,회사명,거래소코드,회계년도,당기순이익(IFRS연결),매출액(IFRS연결),당기순이익(IFRS개별),매출액(IFRS개별),매출액순이익률(개별),매출액순이익률(연결)
229,(주)골프존,215000,Dec-18,20419449.0,198705194.0,21663391.0,191571105.0,11.308276892801763,10.276253271970335
230,(주)골프존,215000,Dec-19,16213888.0,247018099.0,19704546.0,239051647.0,8.242798678563382,6.563846157685798
231,(주)골프존뉴딘홀딩스,121440,Dec-11,46487063.0,215793737.0,47591974.0,209788389.0,22.685704498164576,21.542359683960616
232,(주)골프존뉴딘홀딩스,121440,Dec-12,73354594.0,289629366.0,72099265.0,276341690.0,26.090621722694102,25.327056787466777
233,(주)골프존뉴딘홀딩스,121440,Dec-13,2803470.0,365126358.0,4493226.0,340005073.0,1.3215173410074383,0.7678081679329214
234,(주)골프존뉴딘홀딩스,121440,Dec-14,79234486.0,429589619.0,63571492.0,387066126.0,16.423935790237557,18.444227349916478
235,(주)골프존뉴딘홀딩스,121440,Dec-15,871101274.0,164536448.0,890006593.0,29389093.0,3028.3567886902806,529.4275430085862
236,(주)골프존뉴딘홀딩스,121440,Dec-16,2876449.0,243275475.0,-20255655.0,27652102.0,-73.25177304785004,1.1823834687816352
237,(주)골프존뉴딘홀딩스,121440,Dec-17,-21585123.0,213756902.0,-21778628.0,23499543.0,-92.67681503423279,-10.097977093623859
238,(주)골프존뉴딘홀딩스,121440,Dec-18,-7527390.0,223036801.0,-7653686.0,16100354.0,-47.53737712847804,-3.374954252504724
239,(주)골프존뉴딘홀딩스,121440,Dec-19,-34848135.0,228935651.0,-30341791.0,26897482.0,-112.80532133082197,-15.221803527664637
240,(주)광림,14200,Dec-11,,,2583332.0,106495363.0,2.425769467540103,
241,(주)광림,14200,Dec-12,,,586385.0,85322569.0,0.6872566155386155,
242,(주)광림,14200,Dec-13,,,1630750.0,103442134.0,1.5764852646988121,
243,(주)광림,14200,Dec-14,-237860.0,231446314.0,1137559.0,92553612.0,1.229081151365546,-0.10277113335233329
244,(주)광림,14200,Dec-15,,,9223597.0,237222890.0,3.888156408515216,
245,(주)광림,14200,Dec-16,-1896521.0,87302967.0,437352.0,87302967.0,0.5009589192999592,-2.1723442686661496
246,(주)광림,14200,Dec-17,-23602051.0,135191558.0,86196134.0,99421336.0,86.69782309101137,-17.45822841985444
247,(주)광림,14200,Dec-18,-28445678.0,136595300.0,-58294056.0,75493055.0,-77.21777321105895,-20.824785333023904
248,(주)광림,14200,Dec-19,-14006972.0,145864184.0,-68290742.0,93241157.0,-73.240985201417,-9.602749363065028
249,(주)광명전기,17040,Dec-11,-1825104.0,92382628.0,-75153.0,57967857.0,-0.12964598639552952,-1.9755922076605137
250,(주)광명전기,17040,Dec-12,407617.0,117216514.0,-1564026.0,79318302.0,-1.9718349492655556,0.3477470759794136
251,(주)광명전기,17040,Dec-13,6473480.0,117852824.0,5301060.0,90344376.0,5.867614825299142,5.49285098166167
252,(주)광명전기,17040,Dec-14,9107331.0,134778387.0,6978508.0,115801471.0,6.02626887183497,6.757263685015016
253,(주)광명전기,17040,Dec-15,8891002.0,116316957.0,3442541.0,93000177.0,3.7016499441716118,7.643771148517923
254,(주)광명전기,17040,Dec-16,11593891.0,96942911.0,15612709.0,96931493.0,16.106951948011364,11.959503671186436
255,(주)광명전기,17040,Dec-17,-2043260.0,101561159.0,-1349854.0,105083042.0,-1.2845593107211344,-2.011851794641296
256,(주)광명전기,17040,Dec-18,2718092.0,114110654.0,3182514.0,96949804.0,3.282640983987961,2.381979162085952
257,(주)광명전기,17040,Dec-19,7118200.0,131864294.0,6470387.0,125009206.0,5.175928403224959,5.398125439476436
258,(주)광무,29480,Dec-11,-50127229.0,51755052.0,-51537196.0,50359203.0,-102.33918118203738,-96.854755357989
259,(주)광무,29480,Dec-12,-10689029.0,41178683.0,-15113066.0,40406860.0,-37.40222823550259,-25.957675722654848
260,(주)광무,29480,Dec-13,-28721377.0,20534276.0,-33154332.0,10105219.0,-328.0911774400931,-139.87041471537637
261,(주)광무,29480,Dec-14,,,-859721.0,38409667.0,-2.238293292154811,
262,(주)광무,29480,Dec-15,,,-2727754.0,17648493.0,-15.456016556201144,
263,(주)광무,29480,Dec-16,,,95615.0,26429957.0,0.36176752009093316,
264,(주)광무,29480,Dec-17,,,-3352682.0,21540953.0,-15.564223179912235,
265,(주)광무,29480,Dec-18,-5120760.0,23074941.0,-4875184.0,20707286.0,-23.543326730504422,-22.19186605937584
266,(주)광무,29480,Dec-19,-6421201.0,36483979.0,-6275093.0,25244176.0,-24.85758695391761,-17.60005672626881
267,(주)광주신세계,37710,Dec-11,,,52281979.0,219613514.0,23.806357836430777,
268,(주)광주신세계,37710,Dec-12,,,53769536.0,213803173.0,25.149082329100885,
269,(주)광주신세계,37710,Dec-13,,,48569715.0,206606675.0,23.508299042129206,
270,(주)광주신세계,37710,Dec-14,,,42236355.0,204820461.0,20.621160011938457,
271,(주)광주신세계,37710,Dec-15,,,45901413.0,205331892.0,22.354741171916928,
272,(주)광주신세계,37710,Dec-16,,,45554028.0,210423594.0,21.64872633056538,
273,(주)광주신세계,37710,Dec-17,,,47846191.0,209647360.0,22.82222442486278,
274,(주)광주신세계,37710,Dec-18,,,45093180.0,135213362.0,33.349647795903486,
275,(주)광주신세계,37710,Dec-19,,,47668959.0,154879496.0,30.77809537809963,
276,(주)구영테크,53270,Dec-11,-647883.0,147832315.0,985788.0,62527619.0,1.5765641100135286,-0.4382553300338969
277,(주)구영테크,53270,Dec-12,1633009.0,155788988.0,1250176.0,65451015.0,1.9100941368136153,1.0482185043784995
278,(주)구영테크,53270,Dec-13,2179847.0,172747316.0,1137402.0,76282590.0,1.491037470017733,1.2618702567859288
279,(주)구영테크,53270,Dec-14,2236588.0,170528694.0,1326679.0,77799749.0,1.7052484320996975,1.3115610912964595
280,(주)구영테크,53270,Dec-15,4158785.0,172083049.0,3196300.0,87109177.0,3.6693034076076736,2.4167313539406194
281,(주)구영테크,53270,Dec-16,2542450.0,148301597.0,3920237.0,75320433.0,5.204745702935616,1.7143780319506605
282,(주)구영테크,53270,Dec-17,1357296.0,149833357.0,1239184.0,74298129.0,1.6678535740785612,0.9058703797179155
283,(주)구영테크,53270,Dec-18,5920905.0,195238339.0,3912117.0,81928926.0,4.775013162018015,3.032654872156027
284,(주)구영테크,53270,Dec-19,3387486.0,230853336.0,1558141.0,93132845.0,1.6730306048311956,1.467375806083218
285,(주)국동,5320,Dec-11,-7212195.0,154293577.0,-12930687.0,100097439.0,-12.918099732801355,-4.6743326198212385
286,(주)국동,5320,Dec-12,5142066.0,138172746.0,262553.0,91524436.0,0.2868665587843666,3.7214763032935596
287,(주)국동,5320,Dec-13,4009323.0,147860227.0,2373991.0,95716049.0,2.4802434124709847,2.71156285997045
288,(주)국동,5320,Dec-14,8898694.0,186086561.0,4692501.0,117861978.0,3.9813526631972866,4.782018621968085
289,(주)국동,5320,Dec-15,5235608.0,170296068.0,5321778.0,102431161.0,5.195467812768421,3.0744150827956873
290,(주)국동,5320,Dec-16,6208749.0,197368723.0,4379974.0,127275873.0,3.441323085640905,3.1457613474045734
291,(주)국동,5320,Dec-17,-8967738.0,191602989.0,-6593433.0,130016453.0,-5.071229715826812,-4.680374793109308
292,(주)국동,5320,Dec-18,2111761.0,219550054.0,1351547.0,136811631.0,0.9878889609904585,0.9618585655187313
293,(주)국동,5320,Dec-19,-4523376.0,223077183.0,-6989987.0,116180044.0,-6.016512612097134,-2.0277179132210934
294,(주)국보,1140,Dec-11,-37903.0,130636214.0,-176708.0,118304924.0,-0.14936656398173248,-0.029014159886783
295,(주)국보,1140,Dec-12,-874559.0,122343037.0,-1916073.0,109183947.0,-1.7549035848649068,-0.7148416627911567
296,(주)국보,1140,Dec-13,-3846673.0,117073443.0,-3766842.0,108994114.0,-3.4560049728923894,-3.2856922128787143
297,(주)국보,1140,Dec-14,-6999514.0,97520169.0,-6633427.0,89859741.0,-7.38197876621968,-7.177503968435493
298,(주)국보,1140,Dec-15,-4043773.0,91618545.0,-3679630.0,85267457.0,-4.315397842813583,-4.413705762299544
299,(주)국보,1140,Dec-16,-4187272.0,87333326.0,-5034348.0,77773715.0,-6.473071268358469,-4.7945866621408655
300,(주)국보,1140,Dec-17,-2889794.0,78255522.0,-2761653.0,74662255.0,-3.6988609572534337,-3.692766882316624
301,(주)국보,1140,Dec-18,-3999572.0,71549828.0,-4038217.0,66929948.0,-6.033497889464967,-5.589911411107795
302,(주)국보,1140,Dec-19,-6676274.0,89087334.0,-9851123.0,58296078.0,-16.898431829324778,-7.494077665406398
303,(주)국보디자인,66620,Dec-11,6055732.0,130689686.0,6607794.0,123203000.0,5.363338555067652,4.6336724689965205
304,(주)국보디자인,66620,Dec-12,8281324.0,119402993.0,8631842.0,118458574.0,7.28680221998958,6.935608389648993
305,(주)국보디자인,66620,Dec-13,10935895.0,163518536.0,9417821.0,153216189.0,6.146753199820157,6.6878625919204655
306,(주)국보디자인,66620,Dec-14,10942079.0,176373907.0,7901285.0,158268803.0,4.992319933069816,6.203910309703577
307,(주)국보디자인,66620,Dec-15,10768050.0,192608497.0,6947669.0,157657615.0,4.406808386642155,5.590641206239203
308,(주)국보디자인,66620,Dec-16,10738135.0,201410031.0,11905078.0,191620729.0,6.212834103141315,5.331479741443464
309,(주)국보디자인,66620,Dec-17,13340935.0,270658405.0,14149734.0,262522024.0,5.3899226375003115,4.929067323809877
310,(주)국보디자인,66620,Dec-18,13872876.0,254259835.0,14098992.0,231093439.0,6.100991902240894,5.456180682253648
311,(주)국보디자인,66620,Dec-19,15942956.0,269005976.0,9509021.0,237054909.0,4.011315791819355,5.926617778929937
312,(주)국순당,43650,Dec-11,5264054.0,127686247.0,5640710.0,124279594.0,4.538725802403249,4.1226476019770555
313,(주)국순당,43650,Dec-12,6185532.0,118697826.0,5122888.0,115146725.0,4.449008862388401,5.211158627286063
314,(주)국순당,43650,Dec-13,5742772.0,99173525.0,2346882.0,96140591.0,2.441093793567381,5.790630110203303
315,(주)국순당,43650,Dec-14,3463226.0,91863604.0,1997559.0,89173752.0,2.240075083977626,3.7699653063905485
316,(주)국순당,43650,Dec-15,-3529405.0,77443124.0,-4854598.0,74955341.0,-6.476653878474117,-4.557415581530518
317,(주)국순당,43650,Dec-16,-2760688.0,69701266.0,-2212642.0,68425801.0,-3.2336369726968925,-3.9607429799051284
318,(주)국순당,43650,Dec-17,9687855.0,62761236.0,9847390.0,60087461.0,16.388427528998108,15.43604877380044
319,(주)국순당,43650,Dec-18,-2977369.0,61496072.0,15171022.0,52679104.0,28.798937051017422,-4.841559636524427
320,(주)국순당,43650,Dec-19,-8269903.0,102095769.0,571892.0,48045002.0,1.1903256867384457,-8.100142719920155
321,(주)국영지앤엠,6050,Dec-11,,,-1752706.0,42569848.0,-4.1172474940479,
322,(주)국영지앤엠,6050,Dec-12,,,4832440.0,43781593.0,11.037606603304727,
323,(주)국영지앤엠,6050,Dec-13,,,953338.0,55789778.0,1.7088040751838087,
324,(주)국영지앤엠,6050,Dec-14,,,395531.0,51491847.0,0.7681429644580432,
325,(주)국영지앤엠,6050,Dec-15,,,-533927.0,40107647.0,-1.3312349138806372,
326,(주)국영지앤엠,6050,Dec-16,,,385503.0,51456556.0,0.7491815037135404,
327,(주)국영지앤엠,6050,Dec-17,,,1431624.0,62861661.0,2.277419936453795,
328,(주)국영지앤엠,6050,Dec-18,,,-354808.0,56301480.0,-0.6301930251211869,
329,(주)국영지앤엠,6050,Dec-19,,,1089819.0,73013468.0,1.4926273602015454,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,-12292479.0,428571939.0,-4906079.0,9501248.0,-51.63615348215308,-2.8682416839241545
333,(주)그래디언트,35080,Dec-12,12756395.0,454225001.0,15794035.0,11150621.0,141.64264931971053,2.808386806520146
334,(주)그래디언트,35080,Dec-13,23780984.0,2930521926.0,-9664900.0,7939840.0,-121.72663428985975,0.8114931264977677
335,(주)그래디언트,35080,Dec-14,31456346.0,3135027346.0,625806.0,7753595.0,8.071172146597803,1.0033834645855748
336,(주)그래디언트,35080,Dec-15,42995247.0,3536848758.0,13112622.0,12870821.0,101.87867580475248,1.2156371375153951
337,(주)그래디언트,35080,Dec-16,-39011241.0,3845761388.0,-40598919.0,16516754.0,-245.80446618021918,-1.0143957740521161
338,(주)그래디언트,35080,Dec-17,-63634928.0,3541486629.0,-54754214.0,12485184.0,-438.55352071703544,-1.796842249210141
339,(주)그래디언트,35080,Dec-18,-4194664.0,3440906300.0,4404863.0,12237889.0,35.99365053891239,-0.12190578976242392
340,(주)그래디언트,35080,Dec-19,6507368.0,3412333826.0,4125060.0,8719700.0,47.30736149179444,0.1907013888974648
341,(주)그리티,204020,Dec-18,4810592.0,119259702.0,6019400.0,117056356.0,5.1423094018064255,4.033711236340336
342,(주)그리티,204020,Dec-19,1563323.0,123079831.0,2627015.0,120984485.0,2.1713651961241145,1.2701699273538976
343,(주)그린플러스,186230,Dec-19,2533086.0,48831866.0,2435883.0,39502728.0,6.166366535495979,5.187362694679741
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,3521902.0,41504144.0,2301945.0,40662578.0,5.661089663326314,8.485663503866023
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,7003711.0,64812103.0,5403733.0,62774905.0,8.608110199449923,10.806177667155778
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,5925826.0,80982977.0,5075966.0,78917554.0,6.431985968546364,7.317372390496339
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,7880919.0,89122994.0,6151625.0,85992839.0,7.153647991549622,8.842744892524594
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,5703892.0,84422579.0,3910170.0,80102292.0,4.881470807352179,6.756358390804432
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,4644376.0,90819412.0,3758214.0,81859588.0,4.5910492488674635,5.113858257527587
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,15756344.0,162835484.0,13135277.0,154761834.0,8.48741363455282,9.676234941519258
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,10303468.0,129850197.0,7747618.0,115619452.0,6.700964124964025,7.934888231243884
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,17968416.0,168231754.0,17027156.0,150777009.0,11.292939230542768,10.680751744406113
353,(주)금비,8870,Sep-11,5926611.0,182184368.0,828877.0,90614774.0,0.914726112984622,3.253084260225883
354,(주)금비,8870,Sep-12,2324776.0,176226095.0,134171.0,83296660.0,0.1610760863640871,1.3192007687624243
355,(주)금비,8870,Sep-13,1899708.0,175061513.0,302774.0,82028937.0,0.3691063313425602,1.085165989625601
356,(주)금비,8870,Sep-14,3097739.0,177506459.0,-1062704.0,80715556.0,-1.3166037039997593,1.7451415669330659
357,(주)금비,8870,Sep-15,7665205.0,189495056.0,2817261.0,93629076.0,3.008959524496429,4.045068595351639
358,(주)금비,8870,Sep-16,13187315.0,200543667.0,6032090.0,100327539.0,6.012397054810644,6.575782320765083
359,(주)금비,8870,Sep-17,6646301.0,185531452.0,1457776.0,80379261.0,1.8136220486028105,3.5823042014461244
360,(주)금비,8870,Sep-18,10167339.0,196995589.0,4159383.0,90793198.0,4.581161465421672,5.161201350554098
361,(주)금비,8870,Sep-19,10620899.0,201404468.0,2736847.0,91480486.0,2.9917276565408715,5.2734177674747515
362,(주)금양,1570,Dec-11,2964115.0,109810009.0,2436780.0,100918699.0,2.4145971204008485,2.6993122275402053
363,(주)금양,1570,Dec-12,3717420.0,122905331.0,3159937.0,108275608.0,2.91842000092948,3.0246206326070593
364,(주)금양,1570,Dec-13,719232.0,156304448.0,1518013.0,132045280.0,1.1496154955330473,0.46014813346834504
365,(주)금양,1570,Dec-14,-111826.0,158550531.0,2861900.0,137946044.0,2.0746517384724714,-0.07053019582760023
366,(주)금양,1570,Dec-15,14474633.0,158999533.0,2338700.0,152450369.0,1.5340730333030548,9.103569505452572
367,(주)금양,1570,Dec-16,-20526295.0,168681746.0,-23749351.0,161001876.0,-14.750977808482183,-12.168652202592211
368,(주)금양,1570,Dec-17,18645438.0,180373683.0,366688.0,150809075.0,0.24314717134893907,10.337116640236259
369,(주)금양,1570,Dec-18,20253300.0,205441375.0,16116052.0,151676398.0,10.625286605237026,9.858432849760668
370,(주)금양,1570,Dec-19,-10903987.0,172723864.0,-12752836.0,135915020.0,-9.382948256932897,-6.312959163535156
371,(주)금호에이치티,214330,Dec-15,14971109.0,203071984.0,16768247.0,181779820.0,9.224482123483234,7.372316311244588
372,(주)금호에이치티,214330,Dec-16,8354070.0,208574892.0,12887704.0,189733826.0,6.792517850770584,4.005309517312371
373,(주)금호에이치티,214330,Dec-17,4933421.0,179707629.0,5433832.0,165485490.0,3.283570058015358,2.745248505838336
374,(주)금호에이치티,214330,Dec-18,7792877.0,209260006.0,7102658.0,189250383.0,3.7530481510306903,3.7240164276780154
375,(주)금호에이치티,214330,Dec-19,-75223.0,251095062.0,1794762.0,221734443.0,0.8094195812420536,-0.029957976632770257
376,(주)금화피에스시,36190,Dec-11,,,15182500.0,82738193.0,18.350050260343494,
377,(주)금화피에스시,36190,Dec-12,,,18485546.0,108224285.0,17.080774430618785,
378,(주)금화피에스시,36190,Dec-13,22786047.0,166122419.0,21184156.0,156630832.0,13.524895277323177,13.716418974130157
379,(주)금화피에스시,36190,Dec-14,21397903.0,189631759.0,20636145.0,166948026.0,12.360820007539353,11.283923701830979
380,(주)금화피에스시,36190,Dec-15,22676558.0,235969690.0,21704964.0,196919865.0,11.022231809878601,9.609945243391218
381,(주)금화피에스시,36190,Dec-16,23917682.0,235018376.0,22053825.0,201547339.0,10.942255605766148,10.176941227778716
382,(주)금화피에스시,36190,Dec-17,20153925.0,205781841.0,20754033.0,174993150.0,11.85991165939924,9.793830642228533
383,(주)금화피에스시,36190,Dec-18,39649709.0,233326733.0,38175421.0,202098199.0,18.889540425840213,16.9932131180185
384,(주)금화피에스시,36190,Dec-19,27677441.0,209435314.0,25283209.0,179177462.0,14.110708298792623,13.215269417267425
385,(주)기가레인,49080,Dec-13,10828194.0,94791934.0,11073413.0,94055571.0,11.773266466055476,11.423117498583792
386,(주)기가레인,49080,Dec-14,7764423.0,95718992.0,9064933.0,95460665.0,9.49598769294138,8.111684878587104
387,(주)기가레인,49080,Dec-15,-13369109.0,61576391.0,-14035109.0,61254807.0,-22.91266545007643,-21.711420209735905
388,(주)기가레인,49080,Dec-16,-10347329.0,75445071.0,-10793714.0,70397030.0,-15.33262695883619,-13.715049721405922
389,(주)기가레인,49080,Dec-17,-920801.0,100131227.0,-401780.0,89874499.0,-0.44704560745312194,-0.9195942440613456
390,(주)기가레인,49080,Dec-18,-21635992.0,124772205.0,-23731827.0,114668638.0,-20.696004952984616,-17.340394040483616
391,(주)기가레인,49080,Dec-19,-46059977.0,72769411.0,-44243046.0,63361399.0,-69.82649799130856,-63.295794712423884
392,(주)기산텔레콤,35460,Dec-11,-12092371.0,65679195.0,-8844829.0,36332290.0,-24.344265115135872,-18.411265546113956
393,(주)기산텔레콤,35460,Dec-12,-1882261.0,74315907.0,1433180.0,49240507.0,2.910571168570624,-2.5327834591321077
394,(주)기산텔레콤,35460,Dec-13,3928729.0,79463728.0,2049347.0,48367030.0,4.237074304541751,4.944053216330349
395,(주)기산텔레콤,35460,Dec-14,2744606.0,74512326.0,655537.0,41612762.0,1.5753268192099337,3.6834254778196027
396,(주)기산텔레콤,35460,Dec-15,1701580.0,79710503.0,564987.0,45712905.0,1.235946391943369,2.1346998650855333
397,(주)기산텔레콤,35460,Dec-16,-2639743.0,59172319.0,-1733928.0,24679656.0,-7.025738122119693,-4.461111284146224
398,(주)기산텔레콤,35460,Dec-17,-5538516.0,63467585.0,-2085390.0,29568090.0,-7.052839733645292,-8.726527092530779
399,(주)기산텔레콤,35460,Dec-18,-3327575.0,56445716.0,-5791304.0,24864346.0,-23.291599947973694,-5.895177235416767
400,(주)기산텔레콤,35460,Dec-19,3498486.0,67054955.0,2205257.0,30545683.0,7.219537372924351,5.217341507424768
401,(주)까뮤이앤씨,13700,Dec-11,,,-115818356.0,90048208.0,-128.6181686147491,
402,(주)까뮤이앤씨,13700,Dec-12,,,-4642070.0,90976586.0,-5.102488677691203,
