,회사명,거래소코드,회계년도,매출채권(IFRS연결)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),매입채무(IFRS)(천원),매출채권대매입채무비율(개별),매출채권대매입채무비율(연결)
239,(주)골프존뉴딘홀딩스,121440,2019/12,11370127.0,11564312.0,2408025.0,0.0,inf,98.32082531152739
240,(주)광림,14200,2011/12,,,18729997.0,8267561.0,226.5480351460364,
241,(주)광림,14200,2012/12,,,14514359.0,6836814.0,212.2971167564307,
242,(주)광림,14200,2013/12,,,16091136.0,12095362.0,133.03558835196498,
243,(주)광림,14200,2014/12,37525936.0,15195572.0,14926608.0,7357956.0,202.8635126385643,246.95309923180253
244,(주)광림,14200,2015/12,,,15556705.0,10272131.0,151.44574188160178,
245,(주)광림,14200,2016/12,35770538.0,33842846.0,9931190.0,10810709.0,91.86437263272927,105.69601031780837
246,(주)광림,14200,2017/12,22490849.0,18870922.0,7569100.0,8030605.0,94.25317270616598,119.18256564252663
247,(주)광림,14200,2018/12,34113986.0,21849846.0,9521763.0,11697261.0,81.4016460776587,156.1291827869176
248,(주)광림,14200,2019/12,26246160.0,16949822.0,10365519.0,7735917.0,133.99211754727978,154.84622788369106
249,(주)광명전기,17040,2011/12,26276590.0,15273072.0,15642201.0,11133124.0,140.501453141095,172.04521788412964
250,(주)광명전기,17040,2012/12,26121680.0,14541759.0,18984031.0,9639820.0,196.9334593384524,179.63218892570012
251,(주)광명전기,17040,2013/12,30019188.0,6384899.0,25766651.0,5478932.0,470.2860155957402,470.15916774877724
252,(주)광명전기,17040,2014/12,36337764.0,16863004.0,31554886.0,14394312.0,219.2177437865735,215.48808266901912
253,(주)광명전기,17040,2015/12,16825692.0,13411331.0,11967345.0,11546018.0,103.64911088827333,125.45877810338139
254,(주)광명전기,17040,2016/12,20812852.0,11672758.0,19314773.0,8674010.0,222.6740919136593,178.3027798571683
255,(주)광명전기,17040,2017/12,16276254.0,13326881.0,19292906.0,12111820.0,159.28990027923135,122.13100724768233
256,(주)광명전기,17040,2018/12,16707389.0,11215318.0,16383101.0,9140681.0,179.23282740093435,148.96937385101342
257,(주)광명전기,17040,2019/12,18747808.0,11445805.0,17078687.0,10714507.0,159.39778657104802,163.79632537859942
258,(주)광무,29480,2011/12,15437387.0,2896522.0,15007132.0,2878872.0,521.2851422362647,532.9628775476243
259,(주)광무,29480,2012/12,18148992.0,3451446.0,7975589.0,2234116.0,356.9908187399401,525.8373446955276
260,(주)광무,29480,2013/12,19869205.0,6942208.0,5018421.0,217205.0,2310.453718837043,286.20872494745186
261,(주)광무,29480,2014/12,,,4374987.0,2596908.0,168.46907938209594,
262,(주)광무,29480,2015/12,,,3100483.0,1618468.0,191.56900229105548,
263,(주)광무,29480,2016/12,,,4933425.0,3511856.0,140.4791369577796,
264,(주)광무,29480,2017/12,,,5897853.0,3938636.0,149.74354065722244,
265,(주)광무,29480,2018/12,6812775.0,4677581.0,6442654.0,4669886.0,137.96169756606477,145.64739766131254
266,(주)광무,29480,2019/12,6986082.0,4822290.0,6607048.0,4822290.0,137.0105904041441,144.87063200263773
267,(주)광주신세계,37710,2011/12,,,5261643.0,6321463.0,83.23457718569261,
268,(주)광주신세계,37710,2012/12,,,6323881.0,5075335.0,124.60026776557606,
269,(주)광주신세계,37710,2013/12,,,4729317.0,4886193.0,96.78940230154642,
270,(주)광주신세계,37710,2014/12,,,4540143.0,4704385.0,96.50874662681733,
271,(주)광주신세계,37710,2015/12,,,4577507.0,5016639.0,91.24648993080827,
272,(주)광주신세계,37710,2016/12,,,7699769.0,4614162.0,166.87253286728986,
273,(주)광주신세계,37710,2017/12,,,8674542.0,4800593.0,180.69730135422853,
274,(주)광주신세계,37710,2018/12,,,9520237.0,4480641.0,212.47488919554144,
275,(주)광주신세계,37710,2019/12,,,7997425.0,1573309.0,508.31877272678156,
276,(주)구영테크,53270,2011/12,23926433.0,16472298.0,13535988.0,6299970.0,214.8579755141691,145.25255067629303
277,(주)구영테크,53270,2012/12,20379904.0,17049710.0,15359575.0,7454466.0,206.04527540939887,119.53226183905767
278,(주)구영테크,53270,2013/12,20909469.0,15687991.0,15028158.0,6844830.0,219.55487572372138,133.2832801854616
279,(주)구영테크,53270,2014/12,24073036.0,14490199.0,20379318.0,7335754.0,277.80808898444525,166.13323253876638
280,(주)구영테크,53270,2015/12,21783991.0,15341928.0,17866513.0,6601210.0,270.6551223184841,141.98991808591464
281,(주)구영테크,53270,2016/12,19261358.0,17062202.0,14956757.0,8951343.0,167.0895305877565,112.88905148350723
282,(주)구영테크,53270,2017/12,15896364.0,12713646.0,12980262.0,6282989.0,206.59374065432868,125.03387305262392
283,(주)구영테크,53270,2018/12,19516600.0,17759576.0,16135074.0,6110577.0,264.05156174286,109.8933893466826
284,(주)구영테크,53270,2019/12,24281004.0,24047776.0,16757584.0,5907988.0,283.64282391907363,100.96985267993182
285,(주)국동,5320,2011/12,14368516.0,7004176.0,11530629.0,5839281.0,197.46658878036524,205.14213235075763
286,(주)국동,5320,2012/12,17348332.0,11745693.0,8616735.0,3897290.0,221.09555614285824,147.69951845327475
287,(주)국동,5320,2013/12,19948179.0,11443259.0,12277024.0,4920293.0,249.51814861432032,174.3225334670831
288,(주)국동,5320,2014/12,23636997.0,6514361.0,19254302.0,2400487.0,802.0998239107314,362.844444758281
289,(주)국동,5320,2015/12,20542541.0,8483606.0,18793712.0,3471027.0,541.4452840614608,242.14397745487003
290,(주)국동,5320,2016/12,30965793.0,11310843.0,22531961.0,3776098.0,596.6995824790564,273.770867476456
291,(주)국동,5320,2017/12,29330583.0,0.0,24289513.0,0.0,inf,inf
292,(주)국동,5320,2018/12,42026511.0,0.0,29136159.0,0.0,inf,inf
293,(주)국동,5320,2019/12,29146951.0,0.0,22045059.0,0.0,inf,inf
294,(주)국보,1140,2011/12,32013000.0,27065174.0,30897739.0,26383751.0,117.10896983525959,118.28115348528702
295,(주)국보,1140,2012/12,29321045.0,20461549.0,27743212.0,19396127.0,143.0348027727391,143.29826642156956
296,(주)국보,1140,2013/12,26687968.0,19858641.0,26766809.0,19257872.0,138.99151993532826,134.389699677838
297,(주)국보,1140,2014/12,21664174.0,15090607.0,20655577.0,14586749.0,141.60507594941134,143.56065332560843
298,(주)국보,1140,2015/12,19300537.0,12891236.0,18702252.0,12580604.0,148.65941253694973,149.71828147432876
299,(주)국보,1140,2016/12,18583374.0,16397529.0,17533500.0,16076154.0,109.0652652369466,113.33033166155705
300,(주)국보,1140,2017/12,18211151.0,15294608.0,17452320.0,15055161.0,115.92250657432359,119.0690928463155
301,(주)국보,1140,2018/12,15900282.0,9603578.0,15982493.0,9414128.0,169.7713585368714,165.5662295865145
302,(주)국보,1140,2019/12,14106510.0,11841043.0,9583667.0,9142581.0,104.82452384069663,119.13232643441967
303,(주)국보디자인,66620,2011/12,5190250.0,3283186.0,5190250.0,2986643.0,173.78206903202022,158.08577400122928
304,(주)국보디자인,66620,2012/12,4606730.0,4715896.0,4606730.0,4595026.0,100.25471020185739,97.6851482729899
305,(주)국보디자인,66620,2013/12,10948837.0,12879322.0,10948837.0,12332525.0,88.78017275456567,85.0109734037242
306,(주)국보디자인,66620,2014/12,4357661.0,12724468.0,4357661.0,11999905.0,36.314129153522465,34.24631190867862
307,(주)국보디자인,66620,2015/12,2505760.0,11075367.0,2505760.0,11154715.0,22.46368463918621,22.624622732592066
308,(주)국보디자인,66620,2016/12,1008344.0,17103591.0,1008344.0,17027385.0,5.921895816650649,5.895510480810725
309,(주)국보디자인,66620,2017/12,336512.0,15690035.0,336512.0,15525351.0,2.1675001099814106,2.1447498364407727
310,(주)국보디자인,66620,2018/12,1240757.0,14504533.0,1240757.0,14092211.0,8.804558773637437,8.554270585616235
311,(주)국보디자인,66620,2019/12,3197728.0,23287340.0,3197728.0,23846546.0,13.40960657363125,13.731615547331726
312,(주)국순당,43650,2011/12,11259940.0,2886581.0,10758156.0,2882593.0,373.21106378874856,390.0787817837088
313,(주)국순당,43650,2012/12,12103876.0,2428304.0,11709351.0,2530595.0,462.7113781541495,498.4497822348437
314,(주)국순당,43650,2013/12,10237392.0,2487835.0,9745976.0,2355302.0,413.78880500250074,411.49802941111443
315,(주)국순당,43650,2014/12,12103487.0,2057948.0,11747154.0,2049423.0,573.1932353642952,588.1337623691172
316,(주)국순당,43650,2015/12,12254148.0,2242995.0,11837690.0,2224462.0,532.1596862522264,546.3297064861937
317,(주)국순당,43650,2016/12,9355940.0,1884112.0,8998950.0,1875643.0,479.77946762790145,496.57026758494186
318,(주)국순당,43650,2017/12,9202188.0,1820720.0,8718979.0,1801389.0,484.0142245789221,505.4147809657718
319,(주)국순당,43650,2018/12,7610480.0,1424251.0,7753428.0,1838920.0,421.6294346681748,534.3496335968871
320,(주)국순당,43650,2019/12,13311068.0,3003336.0,8116959.0,1532245.0,529.7428935973034,443.2094177940796
321,(주)국영지앤엠,6050,2011/12,,,2199759.0,508026.0,433.0012637148492,
322,(주)국영지앤엠,6050,2012/12,,,1021751.0,268127.0,381.0697915540024,
323,(주)국영지앤엠,6050,2013/12,,,1677868.0,298197.0,562.6709859589466,
324,(주)국영지앤엠,6050,2014/12,,,1504995.0,235583.0,638.8385409813102,
325,(주)국영지앤엠,6050,2015/12,,,2910822.0,342031.0,851.0404027705091,
326,(주)국영지앤엠,6050,2016/12,,,2513999.0,243092.0,1034.1759498461488,
327,(주)국영지앤엠,6050,2017/12,,,5466371.0,680102.0,803.7575246066032,
328,(주)국영지앤엠,6050,2018/12,,,2507793.0,685295.0,365.94357174647416,
329,(주)국영지앤엠,6050,2019/12,,,2689400.0,427803.0,628.6538430071786,
330,(주)국전약품,307750,2018/12,,,,,,
331,(주)국전약품,307750,2019/12,,,,,,
332,(주)그래디언트,35080,2011/12,35816042.0,20751590.0,949789.0,0.0,inf,172.59420603433279
333,(주)그래디언트,35080,2012/12,42397042.0,22192792.0,750508.0,0.0,inf,191.03969432958232
334,(주)그래디언트,35080,2013/12,682820611.0,438000293.0,389185.0,0.0,inf,155.89501238073373
335,(주)그래디언트,35080,2014/12,721609329.0,600061090.0,337506.0,0.0,inf,120.2559774372306
336,(주)그래디언트,35080,2015/12,892479656.0,748134634.0,360082.0,0.0,inf,119.29399007077647
337,(주)그래디언트,35080,2016/12,897408716.0,821075523.0,0.0,0.0,,109.29673225686938
338,(주)그래디언트,35080,2017/12,520261385.0,598549556.0,0.0,0.0,,86.92035267335491
339,(주)그래디언트,35080,2018/12,482837598.0,576919070.0,0.0,0.0,,83.69243159183488
340,(주)그래디언트,35080,2019/12,506115950.0,568649165.0,0.0,0.0,,89.00319936282682
341,(주)그리티,204020,2018/12,6243334.0,5754631.0,3884141.0,3381175.0,114.87547967792263,108.49234294953057
342,(주)그리티,204020,2019/12,9553395.0,5732363.0,6191460.0,1962053.0,315.56028303007105,166.65718831832527
343,(주)그린플러스,186230,2019/12,13124792.0,1271911.0,16180874.0,688488.0,2350.2042156145058,1031.8954706736556
344,(주)글로벌스탠다드테크놀로지,83450,2011/12,7914176.0,4338890.0,7891933.0,3964059.0,199.08717302139044,182.40093664508666
345,(주)글로벌스탠다드테크놀로지,83450,2012/12,4566298.0,5277526.0,4315263.0,4507881.0,95.72708330144474,86.5234581506562
346,(주)글로벌스탠다드테크놀로지,83450,2013/12,8982959.0,4589334.0,8717936.0,4995072.0,174.53073749487496,195.7355686032004
347,(주)글로벌스탠다드테크놀로지,83450,2014/12,10622259.0,3102476.0,10772064.0,3846946.0,280.015991906307,342.3800538666536
348,(주)글로벌스탠다드테크놀로지,83450,2015/12,8368084.0,2506331.0,8333640.0,2544126.0,327.5639649922999,333.8778477383873
349,(주)글로벌스탠다드테크놀로지,83450,2016/12,16275133.0,13105932.0,16435990.0,13417725.0,122.49461067356799,124.18142410627493
350,(주)글로벌스탠다드테크놀로지,83450,2017/12,12622732.0,7195459.0,14151732.0,7361229.0,192.24686529925913,175.42636265455755
351,(주)글로벌스탠다드테크놀로지,83450,2018/12,21398470.0,5676963.0,20750344.0,5821243.0,356.45898994424385,376.9351676239567
352,(주)글로벌스탠다드테크놀로지,83450,2019/12,34548232.0,9480603.0,36562614.0,11627554.0,314.44802578427067,364.4096477829522
353,(주)금양,1570,2011/12,29394534.0,9611729.0,24644593.0,11292216.0,218.24408070125477,305.81942125084885
354,(주)금양,1570,2012/12,26504403.0,3926125.0,22076810.0,7695740.0,286.87052837024123,675.0779203413034
355,(주)금양,1570,2013/12,45739558.0,5741119.0,38267028.0,5976994.0,640.2386885447768,796.7010960755211
356,(주)금양,1570,2014/12,37155626.0,8947725.0,32568301.0,17029437.0,191.24707998273814,415.25221215448613
357,(주)금양,1570,2015/12,39206129.0,12758216.0,40269651.0,23859065.0,168.7813457903736,307.30102860776145
358,(주)금양,1570,2016/12,41772849.0,6438681.0,44092989.0,19898986.0,221.58409981292513,648.7796025303941
359,(주)금양,1570,2017/12,49503298.0,10692226.0,38833602.0,22335662.0,173.8636714685242,462.9840222232489
360,(주)금양,1570,2018/12,45140456.0,11325477.0,30216514.0,9781259.0,308.92254258884265,398.57443531958967
361,(주)금양,1570,2019/12,48194329.0,7452849.0,32847352.0,4179449.0,785.92541744139,646.656453122826
362,(주)금호에이치티,214330,2015/12,52692171.0,6701119.0,56548252.0,3329382.0,1698.460915569316,786.3189864259983
363,(주)금호에이치티,214330,2016/12,50961349.0,15487400.0,65821567.0,11373526.0,578.7261311927366,329.05038289189923
364,(주)금호에이치티,214330,2017/12,0.0,14597412.0,60899166.0,9884535.0,616.1055224145597,0.0
365,(주)금호에이치티,214330,2018/12,53028482.0,28049547.0,62547578.0,22000676.0,284.29843701166277,189.05289985610105
366,(주)금호에이치티,214330,2019/12,58063571.0,28762189.0,61662574.0,21828406.0,282.48775471740817,201.87465912278094
367,(주)금화피에스시,36190,2011/12,,,9113225.0,716359.0,1272.1589314854702,
368,(주)금화피에스시,36190,2012/12,,,7999729.0,688993.0,1161.0755116525131,
369,(주)금화피에스시,36190,2013/12,28066894.0,1298479.0,25806922.0,1267570.0,2035.9366346631746,2161.5208255197044
370,(주)금화피에스시,36190,2014/12,37419481.0,3797811.0,33145050.0,1657800.0,1999.3394860658705,985.2907635477385
371,(주)금화피에스시,36190,2015/12,48002480.0,6898513.0,43283618.0,4965044.0,871.767057854875,695.8380740893001
372,(주)금화피에스시,36190,2016/12,46851396.0,3780477.0,42010074.0,1618413.0,2595.757325231569,1239.298532962904
373,(주)금화피에스시,36190,2017/12,24854964.0,2645224.0,21773380.0,1099963.0,1979.4647638147828,939.6166071379967
374,(주)금화피에스시,36190,2018/12,23260207.0,2803078.0,19585043.0,1560106.0,1255.366173836906,829.8094808635364
375,(주)금화피에스시,36190,2019/12,24935013.0,2789668.0,19981034.0,1484754.0,1345.747106928151,893.8344276093069
376,(주)기가레인,49080,2013/12,18300210.0,6817425.0,17997491.0,6769170.0,265.87441296348004,268.4328760492415
377,(주)기가레인,49080,2014/12,9679752.0,2330559.0,9852914.0,2374495.0,414.94776784116203,415.34035396658055
378,(주)기가레인,49080,2015/12,15742686.0,3343295.0,15856396.0,3558157.0,445.635085804252,470.8733749190544
379,(주)기가레인,49080,2016/12,16957317.0,9746198.0,18790894.0,8721409.0,215.45708955972594,173.989046805739
380,(주)기가레인,49080,2017/12,15728147.0,8641414.0,15486228.0,7430901.0,208.4030994357212,182.00895131282914
381,(주)기가레인,49080,2018/12,40616751.0,17417283.0,40544167.0,16847353.0,240.65600691099664,233.19797353008505
382,(주)기가레인,49080,2019/12,22633745.0,7445667.0,25816185.0,8010905.0,322.26302771035233,303.9854589253051
383,(주)기산텔레콤,35460,2011/12,17138518.0,12252384.0,9504067.0,8132593.0,116.86392027733343,139.8790472123629
384,(주)기산텔레콤,35460,2012/12,13177653.0,6101795.0,7206650.0,3193987.0,225.63178873301615,215.96354843124033
385,(주)기산텔레콤,35460,2013/12,34251345.0,16168788.0,22783909.0,12453803.0,182.94740168926714,211.83619328795703
386,(주)기산텔레콤,35460,2014/12,24687607.0,15434710.0,13473931.0,9216888.0,146.18742247925763,159.9486287724227
387,(주)기산텔레콤,35460,2015/12,22503622.0,13126493.0,10691440.0,9852117.0,108.51921470278927,171.43666629007458
388,(주)기산텔레콤,35460,2016/12,25717268.0,9167075.0,8942303.0,5948948.0,150.3173838466902,280.53951778511686
389,(주)기산텔레콤,35460,2017/12,16918592.0,0.0,1842663.0,5839010.0,31.557798325401055,inf
390,(주)기산텔레콤,35460,2018/12,13639826.0,5733408.0,2412416.0,2071958.0,116.43170373144629,237.90084361692033
391,(주)기산텔레콤,35460,2019/12,11128178.0,5234405.0,936740.0,1943020.0,48.21051764778541,212.59680899739323
392,(주)까뮤이앤씨,13700,2011/12,,,14443866.0,29736224.0,48.573302380288766,
393,(주)까뮤이앤씨,13700,2012/12,,,2516598.0,12960940.0,19.41678612816663,
394,(주)까뮤이앤씨,13700,2013/12,,,3334035.0,10483814.0,31.801737421133186,
395,(주)까뮤이앤씨,13700,2014/12,,,541476.0,25686269.0,2.1080367880597994,
396,(주)까뮤이앤씨,13700,2015/12,,,1317982.0,20961185.0,6.287726576527043,
397,(주)까뮤이앤씨,13700,2016/12,,,811635.0,27311849.0,2.971732159181167,
398,(주)까뮤이앤씨,13700,2017/12,,,5104110.0,25035486.0,20.38750116534586,
399,(주)까뮤이앤씨,13700,2018/12,,,70706.0,26777840.0,0.26404668935209114,
400,(주)까뮤이앤씨,13700,2019/12,,,2863669.0,19563920.0,14.637501073404513,
401,(주)까스텔바작,308100,2019/12,4200921.0,1729345.0,4096242.0,1729345.0,236.86667495496852,242.9197759845491
402,(주)나노,187790,2014/12,,,,,,
403,(주)나노,187790,2015/12,22458935.0,11412694.0,5320374.0,714808.0,744.3081219012658,196.78907539271623
404,(주)나노,187790,2016/12,14369863.0,5612657.0,4604851.0,1253183.0,367.45239921064996,256.0260318775938
405,(주)나노,187790,2017/12,13866363.0,6878542.0,7887405.0,449659.0,1754.0858739622693,201.58869423200437
406,(주)나노,187790,2018/12,13702731.0,12861535.0,3942916.0,1848015.0,213.3595235969405,106.54040128180657
407,(주)나노,187790,2019/12,13618852.0,6164411.0,5259821.0,2334663.0,225.2925154508381,220.92706018466322
408,(주)나노브릭,286750,2019/12,3301745.0,254159.0,3301744.0,254159.0,1299.0860052172065,1299.0863986716977
409,(주)나노신소재,121600,2011/12,7078291.0,93469.0,7078291.0,93469.0,7572.875498828489,7572.875498828489
410,(주)나노신소재,121600,2012/12,3284301.0,137496.0,3284301.0,137496.0,2388.652033513702,2388.652033513702
411,(주)나노신소재,121600,2013/12,6889519.0,267583.0,6889411.0,267583.0,2574.681874409062,2574.7222357175156
412,(주)나노신소재,121600,2014/12,8100134.0,141269.0,8100134.0,141269.0,5733.836864421776,5733.836864421776
413,(주)나노신소재,121600,2015/12,11234820.0,334142.0,11234820.0,334142.0,3362.2890866757243,3362.2890866757243
414,(주)나노신소재,121600,2016/12,10376457.0,175186.0,10376457.0,175186.0,5923.1085817359835,5923.1085817359835
415,(주)나노신소재,121600,2017/12,11515655.0,311888.0,11515655.0,311888.0,3692.240483763402,3692.240483763402
416,(주)나노신소재,121600,2018/12,12579883.0,640049.0,12579883.0,640049.0,1965.4562385067393,1965.4562385067393
417,(주)나노신소재,121600,2019/12,9035018.0,491573.0,9035018.0,491573.0,1837.9809306044067,1837.9809306044067
418,(주)나노엔텍,39860,2011/12,5720087.0,1420962.0,5707345.0,1420962.0,401.65359805540186,402.55031450524365
419,(주)나노엔텍,39860,2012/12,5278346.0,1265115.0,5404410.0,1265115.0,427.1872517518171,417.22262403022654
420,(주)나노엔텍,39860,2013/12,5840994.0,1302230.0,6056745.0,1302230.0,465.1056265022308,448.53781590041694
421,(주)나노엔텍,39860,2014/12,7529277.0,1964935.0,11019580.0,1964935.0,560.8114263321687,383.1819882082614
