,회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원,기계장비율(개별),기계장비율(연결)
9189,가온전선(주),500,Dec-16,85960918.0,81515229.0,422.0,193164.04976303317,203698.8578199052
9190,가온전선(주),500,Dec-17,85114261.0,80363933.0,440.0,182645.30227272728,193441.50227272726
9191,가온전선(주),500,Dec-18,88014949.0,83228121.0,444.0,187450.72297297296,198231.86711711713
9192,가온전선(주),500,Dec-19,92706441.0,84437691.0,430.0,196366.72325581397,215596.37441860465
9193,감성코퍼레이션(주),36620,Dec-11,,0.0,8.0,0.0,
9194,감성코퍼레이션(주),36620,Dec-12,,0.0,12.0,0.0,
9195,감성코퍼레이션(주),36620,Dec-13,,0.0,11.0,0.0,
9196,감성코퍼레이션(주),36620,Dec-14,,6890000.0,12.0,574166.6666666666,
9197,감성코퍼레이션(주),36620,Dec-15,,6988330.0,13.0,537563.8461538461,
9198,감성코퍼레이션(주),36620,Dec-16,,7006618.0,9.0,778513.1111111111,
9199,감성코퍼레이션(주),36620,Dec-17,,128054.0,8.0,16006.75,
9200,감성코퍼레이션(주),36620,Dec-18,842363.0,610716.0,7.0,87245.14285714286,120337.57142857143
9201,감성코퍼레이션(주),36620,Dec-19,128865.0,116618.0,13.0,8970.615384615385,9912.692307692309
9202,강남제비스코(주),860,Dec-11,32696000.0,31615000.0,543.0,58222.83609576427,60213.62799263352
9203,강남제비스코(주),860,Dec-12,18257000.0,16498000.0,551.0,29941.923774954626,33134.301270417425
9204,강남제비스코(주),860,Dec-13,19249000.0,17099000.0,563.0,30371.225577264653,34190.05328596803
9205,강남제비스코(주),860,Dec-14,20893000.0,18678000.0,563.0,33175.843694493786,37110.1243339254
9206,강남제비스코(주),860,Dec-15,23587000.0,21278000.0,602.0,35345.514950166114,39181.06312292359
9207,강남제비스코(주),860,Dec-16,25585000.0,22692000.0,628.0,36133.75796178344,40740.44585987261
9208,강남제비스코(주),860,Dec-17,26375000.0,23040000.0,641.0,35943.83775351014,41146.64586583463
9209,강남제비스코(주),860,Dec-18,43705000.0,35192000.0,664.0,53000.0,65820.78313253012
9210,강남제비스코(주),860,Dec-19,107814000.0,98984000.0,689.0,143663.2801161103,156478.95500725688
9211,갤럭시아머니트리(주),94480,Dec-11,24395639.0,729102.0,156.0,4673.7307692307695,156382.30128205128
9212,갤럭시아머니트리(주),94480,Dec-12,23893370.0,824102.0,100.0,8241.02,238933.7
9213,갤럭시아머니트리(주),94480,Dec-13,18195193.0,464942.0,107.0,4345.252336448598,170048.5327102804
9214,갤럭시아머니트리(주),94480,Dec-14,509442.0,509442.0,110.0,4631.290909090909,4631.290909090909
9215,갤럭시아머니트리(주),94480,Dec-15,669442.0,669442.0,125.0,5355.536,5355.536
9216,갤럭시아머니트리(주),94480,Dec-16,490578.0,490578.0,129.0,3802.9302325581393,3802.9302325581393
9217,갤럭시아머니트리(주),94480,Dec-17,102078.0,102078.0,139.0,734.3741007194244,734.3741007194244
9218,갤럭시아머니트리(주),94480,Dec-18,74946.0,74946.0,122.0,614.311475409836,614.311475409836
9219,갤럭시아머니트리(주),94480,Dec-19,74946.0,74946.0,118.0,635.1355932203389,635.1355932203389
9220,경남스틸(주),39240,Dec-11,,12540379.0,80.0,156754.7375,
9221,경남스틸(주),39240,Dec-12,,14499379.0,88.0,164765.67045454544,
9222,경남스틸(주),39240,Dec-13,,14578379.0,72.0,202477.48611111112,
9223,경남스틸(주),39240,Dec-14,,14572980.0,70.0,208185.42857142858,
9224,경남스틸(주),39240,Dec-15,,14554980.0,74.0,196688.9189189189,
9225,경남스틸(주),39240,Dec-16,,14551280.0,76.0,191464.2105263158,
9226,경남스틸(주),39240,Dec-17,,14471280.0,81.0,178657.77777777778,
9227,경남스틸(주),39240,Dec-18,,18365755.0,88.0,208701.76136363635,
9228,경남스틸(주),39240,Dec-19,,18473755.0,88.0,209929.0340909091,
9229,경남제약(주),53950,Dec-11,,4456028.0,265.0,16815.2,
9230,경남제약(주),53950,Dec-12,,4556862.0,243.0,18752.51851851852,
9231,경남제약(주),53950,Dec-13,,4839815.0,229.0,21134.56331877729,
9232,경남제약(주),53950,Dec-14,,4953945.0,229.0,21632.947598253275,
9233,경남제약(주),53950,Dec-15,,4999277.0,209.0,23919.985645933015,
9234,경남제약(주),53950,Dec-16,,5339537.0,208.0,25670.85096153846,
9235,경남제약(주),53950,Dec-17,,5300830.0,216.0,24540.87962962963,
9236,경남제약(주),53950,Dec-18,5383565.0,5383565.0,257.0,20947.72373540856,20947.72373540856
9237,경남제약(주),53950,Dec-19,5486820.0,5486820.0,254.0,21601.653543307086,21601.653543307086
9238,경동제약(주),11040,Dec-11,33995850.0,33991582.0,453.0,75036.60485651215,75046.02649006623
9239,경동제약(주),11040,Dec-12,35946480.0,35410061.0,465.0,76150.6688172043,77304.25806451614
9240,경동제약(주),11040,Dec-13,37653578.0,37125470.0,475.0,78158.88421052632,79270.69052631578
9241,경동제약(주),11040,Dec-14,37416777.0,36986642.0,508.0,72808.35039370079,73655.07283464567
9242,경동제약(주),11040,Dec-15,42447570.0,42016924.0,525.0,80032.2361904762,80852.5142857143
9243,경동제약(주),11040,Dec-16,43553996.0,43123093.0,551.0,78263.32667876588,79045.36479128856
9244,경동제약(주),11040,Dec-17,43523782.0,43093843.0,555.0,77646.56396396397,78421.22882882883
9245,경동제약(주),11040,Dec-18,45600565.0,45170298.0,570.0,79246.13684210526,80000.99122807017
9246,경동제약(주),11040,Dec-19,47076873.0,47036460.0,588.0,79993.97959183673,80062.70918367348
9247,경인전자(주),9140,Dec-11,7149148.0,0.0,15.0,0.0,476609.86666666664
9248,경인전자(주),9140,Dec-12,6900438.0,0.0,14.0,0.0,492888.4285714286
9249,경인전자(주),9140,Dec-13,7555139.0,0.0,13.0,0.0,581164.5384615385
9250,경인전자(주),9140,Dec-14,7917684.0,0.0,10.0,0.0,791768.4
9251,경인전자(주),9140,Dec-15,8179324.0,0.0,10.0,0.0,817932.4
9252,경인전자(주),9140,Dec-16,8062442.0,0.0,9.0,0.0,895826.8888888889
9253,경인전자(주),9140,Dec-17,6767106.0,0.0,11.0,0.0,615191.4545454546
9254,경인전자(주),9140,Dec-18,6120416.0,0.0,15.0,0.0,408027.73333333334
9255,경인전자(주),9140,Dec-19,6206255.0,0.0,14.0,0.0,443303.9285714286
9256,경창산업(주),24910,Dec-11,273206812.0,271043146.0,886.0,305917.77200902934,308359.8329571106
9257,경창산업(주),24910,Dec-12,308056306.0,305472620.0,904.0,337912.1902654867,340770.25
9258,경창산업(주),24910,Dec-13,363629422.0,360733264.0,1036.0,348198.1312741313,350993.6505791506
9259,경창산업(주),24910,Dec-14,395597000.0,392189945.0,1131.0,346763.87709991157,349776.3041556145
9260,경창산업(주),24910,Dec-15,461816415.0,411876203.0,1162.0,354454.56368330464,397432.3709122203
9261,경창산업(주),24910,Dec-16,490862073.0,438312383.0,1157.0,378835.2489196197,424254.1685393258
9262,경창산업(주),24910,Dec-17,509372424.0,462427158.0,1213.0,381226.01648804615,419927.802143446
9263,경창산업(주),24910,Dec-18,537435285.0,472545708.0,1191.0,396763.8186397985,451247.0906801008
9264,경창산업(주),24910,Dec-19,571073208.0,501412667.0,1149.0,436390.48476936464,497017.58746736293
9265,계룡건설산업(주),13580,Dec-11,0.0,0.0,735.0,0.0,0.0
9266,계룡건설산업(주),13580,Dec-12,0.0,0.0,956.0,0.0,0.0
9267,계룡건설산업(주),13580,Dec-13,0.0,0.0,921.0,0.0,0.0
9268,계룡건설산업(주),13580,Dec-14,0.0,0.0,921.0,0.0,0.0
9269,계룡건설산업(주),13580,Dec-15,0.0,0.0,989.0,0.0,0.0
9270,계룡건설산업(주),13580,Dec-16,0.0,0.0,1088.0,0.0,0.0
9271,계룡건설산업(주),13580,Dec-17,0.0,0.0,1164.0,0.0,0.0
9272,계룡건설산업(주),13580,Dec-18,0.0,0.0,1226.0,0.0,0.0
9273,계룡건설산업(주),13580,Dec-19,0.0,0.0,1396.0,0.0,0.0
9274,계양전기(주),12200,Dec-11,47845366.0,40946554.0,478.0,85662.24686192468,100094.9079497908
9275,계양전기(주),12200,Dec-12,48114285.0,41675304.0,502.0,83018.53386454184,95845.18924302788
9276,계양전기(주),12200,Dec-13,53929233.0,45182247.0,533.0,84769.69418386492,101180.54971857411
9277,계양전기(주),12200,Dec-14,60950853.0,52128632.0,596.0,87464.14765100672,102266.53187919463
9278,계양전기(주),12200,Dec-15,66495436.0,57388790.0,621.0,92413.51046698872,107077.99677938808
9279,계양전기(주),12200,Dec-16,83557120.0,72977043.0,693.0,105305.97835497836,120573.04473304474
9280,계양전기(주),12200,Dec-17,94997945.0,87366041.0,707.0,123572.900990099,134367.67326732673
9281,계양전기(주),12200,Dec-18,99663548.0,88333358.0,755.0,116997.82516556291,132004.69933774834
9282,계양전기(주),12200,Dec-19,104276919.0,91939140.0,749.0,122749.18558077437,139221.520694259
9283,고려산업(주),2140,Dec-11,8524476.0,8524476.0,86.0,99121.81395348837,99121.81395348837
9284,고려산업(주),2140,Dec-12,9081537.0,9081537.0,91.0,99797.10989010989,99797.10989010989
9285,고려산업(주),2140,Dec-13,10180310.0,10180310.0,93.0,109465.69892473119,109465.69892473119
9286,고려산업(주),2140,Dec-14,11101451.0,11101451.0,96.0,115640.11458333333,115640.11458333333
9287,고려산업(주),2140,Dec-15,13169955.0,12473366.0,98.0,127279.24489795919,134387.29591836734
9288,고려산업(주),2140,Dec-16,16002474.0,12511416.0,106.0,118032.22641509434,150966.7358490566
9289,고려산업(주),2140,Dec-17,16681828.0,14873899.0,111.0,133999.0900900901,150286.73873873873
9290,고려산업(주),2140,Dec-18,20687801.0,18848361.0,131.0,143880.6183206107,157922.14503816795
9291,고려산업(주),2140,Dec-19,21198633.0,19312711.0,130.0,148559.3153846154,163066.4076923077
9292,고려신용정보(주),49720,Dec-11,,0.0,1750.0,0.0,
9293,고려신용정보(주),49720,Dec-12,0.0,0.0,1833.0,0.0,0.0
9294,고려신용정보(주),49720,Dec-13,0.0,0.0,1828.0,0.0,0.0
9295,고려신용정보(주),49720,Dec-14,0.0,0.0,311.0,0.0,0.0
9296,고려신용정보(주),49720,Dec-15,0.0,0.0,308.0,0.0,0.0
9297,고려신용정보(주),49720,Dec-16,0.0,0.0,344.0,0.0,0.0
9298,고려신용정보(주),49720,Dec-17,,0.0,494.0,0.0,
9299,고려신용정보(주),49720,Dec-18,,0.0,565.0,0.0,
9300,고려신용정보(주),49720,Dec-19,0.0,0.0,670.0,0.0,0.0
9301,고려아연(주),10130,Dec-11,2041202165.0,1488267147.0,1025.0,1451967.9482926829,1991416.7463414634
9302,고려아연(주),10130,Dec-12,2204865824.0,1664779172.0,1113.0,1495758.465408805,1981011.5220125786
9303,고려아연(주),10130,Dec-13,2375031903.0,1824793472.0,1186.0,1538611.6964586847,2002556.410623946
9304,고려아연(주),10130,Dec-14,2531978423.0,1959341668.0,1287.0,1522409.9984459984,1967349.202020202
9305,고려아연(주),10130,Dec-15,3076346913.0,2459034283.0,1396.0,1761485.8760744985,2203686.900429799
9306,고려아연(주),10130,Dec-16,3258689594.0,2511448446.0,1383.0,1815942.4772234273,2356246.9949385393
9307,고려아연(주),10130,Dec-17,3382823107.0,2690829447.0,1376.0,1955544.65625,2458447.0254360465
9308,고려아연(주),10130,Dec-18,1672792593.0,2901619318.0,1391.0,2085995.1962616823,1202582.741193386
9309,고려아연(주),10130,Dec-19,4003879047.0,3001725222.0,1417.0,2118366.423429781,2825602.714890614
9310,고려제강(주),2240,Dec-11,482858000.0,205280000.0,958.0,214279.74947807932,504027.13987473905
9311,고려제강(주),2240,Dec-12,569897000.0,230657000.0,1002.0,230196.60678642715,568759.4810379242
9312,고려제강(주),2240,Dec-13,580414000.0,249171000.0,1088.0,229017.46323529413,533468.75
9313,고려제강(주),2240,Dec-14,1274175000.0,249301000.0,1054.0,236528.46299810248,1208894.6869070209
9314,고려제강(주),2240,Dec-15,1238921000.0,249361000.0,1018.0,244951.86640471514,1217014.7347740668
9315,고려제강(주),2240,Dec-16,1295723000.0,253126000.0,945.0,267858.2010582011,1371135.4497354496
9316,고려제강(주),2240,Dec-17,1261832000.0,254934000.0,954.0,267226.41509433964,1322675.0524109015
9317,고려제강(주),2240,Dec-18,1279011000.0,255649000.0,881.0,290180.4767309875,1451771.850170261
9318,고려제강(주),2240,Dec-19,1325428000.0,256556000.0,857.0,299365.22753792297,1546590.4317386232
9319,고려제약(주),14570,Dec-11,,3386167.0,252.0,13437.170634920634,
9320,고려제약(주),14570,Dec-12,,3424898.0,247.0,13865.983805668016,
9321,고려제약(주),14570,Dec-13,,3569897.0,243.0,14690.9341563786,
9322,고려제약(주),14570,Dec-14,,3781620.0,240.0,15756.75,
9323,고려제약(주),14570,Dec-15,,3806620.0,253.0,15045.92885375494,
9324,고려제약(주),14570,Dec-16,,3942020.0,253.0,15581.106719367588,
9325,고려제약(주),14570,Dec-17,,4192020.0,252.0,16635.0,
9326,고려제약(주),14570,Dec-18,,4572020.0,257.0,17789.961089494165,
9327,고려제약(주),14570,Dec-19,,6096082.0,258.0,23628.22480620155,
9328,광동제약(주),9290,Dec-11,51314565.0,47314300.0,727.0,65081.56808803301,70583.99587345254
9329,광동제약(주),9290,Dec-12,51789346.0,47881050.0,749.0,63926.63551401869,69144.65420560748
9330,광동제약(주),9290,Dec-13,53180933.0,49106953.0,784.0,62636.419642857145,67832.82270408163
9331,광동제약(주),9290,Dec-14,56519322.0,52570378.0,839.0,62658.37663885578,67365.10369487485
9332,광동제약(주),9290,Dec-15,60553107.0,56529093.0,888.0,63658.88851351351,68190.43581081081
9333,광동제약(주),9290,Dec-16,66504161.0,64195539.0,994.0,64583.03722334004,66905.59456740442
9334,광동제약(주),9290,Dec-17,68817490.0,66622848.0,992.0,67160.12903225806,69372.46975806452
9335,광동제약(주),9290,Dec-18,76502394.0,72506925.0,993.0,73018.05135951661,77041.68580060423
9336,광동제약(주),9290,Dec-19,79405183.0,73522827.0,999.0,73596.42342342342,79484.66766766767
9337,광전자(주),17900,Dec-11,277139263.0,246674271.0,1376.0,179269.09229651163,201409.34811046513
9338,광전자(주),17900,Dec-12,237326173.0,234752969.0,797.0,294545.75784190715,297774.3701380176
9339,광전자(주),17900,Dec-13,135817504.0,111128677.0,77.0,1443229.5714285714,1763863.6883116884
9340,광전자(주),17900,Dec-14,137110054.0,113209392.0,1108.0,102174.54151624549,123745.53610108304
9341,광전자(주),17900,Dec-15,137342337.0,114234860.0,1008.0,113328.23412698413,136252.31845238095
9342,광전자(주),17900,Dec-16,138337765.0,116429643.0,868.0,134135.53341013825,159375.30529953918
9343,광전자(주),17900,Dec-17,139627760.0,119352165.0,903.0,132172.94019933554,154626.53377630122
9344,광전자(주),17900,Dec-18,14029651.0,121098050.0,899.0,134703.05895439378,15605.840934371525
9345,광전자(주),17900,Dec-19,154617462.0,125585964.0,874.0,143691.0343249428,176907.85125858124
9346,광진실업(주),26910,Dec-11,,20492403.0,137.0,149579.58394160584,
9347,광진실업(주),26910,Dec-12,,20312402.0,123.0,165141.47967479675,
9348,광진실업(주),26910,Dec-13,,5198574.0,120.0,43321.45,
9349,광진실업(주),26910,Dec-14,,4400135.0,114.0,38597.67543859649,
9350,광진실업(주),26910,Dec-15,,3520189.0,111.0,31713.414414414416,
9351,광진실업(주),26910,Dec-16,,2587701.0,95.0,27238.957894736843,
9352,광진실업(주),26910,Dec-17,,1624848.0,101.0,16087.60396039604,
9353,광진실업(주),26910,Dec-18,,21240136.0,99.0,214546.8282828283,
9354,광진실업(주),26910,Dec-19,,21219136.0,109.0,194670.9724770642,
9355,국도화학(주),7690,Dec-11,58362620.0,39874427.0,319.0,124998.20376175549,182954.92163009403
9356,국도화학(주),7690,Dec-12,65999710.0,37967873.0,328.0,115755.71036585367,201218.6280487805
9357,국도화학(주),7690,Dec-13,81346976.0,43132863.0,347.0,124302.19884726225,234429.325648415
9358,국도화학(주),7690,Dec-14,84163053.0,48206578.0,375.0,128550.87466666667,224434.808
9359,국도화학(주),7690,Dec-15,82040512.0,45635710.0,410.0,111306.60975609756,200098.80975609756
9360,국도화학(주),7690,Dec-16,90109705.0,52685354.0,438.0,120286.19634703196,205729.9200913242
9361,국도화학(주),7690,Dec-17,93194866.0,51541325.0,482.0,106932.20954356846,193350.34439834024
9362,국도화학(주),7690,Dec-18,250903507.0,138240338.0,514.0,268950.0739299611,488139.1186770428
9363,국도화학(주),7690,Dec-19,277797529.0,145777909.0,544.0,267974.0974264706,510657.2224264706
9364,국일신동(주),60480,Dec-14,,12899132.0,61.0,211461.18032786885,
9365,국일신동(주),60480,Dec-15,,13263047.0,64.0,207235.109375,
9366,국일신동(주),60480,Dec-16,,13384011.0,58.0,230758.8103448276,
9367,국일신동(주),60480,Dec-17,,14238671.0,60.0,237311.18333333332,
9368,국일신동(주),60480,Dec-18,,14663671.0,60.0,244394.51666666666,
9369,국일신동(주),60480,Dec-19,,15052574.0,58.0,259527.1379310345,
9370,국일제지(주),78130,Dec-11,138082525.0,18220242.0,111.0,164146.32432432432,1243986.7117117117
9371,국일제지(주),78130,Dec-12,91543438.0,25112798.0,123.0,204169.0894308943,744255.593495935
9372,국일제지(주),78130,Dec-13,92112888.0,25692248.0,124.0,207195.5483870968,742845.8709677419
9373,국일제지(주),78130,Dec-14,93087766.0,26667126.0,128.0,208336.921875,727248.171875
9374,국일제지(주),78130,Dec-15,,26744626.0,127.0,210587.6062992126,
9375,국일제지(주),78130,Dec-16,,27956626.0,132.0,211792.62121212122,
9376,국일제지(주),78130,Dec-17,,29283826.0,135.0,216917.22962962964,
9377,국일제지(주),78130,Dec-18,,37465234.0,133.0,281693.4887218045,
9378,국일제지(주),78130,Dec-19,46026893.0,44061344.0,198.0,222532.0404040404,232459.05555555556
9379,국제약품(주),2720,Mar-11,26026828.0,26026828.0,467.0,55731.96573875803,55731.96573875803
9380,국제약품(주),2720,Dec-12,26622510.0,26622509.0,444.0,59960.60585585586,59960.60810810811
9381,국제약품(주),2720,Dec-13,27949889.0,27949889.0,444.0,62950.20045045045,62950.20045045045
9382,국제약품(주),2720,Dec-14,28493661.0,28493661.0,443.0,64319.77652370203,64319.77652370203
9383,국제약품(주),2720,Dec-15,28533699.0,28533699.0,414.0,68921.97826086957,68921.97826086957
9384,국제약품(주),2720,Dec-16,26686571.0,26686571.0,407.0,65568.97051597052,65568.97051597052
9385,국제약품(주),2720,Dec-17,26862664.0,26862664.0,405.0,66327.56543209877,66327.56543209877
9386,국제약품(주),2720,Dec-18,31478843.0,31478843.0,402.0,78305.57960199004,78305.57960199004
9387,국제약품(주),2720,Dec-19,32523053.0,32523053.0,417.0,77992.93285371702,77992.93285371702
9388,그랜드코리아레저(주),114090,Dec-11,,0.0,1644.0,0.0,
9389,그랜드코리아레저(주),114090,Dec-12,,0.0,1630.0,0.0,
9390,그랜드코리아레저(주),114090,Dec-13,,0.0,1667.0,0.0,
9391,그랜드코리아레저(주),114090,Dec-14,,0.0,1648.0,0.0,
9392,그랜드코리아레저(주),114090,Dec-15,,0.0,1869.0,0.0,
9393,그랜드코리아레저(주),114090,Dec-16,,0.0,1838.0,0.0,
9394,그랜드코리아레저(주),114090,Dec-17,,0.0,1852.0,0.0,
9395,그랜드코리아레저(주),114090,Dec-18,0.0,0.0,2027.0,0.0,0.0
9396,그랜드코리아레저(주),114090,Dec-19,0.0,0.0,1853.0,0.0,0.0
9397,그린케미칼(주),83420,Dec-11,,45198240.0,67.0,674600.5970149253,
9398,그린케미칼(주),83420,Dec-12,,76819673.0,78.0,984867.6025641026,
9399,그린케미칼(주),83420,Dec-13,,79252440.0,94.0,843111.0638297872,
9400,그린케미칼(주),83420,Dec-14,,96880357.0,117.0,828037.2393162394,
9401,그린케미칼(주),83420,Dec-15,,150008910.0,140.0,1071492.2142857143,
9402,그린케미칼(주),83420,Dec-16,,156363248.0,142.0,1101149.633802817,
9403,그린케미칼(주),83420,Dec-17,,160637995.0,141.0,1139276.560283688,
9404,그린케미칼(주),83420,Dec-18,,162116413.0,145.0,1118044.227586207,
9405,그린케미칼(주),83420,Dec-19,,168793013.0,160.0,1054956.33125,
9406,극동유화(주),14530,Dec-11,,8011955.0,121.0,66214.5041322314,
9407,극동유화(주),14530,Dec-12,,9002461.0,127.0,70885.51968503937,
9408,극동유화(주),14530,Dec-13,,9742581.0,132.0,73807.43181818182,
9409,극동유화(주),14530,Dec-14,10021084.0,10021084.0,131.0,76496.82442748091,76496.82442748091
9410,극동유화(주),14530,Dec-15,10638852.0,10638852.0,128.0,83116.03125,83116.03125
9411,극동유화(주),14530,Dec-16,11663780.0,11663780.0,119.0,98014.95798319328,98014.95798319328
9412,극동유화(주),14530,Dec-17,9298858.0,9298858.0,123.0,75600.47154471544,75600.47154471544
9413,극동유화(주),14530,Dec-18,10979162.0,10979162.0,139.0,78986.77697841727,78986.77697841727
