,회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별),자본증가율(개별),자본증가율(연결)
4831,(주)엘지유플러스,32640,Dec-17,5232986000.0,5232986000.0,5287089000.0,5287089000.0,0.0,1.033883904906304
4832,(주)엘지유플러스,32640,Dec-18,6853369000.0,6853369000.0,6895731000.0,6895731000.0,0.0,0.6181193512271079
4833,(주)엘지유플러스,32640,Dec-19,7349616000.0,7349616000.0,7132682000.0,7132682000.0,0.0,-2.9516372011816685
4834,(주)엘지헬로비전,37560,Dec-12,724760727.0,724760727.0,784182090.0,784182090.0,0.0,8.198755918517094
4835,(주)엘지헬로비전,37560,Dec-13,884543481.0,884543481.0,926583625.0,926583625.0,0.0,4.7527504190605185
4836,(주)엘지헬로비전,37560,Dec-14,903577090.0,,929664327.0,903577090.0,2.8871069539844143,
4837,(주)엘지헬로비전,37560,Dec-15,,,951212150.0,951212150.0,0.0,
4838,(주)엘지헬로비전,37560,Dec-16,,,966654863.0,966654863.0,0.0,
4839,(주)엘지헬로비전,37560,Dec-17,,987122461.0,987122461.0,987122461.0,0.0,0.0
4840,(주)엘지헬로비전,37560,Dec-18,1059260074.0,1052713912.0,1059330562.0,1052784400.0,0.6217951177847993,0.6285325884436475
4841,(주)엘지헬로비전,37560,Dec-19,951307353.0,951307353.0,950451399.0,950451399.0,0.0,-0.08997659876176556
4842,(주)엘지화학,51910,Dec-11,9707679000.0,9707679000.0,9101613000.0,9101613000.0,0.0,-6.243160697835194
4843,(주)엘지화학,51910,Dec-12,10765355000.0,10765355000.0,10200634000.0,10200634000.0,0.0,-5.245725756373105
4844,(주)엘지화학,51910,Dec-13,11725662000.0,11725662000.0,11077901000.0,11077901000.0,0.0,-5.524302167331783
4845,(주)엘지화학,51910,Dec-14,12265852000.0,12265852000.0,11551577000.0,11551577000.0,0.0,-5.823280763537667
4846,(주)엘지화학,51910,Dec-15,13103522000.0,13103522000.0,12444563000.0,12444563000.0,0.0,-5.02886933757199
4847,(주)엘지화학,51910,Dec-16,14050967000.0,14050967000.0,13476331000.0,13476331000.0,0.0,-4.08965447004465
4848,(주)엘지화학,51910,Dec-17,16338577000.0,16338577000.0,15505532000.0,15505532000.0,0.0,-5.098638639093238
4849,(주)엘지화학,51910,Dec-18,17322128000.0,17322128000.0,16549906000.0,16549906000.0,0.0,-4.458008854339383
4850,(주)엘지화학,51910,Dec-19,17383789000.0,17383789000.0,16460230000.0,16460230000.0,0.0,-5.312760066289343
4851,(주)엠게임,58630,Dec-11,66017126.0,66017126.0,72261861.0,72261861.0,0.0,9.45926516098261
4852,(주)엠게임,58630,Dec-12,64931614.0,64931614.0,72809759.0,72809759.0,0.0,12.132988100372799
4853,(주)엠게임,58630,Dec-13,7359297.0,8782436.0,16829424.0,16829424.0,0.0,91.62592246615858
4854,(주)엠게임,58630,Dec-14,17554583.0,,25307512.0,17554583.0,44.164700465969474,
4855,(주)엠게임,58630,Dec-15,,,22441499.0,22441499.0,0.0,
4856,(주)엠게임,58630,Dec-16,,,27145714.0,27145714.0,0.0,
4857,(주)엠게임,58630,Dec-17,,34454629.0,34454629.0,34454629.0,0.0,0.0
4858,(주)엠게임,58630,Dec-18,32452874.0,32452874.0,32961274.0,32961274.0,0.0,1.5665792804668115
4859,(주)엠게임,58630,Dec-19,39954500.0,39954500.0,40591320.0,40591320.0,0.0,1.5938630191843117
4860,(주)엠디에스테크,86960,Dec-11,59408425.0,59408425.0,57088940.0,57088940.0,0.0,-3.9043031354559616
4861,(주)엠디에스테크,86960,Dec-12,71766787.0,71766787.0,68947076.0,68947076.0,0.0,-3.9289915542686913
4862,(주)엠디에스테크,86960,Dec-13,79082039.0,79082039.0,75867695.0,75867695.0,0.0,-4.06456894719166
4863,(주)엠디에스테크,86960,Dec-14,88466510.0,88466510.0,84227388.0,84227388.0,0.0,-4.791781658392537
4864,(주)엠디에스테크,86960,Dec-15,97423745.0,97423745.0,91187798.0,91187798.0,0.0,-6.4008491974928745
4865,(주)엠디에스테크,86960,Dec-16,98896924.0,98896924.0,87244267.0,87244267.0,0.0,-11.782628345447833
4866,(주)엠디에스테크,86960,Dec-17,105006938.0,105006938.0,91386653.0,91386653.0,0.0,-12.97084293611151
4867,(주)엠디에스테크,86960,Dec-18,120119454.0,120119454.0,95030448.0,95030448.0,0.0,-20.88671332122439
4868,(주)엠디에스테크,86960,Dec-19,116134985.0,116134985.0,108500226.0,108500226.0,0.0,-6.57403882215165
4869,(주)엠씨넥스,97520,Dec-12,54872672.0,54872672.0,49916390.0,49916390.0,0.0,-9.032332159804426
4870,(주)엠씨넥스,97520,Dec-13,63124907.0,63124907.0,57807173.0,57807173.0,0.0,-8.424145480325222
4871,(주)엠씨넥스,97520,Dec-14,76988177.0,76988177.0,80296511.0,80296511.0,0.0,4.29719747747761
4872,(주)엠씨넥스,97520,Dec-15,91002740.0,91002740.0,104139307.0,104139307.0,0.0,14.435353265187388
4873,(주)엠씨넥스,97520,Dec-16,63603765.0,63603765.0,93599817.0,93599817.0,0.0,47.16081194250057
4874,(주)엠씨넥스,97520,Dec-17,98018387.0,98018387.0,119830945.0,119830945.0,0.0,22.253536981790973
4875,(주)엠씨넥스,97520,Dec-18,129708990.0,129708990.0,162247731.0,162247731.0,0.0,25.085956648031882
4876,(주)엠씨넥스,97520,Dec-19,224567082.0,224567082.0,270569217.0,270569217.0,0.0,20.484807742213974
4877,(주)엠아이텍,179290,Dec-18,44768134.0,44768134.0,44766121.0,44766121.0,0.0,-0.004496501909144968
4878,(주)엠아이텍,179290,Dec-19,48261829.0,48261829.0,48344991.0,48344991.0,0.0,0.1723142320196871
4879,(주)엠에스씨,9780,Dec-11,34838031.0,34838031.0,36015784.0,36015784.0,0.0,3.3806531718167463
4880,(주)엠에스씨,9780,Dec-12,36660845.0,36660845.0,38418082.0,38418082.0,0.0,4.793225578952146
4881,(주)엠에스씨,9780,Dec-13,40218727.0,40218727.0,42548243.0,42548243.0,0.0,5.7921176868675985
4882,(주)엠에스씨,9780,Dec-14,44068949.0,44068949.0,46930226.0,46930226.0,0.0,6.492728020357362
4883,(주)엠에스씨,9780,Dec-15,49750256.0,49750256.0,50335273.0,50335273.0,0.0,1.17590751693821
4884,(주)엠에스씨,9780,Dec-16,59748915.0,59748915.0,58059506.0,58059506.0,0.0,-2.8275141063231075
4885,(주)엠에스씨,9780,Dec-17,70814464.0,70814464.0,67904086.0,67904086.0,0.0,-4.109863770203788
4886,(주)엠에스씨,9780,Dec-18,80556582.0,80556582.0,75581994.0,75581994.0,0.0,-6.175271934948782
4887,(주)엠에스씨,9780,Dec-19,90289136.0,91340758.0,84856630.0,84856630.0,0.0,-7.098833140841691
4888,(주)엠에스오토텍,123040,Dec-11,85980047.0,85980047.0,78950105.0,78950105.0,0.0,-8.176248147433554
4889,(주)엠에스오토텍,123040,Dec-12,41321977.0,41321977.0,88042997.0,88042997.0,0.0,113.06579063242785
4890,(주)엠에스오토텍,123040,Dec-13,58602557.0,58602557.0,99852882.0,99852882.0,0.0,70.38997462175584
4891,(주)엠에스오토텍,123040,Dec-14,79009750.0,79009750.0,127387559.0,127387559.0,0.0,61.230176022579485
4892,(주)엠에스오토텍,123040,Dec-15,93157163.0,93157163.0,142653028.0,142653028.0,0.0,53.131571857764726
4893,(주)엠에스오토텍,123040,Dec-16,125262788.0,125262788.0,152492876.0,152492876.0,0.0,21.738369738345597
4894,(주)엠에스오토텍,123040,Dec-17,139123601.0,139123601.0,175302120.0,175302120.0,0.0,26.004587819718665
4895,(주)엠에스오토텍,123040,Dec-18,115620146.0,115620146.0,176361054.0,176361054.0,0.0,52.534882631959306
4896,(주)엠에스오토텍,123040,Dec-19,212265367.0,212265367.0,202047445.0,202047445.0,0.0,-4.813749008805573
4897,(주)엠투엔,33310,Dec-11,,,19181206.0,19181206.0,0.0,
4898,(주)엠투엔,33310,Dec-12,,,22433137.0,22433137.0,0.0,
4899,(주)엠투엔,33310,Dec-13,,28525686.0,28525686.0,28525686.0,0.0,0.0
4900,(주)엠투엔,33310,Dec-14,38932088.0,38932088.0,35255856.0,35255856.0,0.0,-9.442678748696963
4901,(주)엠투엔,33310,Dec-15,45430072.0,45430072.0,41241162.0,41241162.0,0.0,-9.220566500532954
4902,(주)엠투엔,33310,Dec-16,49455460.0,49455460.0,44771931.0,44771931.0,0.0,-9.47019601071348
4903,(주)엠투엔,33310,Dec-17,53356406.0,53356406.0,48531703.0,48531703.0,0.0,-9.042406267018805
4904,(주)엠투엔,33310,Dec-18,55100800.0,55100800.0,51601787.0,51601787.0,0.0,-6.350203626807598
4905,(주)엠투엔,33310,Dec-19,60414018.0,60414018.0,55952498.0,55952498.0,0.0,-7.384908581978451
4906,(주)엠플러스,259630,Dec-17,,,33423528.0,33423528.0,0.0,
4907,(주)엠플러스,259630,Dec-18,,39084113.0,39084113.0,39084113.0,0.0,0.0
4908,(주)엠플러스,259630,Dec-19,41618645.0,41618645.0,41608515.0,41608515.0,0.0,-0.024340052397192835
4909,(주)엠피대산,65150,Dec-11,21285166.0,21285166.0,24613480.0,22253380.0,10.605579916399208,15.636777274840142
4910,(주)엠피대산,65150,Dec-12,22455976.0,22455976.0,24273735.0,24273735.0,0.0,8.094767290453106
4911,(주)엠피대산,65150,Dec-13,23675093.0,23675093.0,25907674.0,25907674.0,0.0,9.430083336948229
4912,(주)엠피대산,65150,Dec-14,42784467.0,42784467.0,45367118.0,45367118.0,0.0,6.036422050086543
4913,(주)엠피대산,65150,Dec-15,43555431.0,43555431.0,41511196.0,41511196.0,0.0,-4.693410105389617
4914,(주)엠피대산,65150,Dec-16,42585134.0,42585134.0,31223204.0,31223204.0,0.0,-26.680507803497804
4915,(주)엠피대산,65150,Dec-17,47069930.0,39282335.0,14460479.0,11902589.0,21.490198476986805,-63.188341528068534
4916,(주)엠피대산,65150,Dec-18,34675813.0,34675813.0,20522706.0,20522706.0,0.0,-40.81550157165745
4917,(주)엠피대산,65150,Dec-19,35443773.0,35443773.0,18390480.0,18390480.0,0.0,-48.11365031595254
4918,(주)연우,115960,Dec-15,,159419653.0,159419653.0,159419653.0,0.0,0.0
4919,(주)연우,115960,Dec-16,179162526.0,179162526.0,179137399.0,179137399.0,0.0,-0.0140246962135393
4920,(주)연우,115960,Dec-17,186443871.0,186443871.0,186884755.0,186884755.0,0.0,0.23647009560319532
4921,(주)연우,115960,Dec-18,191587871.0,191587871.0,192506653.0,192506653.0,0.0,0.47956167329610366
4922,(주)연우,115960,Dec-19,209605641.0,209605641.0,212747403.0,212747403.0,0.0,1.498891911978646
4923,(주)연이비앤티,90740,Dec-11,71177459.0,71177459.0,64952502.0,64952502.0,0.0,-8.745685905983237
4924,(주)연이비앤티,90740,Dec-12,72892822.0,72892822.0,66175004.0,66175004.0,0.0,-9.21602129768003
4925,(주)연이비앤티,90740,Dec-13,73589242.0,73589242.0,69710307.0,69710307.0,0.0,-5.271062582761758
4926,(주)연이비앤티,90740,Dec-14,75279590.0,75279590.0,72176495.0,72176495.0,0.0,-4.122093385471416
4927,(주)연이비앤티,90740,Dec-15,77115446.0,77115446.0,72933516.0,74863799.0,-2.5783930628473684,-5.422947304227492
4928,(주)연이비앤티,90740,Dec-16,73823054.0,73823054.0,70452023.0,70452023.0,0.0,-4.5663662194197485
4929,(주)연이비앤티,90740,Dec-17,52885300.0,52885300.0,61443086.0,61443086.0,0.0,16.181785864881164
4930,(주)연이비앤티,90740,Dec-18,58384871.0,58384871.0,64022424.0,64022424.0,0.0,9.65584560424908
4931,(주)연이비앤티,90740,Dec-19,102652585.0,102652585.0,81205455.0,81205455.0,0.0,-20.892927343232515
4932,(주)영우디에스피,143540,Dec-14,,,25272928.0,25272928.0,0.0,
4933,(주)영우디에스피,143540,Dec-15,,26900879.0,26900879.0,26900879.0,0.0,0.0
4934,(주)영우디에스피,143540,Dec-16,39674749.0,39674749.0,39871575.0,39871575.0,0.0,0.49609891671904904
4935,(주)영우디에스피,143540,Dec-17,35086367.0,35086367.0,35135067.0,35135067.0,0.0,0.13880034943487374
4936,(주)영우디에스피,143540,Dec-18,7829902.0,7829902.0,8751770.0,8751770.0,0.0,11.773685034627505
4937,(주)영우디에스피,143540,Dec-19,17309497.0,18899063.0,18499673.0,20089239.0,-7.912524710368572,-2.1132793726334427
4938,(주)영원무역,111770,Dec-11,576868727.0,576868727.0,483091927.0,483091927.0,0.0,-16.25617677139222
4939,(주)영원무역,111770,Dec-12,680551025.0,680551025.0,530887588.0,530887588.0,0.0,-21.99150857204279
4940,(주)영원무역,111770,Dec-13,901992771.0,901992771.0,679204423.0,679204423.0,0.0,-24.699571345012473
4941,(주)영원무역,111770,Dec-14,1012269560.0,1012269560.0,719359420.0,719359420.0,0.0,-28.935982229871655
4942,(주)영원무역,111770,Dec-15,1362431973.0,1362431973.0,805825407.0,805825407.0,0.0,-40.85389781145425
4943,(주)영원무역,111770,Dec-16,1377534598.0,1377534598.0,840927285.0,840927285.0,0.0,-38.95418044520142
4944,(주)영원무역,111770,Dec-17,1340742499.0,1340742499.0,907311911.0,907311911.0,0.0,-32.32765339528481
4945,(주)영원무역,111770,Dec-18,1663125187.0,1663125187.0,1116117916.0,1116117916.0,0.0,-32.89032450928782
4946,(주)영원무역,111770,Dec-19,1968994894.0,1968994894.0,1288678153.0,1288678153.0,0.0,-34.55147309284999
4947,(주)영원무역홀딩스,9970,Dec-11,864915034.0,864915034.0,310283941.0,310283941.0,0.0,-64.12550033209389
4948,(주)영원무역홀딩스,9970,Dec-12,958867894.0,,374674921.0,374674921.0,0.0,
4949,(주)영원무역홀딩스,9970,Dec-13,1203003053.0,1203003053.0,379780794.0,379780794.0,0.0,-68.43060430703662
4950,(주)영원무역홀딩스,9970,Dec-14,1340393110.0,1340393110.0,393861474.0,393861474.0,0.0,-70.61597295139782
4951,(주)영원무역홀딩스,9970,Dec-15,1726335216.0,1726335216.0,416452156.0,416452156.0,0.0,-75.87651852663127
4952,(주)영원무역홀딩스,9970,Dec-16,1755453111.0,1755453111.0,420078348.0,420078348.0,0.0,-76.07009008855265
4953,(주)영원무역홀딩스,9970,Dec-17,1753641259.0,1753641259.0,438299463.0,438299463.0,0.0,-75.00632123300197
4954,(주)영원무역홀딩스,9970,Dec-18,2180170849.0,2180170849.0,511208701.0,511208701.0,0.0,-76.55189724078363
4955,(주)영원무역홀딩스,9970,Dec-19,2575740438.0,2575740438.0,561057220.0,561057220.0,0.0,-78.21763358905653
4956,(주)영풍,670,Dec-11,1918043663.0,1918043663.0,1438819722.0,1438819722.0,0.0,-24.985038153430196
4957,(주)영풍,670,Dec-12,2181236785.0,2526859768.0,1523212618.0,1523212618.0,0.0,-39.71914716875574
4958,(주)영풍,670,Dec-13,2816473689.0,2816473689.0,1575815475.0,1575815475.0,0.0,-44.05005517521807
4959,(주)영풍,670,Dec-14,2912242486.0,2912242486.0,1595833223.0,1595833223.0,0.0,-45.20259797487207
4960,(주)영풍,670,Dec-15,3003441922.0,3003441922.0,1646080758.0,1646080758.0,0.0,-45.193521274955415
4961,(주)영풍,670,Dec-16,3142310136.0,3142310136.0,1709425054.0,1709425054.0,0.0,-45.5997345896605
4962,(주)영풍,670,Dec-17,3469510849.0,3469510849.0,1751273891.0,1751273891.0,0.0,-49.523896387158985
4963,(주)영풍,670,Dec-18,3507370869.0,3507370869.0,1768020710.0,1768020710.0,0.0,-49.59128144597702
4964,(주)영풍,670,Dec-19,3698450518.0,3698450518.0,1820248592.0,1820248592.0,0.0,-50.7834812676004
4965,(주)영흥,12160,Dec-11,176953550.0,176953550.0,170734456.0,170734456.0,0.0,-3.514534746547895
4966,(주)영흥,12160,Dec-12,178747768.0,165531047.0,170051023.0,170051023.0,0.0,2.730591077575923
4967,(주)영흥,12160,Dec-13,170081616.0,170081616.0,151736293.0,151736293.0,0.0,-10.786188085136729
4968,(주)영흥,12160,Dec-14,172488351.0,172488351.0,153656475.0,153656475.0,0.0,-10.91776684675942
4969,(주)영흥,12160,Dec-15,174161945.0,174161945.0,155808290.0,155808290.0,0.0,-10.538269425045755
4970,(주)영흥,12160,Dec-16,172764373.0,172764373.0,177292845.0,172679991.0,2.671330924496047,2.62118394051069
4971,(주)영흥,12160,Dec-17,167026819.0,167026819.0,166940535.0,166940535.0,0.0,-0.05165876984102624
4972,(주)영흥,12160,Dec-18,166380102.0,166380102.0,159454206.0,159454206.0,0.0,-4.162694887637457
4973,(주)영흥,12160,Dec-19,166323552.0,166323552.0,161105843.0,161105843.0,0.0,-3.1370836765198504
4974,(주)예림당,36000,Dec-11,57356294.0,57356294.0,57493846.0,57493846.0,0.0,0.23982023664220264
4975,(주)예림당,36000,Dec-12,68967024.0,68967024.0,71059082.0,71059082.0,0.0,3.0334178258873266
4976,(주)예림당,36000,Dec-13,86513517.0,86513517.0,70660091.0,70660091.0,0.0,-18.324796574852
4977,(주)예림당,36000,Dec-14,105667440.0,105667440.0,77392341.0,77392341.0,0.0,-26.758572934103455
4978,(주)예림당,36000,Dec-15,105585990.0,105585990.0,74292928.0,74292928.0,0.0,-29.637513461776507
4979,(주)예림당,36000,Dec-16,114104537.0,114104537.0,76300992.0,76300992.0,0.0,-33.13062389447319
4980,(주)예림당,36000,Dec-17,153636666.0,153636666.0,79014952.0,79014952.0,0.0,-48.57025080197979
4981,(주)예림당,36000,Dec-18,373286203.0,373286203.0,111788613.0,111788613.0,0.0,-70.05284092967133
4982,(주)예림당,36000,Dec-19,332464065.0,332464065.0,110088267.0,110088267.0,0.0,-66.88716809138455
4983,(주)예선테크,250930,Dec-16,,,,,,
4984,(주)예선테크,250930,Dec-17,,,,,,
4985,(주)예선테크,250930,Dec-18,,,,,,
4986,(주)예선테크,250930,Dec-19,35953856.0,35953856.0,28620658.0,28620658.0,0.0,-20.396137760578455
4987,(주)예스코홀딩스,15360,Dec-11,607713919.0,607713919.0,562930035.0,562930035.0,0.0,-7.369237827182289
4988,(주)예스코홀딩스,15360,Dec-12,625734660.0,625734660.0,575714436.0,575714436.0,0.0,-7.993839433474875
4989,(주)예스코홀딩스,15360,Dec-13,634325499.0,634325499.0,586346223.0,586346223.0,0.0,-7.5638258395158715
4990,(주)예스코홀딩스,15360,Dec-14,633783828.0,633783828.0,583572452.0,583572452.0,0.0,-7.922476683958564
4991,(주)예스코홀딩스,15360,Dec-15,647346844.0,647346844.0,585963208.0,585963208.0,0.0,-9.482341123454987
4992,(주)예스코홀딩스,15360,Dec-16,674662726.0,674662726.0,602935702.0,602935702.0,0.0,-10.631537987174937
4993,(주)예스코홀딩스,15360,Dec-17,697419304.0,697419304.0,633992395.0,633992395.0,0.0,-9.094515829461471
4994,(주)예스코홀딩스,15360,Dec-18,647035353.0,599875835.0,561898008.0,529545071.0,6.109571927259054,-6.330947970257881
4995,(주)예스코홀딩스,15360,Dec-19,608985914.0,608985914.0,531100244.0,531100244.0,0.0,-12.789404189733034
4996,(주)예스티,122640,Dec-15,,40404258.0,40404258.0,40404258.0,0.0,0.0
4997,(주)예스티,122640,Dec-16,42636161.0,42636161.0,42631901.0,42631901.0,0.0,-0.009991518701696123
4998,(주)예스티,122640,Dec-17,55078600.0,55078600.0,55012923.0,55012923.0,0.0,-0.1192423191584453
4999,(주)예스티,122640,Dec-18,47584188.0,55604160.0,48022175.0,56042147.0,-14.310608050044905,-13.635643448259984
5000,(주)예스티,122640,Dec-19,58391615.0,58391615.0,54988998.0,54988998.0,0.0,-5.827235639911649
5001,(주)오공,45060,Dec-11,44170918.0,44170918.0,40282184.0,40282184.0,0.0,-8.80383332762068
5002,(주)오공,45060,Dec-12,46045986.0,46045986.0,41188520.0,41188520.0,0.0,-10.549162743523397
5003,(주)오공,45060,Dec-13,48636639.0,48636639.0,42628294.0,42628294.0,0.0,-12.353536600257257
5004,(주)오공,45060,Dec-14,51063973.0,51063973.0,43911094.0,43911094.0,0.0,-14.00768208928828
5005,(주)오공,45060,Dec-15,52906242.0,52906242.0,46108119.0,46108119.0,0.0,-12.849377961866963
5006,(주)오공,45060,Dec-16,55955608.0,55955608.0,49420094.0,49420094.0,0.0,-11.679819474037345
5007,(주)오공,45060,Dec-17,60847510.0,60847510.0,51956530.0,51956530.0,0.0,-14.611904414823215
5008,(주)오공,45060,Dec-18,74384505.0,74384505.0,66766682.0,66766682.0,0.0,-10.241142291664104
5009,(주)오공,45060,Dec-19,80644827.0,80644827.0,69029815.0,69029815.0,0.0,-14.402674581966679
5010,(주)오디텍,80520,Dec-11,74387895.0,74387895.0,71821501.0,71821501.0,0.0,-3.450015624181873
5011,(주)오디텍,80520,Dec-12,82134420.0,82134420.0,79740991.0,79740991.0,0.0,-2.9140389619845166
5012,(주)오디텍,80520,Dec-13,92204539.0,92204539.0,88958923.0,88958923.0,0.0,-3.5200175991335954
5013,(주)오디텍,80520,Dec-14,98578928.0,98578928.0,94601970.0,94601970.0,0.0,-4.0342881391447065
5014,(주)오디텍,80520,Dec-15,105227965.0,105227965.0,100863565.0,100863565.0,0.0,-4.147566666332466
5015,(주)오디텍,80520,Dec-16,115736082.0,115736082.0,111544477.0,111544477.0,0.0,-3.621692498628036
5016,(주)오디텍,80520,Dec-17,114107236.0,114107236.0,111157616.0,111157616.0,0.0,-2.5849543844879292
5017,(주)오디텍,80520,Dec-18,117850005.0,117850005.0,113880538.0,113880538.0,0.0,-3.3682365987171607
5018,(주)오디텍,80520,Dec-19,117527035.0,117527035.0,112388002.0,112388002.0,0.0,-4.372639027267212
5019,(주)오뚜기,7310,Dec-11,593158383.0,593158383.0,519538579.0,519538579.0,0.0,-12.411491788694832
5020,(주)오뚜기,7310,Dec-12,658224401.0,,570438761.0,570438761.0,0.0,
5021,(주)오뚜기,7310,Dec-13,741315095.0,741315095.0,634658239.0,634658239.0,0.0,-14.387519790083331
5022,(주)오뚜기,7310,Dec-14,823320829.0,823320829.0,705668903.0,705668903.0,0.0,-14.289924638843303
5023,(주)오뚜기,7310,Dec-15,949103698.0,949103698.0,779561081.0,779561081.0,0.0,-17.863444991023528
5024,(주)오뚜기,7310,Dec-16,1035202422.0,1035202422.0,868497898.0,868497898.0,0.0,-16.103567810238374
5025,(주)오뚜기,7310,Dec-17,1151580693.0,1151580693.0,965388013.0,965388013.0,0.0,-16.1684440466735
5026,(주)오뚜기,7310,Dec-18,1275658602.0,1275658602.0,1099081298.0,1099081298.0,0.0,-13.842050194555114
