,회사명,거래소코드,회계년도,당기매출액(IFRS연결),당기매출원가(IFRS연결),당기판관비(IFRS연결),전기매출액(IFRS연결),전기매출원가(IFRS연결),전기판관비(IFRS연결),당기매출액(IFRS개별),당기매출원가(IFRS개별),당기판관비(IFRS개별),전기매출액(IFRS개별),전기매출원가(IFRS개별),전기판관비(IFRS개별),영업이익증가율(개별),영업이익증가율(연결)
3294,(주)시큐브,131090,Dec-15,,,,14813921.0,6263495.0,6906838.0,14813921.0,6263495.0,6906838.0,14813921.0,6263495.0,6906838.0,-94.12673998742292,
3295,(주)시큐브,131090,Dec-16,15151907.0,5931478.0,7008289.0,15151907.0,5931478.0,7008289.0,15144604.0,5917478.0,6957468.0,15144604.0,5917478.0,6957468.0,-91.89973429266351,-92.12528238794171
3296,(주)시큐브,131090,Dec-17,15259224.0,6437200.0,6036238.0,15259224.0,6437200.0,6036238.0,15173425.0,6437200.0,5863102.0,15173425.0,6437200.0,5863102.0,-89.54228889294852,-89.95485539758138
3297,(주)시큐브,131090,Dec-18,13950490.0,6465629.0,5183850.0,13950490.0,6465629.0,5183850.0,13918768.0,6491888.0,5110538.0,13918768.0,6491888.0,5110538.0,-90.92384940924002,-91.01166489693796
3298,(주)시큐브,131090,Dec-19,18216685.0,6359936.0,6806718.0,18216685.0,6359936.0,6806718.0,18216685.0,6359936.0,6765824.0,18216685.0,6359936.0,6765824.0,-83.75709042482168,-83.90856052633532
3299,(주)시티랩스,139050,Dec-11,,,,,,,32875201.0,26023103.0,5170422.0,32875201.0,25950901.0,5221439.0,-97.37433167028223,
3300,(주)시티랩스,139050,Dec-12,,,,42760861.0,33930512.0,5871287.0,42955232.0,34425181.0,6242832.0,42760861.0,33930512.0,5871287.0,-97.22971740493826,
3301,(주)시티랩스,139050,Dec-13,47707598.0,41868930.0,5682560.0,47707598.0,41868930.0,5682560.0,47707598.0,41868930.0,5658108.0,47707598.0,41868930.0,5658108.0,-99.81040511353453,-99.83612272248502
3302,(주)시티랩스,139050,Dec-14,66149977.0,58529741.0,5797647.0,66149977.0,58529741.0,5797647.0,61463413.0,54789061.0,5138131.0,61463413.0,54789061.0,5138131.0,-98.7344811404474,-98.60313779328698
3303,(주)시티랩스,139050,Dec-15,44494085.0,40246060.0,5244256.0,44494085.0,40246060.0,5244256.0,41619406.0,37554850.0,5138943.0,41619406.0,37554850.0,5138943.0,-101.2742809106318,-101.1071152210037
3304,(주)시티랩스,139050,Dec-16,37514190.0,33968043.0,4483159.0,37514190.0,33968043.0,4483159.0,36297715.0,32684116.0,4198059.0,36297715.0,32684116.0,4198059.0,-100.79866203679727,-101.23347221060875
3305,(주)시티랩스,139050,Dec-17,49340104.0,44093422.0,8453920.0,49340104.0,44093422.0,8453920.0,30345343.0,28273714.0,2876455.0,30345343.0,28273714.0,2876455.0,-101.30875566984466,-103.14782451215825
3306,(주)시티랩스,139050,Dec-18,38285541.0,33095847.0,6188033.0,38285541.0,33095847.0,6188033.0,21988953.0,18547124.0,2430963.0,21988953.0,18547124.0,2430963.0,-97.64734550017874,-101.2870264946286
3307,(주)시티랩스,139050,Dec-19,80745442.0,29803605.0,52408038.0,80745442.0,29803605.0,52408038.0,19097657.0,17988769.0,2694469.0,19097657.0,17988769.0,2694469.0,-103.98578513630727,-100.89974670325012
3308,(주)신도리코,29530,Dec-11,751013124.0,594742447.0,90919567.0,751013124.0,594742447.0,90919567.0,716629326.0,590945558.0,62801816.0,716629326.0,590945558.0,62801816.0,-95.41133821087297,-95.45122566184479
3309,(주)신도리코,29530,Dec-12,759340972.0,618736280.0,90495702.0,752326491.0,615139756.0,89351871.0,737389011.0,632416116.0,59442589.0,737389011.0,632416116.0,59442589.0,-96.81438665318112,-96.56038119097582
3310,(주)신도리코,29530,Dec-13,527571697.0,408098636.0,91062615.0,527571697.0,408675504.0,90485747.0,510746446.0,423112365.0,55812832.0,510746446.0,423547625.0,55377571.0,-96.78466597914301,-97.2329274077216
3311,(주)신도리코,29530,Dec-14,480039122.0,386143759.0,89274314.0,480039122.0,386143759.0,89274314.0,457231337.0,391683417.0,57400052.0,457231337.0,391683417.0,57400052.0,-99.10098919866923,-99.516352064312
3312,(주)신도리코,29530,Dec-15,500503730.0,409930447.0,84029926.0,500503730.0,409930447.0,84029926.0,474963360.0,413505454.0,54394576.0,474963360.0,413505454.0,54394576.0,-99.25086390298812,-99.3420218004591
3313,(주)신도리코,29530,Dec-16,507283935.0,411068100.0,79953291.0,507283935.0,411068100.0,79953291.0,480114248.0,414873218.0,51618007.0,480114248.0,414873218.0,51618007.0,-98.56085524660811,-98.37098495055008
3314,(주)신도리코,29530,Dec-17,558437442.0,446358429.0,79457335.0,558437442.0,446358429.0,79457335.0,531267060.0,448817094.0,53734125.0,531267060.0,448817094.0,53734125.0,-97.2223512020143,-96.99132289215477
3315,(주)신도리코,29530,Dec-18,557945582.0,448714268.0,84341840.0,557945582.0,448714268.0,84341840.0,524068949.0,442105562.0,63930852.0,524068949.0,442105562.0,63930852.0,-98.24944751792347,-97.71865852930073
3316,(주)신도리코,29530,Dec-19,427065042.0,341817581.0,78972304.0,427065042.0,341817581.0,78972304.0,397786844.0,341863100.0,53050354.0,397786844.0,341863100.0,53050354.0,-99.63751874355924,-99.25987845323921
3317,(주)신성이엔지,11930,Dec-11,,,,,,,193636382.0,211654047.0,18454803.0,193636382.0,211654047.0,18454803.0,-108.60716894154929,
3318,(주)신성이엔지,11930,Dec-12,,,,,,,155612173.0,165710659.0,31511347.0,155612173.0,165710659.0,31511347.0,-111.79302785176036,
3319,(주)신성이엔지,11930,Dec-13,,,,,,,148528857.0,148193478.0,12041649.0,148528857.0,148193478.0,12041649.0,-103.79133273523249,
3320,(주)신성이엔지,11930,Dec-14,,,,,,,189572241.0,182772068.0,9804406.0,189572241.0,182772068.0,9804406.0,-100.78614237915205,
3321,(주)신성이엔지,11930,Dec-15,,,,170569625.0,151084173.0,11854366.0,170569625.0,151084173.0,11854366.0,170569625.0,151084173.0,11854366.0,-97.71187430362275,
3322,(주)신성이엔지,11930,Dec-16,217216936.0,213610668.0,13349647.0,217216936.0,213610668.0,13349647.0,211860883.0,208595348.0,12810132.0,211860883.0,208595348.0,12810132.0,-102.20293976525475,-102.19357902235295
3323,(주)신성이엔지,11930,Dec-17,990545402.0,924034008.0,72166712.0,574465047.0,538709018.0,41509447.0,888339550.0,837953331.0,64578892.0,487439591.0,467008305.0,32902706.0,-101.43745017942472,-100.48977212727361
3324,(주)신성이엔지,11930,Dec-18,424654240.0,382478733.0,46327675.0,424654240.0,382478733.0,46327675.0,320628826.0,294267799.0,36883529.0,320628826.0,294267799.0,36883529.0,-101.61442503817015,-100.48650960178776
3325,(주)신성이엔지,11930,Dec-19,451123644.0,393295022.0,48109751.0,402785318.0,347841460.0,47719833.0,317968150.0,278078828.0,35798177.0,269629823.0,232625265.0,35408259.0,-99.23908798640872,-98.78262513223095
3326,(주)신세계,4170,Dec-11,2185477973.0,772669573.0,1158437933.0,2185477973.0,772669573.0,1158384496.0,1430633571.0,363577623.0,863405975.0,1430633571.0,363577623.0,863355441.0,-92.33697585159516,-93.82075824007396
3327,(주)신세계,4170,Dec-12,2296702972.0,806419542.0,1253787774.0,,,,1521212511.0,391090294.0,947238758.0,1520339334.0,391090294.0,933092217.0,-93.57067834365674,
3328,(주)신세계,4170,Dec-13,2441636907.0,873365150.0,1261881819.0,2441636907.0,873365150.0,1261881819.0,1543719663.0,395671912.0,944704727.0,1543719663.0,395671912.0,944704727.0,-92.94950644127277,-93.30570872451823
3329,(주)신세계,4170,Dec-14,2492306887.0,894261594.0,1324598600.0,2492306887.0,894261594.0,1324598600.0,1502014514.0,361971014.0,949995696.0,1502014514.0,361971014.0,949995696.0,-93.2463016320396,-94.19577594471649
3330,(주)신세계,4170,Dec-15,2563985168.0,929379664.0,1372471481.0,2563985168.0,929379664.0,1372471481.0,1486078871.0,357307638.0,944152836.0,1486078871.0,357307638.0,944152836.0,-93.37701197541303,-94.61276528559624
3331,(주)신세계,4170,Dec-16,2947485624.0,1057365179.0,1638721566.0,2947485624.0,1057365179.0,1638721566.0,1643709943.0,383767813.0,1062115033.0,1643709943.0,383767813.0,1062115033.0,-93.59698476432455,-95.54539460890184
3332,(주)신세계,4170,Dec-17,3871416071.0,1559361692.0,1966358728.0,3871416071.0,1559361692.0,1966358728.0,1665520576.0,351046325.0,1094665120.0,1665520576.0,351046325.0,1094665120.0,-92.93498107770986,-95.32662873774733
3333,(주)신세계,4170,Dec-18,5185683014.0,2291608531.0,2496724102.0,5185683014.0,2291608531.0,2496724102.0,1739326807.0,345363832.0,1151703485.0,1739326807.0,345363832.0,1151703485.0,-92.51452447637678,-96.0161443989762
3334,(주)신세계,4170,Dec-19,6394223582.0,3125930855.0,2800494453.0,6394223582.0,3125930855.0,2800494453.0,1557606955.0,284751905.0,1050759270.0,1557606955.0,284751905.0,1050759270.0,-92.3233075864759,-96.20313606712966
3335,(주)신세계아이앤씨,35510,Dec-11,,,,,,,337064820.0,275700153.0,44036838.0,337064820.0,275700153.0,43806585.0,-97.36086207377262,
3336,(주)신세계아이앤씨,35510,Dec-12,,,,,,,297112700.0,241759933.0,36514612.0,297112700.0,241759933.0,36514612.0,-96.72600406705227,
3337,(주)신세계아이앤씨,35510,Dec-13,,,,,,,239782313.0,188214832.0,33973782.0,239782313.0,188214832.0,33973782.0,-96.19160038614291,
3338,(주)신세계아이앤씨,35510,Dec-14,,,,,,,228062491.0,181447313.0,31107730.0,228062491.0,181447313.0,31107730.0,-96.48051954282873,
3339,(주)신세계아이앤씨,35510,Dec-15,,,,,,,261095043.0,207927504.0,42191619.0,261095043.0,207927504.0,42191619.0,-97.85297029503678,
3340,(주)신세계아이앤씨,35510,Dec-16,,,,,,,296339096.0,247790159.0,39825111.0,296339096.0,247790159.0,39825111.0,-98.5060774423596,
3341,(주)신세계아이앤씨,35510,Dec-17,,,,,,,320149548.0,263644677.0,41054601.0,320149548.0,263644677.0,41054601.0,-97.52735872148378,
3342,(주)신세계아이앤씨,35510,Dec-18,,,,,,,373531202.0,313141659.0,45494843.0,373531202.0,313141659.0,45494843.0,-97.96567099059043,
3343,(주)신세계아이앤씨,35510,Dec-19,,,,,,,456039721.0,388995578.0,48549753.0,456039721.0,388995578.0,48549753.0,-97.9303156472228,
3344,(주)신세계인터내셔날,31430,Dec-11,,,,792330070.0,410892188.0,328192427.0,792330070.0,410892188.0,328195331.0,792330070.0,410892188.0,328192427.0,-96.52330936084762,
3345,(주)신세계인터내셔날,31430,Dec-12,790245518.0,414361041.0,345020225.0,790245518.0,414361041.0,345020225.0,788338689.0,413997014.0,341073548.0,788338689.0,413997014.0,341073548.0,-97.8445038489665,-98.00827835975247
3346,(주)신세계인터내셔날,31430,Dec-13,803129633.0,420798860.0,360221604.0,803129633.0,420798860.0,360221604.0,790015551.0,418390335.0,345139652.0,790015551.0,418390335.0,345139652.0,-98.2951536757592,-98.604351377949
3347,(주)신세계인터내셔날,31430,Dec-14,911892490.0,476885980.0,419132353.0,911892490.0,476885980.0,419132353.0,846193149.0,452807637.0,372673510.0,846193149.0,452807637.0,372673510.0,-98.76100254400275,-99.1219612827109
3348,(주)신세계인터내셔날,31430,Dec-15,1005239641.0,517854473.0,467446029.0,1005239641.0,517854473.0,467446029.0,884540956.0,473759275.0,393719796.0,884540956.0,473759275.0,393719796.0,-99.02615924834973,-98.99830510476673
3349,(주)신세계인터내셔날,31430,Dec-16,1021123056.0,503377195.0,490705430.0,1021123056.0,503377195.0,490705430.0,893803537.0,456250961.0,414666005.0,893803537.0,456250961.0,414666005.0,-98.70310505481785,-98.65818009273467
3350,(주)신세계인터내셔날,31430,Dec-17,1102544876.0,527722054.0,549383519.0,1102544876.0,527722054.0,549383519.0,960655106.0,473740715.0,457918278.0,960655106.0,473740715.0,457918278.0,-98.4676902732309,-98.8328723529192
3351,(주)신세계인터내셔날,31430,Dec-18,1262650382.0,559217106.0,647909685.0,1262650382.0,559217106.0,647909685.0,1120763405.0,501809872.0,551104772.0,1120763405.0,501809872.0,551104772.0,-96.87861958070498,-97.75187852543975
3352,(주)신세계인터내셔날,31430,Dec-19,1425001392.0,588094109.0,752415343.0,1425001392.0,588094109.0,752415343.0,1282444400.0,533245308.0,662482157.0,1282444400.0,533245308.0,662482157.0,-96.50076993348482,-96.94479809459753
3353,(주)신세계푸드,31440,Dec-11,,,,,,,698211880.0,593017173.0,65536427.0,698211880.0,593017173.0,65282343.0,-97.07645065740384,
3354,(주)신세계푸드,31440,Dec-12,,,,,,,721101035.0,609393270.0,77388777.0,721101035.0,609393270.0,77388777.0,-97.56236945817636,
3355,(주)신세계푸드,31440,Dec-13,,,,,,,721354860.0,626698319.0,72004752.0,721354860.0,626698319.0,72004752.0,-98.40486866729101,
3356,(주)신세계푸드,31440,Dec-14,,,,652135490.0,566813909.0,77163546.0,652135490.0,566813909.0,77163546.0,652135490.0,566813909.0,77163546.0,-99.37057684428883,
3357,(주)신세계푸드,31440,Dec-15,906403573.0,806832137.0,90841911.0,906403573.0,806832137.0,90841911.0,901317644.0,803405426.0,88498687.0,901317644.0,803405426.0,88498687.0,-99.47504925348728,-99.51612253827741
3358,(주)신세계푸드,31440,Dec-16,1069034287.0,928218058.0,119439379.0,1069034287.0,928218058.0,119439379.0,1039326249.0,912136688.0,104631518.0,1039326249.0,912136688.0,104631518.0,-98.90286932367609,-98.99008203426037
3359,(주)신세계푸드,31440,Dec-17,1207512591.0,1036780284.0,140915133.0,1207512591.0,1036780284.0,140915133.0,1185685419.0,1026071435.0,128830474.0,1185685419.0,1026071435.0,128830474.0,-98.68479549420171,-98.74991305160837
3360,(주)신세계푸드,31440,Dec-18,1278572164.0,1112185982.0,139022338.0,1278572164.0,1112185982.0,139022338.0,1263684652.0,1106151794.0,129487303.0,1263684652.0,1106151794.0,129487303.0,-98.87787426453971,-98.9183312871189
3361,(주)신세계푸드,31440,Dec-19,1320103297.0,1147420697.0,150522220.0,1320103297.0,1147420697.0,150522219.0,1305874666.0,1140997118.0,141509260.0,1305874666.0,1140997118.0,141509261.0,-99.09718516734077,-99.15355275663349
3362,(주)신영와코루,5800,Sep-11,192450998.0,78598576.0,96560784.0,192450998.0,78598576.0,96560784.0,191519877.0,78858761.0,95524667.0,191519877.0,78858761.0,95524667.0,-95.31667280239516,-95.29620490182162
3363,(주)신영와코루,5800,Sep-12,205910361.0,89537584.0,101846272.0,205910361.0,89537584.0,101846272.0,199198948.0,84071778.0,100576093.0,199198948.0,84071778.0,100576093.0,-96.20914482555605,-96.34364046129572
3364,(주)신영와코루,5800,Sep-13,198678392.0,88405228.0,100498228.0,198678392.0,88405228.0,100498228.0,194248113.0,84581445.0,99184102.0,194248113.0,84581445.0,99184102.0,-97.22693460336856,-97.47796857607221
3365,(주)신영와코루,5800,Sep-14,186677286.0,83869714.0,99190157.0,186677286.0,83869714.0,99190157.0,184605043.0,82274997.0,98021958.0,184605043.0,82274997.0,98021958.0,-98.81938492427767,-99.02162524606635
3366,(주)신영와코루,5800,Dec-15,179119559.0,77228934.0,95873103.0,179119559.0,77228934.0,95873103.0,177238032.0,75685944.0,94712652.0,177238032.0,75685944.0,94712652.0,-98.03259051287311,-98.2915522306588
3367,(주)신영와코루,5800,Dec-16,179458127.0,76832749.0,99461952.0,179458127.0,76832749.0,99461952.0,177671484.0,75291088.0,98309230.0,177671484.0,75291088.0,98309230.0,-98.84102111902509,-99.1107798024307
3368,(주)신영와코루,5800,Dec-17,182408178.0,77268410.0,99177107.0,182408178.0,77268410.0,99177107.0,180658696.0,76129311.0,98018360.0,180658696.0,76129311.0,98018360.0,-98.164907508551,-98.33841448950386
3369,(주)신영와코루,5800,Dec-18,171440942.0,69931748.0,100756359.0,174208632.0,68678777.0,103321434.0,169818531.0,69248013.0,99504287.0,172827321.0,68119506.0,102162284.0,-99.68924433487282,-99.78254888191866
3370,(주)신영와코루,5800,Dec-19,178061482.0,72008322.0,105837894.0,178061482.0,72008322.0,105837894.0,177071146.0,72053081.0,104798190.0,177071146.0,72053081.0,104798190.0,-99.93787480265767,-99.93951634055412
3371,(주)신원,9270,Dec-11,535688092.0,352283561.0,182176793.0,535688092.0,352283561.0,182176793.0,526884280.0,361058368.0,161948128.0,526884280.0,361058368.0,161948128.0,-99.63064881712991,-99.88527404729793
3372,(주)신원,9270,Dec-12,578383732.0,386071368.0,191731674.0,578383732.0,386071368.0,191731674.0,559822343.0,394743442.0,164339298.0,559822343.0,394743442.0,164339298.0,-99.93389939761316,-99.94977541578416
3373,(주)신원,9270,Dec-13,589673802.0,397222198.0,184124219.0,589673802.0,397222198.0,184124219.0,569338984.0,408052492.0,157242705.0,569338984.0,408052492.0,157242705.0,-99.64360433805757,-99.28887777812143
3374,(주)신원,9270,Dec-14,607512909.0,414702148.0,177371217.0,607512909.0,414702148.0,177371217.0,594412740.0,425636569.0,155015954.0,594412740.0,425636569.0,155015954.0,-98.8289827439142,-98.71292758723246
3375,(주)신원,9270,Dec-15,639432774.0,430001962.0,190729890.0,639432774.0,430001962.0,190729890.0,629235092.0,445347036.0,169683765.0,629235092.0,445347036.0,169683765.0,-98.8584199663504,-98.51599373493285
3376,(주)신원,9270,Dec-16,640056400.0,435915842.0,189125594.0,640056400.0,435915842.0,189125594.0,631250271.0,446424240.0,170843367.0,631250271.0,446424240.0,170843367.0,-98.88005896860693,-98.81313811685312
3377,(주)신원,9270,Dec-17,639930980.0,448399928.0,190691746.0,639930980.0,448399928.0,190691746.0,634684342.0,458378312.0,175050214.0,634684342.0,458378312.0,175050214.0,-99.90096969822721,-99.93437911381983
3378,(주)신원,9270,Dec-18,621490810.0,449617709.0,170410074.0,621490810.0,449617709.0,170410074.0,617516948.0,452967248.0,155915105.0,617516948.0,452967248.0,155915105.0,-99.29593934104827,-99.88215826905461
3379,(주)신원,9270,Dec-19,674868344.0,498757093.0,167148385.0,674868344.0,498757093.0,167148385.0,671016122.0,506606520.0,153020061.0,671016122.0,506606520.0,153020061.0,-99.14405715566457,-99.3315154388508
3380,(주)신진에스엠,138070,Dec-11,43224222.0,30530659.0,3054230.0,43224222.0,30530659.0,3054230.0,42687784.0,30552513.0,2492763.0,42687784.0,30552513.0,2492763.0,-87.26776918825146,-87.45027396554558
3381,(주)신진에스엠,138070,Dec-12,38648908.0,27391574.0,3743897.0,38648908.0,27391574.0,3743897.0,44670907.0,31739333.0,3330641.0,44670907.0,31739333.0,3330641.0,-87.95983580868639,-89.23335407197648
3382,(주)신진에스엠,138070,Dec-13,40807984.0,30965102.0,4808782.0,40807984.0,30965102.0,4808782.0,39467481.0,29120461.0,3624564.0,39467481.0,29120461.0,3624564.0,-90.69073160263957,-93.42651187354166
3383,(주)신진에스엠,138070,Dec-14,47793665.0,36645811.0,5313781.0,47793665.0,36645811.0,5313781.0,45646336.0,35211962.0,3819892.0,45646336.0,35211962.0,3819892.0,-92.18868282375898,-93.49987599892893
3384,(주)신진에스엠,138070,Dec-15,57406145.0,44060829.0,7272755.0,57406145.0,44060829.0,7272755.0,52679668.0,38051805.0,4108821.0,52679668.0,38051805.0,4108821.0,-88.90867841468311,-94.41550842930646
3385,(주)신진에스엠,138070,Dec-16,49757132.0,40459823.0,7149456.0,49757132.0,40459823.0,7149456.0,38473668.0,29865055.0,4002405.0,38473668.0,29865055.0,4002405.0,-93.6326566541788,-97.79405137979256
3386,(주)신진에스엠,138070,Dec-17,56975933.0,44499820.0,7003741.0,56975933.0,44499820.0,7003741.0,43813246.0,33447059.0,4301120.0,43813246.0,33447059.0,4301120.0,-92.56380451910937,-94.95538576166294
3387,(주)신진에스엠,138070,Dec-18,56235779.0,44657251.0,7499812.0,56235779.0,44657251.0,7499812.0,41542201.0,33504849.0,4399620.0,41542201.0,33504849.0,4399620.0,-95.42116491477869,-96.23709838699496
3388,(주)신진에스엠,138070,Dec-19,51776148.0,40660320.0,8130464.0,51776148.0,40660320.0,8130464.0,38505624.0,31166364.0,4493737.0,38505624.0,31166364.0,4493737.0,-96.16329106201012,-97.03146557160558
3389,(주)신테카바이오,226330,Dec-19,,,,,,,461374.0,0.0,5655532.0,461374.0,0.0,5655532.0,-184.91479188988683,
3390,(주)신화다이나믹스,1770,Dec-11,,,,,,,95288276.0,88122830.0,3061766.0,95288276.0,88122830.0,3061766.0,-97.79931528056264,
3391,(주)신화다이나믹스,1770,Dec-12,,,,,,,93073417.0,85361116.0,4239603.0,93073417.0,85361116.0,4239603.0,-98.09896569046863,
3392,(주)신화다이나믹스,1770,Dec-13,,,,,,,77052874.0,73632334.0,4240491.0,77052874.0,73632334.0,4240491.0,-100.52925434920904,
3393,(주)신화다이나믹스,1770,Dec-14,,,,,,,62011801.0,57427366.0,3110521.0,62011801.0,57427366.0,3110521.0,-98.79729273566164,
3394,(주)신화다이나믹스,1770,Dec-15,,,,,,,57212357.0,50094230.0,4485099.0,57212357.0,50094230.0,4485099.0,-97.64470141366327,
3395,(주)신화다이나믹스,1770,Dec-16,,,,,,,70158673.0,64824714.0,4728312.0,70158673.0,64824714.0,4728312.0,-99.56650230128545,
3396,(주)신화다이나믹스,1770,Dec-17,,,,,,,61275313.0,54590996.0,8491358.0,61275313.0,54590996.0,3091048.0,-101.51906619781406,
