,회사명,거래소코드,회계년도,매출원가감소율여부,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인딩부가가치,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
5959,대원화성,24890,2015-12,0,10.2,7.81,0.33,15.16,42.01,9.94,23.1,7.94,20.99,15.08,12.74,9.39,1.18,5.57,3.32,2.95,10.58,2.64,2.14,2.06,10.94,154.34,115.26,10.34,97.62,30.48,7.36,3.19,11.93,50.6,44.22,59.22,383.5,75.83,49.4,25.32,71.92,20.85,199738.51,182122.23,530.72,67.72576547,25.49,22.35,135274.44,0,0.0,0.0,0,0
5960,대원화성,24890,2016-12,0,9.85,6.37,-0.6,11.89,10.82,-14.02,23.15,5.81,10.68,9.5,10.0,5.52,0.95,4.71,2.62,2.54,9.72,1.84,1.97,1.56,8.12,157.31,116.95,25.05,89.68,28.59,11.94,6.13,19.75,52.72,46.31,62.29,356.49,75.11,47.28,25.65,70.42,22.69,204294.07,192647.88,579.06,60.18682275,21.23,23.04,122958.11,0,0.0,0.0,0,0
5961,대원화성,24890,2017-12,0,8.22,-8.49,-2.84,-11.84,1.78,-4.81,22.77,1.34,2.21,7.76,8.47,1.23,0.92,4.4,2.64,2.46,10.92,1.65,2.06,1.5,7.78,169.63,123.77,24.0,70.54,25.59,13.46,5.8,21.75,58.64,43.79,60.02,495.67,60.34,41.36,27.04,65.86,24.64,213209.04,206571.22,568.95,50.10910627,18.78,19.58,106837.14,0,0.0,0.0,0,0
5962,대원화성,24890,2018-12,0,3.17,1.1,0.56,0.91,1.2,-3.17,17.59,0.94,1.49,2.91,3.15,0.87,0.92,4.7,2.83,2.41,12.64,1.57,2.23,1.54,7.58,167.98,122.61,31.08,70.38,24.85,11.35,5.1,18.86,58.69,43.72,59.9,396.7,60.76,41.31,27.01,66.74,24.24,231341.03,227731.6,608.89,43.57874191,16.56,18.03,100815.51,0,0.0,0.0,0,1
5963,대원화성,24890,2019-12,0,6.6,4.55,2.87,-17.65,8.42,16.07,19.88,4.4,7.68,6.48,6.21,4.59,1.04,5.33,4.3,2.75,13.12,1.74,2.59,1.95,12.25,154.49,104.8,44.25,64.3,22.52,17.09,6.56,29.7,60.87,32.01,47.19,203.8,50.18,39.13,32.17,91.2,16.64,244204.29,245315.95,662.43,55.42056253,20.43,20.04,135339.39,0,0.0,,0,1
5964,대산업,3310,2011-12,0,0.7,13.28,10.42,24.59,9.04,2.2,12.53,0.34,0.7,1.14,1.0,0.38,1.13,7.53,8.24,2.03,24.9,2.06,2.51,3.57,-517.13,98.77,52.56,4.92,85.58,27.21,-2.7,-1.17,-4.58,53.89,17.64,33.14,271.71,62.27,46.11,46.79,-3764.73,-0.41,384016.92,110104.04,696.75,0,6.91,6.49,48141.34,0,0.0,0.0,0,0
5965,대산업,3310,2012-12,0,0.61,0.14,-0.94,7.52,-0.3,1.81,12.78,-0.11,-0.23,0.77,0.71,-0.12,1.08,6.61,6.9,1.98,21.85,2.02,2.34,3.15,62.93,110.71,70.02,0.88,86.4,27.31,-6.84,-2.93,-11.61,53.65,22.51,35.58,353.97,59.92,46.35,36.75,380.05,3.44,350919.12,103614.98,643.65,0,6.93,6.4,44615.89,0,0.0,0.0,0,0
5966,대산업,3310,2013-12,0,2.21,-2.04,-0.66,-4.13,2.74,-0.51,14.79,1.3,2.58,2.39,2.2,1.42,1.09,8.13,6.01,1.98,19.99,1.98,2.42,3.09,57.09,112.44,81.12,13.89,77.73,23.44,7.27,2.89,13.57,56.27,25.12,34.82,309.83,55.05,43.73,27.85,251.82,3.85,384346.42,117883.72,695.19,0,8.45,7.69,58777.18,0,0.0,0.0,0,0
5967,대산업,3310,2014-12,0,4.87,-1.78,-0.25,-4.51,2.71,-13.2,18.03,1.98,3.31,3.15,3.27,1.9,0.96,7.67,5.65,1.73,14.27,1.67,2.27,2.8,23.56,132.22,89.66,13.08,69.96,17.45,18.45,7.82,43.51,58.84,22.96,33.86,209.91,43.52,41.16,32.19,132.08,8.25,364668.27,115947.11,649.48,0,9.7,9.99,63022.28,0,0.0,0.0,0,0
5968,대산업,3310,2015-12,0,7.56,-0.74,0.36,-0.77,1.81,8.67,19.38,1.63,2.89,3.45,3.26,1.72,1.06,7.12,6.7,1.88,16.43,1.78,2.62,3.13,29.55,127.02,77.83,9.46,65.71,17.26,10.1,3.77,23.22,60.35,20.74,33.85,300.7,44.15,39.65,38.73,182.04,7.2,341020.98,114055.3,600.72,0,10.65,10.01,63993.41,0,0.0,0.0,0,1
5969,대산업,3310,2016-12,0,10.69,-3.11,0.59,-9.66,1.33,0.82,21.7,2.26,4.0,4.14,3.8,2.47,1.09,6.58,7.39,1.88,14.0,1.77,2.85,3.33,21.42,148.72,88.25,8.17,58.44,9.49,15.55,5.18,60.43,63.12,18.73,31.56,135.02,33.62,36.88,40.66,124.12,10.34,340458.62,120306.25,577.63,0,12.85,11.61,74249.85,0,0.0,0.0,0,0
5970,대산업,3310,2017-12,0,11.75,9.69,12.22,10.31,4.1,0.54,21.81,3.15,5.44,4.44,4.19,3.34,1.06,6.82,8.17,1.78,11.51,1.73,2.75,3.35,27.23,130.69,83.07,17.33,66.93,17.35,15.26,6.03,35.28,59.9,20.17,31.74,147.08,40.54,40.1,36.44,155.14,7.45,328454.8,118771.92,619.6,24.77570275,13.13,12.94,81376.99,1,0.0,0.0,0,1
5971,대산업,3310,2018-12,0,6.06,6.31,14.71,-6.7,0.94,-1.71,16.49,2.0,3.32,3.86,3.99,1.93,0.97,6.28,8.05,1.54,13.74,1.66,2.32,3.25,56.24,113.61,56.24,1.21,75.8,22.45,1.48,0.68,2.85,56.88,13.79,27.85,197.56,43.1,43.12,50.49,421.49,3.34,422398.89,177334.67,649.12,0,13.03,13.88,84569.13,0,0.0,0.0,0,0
5972,대산업,3310,2019-12,0,4.42,-2.82,-2.57,-2.48,2.21,0.28,14.82,2.14,3.51,3.06,3.21,2.05,0.95,6.38,7.09,1.46,14.15,1.64,2.29,3.42,58.19,113.51,67.31,1.59,67.15,18.03,5.67,2.35,12.64,59.83,16.57,27.95,199.99,41.16,40.17,40.7,341.89,3.33,411550.57,173026.67,630.85,0,14.26,14.73,89960.43,0,0.0,,0,0
5973,대전자재료,78600,2011-12,0,2.76,4.83,-3.0,14.26,10.15,46.36,16.82,3.3,12.88,8.83,6.57,4.43,1.34,6.29,6.69,3.03,17.1,3.91,2.05,2.96,-28.86,83.87,48.33,11.2,183.8,39.45,-0.86,-0.42,-1.41,35.24,27.26,47.3,324.91,160.07,64.76,42.38,-220.27,-9.1,230638.35,96201.64,583.1,41.88156314,16.57,12.62,96594.95,0,0.0,0.0,0,1
5974,대전자재료,78600,2012-12,0,2.76,3.71,30.04,-21.89,16.87,-28.47,22.67,4.24,10.42,7.46,8.09,3.91,0.92,3.9,5.94,1.91,21.31,2.46,1.48,2.23,-20.11,79.82,42.58,12.94,151.87,42.23,13.02,8.67,18.6,39.7,19.0,35.62,332.46,112.41,60.3,46.66,-184.53,-9.01,241500.84,91571.41,652.33,27.25223764,10.09,11.14,65814.38,0,0.0,0.0,0,1
5975,대전자재료,78600,2013-12,0,0.78,0.85,-1.76,5.04,4.85,-24.28,20.17,-1.23,-2.07,1.18,1.73,-0.84,0.68,3.97,5.34,1.29,21.73,1.69,1.15,1.88,-21.27,85.3,60.3,23.17,142.26,46.14,20.99,18.13,26.71,41.28,26.23,37.1,394.15,105.37,58.72,29.31,-170.07,-6.39,220502.86,83252.6,626.24,32.19020404,11.33,16.67,70980.32,0,0.0,0.0,0,0
5976,대전자재료,78600,2014-12,0,0.23,-1.67,15.28,-20.4,-12.38,-11.27,20.86,-9.0,-14.03,0.28,0.46,-5.48,0.61,5.08,4.87,1.07,24.08,1.56,1.0,1.81,-9.04,68.87,50.36,20.39,171.88,54.95,11.51,11.86,13.25,36.78,21.96,30.04,516.69,118.57,63.22,26.88,-59.47,-13.58,293263.38,111928.47,834.45,28.16111332,9.9,16.13,82586.23,1,0.0,0.0,0,1
5977,대전자재료,78600,2015-12,0,-1.81,17.15,24.55,6.16,25.21,-18.58,20.54,-8.48,-10.23,-1.86,-4.04,-3.9,0.46,4.82,3.95,0.73,25.11,1.21,0.74,1.61,-7.4,70.26,51.74,18.96,154.39,52.12,3.79,5.4,4.42,39.31,20.04,27.22,710.36,98.54,60.69,26.36,-62.28,-11.52,625379.99,120851.49,963.61,7.437409569,4.83,11.32,46512.07,0,0.0,0.0,0,0
5978,대전자재료,78600,2016-12,0,1.67,4.69,-0.37,16.5,10.26,18.06,27.26,1.04,1.27,2.92,5.94,0.51,0.49,4.96,4.14,0.78,27.07,1.22,0.82,1.71,-10.94,77.51,58.95,19.83,141.54,46.37,1.83,2.23,2.31,41.4,23.03,30.29,571.02,94.38,58.6,23.95,-82.53,-8.79,482370.19,82546.93,807.05,15.37747245,9.19,19.11,74176.34,0,0.0,1.0,0,0
5979,대전자재료,78600,2017-12,0,1.18,-5.22,0.89,-1.23,-6.86,37.52,20.36,-8.48,-14.02,2.16,3.19,-5.76,0.68,5.92,5.35,1.06,25.64,1.65,1.15,2.2,-20.01,81.91,53.02,13.21,145.79,48.03,3.18,2.71,3.93,40.69,20.43,31.56,385.03,94.71,59.31,35.26,-159.61,-6.97,467347.16,72599.58,723.57,7.975609404,5.15,7.38,37273.78,0,0.0,0.0,0,0
5980,대전자재료,78600,2018-12,0,1.45,29.53,30.3,30.3,53.47,10.22,21.19,0.46,0.68,2.43,3.63,0.31,0.67,5.25,5.69,1.01,25.28,1.49,1.22,2.12,17.54,127.09,90.09,34.96,107.45,38.22,1.96,1.71,2.66,48.2,22.51,31.75,460.2,51.82,51.8,29.11,136.58,6.77,473282.48,60885.3,788.16,15.77532795,9.47,15.96,74661.86,0,0.0,0.0,0,1
5981,대전자재료,78600,2019-12,0,1.04,10.28,10.87,11.92,-1.69,13.07,19.63,-0.6,-0.85,1.46,2.29,-0.38,0.64,4.86,5.35,0.96,27.12,1.4,1.17,2.0,81.97,104.83,66.61,19.43,132.73,43.3,-1.78,-1.67,-2.34,42.97,20.47,32.22,483.68,71.53,57.03,36.46,791.21,1.48,512375.64,67057.48,790.19,18.02557936,11.69,19.2,92358.68,0,0.0,,0,0
5982,대한광통신,10170,2011-12,0,0.62,35.86,23.38,68.08,17.5,13.27,15.67,-0.83,-0.6,0.0,0.0,-0.34,0.41,3.79,4.26,0.66,8.49,0.72,0.93,1.12,142.48,101.27,77.56,33.4,89.42,0.0,5.67,7.6,0.0,52.79,30.18,39.41,170.23,73.7,47.21,23.41,1864.81,0.49,604743.91,241740.99,1094.17,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
5983,대한광통신,10170,2012-12,0,2.38,12.07,-7.48,-19.14,11.1,52.47,17.8,-4.4,-4.24,0.0,0.0,-2.23,0.51,4.4,4.33,0.94,8.1,0.96,1.07,1.51,-13.94,80.52,53.04,3.4,91.08,0.0,9.07,9.02,0.0,52.33,18.73,28.43,175.46,67.47,47.67,34.12,-141.0,-6.88,577275.6,220404.59,1185.15,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
5984,대한광통신,10170,2013-12,0,0.18,-13.38,-6.02,-12.79,-8.4,4.6,10.45,-31.84,-31.86,0.0,0.0,-17.12,0.54,5.01,3.7,1.06,6.95,1.0,1.16,1.88,-54.03,93.03,62.1,2.12,80.7,0.0,6.19,4.77,0.0,55.34,19.11,28.62,160.67,55.59,44.66,33.24,-443.94,-2.14,545208.34,294965.01,1026.6,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
5985,대한광통신,10170,2014-12,0,0.21,-13.92,-6.83,9.06,-26.7,-0.29,11.6,-25.73,-30.77,0.59,0.8,-15.86,0.62,4.86,3.26,1.13,6.68,1.2,1.28,1.93,-11.63,75.93,47.88,2.99,112.44,22.6,0.79,0.62,1.85,47.07,22.95,36.4,207.7,101.84,52.93,36.94,-116.56,-11.54,394213.44,231463.94,687.17,-4.216232851,-2.42,-3.61,-16620.96,0,0.0,1.0,0,#DIV/0!
5986,대한광통신,10170,2015-12,0,-1.01,-3.53,-3.74,7.33,-1.66,2.82,10.54,-1.23,-1.81,-2.85,-4.05,-0.86,0.7,5.08,3.55,1.22,7.61,1.48,1.34,1.83,-24.72,87.5,63.28,21.65,108.4,20.95,4.83,3.52,11.99,47.98,29.29,40.5,189.1,96.46,52.02,27.68,-193.85,-5.78,422918.8,269183.18,754.8,26.03804862,14.59,20.41,110119.8,0,0.0,0.0,0,0
5987,대한광통신,10170,2016-12,0,-0.46,-16.65,-35.38,10.66,-17.43,6.87,12.1,-10.81,-18.85,-1.1,-1.32,-9.01,0.83,5.79,4.1,1.62,6.87,1.74,1.6,1.79,19.45,121.25,88.86,35.67,110.37,17.9,15.34,8.78,44.97,47.54,39.41,53.78,132.13,93.3,52.46,26.71,152.41,9.42,271422.68,295679.56,622.93,16.1301852,7.03,7.67,43780.98,0,0.0,0.0,0,1
5988,대한광통신,10170,2017-12,0,8.58,22.58,12.91,32.17,59.62,19.91,21.55,9.46,16.84,10.62,10.75,9.34,0.99,5.8,4.19,2.32,6.37,1.78,2.22,1.76,5.99,206.77,162.1,56.45,61.55,15.03,16.1,6.84,40.83,61.9,45.46,57.99,152.42,45.3,38.1,21.6,41.84,29.94,255796.63,290403.03,714.52,61.34655853,21.96,24.49,156922.43,0,0.0,0.0,0,0
5989,대한광통신,10170,2018-12,0,10.68,103.53,57.81,126.8,98.16,19.68,19.71,12.73,14.81,6.55,9.27,9.0,0.71,4.91,3.75,2.03,6.89,1.16,1.8,1.13,2.75,245.57,203.38,117.85,65.92,27.26,0.02,0.01,0.02,60.27,53.52,64.62,188.79,43.66,39.73,17.18,28.98,38.3,304940.36,319399.3,1140.39,43.8524127,11.73,22.24,133723.7,0,0.0,1.0,0,1
5990,대한광통신,10170,2019-12,0,-3.68,-8.62,13.67,-21.27,-6.11,-7.69,7.46,-7.58,-6.32,-3.17,-6.24,-3.86,0.51,3.53,3.56,1.43,7.56,0.83,1.31,0.84,3.79,201.71,144.58,71.09,61.48,25.64,-5.26,-3.76,-7.81,61.93,39.9,55.67,199.36,44.57,38.07,28.32,56.16,28.07,366958.62,372170.34,1016.49,17.65580778,6.37,11.97,64789.51,0,0.0,,0,0
5991,대한그린파워,60900,2011-12,0,2.4,20.38,53.62,13.0,22.48,3.4,24.55,2.99,5.6,11.03,11.96,2.76,0.92,4.97,4.05,125.34,13.03,1.87,1.82,1.11,4.41,189.76,158.98,3.41,101.44,25.1,15.44,9.21,30.97,49.64,67.76,80.88,327.49,85.86,50.36,16.22,34.29,38.26,11169.58,0.0,1368.53,0,15.12,17.91,206988.08,0,0.0,0.0,0,1
5992,대한그린파워,60900,2012-12,0,0.39,168.66,2085.19,145.3,-2.54,57.27,15.95,-12.25,-33.2,0.8,1.11,-8.83,0.72,7.81,1.68,14.24,6.52,2.71,0.98,0.95,-90.66,98.54,90.86,7.68,455.27,41.19,5.2,8.63,10.35,18.01,68.09,73.85,385.43,416.12,81.99,7.8,-527.89,-1.09,226642.18,122907.82,3414.01,0,11.25,22.76,384042.14,0,0.0,0.0,0,1
5993,대한그린파워,60900,2013-12,0,-0.56,-0.01,-4.46,-2.91,-32.49,190.54,6.54,-12.07,-114.92,-2.21,-1.54,-17.33,1.44,22.85,2.9,22.13,11.7,9.52,1.69,1.97,90.74,104.62,95.88,0.83,722.45,29.01,1.45,0.89,4.39,12.16,65.71,71.7,399.13,563.69,87.84,8.36,189.24,3.17,151570.28,116590.7,2389.63,0,62.64,43.61,1496984.5,0,0.0,1.0,0,0
5994,대한그린파워,60900,2014-12,0,-2.07,-59.91,0.6,-86.86,-53.13,-39.33,-28.74,-395.41,-1184.26,0.0,0.0,-116.99,0.3,5.63,3.29,3.02,5.79,-2.99,0.27,1.26,-0.54,4.79,4.63,0.17,200.5,0.0,-9.28,-35.8,0.0,-99.5,9.24,9.55,107.33,200.5,199.5,3.2,-0.16,-189.96,107355.26,34509.97,625.89,0,0.0,0.0,0.0,0,0.0,0.0,0,0
5995,대한그린파워,60900,2015-12,0,-4.35,-18.74,21.56,136.64,-38.57,27.02,-25.8,-49.36,-168.92,0.0,0.0,-35.76,0.72,21.65,7.8,3.46,21.96,-3.42,0.6,4.09,15.5,160.03,108.15,19.36,32.94,0.0,-251.63,-77.16,0.0,75.22,18.79,27.8,1093.66,23.09,24.78,32.42,86.42,10.43,215618.13,102598.83,840.33,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
5996,대한그린파워,60900,2016-12,0,0.85,25.63,31.81,151.35,-20.4,112.47,5.38,-7.18,-18.26,0.0,0.0,-10.93,1.52,18.4,6.32,5.77,80.74,2.54,3.79,3.52,12.93,161.31,141.36,0.2,109.82,0.0,-96.73,-37.05,0.0,47.66,48.74,55.62,1260.34,72.35,52.34,12.37,32.54,21.14,136182.42,61770.9,505.87,0,0.0,0.0,0.0,0,0.0,1.0,0,#DIV/0!
5997,대한그린파워,60900,2017-12,0,-6.52,22.51,3.81,44.15,21.15,-3.14,-8.33,-24.46,-61.44,0.0,0.0,-29.1,1.19,13.14,4.42,4.82,53.51,2.51,2.26,1.95,11.7,139.31,113.34,36.65,112.18,0.0,-49.0,-23.98,0.0,47.13,53.25,65.45,1102.17,99.69,52.87,18.64,66.05,18.47,188491.61,88134.58,826.3,0,0.0,0.0,0.0,0,0.0,0.0,0,#DIV/0!
5998,대한그린파워,60900,2018-12,0,-5.96,-14.9,-1.27,-53.78,7.75,-12.63,-6.73,-44.98,-80.5,-25.01,-22.45,-42.58,1.02,12.19,8.77,4.16,95.26,1.93,2.17,1.97,-31.11,84.02,72.14,14.8,142.05,35.78,-52.24,-18.99,-214.19,41.31,22.55,26.27,858.56,75.67,58.69,14.14,-74.38,-4.99,910986.0,735653.41,1412.8,0,-22.17,-28.53,-313159.26,0,0.0,0.0,0,#DIV/0!
5999,대한그린파워,60900,2019-12,0,-5.26,23.66,23.35,-0.46,48.06,-47.03,-16.54,-62.88,-50.5,-18.55,-50.41,-23.14,0.37,16.12,8.7,0.57,194.43,0.8,0.68,1.57,-4.46,58.64,53.62,10.18,102.16,18.45,-19.66,-29.86,-53.86,49.47,19.34,21.14,192.58,72.89,50.53,8.55,-12.13,-14.91,704894.94,304975.71,1347.71,-14.76280782,-7.72,-23.2,-104062.29,0,0.0,,0,1
6000,대한방직,1070,2011-12,0,-1.26,4.36,-2.22,9.93,-14.04,-5.23,2.04,-5.02,-15.63,-3.51,-3.21,-5.49,1.09,4.11,7.24,2.78,33.62,3.11,1.69,2.29,-13.17,75.06,31.57,8.21,214.47,51.03,-2.39,-1.52,-3.2,31.8,20.59,48.94,452.98,205.05,68.2,57.94,-174.38,-16.26,166104.54,126270.45,436.4,24.40001678,9.29,8.67,40529.54,0,0.0,0.0,0,1
6001,대한방직,1070,2012-12,0,-1.36,-11.45,-3.73,-23.35,-18.83,-5.69,2.59,-6.12,-21.48,-3.97,-3.71,-6.56,1.07,3.97,7.05,2.7,33.59,3.51,1.54,2.34,-12.61,70.08,30.52,3.53,243.08,52.05,1.6,0.99,2.17,29.15,18.45,42.37,366.96,207.42,70.85,56.45,-132.21,-18.09,161016.84,127733.52,388.92,0,10.64,9.33,41373.32,0,0.0,0.0,0,1
6002,대한방직,1070,2013-12,0,0.01,5.84,-3.0,18.56,2.36,3.76,5.84,0.67,2.69,0.02,0.01,0.77,1.15,4.06,7.5,2.9,35.08,4.01,1.61,2.56,-15.5,76.68,29.33,2.23,254.75,53.98,-3.7,-2.38,-4.92,28.19,18.15,47.46,417.53,219.58,71.81,61.76,-203.1,-14.43,153050.29,127636.98,403.82,50.68968759,19.21,17.18,77580.71,0,0.0,0.0,0,0
6003,대한방직,1070,2014-12,0,-1.23,42.8,147.89,-23.98,138.15,-14.38,2.63,-4.72,-9.48,-2.72,-3.44,-3.72,0.79,3.73,6.84,1.45,37.58,2.01,1.3,2.29,-9.2,63.4,27.08,3.46,112.72,35.17,-0.59,-0.47,-0.89,47.01,10.79,25.27,568.5,84.78,52.99,57.29,-99.26,-14.58,387704.49,138147.17,588.77,11.27168791,7.42,11.07,43700.84,0,0.0,0.0,0,0
6004,대한방직,1070,2015-12,0,0.7,1.66,-2.02,14.26,-4.42,0.01,7.64,-2.89,-4.22,1.17,1.76,-1.92,0.67,3.93,7.28,1.03,36.5,1.46,1.22,2.48,-7.26,60.98,25.06,2.5,126.26,40.42,2.3,1.95,3.18,44.2,11.67,28.4,372.85,105.36,55.8,58.9,-92.07,-18.17,403397.37,144230.75,635.53,15.18232783,9.64,14.61,61245.11,0,0.0,0.0,0,0
6005,대한방직,1070,2016-12,0,0.2,0.31,8.54,-7.87,9.33,0.49,7.25,-1.68,-2.41,0.33,0.49,-1.12,0.66,3.8,7.42,1.0,33.08,1.43,1.23,2.43,-9.73,65.75,26.52,3.65,107.58,35.69,-4.44,-3.48,-6.44,48.17,10.52,26.08,422.25,82.34,51.83,59.66,-114.55,-13.58,461792.26,150372.25,673.27,15.38668677,10.55,15.97,71054.53,0,0.0,0.0,0,0
6006,대한방직,1070,2017-12,0,-1.82,-4.22,-64.62,156.2,-5.97,-15.05,3.1,-4.6,-5.53,-2.73,-4.76,-2.64,0.57,3.68,6.98,1.21,29.26,1.2,1.1,1.21,4.39,162.01,127.99,3.54,111.44,30.37,-1.27,-1.15,-2.21,47.29,55.12,69.77,323.85,91.06,52.71,21.0,54.87,26.71,181995.83,165092.77,722.02,20.91733776,5.27,9.0,38068.68,0,0.0,0.0,0,1
6007,대한방직,1070,2018-12,0,-2.88,-24.86,-8.02,-32.67,5.03,0.21,0.9,5.95,7.21,-4.31,-6.42,3.99,0.67,4.37,7.64,2.41,30.23,1.21,1.5,1.01,4.22,245.26,182.79,129.68,51.28,18.39,-8.61,-3.73,-15.86,66.1,46.6,62.52,400.88,38.56,33.9,25.47,43.0,37.03,184385.21,136121.95,599.71,58.85589831,18.1,23.15,108521.57,0,0.0,0.0,0,1
6008,대한방직,1070,2019-12,0,-14.51,-26.07,-2.3,-46.37,-28.69,-25.24,1.88,-10.21,-10.54,-5.58,-8.3,-6.86,0.67,3.75,5.66,1.9,19.24,1.03,1.93,1.22,9.67,156.37,88.04,28.79,56.83,18.33,-26.51,-12.15,-52.41,63.76,25.54,45.35,254.22,45.49,36.24,43.7,121.21,16.35,224431.97,58055.72,547.73,11.58913444,4.75,6.01,26009.72,0,0.0,,0,0
6009,대한유화,6650,2011-12,0,3.5,0.07,-3.4,4.14,0.82,10.59,4.61,1.49,3.94,4.04,2.54,2.38,1.59,11.64,10.19,2.77,19.56,2.64,4.0,4.29,21.56,164.03,109.35,42.49,65.44,16.2,13.82,3.43,33.75,60.45,25.22,37.83,261.71,38.16,39.55,33.34,85.4,14.77,981590.21,885465.98,1763.76,23.38927271,13.02,8.18,229586.81,0,0.0,0.0,0,1
6010,대한유화,6650,2012-12,0,-0.39,0.51,0.19,-0.13,-2.98,2.88,2.32,-0.59,-1.62,-0.38,-0.23,-0.96,1.63,11.76,10.82,2.89,29.29,2.75,4.02,4.33,23.93,156.81,96.22,33.34,71.39,14.55,3.79,0.97,10.84,58.35,23.07,37.59,244.78,41.09,41.65,38.64,106.66,13.62,924999.88,886025.7,1734.23,15.99802615,8.53,5.24,147981.72,1,0.0,0.0,0,1
6011,대한유화,6650,2013-12,0,1.68,5.98,7.97,-3.05,5.88,-5.61,3.53,2.33,5.97,1.36,0.91,3.48,1.49,10.35,9.89,2.63,21.6,2.56,3.58,4.15,23.48,156.13,95.58,25.44,71.54,12.47,7.5,2.16,25.1,58.29,21.05,34.39,176.95,37.79,41.71,38.79,107.88,12.36,922417.23,898980.62,1777.6,25.31479643,13.14,9.05,233508.04,1,0.0,0.0,0,1
6012,대한유화,6650,2014-12,0,8.96,6.34,17.76,-10.86,6.65,4.45,6.06,3.11,7.83,5.0,3.4,4.57,1.47,11.05,10.89,2.43,25.99,2.52,3.53,4.66,23.06,175.12,104.1,25.42,71.05,16.38,12.72,3.71,32.24,58.46,17.14,28.83,319.4,28.16,41.54,40.55,94.54,12.37,919485.64,933203.26,1918.0,29.53422467,14.16,9.93,271562.96,0,0.0,0.0,0,1
6013,대한유화,6650,2015-12,0,24.62,6.15,4.85,-1.16,22.97,-15.9,18.89,11.63,21.39,18.26,15.7,13.52,1.16,9.43,10.96,1.84,44.62,1.84,3.16,4.18,24.39,152.69,104.79,49.98,47.65,10.5,40.65,11.62,124.98,67.73,18.42,26.84,477.86,25.96,32.27,31.37,90.9,9.26,1149880.62,1216448.69,2017.23,50.62144974,28.86,25.55,582086.24,0,0.0,0.0,0,0
6014,대한유화,6650,2016-12,0,88.49,15.34,20.96,4.34,24.86,-7.56,24.79,17.09,23.44,20.84,21.49,16.58,0.97,8.98,9.54,1.51,32.05,1.37,3.31,3.81,29.2,134.29,90.79,27.29,36.39,7.74,68.67,20.24,236.73,73.32,16.42,24.28,248.94,24.66,26.68,32.39,126.87,6.2,1087354.8,1212362.86,2275.67,63.17203975,30.18,33.35,686904.21,0,0.0,0.0,0,1
6015,대한유화,6650,2017-12,0,63.9,11.73,19.63,-3.88,13.93,11.47,18.85,12.05,15.51,15.22,15.97,11.49,0.95,9.23,8.61,1.4,25.03,1.29,3.68,4.24,23.5,158.19,91.25,3.73,33.76,11.24,55.33,15.47,124.25,74.76,12.05,20.89,294.99,17.66,25.24,42.32,115.04,7.68,1712233.06,1831980.76,2513.5,36.62409034,24.95,27.63,627089.78,0,0.0,0.0,0,0
6016,대한유화,6650,2018-12,0,88.01,0.68,-0.56,4.13,15.47,43.53,14.71,10.08,16.22,16.12,12.48,13.02,1.29,12.74,12.03,1.84,63.08,1.61,6.55,6.08,17.38,318.03,193.66,39.86,16.63,2.82,102.32,11.33,516.75,85.74,13.16,21.61,2006.72,7.92,14.26,39.11,57.04,14.81,1562262.08,1810394.38,2378.79,45.28345499,29.74,23.1,707446.25,0,0.0,0.0,0,0
6017,대한유화,6650,2019-12,0,77.99,2.15,0.09,8.28,4.56,-18.78,7.73,5.13,6.11,5.68,5.49,5.3,1.03,11.63,10.41,1.5,132.87,1.19,7.82,4.65,11.13,507.76,331.19,107.38,13.94,2.54,117.25,14.01,564.3,87.77,14.94,22.9,853.63,5.14,12.23,34.77,43.3,18.39,1538187.69,1879284.09,2370.15,29.21444564,18.96,18.52,449373.01,0,0.0,,0,1
6018,대한전선,1440,2011-12,0,0.03,-23.0,12.78,-32.93,-51.66,2.1,5.42,-9.92,-61.97,-0.76,-0.99,-7.62,0.77,6.27,3.55,4.3,6.85,6.25,0.88,1.33,-8.11,71.02,57.62,3.03,985.62,47.19,-3.61,-3.71,-6.94,9.21,43.3,53.37,113.49,815.84,90.79,18.88,-46.27,-21.78,687280.03,141036.46,3211.39,-0.343811008,-0.07,-0.08,-2362.94,0,0.0,0.0,0,0
