,회사명,거래소코드,회계년도,[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]매출액(수익)(*)(IFRS),[제조]부채(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]부채(*)(IFRS연결),[제조]전기영업흐름(IFRS개별),[제조]전기영업흐름(IFRS연결),cashflow_매출액비율(개별),cashflow_매출액비율(연결)
2704,(주)삼성출판사,68290,2012/12,3586311.0,57794033.0,9633799.0,4461628.0,75776098.0,13045962.0,6892159.0,8143274.0,9.065356279946755,8.317201817385742
2705,(주)삼성출판사,68290,2013/12,3292179.0,57081761.0,9437901.0,10458409.0,139049845.0,37837704.0,3586311.0,4461628.0,6.025120703616695,5.364995912077428
2706,(주)삼성출판사,68290,2014/12,6653290.0,56493549.0,9286515.0,11271603.0,153807691.0,57707472.0,3292179.0,10458409.0,8.802305020702454,7.0640199650354285
2707,(주)삼성출판사,68290,2015/12,-126868.0,45096628.0,8259536.0,12863616.0,145532697.0,53738919.0,6653290.0,11271603.0,7.236042127140858,8.29202629289554
2708,(주)삼성출판사,68290,2016/12,1573856.0,47244342.0,7969006.0,11428830.0,163300248.0,66673711.0,-126868.0,12863616.0,1.5313876103936424,7.437969720658355
2709,(주)삼성출판사,68290,2017/12,1722750.0,47296099.0,7953989.0,5865769.0,176579639.0,67985415.0,1573856.0,11428830.0,3.4850717815014725,4.89711019286884
2710,(주)삼성출판사,68290,2018/12,4035939.0,47697313.0,8605656.0,9765146.0,186065483.0,74820341.0,1722750.0,5865769.0,6.036701690093109,4.200380088766921
2711,(주)삼성출판사,68290,2019/12,2470203.0,53035752.0,9319325.0,36433749.0,202043374.0,120006200.0,4035939.0,9765146.0,6.133732203891443,11.432915142270392
2712,(주)삼양사,145990,2011/12,12985644.0,250418148.0,496589022.0,15617689.0,260700499.0,521589785.0,,,,
2713,(주)삼양사,145990,2012/12,2307218.0,1312354919.0,389556543.0,1552072.0,1366653149.0,416843730.0,12985644.0,15617689.0,0.5826496239162571,0.6281682010012329
2714,(주)삼양사,145990,2013/12,18094292.0,1282861124.0,328592276.0,20576065.0,1345314087.0,350167627.0,2307218.0,1552072.0,0.7951566080819206,0.8224152714160943
2715,(주)삼양사,145990,2014/12,56229228.0,1264340289.0,479811047.0,60386564.0,1355143873.0,505985291.0,18094292.0,20576065.0,2.93922137286254,2.9872337031183993
2716,(주)삼양사,145990,2015/12,-243389.0,1169694370.0,419976487.0,32200222.0,1445814350.0,734460268.0,56229228.0,60386564.0,2.3931823746403085,3.2018905470124848
2717,(주)삼양사,145990,2016/12,117516273.0,1583352819.0,594588692.0,179594920.0,2000884794.0,897747765.0,-243389.0,32200222.0,3.7033086559338733,5.292537147443582
2718,(주)삼양사,145990,2017/12,-98553329.0,1624179958.0,598354878.0,-50107754.0,2041175039.0,891704661.0,117516273.0,179594920.0,0.5837697943074852,3.1718780488183307
2719,(주)삼양사,145990,2018/12,28537376.0,1666024095.0,583172857.0,68379880.0,2123808798.0,907905458.0,-98553329.0,-50107754.0,-2.1012887271597354,0.43017351696647416
2720,(주)삼양사,145990,2019/12,83290952.0,1550801257.0,765436203.0,167276667.0,2096386534.0,1093690416.0,28537376.0,68379880.0,3.6055015913622,5.620541421584995
2721,(주)삼양옵틱스,225190,2017/12,20139253.0,66264746.0,8419025.0,19754257.0,66272717.0,8455451.0,,,,
2722,(주)삼양옵틱스,225190,2018/12,14881599.0,60460259.0,8970647.0,14609973.0,60460259.0,9400281.0,20139253.0,19754257.0,28.961877255603554,28.418857749186948
2723,(주)삼양옵틱스,225190,2019/12,11802236.0,63594654.0,9585729.0,11839548.0,63594654.0,10203915.0,14881599.0,14609973.0,20.979621180107372,20.795396575315905
2724,(주)삼양패키징,272550,2017/12,54107267.0,333439971.0,251623787.0,,,,,,,
2725,(주)삼양패키징,272550,2018/12,42527807.0,366291688.0,280533235.0,,,,54107267.0,,13.191000119008981,
2726,(주)삼양패키징,272550,2019/12,61793163.0,375442076.0,277637826.0,,,,42527807.0,,13.89308453536252,
2727,(주)삼양홀딩스,70,2010/12,60379654.0,387485632.0,595755931.0,94873783.0,1064389763.0,873202857.0,,,,
2728,(주)삼양홀딩스,70,2011/12,120068563.0,491319252.0,175565016.0,159327065.0,1180816171.0,586791046.0,60379654.0,94873783.0,18.363641997077696,10.763777387327126
2729,(주)삼양홀딩스,70,2012/12,3335763.0,349865452.0,188959371.0,98194930.0,1864066371.0,1085443310.0,120068563.0,159327065.0,17.63596909820064,6.907532880973796
2730,(주)삼양홀딩스,70,2013/12,-6518081.0,272552960.0,166107434.0,-23219079.0,2329145368.0,936858269.0,3335763.0,98194930.0,-0.5837980992758252,1.6095142027219316
2731,(주)삼양홀딩스,70,2014/12,44647934.0,213420611.0,278522328.0,128059186.0,2213366509.0,1141550789.0,-6518081.0,-23219079.0,8.933029668816756,2.3683404120758746
2732,(주)삼양홀딩스,70,2015/12,18660538.0,169560758.0,229442444.0,89877502.0,2176562499.0,1275059263.0,44647934.0,128059186.0,18.668373728312773,5.006442224841438
2733,(주)삼양홀딩스,70,2016/12,15520938.0,102179833.0,212785854.0,217053480.0,2311465054.0,1318813247.0,18660538.0,89877502.0,16.726136164266386,6.639316944654963
2734,(주)삼양홀딩스,70,2017/12,16577520.0,91590570.0,206687021.0,-21879836.0,2396290235.0,1331040788.0,15520938.0,217053480.0,17.52279628787112,4.072412455497069
2735,(주)삼양홀딩스,70,2018/12,89857596.0,83056995.0,203482396.0,87460027.0,2563475917.0,1311855275.0,16577520.0,-21879836.0,64.07354130738777,1.279126333216104
2736,(주)삼양홀딩스,70,2019/12,22720089.0,58119701.0,221386328.0,218938076.0,2488563009.0,1560007367.0,89857596.0,87460027.0,96.84984872857484,6.1561250788486666
2737,(주)삼에스코리아,60310,2010/03,-322216.0,10231597.0,15216835.0,,,,,,,
2738,(주)삼에스코리아,60310,2011/03,-422967.0,25029719.0,17333314.0,-622678.0,27394090.0,17764580.0,-322216.0,,-1.4885964161243679,
2739,(주)삼에스코리아,60310,2012/03,460392.0,29110542.0,20604379.0,488509.0,31177984.0,20788067.0,-422967.0,-622678.0,0.06428083681849689,-0.2151662532125233
2740,(주)삼에스코리아,60310,2013/03,2962155.0,30197123.0,19737252.0,3312258.0,32236446.0,19883876.0,460392.0,488509.0,5.6670084100395925,5.895139619299225
2741,(주)삼에스코리아,60310,2014/03,2296141.0,26536545.0,27702517.0,1960176.0,28862985.0,28319186.0,2962155.0,3312258.0,9.907649997390392,9.13355635253942
2742,(주)삼에스코리아,60310,2015/03,292361.0,21104219.0,28764622.0,350598.0,23210542.0,29420163.0,2296141.0,1960176.0,6.132664752957691,4.977854459409005
2743,(주)삼에스코리아,60310,2016/03,1896017.0,19425638.0,22025789.0,1919992.0,23742422.0,23142630.0,292361.0,350598.0,5.632705602770936,4.78171519316774
2744,(주)삼에스코리아,60310,2017/03,-2866332.0,24416495.0,23920293.0,-2881262.0,26486288.0,24527237.0,1896017.0,1919992.0,-1.9870071441457915,-1.81465594574823
2745,(주)삼에스코리아,60310,2018/03,3549603.0,29680987.0,17977413.0,4555587.0,31546170.0,18768660.0,-2866332.0,-2881262.0,1.1510247283892547,2.653769062932204
2746,(주)삼에스코리아,60310,2019/03,4012404.0,31950585.0,18010061.0,2854515.0,35751939.0,18957539.0,3549603.0,4555587.0,11.833910083336502,10.363216943282433
2747,(주)삼원강재,23000,2011/12,1146730.0,346997048.0,82099717.0,,,,,,,
2748,(주)삼원강재,23000,2012/12,13899895.0,349449644.0,55697827.0,,,,1146730.0,,2.1529031805223418,
2749,(주)삼원강재,23000,2013/12,30481265.0,313409198.0,43152367.0,,,,13899895.0,,7.080385687978437,
2750,(주)삼원강재,23000,2014/12,16429569.0,282910591.0,41653973.0,,,,30481265.0,,8.290752536726346,
2751,(주)삼원강재,23000,2015/12,23513632.0,272320967.0,44346544.0,,,,16429569.0,,7.333846056737893,
2752,(주)삼원강재,23000,2016/12,12576416.0,268398548.0,45067491.0,,,,23513632.0,,6.723219680011086,
2753,(주)삼원강재,23000,2017/12,29748404.0,276173444.0,50651756.0,,,,12576416.0,,7.662724443556565,
2754,(주)삼원강재,23000,2018/12,10518810.0,286791821.0,49099624.0,,,,29748404.0,,7.020286328179491,
2755,(주)삼원강재,23000,2019/12,18743752.0,269337438.0,39515341.0,,,,10518810.0,,5.432323522732848,
2756,(주)삼익악기,2450,2010/12,7581091.0,98912791.0,93939447.0,1340954.0,164256184.0,172763941.0,,,,
2757,(주)삼익악기,2450,2011/12,5544172.0,107185449.0,118006361.0,151840.0,164701388.0,207226446.0,7581091.0,1340954.0,6.122688817583812,0.4531819731840997
2758,(주)삼익악기,2450,2012/12,1576359.0,103271266.0,104017122.0,10430925.0,155583864.0,178980696.0,5544172.0,151840.0,3.4474889656141134,3.4009841149079576
2759,(주)삼익악기,2450,2013/12,-9955910.0,105988866.0,122500769.0,-1975585.0,158442932.0,163064512.0,1576359.0,10430925.0,-3.9530336139269573,2.6682603929596556
2760,(주)삼익악기,2450,2014/12,21134727.0,103208757.0,122657427.0,29868910.0,155112617.0,166326064.0,-9955910.0,-1975585.0,5.415633966020926,8.991314033467697
2761,(주)삼익악기,2450,2015/12,-4222451.0,115128984.0,126505765.0,4024600.0,160730157.0,190380127.0,21134727.0,29868910.0,7.344925409921102,10.543606325227444
2762,(주)삼익악기,2450,2016/12,-8545608.0,155672846.0,122345953.0,-14716805.0,208647230.0,189579111.0,-4222451.0,4024600.0,-4.10092682445081,-2.5622686196217415
2763,(주)삼익악기,2450,2017/12,-380147.0,136766023.0,134452010.0,5225639.0,262407793.0,393173599.0,-8545608.0,-14716805.0,-3.263147821443927,-1.8084763968881061
2764,(주)삼익악기,2450,2018/12,-10588767.0,97083969.0,137167846.0,-15071500.0,240038309.0,382878297.0,-380147.0,5225639.0,-5.649189105566956,-2.050893676308976
2765,(주)삼익악기,2450,2019/12,3528606.0,127108066.0,164596803.0,5475191.0,265391541.0,388688041.0,-10588767.0,-15071500.0,-2.7772277646015007,-1.8079530650903453
2766,(주)삼일,32280,2010/12,1799419.0,75466577.0,44965133.0,,,,,,,
2767,(주)삼일,32280,2011/12,905443.0,88262817.0,61317211.0,,,,1799419.0,,1.5322771762428566,
2768,(주)삼일,32280,2012/12,6139976.0,85714636.0,78412719.0,,,,905443.0,,4.109810954572566,
2769,(주)삼일,32280,2013/12,4547264.0,92854211.0,78105610.0,,,,6139976.0,,5.754849395037129,
2770,(주)삼일,32280,2014/12,-2492550.0,99905654.0,73480207.0,,,,4547264.0,,1.0283271855664946,
2771,(주)삼일,32280,2015/12,-5418517.0,95104012.0,37189647.0,,,,-2492550.0,,-4.159165756330027,
2772,(주)삼일,32280,2016/12,-10237607.0,92546565.0,27160602.0,,,,-5418517.0,,-8.458511669233753,
2773,(주)삼일,32280,2017/12,2619062.0,90876304.0,23679801.0,,,,-10237607.0,,-4.191711515908481,
2774,(주)삼일,32280,2018/12,6106936.0,97598805.0,27625761.0,,,,2619062.0,,4.470340594846423,
2775,(주)삼일,32280,2019/12,7023551.0,96146134.0,33806155.0,,,,6106936.0,,6.828400921455667,
2776,(주)삼일기업공사,2290,2010/12,1554495.0,40098562.0,6758465.0,,,,,,,
2777,(주)삼일기업공사,2290,2011/12,159976.0,38666827.0,7474367.0,,,,1554495.0,,2.216979169250169,
2778,(주)삼일기업공사,2290,2012/12,2456388.0,52924028.0,7990943.0,,,,159976.0,,2.4718111025109426,
2779,(주)삼일기업공사,2290,2013/12,2956467.0,31434906.0,4981095.0,,,,2456388.0,,8.609624918235797,
2780,(주)삼일기업공사,2290,2014/12,22536282.0,64986897.0,12213534.0,,,,2956467.0,,19.613760755495065,
2781,(주)삼일기업공사,2290,2015/12,15459197.0,73289937.0,10080871.0,,,,22536282.0,,25.921347837971265,
2782,(주)삼일기업공사,2290,2016/12,238147.0,28242761.0,9702035.0,,,,15459197.0,,27.790030868440947,
2783,(주)삼일기업공사,2290,2017/12,-5640021.0,56403800.0,9800995.0,,,,238147.0,,-4.788572755736316,
2784,(주)삼일기업공사,2290,2018/12,-2215836.0,56185007.0,5004939.0,,,,-5640021.0,,-6.991061690176527,
2785,(주)삼일기업공사,2290,2019/12,13093615.0,76264881.0,11006675.0,,,,-2215836.0,,7.131578032620283,
2786,(주)삼일씨엔에스,4440,2016/12,53695952.0,284093265.0,90212775.0,,,,,,,
2787,(주)삼일씨엔에스,4440,2017/12,6675147.0,220937437.0,75795948.0,,,,53695952.0,,13.662487403617341,
2788,(주)삼일씨엔에스,4440,2018/12,15873183.0,205638035.0,62406886.0,,,,6675147.0,,5.482529046730096,
2789,(주)삼일씨엔에스,4440,2019/12,11676401.0,195508528.0,58448023.0,,,,15873183.0,,7.0456220712786495,
2790,(주)삼진,32750,2010/12,11892810.0,91310905.0,30487858.0,12707198.0,92610576.0,33222282.0,,,,
2791,(주)삼진,32750,2011/12,-3961469.0,84947107.0,39807914.0,-2222528.0,88289560.0,51828725.0,11892810.0,12707198.0,4.668399713718326,5.937661259156802
2792,(주)삼진,32750,2012/12,16845706.0,129664113.0,24305718.0,14925691.0,137309465.0,33870199.0,-3961469.0,-2222528.0,4.968312627874144,4.62574193264827
2793,(주)삼진,32750,2013/12,5064595.0,136132140.0,17543439.0,6931156.0,146331345.0,25596609.0,16845706.0,14925691.0,8.04743868714618,7.468272433360057
2794,(주)삼진,32750,2014/12,-153701.0,135408590.0,24722332.0,4925301.0,137443780.0,29887145.0,5064595.0,6931156.0,1.8133613236796866,4.3132024599439855
2795,(주)삼진,32750,2015/12,8837584.0,108249014.0,18577060.0,12453913.0,115714410.0,20169867.0,-153701.0,4925301.0,4.0110679437689845,7.509528847790003
2796,(주)삼진,32750,2016/12,8155720.0,79845355.0,15726090.0,9962734.0,98172878.0,20954348.0,8837584.0,12453913.0,10.641385463186932,11.416924641854749
2797,(주)삼진,32750,2017/12,3629961.0,94929233.0,15380117.0,4149759.0,108784102.0,16385955.0,8155720.0,9962734.0,6.207614149795142,6.48646849150807
2798,(주)삼진,32750,2018/12,-593479.0,78984312.0,9975140.0,2845243.0,87691023.0,13679036.0,3629961.0,4149759.0,1.922205766633759,3.988436763931925
2799,(주)삼진,32750,2019/12,9450870.0,128634279.0,14234202.0,10040046.0,135228931.0,19685255.0,-593479.0,2845243.0,3.442857949240731,4.764250114496579
2800,(주)삼진엘앤디,54090,2010/12,11496252.0,89982610.0,68006934.0,23203515.0,213276426.0,107959166.0,,,,
2801,(주)삼진엘앤디,54090,2011/12,6574072.0,128142254.0,91446440.0,14810466.0,256603250.0,117489029.0,11496252.0,23203515.0,7.0508842461909556,7.407151117532611
2802,(주)삼진엘앤디,54090,2012/12,-19456153.0,116203334.0,71756759.0,11327681.0,269052489.0,101745554.0,6574072.0,14810466.0,-5.54290507706087,4.857443820190788
2803,(주)삼진엘앤디,54090,2013/12,-3555621.0,121927665.0,63668884.0,7070232.0,247897578.0,91347525.0,-19456153.0,11327681.0,-9.436650000637673,3.7107891792311096
2804,(주)삼진엘앤디,54090,2014/12,-253721.0,101236562.0,51397236.0,11853385.0,229979167.0,84435951.0,-3555621.0,7070232.0,-1.8814062453049323,4.114202439910568
2805,(주)삼진엘앤디,54090,2015/12,6110421.0,159876440.0,59523468.0,11820013.0,281480920.0,99233994.0,-253721.0,11853385.0,1.8316332287609107,4.2051514539600054
2806,(주)삼진엘앤디,54090,2016/12,-800002.0,106991896.0,66233544.0,4728776.0,256575199.0,99172784.0,6110421.0,11820013.0,2.4816921647972294,3.224939328605958
2807,(주)삼진엘앤디,54090,2017/12,-1130653.0,85327336.0,49362240.0,7511781.0,220648773.0,73393150.0,-800002.0,4728776.0,-1.1313226748342406,2.773765027916108
2808,(주)삼진엘앤디,54090,2018/12,5262954.0,73197965.0,47544066.0,14328117.0,215217526.0,78904308.0,-1130653.0,7511781.0,2.8226884449588185,5.073912521417982
2809,(주)삼진엘앤디,54090,2019/12,1660541.0,83754159.0,43904716.0,18013064.0,230790590.0,77800417.0,5262954.0,14328117.0,4.133224596046627,7.00660737511005
2810,(주)삼천리,4690,2010/12,58383076.0,2638360358.0,916311687.0,65045740.0,2659052170.0,983055731.0,,,,
2811,(주)삼천리,4690,2011/12,86035417.0,2941835049.0,1169576699.0,88879395.0,2998510382.0,1303703883.0,58383076.0,65045740.0,2.454564763056503,2.5666933808868833
2812,(주)삼천리,4690,2012/12,382754138.0,3352643333.0,1435572768.0,381001335.0,3455369500.0,1611511045.0,86035417.0,88879395.0,6.99134247871991,6.799283405146686
2813,(주)삼천리,4690,2013/12,-145477573.0,3504873437.0,1315366187.0,-134301900.0,3658069483.0,1552425962.0,382754138.0,381001335.0,3.3849519713769913,3.3719894625631963
2814,(주)삼천리,4690,2014/12,-77473944.0,3500332653.0,1341839584.0,-61387238.0,3754788200.0,2341638757.0,-145477573.0,-134301900.0,-3.184718983907384,-2.605861204102005
2815,(주)삼천리,4690,2015/12,169995208.0,2877277879.0,1227502309.0,194007173.0,3667872079.0,2194475700.0,-77473944.0,-61387238.0,1.6077915983588598,1.807859327473563
2816,(주)삼천리,4690,2016/12,317599609.0,2384712962.0,1361895085.0,329878875.0,3063254301.0,2327177355.0,169995208.0,194007173.0,10.223343957317745,8.55113543509883
2817,(주)삼천리,4690,2017/12,53240833.0,2519754004.0,1344484013.0,100258623.0,3295097686.0,2348443141.0,317599609.0,329878875.0,7.358663611830895,6.526930898400078
2818,(주)삼천리,4690,2018/12,125819422.0,2534706863.0,1326579601.0,125020396.0,3458139501.0,2331091025.0,53240833.0,100258623.0,3.532168899169466,3.257228618666995
2819,(주)삼천리,4690,2019/12,249294082.0,2538241962.0,1501016267.0,317059914.0,3461627493.0,2519412875.0,125819422.0,125020396.0,7.389238488997922,6.38544024297764
2820,(주)삼표시멘트,38500,2010/12,48397002.0,482280714.0,851426459.0,51949569.0,489405490.0,982494321.0,,,,
2821,(주)삼표시멘트,38500,2011/12,-11083695.0,544473358.0,897857492.0,-3306953.0,584534130.0,1027113519.0,48397002.0,51949569.0,3.426550303311627,4.160802039052878
2822,(주)삼표시멘트,38500,2012/12,62134839.0,611754903.0,909378231.0,74050928.0,635366594.0,1013753577.0,-11083695.0,-3306953.0,4.172516129388504,5.567177726060933
2823,(주)삼표시멘트,38500,2013/12,117487860.0,607800377.0,941236417.0,131805956.0,609732692.0,1122570187.0,62134839.0,74050928.0,14.776455049813173,16.880912463850635
2824,(주)삼표시멘트,38500,2014/12,79350059.0,553051229.0,667286336.0,113831579.0,557237633.0,742161624.0,117487860.0,131805956.0,17.79563164120552,22.040644821273226
2825,(주)삼표시멘트,38500,2015/12,33482935.0,563037737.0,512869894.0,69665713.0,563812485.0,558497685.0,79350059.0,113831579.0,10.020020558586467,16.27290073223547
2826,(주)삼표시멘트,38500,2016/12,136849485.0,615637893.0,566424883.0,107621003.0,615909683.0,666636974.0,33482935.0,69665713.0,13.833815456840309,14.392265691981335
2827,(주)삼표시멘트,38500,2017/12,72665320.0,670133332.0,494980137.0,90616426.0,671307465.0,632988002.0,136849485.0,107621003.0,15.632322330147877,14.76502492043642
2828,(주)삼표시멘트,38500,2018/12,37464785.0,571299588.0,521628413.0,52203482.0,576027308.0,685801934.0,72665320.0,90616426.0,9.638559812859517,12.396973721252813
2829,(주)삼표시멘트,38500,2019/12,54314520.0,587272635.0,509348231.0,66444297.0,595485610.0,711766436.0,37464785.0,52203482.0,7.814028743225879,9.962270876705148
2830,(주)삼화네트웍스,46390,2010/12,5225467.0,24738603.0,12216707.0,5969318.0,26578516.0,12380758.0,,,,
2831,(주)삼화네트웍스,46390,2011/12,-3652210.0,22622862.0,6896691.0,-2310522.0,25839976.0,7543049.0,5225467.0,5969318.0,3.477139629813416,7.079720197882537
2832,(주)삼화네트웍스,46390,2012/12,2060283.0,14706627.0,2778079.0,3174408.0,18778857.0,4211495.0,-3652210.0,-2310522.0,-5.41227774390416,2.300155967959072
2833,(주)삼화네트웍스,46390,2013/12,16972436.0,41765491.0,6683819.0,16911827.0,43754688.0,7213613.0,2060283.0,3174408.0,22.785221176975988,22.95323760507674
2834,(주)삼화네트웍스,46390,2014/12,3415459.0,31824007.0,6261465.0,3156118.0,32846587.0,6500689.0,16972436.0,16911827.0,32.03225634031566,30.547991180940652
2835,(주)삼화네트웍스,46390,2015/12,-21097.0,18860676.0,3272781.0,-297240.0,19754542.0,3723185.0,3415459.0,3156118.0,8.998516277995549,7.236001725577844
2836,(주)삼화네트웍스,46390,2016/12,14491735.0,44578967.0,5291945.0,14257193.0,45701998.0,5653568.0,-21097.0,-297240.0,16.230342439294297,15.272803827963932
2837,(주)삼화네트웍스,46390,2017/12,4517934.0,19835747.0,5017830.0,4255709.0,21001397.0,5422412.0,14491735.0,14257193.0,47.91770383036243,44.075406031322586
2838,(주)삼화네트웍스,46390,2018/12,-4289433.0,11687665.0,20016039.0,-5138515.0,12559043.0,20296408.0,4517934.0,4255709.0,0.9775305845949555,-3.5146228896580736
2839,(주)삼화네트웍스,46390,2019/12,7684987.0,54011359.0,7799955.0,6551701.0,54197930.0,8391494.0,-4289433.0,-5138515.0,3.143370267724609,1.3037269135555547
