,회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),매출채권회전율(개별),매출채권회전율(연결)
234,(주)골프존뉴딘홀딩스,121440,Dec-14,429589619.0,16824334.0,387066126.0,13195483.0,29.333229105747776,25.53382612351847
235,(주)골프존뉴딘홀딩스,121440,Dec-15,164536448.0,6118520.0,29389093.0,1298568.0,22.63192455073589,26.89154370664801
236,(주)골프존뉴딘홀딩스,121440,Dec-16,243275475.0,4397394.0,27652102.0,2030134.0,13.620826014440427,55.322646776704566
237,(주)골프존뉴딘홀딩스,121440,Dec-17,213756902.0,6687798.0,23499543.0,1611931.0,14.578504290816419,31.962224636569466
238,(주)골프존뉴딘홀딩스,121440,Dec-18,223036801.0,12689009.0,16100354.0,2372526.0,6.786165462464901,17.577164694264145
239,(주)골프존뉴딘홀딩스,121440,Dec-19,228935651.0,11370127.0,26897482.0,2408025.0,11.169934697521828,20.134836752483064
240,(주)광림,14200,Dec-11,,,106495363.0,18729997.0,5.685818476105469,
241,(주)광림,14200,Dec-12,,,85322569.0,14514359.0,5.878493772959591,
242,(주)광림,14200,Dec-13,,,103442134.0,16091136.0,6.428516544761041,
243,(주)광림,14200,Dec-14,231446314.0,37525936.0,92553612.0,14926608.0,6.200578992896443,6.167636005135222
244,(주)광림,14200,Dec-15,,,237222890.0,15556705.0,15.248916142589321,
245,(주)광림,14200,Dec-16,87302967.0,35770538.0,87302967.0,9931190.0,8.790786099148239,2.440638913510331
246,(주)광림,14200,Dec-17,135191558.0,22490849.0,99421336.0,7569100.0,13.135159530195136,6.010958412463665
247,(주)광림,14200,Dec-18,136595300.0,34113986.0,75493055.0,9521763.0,7.928474485239761,4.00408501076362
248,(주)광림,14200,Dec-19,145864184.0,26246160.0,93241157.0,10365519.0,8.995319674779429,5.557543808313293
249,(주)광명전기,17040,Dec-11,92382628.0,26276590.0,57967857.0,15642201.0,3.7058631966179183,3.5157768949471753
250,(주)광명전기,17040,Dec-12,117216514.0,26121680.0,79318302.0,18984031.0,4.178159106461636,4.487326772244358
251,(주)광명전기,17040,Dec-13,117852824.0,30019188.0,90344376.0,25766651.0,3.506252170683726,3.9259164505049235
252,(주)광명전기,17040,Dec-14,134778387.0,36337764.0,115801471.0,31554886.0,3.6698427939178737,3.7090445906357914
253,(주)광명전기,17040,Dec-15,116316957.0,16825692.0,93000177.0,11967345.0,7.771162024659605,6.913056354532105
254,(주)광명전기,17040,Dec-16,96942911.0,20812852.0,96931493.0,19314773.0,5.018515775463682,4.657838868022508
255,(주)광명전기,17040,Dec-17,101561159.0,16276254.0,105083042.0,19292906.0,5.446719224154204,6.239836205554423
256,(주)광명전기,17040,Dec-18,114110654.0,16707389.0,96949804.0,16383101.0,5.917671141745387,6.829951346676611
257,(주)광명전기,17040,Dec-19,131864294.0,18747808.0,125009206.0,17078687.0,7.319602847689638,7.033584619599262
258,(주)광무,29480,Dec-11,51755052.0,15437387.0,50359203.0,15007132.0,3.3556846837890144,3.3525785160403117
259,(주)광무,29480,Dec-12,41178683.0,18148992.0,40406860.0,7975589.0,5.066316732218774,2.2689239710943725
260,(주)광무,29480,Dec-13,20534276.0,19869205.0,10105219.0,5018421.0,2.0136252020306786,1.0334724514644646
261,(주)광무,29480,Dec-14,,,38409667.0,4374987.0,8.779378544439103,
262,(주)광무,29480,Dec-15,,,17648493.0,3100483.0,5.692175380416535,
263,(주)광무,29480,Dec-16,,,26429957.0,4933425.0,5.357324171341411,
264,(주)광무,29480,Dec-17,,,21540953.0,5897853.0,3.6523380626814537,
265,(주)광무,29480,Dec-18,23074941.0,6812775.0,20707286.0,6442654.0,3.2140925152895066,3.387010579389456
266,(주)광무,29480,Dec-19,36483979.0,6986082.0,25244176.0,6607048.0,3.8207950055758637,5.222380584711145
267,(주)광주신세계,37710,Dec-11,,,219613514.0,5261643.0,41.73858127584863,
268,(주)광주신세계,37710,Dec-12,,,213803173.0,6323881.0,33.80885456257004,
269,(주)광주신세계,37710,Dec-13,,,206606675.0,4729317.0,43.68636634000216,
270,(주)광주신세계,37710,Dec-14,,,204820461.0,4540143.0,45.11321801978484,
271,(주)광주신세계,37710,Dec-15,,,205331892.0,4577507.0,44.856707373686156,
272,(주)광주신세계,37710,Dec-16,,,210423594.0,7699769.0,27.3285593372996,
273,(주)광주신세계,37710,Dec-17,,,209647360.0,8674542.0,24.16811861652177,
274,(주)광주신세계,37710,Dec-18,,,135213362.0,9520237.0,14.20273066731427,
275,(주)광주신세계,37710,Dec-19,,,154879496.0,7997425.0,19.36617048612522,
276,(주)구영테크,53270,Dec-11,147832315.0,23926433.0,62527619.0,13535988.0,4.619361290804926,6.17861906118643
277,(주)구영테크,53270,Dec-12,155788988.0,20379904.0,65451015.0,15359575.0,4.261251694789732,7.644245429222827
278,(주)구영테크,53270,Dec-13,172747316.0,20909469.0,76282590.0,15028158.0,5.075977375271141,8.261678763817484
279,(주)구영테크,53270,Dec-14,170528694.0,24073036.0,77799749.0,20379318.0,3.817583542295184,7.083805050596859
280,(주)구영테크,53270,Dec-15,172083049.0,21783991.0,87109177.0,17866513.0,4.875555571476091,7.89951891735541
281,(주)구영테크,53270,Dec-16,148301597.0,19261358.0,75320433.0,14956757.0,5.035879970504301,7.699436197593129
282,(주)구영테크,53270,Dec-17,149833357.0,15896364.0,74298129.0,12980262.0,5.723931381354244,9.425637019887063
283,(주)구영테크,53270,Dec-18,195238339.0,19516600.0,81928926.0,16135074.0,5.07769136974519,10.003706536999273
284,(주)구영테크,53270,Dec-19,230853336.0,24281004.0,93132845.0,16757584.0,5.5576534779715265,9.50756962109145
285,(주)국동,5320,Dec-11,154293577.0,14368516.0,100097439.0,11530629.0,8.681004219284134,10.738309857468927
286,(주)국동,5320,Dec-12,138172746.0,17348332.0,91524436.0,8616735.0,10.621707177950814,7.964612736256143
287,(주)국동,5320,Dec-13,147860227.0,19948179.0,95716049.0,12277024.0,7.7963559409837435,7.41221677427298
288,(주)국동,5320,Dec-14,186086561.0,23636997.0,117861978.0,19254302.0,6.121332157353717,7.872682007786353
289,(주)국동,5320,Dec-15,170296068.0,20542541.0,102431161.0,18793712.0,5.450288958349473,8.289922264241799
290,(주)국동,5320,Dec-16,197368723.0,30965793.0,127275873.0,22531961.0,5.648681577249313,6.3737661425302425
291,(주)국동,5320,Dec-17,191602989.0,29330583.0,130016453.0,24289513.0,5.352781383471953,6.532532578708033
292,(주)국동,5320,Dec-18,219550054.0,42026511.0,136811631.0,29136159.0,4.695595977493121,5.224084721189442
293,(주)국동,5320,Dec-19,223077183.0,29146951.0,116180044.0,22045059.0,5.270117172287904,7.653534086635683
294,(주)국보,1140,Dec-11,130636214.0,32013000.0,118304924.0,30897739.0,3.828918484941568,4.080723893418299
295,(주)국보,1140,Dec-12,122343037.0,29321045.0,109183947.0,27743212.0,3.9355193263130457,4.172533311824322
296,(주)국보,1140,Dec-13,117073443.0,26687968.0,108994114.0,26766809.0,4.071987587313826,4.386749976618677
297,(주)국보,1140,Dec-14,97520169.0,21664174.0,89859741.0,20655577.0,4.35038638717282,4.501448751288648
298,(주)국보,1140,Dec-15,91618545.0,19300537.0,85267457.0,18702252.0,4.559208003399805,4.7469427923171255
299,(주)국보,1140,Dec-16,87333326.0,18583374.0,77773715.0,17533500.0,4.435721048279008,4.699540890690787
300,(주)국보,1140,Dec-17,78255522.0,18211151.0,74662255.0,17452320.0,4.27807048002787,4.297121142974434
301,(주)국보,1140,Dec-18,71549828.0,15900282.0,66929948.0,15982493.0,4.187703883242746,4.499909372676535
302,(주)국보,1140,Dec-19,89087334.0,14106510.0,58296078.0,9583667.0,6.082857219475593,6.315334834767778
303,(주)국보디자인,66620,Dec-11,130689686.0,5190250.0,123203000.0,5190250.0,23.737392225808005,25.179844130822215
304,(주)국보디자인,66620,Dec-12,119402993.0,4606730.0,118458574.0,4606730.0,25.714242857732057,25.919251399582784
305,(주)국보디자인,66620,Dec-13,163518536.0,10948837.0,153216189.0,10948837.0,13.993832312966209,14.934785858991233
306,(주)국보디자인,66620,Dec-14,176373907.0,4357661.0,158268803.0,4357661.0,36.31966851023978,40.474444202979534
307,(주)국보디자인,66620,Dec-15,192608497.0,2505760.0,157657615.0,2505760.0,62.91808273737309,76.86629884745547
308,(주)국보디자인,66620,Dec-16,201410031.0,1008344.0,191620729.0,1008344.0,190.03507632315956,199.74337230151616
309,(주)국보디자인,66620,Dec-17,270658405.0,336512.0,262522024.0,336512.0,780.1267829973374,804.3053590956638
310,(주)국보디자인,66620,Dec-18,254259835.0,1240757.0,231093439.0,1240757.0,186.25197278758048,204.9231517533248
311,(주)국보디자인,66620,Dec-19,269005976.0,3197728.0,237054909.0,3197728.0,74.13229299052327,84.1240956078816
312,(주)국순당,43650,Dec-11,127686247.0,11259940.0,124279594.0,10758156.0,11.552127892549615,11.339869217775583
313,(주)국순당,43650,Dec-12,118697826.0,12103876.0,115146725.0,11709351.0,9.833740998967407,9.806596333273738
314,(주)국순당,43650,Dec-13,99173525.0,10237392.0,96140591.0,9745976.0,9.864644751844247,9.687381805834924
315,(주)국순당,43650,Dec-14,91863604.0,12103487.0,89173752.0,11747154.0,7.591094149272241,7.5898461327714895
316,(주)국순당,43650,Dec-15,77443124.0,12254148.0,74955341.0,11837690.0,6.331922951183888,6.319747729503511
317,(주)국순당,43650,Dec-16,69701266.0,9355940.0,68425801.0,8998950.0,7.603753882397391,7.4499479475071455
318,(주)국순당,43650,Dec-17,62761236.0,9202188.0,60087461.0,8718979.0,6.891570790570777,6.820251444547753
319,(주)국순당,43650,Dec-18,61496072.0,7610480.0,52679104.0,7753428.0,6.794298470302426,8.0804459114274
320,(주)국순당,43650,Dec-19,102095769.0,13311068.0,48045002.0,8116959.0,5.919088910021598,7.669990792624604
321,(주)국영지앤엠,6050,Dec-11,,,42569848.0,2199759.0,19.35205083829638,
322,(주)국영지앤엠,6050,Dec-12,,,43781593.0,1021751.0,42.8495719602917,
323,(주)국영지앤엠,6050,Dec-13,,,55789778.0,1677868.0,33.250397528291856,
324,(주)국영지앤엠,6050,Dec-14,,,51491847.0,1504995.0,34.21396549490198,
325,(주)국영지앤엠,6050,Dec-15,,,40107647.0,2910822.0,13.778804406452885,
326,(주)국영지앤엠,6050,Dec-16,,,51456556.0,2513999.0,20.468009732700768,
327,(주)국영지앤엠,6050,Dec-17,,,62861661.0,5466371.0,11.499706295090473,
328,(주)국영지앤엠,6050,Dec-18,,,56301480.0,2507793.0,22.45060896174445,
329,(주)국영지앤엠,6050,Dec-19,,,73013468.0,2689400.0,27.148608611586226,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,428571939.0,35816042.0,9501248.0,949789.0,10.003535522100172,11.965921276281728
333,(주)그래디언트,35080,Dec-12,454225001.0,42397042.0,11150621.0,750508.0,14.857431233244682,10.713601222462643
334,(주)그래디언트,35080,Dec-13,2930521926.0,682820611.0,7939840.0,389185.0,20.401197373999512,4.291788910279394
335,(주)그래디언트,35080,Dec-14,3135027346.0,721609329.0,7753595.0,337506.0,22.97320640225655,4.34449392491155
336,(주)그래디언트,35080,Dec-15,3536848758.0,892479656.0,12870821.0,360082.0,35.74413883504313,3.962946084229846
337,(주)그래디언트,35080,Dec-16,3845761388.0,897408716.0,16516754.0,0.0,0.0,4.285406771110523
338,(주)그래디언트,35080,Dec-17,3541486629.0,520261385.0,12485184.0,0.0,0.0,6.807129514330571
339,(주)그래디언트,35080,Dec-18,3440906300.0,482837598.0,12237889.0,0.0,0.0,7.12642576769674
340,(주)그래디언트,35080,Dec-19,3412333826.0,506115950.0,8719700.0,0.0,0.0,6.742197763180552
341,(주)그리티,204020,Dec-18,119259702.0,6243334.0,117056356.0,3884141.0,30.13699966092889,19.101925669842426
342,(주)그리티,204020,Dec-19,123079831.0,9553395.0,120984485.0,6191460.0,19.540542133842422,12.883360417945662
343,(주)그린플러스,186230,Dec-19,48831866.0,13124792.0,39502728.0,16180874.0,2.4413222672644257,3.720582086177061
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,41504144.0,7914176.0,40662578.0,7891933.0,5.152423113576864,5.244278621046588
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,64812103.0,4566298.0,62774905.0,4315263.0,14.547179395554801,14.193577160316737
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,80982977.0,8982959.0,78917554.0,8717936.0,9.052320870444564,9.015178294813547
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,89122994.0,10622259.0,85992839.0,10772064.0,7.982949135838777,8.39021097113147
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,84422579.0,8368084.0,80102292.0,8333640.0,9.611921321295377,10.08863904807839
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,90819412.0,16275133.0,81859588.0,16435990.0,4.980508506028539,5.580256210502243
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,162835484.0,12622732.0,154761834.0,14151732.0,10.935893500527003,12.900177552688277
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,129850197.0,21398470.0,115619452.0,20750344.0,5.571929409941348,6.068200062901694
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,168231754.0,34548232.0,150777009.0,36562614.0,4.1238027729636615,4.869475057363283
353,(주)금양,1570,Dec-11,109810009.0,29394534.0,100918699.0,24644593.0,4.094963102048388,3.735728860338456
354,(주)금양,1570,Dec-12,122905331.0,26504403.0,108275608.0,22076810.0,4.904495169365502,4.637166549271078
355,(주)금양,1570,Dec-13,156304448.0,45739558.0,132045280.0,38267028.0,3.4506280445923316,3.4172706260082357
356,(주)금양,1570,Dec-14,158550531.0,37155626.0,137946044.0,32568301.0,4.235592271147334,4.267201177016907
357,(주)금양,1570,Dec-15,158999533.0,39206129.0,152450369.0,40269651.0,3.7857385205548466,4.0554764536942685
358,(주)금양,1570,Dec-16,168681746.0,41772849.0,161001876.0,44092989.0,3.6514166912113852,4.038071379809407
359,(주)금양,1570,Dec-17,180373683.0,49503298.0,150809075.0,38833602.0,3.8834686259595492,3.643670023762861
360,(주)금양,1570,Dec-18,205441375.0,45140456.0,151676398.0,30216514.0,5.019652432441412,4.551158610360516
361,(주)금양,1570,Dec-19,172723864.0,48194329.0,135915020.0,32847352.0,4.137777072562805,3.5839043220209583
362,(주)금호에이치티,214330,Dec-15,203071984.0,52692171.0,181779820.0,56548252.0,3.214596624489825,3.853930861949112
363,(주)금호에이치티,214330,Dec-16,208574892.0,50961349.0,189733826.0,65821567.0,2.8825479952490345,4.092805549554821
364,(주)금호에이치티,214330,Dec-17,179707629.0,0.0,165485490.0,60899166.0,2.7173687403206803,0.0
365,(주)금호에이치티,214330,Dec-18,209260006.0,53028482.0,189250383.0,62547578.0,3.0257028177813696,3.946181337040725
366,(주)금호에이치티,214330,Dec-19,251095062.0,58063571.0,221734443.0,61662574.0,3.595932323551722,4.324485347275661
367,(주)금화피에스시,36190,Dec-11,,,82738193.0,9113225.0,9.078914763983112,
368,(주)금화피에스시,36190,Dec-12,,,108224285.0,7999729.0,13.528493902730956,
369,(주)금화피에스시,36190,Dec-13,166122419.0,28066894.0,156630832.0,25806922.0,6.069334111212488,5.918803092355001
370,(주)금화피에스시,36190,Dec-14,189631759.0,37419481.0,166948026.0,33145050.0,5.036891662555948,5.067728197512948
371,(주)금화피에스시,36190,Dec-15,235969690.0,48002480.0,196919865.0,43283618.0,4.549524140981005,4.915781226303308
372,(주)금화피에스시,36190,Dec-16,235018376.0,46851396.0,201547339.0,42010074.0,4.79759542913445,5.016251298040298
373,(주)금화피에스시,36190,Dec-17,205781841.0,24854964.0,174993150.0,21773380.0,8.037022731427092,8.279305534298903
374,(주)금화피에스시,36190,Dec-18,233326733.0,23260207.0,202098199.0,19585043.0,10.31900716276191,10.031154623860399
375,(주)금화피에스시,36190,Dec-19,209435314.0,24935013.0,179177462.0,19981034.0,8.967376863479638,8.39924623259671
376,(주)기가레인,49080,Dec-13,94791934.0,18300210.0,94055571.0,17997491.0,5.226037951623368,5.179827663179822
377,(주)기가레인,49080,Dec-14,95718992.0,9679752.0,95460665.0,9852914.0,9.688571827583191,9.888578963593282
378,(주)기가레인,49080,Dec-15,61576391.0,15742686.0,61254807.0,15856396.0,3.8630977051784026,3.9114285198853613
379,(주)기가레인,49080,Dec-16,75445071.0,16957317.0,70397030.0,18790894.0,3.7463374547267416,4.44911603645789
380,(주)기가레인,49080,Dec-17,100131227.0,15728147.0,89874499.0,15486228.0,5.803511287577582,6.366371512168598
381,(주)기가레인,49080,Dec-18,124772205.0,40616751.0,114668638.0,40544167.0,2.828240077049801,3.0719395798053863
382,(주)기가레인,49080,Dec-19,72769411.0,22633745.0,63361399.0,25816185.0,2.4543285152318206,3.215084865540369
383,(주)기산텔레콤,35460,Dec-11,65679195.0,17138518.0,36332290.0,9504067.0,3.8228150117207718,3.832256382961467
384,(주)기산텔레콤,35460,Dec-12,74315907.0,13177653.0,49240507.0,7206650.0,6.832648595394532,5.639540440167911
385,(주)기산텔레콤,35460,Dec-13,79463728.0,34251345.0,48367030.0,22783909.0,2.1228591634561043,2.320017739449356
386,(주)기산텔레콤,35460,Dec-14,74512326.0,24687607.0,41612762.0,13473931.0,3.088390611470402,3.0182077185528757
387,(주)기산텔레콤,35460,Dec-15,79710503.0,22503622.0,45712905.0,10691440.0,4.27565463585822,3.542118819805985
388,(주)기산텔레콤,35460,Dec-16,59172319.0,25717268.0,24679656.0,8942303.0,2.7598769578709197,2.3008788880685147
389,(주)기산텔레콤,35460,Dec-17,63467585.0,16918592.0,29568090.0,1842663.0,16.046390468577272,3.7513514718009633
390,(주)기산텔레콤,35460,Dec-18,56445716.0,13639826.0,24864346.0,2412416.0,10.306823532923012,4.138301764260043
391,(주)기산텔레콤,35460,Dec-19,67054955.0,11128178.0,30545683.0,936740.0,32.60849648781946,6.025690369079287
392,(주)까뮤이앤씨,13700,Dec-11,,,90048208.0,14443866.0,6.23435636968662,
393,(주)까뮤이앤씨,13700,Dec-12,,,90976586.0,2516598.0,36.15062318256631,
394,(주)까뮤이앤씨,13700,Dec-13,,,83568532.0,3334035.0,25.065283357853172,
395,(주)까뮤이앤씨,13700,Dec-14,,,123567918.0,541476.0,228.20571548877513,
396,(주)까뮤이앤씨,13700,Dec-15,,,132370311.0,1317982.0,100.43408104207796,
397,(주)까뮤이앤씨,13700,Dec-16,,,139708060.0,811635.0,172.13163552582134,
398,(주)까뮤이앤씨,13700,Dec-17,,,172176860.0,5104110.0,33.732983811085575,
399,(주)까뮤이앤씨,13700,Dec-18,,,116296828.0,70706.0,1644.794331457019,
400,(주)까뮤이앤씨,13700,Dec-19,,,283420655.0,2863669.0,98.97116426514377,
401,(주)까스텔바작,308100,Dec-19,81358617.0,4200921.0,81068234.0,4096242.0,19.790880031013792,19.36685241164973
402,(주)나노,187790,Dec-14,,,,,,
403,(주)나노,187790,Dec-15,29901810.0,22458935.0,14881694.0,5320374.0,2.7971142630198553,1.3313992849616423
404,(주)나노,187790,Dec-16,48175171.0,14369863.0,18480121.0,4604851.0,4.013185442916611,3.3525142863227018
405,(주)나노,187790,Dec-17,73089292.0,13866363.0,29944292.0,7887405.0,3.796469434497151,5.270977833192453
406,(주)나노,187790,Dec-18,81942719.0,13702731.0,34238747.0,3942916.0,8.683610556248219,5.980028287791682
407,(주)나노,187790,Dec-19,73694955.0,13618852.0,38421023.0,5259821.0,7.304625575661225,5.411245749641747
408,(주)나노브릭,286750,Dec-19,7775408.0,3301745.0,7775408.0,3301744.0,2.3549396924776724,2.354938979236737
409,(주)나노신소재,121600,Dec-11,33480756.0,7078291.0,33480756.0,7078291.0,4.730062101148427,4.730062101148427
410,(주)나노신소재,121600,Dec-12,23644347.0,3284301.0,23644347.0,3284301.0,7.199202204670035,7.199202204670035
