,회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별),유형자산회전율(개별),유형자산회전율(연결)
227,(주)골프존,215000,Dec-16,216964342.0,73081406.0,196864993.0,69486714.0,2.8331314242316883,2.968803610592823
228,(주)골프존,215000,Dec-17,200105321.0,71606171.0,171859065.0,66800539.0,2.5727197350907605,2.794526200821435
229,(주)골프존,215000,Dec-18,198705194.0,83642928.0,191571105.0,81753994.0,2.343262948107465,2.375636515259246
230,(주)골프존,215000,Dec-19,247018099.0,115927449.0,239051647.0,110267389.0,2.1679269743115075,2.130799056917055
231,(주)골프존뉴딘홀딩스,121440,Dec-11,215793737.0,52306467.0,209788389.0,49239742.0,4.2605501263593135,4.125565142834059
232,(주)골프존뉴딘홀딩스,121440,Dec-12,289629366.0,198231941.0,276341690.0,136357274.0,2.0266002824315774,1.4610630584503028
233,(주)골프존뉴딘홀딩스,121440,Dec-13,365126358.0,222285916.0,340005073.0,136081977.0,2.498531256640988,1.6425978063315536
234,(주)골프존뉴딘홀딩스,121440,Dec-14,429589619.0,454297223.0,387066126.0,178117980.0,2.173088455191329,0.9456135702594862
235,(주)골프존뉴딘홀딩스,121440,Dec-15,164536448.0,401308099.0,29389093.0,98347480.0,0.29882914132624444,0.41000031748673976
236,(주)골프존뉴딘홀딩스,121440,Dec-16,243275475.0,398579767.0,27652102.0,98552925.0,0.2805812409931009,0.6103558061440685
237,(주)골프존뉴딘홀딩스,121440,Dec-17,213756902.0,394254656.0,23499543.0,92900686.0,0.25295338508049336,0.5421797783410325
238,(주)골프존뉴딘홀딩스,121440,Dec-18,223036801.0,380012689.0,16100354.0,83633825.0,0.19251007591725,0.5869193515272328
239,(주)골프존뉴딘홀딩스,121440,Dec-19,228935651.0,360513819.0,26897482.0,70002997.0,0.3842332921831904,0.6350260071445417
240,(주)광림,14200,Dec-11,,,106495363.0,23759906.0,4.482145804785591,
241,(주)광림,14200,Dec-12,,,85322569.0,23876350.0,3.573518104735439,
242,(주)광림,14200,Dec-13,,,103442134.0,23947251.0,4.319582819756639,
243,(주)광림,14200,Dec-14,231446314.0,56739580.0,92553612.0,23724344.0,3.901208480200759,4.0790981181038
244,(주)광림,14200,Dec-15,,,237222890.0,24452723.0,9.701287255411186,
245,(주)광림,14200,Dec-16,87302967.0,70932936.0,87302967.0,25674614.0,3.4003614231551835,1.2307818049431931
246,(주)광림,14200,Dec-17,135191558.0,58197036.0,99421336.0,26240529.0,3.7888464824775445,2.3229973086601867
247,(주)광림,14200,Dec-18,136595300.0,59154003.0,75493055.0,24128152.0,3.128837011636863,2.3091471933015253
248,(주)광림,14200,Dec-19,145864184.0,60314708.0,93241157.0,23627901.0,3.946231068091914,2.4183849816532312
249,(주)광명전기,17040,Dec-11,92382628.0,20386015.0,57967857.0,11465013.0,5.0560655273570125,4.531666831403784
250,(주)광명전기,17040,Dec-12,117216514.0,18456738.0,79318302.0,11648472.0,6.809331043590953,6.350879229038197
251,(주)광명전기,17040,Dec-13,117852824.0,17081607.0,90344376.0,11245458.0,8.033854734951658,6.899399102203908
252,(주)광명전기,17040,Dec-14,134778387.0,17811443.0,115801471.0,12676386.0,9.135211802480612,7.566954962604658
253,(주)광명전기,17040,Dec-15,116316957.0,17802534.0,93000177.0,12392219.0,7.504723488182383,6.533730366699483
254,(주)광명전기,17040,Dec-16,96942911.0,19037693.0,96931493.0,12127197.0,7.992901657324442,5.092156439333274
255,(주)광명전기,17040,Dec-17,101561159.0,34515922.0,105083042.0,15402240.0,6.822581780312474,2.94244375103177
256,(주)광명전기,17040,Dec-18,114110654.0,39291851.0,96949804.0,21240625.0,4.564357404737384,2.9041811748700765
257,(주)광명전기,17040,Dec-19,131864294.0,26207863.0,125009206.0,20755434.0,6.0229627576084415,5.031478300996918
258,(주)광무,29480,Dec-11,51755052.0,18150942.0,50359203.0,17456144.0,2.884898463257407,2.8513700280679646
259,(주)광무,29480,Dec-12,41178683.0,12485607.0,40406860.0,12347204.0,3.2725514213582283,3.2980921952773303
260,(주)광무,29480,Dec-13,20534276.0,11030800.0,10105219.0,10935118.0,0.9241069918038378,1.8615400514921856
261,(주)광무,29480,Dec-14,,,38409667.0,8657715.0,4.436467012369892,
262,(주)광무,29480,Dec-15,,,17648493.0,8108941.0,2.176423900482196,
263,(주)광무,29480,Dec-16,,,26429957.0,8053509.0,3.2817939360345907,
264,(주)광무,29480,Dec-17,,,21540953.0,7752645.0,2.7785295212150176,
265,(주)광무,29480,Dec-18,23074941.0,8423811.0,20707286.0,7903725.0,2.619940091539116,2.7392519846421055
266,(주)광무,29480,Dec-19,36483979.0,3934491.0,25244176.0,2004796.0,12.591892641445813,9.272858674730735
267,(주)광주신세계,37710,Dec-11,,,219613514.0,95759237.0,2.2933924797249587,
268,(주)광주신세계,37710,Dec-12,,,213803173.0,118344439.0,1.806617825109636,
269,(주)광주신세계,37710,Dec-13,,,206606675.0,113548429.0,1.8195467504002192,
270,(주)광주신세계,37710,Dec-14,,,204820461.0,112432843.0,1.8217137940734986,
271,(주)광주신세계,37710,Dec-15,,,205331892.0,111688001.0,1.8384418215167089,
272,(주)광주신세계,37710,Dec-16,,,210423594.0,109768330.0,1.9169790958831203,
273,(주)광주신세계,37710,Dec-17,,,209647360.0,108947528.0,1.9242966210302632,
274,(주)광주신세계,37710,Dec-18,,,135213362.0,107893227.0,1.2532145507150323,
275,(주)광주신세계,37710,Dec-19,,,154879496.0,255366762.0,0.6064982568091614,
276,(주)구영테크,53270,Dec-11,147832315.0,79063199.0,62527619.0,26073978.0,2.398085133001186,1.8697993108019826
277,(주)구영테크,53270,Dec-12,155788988.0,83304389.0,65451015.0,31959958.0,2.0479067901153063,1.8701174076194234
278,(주)구영테크,53270,Dec-13,172747316.0,82458455.0,76282590.0,32040532.0,2.380815337273426,2.0949618325980035
279,(주)구영테크,53270,Dec-14,170528694.0,85581135.0,77799749.0,31369668.0,2.4800947526763752,1.9925967796524315
280,(주)구영테크,53270,Dec-15,172083049.0,90370617.0,87109177.0,33224421.0,2.6218418373641486,1.9041924766320895
281,(주)구영테크,53270,Dec-16,148301597.0,97159369.0,75320433.0,37856179.0,1.989647000559671,1.526374641235062
282,(주)구영테크,53270,Dec-17,149833357.0,108247080.0,74298129.0,56419110.0,1.316896509002003,1.384179203725403
283,(주)구영테크,53270,Dec-18,195238339.0,131119419.0,81928926.0,71615647.0,1.144008738760679,1.4890116238236228
284,(주)구영테크,53270,Dec-19,230853336.0,123266501.0,93132845.0,71525354.0,1.3020955478249014,1.872798644621218
285,(주)국동,5320,Dec-11,154293577.0,26139127.0,100097439.0,71685.0,1396.351245030341,5.902782330871265
286,(주)국동,5320,Dec-12,138172746.0,23884364.0,91524436.0,62414.0,1466.4087544461179,5.78507118715826
287,(주)국동,5320,Dec-13,147860227.0,22012275.0,95716049.0,102132.0,937.1798163161399,6.717171532701641
288,(주)국동,5320,Dec-14,186086561.0,25733379.0,117861978.0,125789.0,936.9815961650065,7.2313302112404285
289,(주)국동,5320,Dec-15,170296068.0,27576036.0,102431161.0,124678.0,821.5656410914515,6.1755093444177405
290,(주)국동,5320,Dec-16,197368723.0,38648210.0,127275873.0,122290.0,1040.7708970480007,5.10680114292486
291,(주)국동,5320,Dec-17,191602989.0,34391285.0,130016453.0,126345.0,1029.058949701215,5.571265772709569
292,(주)국동,5320,Dec-18,219550054.0,34742472.0,136811631.0,134369.0,1018.1785307623038,6.319356147138868
293,(주)국동,5320,Dec-19,223077183.0,33086550.0,116180044.0,130910.0,887.4802841646933,6.742231601662912
294,(주)국보,1140,Dec-11,130636214.0,37874882.0,118304924.0,37844785.0,3.1260561792067256,3.4491517095683624
295,(주)국보,1140,Dec-12,122343037.0,38720706.0,109183947.0,38507895.0,2.8353652413355754,3.1596282619433644
296,(주)국보,1140,Dec-13,117073443.0,42306021.0,108994114.0,42150058.0,2.5858591701107505,2.767299789313677
297,(주)국보,1140,Dec-14,97520169.0,41286099.0,89859741.0,41186594.0,2.1817715978165126,2.362058207533727
298,(주)국보,1140,Dec-15,91618545.0,40424444.0,85267457.0,40409826.0,2.1100674128119237,2.2664144743710017
299,(주)국보,1140,Dec-16,87333326.0,39656965.0,77773715.0,39652037.0,1.9614052866943508,2.2022191057737275
300,(주)국보,1140,Dec-17,78255522.0,39367793.0,74662255.0,39364721.0,1.8966793896494274,1.9878056664238202
301,(주)국보,1140,Dec-18,71549828.0,16528936.0,66929948.0,16527335.0,4.049651562093949,4.328761875537542
302,(주)국보,1140,Dec-19,89087334.0,11466461.0,58296078.0,7137358.0,8.16773909897752,7.769383596211595
303,(주)국보디자인,66620,Dec-11,130689686.0,1463106.0,123203000.0,1453461.0,84.76526029938196,89.32345708376563
304,(주)국보디자인,66620,Dec-12,119402993.0,2235492.0,118458574.0,2230621.0,53.10564815806899,53.41240004437502
305,(주)국보디자인,66620,Dec-13,163518536.0,2192604.0,153216189.0,2190348.0,69.95061469684269,74.57732267203745
306,(주)국보디자인,66620,Dec-14,176373907.0,2596797.0,158268803.0,2596263.0,60.960235153372366,67.9197900336453
307,(주)국보디자인,66620,Dec-15,192608497.0,6944107.0,157657615.0,6908270.0,22.8215768926229,27.736971362912467
308,(주)국보디자인,66620,Dec-16,201410031.0,7447948.0,191620729.0,7420242.0,25.824053851612927,27.042351933713825
309,(주)국보디자인,66620,Dec-17,270658405.0,7534909.0,262522024.0,7245407.0,36.2328885044001,35.92059373245251
310,(주)국보디자인,66620,Dec-18,254259835.0,7133198.0,231093439.0,7072221.0,32.67621854577226,35.64457835041169
311,(주)국보디자인,66620,Dec-19,269005976.0,8402801.0,237054909.0,8367291.0,28.33114194307333,32.01384585925574
312,(주)국순당,43650,Dec-11,127686247.0,84687109.0,124279594.0,77006392.0,1.613886727740731,1.5077412431211934
313,(주)국순당,43650,Dec-12,118697826.0,82475314.0,115146725.0,74415222.0,1.5473544512169835,1.4391921684590374
314,(주)국순당,43650,Dec-13,99173525.0,79653462.0,96140591.0,71314218.0,1.3481265545111916,1.2450623301219474
315,(주)국순당,43650,Dec-14,91863604.0,72019399.0,89173752.0,63633133.0,1.4013729608441565,1.275539719513627
316,(주)국순당,43650,Dec-15,77443124.0,69161477.0,74955341.0,60756894.0,1.233692772379049,1.1197436399456882
317,(주)국순당,43650,Dec-16,69701266.0,64894851.0,68425801.0,56088957.0,1.2199513890051477,1.0740646588432725
318,(주)국순당,43650,Dec-17,62761236.0,58039640.0,60087461.0,49398687.0,1.2163776944111895,1.0813512282295341
319,(주)국순당,43650,Dec-18,61496072.0,66740222.0,52679104.0,58144452.0,0.9060039640583422,0.9214244447673549
320,(주)국순당,43650,Dec-19,102095769.0,78685882.0,48045002.0,45386881.0,1.0585658441698165,1.297510638566649
321,(주)국영지앤엠,6050,Dec-11,,,42569848.0,31308145.0,1.3597052140904546,
322,(주)국영지앤엠,6050,Dec-12,,,43781593.0,32061920.0,1.3655324759091159,
323,(주)국영지앤엠,6050,Dec-13,,,55789778.0,31747733.0,1.7572838350379223,
324,(주)국영지앤엠,6050,Dec-14,,,51491847.0,32414094.0,1.5885635119093564,
325,(주)국영지앤엠,6050,Dec-15,,,40107647.0,31600586.0,1.2692057989051215,
326,(주)국영지앤엠,6050,Dec-16,,,51456556.0,31778265.0,1.6192374253282864,
327,(주)국영지앤엠,6050,Dec-17,,,62861661.0,31770240.0,1.9786334947422493,
328,(주)국영지앤엠,6050,Dec-18,,,56301480.0,30512052.0,1.8452210293820948,
329,(주)국영지앤엠,6050,Dec-19,,,73013468.0,31059486.0,2.3507622759758484,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,428571939.0,43073285.0,9501248.0,1053189.0,9.021408313227731,9.949831757666034
333,(주)그래디언트,35080,Dec-12,454225001.0,51883877.0,11150621.0,544723.0,20.470259195958313,8.754646477170548
334,(주)그래디언트,35080,Dec-13,2930521926.0,59554095.0,7939840.0,331316.0,23.964553477646717,49.20773165976244
335,(주)그래디언트,35080,Dec-14,3135027346.0,58029509.0,7753595.0,452405.0,17.13861473679557,54.024709152717456
336,(주)그래디언트,35080,Dec-15,3536848758.0,56944366.0,12870821.0,381565.0,33.731660398621464,62.11060033577334
337,(주)그래디언트,35080,Dec-16,3845761388.0,57343683.0,16516754.0,340527.0,48.5035077982069,67.06512708644821
338,(주)그래디언트,35080,Dec-17,3541486629.0,58978788.0,12485184.0,396437.0,31.4934882465562,60.04678544767654
339,(주)그래디언트,35080,Dec-18,3440906300.0,66689968.0,12237889.0,246356.0,49.675627953043566,51.59556081958234
340,(주)그래디언트,35080,Dec-19,3412333826.0,134794282.0,8719700.0,2819233.0,3.0929334326038322,25.315122981255243
341,(주)그리티,204020,Dec-18,119259702.0,871796.0,117056356.0,564992.0,207.18232470548256,136.79771643824932
342,(주)그리티,204020,Dec-19,123079831.0,2969620.0,120984485.0,2197445.0,55.05688879585155,41.44632343532169
343,(주)그린플러스,186230,Dec-19,48831866.0,32154120.0,39502728.0,17300012.0,2.2833930982244404,1.5186814629042873
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,41504144.0,14216552.0,40662578.0,12023834.0,3.3818312860939366,2.91942406288107
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,64812103.0,17288952.0,62774905.0,15426808.0,4.069208938103073,3.7487583400081164
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,80982977.0,19295210.0,78917554.0,15695611.0,5.028001394784822,4.197050822458009
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,89122994.0,19325095.0,85992839.0,15819399.0,5.435910618349029,4.6117752073146345
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,84422579.0,23552630.0,80102292.0,19974231.0,4.010281647388577,3.5844225888998382
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,90819412.0,26226965.0,81859588.0,22575187.0,3.6260868182398664,3.4628258359287853
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,162835484.0,34287696.0,154761834.0,28387085.0,5.4518395953652865,4.749093785712519
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,129850197.0,38601941.0,115619452.0,31327306.0,3.690692458521649,3.363825591049942
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,168231754.0,38458654.0,150777009.0,29774088.0,5.064034505439763,4.374353663027312
353,(주)금양,1570,Dec-11,109810009.0,42139919.0,100918699.0,23407730.0,4.311340698136897,2.6058429063425583
354,(주)금양,1570,Dec-12,122905331.0,42998812.0,108275608.0,23401226.0,4.6269203160552355,2.858342481648098
355,(주)금양,1570,Dec-13,156304448.0,42071460.0,132045280.0,23186038.0,5.695034227063719,3.7152133061224877
356,(주)금양,1570,Dec-14,158550531.0,37202354.0,137946044.0,23087543.0,5.974912271955487,4.2618413608988295
357,(주)금양,1570,Dec-15,158999533.0,37772375.0,152450369.0,24649981.0,6.1846039151105225,4.209413175634309
358,(주)금양,1570,Dec-16,168681746.0,50960603.0,161001876.0,25256350.0,6.374708776208755,3.3100421908272946
359,(주)금양,1570,Dec-17,180373683.0,49447446.0,150809075.0,25514623.0,5.910691880495354,3.6477856308291434
360,(주)금양,1570,Dec-18,205441375.0,48579379.0,151676398.0,25664622.0,5.909940851651741,4.228983145297103
361,(주)금양,1570,Dec-19,172723864.0,56212957.0,135915020.0,30964168.0,4.3894290975297645,3.072669954010781
362,(주)금호에이치티,214330,Dec-15,203071984.0,35130436.0,181779820.0,25050361.0,7.256574865328288,5.780514195724756
363,(주)금호에이치티,214330,Dec-16,208574892.0,61937855.0,189733826.0,52902194.0,3.5865020267401384,3.3674865233870306
364,(주)금호에이치티,214330,Dec-17,179707629.0,55754669.0,165485490.0,48127082.0,3.4385107744533525,3.223185290544905
365,(주)금호에이치티,214330,Dec-18,209260006.0,52872799.0,189250383.0,45118854.0,4.194485591322865,3.9578007965872963
366,(주)금호에이치티,214330,Dec-19,251095062.0,55766044.0,221734443.0,46469308.0,4.771632127596994,4.502651505995297
367,(주)금화피에스시,36190,Dec-11,,,82738193.0,12869680.0,6.428923873787071,
368,(주)금화피에스시,36190,Dec-12,,,108224285.0,14031715.0,7.712833748404953,
369,(주)금화피에스시,36190,Dec-13,166122419.0,15533041.0,156630832.0,14635060.0,10.702438664412718,10.694777603432579
370,(주)금화피에스시,36190,Dec-14,189631759.0,19289309.0,166948026.0,16432016.0,10.159923529772609,9.830925462389555
371,(주)금화피에스시,36190,Dec-15,235969690.0,24594245.0,196919865.0,19034614.0,10.345356359734954,9.594508390072555
372,(주)금화피에스시,36190,Dec-16,235018376.0,26614096.0,201547339.0,18821165.0,10.70854747833091,8.830597740385397
373,(주)금화피에스시,36190,Dec-17,205781841.0,25379886.0,174993150.0,17661564.0,9.908134409840487,8.108067979501563
374,(주)금화피에스시,36190,Dec-18,233326733.0,25554351.0,202098199.0,17430031.0,11.594827284013437,9.130606877865926
375,(주)금화피에스시,36190,Dec-19,209435314.0,23969775.0,179177462.0,17526996.0,10.222941912008196,8.737475174464508
376,(주)기가레인,49080,Dec-13,94791934.0,50711755.0,94055571.0,49153274.0,1.9135158931630882,1.86923000397048
377,(주)기가레인,49080,Dec-14,95718992.0,66351475.0,95460665.0,66100886.0,1.4441661946861044,1.4426053377110306
378,(주)기가레인,49080,Dec-15,61576391.0,72467615.0,61254807.0,69704999.0,0.8787720806078773,0.8497090872936829
379,(주)기가레인,49080,Dec-16,75445071.0,72641336.0,70397030.0,69374823.0,1.0147345529083367,1.0385969635800751
380,(주)기가레인,49080,Dec-17,100131227.0,66976190.0,89874499.0,64041329.0,1.403382790510172,1.495027217881459
381,(주)기가레인,49080,Dec-18,124772205.0,57511394.0,114668638.0,54575467.0,2.1011022773291157,2.16952148647275
382,(주)기가레인,49080,Dec-19,72769411.0,47049665.0,63361399.0,41844081.0,1.5142260861219536,1.546650991032561
383,(주)기산텔레콤,35460,Dec-11,65679195.0,13715434.0,36332290.0,453066.0,80.19204707481911,4.788707014302282
384,(주)기산텔레콤,35460,Dec-12,74315907.0,2510457.0,49240507.0,526507.0,93.52298639904123,29.602541290290972
385,(주)기산텔레콤,35460,Dec-13,79463728.0,2038242.0,48367030.0,589781.0,82.00845737655163,38.986404950933206
386,(주)기산텔레콤,35460,Dec-14,74512326.0,2260344.0,41612762.0,504291.0,82.51736001633977,32.965038065002496
387,(주)기산텔레콤,35460,Dec-15,79710503.0,2004855.0,45712905.0,419075.0,109.08048678637475,39.758737165530675
388,(주)기산텔레콤,35460,Dec-16,59172319.0,2276642.0,24679656.0,349040.0,70.70724272289709,25.991051293967168
389,(주)기산텔레콤,35460,Dec-17,63467585.0,2125925.0,29568090.0,364498.0,81.12003358043117,29.854103507884805
390,(주)기산텔레콤,35460,Dec-18,56445716.0,1812418.0,24864346.0,218698.0,113.69260807140441,31.143872991771214
391,(주)기산텔레콤,35460,Dec-19,67054955.0,9337828.0,30545683.0,5931892.0,5.149399719347554,7.18100129923147
392,(주)까뮤이앤씨,13700,Dec-11,,,90048208.0,53932952.0,1.6696324725559246,
393,(주)까뮤이앤씨,13700,Dec-12,,,90976586.0,31501983.0,2.8879637831053366,
394,(주)까뮤이앤씨,13700,Dec-13,,,83568532.0,34891163.0,2.3951202773034534,
395,(주)까뮤이앤씨,13700,Dec-14,,,123567918.0,35096062.0,3.52084852140961,
396,(주)까뮤이앤씨,13700,Dec-15,,,132370311.0,43493965.0,3.043417885676783,
397,(주)까뮤이앤씨,13700,Dec-16,,,139708060.0,48765560.0,2.8648919442327743,
398,(주)까뮤이앤씨,13700,Dec-17,,,172176860.0,49926590.0,3.4486004351589004,
399,(주)까뮤이앤씨,13700,Dec-18,,,116296828.0,50029469.0,2.324566506992109,
400,(주)까뮤이앤씨,13700,Dec-19,,,283420655.0,49968394.0,5.671998483681505,
401,(주)까스텔바작,308100,Dec-19,81358617.0,2533416.0,81068234.0,2236614.0,36.24596555328725,32.11419561572201
402,(주)나노,187790,Dec-14,,,,,,
403,(주)나노,187790,Dec-15,29901810.0,43868580.0,14881694.0,23465720.0,0.6341886803388092,0.6816224733054956
404,(주)나노,187790,Dec-16,48175171.0,46777390.0,18480121.0,20917884.0,0.8834603442680914,1.0298815517496809
405,(주)나노,187790,Dec-17,73089292.0,45960776.0,29944292.0,17957123.0,1.6675439601321436,1.5902536545510024
