,회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원,자본집약도(개별),자본집약도(연결)
6515,(주)주연테크,44380,15-Dec,,28466994.0,125.0,227735.952,
6516,(주)주연테크,44380,16-Dec,50471603.0,50050716.0,121.0,413642.2809917355,417120.68595041323
6517,(주)주연테크,44380,17-Dec,55053384.0,53180600.0,120.0,443171.6666666667,458778.2
6518,(주)주연테크,44380,18-Dec,60682697.0,58467036.0,96.0,609031.625,632111.4270833334
6519,(주)주연테크,44380,19-Dec,61757553.0,51214333.0,100.0,512143.33,617575.53
6520,(주)중앙디앤엠,51980,11-Dec,71131871.0,70732852.0,67.0,1055714.208955224,1061669.7164179105
6521,(주)중앙디앤엠,51980,12-Dec,62644746.0,61973493.0,67.0,924977.5074626865,934996.2089552239
6522,(주)중앙디앤엠,51980,13-Dec,61029373.0,56281956.0,62.0,907773.4838709678,984344.7258064516
6523,(주)중앙디앤엠,51980,14-Dec,39723229.0,36414856.0,65.0,560228.5538461539,611126.6
6524,(주)중앙디앤엠,51980,15-Dec,28807693.0,26371598.0,37.0,712745.8918918918,778586.2972972973
6525,(주)중앙디앤엠,51980,16-Dec,19389945.0,17797433.0,18.0,988746.2777777778,1077219.1666666667
6526,(주)중앙디앤엠,51980,17-Dec,24219333.0,24379033.0,50.0,487580.66,484386.66
6527,(주)중앙디앤엠,51980,18-Dec,22243206.0,21763141.0,62.0,351018.4032258064,358761.3870967742
6528,(주)중앙디앤엠,51980,19-Dec,34959637.0,33330121.0,66.0,505001.8333333333,529691.4696969697
6529,(주)중앙백신연구소,72020,11-Dec,,42408054.0,114.0,372000.4736842105,
6530,(주)중앙백신연구소,72020,12-Dec,,50817284.0,117.0,434335.7606837607,
6531,(주)중앙백신연구소,72020,13-Dec,,57030564.0,126.0,452623.5238095238,
6532,(주)중앙백신연구소,72020,14-Dec,,60598562.0,129.0,469756.2945736434,
6533,(주)중앙백신연구소,72020,15-Dec,,62102501.0,138.0,450018.1231884058,
6534,(주)중앙백신연구소,72020,16-Dec,,73542680.0,149.0,493575.03355704696,
6535,(주)중앙백신연구소,72020,17-Dec,,81623823.0,160.0,510148.89375,
6536,(주)중앙백신연구소,72020,18-Dec,,96743996.0,165.0,586327.2484848485,
6537,(주)중앙백신연구소,72020,19-Dec,,96567450.0,164.0,588825.9146341464,
6538,(주)중앙에너비스,440,11-Sep,,57335168.0,119.0,481808.13445378153,
6539,(주)중앙에너비스,440,12-Sep,,57982474.0,123.0,471402.22764227644,
6540,(주)중앙에너비스,440,13-Sep,,58030825.0,111.0,522800.2252252252,
6541,(주)중앙에너비스,440,14-Sep,74326412.0,62074618.0,112.0,554237.6607142857,663628.6785714285
6542,(주)중앙에너비스,440,15-Dec,77370624.0,64796325.0,105.0,617107.8571428572,736863.0857142857
6543,(주)중앙에너비스,440,16-Dec,77535141.0,64566806.0,109.0,592356.0183486239,711331.5688073394
6544,(주)중앙에너비스,440,17-Dec,,60493562.0,100.0,604935.62,
6545,(주)중앙에너비스,440,18-Dec,,58743738.0,98.0,599425.8979591837,
6546,(주)중앙에너비스,440,19-Dec,61575390.0,61525322.0,82.0,750308.8048780488,750919.3902439025
6547,(주)지노믹트리,228760,19-Dec,113725029.0,113633385.0,54.0,2104321.9444444445,2106019.0555555555
6548,(주)지누스,13890,19-Dec,755067850.0,468555415.0,107.0,4379022.570093458,7056708.878504673
6549,(주)지니뮤직,43610,11-Dec,,27840116.0,129.0,215814.8527131783,
6550,(주)지니뮤직,43610,12-Dec,73049967.0,65675123.0,131.0,501336.8167938931,557633.3358778626
6551,(주)지니뮤직,43610,13-Dec,,82996647.0,163.0,509181.8834355828,
6552,(주)지니뮤직,43610,14-Dec,,83386241.0,190.0,438874.95263157896,
6553,(주)지니뮤직,43610,15-Dec,,90517674.0,183.0,494632.0983606557,
6554,(주)지니뮤직,43610,16-Dec,,110079575.0,190.0,579366.1842105263,
6555,(주)지니뮤직,43610,17-Dec,,139493909.0,194.0,719040.7680412371,
6556,(주)지니뮤직,43610,18-Dec,222002409.0,222002409.0,242.0,917365.326446281,917365.326446281
6557,(주)지니뮤직,43610,19-Dec,,233880648.0,256.0,913596.28125,
6558,(주)지니틱스,303030,18-Dec,,,1.0,,
6559,(주)지니틱스,303030,19-Dec,,42753858.0,80.0,534423.225,
6560,(주)지란지교시큐리티,208350,14-Dec,,,1.0,,
6561,(주)지란지교시큐리티,208350,15-Dec,,,1.0,,
6562,(주)지란지교시큐리티,208350,16-Dec,,28133681.0,126.0,223283.18253968254,
6563,(주)지란지교시큐리티,208350,17-Dec,68111887.0,45583939.0,133.0,342736.3834586466,512119.45112781954
6564,(주)지란지교시큐리티,208350,18-Dec,88003510.0,41372752.0,121.0,341923.5702479339,727301.7355371901
6565,(주)지란지교시큐리티,208350,19-Dec,98467430.0,49049508.0,128.0,383199.28125,769276.796875
6566,(주)지씨셀,144510,16-Dec,,54513700.0,364.0,149762.9120879121,
6567,(주)지씨셀,144510,17-Dec,,55355541.0,395.0,140140.61012658227,
6568,(주)지씨셀,144510,18-Dec,,57268066.0,417.0,137333.49160671464,
6569,(주)지씨셀,144510,19-Dec,68064636.0,64917128.0,432.0,150271.12962962964,157557.02777777778
6570,(주)지어소프트,51160,11-Dec,39302260.0,37910748.0,237.0,159960.96202531646,165832.3206751055
6571,(주)지어소프트,51160,12-Dec,30173046.0,27770238.0,224.0,123974.27678571429,134701.0982142857
6572,(주)지어소프트,51160,13-Dec,32210700.0,24136021.0,193.0,125057.103626943,166894.81865284973
6573,(주)지어소프트,51160,14-Dec,27814881.0,22296057.0,164.0,135951.56707317074,169602.93292682926
6574,(주)지어소프트,51160,15-Dec,26339511.0,19282385.0,148.0,130286.38513513513,177969.6689189189
6575,(주)지어소프트,51160,16-Dec,28645178.0,18564587.0,219.0,84769.80365296804,130799.899543379
6576,(주)지어소프트,51160,17-Dec,26928765.0,15843595.0,162.0,97799.96913580247,166226.94444444444
6577,(주)지어소프트,51160,18-Dec,28388611.0,17228984.0,157.0,109738.75159235668,180819.17834394905
6578,(주)지어소프트,51160,19-Dec,43117466.0,18839197.0,129.0,146040.28682170543,334243.92248062015
6579,(주)지에스,78930,11-Dec,10424837000.0,5391715000.0,25.0,215668600.0,416993480.0
6580,(주)지에스,78930,12-Dec,12712426000.0,5342898000.0,27.0,197885111.1111111,470830592.5925926
6581,(주)지에스,78930,13-Dec,12636266000.0,5380295000.0,29.0,185527413.79310346,435733310.3448276
6582,(주)지에스,78930,14-Dec,15072770000.0,5896182000.0,26.0,226776230.76923078,579721923.0769231
6583,(주)지에스,78930,15-Dec,19023008000.0,5856373000.0,25.0,234254920.0,760920320.0
6584,(주)지에스,78930,16-Dec,20341172000.0,5850836000.0,25.0,234033440.0,813646880.0
6585,(주)지에스,78930,17-Dec,22003689000.0,6201620000.0,26.0,238523846.15384614,846295730.7692307
6586,(주)지에스,78930,18-Dec,22630978000.0,6236061000.0,29.0,215036586.20689654,780378551.7241379
6587,(주)지에스,78930,19-Dec,24739276000.0,6172968000.0,31.0,199128000.0,798041161.2903225
6588,(주)지에스글로벌,1250,11-Dec,1066064452.0,632929118.0,221.0,2863932.6606334844,4823821.0497737555
6589,(주)지에스글로벌,1250,12-Dec,1144032690.0,619881934.0,240.0,2582841.3916666666,4766802.875
6590,(주)지에스글로벌,1250,13-Dec,700315672.0,661014462.0,237.0,2789090.5569620254,2954918.447257384
6591,(주)지에스글로벌,1250,14-Dec,856611062.0,819193337.0,226.0,3624749.278761062,3790314.4336283184
6592,(주)지에스글로벌,1250,15-Dec,800714753.0,743616327.0,232.0,3205242.7887931033,3451356.6939655175
6593,(주)지에스글로벌,1250,16-Dec,1326423033.0,1023567791.0,236.0,4337151.656779661,5620436.580508474
6594,(주)지에스글로벌,1250,17-Dec,1397854513.0,1112934373.0,237.0,4695925.624472573,5898120.308016878
6595,(주)지에스글로벌,1250,18-Dec,1336006542.0,1037376749.0,238.0,4358725.836134454,5613472.865546218
6596,(주)지에스글로벌,1250,19-Dec,1205244855.0,889870020.0,235.0,3786680.936170213,5128701.510638298
6597,(주)지에스리테일,7070,11-Dec,2994028838.0,2610007918.0,3480.0,750002.2752873563,860353.1143678161
6598,(주)지에스리테일,7070,12-Dec,2913810618.0,2854221503.0,4453.0,640965.9786660678,654347.7695935324
6599,(주)지에스리테일,7070,13-Dec,2880089786.0,2827722506.0,4373.0,646632.176080494,658607.3144294535
6600,(주)지에스리테일,7070,14-Dec,2920088717.0,2880508074.0,4392.0,655853.3866120218,664865.372723133
6601,(주)지에스리테일,7070,15-Dec,4735505772.0,3590748817.0,8830.0,406653.3201585504,536297.3694224235
6602,(주)지에스리테일,7070,16-Dec,4721361657.0,3486438265.0,9480.0,367767.74947257387,498033.93006329116
6603,(주)지에스리테일,7070,17-Dec,5092274321.0,3882471359.0,11934.0,325328.5871459695,426703.0602480308
6604,(주)지에스리테일,7070,18-Dec,5098880173.0,3911090432.0,10207.0,383177.27363574016,499547.3864014892
6605,(주)지에스리테일,7070,19-Dec,7049658160.0,5581930140.0,8849.0,630797.8460843033,796661.5617583907
6606,(주)지에스이,53050,11-Dec,,114853773.0,55.0,2088250.4181818182,
6607,(주)지에스이,53050,12-Dec,,119020272.0,57.0,2088074.9473684211,
6608,(주)지에스이,53050,13-Dec,,136042427.0,62.0,2194232.693548387,
6609,(주)지에스이,53050,14-Dec,,137122506.0,66.0,2077613.7272727273,
6610,(주)지에스이,53050,15-Dec,,131095904.0,64.0,2048373.5,
6611,(주)지에스이,53050,16-Dec,,135258608.0,70.0,1932265.8285714285,
6612,(주)지에스이,53050,17-Dec,,145461519.0,70.0,2078021.7,
6613,(주)지에스이,53050,18-Dec,,153465901.0,78.0,1967511.5512820513,
6614,(주)지에스이,53050,19-Dec,,159269231.0,76.0,2095647.7763157894,
6615,(주)지엔씨에너지,119850,13-Dec,65268669.0,64666120.0,61.0,1060100.3278688525,1069978.1803278688
6616,(주)지엔씨에너지,119850,14-Dec,,80725643.0,70.0,1153223.4714285715,
6617,(주)지엔씨에너지,119850,15-Dec,,88801505.0,76.0,1168440.855263158,
6618,(주)지엔씨에너지,119850,16-Dec,,98000593.0,64.0,1531259.265625,
6619,(주)지엔씨에너지,119850,17-Dec,114247941.0,103251521.0,81.0,1274710.1358024692,1410468.4074074074
6620,(주)지엔씨에너지,119850,18-Dec,127220630.0,108366448.0,81.0,1337857.3827160494,1570625.061728395
6621,(주)지엔씨에너지,119850,19-Dec,142435514.0,118854145.0,84.0,1414930.2976190476,1695660.880952381
6622,(주)지엔코,65060,11-Dec,127459878.0,130779595.0,124.0,1054674.1532258065,1027902.2419354839
6623,(주)지엔코,65060,12-Dec,147669180.0,156295599.0,155.0,1008358.7032258065,952704.3870967742
6624,(주)지엔코,65060,13-Dec,204520490.0,175725797.0,172.0,1021661.6104651163,1189072.6162790698
6625,(주)지엔코,65060,14-Dec,208043121.0,178514330.0,168.0,1062585.2976190476,1238351.9107142857
6626,(주)지엔코,65060,15-Dec,217321791.0,181414655.0,150.0,1209431.0333333334,1448811.94
6627,(주)지엔코,65060,16-Dec,236652625.0,201571377.0,168.0,1199829.625,1408646.5773809524
6628,(주)지엔코,65060,17-Dec,289551147.0,207595634.0,168.0,1235688.2976190476,1723518.732142857
6629,(주)지엔코,65060,18-Dec,278885406.0,186917368.0,151.0,1237863.3642384105,1846923.2185430464
6630,(주)지엔코,65060,19-Dec,248155717.0,172054008.0,149.0,1154724.8859060402,1665474.610738255
6631,(주)지투알,35000,11-Dec,366689626.0,101896930.0,66.0,1543892.878787879,5555903.424242424
6632,(주)지투알,35000,12-Dec,363912590.0,102429927.0,64.0,1600467.609375,5686134.21875
6633,(주)지투알,35000,13-Dec,408525165.0,98945423.0,58.0,1705955.5689655172,7043537.327586207
6634,(주)지투알,35000,14-Dec,398436358.0,97427105.0,65.0,1498878.5384615385,6129790.123076923
6635,(주)지투알,35000,15-Dec,482838658.0,99879541.0,75.0,1331727.2133333334,6437848.773333333
6636,(주)지투알,35000,16-Dec,507061896.0,96852015.0,80.0,1210650.1875,6338273.7
6637,(주)지투알,35000,17-Dec,591065990.0,103271138.0,81.0,1274952.3209876544,7297110.987654321
6638,(주)지투알,35000,18-Dec,632827969.0,98158988.0,74.0,1326472.810810811,8551729.31081081
6639,(주)지투알,35000,19-Dec,503688015.0,106847186.0,83.0,1287315.4939759036,6068530.301204819
6640,(주)지티지웰니스,219750,18-Dec,28965936.0,28446187.0,84.0,338645.0833333333,344832.5714285714
6641,(주)지티지웰니스,219750,19-Dec,40400462.0,46220807.0,85.0,543774.2,475299.55294117646
6642,(주)진도,88790,11-Dec,180096209.0,179809824.0,254.0,707912.6929133858,709040.1929133858
6643,(주)진도,88790,12-Dec,191274512.0,191145339.0,264.0,724035.375,724524.6666666666
6644,(주)진도,88790,13-Dec,183720537.0,184327904.0,296.0,622729.4054054054,620677.4898648649
6645,(주)진도,88790,14-Dec,156519480.0,157177480.0,312.0,503773.9743589744,501665.0
6646,(주)진도,88790,15-Dec,150834580.0,151536706.0,304.0,498476.00657894736,496166.38157894736
6647,(주)진도,88790,16-Dec,149339658.0,148839254.0,280.0,531568.7642857142,533355.9214285715
6648,(주)진도,88790,17-Dec,158369197.0,157997847.0,240.0,658324.3625,659871.6541666667
6649,(주)진도,88790,18-Dec,160710502.0,160381849.0,252.0,636435.9087301587,637740.0873015873
6650,(주)진도,88790,19-Dec,145086134.0,144761806.0,247.0,586080.1862348178,587393.2550607288
6651,(주)진로발효,18120,11-Dec,,117858520.0,64.0,1841539.375,
6652,(주)진로발효,18120,12-Dec,,62521841.0,58.0,1077962.7758620689,
6653,(주)진로발효,18120,13-Dec,,65883156.0,59.0,1116663.6610169492,
6654,(주)진로발효,18120,14-Dec,,78141555.0,55.0,1420755.5454545454,
6655,(주)진로발효,18120,15-Dec,,91852169.0,55.0,1670039.4363636363,
6656,(주)진로발효,18120,16-Dec,101067728.0,99213651.0,53.0,1871955.6792452831,1906938.2641509434
6657,(주)진로발효,18120,17-Dec,107030438.0,105718949.0,52.0,2033056.7115384615,2058277.6538461538
6658,(주)진로발효,18120,18-Dec,115861699.0,114287421.0,53.0,2156366.433962264,2186069.7924528304
6659,(주)진로발효,18120,19-Dec,91083610.0,89229457.0,49.0,1821009.3265306123,1858849.1836734693
6660,(주)진매트릭스,109820,11-Dec,22619582.0,20594127.0,29.0,710142.3103448276,779985.5862068966
6661,(주)진매트릭스,109820,12-Dec,20346417.0,18430087.0,31.0,594518.9354838709,656336.0322580645
6662,(주)진매트릭스,109820,13-Dec,19676768.0,17850736.0,31.0,575830.1935483871,634734.4516129033
6663,(주)진매트릭스,109820,14-Dec,17050445.0,15256120.0,30.0,508537.3333333333,568348.1666666666
6664,(주)진매트릭스,109820,15-Dec,20781912.0,19403078.0,33.0,587972.0606060605,629754.9090909091
6665,(주)진매트릭스,109820,16-Dec,19333902.0,18256890.0,30.0,608563.0,644463.4
6666,(주)진매트릭스,109820,17-Dec,17743477.0,16343467.0,36.0,453985.19444444444,492874.3611111111
6667,(주)진매트릭스,109820,18-Dec,31518643.0,30420878.0,40.0,760521.95,787966.075
6668,(주)진매트릭스,109820,19-Dec,,28455836.0,52.0,547227.6153846154,
6669,(주)진바이오텍,86060,11-Dec,46269250.0,32036251.0,39.0,821442.3333333334,1186391.0256410257
6670,(주)진바이오텍,86060,12-Dec,45775602.0,31467345.0,37.0,850468.7837837838,1237178.4324324324
6671,(주)진바이오텍,86060,13-Dec,48350789.0,30905158.0,39.0,792439.9487179487,1239763.8205128205
6672,(주)진바이오텍,86060,14-Dec,47342870.0,28976305.0,36.0,804897.3611111111,1315079.7222222222
6673,(주)진바이오텍,86060,15-Dec,49210506.0,28789903.0,35.0,822568.6571428571,1406014.4571428571
6674,(주)진바이오텍,86060,16-Dec,59157362.0,39044261.0,38.0,1027480.552631579,1556772.6842105263
6675,(주)진바이오텍,86060,17-Dec,59542775.0,38091753.0,39.0,976711.6153846154,1526737.8205128205
6676,(주)진바이오텍,86060,18-Dec,72627064.0,42313954.0,35.0,1208970.1142857142,2075058.9714285715
6677,(주)진바이오텍,86060,19-Dec,67932582.0,39577106.0,36.0,1099364.0555555555,1887016.1666666667
6678,(주)진성티이씨,36890,11-Dec,314461593.0,292763750.0,180.0,1626465.2777777778,1747008.85
6679,(주)진성티이씨,36890,12-Dec,222332290.0,209627064.0,185.0,1133119.2648648648,1201796.1621621621
6680,(주)진성티이씨,36890,13-Dec,162791361.0,148622995.0,184.0,807733.6684782609,884735.6576086957
6681,(주)진성티이씨,36890,14-Dec,168134853.0,158397376.0,199.0,795966.7135678392,844898.7587939699
6682,(주)진성티이씨,36890,15-Dec,169680682.0,162500451.0,199.0,816585.1809045227,852666.7437185929
6683,(주)진성티이씨,36890,16-Dec,169234374.0,152113068.0,194.0,784087.9793814434,872342.1340206185
6684,(주)진성티이씨,36890,17-Dec,192429371.0,163332598.0,227.0,719526.8634361234,847706.4801762115
6685,(주)진성티이씨,36890,18-Dec,249946510.0,174812208.0,227.0,770097.8325991189,1101085.947136564
6686,(주)진성티이씨,36890,19-Dec,275526028.0,180904124.0,217.0,833659.5576036866,1269705.198156682
6687,(주)진양홀딩스,100250,11-Dec,516628401.0,170756820.0,2.0,85378410.0,258314200.5
6688,(주)진양홀딩스,100250,12-Dec,507752899.0,173309461.0,2.0,86654730.5,253876449.5
6689,(주)진양홀딩스,100250,13-Dec,528198182.0,181856232.0,2.0,90928116.0,264099091.0
6690,(주)진양홀딩스,100250,14-Dec,533931547.0,184810334.0,3.0,61603444.666666664,177977182.33333334
6691,(주)진양홀딩스,100250,15-Dec,536626201.0,184488833.0,3.0,61496277.666666664,178875400.33333334
6692,(주)진양홀딩스,100250,16-Dec,554262857.0,182348583.0,3.0,60782861.0,184754285.66666666
6693,(주)진양홀딩스,100250,17-Dec,552714840.0,188078276.0,3.0,62692758.666666664,184238280.0
6694,(주)진양홀딩스,100250,18-Dec,496161913.0,237028923.0,3.0,79009641.0,165387304.33333334
6695,(주)진양홀딩스,100250,19-Dec,513948279.0,237991298.0,4.0,59497824.5,128487069.75
6696,(주)진에어,272450,17-Dec,,498274611.0,1651.0,301801.7026044821,
6697,(주)진에어,272450,18-Dec,519526006.0,519526006.0,1898.0,273722.8693361433,273722.8693361433
6698,(주)진에어,272450,19-Dec,,704417548.0,1939.0,363289.0912841671,
6699,(주)차바이오텍,85660,11-Dec,475019670.0,354100256.0,279.0,1269176.5448028673,1702579.4623655914
6700,(주)차바이오텍,85660,12-Dec,518469960.0,344759724.0,258.0,1336278.0,2009573.488372093
6701,(주)차바이오텍,85660,13-Dec,685465596.0,390774048.0,280.0,1395621.6,2448091.4142857143
6702,(주)차바이오텍,85660,14-Dec,620884544.0,277390339.0,121.0,2292482.140495868,5131277.223140496
6703,(주)차바이오텍,85660,15-Dec,644831253.0,266667720.0,121.0,2203865.4545454546,5329183.909090909
6704,(주)차바이오텍,85660,16-Dec,768929187.0,319047337.0,141.0,2262747.070921986,5453398.489361702
6705,(주)차바이오텍,85660,17-Dec,785602167.0,297631232.0,155.0,1920201.4967741936,5068401.077419355
6706,(주)차바이오텍,85660,18-Dec,947531799.0,283636589.0,178.0,1593463.9831460675,5323212.353932585
6707,(주)차바이오텍,85660,19-Dec,1162923422.0,320192650.0,201.0,1592998.2587064677,5785688.666666667
6708,(주)창해에탄올,4650,14-Dec,311314288.0,106356306.0,45.0,2363473.466666667,6918095.288888888
6709,(주)창해에탄올,4650,15-Dec,343665015.0,115097690.0,45.0,2557726.4444444445,7637000.333333333
6710,(주)창해에탄올,4650,16-Dec,414543168.0,179370471.0,46.0,3899358.065217391,9011808.0
6711,(주)창해에탄올,4650,17-Dec,383132532.0,168501703.0,64.0,2632839.109375,5986445.8125
6712,(주)창해에탄올,4650,18-Dec,365404238.0,161229994.0,53.0,3042075.3584905663,6894419.584905661
