,회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),유동성장기부채(IFRS연결),이자비용(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),유동성장기부채(IFRS개별),이자비용(IFRS개별),차입금평균이자율(개별),차입금평균이자율(연결)
212,(주)골드앤에스,35290,Dec-15,0.0,220684.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0
213,(주)골드앤에스,35290,Dec-16,0.0,1615384.0,273923.0,0.0,0.0,1400000.0,273923.0,0.0,0.0,0.0
214,(주)골드앤에스,35290,Dec-17,0.0,1550000.0,0.0,0.0,0.0,1550000.0,0.0,0.0,0.0,0.0
215,(주)골드앤에스,35290,Dec-18,0.0,2000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
216,(주)골드앤에스,35290,Dec-19,0.0,1900000.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0
217,(주)골드퍼시픽,38530,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
218,(주)골드퍼시픽,38530,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
219,(주)골드퍼시픽,38530,Dec-13,2190540.0,3176547.0,2700000.0,0.0,300000.0,1950000.0,2700000.0,0.0,0.0,0.0
220,(주)골드퍼시픽,38530,Dec-14,2114583.0,10162200.0,428910.0,0.0,240063.0,4820000.0,228910.0,0.0,0.0,0.0
221,(주)골드퍼시픽,38530,Dec-15,149996.0,1150000.0,73777.0,0.0,149996.0,1150000.0,73777.0,0.0,0.0,0.0
222,(주)골드퍼시픽,38530,Dec-16,,,,,0.0,0.0,0.0,0.0,0.0,
223,(주)골드퍼시픽,38530,Dec-17,,,,,0.0,0.0,0.0,0.0,0.0,
224,(주)골드퍼시픽,38530,Dec-18,5440000.0,46122.0,0.0,0.0,5440000.0,46122.0,0.0,0.0,0.0,0.0
225,(주)골드퍼시픽,38530,Dec-19,,,,,0.0,7000000.0,0.0,0.0,0.0,
226,(주)골프존,215000,Dec-15,15000000.0,20000000.0,0.0,0.0,15000000.0,20000000.0,0.0,0.0,0.0,0.0
227,(주)골프존,215000,Dec-16,7499970.0,27500030.0,0.0,0.0,7499970.0,27500030.0,0.0,0.0,0.0,0.0
228,(주)골프존,215000,Dec-17,9166650.0,23333320.0,0.0,0.0,9166650.0,23333320.0,0.0,0.0,0.0,0.0
229,(주)골프존,215000,Dec-18,833330.0,18333320.0,0.0,0.0,833330.0,18333320.0,0.0,0.0,0.0,0.0
230,(주)골프존,215000,Dec-19,0.0,833330.0,0.0,0.0,0.0,833330.0,0.0,0.0,0.0,0.0
231,(주)골프존뉴딘홀딩스,121440,Dec-11,493741.0,0.0,204061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,(주)골프존뉴딘홀딩스,121440,Dec-12,0.0,88100000.0,300000.0,0.0,0.0,64000000.0,0.0,0.0,0.0,0.0
233,(주)골프존뉴딘홀딩스,121440,Dec-13,0.0,101600000.0,0.0,0.0,0.0,54000000.0,0.0,0.0,0.0,0.0
234,(주)골프존뉴딘홀딩스,121440,Dec-14,75000000.0,120100000.0,0.0,0.0,0.0,49000000.0,0.0,0.0,0.0,0.0
235,(주)골프존뉴딘홀딩스,121440,Dec-15,103000000.0,83445000.0,0.0,0.0,24000000.0,3105000.0,0.0,0.0,0.0,0.0
236,(주)골프존뉴딘홀딩스,121440,Dec-16,75000000.0,117840000.0,0.0,0.0,40000000.0,7000000.0,0.0,0.0,0.0,0.0
237,(주)골프존뉴딘홀딩스,121440,Dec-17,121107143.0,86932857.0,0.0,0.0,16000000.0,9300000.0,24000000.0,0.0,0.0,0.0
238,(주)골프존뉴딘홀딩스,121440,Dec-18,45693452.0,177783524.0,0.0,0.0,10000000.0,9300000.0,40000000.0,0.0,0.0,0.0
239,(주)골프존뉴딘홀딩스,121440,Dec-19,186266105.0,44591854.0,0.0,0.0,54200000.0,9300000.0,0.0,0.0,0.0,0.0
240,(주)광림,14200,Dec-11,,,,,277562.0,11706716.0,76097.0,0.0,0.0,
241,(주)광림,14200,Dec-12,,,,,206386.0,11373551.0,71176.0,0.0,0.0,
242,(주)광림,14200,Dec-13,,,,,2280310.0,13065781.0,104647.0,0.0,0.0,
243,(주)광림,14200,Dec-14,19923952.0,61083096.0,458284.0,0.0,4942101.0,29422885.0,458284.0,0.0,0.0,0.0
244,(주)광림,14200,Dec-15,,,,,2593514.0,38865656.0,479264.0,0.0,0.0,
245,(주)광림,14200,Dec-16,313681.0,54889147.0,1491614.0,0.0,313681.0,39984398.0,1366338.0,0.0,0.0,0.0
246,(주)광림,14200,Dec-17,562200.0,46280279.0,251481.0,0.0,562200.0,40930850.0,251481.0,0.0,0.0,0.0
247,(주)광림,14200,Dec-18,1900000.0,40784486.0,20549077.0,0.0,1900000.0,35456356.0,62200.0,0.0,0.0,0.0
248,(주)광림,14200,Dec-19,6239252.0,36955189.0,1884595.0,0.0,1400000.0,30190012.0,500000.0,0.0,0.0,0.0
249,(주)광명전기,17040,Dec-11,425000.0,25565143.0,75000.0,0.0,425000.0,20710000.0,75000.0,0.0,0.0,0.0
250,(주)광명전기,17040,Dec-12,325000.0,27567759.0,100000.0,0.0,325000.0,23532459.0,100000.0,0.0,0.0,0.0
251,(주)광명전기,17040,Dec-13,225000.0,20546525.0,100000.0,0.0,225000.0,18790000.0,100000.0,0.0,0.0,0.0
252,(주)광명전기,17040,Dec-14,0.0,19100429.0,0.0,0.0,0.0,17790000.0,0.0,0.0,0.0,0.0
253,(주)광명전기,17040,Dec-15,0.0,16700000.0,0.0,0.0,0.0,15500000.0,0.0,0.0,0.0,0.0
254,(주)광명전기,17040,Dec-16,0.0,20700000.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0
255,(주)광명전기,17040,Dec-17,9358000.0,16200000.0,592000.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0
256,(주)광명전기,17040,Dec-18,10802000.0,16200000.0,599000.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0
257,(주)광명전기,17040,Dec-19,0.0,16200000.0,0.0,0.0,0.0,14500000.0,0.0,0.0,0.0,0.0
258,(주)광무,29480,Dec-11,0.0,18255969.0,5487561.0,0.0,0.0,17715969.0,5487561.0,0.0,0.0,0.0
259,(주)광무,29480,Dec-12,0.0,11206671.0,2588264.0,0.0,0.0,11208688.0,2588264.0,0.0,0.0,0.0
260,(주)광무,29480,Dec-13,0.0,12634238.0,0.0,0.0,0.0,12634238.0,0.0,0.0,0.0,0.0
261,(주)광무,29480,Dec-14,,,,,0.0,7635126.0,2189436.0,0.0,0.0,
262,(주)광무,29480,Dec-15,,,,,4070000.0,1501000.0,1920000.0,0.0,0.0,
263,(주)광무,29480,Dec-16,,,,,4070000.0,860015.0,0.0,0.0,0.0,
264,(주)광무,29480,Dec-17,,,,,0.0,845932.0,5600000.0,0.0,0.0,
265,(주)광무,29480,Dec-18,0.0,4570000.0,0.0,0.0,0.0,4570000.0,0.0,0.0,0.0,0.0
266,(주)광무,29480,Dec-19,0.0,5798283.0,1070000.0,0.0,0.0,4270000.0,1070000.0,0.0,0.0,0.0
267,(주)광주신세계,37710,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
268,(주)광주신세계,37710,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
269,(주)광주신세계,37710,Dec-13,,,,,0.0,80200000.0,0.0,0.0,0.0,
270,(주)광주신세계,37710,Dec-14,,,,,0.0,35800000.0,0.0,0.0,0.0,
271,(주)광주신세계,37710,Dec-15,,,,,0.0,0.0,99975524.0,0.0,0.0,
272,(주)광주신세계,37710,Dec-16,,,,,0.0,50900000.0,0.0,0.0,0.0,
273,(주)광주신세계,37710,Dec-17,,,,,0.0,5600000.0,0.0,0.0,0.0,
274,(주)광주신세계,37710,Dec-18,,,,,0.0,0.0,0.0,0.0,0.0,
275,(주)광주신세계,37710,Dec-19,,,,,0.0,0.0,0.0,0.0,0.0,
276,(주)구영테크,53270,Dec-11,3906227.0,66559168.0,5360888.0,0.0,1616657.0,35083497.0,4108320.0,0.0,0.0,0.0
277,(주)구영테크,53270,Dec-12,4191949.0,81126552.0,4388171.0,0.0,2553333.0,49924751.0,3283323.0,0.0,0.0,0.0
278,(주)구영테크,53270,Dec-13,16281076.0,54734786.0,4019470.0,0.0,4034607.0,37101932.0,1748727.0,0.0,0.0,0.0
279,(주)구영테크,53270,Dec-14,16833438.0,51875791.0,4551905.0,0.0,2915390.0,32676392.0,1994217.0,0.0,0.0,0.0
280,(주)구영테크,53270,Dec-15,22945474.0,38854405.0,6478766.0,0.0,6356430.0,23734320.0,2891600.0,0.0,0.0,0.0
281,(주)구영테크,53270,Dec-16,30201160.0,30443891.0,9837616.0,0.0,13342430.0,14834390.0,6784160.0,0.0,0.0,0.0
282,(주)구영테크,53270,Dec-17,42591378.0,39673968.0,12791279.0,0.0,29458970.0,24700000.0,9987460.0,0.0,0.0,0.0
283,(주)구영테크,53270,Dec-18,48148894.0,28086803.0,15677916.0,0.0,36387038.0,11800000.0,12826926.0,0.0,0.0,0.0
284,(주)구영테크,53270,Dec-19,35432257.0,34689847.0,21715437.0,0.0,28475278.0,14200000.0,19217024.0,0.0,0.0,0.0
285,(주)국동,5320,Dec-11,3733250.0,40784474.0,340000.0,0.0,0.0,31537074.0,0.0,0.0,0.0,0.0
286,(주)국동,5320,Dec-12,3349103.0,35508504.0,0.0,0.0,0.0,27883342.0,0.0,0.0,0.0,0.0
287,(주)국동,5320,Dec-13,2680065.0,35225223.0,0.0,0.0,0.0,28289471.0,0.0,0.0,0.0,0.0
288,(주)국동,5320,Dec-14,4982487.0,31716237.0,0.0,0.0,0.0,26779956.0,0.0,0.0,0.0,0.0
289,(주)국동,5320,Dec-15,5536937.0,23738474.0,8063237.0,0.0,0.0,22013407.0,8063237.0,0.0,0.0,0.0
290,(주)국동,5320,Dec-16,3885476.0,23244912.0,7331383.0,0.0,0.0,16178350.0,7331383.0,0.0,0.0,0.0
291,(주)국동,5320,Dec-17,5584962.0,20421203.0,13967240.0,0.0,0.0,13454523.0,13967240.0,0.0,0.0,0.0
292,(주)국동,5320,Dec-18,4762632.0,25075767.0,14597172.0,0.0,0.0,15129747.0,14597172.0,0.0,0.0,0.0
293,(주)국동,5320,Dec-19,4484958.0,22031864.0,6582468.0,0.0,0.0,12119756.0,6582468.0,0.0,0.0,0.0
294,(주)국보,1140,Dec-11,2731635.0,22593152.0,1998836.0,0.0,2731635.0,22593152.0,1998836.0,0.0,0.0,0.0
295,(주)국보,1140,Dec-12,2835446.0,27541585.0,1908112.0,0.0,2835446.0,27131585.0,1908112.0,0.0,0.0,0.0
296,(주)국보,1140,Dec-13,4832876.0,27711068.0,575263.0,0.0,4832876.0,27251068.0,575263.0,0.0,0.0,0.0
297,(주)국보,1140,Dec-14,4802814.0,27190274.0,746898.0,0.0,4802814.0,26480274.0,746898.0,0.0,0.0,0.0
298,(주)국보,1140,Dec-15,3599269.0,25563457.0,1202863.0,0.0,3599269.0,24803457.0,1202863.0,0.0,0.0,0.0
299,(주)국보,1140,Dec-16,2927219.0,25150389.0,1202623.0,0.0,2927219.0,24350389.0,1202623.0,0.0,0.0,0.0
300,(주)국보,1140,Dec-17,3532843.0,22315377.0,2086060.0,0.0,3532843.0,21515377.0,2086060.0,0.0,0.0,0.0
301,(주)국보,1140,Dec-18,737525.0,11098735.0,910747.0,0.0,737525.0,10298735.0,910747.0,0.0,0.0,0.0
302,(주)국보,1140,Dec-19,907586.0,22201022.0,5196220.0,0.0,34197.0,3510000.0,703328.0,0.0,0.0,0.0
303,(주)국보디자인,66620,Dec-11,0.0,568523.0,0.0,0.0,0.0,402226.0,0.0,0.0,0.0,0.0
304,(주)국보디자인,66620,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,(주)국보디자인,66620,Dec-13,0.0,3371372.0,0.0,0.0,0.0,3371372.0,0.0,0.0,0.0,0.0
306,(주)국보디자인,66620,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,(주)국보디자인,66620,Dec-15,0.0,1881000.0,0.0,0.0,0.0,1881000.0,0.0,0.0,0.0,0.0
308,(주)국보디자인,66620,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,(주)국보디자인,66620,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,(주)국보디자인,66620,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,(주)국보디자인,66620,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,(주)국순당,43650,Dec-11,525000.0,200000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,(주)국순당,43650,Dec-12,700000.0,200000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,(주)국순당,43650,Dec-13,4190000.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,(주)국순당,43650,Dec-14,220000.0,0.0,690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,(주)국순당,43650,Dec-15,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,(주)국순당,43650,Dec-16,0.0,300000.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,(주)국순당,43650,Dec-17,640000.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,(주)국순당,43650,Dec-18,700000.0,490000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,(주)국순당,43650,Dec-19,3161700.0,10536089.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,(주)국영지앤엠,6050,Dec-11,,,,,10759404.0,210156.0,0.0,0.0,0.0,
322,(주)국영지앤엠,6050,Dec-12,,,,,3000000.0,0.0,0.0,0.0,0.0,
323,(주)국영지앤엠,6050,Dec-13,,,,,3000000.0,293486.0,3858090.0,0.0,0.0,
324,(주)국영지앤엠,6050,Dec-14,,,,,3000000.0,0.0,0.0,0.0,0.0,
325,(주)국영지앤엠,6050,Dec-15,,,,,2000000.0,950000.0,0.0,0.0,0.0,
326,(주)국영지앤엠,6050,Dec-16,,,,,3250000.0,0.0,0.0,0.0,0.0,
327,(주)국영지앤엠,6050,Dec-17,,,,,2250000.0,0.0,500000.0,0.0,0.0,
328,(주)국영지앤엠,6050,Dec-18,,,,,0.0,0.0,850000.0,0.0,0.0,
329,(주)국영지앤엠,6050,Dec-19,,,,,1804780.0,1500000.0,236520.0,0.0,0.0,
330,(주)국전약품,307750,Dec-18,,,,,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,,,,,
332,(주)그래디언트,35080,Dec-11,99000000.0,112373992.0,0.0,0.0,66000000.0,85000000.0,0.0,0.0,0.0,0.0
333,(주)그래디언트,35080,Dec-12,64400000.0,60949255.0,1700000.0,0.0,23100000.0,17100000.0,0.0,0.0,0.0,0.0
334,(주)그래디언트,35080,Dec-13,49257653.0,62165153.0,2000000.0,0.0,9900000.0,30900000.0,0.0,0.0,0.0,0.0
335,(주)그래디언트,35080,Dec-14,36809009.0,18476848.0,3590200.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0
336,(주)그래디언트,35080,Dec-15,33800000.0,30930103.0,4090200.0,0.0,0.0,16363425.0,0.0,0.0,0.0,0.0
337,(주)그래디언트,35080,Dec-16,3250000.0,21030359.0,35640200.0,0.0,0.0,10350523.0,0.0,0.0,0.0,0.0
338,(주)그래디언트,35080,Dec-17,2250000.0,56006779.0,2100201.0,0.0,0.0,9748094.0,0.0,0.0,0.0,0.0
339,(주)그래디언트,35080,Dec-18,528894.0,68304203.0,2250000.0,0.0,0.0,9221930.0,0.0,0.0,0.0,0.0
340,(주)그래디언트,35080,Dec-19,905454.0,63017377.0,17449048.0,0.0,0.0,11037377.0,0.0,0.0,0.0,0.0
341,(주)그리티,204020,Dec-18,0.0,6339881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,(주)그리티,204020,Dec-19,0.0,1441926.0,1683370.0,0.0,0.0,0.0,4943135.0,0.0,0.0,0.0
343,(주)그린플러스,186230,Dec-19,13705000.0,8533305.0,6000000.0,0.0,4705000.0,5321224.0,6000000.0,0.0,0.0,0.0
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,416665.0,2700000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,249999.0,2700000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,1583333.0,2700000.0,15344.0,0.0,0.0,2500000.0,15344.0,0.0,0.0,0.0
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,1200000.0,2500000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,1200000.0,2500000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,1000000.0,3500000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,1000000.0,3000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,0.0,5280904.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,1500000.0,4365000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
353,(주)금비,8870,Sep-11,34381430.0,8000000.0,3007920.0,0.0,32441430.0,8000000.0,3007920.0,0.0,0.0,0.0
354,(주)금비,8870,Sep-12,35627710.0,7100000.0,3035220.0,0.0,32055710.0,7100000.0,3035220.0,0.0,0.0,0.0
355,(주)금비,8870,Sep-13,24996881.0,1000000.0,19354720.0,0.0,21296990.0,1000000.0,15989720.0,0.0,0.0,0.0
356,(주)금비,8870,Sep-14,31708828.0,5000000.0,13891840.0,0.0,28336150.0,5000000.0,10891840.0,0.0,0.0,0.0
357,(주)금비,8870,Sep-15,15592300.0,6000000.0,25813050.0,0.0,11559100.0,4000000.0,24777050.0,0.0,0.0,0.0
358,(주)금비,8870,Sep-16,26008017.0,4000000.0,24363183.0,0.0,20343967.0,3000000.0,21938133.0,0.0,0.0,0.0
359,(주)금비,8870,Sep-17,32873843.0,0.0,18071673.0,0.0,26293833.0,0.0,15067633.0,0.0,0.0,0.0
360,(주)금비,8870,Sep-18,31314370.0,0.0,18419553.0,0.0,23691130.0,0.0,15620203.0,0.0,0.0,0.0
361,(주)금비,8870,Sep-19,22680013.0,0.0,28430183.0,0.0,15062063.0,0.0,24689343.0,0.0,0.0,0.0
362,(주)금양,1570,Dec-11,2000000.0,53502755.0,5995148.0,0.0,2000000.0,51677655.0,5995148.0,0.0,0.0,0.0
363,(주)금양,1570,Dec-12,8558732.0,50907483.0,5939202.0,0.0,8558732.0,48929359.0,5939202.0,0.0,0.0,0.0
364,(주)금양,1570,Dec-13,11828361.0,65506653.0,8917592.0,0.0,11828361.0,63436905.0,8917592.0,0.0,0.0,0.0
365,(주)금양,1570,Dec-14,15164523.0,51634498.0,5723102.0,0.0,15164523.0,50083705.0,5723102.0,0.0,0.0,0.0
366,(주)금양,1570,Dec-15,2752913.0,58310947.0,18790688.0,0.0,2752913.0,56988406.0,18790688.0,0.0,0.0,0.0
367,(주)금양,1570,Dec-16,5790360.0,65490915.0,4169708.0,0.0,5790360.0,65490915.0,4169708.0,0.0,0.0,0.0
368,(주)금양,1570,Dec-17,996900.0,56289092.0,1518400.0,0.0,996900.0,54794228.0,1518400.0,0.0,0.0,0.0
369,(주)금양,1570,Dec-18,616900.0,57263955.0,8870429.0,0.0,616900.0,57054776.0,8870429.0,0.0,0.0,0.0
370,(주)금양,1570,Dec-19,2537190.0,56679328.0,22413894.0,0.0,2537190.0,56347848.0,22413894.0,0.0,0.0,0.0
371,(주)금호에이치티,214330,Dec-15,3272419.0,17005154.0,4472420.0,0.0,2100000.0,13130025.0,0.0,0.0,0.0,0.0
372,(주)금호에이치티,214330,Dec-16,19750000.0,18189825.0,5951905.0,0.0,19750000.0,12992025.0,4750000.0,0.0,0.0,0.0
373,(주)금호에이치티,214330,Dec-17,12500000.0,17437767.0,5250000.0,0.0,12500000.0,12772775.0,5250000.0,0.0,0.0,0.0
374,(주)금호에이치티,214330,Dec-18,22000000.0,19443350.0,4250000.0,0.0,22000000.0,12932950.0,4250000.0,0.0,0.0,0.0
375,(주)금호에이치티,214330,Dec-19,16000000.0,31629600.0,5500000.0,0.0,16000000.0,25000000.0,5500000.0,0.0,0.0,0.0
376,(주)금화피에스시,36190,Dec-11,,,,,0.0,0.0,0.0,0.0,0.0,
377,(주)금화피에스시,36190,Dec-12,,,,,0.0,0.0,0.0,0.0,0.0,
378,(주)금화피에스시,36190,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,(주)금화피에스시,36190,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,(주)금화피에스시,36190,Dec-15,2264000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,(주)금화피에스시,36190,Dec-16,2635000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,(주)금화피에스시,36190,Dec-17,2935000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,(주)금화피에스시,36190,Dec-18,2399000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,(주)금화피에스시,36190,Dec-19,247500.0,4424795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,(주)기가레인,49080,Dec-13,16480186.0,18724770.0,4257224.0,0.0,16074800.0,18724770.0,4257224.0,0.0,0.0,0.0
386,(주)기가레인,49080,Dec-14,21746498.0,15700000.0,2375000.0,0.0,21333800.0,15700000.0,2375000.0,0.0,0.0,0.0
387,(주)기가레인,49080,Dec-15,19274076.0,30184810.0,10327422.0,0.0,18853647.0,27904000.0,10327422.0,0.0,0.0,0.0
388,(주)기가레인,49080,Dec-16,24443640.0,27764735.0,22916800.0,0.0,24443640.0,26549800.0,22916800.0,0.0,0.0,0.0
389,(주)기가레인,49080,Dec-17,13015860.0,27150752.0,18272920.0,0.0,13015860.0,26649800.0,18272920.0,0.0,0.0,0.0
390,(주)기가레인,49080,Dec-18,8621072.0,23292780.0,10921429.0,0.0,8621072.0,23292318.0,18808217.0,0.0,0.0,0.0
391,(주)기가레인,49080,Dec-19,9121245.0,27370208.0,10187459.0,0.0,7391502.0,27370208.0,9618798.0,0.0,0.0,0.0
392,(주)기산텔레콤,35460,Dec-11,1249602.0,15592224.0,10752028.0,0.0,591000.0,6000000.0,7889528.0,0.0,0.0,0.0
393,(주)기산텔레콤,35460,Dec-12,903500.0,16239404.0,5669880.0,0.0,591000.0,5000000.0,1446793.0,0.0,0.0,0.0
394,(주)기산텔레콤,35460,Dec-13,207500.0,10881888.0,125000.0,0.0,20000.0,5000000.0,0.0,0.0,0.0,0.0
395,(주)기산텔레콤,35460,Dec-14,709500.0,8959000.0,3523276.0,0.0,0.0,4200000.0,0.0,0.0,0.0,0.0
396,(주)기산텔레콤,35460,Dec-15,689930.0,7097503.0,339493.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
397,(주)기산텔레콤,35460,Dec-16,483970.0,9029554.0,4364062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,(주)기산텔레콤,35460,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,(주)기산텔레콤,35460,Dec-18,0.0,4853227.0,3216576.0,0.0,0.0,0.0,1199377.0,0.0,0.0,0.0
400,(주)기산텔레콤,35460,Dec-19,565190.0,8674398.0,896166.0,0.0,0.0,3440000.0,221645.0,0.0,0.0,0.0
401,(주)까뮤이앤씨,13700,Dec-11,,,,,1466667.0,94823480.0,29800000.0,0.0,0.0,
402,(주)까뮤이앤씨,13700,Dec-12,,,,,1466667.0,81373845.0,9800000.0,0.0,0.0,
403,(주)까뮤이앤씨,13700,Dec-13,,,,,1466667.0,65771392.0,26800000.0,0.0,0.0,
404,(주)까뮤이앤씨,13700,Dec-14,,,,,1466667.0,21629010.0,9922490.0,0.0,0.0,
405,(주)까뮤이앤씨,13700,Dec-15,,,,,2933333.0,16800000.0,133333.0,0.0,0.0,
406,(주)까뮤이앤씨,13700,Dec-16,,,,,2800000.0,27384440.0,3133333.0,0.0,0.0,
407,(주)까뮤이앤씨,13700,Dec-17,,,,,2466667.0,17000000.0,5333333.0,0.0,0.0,
408,(주)까뮤이앤씨,13700,Dec-18,,,,,12233333.0,9880000.0,10983333.0,0.0,0.0,
409,(주)까뮤이앤씨,13700,Dec-19,,,,,34700000.0,0.0,6533333.0,0.0,0.0,
410,(주)까스텔바작,308100,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,(주)나노,187790,Dec-14,,,,,,,,,,
412,(주)나노,187790,Dec-15,7050000.0,19540053.0,2785263.0,0.0,7050000.0,15515175.0,2785263.0,0.0,0.0,0.0
413,(주)나노,187790,Dec-16,9474975.0,18084353.0,3144720.0,0.0,5694320.0,13994432.0,2405680.0,0.0,0.0,0.0
414,(주)나노,187790,Dec-17,8412611.0,16894161.0,1893020.0,0.0,3888800.0,8863432.0,1893020.0,0.0,0.0,0.0
415,(주)나노,187790,Dec-18,6277311.0,16389426.0,1555520.0,0.0,2333280.0,7224192.0,1555520.0,0.0,0.0,0.0
416,(주)나노,187790,Dec-19,6857559.0,16064343.0,3500282.0,0.0,777760.0,6594235.0,1630361.0,0.0,0.0,0.0
417,(주)나노브릭,286750,Dec-19,300000.0,3000000.0,3250000.0,0.0,300000.0,3000000.0,3250000.0,0.0,0.0,0.0
418,(주)나노신소재,121600,Dec-11,1566616.0,6573810.0,733266.0,0.0,1566616.0,6573810.0,733266.0,0.0,0.0,0.0
419,(주)나노신소재,121600,Dec-12,1200000.0,4230845.0,3007650.0,0.0,1200000.0,4230845.0,3007650.0,0.0,0.0,0.0
420,(주)나노신소재,121600,Dec-13,3360000.0,2682299.0,240000.0,0.0,3360000.0,2682299.0,240000.0,0.0,0.0,0.0
421,(주)나노신소재,121600,Dec-14,2720000.0,3768682.0,240000.0,0.0,2720000.0,3768682.0,240000.0,0.0,0.0,0.0
422,(주)나노신소재,121600,Dec-15,980000.0,1769485.0,240000.0,0.0,980000.0,1769485.0,240000.0,0.0,0.0,0.0
423,(주)나노신소재,121600,Dec-16,240000.0,0.0,740000.0,0.0,240000.0,0.0,740000.0,0.0,0.0,0.0
424,(주)나노신소재,121600,Dec-17,0.0,0.0,240000.0,0.0,0.0,0.0,240000.0,0.0,0.0,0.0
425,(주)나노신소재,121600,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,(주)나노신소재,121600,Dec-19,0.0,0.0,138824.0,0.0,0.0,0.0,103279.0,0.0,0.0,0.0
427,(주)나노엔텍,39860,Dec-11,187500.0,1833454.0,875000.0,0.0,187500.0,1833454.0,875000.0,0.0,0.0,0.0
428,(주)나노엔텍,39860,Dec-12,0.0,2823716.0,187500.0,0.0,0.0,2823716.0,187500.0,0.0,0.0,0.0
429,(주)나노엔텍,39860,Dec-13,0.0,1390000.0,0.0,0.0,0.0,1390000.0,0.0,0.0,0.0,0.0
