,회사명,거래소코드,회계년도,부가가치(IFRS연결),인건비(IFRS연결),부가가치(IFRS개별),인건비(IFRS개별),노동소득분배율(개별),노동소득분배율(연결)
239,(주)골프존뉴딘홀딩스,121440,Dec-19,30323.24,32018.39,-17313.43,4942.02,-0.002854443053744983,0.010559026673930622
240,(주)광림,14200,Dec-11,,,15697.65,9044.58,0.0057617414071533,
241,(주)광림,14200,Dec-12,,,10280.56,7996.66,0.007778428412460021,
242,(주)광림,14200,Dec-13,,,11826.55,9079.96,0.00767760674076548,
243,(주)광림,14200,Dec-14,34136.72,28081.05,12621.85,9476.81,0.007508257505833138,0.008226053938398299
244,(주)광림,14200,Dec-15,,,46963.35,28241.05,0.006013423233223354,
245,(주)광림,14200,Dec-16,9774.59,10025.32,12766.74,10025.32,0.00785268596368376,0.010256512037845065
246,(주)광림,14200,Dec-17,9886.97,24823.47,121763.98,10064.42,0.0008265514974132744,0.02510725732959643
247,(주)광림,14200,Dec-18,-58751.81,-24692.79,-63701.87,9666.39,-0.001517442109627237,0.0
248,(주)광림,14200,Dec-19,22505.39,23863.64,-65585.59,8512.17,-0.0012978719868190559,0.010603522089597204
249,(주)광명전기,17040,Dec-11,12700.72,10924.44,8524.07,6525.3,0.007655145957271585,0.008601433619511335
250,(주)광명전기,17040,Dec-12,13422.2,10137.84,7812.51,7292.71,0.00933465685163923,0.007553038995097674
251,(주)광명전기,17040,Dec-13,22856.32,11541.77,16789.22,7763.59,0.004624151687809201,0.005049706164421919
252,(주)광명전기,17040,Dec-14,24682.31,10362.87,20049.23,8432.19,0.0042057425646770475,0.00419850086965118
253,(주)광명전기,17040,Dec-15,23499.45,11400.79,14620.46,9002.82,0.006157685873084705,0.004851513546061717
254,(주)광명전기,17040,Dec-16,16207.87,9387.27,30170.87,9356.06,0.0031010242661215935,0.005791797441613241
255,(주)광명전기,17040,Dec-17,9525.8,10037.25,8812.49,9055.91,0.010276221590038683,0.01053691028575028
256,(주)광명전기,17040,Dec-18,17755.15,10524.89,15738.2,9485.1,0.006026801031884205,0.00592779559733373
257,(주)광명전기,17040,Dec-19,20753.67,12126.12,19713.93,11024.18,0.005592076262825322,0.005842879837638356
258,(주)광무,29480,Dec-11,-31297.66,9276.14,-34287.6,8144.71,-0.0023754097691293646,-0.002963844581352088
259,(주)광무,29480,Dec-12,2867.93,8334.17,-2546.32,7944.19,-0.031198710295642335,0.029059879425230046
260,(주)광무,29480,Dec-13,-19191.93,6095.68,-27128.53,2749.74,-0.0010135971245032443,-0.0031761683165788955
261,(주)광무,29480,Dec-14,,,7685.26,5695.3,0.007410679664708806,
262,(주)광무,29480,Dec-15,,,4969.66,6004.5,0.012082315490395722,
263,(주)광무,29480,Dec-16,,,7028.95,5328.99,0.007581487988959944,
264,(주)광무,29480,Dec-17,,,4347.69,6189.98,0.014237399630608438,
265,(주)광무,29480,Dec-18,3161.84,7108.07,2567.43,6306.97,0.024565304604215115,0.02248080231763783
266,(주)광무,29480,Dec-19,6253.03,10470.43,3691.03,8214.14,0.0222543300921423,0.016744570232351357
267,(주)광주신세계,37710,Dec-11,,,81174.22,14386.06,0.0017722449319500697,
268,(주)광주신세계,37710,Dec-12,,,78930.35,14616.99,0.0018518846045912627,
269,(주)광주신세계,37710,Dec-13,,,77074.43,15334.89,0.001989620941731259,
270,(주)광주신세계,37710,Dec-14,,,75546.09,17960.81,0.0023774638766877283,
271,(주)광주신세계,37710,Dec-15,,,78789.64,18143.86,0.002302823061509102,
272,(주)광주신세계,37710,Dec-16,,,79200.71,17881.87,0.002257791628383129,
273,(주)광주신세계,37710,Dec-17,,,79390.39,17878.11,0.0022519236900083246,
274,(주)광주신세계,37710,Dec-18,,,74360.77,18897.36,0.002541307735248035,
275,(주)광주신세계,37710,Dec-19,,,84867.5,12379.14,0.0014586431790732611,
276,(주)구영테크,53270,Dec-11,30173.23,17760.73,16205.29,8082.38,0.00498749482422098,0.005886254139845154
277,(주)구영테크,53270,Dec-12,34066.87,18823.48,15794.6,7887.31,0.004993675053499297,0.005525450386255033
278,(주)구영테크,53270,Dec-13,40563.29,23882.14,18802.93,10446.58,0.005555825608030238,0.005887624006829821
279,(주)구영테크,53270,Dec-14,40918.73,25704.41,19185.74,11979.68,0.006244054177738257,0.006281820085814002
280,(주)구영테크,53270,Dec-15,44427.3,28209.17,21494.68,13323.45,0.006198487253590191,0.006349512574475603
281,(주)구영테크,53270,Dec-16,41169.13,26665.93,23004.45,14234.69,0.006187798447691643,0.006477166265111748
282,(주)구영테크,53270,Dec-17,37905.67,25876.93,19348.46,14324.76,0.0074035659685577045,0.006826664717969634
283,(주)구영테크,53270,Dec-18,46490.62,26400.6,24326.3,14695.74,0.0060410913291376,0.005678693895671858
284,(주)구영테크,53270,Dec-19,48045.12,28372.25,23970.02,15446.67,0.006444162332780699,0.005905334402328478
285,(주)국동,5320,Dec-11,2980.52,587.9,-2116.88,3625.48,-0.01712652583046748,0.001972474601747346
286,(주)국동,5320,Dec-12,18227.04,11300.63,4858.24,3656.1,0.007525564813595047,0.006199926043943503
287,(주)국동,5320,Dec-13,25635.95,19148.69,7354.16,3775.86,0.005134318535359579,0.007469467681127479
288,(주)국동,5320,Dec-14,36358.9,24650.0,10914.26,4673.89,0.00428237003699747,0.0067796330472043986
289,(주)국동,5320,Dec-15,37153.81,26519.22,13416.63,5057.86,0.0037698438430514964,0.0071376852064431616
290,(주)국동,5320,Dec-16,36128.26,22499.24,13780.66,4796.3,0.0034804573946385733,0.006227601329264127
291,(주)국동,5320,Dec-17,25998.16,31392.6,-2076.99,5139.22,-0.024743595298966296,0.012074931456687704
292,(주)국동,5320,Dec-18,47246.08,40583.46,8928.66,5264.65,0.005896349508212878,0.008589804699141177
293,(주)국동,5320,Dec-19,53909.77,53899.74,-1520.24,5767.58,-0.037938614955533335,0.009998139483807851
294,(주)국보,1140,Dec-11,14836.73,10433.61,13951.65,9772.15,0.007004296982794149,0.0070322840679853315
295,(주)국보,1140,Dec-12,15684.53,10619.78,13380.25,9608.36,0.007181001849741224,0.006770862754574093
296,(주)국보,1140,Dec-13,8219.66,10587.29,6868.2,9585.36,0.013956145715034507,0.012880447609755149
297,(주)국보,1140,Dec-14,5210.25,10476.53,4075.68,9531.53,0.023386355160365878,0.02010753802600643
298,(주)국보,1140,Dec-15,8167.53,10257.32,7344.69,9477.51,0.012903893833504206,0.012558656044116153
299,(주)국보,1140,Dec-16,6923.11,8954.75,4899.16,8086.72,0.01650633986234375,0.012934577090353902
300,(주)국보,1140,Dec-17,4890.55,7991.82,4109.65,7192.27,0.017500930736194083,0.016341352199650345
301,(주)국보,1140,Dec-18,9202.65,8269.43,8443.01,7608.76,0.00901190452220239,0.008985922533183376
302,(주)국보,1140,Dec-19,8104.48,10662.19,786.09,7885.98,0.10031904743731633,0.013155921169525991
303,(주)국보디자인,66620,Dec-11,37630.05,30445.69,35818.45,28747.07,0.008025771634450962,0.008090791800701831
304,(주)국보디자인,66620,Dec-12,34487.68,24987.02,34226.02,24593.62,0.007185649982089651,0.007245201764804127
305,(주)국보디자인,66620,Dec-13,44261.95,32092.33,41668.79,31008.74,0.007441718370031864,0.0072505458977744994
306,(주)국보디자인,66620,Dec-14,48193.45,35363.16,42850.2,33413.63,0.007797776906525523,0.00733775232941406
307,(주)국보디자인,66620,Dec-15,53043.56,40009.87,42258.71,34612.87,0.008190706720579024,0.007542832720880726
308,(주)국보디자인,66620,Dec-16,54982.2,43083.72,54240.0,40223.62,0.007415859144542773,0.007835939631371608
309,(주)국보디자인,66620,Dec-17,76642.09,54993.95,73546.06,50921.92,0.006923813457852127,0.0071754241044313894
310,(주)국보디자인,66620,Dec-18,69527.95,52699.93,61350.27,44373.1,0.007232747304942586,0.007579675511790582
311,(주)국보디자인,66620,Dec-19,79433.85,59436.44,62003.27,49806.27,0.008032845687009732,0.007482507772190319
312,(주)국순당,43650,Dec-11,33279.55,19621.17,32287.82,18657.0,0.005778339943669161,0.005895863976526123
313,(주)국순당,43650,Dec-12,31085.72,18737.2,28065.87,17437.3,0.006212991081338294,0.00602759080375169
314,(주)국순당,43650,Dec-13,32841.1,21439.45,25153.16,18704.26,0.007436147187868243,0.006528237482910134
315,(주)국순당,43650,Dec-14,29706.7,20529.0,24319.77,17696.47,0.0072765778623728765,0.006910562263731751
316,(주)국순당,43650,Dec-15,18258.1,20706.06,13157.64,17900.3,0.013604491382953174,0.011340752871328344
317,(주)국순당,43650,Dec-16,18388.84,19323.98,14524.22,16970.31,0.011684145516936539,0.010508536699432917
318,(주)국순당,43650,Dec-17,31047.34,17181.75,9927.8,14371.44,0.014475956405245877,0.005534048971667138
319,(주)국순당,43650,Dec-18,19112.58,14484.94,14970.51,13407.17,0.008955720279402639,0.007578746563781551
320,(주)국순당,43650,Dec-19,14926.79,17673.07,14246.23,13368.71,0.009384033530274324,0.011839832944658563
321,(주)국영지앤엠,6050,Dec-11,,,3486.7,5767.58,0.016541658301545876,
322,(주)국영지앤엠,6050,Dec-12,,,12743.18,5417.25,0.004251097449773133,
323,(주)국영지앤엠,6050,Dec-13,,,8302.22,5533.44,0.006665012490635036,
324,(주)국영지앤엠,6050,Dec-14,,,7988.13,5978.39,0.007484092021536956,
325,(주)국영지앤엠,6050,Dec-15,,,6630.74,6104.65,0.00920658930979046,
326,(주)국영지앤엠,6050,Dec-16,,,7893.21,6217.25,0.00787670668840687,
327,(주)국영지앤엠,6050,Dec-17,,,9692.54,6668.29,0.006879816848834258,
328,(주)국영지앤엠,6050,Dec-18,,,6989.65,6116.38,0.008750624137117023,
329,(주)국영지앤엠,6050,Dec-19,,,8084.83,6840.22,0.00846056132287259,
330,(주)국전약품,307750,Dec-18,,,,,,
331,(주)국전약품,307750,Dec-19,,,,,,
332,(주)그래디언트,35080,Dec-11,60243.93,60616.79,4264.28,6719.32,0.015757220445186525,0.010061891712575856
333,(주)그래디언트,35080,Dec-12,139063.68,70076.68,51766.97,2577.73,0.0004979487885808267,0.005039179173167285
334,(주)그래디언트,35080,Dec-13,176314.61,83886.45,-3491.71,1691.5,-0.0048443312875353335,0.004757770782580071
335,(주)그래디언트,35080,Dec-14,208989.84,93793.7,5932.51,1868.8,0.003150100041972116,0.004487955012549893
336,(주)그래디언트,35080,Dec-15,240472.76,109195.44,20084.99,1887.33,0.0009396718644121803,0.004540865252263915
337,(주)그래디언트,35080,Dec-16,151643.27,114373.05,-44434.41,1766.18,-0.0003974802411014347,0.007542243714475427
338,(주)그래디언트,35080,Dec-17,171482.48,136731.79,-49657.55,1830.72,-0.0003686690140774162,0.007973513679065057
339,(주)그래디언트,35080,Dec-18,227407.59,142611.56,10502.87,1613.68,0.0015364181409462366,0.006271187342515701
340,(주)그래디언트,35080,Dec-19,236692.21,143001.84,6703.3,2399.58,0.003579699550967434,0.006041679191723293
341,(주)그리티,204020,Dec-18,23409.46,11304.64,19484.99,7500.33,0.0038492860401775925,0.004829090461719322
342,(주)그리티,204020,Dec-19,17793.55,11217.56,13191.93,7212.23,0.00546715302461429,0.0063042844176682
343,(주)그린플러스,186230,Dec-19,14324.08,7033.08,11053.23,5942.05,0.005375849412343722,0.004909969785145014
344,(주)글로벌스탠다드테크놀로지,83450,Dec-11,16576.7,12011.18,13825.35,10867.23,0.007860365198711063,0.007245820941441904
345,(주)글로벌스탠다드테크놀로지,83450,Dec-12,25842.97,16755.69,21570.05,14541.19,0.006741379829903037,0.00648365493594583
346,(주)글로벌스탠다드테크놀로지,83450,Dec-13,25846.64,18146.16,21824.97,15605.43,0.007150264124074397,0.007020703658193096
347,(주)글로벌스탠다드테크놀로지,83450,Dec-14,29112.38,19896.3,24242.9,17354.68,0.007158665011199155,0.00683430897783005
348,(주)글로벌스탠다드테크놀로지,83450,Dec-15,32655.3,25147.38,27127.4,21922.39,0.008081272071779824,0.007700857134982683
349,(주)글로벌스탠다드테크놀로지,83450,Dec-16,34929.88,28117.14,28512.23,23531.73,0.008253205729611468,0.008049595360762763
350,(주)글로벌스탠다드테크놀로지,83450,Dec-17,55747.58,35513.69,48792.88,31875.87,0.006532893733675897,0.00637044513860512
351,(주)글로벌스탠다드테크놀로지,83450,Dec-18,53316.81,39514.98,41400.9,31641.46,0.007642698588678024,0.00741135488038388
352,(주)글로벌스탠다드테크놀로지,83450,Dec-19,71457.79,45087.09,57332.3,32934.01,0.0057444076026951655,0.0063096115902828796
353,(주)금양,1570,Dec-11,12521.92,5073.04,10017.49,3951.55,0.00394465080574076,0.004051327591934783
354,(주)금양,1570,Dec-12,16267.46,6154.98,12136.86,4463.21,0.003677400909296144,0.003783614651580517
355,(주)금양,1570,Dec-13,14775.26,6446.94,9944.21,4755.16,0.004781837873496236,0.00436333438464027
356,(주)금양,1570,Dec-14,15008.53,7413.25,11458.88,4997.8,0.0043615082800413305,0.0049393578185205345
357,(주)금양,1570,Dec-15,34946.42,8033.86,12003.03,6297.84,0.005246875164021085,0.0022989078709636066
358,(주)금양,1570,Dec-16,-10089.35,9226.53,-20026.97,6786.43,-0.0033886454116623735,-0.009144821024149227
359,(주)금양,1570,Dec-17,51739.78,11776.49,14797.19,8025.56,0.0054237054467773955,0.002276099743756158
360,(주)금양,1570,Dec-18,45103.46,10726.94,33681.93,8420.25,0.002499930971889081,0.002378296476589601
361,(주)금양,1570,Dec-19,5126.82,12619.04,-3626.49,8187.99,-0.02257827816980055,0.024613776180946477
362,(주)금호에이치티,214330,Dec-15,52220.95,26405.66,49719.42,23340.64,0.0046944714962483475,0.00505652616430762
363,(주)금호에이치티,214330,Dec-16,49989.96,28513.07,49039.75,24808.65,0.005058885903782136,0.005703759314870426
364,(주)금호에이치티,214330,Dec-17,40550.16,25672.52,36109.34,22432.92,0.00621249792989847,0.006331052701148404
365,(주)금호에이치티,214330,Dec-18,46654.92,28458.48,40132.59,24629.51,0.0061370347640159785,0.006099781116332425
366,(주)금호에이치티,214330,Dec-19,52694.04,33101.25,46919.36,28557.04,0.006086408680766319,0.006281782531762606
367,(주)금화피에스시,36190,Dec-11,,,56699.04,35562.23,0.006272104430692302,
368,(주)금화피에스시,36190,Dec-12,,,71820.4,45161.35,0.006288095025925782,
369,(주)금화피에스시,36190,Dec-13,109187.93,73647.96,103050.93,70371.32,0.006828790385491912,0.0067450642209262515
370,(주)금화피에스시,36190,Dec-14,129346.5,91534.51,118494.36,83969.61,0.007086380313797214,0.0070766901307727685
371,(주)금화피에스시,36190,Dec-15,153610.82,112930.66,139901.15,102501.9,0.007326737485717594,0.007351738634036327
372,(주)금화피에스시,36190,Dec-16,136417.9,96205.18,124732.48,88465.63,0.007092429333562518,0.007052240211878353
373,(주)금화피에스시,36190,Dec-17,111545.94,75207.79,104432.29,69269.92,0.006632998280512665,0.006742315318692908
374,(주)금화피에스시,36190,Dec-18,139046.25,80900.17,128613.82,74172.74,0.005767089415429851,0.005818220196517346
375,(주)금화피에스시,36190,Dec-19,131501.4,88390.74,119696.01,82395.6,0.006883738229870821,0.006721657716191615
376,(주)기가레인,49080,Dec-13,29926.66,11394.6,28602.39,10309.19,0.0036043106887221664,0.0038075080881060566
377,(주)기가레인,49080,Dec-14,28620.93,12923.57,28723.92,11947.77,0.0041595193135198815,0.00451542629816711
378,(주)기가레인,49080,Dec-15,9658.87,17811.02,3920.45,12548.02,0.03200658087719522,0.01844006597044996
379,(주)기가레인,49080,Dec-16,18559.19,18175.93,12222.47,12076.65,0.009880695145907496,0.009793493142750305
380,(주)기가레인,49080,Dec-17,23651.93,13332.43,18089.11,8494.74,0.004696051934008915,0.005636931108793236
381,(주)기가레인,49080,Dec-18,15054.46,16509.23,8609.69,12362.78,0.014359146496563757,0.01096633821472175
382,(주)기가레인,49080,Dec-19,-16789.54,16267.14,-22025.06,11276.91,-0.0051200359953616475,-0.009688853893555154
383,(주)기산텔레콤,35460,Dec-11,-3910.82,3971.0,-4380.27,2688.0,-0.006136608017314,-0.010153880771807447
384,(주)기산텔레콤,35460,Dec-12,11594.7,8928.0,5107.64,2400.46,0.0046997439130400725,0.007700069859504774
385,(주)기산텔레콤,35460,Dec-13,15427.01,8459.0,5008.37,2221.53,0.004435634747432798,0.005483240109392553
386,(주)기산텔레콤,35460,Dec-14,13247.64,8532.96,3190.9,2492.48,0.007811213137359366,0.00644111705934038
387,(주)기산텔레콤,35460,Dec-15,13704.04,8646.07,4511.8,2316.24,0.005133738197615142,0.00630913949463078
388,(주)기산텔레콤,35460,Dec-16,8198.87,9162.26,872.71,2333.46,0.02673809169139806,0.011175027778218216
389,(주)기산텔레콤,35460,Dec-17,5297.23,8766.39,92.18,2002.03,0.21718702538511608,0.01654900768892421
390,(주)기산텔레콤,35460,Dec-18,6896.81,8345.56,-3696.12,1874.92,-0.005072670800731578,0.012100608832199234
391,(주)기산텔레콤,35460,Dec-19,14112.52,8779.09,3924.58,1940.16,0.004943611800498397,0.006220781263728944
392,(주)까뮤이앤씨,13700,Dec-11,,,-122120.12,9201.73,-0.0007534982769424072,
393,(주)까뮤이앤씨,13700,Dec-12,,,14011.09,6926.57,0.004943633935689514,
394,(주)까뮤이앤씨,13700,Dec-13,,,7169.45,7106.68,0.00991244795625885,
395,(주)까뮤이앤씨,13700,Dec-14,,,21334.21,8667.21,0.004062587740535037,
396,(주)까뮤이앤씨,13700,Dec-15,,,24424.32,10219.62,0.004184198372769437,
397,(주)까뮤이앤씨,13700,Dec-16,,,21906.17,11724.47,0.005352131385815046,
398,(주)까뮤이앤씨,13700,Dec-17,,,28463.66,13415.04,0.004713041119799773,
399,(주)까뮤이앤씨,13700,Dec-18,,,23964.65,13557.93,0.005657470482564945,
400,(주)까뮤이앤씨,13700,Dec-19,,,37205.53,17060.17,0.0045853855596197654,
401,(주)까스텔바작,308100,Dec-19,15994.76,4783.89,15887.32,4537.86,0.002856277836664711,0.002990910773278249
402,(주)나노,187790,Dec-14,,,,,,
403,(주)나노,187790,Dec-15,307.33,5777.31,-3296.41,3849.55,-0.011678007286714942,0.18798392607295092
404,(주)나노,187790,Dec-16,-8126.85,6126.69,-6650.9,3733.8,-0.005613977055736818,-0.007538825005998634
405,(주)나노,187790,Dec-17,12355.94,6096.88,4214.26,3212.82,0.007623687195379498,0.004934371646349853
406,(주)나노,187790,Dec-18,13817.93,8694.55,-266.3,2587.96,-0.09718212542245588,0.006292223220120524
407,(주)나노,187790,Dec-19,17902.91,12206.74,5846.68,2569.37,0.004394579487846093,0.0068182993714429665
408,(주)나노브릭,286750,Dec-19,3244.81,2488.68,3240.76,2488.68,0.007679309791530382,0.007669724883737414
409,(주)나노신소재,121600,Dec-11,12209.81,5265.42,12167.9,5205.12,0.004277747187271427,0.00431245039849105
410,(주)나노신소재,121600,Dec-12,8523.49,6188.49,8416.93,5994.68,0.007122169246981976,0.007260511832594394
411,(주)나노신소재,121600,Dec-13,10555.15,6212.86,10271.09,5977.25,0.00581948946022282,0.005886093518329915
412,(주)나노신소재,121600,Dec-14,14718.05,7176.82,14462.16,6993.25,0.004835550152950873,0.004876203029613298
413,(주)나노신소재,121600,Dec-15,22092.3,8807.47,21687.95,8347.78,0.0038490405962758123,0.003986669563603608
414,(주)나노신소재,121600,Dec-16,19819.21,9981.79,19229.47,9386.27,0.004881190173208102,0.005036421734266906
415,(주)나노신소재,121600,Dec-17,21499.89,10973.96,20854.1,10365.24,0.004970360744409973,0.005104193556339125
416,(주)나노신소재,121600,Dec-18,24478.31,12653.13,23824.17,12106.68,0.005081679655576669,0.005169119109938554
417,(주)나노신소재,121600,Dec-19,22990.99,13866.21,22292.22,13139.95,0.005894410695749459,0.006031149593819144
418,(주)나노엔텍,39860,Dec-11,-6137.88,3285.57,-6578.5,3178.85,-0.004832180588280003,-0.005352939451406675
419,(주)나노엔텍,39860,Dec-12,-519.47,3621.2,-1227.78,3442.2,-0.028035967355715192,-0.06970951161761026
420,(주)나노엔텍,39860,Dec-13,5043.95,3951.44,5802.11,3140.01,0.005411841554193216,0.00783401897322535
421,(주)나노엔텍,39860,Dec-14,4994.25,5185.95,4697.89,3598.8,0.007660460334320301,0.010383841417630274
422,(주)나노엔텍,39860,Dec-15,959.69,6085.68,1705.9,3742.55,0.02193885925318014,0.06341297710719086
423,(주)나노엔텍,39860,Dec-16,-2104.22,9650.06,-6186.83,8108.33,-0.01310579084927176,-0.04586050888215111
424,(주)나노엔텍,39860,Dec-17,7586.63,6398.86,8202.27,5741.71,0.007000147520137718,0.008434390500129833
