,회사명,거래소코드,회계년도,이자보상배율,count,부실기업
457,(주)나이스디앤비,130580,11-Dec,39.1,0.0,
458,(주)나이스디앤비,130580,12-Dec,0.0,0.0,0.0
459,(주)나이스디앤비,130580,13-Dec,48.46,0.0,
460,(주)나이스디앤비,130580,14-Dec,51.13,0.0,
461,(주)나이스디앤비,130580,15-Dec,0.0,0.0,0.0
462,(주)나이스디앤비,130580,16-Dec,0.0,0.0,0.0
463,(주)나이스디앤비,130580,17-Dec,0.0,0.0,0.0
464,(주)나이스디앤비,130580,18-Dec,0.0,0.0,0.0
465,(주)나이스디앤비,130580,19-Dec,323.47,0.0,
466,(주)나이스홀딩스,34310,11-Dec,23.73,0.0,
467,(주)나이스홀딩스,34310,12-Dec,42.71,0.0,
468,(주)나이스홀딩스,34310,13-Dec,27.01,0.0,
469,(주)나이스홀딩스,34310,14-Dec,16.68,0.0,
470,(주)나이스홀딩스,34310,15-Dec,14.86,0.0,
471,(주)나이스홀딩스,34310,16-Dec,17.14,0.0,
472,(주)나이스홀딩스,34310,17-Dec,15.51,0.0,
473,(주)나이스홀딩스,34310,18-Dec,9.62,0.0,
474,(주)나이스홀딩스,34310,19-Dec,8.47,0.0,
475,(주)나인테크,267320,17-Dec,-88.77,0.0,
476,(주)나인테크,267320,18-Dec,599.55,1.0,
477,(주)나인테크,267320,19-Dec,23.02,0.0,
478,(주)남선알미늄,8350,11-Dec,0.85,0.0,
479,(주)남선알미늄,8350,12-Dec,-0.73,1.0,1.0
480,(주)남선알미늄,8350,13-Dec,3.16,2.0,
481,(주)남선알미늄,8350,14-Dec,4.69,0.0,
482,(주)남선알미늄,8350,15-Dec,7.95,0.0,
483,(주)남선알미늄,8350,16-Dec,12.45,0.0,
484,(주)남선알미늄,8350,17-Dec,8.89,0.0,
485,(주)남선알미늄,8350,18-Dec,5.19,0.0,
486,(주)남선알미늄,8350,19-Dec,7.9,0.0,
487,(주)남성,4270,11-Dec,-0.06,0.0,
488,(주)남성,4270,12-Dec,-0.01,1.0,1.0
489,(주)남성,4270,13-Dec,0.39,2.0,1.0
490,(주)남성,4270,14-Dec,0.41,3.0,1.0
491,(주)남성,4270,15-Dec,0.65,4.0,1.0
492,(주)남성,4270,16-Dec,1.01,5.0,
493,(주)남성,4270,17-Dec,1.79,0.0,
494,(주)남성,4270,18-Dec,0.23,0.0,
495,(주)남성,4270,19-Dec,0.13,1.0,1.0
496,(주)내츄럴엔도텍,168330,13-Dec,675.61,0.0,
497,(주)내츄럴엔도텍,168330,14-Dec,4036.59,0.0,
498,(주)내츄럴엔도텍,168330,15-Dec,-805.99,0.0,
499,(주)내츄럴엔도텍,168330,16-Dec,-34.59,1.0,1.0
500,(주)내츄럴엔도텍,168330,17-Dec,-1.96,2.0,1.0
501,(주)내츄럴엔도텍,168330,18-Dec,-6.1,3.0,1.0
502,(주)내츄럴엔도텍,168330,19-Dec,-4.35,4.0,1.0
503,(주)네오리진,94860,11-Dec,1.61,0.0,
504,(주)네오리진,94860,12-Dec,1.27,0.0,
505,(주)네오리진,94860,13-Dec,-2.65,0.0,
506,(주)네오리진,94860,14-Dec,-8.5,1.0,1.0
507,(주)네오리진,94860,15-Dec,-19.24,2.0,1.0
508,(주)네오리진,94860,16-Dec,9.47,3.0,
509,(주)네오리진,94860,17-Dec,2.48,0.0,
510,(주)네오리진,94860,18-Dec,-12.63,0.0,
511,(주)네오리진,94860,19-Dec,3.22,1.0,
512,(주)네오셈,253590,18-Dec,0.0,0.0,0.0
513,(주)네오셈,253590,19-Dec,-7.64,0.0,
514,(주)네오오토,212560,15-Dec,9.39,0.0,
515,(주)네오오토,212560,16-Dec,10.05,0.0,
516,(주)네오오토,212560,17-Dec,1.7,0.0,
517,(주)네오오토,212560,18-Dec,2.49,0.0,
518,(주)네오오토,212560,19-Dec,0.84,0.0,
519,(주)네오위즈,95660,11-Dec,16.86,0.0,
520,(주)네오위즈,95660,12-Dec,12.72,0.0,
521,(주)네오위즈,95660,13-Dec,10.3,0.0,
522,(주)네오위즈,95660,14-Dec,5.0,0.0,
523,(주)네오위즈,95660,15-Dec,4.15,0.0,
524,(주)네오위즈,95660,16-Dec,31.06,0.0,
525,(주)네오위즈,95660,17-Dec,81.79,0.0,
526,(주)네오위즈,95660,18-Dec,590.79,0.0,
527,(주)네오위즈,95660,19-Dec,296.81,0.0,
528,(주)네오위즈홀딩스,42420,11-Dec,29.73,0.0,
529,(주)네오위즈홀딩스,42420,12-Dec,20.9,0.0,
530,(주)네오위즈홀딩스,42420,13-Dec,17.47,0.0,
531,(주)네오위즈홀딩스,42420,14-Dec,17.44,0.0,
532,(주)네오위즈홀딩스,42420,15-Dec,196.79,0.0,
533,(주)네오위즈홀딩스,42420,16-Dec,452.43,0.0,
534,(주)네오위즈홀딩스,42420,17-Dec,58.57,0.0,
535,(주)네오위즈홀딩스,42420,18-Dec,248.6,0.0,
536,(주)네오위즈홀딩스,42420,19-Dec,268.11,0.0,
537,(주)네오크레마,311390,19-Dec,3.38,0.0,
538,(주)네오티스,85910,11-Dec,61.44,0.0,
539,(주)네오티스,85910,12-Dec,33.52,0.0,
540,(주)네오티스,85910,13-Dec,7.82,0.0,
541,(주)네오티스,85910,14-Dec,6.55,0.0,
542,(주)네오티스,85910,15-Dec,4.06,0.0,
543,(주)네오티스,85910,16-Dec,5.32,0.0,
544,(주)네오티스,85910,17-Dec,7.31,0.0,
545,(주)네오티스,85910,18-Dec,6.77,0.0,
546,(주)네오티스,85910,19-Dec,4.37,0.0,
547,(주)네오팜,92730,11-Dec,37.77,0.0,
548,(주)네오팜,92730,12-Dec,28.19,0.0,
549,(주)네오팜,92730,13-Dec,188.23,0.0,
550,(주)네오팜,92730,14-Dec,629.34,0.0,
551,(주)네오팜,92730,15-Dec,8584.92,0.0,
552,(주)네오팜,92730,16-Dec,0.0,0.0,0.0
553,(주)네오팜,92730,17-Dec,0.0,0.0,0.0
554,(주)네오팜,92730,18-Dec,9212.39,0.0,
555,(주)네오팜,92730,19-Dec,1337.32,0.0,
556,(주)네오펙트,290660,18-Dec,-5.77,0.0,
557,(주)네오펙트,290660,19-Dec,-15.37,1.0,1.0
558,(주)네온테크,306620,18-Dec,0.0,0.0,0.0
559,(주)네온테크,306620,19-Dec,0.0,0.0,0.0
560,(주)네이블커뮤니케이션즈,153460,12-Dec,71.34,0.0,
561,(주)네이블커뮤니케이션즈,153460,13-Dec,4.62,0.0,
562,(주)네이블커뮤니케이션즈,153460,14-Dec,126.65,0.0,
563,(주)네이블커뮤니케이션즈,153460,15-Dec,0.0,0.0,0.0
564,(주)네이블커뮤니케이션즈,153460,16-Dec,0.0,0.0,0.0
565,(주)네이블커뮤니케이션즈,153460,17-Dec,0.0,0.0,0.0
566,(주)네이블커뮤니케이션즈,153460,18-Dec,0.0,0.0,0.0
567,(주)네이블커뮤니케이션즈,153460,19-Dec,-454.29,0.0,
568,(주)네이처셀,7390,11-Dec,-1.42,0.0,
569,(주)네이처셀,7390,12-Dec,-0.67,1.0,1.0
570,(주)네이처셀,7390,13-Dec,1.54,2.0,
571,(주)네이처셀,7390,14-Dec,-2.98,0.0,
572,(주)네이처셀,7390,15-Dec,-2.61,1.0,1.0
573,(주)네이처셀,7390,16-Dec,-7.91,2.0,1.0
574,(주)네이처셀,7390,17-Dec,-0.81,3.0,1.0
575,(주)네이처셀,7390,18-Dec,7.8,4.0,
576,(주)네이처셀,7390,19-Dec,8.3,0.0,
577,(주)네패스,33640,11-Dec,3.47,0.0,
578,(주)네패스,33640,12-Dec,7.99,0.0,
579,(주)네패스,33640,13-Dec,-0.1,0.0,
580,(주)네패스,33640,14-Dec,0.66,1.0,1.0
581,(주)네패스,33640,15-Dec,0.42,2.0,1.0
582,(주)네패스,33640,16-Dec,1.36,3.0,
583,(주)네패스,33640,17-Dec,3.32,0.0,
584,(주)네패스,33640,18-Dec,4.79,0.0,
585,(주)네패스,33640,19-Dec,11.65,0.0,
586,(주)넥센,5720,11-Dec,3.15,0.0,
587,(주)넥센,5720,12-Dec,5.24,0.0,
588,(주)넥센,5720,13-Dec,26.31,0.0,
589,(주)넥센,5720,14-Dec,32.06,0.0,
590,(주)넥센,5720,15-Dec,39.55,0.0,
591,(주)넥센,5720,16-Dec,80.13,0.0,
592,(주)넥센,5720,17-Dec,75.08,0.0,
593,(주)넥센,5720,18-Dec,12.87,0.0,
594,(주)넥센,5720,19-Dec,10.21,0.0,
595,(주)넥스턴바이오사이언스,89140,11-Dec,40.44,0.0,
596,(주)넥스턴바이오사이언스,89140,12-Dec,158.14,0.0,
597,(주)넥스턴바이오사이언스,89140,13-Dec,284.57,0.0,
598,(주)넥스턴바이오사이언스,89140,14-Dec,2169.07,0.0,
599,(주)넥스턴바이오사이언스,89140,15-Dec,7799.11,0.0,
600,(주)넥스턴바이오사이언스,89140,16-Dec,97436.72,0.0,
601,(주)넥스턴바이오사이언스,89140,17-Dec,1532.55,0.0,
602,(주)넥스턴바이오사이언스,89140,18-Dec,-624.03,0.0,
603,(주)넥스턴바이오사이언스,89140,19-Dec,2394.07,1.0,
604,(주)넥스트아이,137940,11-Dec,17771.19,0.0,
605,(주)넥스트아이,137940,12-Dec,4655.9,0.0,
606,(주)넥스트아이,137940,13-Dec,0.0,0.0,0.0
607,(주)넥스트아이,137940,14-Dec,102.65,0.0,
608,(주)넥스트아이,137940,15-Dec,100.62,0.0,
609,(주)넥스트아이,137940,16-Dec,6.38,0.0,
610,(주)넥스트아이,137940,17-Dec,0.84,0.0,
611,(주)넥스트아이,137940,18-Dec,5.06,1.0,
612,(주)넥스트아이,137940,19-Dec,3.95,0.0,
613,(주)넥스트엔터테인먼트월드,160550,14-Dec,13.68,0.0,
614,(주)넥스트엔터테인먼트월드,160550,15-Dec,-5.5,0.0,
615,(주)넥스트엔터테인먼트월드,160550,16-Dec,14.66,1.0,
616,(주)넥스트엔터테인먼트월드,160550,17-Dec,-6.92,0.0,
617,(주)넥스트엔터테인먼트월드,160550,18-Dec,-6.46,1.0,1.0
618,(주)넥스트엔터테인먼트월드,160550,19-Dec,-3.05,2.0,1.0
619,(주)넥슨게임즈,225570,15-Dec,12.43,0.0,
620,(주)넥슨게임즈,225570,16-Dec,-2.22,0.0,
621,(주)넥슨게임즈,225570,17-Dec,-62.24,1.0,1.0
622,(주)넥슨게임즈,225570,18-Dec,-236.72,2.0,1.0
623,(주)넥슨게임즈,225570,19-Dec,-30.19,3.0,1.0
624,(주)넵튠,217270,15-Dec,-3.35,0.0,
625,(주)넵튠,217270,16-Dec,-58.73,1.0,1.0
626,(주)넵튠,217270,17-Dec,-51.27,2.0,1.0
627,(주)넵튠,217270,18-Dec,-48.7,3.0,1.0
628,(주)넵튠,217270,19-Dec,-24.07,4.0,1.0
629,(주)노랑풍선,104620,19-Dec,-4.42,0.0,
630,(주)노루페인트,90350,11-Dec,2.17,0.0,
631,(주)노루페인트,90350,12-Dec,2.38,0.0,
632,(주)노루페인트,90350,13-Dec,2.93,0.0,
633,(주)노루페인트,90350,14-Dec,3.84,0.0,
634,(주)노루페인트,90350,15-Dec,5.3,0.0,
635,(주)노루페인트,90350,16-Dec,5.74,0.0,
636,(주)노루페인트,90350,17-Dec,5.49,0.0,
637,(주)노루페인트,90350,18-Dec,4.57,0.0,
638,(주)노루페인트,90350,19-Dec,6.28,0.0,
639,(주)노루홀딩스,320,11-Dec,1.05,0.0,
640,(주)노루홀딩스,320,12-Dec,1.2,0.0,
641,(주)노루홀딩스,320,13-Dec,1.81,0.0,
642,(주)노루홀딩스,320,14-Dec,2.91,0.0,
643,(주)노루홀딩스,320,15-Dec,2.92,0.0,
644,(주)노루홀딩스,320,16-Dec,2.69,0.0,
645,(주)노루홀딩스,320,17-Dec,2.41,0.0,
646,(주)노루홀딩스,320,18-Dec,1.43,0.0,
647,(주)노루홀딩스,320,19-Dec,3.36,0.0,
648,(주)노바렉스,194700,18-Dec,0.0,0.0,0.0
649,(주)노바렉스,194700,19-Dec,389.16,0.0,
650,(주)노바텍,285490,18-Dec,0.0,0.0,0.0
651,(주)노바텍,285490,19-Dec,665.98,0.0,
652,(주)노블엠앤비,106520,12-Dec,11.2,0.0,
653,(주)노블엠앤비,106520,13-Dec,17.99,0.0,
654,(주)노블엠앤비,106520,14-Dec,1.3,0.0,
655,(주)노블엠앤비,106520,15-Dec,-4.2,0.0,
656,(주)노블엠앤비,106520,16-Dec,-6.13,1.0,1.0
657,(주)노블엠앤비,106520,17-Dec,-4.91,2.0,1.0
658,(주)노블엠앤비,106520,18-Dec,-3.67,3.0,1.0
659,(주)노블엠앤비,106520,19-Dec,-0.29,4.0,1.0
660,(주)노터스,278650,19-Dec,10.34,0.0,
661,(주)녹십자,6280,11-Dec,26.01,0.0,
662,(주)녹십자,6280,12-Dec,34.94,0.0,
663,(주)녹십자,6280,13-Dec,44.02,0.0,
664,(주)녹십자,6280,14-Dec,20.91,0.0,
665,(주)녹십자,6280,15-Dec,18.28,0.0,
666,(주)녹십자,6280,16-Dec,14.57,0.0,
667,(주)녹십자,6280,17-Dec,14.32,0.0,
668,(주)녹십자,6280,18-Dec,6.59,0.0,
669,(주)녹십자,6280,19-Dec,4.19,0.0,
670,(주)녹십자엠에스,142280,14-Dec,9.68,0.0,
671,(주)녹십자엠에스,142280,15-Dec,2.64,0.0,
672,(주)녹십자엠에스,142280,16-Dec,-3.5,0.0,
673,(주)녹십자엠에스,142280,17-Dec,0.26,1.0,1.0
674,(주)녹십자엠에스,142280,18-Dec,-6.18,2.0,1.0
675,(주)녹십자엠에스,142280,19-Dec,-5.1,3.0,1.0
676,(주)녹십자웰빙,234690,19-Dec,116.86,0.0,
677,(주)녹십자홀딩스,5250,11-Dec,6.7,0.0,
678,(주)녹십자홀딩스,5250,12-Dec,11.58,0.0,
679,(주)녹십자홀딩스,5250,13-Dec,14.14,0.0,
680,(주)녹십자홀딩스,5250,14-Dec,12.54,0.0,
681,(주)녹십자홀딩스,5250,15-Dec,11.36,0.0,
682,(주)녹십자홀딩스,5250,16-Dec,8.82,0.0,
683,(주)녹십자홀딩스,5250,17-Dec,8.1,0.0,
684,(주)녹십자홀딩스,5250,18-Dec,2.81,0.0,
685,(주)녹십자홀딩스,5250,19-Dec,1.65,0.0,
686,(주)녹원씨엔아이,65560,11-Dec,2.99,0.0,
687,(주)녹원씨엔아이,65560,12-Dec,-4.75,0.0,
688,(주)녹원씨엔아이,65560,13-Dec,-10.45,1.0,1.0
689,(주)녹원씨엔아이,65560,14-Dec,-6.5,2.0,1.0
690,(주)녹원씨엔아이,65560,15-Dec,1.06,3.0,
691,(주)녹원씨엔아이,65560,16-Dec,-3.27,0.0,
692,(주)녹원씨엔아이,65560,17-Dec,2.53,1.0,
693,(주)녹원씨엔아이,65560,18-Dec,2.98,0.0,
694,(주)녹원씨엔아이,65560,19-Dec,2.87,0.0,
695,(주)농심,4370,11-Dec,34.68,0.0,
696,(주)농심,4370,12-Dec,26.75,0.0,
697,(주)농심,4370,13-Dec,35.3,0.0,
698,(주)농심,4370,14-Dec,37.19,0.0,
699,(주)농심,4370,15-Dec,61.58,0.0,
700,(주)농심,4370,16-Dec,26.87,0.0,
701,(주)농심,4370,17-Dec,33.49,0.0,
702,(주)농심,4370,18-Dec,24.29,0.0,
703,(주)농심,4370,19-Dec,13.82,0.0,
704,(주)농심홀딩스,72710,11-Dec,10.47,0.0,
705,(주)농심홀딩스,72710,12-Dec,4.41,0.0,
706,(주)농심홀딩스,72710,13-Dec,13.92,0.0,
707,(주)농심홀딩스,72710,14-Dec,7.37,0.0,
708,(주)농심홀딩스,72710,15-Dec,14.63,0.0,
709,(주)농심홀딩스,72710,16-Dec,23.61,0.0,
710,(주)농심홀딩스,72710,17-Dec,16.58,0.0,
711,(주)농심홀딩스,72710,18-Dec,13.34,0.0,
712,(주)농심홀딩스,72710,19-Dec,12.06,0.0,
713,(주)누리플랜,69140,11-Dec,5.57,0.0,
714,(주)누리플랜,69140,12-Dec,-2.1,0.0,
715,(주)누리플랜,69140,13-Dec,-3.78,1.0,1.0
716,(주)누리플랜,69140,14-Dec,-7.07,2.0,1.0
717,(주)누리플랜,69140,15-Dec,2.97,3.0,
718,(주)누리플랜,69140,16-Dec,2.68,0.0,
719,(주)누리플랜,69140,17-Dec,1.71,0.0,
720,(주)누리플랜,69140,18-Dec,-3.53,0.0,
721,(주)누리플랜,69140,19-Dec,-0.94,1.0,1.0
722,(주)누리플렉스,40160,11-Dec,0.79,0.0,
723,(주)누리플렉스,40160,12-Dec,-3.57,1.0,1.0
724,(주)누리플렉스,40160,13-Dec,2.55,2.0,
725,(주)누리플렉스,40160,14-Dec,1.32,0.0,
726,(주)누리플렉스,40160,15-Dec,16.93,0.0,
727,(주)누리플렉스,40160,16-Dec,26.21,0.0,
728,(주)누리플렉스,40160,17-Dec,1.9,0.0,
729,(주)누리플렉스,40160,18-Dec,11.96,0.0,
730,(주)누리플렉스,40160,19-Dec,8.52,0.0,
731,(주)누보,332290,19-Dec,0.0,0.0,0.0
732,(주)뉴로스,126870,12-Dec,5.1,0.0,
733,(주)뉴로스,126870,13-Dec,4.27,0.0,
734,(주)뉴로스,126870,14-Dec,-0.05,0.0,
735,(주)뉴로스,126870,15-Dec,0.61,1.0,1.0
736,(주)뉴로스,126870,16-Dec,1.49,2.0,
737,(주)뉴로스,126870,17-Dec,0.89,0.0,
738,(주)뉴로스,126870,18-Dec,0.47,1.0,1.0
739,(주)뉴로스,126870,19-Dec,-2.37,2.0,1.0
740,(주)뉴보텍,60260,11-Dec,-4.5,0.0,
741,(주)뉴보텍,60260,12-Dec,1.06,1.0,
742,(주)뉴보텍,60260,13-Dec,1.11,0.0,
743,(주)뉴보텍,60260,14-Dec,-0.72,0.0,
744,(주)뉴보텍,60260,15-Dec,6.79,1.0,
745,(주)뉴보텍,60260,16-Dec,7.02,0.0,
746,(주)뉴보텍,60260,17-Dec,-4.56,0.0,
747,(주)뉴보텍,60260,18-Dec,0.82,1.0,1.0
748,(주)뉴보텍,60260,19-Dec,4.51,2.0,
749,(주)뉴인텍,12340,11-Dec,0.99,0.0,
750,(주)뉴인텍,12340,12-Dec,-3.18,1.0,1.0
751,(주)뉴인텍,12340,13-Dec,-1.14,2.0,1.0
752,(주)뉴인텍,12340,14-Dec,-3.15,3.0,1.0
753,(주)뉴인텍,12340,15-Dec,-0.66,4.0,1.0
754,(주)뉴인텍,12340,16-Dec,-9.04,5.0,1.0
755,(주)뉴인텍,12340,17-Dec,-1.93,6.0,1.0
756,(주)뉴인텍,12340,18-Dec,-3.18,7.0,1.0
757,(주)뉴인텍,12340,19-Dec,0.34,8.0,1.0
758,(주)뉴트리,270870,18-Dec,22.73,0.0,
759,(주)뉴트리,270870,19-Dec,771.28,0.0,
760,(주)뉴파워프라즈마,144960,16-Dec,14.13,0.0,
761,(주)뉴파워프라즈마,144960,17-Dec,135.62,0.0,
762,(주)뉴파워프라즈마,144960,18-Dec,119.31,0.0,
763,(주)뉴파워프라즈마,144960,19-Dec,33.39,0.0,
764,(주)뉴프렉스,85670,11-Dec,0.81,0.0,
765,(주)뉴프렉스,85670,12-Dec,3.14,1.0,
766,(주)뉴프렉스,85670,13-Dec,0.97,0.0,
767,(주)뉴프렉스,85670,14-Dec,2.23,1.0,
768,(주)뉴프렉스,85670,15-Dec,-0.8,0.0,
769,(주)뉴프렉스,85670,16-Dec,0.53,1.0,1.0
770,(주)뉴프렉스,85670,17-Dec,5.58,2.0,
771,(주)뉴프렉스,85670,18-Dec,5.58,0.0,
772,(주)뉴프렉스,85670,19-Dec,-3.81,0.0,
773,(주)다나와,119860,11-Dec,534.52,0.0,
774,(주)다나와,119860,12-Dec,444.5,0.0,
775,(주)다나와,119860,13-Dec,284.09,0.0,
776,(주)다나와,119860,14-Dec,257.4,0.0,
777,(주)다나와,119860,15-Dec,410.67,0.0,
778,(주)다나와,119860,16-Dec,1436.78,0.0,
779,(주)다나와,119860,17-Dec,188.63,0.0,
780,(주)다나와,119860,18-Dec,279.23,0.0,
781,(주)다나와,119860,19-Dec,161.11,0.0,
782,(주)다날,64260,11-Dec,-0.33,0.0,
783,(주)다날,64260,12-Dec,-0.31,1.0,1.0
784,(주)다날,64260,13-Dec,0.79,2.0,1.0
785,(주)다날,64260,14-Dec,1.06,3.0,
786,(주)다날,64260,15-Dec,0.3,0.0,
787,(주)다날,64260,16-Dec,1.74,1.0,
788,(주)다날,64260,17-Dec,6.12,0.0,
789,(주)다날,64260,18-Dec,1.85,0.0,
790,(주)다날,64260,19-Dec,1.85,0.0,
791,(주)다보링크,340360,19-Dec,0.0,0.0,0.0
792,(주)다산네트웍스,39560,11-Dec,-1.06,0.0,
793,(주)다산네트웍스,39560,12-Dec,1.56,1.0,
794,(주)다산네트웍스,39560,13-Dec,2.41,0.0,
795,(주)다산네트웍스,39560,14-Dec,0.98,0.0,
796,(주)다산네트웍스,39560,15-Dec,0.09,1.0,1.0
797,(주)다산네트웍스,39560,16-Dec,-2.88,2.0,1.0
798,(주)다산네트웍스,39560,17-Dec,0.01,3.0,1.0
799,(주)다산네트웍스,39560,18-Dec,3.2,4.0,
800,(주)다산네트웍스,39560,19-Dec,-0.03,0.0,
801,(주)다우기술,23590,11-Dec,32.6,0.0,
802,(주)다우기술,23590,12-Dec,20.52,0.0,
803,(주)다우기술,23590,13-Dec,14.73,0.0,
804,(주)다우기술,23590,14-Dec,22.7,0.0,
805,(주)다우기술,23590,15-Dec,49.84,0.0,
806,(주)다우기술,23590,16-Dec,45.33,0.0,
807,(주)다우기술,23590,17-Dec,62.97,0.0,
808,(주)다우기술,23590,18-Dec,48.62,0.0,
809,(주)다우기술,23590,19-Dec,89.36,0.0,
810,(주)다우데이타,32190,11-Dec,22.2,0.0,
811,(주)다우데이타,32190,12-Dec,13.72,0.0,
812,(주)다우데이타,32190,13-Dec,11.33,0.0,
813,(주)다우데이타,32190,14-Dec,17.11,0.0,
814,(주)다우데이타,32190,15-Dec,36.46,0.0,
815,(주)다우데이타,32190,16-Dec,35.65,0.0,
816,(주)다우데이타,32190,17-Dec,49.39,0.0,
817,(주)다우데이타,32190,18-Dec,45.41,0.0,
818,(주)다우데이타,32190,19-Dec,62.94,0.0,
819,(주)다원시스,68240,11-Dec,3.68,0.0,
820,(주)다원시스,68240,12-Dec,3.51,0.0,
821,(주)다원시스,68240,13-Dec,7.05,0.0,
822,(주)다원시스,68240,14-Dec,16.44,0.0,
823,(주)다원시스,68240,15-Dec,7.13,0.0,
824,(주)다원시스,68240,16-Dec,5.01,0.0,
825,(주)다원시스,68240,17-Dec,2.55,0.0,
826,(주)다원시스,68240,18-Dec,1.83,0.0,
827,(주)다원시스,68240,19-Dec,1.89,0.0,
828,(주)다이나믹디자인,145210,15-Dec,2.92,0.0,
829,(주)다이나믹디자인,145210,16-Dec,-453.35,0.0,
830,(주)다이나믹디자인,145210,17-Dec,-0.96,1.0,1.0
831,(주)다이나믹디자인,145210,18-Dec,-4.73,2.0,1.0
832,(주)다이나믹디자인,145210,19-Dec,-2.21,3.0,1.0
833,(주)대교,19680,11-Dec,52.86,0.0,
834,(주)대교,19680,12-Dec,36.69,0.0,
835,(주)대교,19680,13-Dec,30.71,0.0,
836,(주)대교,19680,14-Dec,17.32,0.0,
837,(주)대교,19680,15-Dec,25.48,0.0,
838,(주)대교,19680,16-Dec,31.09,0.0,
839,(주)대교,19680,17-Dec,31.54,0.0,
840,(주)대교,19680,18-Dec,13.18,0.0,
841,(주)대교,19680,19-Dec,5.67,0.0,
842,(주)대구백화점,6370,11-Mar,0.0,0.0,0.0
843,(주)대구백화점,6370,12-Mar,0.0,0.0,0.0
844,(주)대구백화점,6370,13-Mar,0.0,0.0,0.0
845,(주)대구백화점,6370,14-Mar,0.0,0.0,0.0
846,(주)대구백화점,6370,15-Mar,2.42,0.0,
847,(주)대구백화점,6370,16-Mar,0.98,0.0,
848,(주)대구백화점,6370,17-Mar,-9.26,1.0,1.0
849,(주)대구백화점,6370,18-Dec,-3.05,2.0,1.0
850,(주)대구백화점,6370,19-Dec,-2.12,3.0,1.0
851,(주)대덕,8060,11-Dec,747.67,0.0,
852,(주)대덕,8060,12-Dec,701.38,0.0,
853,(주)대덕,8060,13-Dec,1447.51,0.0,
854,(주)대덕,8060,14-Dec,153319.46,0.0,
855,(주)대덕,8060,15-Dec,0.0,0.0,0.0
856,(주)대덕,8060,16-Dec,0.0,0.0,0.0
857,(주)대덕,8060,17-Dec,1308.77,0.0,
858,(주)대덕,8060,18-Dec,1479.16,0.0,
859,(주)대덕,8060,19-Dec,71.06,0.0,
860,(주)대동,490,11-Dec,2.44,0.0,
861,(주)대동,490,12-Dec,0.1,0.0,
862,(주)대동,490,13-Dec,1.04,1.0,
863,(주)대동,490,14-Dec,1.01,0.0,
864,(주)대동,490,15-Dec,0.81,0.0,
865,(주)대동,490,16-Dec,-1.84,1.0,1.0
866,(주)대동,490,17-Dec,2.22,2.0,
867,(주)대동,490,18-Dec,0.5,0.0,
868,(주)대동,490,19-Dec,2.19,1.0,
869,(주)대동스틸,48470,11-Dec,3.04,0.0,
870,(주)대동스틸,48470,12-Dec,-1.39,0.0,
871,(주)대동스틸,48470,13-Dec,3.27,1.0,
872,(주)대동스틸,48470,14-Dec,2.92,0.0,
873,(주)대동스틸,48470,15-Dec,-5.64,0.0,
874,(주)대동스틸,48470,16-Dec,510.41,1.0,
875,(주)대동스틸,48470,17-Dec,1421.75,0.0,
876,(주)대동스틸,48470,18-Dec,-14.84,0.0,
877,(주)대동스틸,48470,19-Dec,-16.84,1.0,1.0
878,(주)대륙제관,4780,11-Dec,4.72,0.0,
879,(주)대륙제관,4780,12-Dec,4.01,0.0,
880,(주)대륙제관,4780,13-Dec,5.99,0.0,
881,(주)대륙제관,4780,14-Dec,7.12,0.0,
882,(주)대륙제관,4780,15-Dec,18.05,0.0,
883,(주)대륙제관,4780,16-Dec,28.12,0.0,
884,(주)대륙제관,4780,17-Dec,25.39,0.0,
885,(주)대륙제관,4780,18-Dec,14.39,0.0,
886,(주)대륙제관,4780,19-Dec,19.49,0.0,
887,(주)대림제지,17650,11-Dec,4.02,0.0,
888,(주)대림제지,17650,12-Dec,23.85,0.0,
889,(주)대림제지,17650,13-Dec,35.98,0.0,
890,(주)대림제지,17650,14-Dec,86.15,0.0,
891,(주)대림제지,17650,15-Dec,-44.32,0.0,
892,(주)대림제지,17650,16-Dec,239.14,1.0,
893,(주)대림제지,17650,17-Dec,13.52,0.0,
894,(주)대림제지,17650,18-Dec,10.06,0.0,
895,(주)대림제지,17650,19-Dec,4.6,0.0,
896,(주)대명소노시즌,7720,11-Dec,-10.93,0.0,
897,(주)대명소노시즌,7720,12-Dec,-12.1,1.0,1.0
898,(주)대명소노시즌,7720,13-Dec,194.97,2.0,
899,(주)대명소노시즌,7720,14-Dec,225.92,0.0,
900,(주)대명소노시즌,7720,15-Dec,-21.65,0.0,
901,(주)대명소노시즌,7720,16-Dec,0.23,1.0,1.0
902,(주)대명소노시즌,7720,17-Dec,1.44,2.0,
903,(주)대명소노시즌,7720,18-Dec,0.9,0.0,
904,(주)대명소노시즌,7720,19-Dec,1.72,1.0,
905,(주)대성미생물연구소,36480,11-Dec,-3.52,0.0,
906,(주)대성미생물연구소,36480,12-Dec,1.18,1.0,
907,(주)대성미생물연구소,36480,13-Dec,10.5,0.0,
908,(주)대성미생물연구소,36480,14-Dec,18.57,0.0,
909,(주)대성미생물연구소,36480,15-Dec,94.9,0.0,
910,(주)대성미생물연구소,36480,16-Dec,141.74,0.0,
911,(주)대성미생물연구소,36480,17-Dec,77.35,0.0,
912,(주)대성미생물연구소,36480,18-Dec,136.12,0.0,
913,(주)대성미생물연구소,36480,19-Dec,228.76,0.0,
