,회사명,거래소코드,회계년도,매출원가감소율,중간값
9807,뉴지랩파마,214870,17-Dec,,
9808,뉴지랩파마,214870,18-Dec,1,
9809,뉴지랩파마,214870,19-Dec,-38.88888889,
9810,다믈멀티미디어,93640,11-Dec,,
9811,다믈멀티미디어,93640,12-Dec,,
9812,다믈멀티미디어,93640,13-Dec,,
9813,다믈멀티미디어,93640,14-Dec,,
9814,다믈멀티미디어,93640,15-Dec,,
9815,다믈멀티미디어,93640,16-Dec,,
9816,다믈멀티미디어,93640,17-Dec,,
9817,다믈멀티미디어,93640,18-Dec,,
9818,다믈멀티미디어,93640,19-Dec,,
9819,다스코,58730,11-Dec,-1.19047619,
9820,다스코,58730,12-Dec,,
9821,다스코,58730,13-Dec,,
9822,다스코,58730,14-Dec,,
9823,다스코,58730,15-Dec,,
9824,다스코,58730,16-Dec,-3.797468354,
9825,다스코,58730,17-Dec,-1.282051282,
9826,다스코,58730,18-Dec,6.024096386,
9827,다스코,58730,19-Dec,3.488372093,
9828,대동금속,20400,11-Dec,,
9829,대동금속,20400,12-Dec,,
9830,대동금속,20400,13-Dec,,
9831,대동금속,20400,14-Dec,,
9832,대동금속,20400,15-Dec,,
9833,대동금속,20400,16-Dec,,
9834,대동금속,20400,17-Dec,,
9835,대동금속,20400,18-Dec,,
9836,대동금속,20400,19-Dec,,
9837,대동기어,8830,11-Dec,,
9838,대동기어,8830,12-Dec,,
9839,대동기어,8830,13-Dec,,
9840,대동기어,8830,14-Dec,,
9841,대동기어,8830,15-Dec,,
9842,대동기어,8830,16-Dec,,
9843,대동기어,8830,17-Dec,,
9844,대동기어,8830,18-Dec,,
9845,대동기어,8830,19-Dec,,
9846,대동전자,8110,10-Mar,,
9847,대동전자,8110,11-Mar,4,
9848,대동전자,8110,12-Mar,5.063291139,
9849,대동전자,8110,13-Mar,-1.282051282,
9850,대동전자,8110,14-Mar,2.5,
9851,대동전자,8110,15-Mar,4.761904762,
9852,대동전자,8110,16-Mar,-5,
9853,대동전자,8110,17-Mar,-6.666666667,
9854,대동전자,8110,18-Mar,5.063291139,
9855,대동전자,8110,19-Mar,2.469135802,
9856,대림비앤코,5750,11-Dec,1.25,
9857,대림비앤코,5750,12-Dec,1.234567901,
9858,대림비앤코,5750,13-Dec,-1.25,
9859,대림비앤코,5750,14-Dec,-1.265822785,
9860,대림비앤코,5750,15-Dec,-3.947368421,
9861,대림비앤코,5750,16-Dec,1.298701299,
9862,대림비앤코,5750,17-Dec,2.53164557,
9863,대림비앤코,5750,18-Dec,1.25,
9864,대림비앤코,5750,19-Dec,-1.265822785,
9865,대림통상,6570,11-Dec,2.380952381,
9866,대림통상,6570,12-Dec,3.448275862,
9867,대림통상,6570,13-Dec,0,
9868,대림통상,6570,14-Dec,-1.162790698,
9869,대림통상,6570,15-Dec,0,
9870,대림통상,6570,16-Dec,-1.176470588,
9871,대림통상,6570,17-Dec,0,
9872,대림통상,6570,18-Dec,4.494382022,
9873,대림통상,6570,19-Dec,-2.298850575,
9874,대모엔지니어링,317850,19-Dec,,
9875,대보마그네틱,290670,18-Dec,,
9876,대보마그네틱,290670,19-Dec,,
9877,대봉엘에스,78140,11-Dec,3.614457831,
9878,대봉엘에스,78140,12-Dec,-1.219512195,
9879,대봉엘에스,78140,13-Dec,-10.81081081,
9880,대봉엘에스,78140,14-Dec,2.631578947,
9881,대봉엘에스,78140,15-Dec,-2.702702703,
9882,대봉엘에스,78140,16-Dec,-4.225352113,
9883,대봉엘에스,78140,17-Dec,-1.428571429,
9884,대봉엘에스,78140,18-Dec,4.109589041,
9885,대봉엘에스,78140,19-Dec,0,
9886,대상,1680,11-Dec,1.408450704,
9887,대상,1680,12-Dec,1.388888889,
9888,대상,1680,13-Dec,0,
9889,대상,1680,14-Dec,0,
9890,대상,1680,15-Dec,0,
9891,대상,1680,16-Dec,1.369863014,
9892,대상,1680,17-Dec,0,
9893,대상,1680,18-Dec,1.351351351,
9894,대상,1680,19-Dec,1.333333333,
9895,대상홀딩스,84690,11-Dec,10,
9896,대상홀딩스,84690,12-Dec,0,
9897,대상홀딩스,84690,13-Dec,2.777777778,
9898,대상홀딩스,84690,14-Dec,0,
9899,대상홀딩스,84690,15-Dec,0,
9900,대상홀딩스,84690,16-Dec,1.369863014,
9901,대상홀딩스,84690,17-Dec,0,
9902,대상홀딩스,84690,18-Dec,1.351351351,
9903,대상홀딩스,84690,19-Dec,1.333333333,
9904,대성산업,128820,11-Dec,5.555555556,
9905,대성산업,128820,12-Dec,-3.448275862,
9906,대성산업,128820,13-Dec,-2.352941176,
9907,대성산업,128820,14-Dec,3.409090909,
9908,대성산업,128820,15-Dec,-2.325581395,
9909,대성산업,128820,16-Dec,1.149425287,
9910,대성산업,128820,17-Dec,1.136363636,
9911,대성산업,128820,18-Dec,0,
9912,대성산업,128820,19-Dec,1.123595506,
9913,대성에너지,117580,11-Dec,,
9914,대성에너지,117580,12-Dec,,
9915,대성에너지,117580,13-Dec,,
9916,대성에너지,117580,14-Dec,,
9917,대성에너지,117580,15-Dec,,
9918,대성에너지,117580,16-Dec,,
9919,대성에너지,117580,17-Dec,,
9920,대성에너지,117580,18-Dec,,
9921,대성에너지,117580,19-Dec,1.176470588,
9922,대성홀딩스,16710,11-Dec,2.222222222,
9923,대성홀딩스,16710,12-Dec,1.098901099,
9924,대성홀딩스,16710,13-Dec,-1.111111111,
9925,대성홀딩스,16710,14-Dec,0,
9926,대성홀딩스,16710,15-Dec,-2.272727273,
9927,대성홀딩스,16710,16-Dec,-3.529411765,
9928,대성홀딩스,16710,17-Dec,0,
9929,대성홀딩스,16710,18-Dec,0,
9930,대성홀딩스,16710,19-Dec,1.162790698,
9931,대신정보통신,20180,10-Mar,,
9932,대신정보통신,20180,11-Mar,,
9933,대신정보통신,20180,12-Mar,,
9934,대신정보통신,20180,13-Mar,,
9935,대신정보통신,20180,14-Mar,,
9936,대신정보통신,20180,15-Mar,,
9937,대신정보통신,20180,16-Mar,,
9938,대신정보통신,20180,17-Mar,,
9939,대신정보통신,20180,18-Mar,,
9940,대신정보통신,20180,19-Mar,,
9941,대아티아이,45390,11-Dec,-2.857142857,
9942,대아티아이,45390,12-Dec,-4.47761194,
9943,대아티아이,45390,13-Dec,6.944444444,
9944,대아티아이,45390,14-Dec,6.493506494,
9945,대아티아이,45390,15-Dec,0,
9946,대아티아이,45390,16-Dec,-6.944444444,
9947,대아티아이,45390,17-Dec,4,
9948,대아티아이,45390,18-Dec,2.597402597,
9949,대아티아이,45390,19-Dec,1.282051282,
9950,대양전기공업,108380,11-Dec,,
9951,대양전기공업,108380,12-Dec,,
9952,대양전기공업,108380,13-Dec,-3.797468354,
9953,대양전기공업,108380,14-Dec,1.25,
9954,대양전기공업,108380,15-Dec,2.43902439,
9955,대양전기공업,108380,16-Dec,0,
9956,대양전기공업,108380,17-Dec,-2.5,
9957,대양전기공업,108380,18-Dec,5.882352941,
9958,대양전기공업,108380,19-Dec,1.162790698,
9959,대양제지공업,6580,11-Dec,2.197802198,
9960,대양제지공업,6580,12-Dec,-8.333333333,
9961,대양제지공업,6580,13-Dec,6.666666667,
9962,대양제지공업,6580,14-Dec,-2.272727273,
9963,대양제지공업,6580,15-Dec,5.376344086,
9964,대양제지공업,6580,16-Dec,-4.494382022,
9965,대양제지공업,6580,17-Dec,3.260869565,
9966,대양제지공업,6580,18-Dec,-17.94871795,
9967,대양제지공업,6580,19-Dec,1.265822785,
9968,대영포장,14160,11-Dec,,
9969,대영포장,14160,12-Dec,,
9970,대영포장,14160,13-Dec,,
9971,대영포장,14160,14-Dec,,
9972,대영포장,14160,15-Dec,,
9973,대영포장,14160,16-Dec,,
9974,대영포장,14160,17-Dec,,
9975,대영포장,14160,18-Dec,,
9976,대영포장,14160,19-Dec,,
9977,대우전자부품,9320,11-Dec,0,
9978,대우전자부품,9320,12-Dec,-1.086956522,
9979,대우전자부품,9320,13-Dec,-5.747126437,
9980,대우전자부품,9320,14-Dec,-12.98701299,
9981,대우전자부품,9320,15-Dec,4.938271605,
9982,대우전자부품,9320,16-Dec,0,
9983,대우전자부품,9320,17-Dec,-1.25,
9984,대우전자부품,9320,18-Dec,,
9985,대우전자부품,9320,19-Dec,,
9986,대우조선해양,42660,11-Dec,5.617977528,
9987,대우조선해양,42660,12-Dec,6.315789474,
9988,대우조선해양,42660,13-Dec,5,
9989,대우조선해양,42660,14-Dec,-1.01010101,
9990,대우조선해양,42660,15-Dec,10,
9991,대우조선해양,42660,16-Dec,-4.761904762,
9992,대우조선해양,42660,17-Dec,-22.09302326,
9993,대우조선해양,42660,18-Dec,6.52173913,
9994,대우조선해양,42660,19-Dec,2.127659574,
9995,대원강업,430,11-Dec,3.448275862,
9996,대원강업,430,12-Dec,-1.162790698,
9997,대원강업,430,13-Dec,1.149425287,
9998,대원강업,430,14-Dec,3.333333333,
9999,대원강업,430,15-Dec,-3.448275862,
10000,대원강업,430,16-Dec,0,
10001,대원강업,430,17-Dec,2.247191011,
10002,대원강업,430,18-Dec,0,
10003,대원강업,430,19-Dec,1.111111111,
10004,대원미디어,48910,11-Dec,-4.87804878,
10005,대원미디어,48910,12-Dec,-7.894736842,
10006,대원미디어,48910,13-Dec,5,
10007,대원미디어,48910,14-Dec,-3.896103896,
10008,대원미디어,48910,15-Dec,-2.666666667,
10009,대원미디어,48910,16-Dec,0,
10010,대원미디어,48910,17-Dec,1.315789474,
10011,대원미디어,48910,18-Dec,7.317073171,
10012,대원미디어,48910,19-Dec,3.529411765,
10013,대원산업,5710,11-Dec,2.150537634,
10014,대원산업,5710,12-Dec,-2.197802198,
10015,대원산업,5710,13-Dec,1.086956522,
10016,대원산업,5710,14-Dec,2.127659574,
10017,대원산업,5710,15-Dec,0,
10018,대원산업,5710,16-Dec,-3.296703297,
10019,대원산업,5710,17-Dec,0,
10020,대원산업,5710,18-Dec,2.150537634,
10021,대원산업,5710,19-Dec,0,
10022,대원전선,6340,11-Dec,1.030927835,
10023,대원전선,6340,12-Dec,-1.041666667,
10024,대원전선,6340,13-Dec,0,
10025,대원전선,6340,14-Dec,0,
10026,대원전선,6340,15-Dec,-1.052631579,
10027,대원전선,6340,16-Dec,1.041666667,
10028,대원전선,6340,17-Dec,1.030927835,
10029,대원전선,6340,18-Dec,0,
10030,대원전선,6340,19-Dec,0,
10031,대원제약,3220,11-Dec,9.090909091,
10032,대원제약,3220,12-Dec,6.382978723,
10033,대원제약,3220,13-Dec,-2.173913043,
10034,대원제약,3220,14-Dec,-2.222222222,
10035,대원제약,3220,15-Dec,2.173913043,
10036,대원제약,3220,16-Dec,-6.976744186,
10037,대원제약,3220,17-Dec,0,
10038,대원제약,3220,18-Dec,-2.380952381,
10039,대원제약,3220,19-Dec,2.325581395,
10040,대원화성,24890,11-Dec,0,
10041,대원화성,24890,12-Dec,-2.272727273,
10042,대원화성,24890,13-Dec,-4.761904762,
10043,대원화성,24890,14-Dec,-5,
10044,대원화성,24890,15-Dec,-3.896103896,
10045,대원화성,24890,16-Dec,0,
10046,대원화성,24890,17-Dec,0,
10047,대원화성,24890,18-Dec,6.097560976,
10048,대원화성,24890,19-Dec,-2.5,
10049,대정화금,120240,11-Dec,,
10050,대정화금,120240,12-Dec,,
10051,대정화금,120240,13-Dec,,
10052,대정화금,120240,14-Dec,,
10053,대정화금,120240,15-Dec,,
10054,대정화금,120240,16-Dec,,
10055,대정화금,120240,17-Dec,,
10056,대정화금,120240,18-Dec,,
10057,대정화금,120240,19-Dec,,
10058,대산업,3310,11-Dec,1.149425287,
10059,대산업,3310,12-Dec,0,
10060,대산업,3310,13-Dec,-2.352941176,
10061,대산업,3310,14-Dec,-3.658536585,
10062,대산업,3310,15-Dec,-1.234567901,
10063,대산업,3310,16-Dec,-3.846153846,
10064,대산업,3310,17-Dec,0,
10065,대산업,3310,18-Dec,7.142857143,
10066,대산업,3310,19-Dec,1.176470588,
10067,대전자재료,78600,11-Dec,4.819277108,
10068,대전자재료,78600,12-Dec,-7.792207792,
10069,대전자재료,78600,13-Dec,3.75,
10070,대전자재료,78600,14-Dec,-1.265822785,
10071,대전자재료,78600,15-Dec,0,
10072,대전자재료,78600,16-Dec,-8.219178082,
10073,대전자재료,78600,17-Dec,8.75,
10074,대전자재료,78600,18-Dec,-1.265822785,
10075,대전자재료,78600,19-Dec,1.25,
10076,대창단조,15230,11-Dec,-1.136363636,
10077,대창단조,15230,12-Dec,-2.325581395,
10078,대창단조,15230,13-Dec,0,
10079,대창단조,15230,14-Dec,1.149425287,
10080,대창단조,15230,15-Dec,-2.352941176,
10081,대창단조,15230,16-Dec,0,
10082,대창단조,15230,17-Dec,1.162790698,
10083,대창단조,15230,18-Dec,3.370786517,
10084,대창단조,15230,19-Dec,-3.488372093,
10085,대한광통신,10170,11-Dec,,
10086,대한광통신,10170,12-Dec,,
10087,대한광통신,10170,13-Dec,,
10088,대한광통신,10170,14-Dec,,
10089,대한광통신,10170,15-Dec,1.123595506,
10090,대한광통신,10170,16-Dec,-1.136363636,
10091,대한광통신,10170,17-Dec,-12.82051282,
10092,대한광통신,10170,18-Dec,2.5,
10093,대한광통신,10170,19-Dec,13.97849462,
10094,대한그린파워,60900,11-Dec,-4,
10095,대한그린파워,60900,12-Dec,10.71428571,
10096,대한그린파워,60900,13-Dec,9.677419355,
10097,대한그린파워,60900,14-Dec,,
10098,대한그린파워,60900,15-Dec,,
10099,대한그린파워,60900,16-Dec,,
10100,대한그린파워,60900,17-Dec,,
10101,대한그린파워,60900,18-Dec,,
10102,대한그린파워,60900,19-Dec,8.547008547,
10103,대한뉴팜,54670,11-Dec,,
10104,대한뉴팜,54670,12-Dec,,
10105,대한뉴팜,54670,13-Dec,,
10106,대한뉴팜,54670,14-Dec,,
10107,대한뉴팜,54670,15-Dec,,
10108,대한뉴팜,54670,16-Dec,,
10109,대한뉴팜,54670,17-Dec,,
10110,대한뉴팜,54670,18-Dec,,
10111,대한뉴팜,54670,19-Dec,,
10112,대한방직,1070,11-Dec,8.163265306,
10113,대한방직,1070,12-Dec,-1.030927835,
10114,대한방직,1070,13-Dec,-3.191489362,
10115,대한방직,1070,14-Dec,3.092783505,
10116,대한방직,1070,15-Dec,-5.434782609,
10117,대한방직,1070,16-Dec,1.075268817,
10118,대한방직,1070,17-Dec,4.12371134,
10119,대한방직,1070,18-Dec,2.02020202,
10120,대한방직,1070,19-Dec,-1.020408163,
10121,대한약품공업,23910,11-Dec,,
10122,대한약품공업,23910,12-Dec,,
10123,대한약품공업,23910,13-Dec,,
10124,대한약품공업,23910,14-Dec,,
10125,대한약품공업,23910,15-Dec,,
10126,대한약품공업,23910,16-Dec,,
10127,대한약품공업,23910,17-Dec,,
10128,대한약품공업,23910,18-Dec,,
10129,대한약품공업,23910,19-Dec,,
10130,대한유화,6650,11-Dec,4.210526316,
10131,대한유화,6650,12-Dec,3.06122449,
10132,대한유화,6650,13-Dec,-2.083333333,
10133,대한유화,6650,14-Dec,-2.127659574,
10134,대한유화,6650,15-Dec,-16.04938272,
10135,대한유화,6650,16-Dec,-8,
10136,대한유화,6650,17-Dec,7.407407407,
10137,대한유화,6650,18-Dec,4.705882353,
10138,대한유화,6650,19-Dec,7.608695652,
10139,대한전선,1440,11-Dec,2.105263158,
10140,대한전선,1440,12-Dec,0,
10141,대한전선,1440,13-Dec,-1.063829787,
10142,대한전선,1440,14-Dec,-2.173913043,
10143,대한전선,1440,15-Dec,-2.222222222,
10144,대한전선,1440,16-Dec,-1.123595506,
10145,대한전선,1440,17-Dec,3.260869565,
10146,대한전선,1440,18-Dec,0,
10147,대한전선,1440,19-Dec,2.127659574,
10148,대한제강,84010,11-Dec,2.150537634,
10149,대한제강,84010,12-Dec,0,
10150,대한제강,84010,13-Dec,1.063829787,
10151,대한제강,84010,14-Dec,-1.075268817,
10152,대한제강,84010,15-Dec,-6.896551724,
10153,대한제강,84010,16-Dec,1.136363636,
10154,대한제강,84010,17-Dec,3.296703297,
10155,대한제강,84010,18-Dec,4.210526316,
10156,대한제강,84010,19-Dec,-3.260869565,
10157,대한제당,1790,11-Dec,0,
10158,대한제당,1790,12-Dec,-1.136363636,
10159,대한제당,1790,13-Dec,-1.149425287,
10160,대한제당,1790,14-Dec,-1.162790698,
10161,대한제당,1790,15-Dec,2.272727273,
10162,대한제당,1790,16-Dec,-1.149425287,
10163,대한제당,1790,17-Dec,3.333333333,
10164,대한제당,1790,18-Dec,-1.123595506,
10165,대한제당,1790,19-Dec,0,
10166,대한제분,1130,11-Dec,8.988764045,
10167,대한제분,1130,12-Dec,-7.228915663,
10168,대한제분,1130,13-Dec,-1.219512195,
10169,대한제분,1130,14-Dec,-3.797468354,
10170,대한제분,1130,15-Dec,0,
10171,대한제분,1130,16-Dec,-1.282051282,
10172,대한제분,1130,17-Dec,1.265822785,
10173,대한제분,1130,18-Dec,1.25,
10174,대한제분,1130,19-Dec,1.234567901,
10175,대한해운,5880,11-Dec,8.695652174,
10176,대한해운,5880,12-Dec,,
10177,대한해운,5880,13-Dec,,
10178,대한해운,5880,14-Dec,,
10179,대한해운,5880,15-Dec,0,
10180,대한해운,5880,16-Dec,7.954545455,
10181,대한해운,5880,17-Dec,0,
10182,대한해운,5880,18-Dec,-3.529411765,
10183,대한해운,5880,19-Dec,-3.658536585,
10184,대한화섬,3830,11-Dec,,
10185,대한화섬,3830,12-Dec,,
10186,대한화섬,3830,13-Dec,,
10187,대한화섬,3830,14-Dec,,
10188,대한화섬,3830,15-Dec,,
10189,대한화섬,3830,16-Dec,,
10190,대한화섬,3830,17-Dec,,
10191,대한화섬,3830,18-Dec,,
10192,대한화섬,3830,19-Dec,,
10193,대화제약,67080,11-Dec,16.21621622,
10194,대화제약,67080,12-Dec,1.333333333,
10195,대화제약,67080,13-Dec,-1.351351351,
10196,대화제약,67080,14-Dec,-4.225352113,
10197,대화제약,67080,15-Dec,-1.428571429,
10198,대화제약,67080,16-Dec,-1.449275362,
10199,대화제약,67080,17-Dec,-11.29032258,
10200,대화제약,67080,18-Dec,-6.896551724,
10201,대화제약,67080,19-Dec,0,
10202,더이앤엠,89230,11-Dec,,
10203,더이앤엠,89230,12-Dec,,
10204,더이앤엠,89230,13-Dec,,
10205,더이앤엠,89230,14-Dec,,
10206,더이앤엠,89230,15-Dec,-9.154929577,
10207,더이앤엠,89230,16-Dec,-167.9245283,
10208,더이앤엠,89230,17-Dec,-32.5,
10209,더이앤엠,89230,18-Dec,-11.11111111,
10210,더이앤엠,89230,19-Dec,-63.63636364,
10211,덕산네오룩스,213420,15-Dec,,
10212,덕산네오룩스,213420,16-Dec,,
10213,덕산네오룩스,213420,17-Dec,,
10214,덕산네오룩스,213420,18-Dec,,
10215,덕산네오룩스,213420,19-Dec,,
10216,덕산하이메탈,77360,11-Dec,,
10217,덕산하이메탈,77360,12-Dec,,
10218,덕산하이메탈,77360,13-Dec,,
10219,덕산하이메탈,77360,14-Dec,10.29411765,
10220,덕산하이메탈,77360,15-Dec,-1.492537313,
10221,덕산하이메탈,77360,16-Dec,4.285714286,
10222,덕산하이메탈,77360,17-Dec,11.39240506,
10223,덕산하이메탈,77360,18-Dec,3.658536585,
10224,덕산하이메탈,77360,19-Dec,-5.128205128,
10225,덕양산업,24900,11-Dec,,
10226,덕양산업,24900,12-Dec,,
10227,덕양산업,24900,13-Dec,,
10228,덕양산업,24900,14-Dec,,
10229,덕양산업,24900,15-Dec,,
10230,덕양산업,24900,16-Dec,0,
10231,덕양산업,24900,17-Dec,0,
10232,덕양산업,24900,18-Dec,0,
10233,덕양산업,24900,19-Dec,1.01010101,
10234,덕우전자,263600,17-Dec,,
10235,덕우전자,263600,18-Dec,11.62790698,
10236,덕우전자,263600,19-Dec,-8.860759494,
10237,데브시스터즈,194480,14-Dec,,
10238,데브시스터즈,194480,15-Dec,,
10239,데브시스터즈,194480,16-Dec,,
10240,데브시스터즈,194480,17-Dec,,
10241,데브시스터즈,194480,18-Dec,,
10242,데브시스터즈,194480,19-Dec,,
10243,도이치모터스,67990,11-Dec,3.260869565,
10244,도이치모터스,67990,12-Dec,0,
10245,도이치모터스,67990,13-Dec,0,
10246,도이치모터스,67990,14-Dec,0,
10247,도이치모터스,67990,15-Dec,1.075268817,
10248,도이치모터스,67990,16-Dec,0,
10249,도이치모터스,67990,17-Dec,-1.086956522,
10250,도이치모터스,67990,18-Dec,-3.370786517,
10251,도이치모터스,67990,19-Dec,-2.298850575,
10252,동국산업,5160,11-Dec,1.149425287,
10253,동국산업,5160,12-Dec,3.333333333,
10254,동국산업,5160,13-Dec,0,
10255,동국산업,5160,14-Dec,1.098901099,
10256,동국산업,5160,15-Dec,-1.111111111,
10257,동국산업,5160,16-Dec,-4.651162791,
10258,동국산업,5160,17-Dec,2.272727273,
10259,동국산업,5160,18-Dec,3.296703297,
10260,동국산업,5160,19-Dec,-3.409090909,
10261,동국제강,1230,11-Dec,3.225806452,
10262,동국제강,1230,12-Dec,3.125,
10263,동국제강,1230,13-Dec,-2.127659574,
10264,동국제강,1230,14-Dec,1.052631579,
10265,동국제강,1230,15-Dec,-5.555555556,
10266,동국제강,1230,16-Dec,-3.448275862,
10267,동국제강,1230,17-Dec,3.333333333,
10268,동국제강,1230,18-Dec,2.173913043,
10269,동국제강,1230,19-Dec,-1.098901099,
10270,동국제약,86450,11-Dec,,
10271,동국제약,86450,12-Dec,,
10272,동국제약,86450,13-Dec,,
10273,동국제약,86450,14-Dec,2.325581395,
10274,동국제약,86450,15-Dec,0,
10275,동국제약,86450,16-Dec,-4.87804878,
10276,동국제약,86450,17-Dec,0,
10277,동국제약,86450,18-Dec,0,
10278,동국제약,86450,19-Dec,-2.5,
10279,동부건설,5960,11-Dec,1.123595506,
10280,동부건설,5960,12-Dec,2.197802198,
10281,동부건설,5960,13-Dec,7.142857143,
10282,동부건설,5960,14-Dec,4.854368932,
10283,동부건설,5960,15-Dec,-7.291666667,
10284,동부건설,5960,16-Dec,-7.865168539,
10285,동부건설,5960,17-Dec,2.197802198,
10286,동부건설,5960,18-Dec,1.086956522,
10287,동부건설,5960,19-Dec,-1.098901099,
10288,동성제약,2210,11-Dec,-4.761904762,
10289,동성제약,2210,12-Dec,,
10290,동성제약,2210,13-Dec,,
10291,동성제약,2210,14-Dec,,
10292,동성제약,2210,15-Dec,,
10293,동성제약,2210,16-Dec,,
10294,동성제약,2210,17-Dec,,
10295,동성제약,2210,18-Dec,,
10296,동성제약,2210,19-Dec,,
10297,동신건설,25950,11-Dec,,
10298,동신건설,25950,12-Dec,,
10299,동신건설,25950,13-Dec,,
10300,동신건설,25950,14-Dec,,
10301,동신건설,25950,15-Dec,,
10302,동신건설,25950,16-Dec,,
10303,동신건설,25950,17-Dec,,
10304,동신건설,25950,18-Dec,,
10305,동신건설,25950,19-Dec,,
10306,동아쏘시오홀딩스,640,11-Dec,9.803921569,
10307,동아쏘시오홀딩스,640,12-Dec,7.272727273,
10308,동아쏘시오홀딩스,640,13-Dec,19.11764706,
10309,동아쏘시오홀딩스,640,14-Dec,2.857142857,
