,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2012년 감소율,2013년,2013년.mid,2013년 감소율,2014년,2014년.mid,2014년 감소율,2015년,2015년.mid,2015년 감소율,2016년,2016년.mid,2016년 감소율,2017년,2017년.mid,2017년 감소율,2018년,2018년.mid,2018년 감소율,2019년,2019년.mid,2019년 감소율
477,대한그린파워(주),60900,  도매 및 상품 중개업,80.03,80.81,85.92,81.77,-7.36,94.88,80.31,-10.43,128.74,80.28,-35.69,125.8,81.66,2.28,94.62,82.9,24.79,108.33,82.45,-14.49,109.54,83.32,-1.12,123.54,83.47,-12.78
478,바이온(주),32980,  도매 및 상품 중개업,96.95,80.81,94.65,81.77,2.37,92.63,80.31,2.13,89.91,80.28,2.94,75.04,81.66,16.54,85.23,82.9,-13.58,93.02,82.45,-9.14,88.7,83.32,4.64,93.51,83.47,-5.42
479,삼영무역(주),2810,  도매 및 상품 중개업,92.9,80.81,93.73,81.77,-0.89,94.03,80.31,-0.32,93.59,80.28,0.47,93.38,81.66,0.22,92.22,82.9,1.24,91.87,82.45,0.38,93.46,83.32,-1.73,92.04,83.47,1.52
480,삼천리자전거(주),24950,  도매 및 상품 중개업,71.98,80.81,70.52,81.77,2.03,72.22,80.31,-2.41,66.31,80.28,8.18,67.36,81.66,-1.58,66.52,82.9,1.25,65.3,82.45,1.83,66.5,83.32,-1.84,73.44,83.47,-10.44
481,신성통상(주),5390,  도매 및 상품 중개업,73.84,80.81,71.6,81.77,3.03,71.1,80.31,0.7,64.49,80.28,9.3,63.77,81.66,1.12,64.14,82.9,-0.58,67.15,82.45,-4.69,64.75,83.32,3.57,63.36,83.47,2.15
482,신일전자(주),2700,  도매 및 상품 중개업,78.23,80.81,80.79,81.77,-3.27,81.47,80.31,-0.84,82.52,80.28,-1.29,86.91,81.66,-5.32,77.55,82.9,10.77,72.37,82.45,6.68,70.67,83.32,2.35,75.15,83.47,-6.34
483,씨제이씨푸드(주),11150,  도매 및 상품 중개업,80.69,80.81,81.77,81.77,-1.34,78.98,80.31,3.41,78.76,80.28,0.28,79.68,81.66,-1.17,79.62,82.9,0.08,79.87,82.45,-0.31,87.85,83.32,-9.99,87.76,83.47,0.1
484,씨제이프레시웨이(주),51500,  도매 및 상품 중개업,91.84,80.81,92.56,81.77,-0.78,92.46,80.31,0.11,88.34,80.28,4.46,85,81.66,3.78,85.38,82.9,-0.45,84.03,82.45,1.58,86.49,83.32,-2.93,86.35,83.47,0.16
485,에스디엔(주),99220,  도매 및 상품 중개업,82.65,80.81,90.07,81.77,-8.98,68.93,80.31,23.47,74.5,80.28,-8.08,66.96,81.66,10.12,69.53,82.9,-3.84,73,82.45,-4.99,75.45,83.32,-3.36,74.58,83.47,1.15
486,에스케이가스(주),18670,  도매 및 상품 중개업,93.37,80.81,93.43,81.77,-0.06,93.19,80.31,0.26,93.39,80.28,-0.21,91.49,81.66,2.03,90.53,82.9,1.05,92.86,82.45,-2.57,94.88,83.32,-2.18,91.33,83.47,3.74
487,에스케이네트웍스(주),1740,  도매 및 상품 중개업,93.43,80.81,92.94,81.77,0.52,92.9,80.31,0.04,92.47,80.28,0.46,92.72,81.66,-0.27,94.69,82.9,-2.12,93.76,82.45,0.98,93.76,83.32,0,94.11,83.47,-0.37
488,웰바이오텍(주),10600,  도매 및 상품 중개업,88.73,80.81,89.2,81.77,-0.53,90.68,80.31,-1.66,91.4,80.28,-0.79,91.76,81.66,-0.39,91.78,82.9,-0.02,89.84,82.45,2.11,88.8,83.32,1.16,86.49,83.47,2.6
489,유니퀘스트(주),77500,  도매 및 상품 중개업,89.87,80.81,88.98,81.77,0.99,89.73,80.31,-0.84,89.54,80.28,0.21,90.86,81.66,-1.47,90.84,82.9,0.02,90.8,82.45,0.04,89.42,83.32,1.52,90.38,83.47,-1.07
490,이화산업(주),760,  도매 및 상품 중개업,85.21,80.81,86.62,81.77,-1.65,85.23,80.31,1.6,84.83,80.28,0.47,85.52,81.66,-0.81,86.53,82.9,-1.18,85.19,82.45,1.55,85.43,83.32,-0.28,88.3,83.47,-3.36
491,제이씨현시스템(주),33320,  도매 및 상품 중개업,88.51,80.81,90.27,81.77,-1.99,89.68,80.31,0.65,89.96,80.28,-0.31,90.8,81.66,-0.93,89.45,82.9,1.49,90,82.45,-0.61,90.35,83.32,-0.39,92.22,83.47,-2.07
492,지더블유바이텍(주),36180,  도매 및 상품 중개업,71.8,80.81,82.3,81.77,-14.62,73.81,80.31,10.32,72.66,80.28,1.56,73.39,81.66,-1,75,82.9,-2.19,76.06,82.45,-1.41,77.12,83.32,-1.39,79.5,83.47,-3.09
493,참좋은여행(주),94850,  도매 및 상품 중개업,64.35,80.81,59.71,81.77,7.21,53.63,80.31,10.18,46.1,80.28,14.04,43.79,81.66,5.01,33.88,82.9,22.63,2.68,82.45,92.09,15.47,83.32,-477.24,0,83.47,100
494,한국정보공학(주),39740,  도매 및 상품 중개업,93.79,80.81,93.94,81.77,-0.16,94.75,80.31,-0.86,94.48,80.28,0.28,94.57,81.66,-0.1,95.1,82.9,-0.56,94.93,82.45,0.18,96.26,83.32,-1.4,95.87,83.47,0.41
495,한국화장품(주),123690,  도매 및 상품 중개업,33.78,80.81,42.87,81.77,-26.91,41.44,80.31,3.34,45.82,80.28,-10.57,44.68,81.66,2.49,51.83,82.9,-16,48.12,82.45,7.16,42.05,83.32,12.61,42.06,83.47,-0.02
496,현대코퍼레이션(주),11760,  도매 및 상품 중개업,97.19,80.81,97.41,81.77,-0.23,97.63,80.31,-0.23,97.71,80.28,-0.08,97.79,81.66,-0.08,97.16,82.9,0.64,97.6,82.45,-0.45,97.47,83.32,0.13,97.34,83.47,0.13
497,현대코퍼레이션홀딩스(주),227840,  도매 및 상품 중개업,0,80.81,0,81.77,,0,80.31,,0,80.28,,85.11,81.66,#NAME?,85.36,82.9,-0.29,84.49,82.45,1.02,85.42,83.32,-1.1,85.18,83.47,0.28
498,흥구석유(주),24060,  도매 및 상품 중개업,96.29,80.81,96.91,81.77,-0.64,96.72,80.31,0.2,95.81,80.28,0.94,95.29,81.66,0.54,94.67,82.9,0.65,94.93,82.45,-0.27,95,83.32,-0.07,94.86,83.47,0.15
499,(주)HJ중공업,97230,  기타 운송장비 제조업,93.13,82.98,0,82.985,100,98.63,88,#NAME?,99.96,91.475,-1.35,96.62,88.85,3.34,92.11,87.545,4.67,88.93,88.54,3.45,88.59,91.865,0.38,89.41,90.035,-0.93
500,(주)대창솔루션,96350,  기타 운송장비 제조업,90.76,82.98,91.27,82.985,-0.56,95.64,88,-4.79,93.39,91.475,2.35,89.78,88.85,3.87,105.81,87.545,-17.85,111.43,88.54,-5.31,113.02,91.865,-1.43,90.14,90.035,20.24
501,(주)동방선기,99410,  기타 운송장비 제조업,85.33,82.98,83.48,82.985,2.17,84.41,88,-1.11,87.47,91.475,-3.63,84.52,88.85,3.37,86.02,87.545,-1.77,93.56,88.54,-8.77,103.1,91.865,-10.2,94.05,90.035,8.78
502,(주)상상인인더스트리,101000,  기타 운송장비 제조업,105,82.98,99.14,82.985,5.58,89.99,88,9.23,92.76,91.475,-3.08,88.66,88.85,4.42,82.67,87.545,6.76,88.15,88.54,-6.63,106.22,91.865,-20.5,89.93,90.035,15.34
503,(주)세진중공업,75580,  기타 운송장비 제조업,0,82.98,0,82.985,,0,88,,0,91.475,,88.25,88.85,#NAME?,90.84,87.545,-2.93,92.68,88.54,-2.03,91.67,91.865,1.09,92.93,90.035,-1.37
504,(주)쎄트렉아이,99320,  기타 운송장비 제조업,81.34,82.98,80.91,82.985,0.53,82.77,88,-2.3,78.87,91.475,4.71,76.3,88.85,3.26,79.34,87.545,-3.98,72.22,88.54,8.97,82.52,91.865,-14.26,81.27,90.035,1.51
505,(주)아스트,67390,  기타 운송장비 제조업,0,82.98,0,82.985,,0,88,,97.38,91.475,#NAME?,89.04,88.85,8.56,80.03,87.545,10.12,86.96,88.54,-8.66,89.93,91.865,-3.42,85.12,90.035,5.35
506,(주)알톤스포츠,123750,  기타 운송장비 제조업,68.57,82.98,71.76,82.985,-4.65,72.41,88,-0.91,68.94,91.475,4.79,75.42,88.85,-9.4,72.36,87.545,4.06,85.91,88.54,-18.73,82.43,91.865,4.05,86.15,90.035,-4.51
507,(주)어스앤에어로스페이스,263540,  기타 운송장비 제조업,0,82.98,0,82.985,,0,88,,0,91.475,,0,88.85,,0,87.545,,78.18,88.54,#NAME?,102.33,91.865,-30.89,155.4,90.035,-51.86
508,(주)오리엔탈정공,14940,  기타 운송장비 제조업,108.84,82.98,112.82,82.985,-3.66,90.5,88,19.78,109.53,91.475,-21.03,91.28,88.85,16.66,81.46,87.545,10.76,78.85,88.54,3.2,86.85,91.865,-10.15,87.62,90.035,-0.89
509,(주)케이프,64820,  기타 운송장비 제조업,69.51,82.98,71.81,82.985,-3.31,87.95,88,-22.48,90.19,91.475,-2.55,87.99,88.85,2.44,82.43,87.545,6.32,79.49,88.54,3.57,81.14,91.865,-2.08,75.36,90.035,7.12
510,(주)현대미포조선,10620,  기타 운송장비 제조업,89.43,82.98,94.88,82.985,-6.09,103.13,88,-8.7,120.66,91.475,-17,96.35,88.85,20.15,91.48,87.545,5.05,93.43,88.54,-2.13,94.72,91.865,-1.38,95.05,90.035,-0.35
511,대양전기공업(주),108380,  기타 운송장비 제조업,81.26,82.98,82.49,82.985,-1.51,79.16,88,4.04,81.43,91.475,-2.87,83.52,88.85,-2.57,83.29,87.545,0.28,81.73,88.54,1.87,85.13,91.865,-4.16,85.99,90.035,-1.01
512,대우조선해양(주),42660,  기타 운송장비 제조업,88.36,82.98,95,82.985,-7.51,100.91,88,-6.22,99.67,91.475,1.23,112.38,88.85,-12.75,106.01,87.545,5.67,85.88,88.54,18.99,92.06,91.865,-7.2,94.64,90.035,-2.8
513,삼성중공업(주),10140,  기타 운송장비 제조업,87.35,82.98,87.27,82.985,0.09,88.05,88,-0.89,94.87,91.475,-7.75,112.87,88.85,-18.97,96.24,87.545,14.73,102.54,88.54,-6.55,102.43,91.865,0.11,100.71,90.035,1.68
514,인화정공(주),101930,  기타 운송장비 제조업,78.41,82.98,84.64,82.985,-7.95,87.84,88,-3.78,90.1,91.475,-2.57,92.39,88.85,-2.54,96.91,87.545,-4.89,102.31,88.54,-5.57,97.87,91.865,4.34,91.51,90.035,6.5
515,케이알모터스(주),40,  기타 운송장비 제조업,89.19,82.98,93.77,82.985,-5.14,93.27,88,0.53,99.07,91.475,-6.22,98.14,88.85,0.94,93.32,87.545,4.91,150.04,88.54,-60.78,108.29,91.865,27.83,115.06,90.035,-6.25
516,하이즈항공(주),221840,  기타 운송장비 제조업,0,82.98,0,82.985,,0,88,,0,91.475,,76.07,88.85,#NAME?,93.81,87.545,-23.32,87.98,88.54,6.21,87.63,91.865,0.4,85.56,90.035,2.36
517,한국조선해양(주),9540,  기타 운송장비 제조업,84.62,82.98,88.78,82.985,-4.92,91.33,88,-2.87,102.51,91.475,-12.24,99.65,88.85,2.79,89.07,87.545,10.62,92.04,88.54,-3.33,96.05,91.865,-4.36,94.14,90.035,1.99
518,한국항공우주산업(주),47810,  기타 운송장비 제조업,85.74,82.98,85.53,82.985,0.24,88.12,88,-3.03,86.51,91.475,1.83,83.37,88.85,3.63,84.6,87.545,-1.48,101.32,88.54,-19.76,86.68,91.865,14.45,84.45,90.035,2.57
519,한라아이엠에스(주),92460,  기타 운송장비 제조업,68.54,82.98,76.17,82.985,-11.13,77.81,88,-2.15,71.68,91.475,7.88,70.2,88.85,2.06,70.59,87.545,-0.56,72.65,88.54,-2.92,68.6,91.865,5.57,72.49,90.035,-5.67
520,현대로템(주),64350,  기타 운송장비 제조업,0,82.98,0,82.985,,90.1,88,#NAME?,93.67,91.475,-3.96,101.3,88.85,-8.15,90.44,87.545,10.72,93.68,88.54,-3.58,101.24,91.865,-8.07,104.91,90.035,-3.63
521,(주)MH에탄올,23150,  음료 제조업,75.72,59.36,77.99,59.41,-3,71.81,58.53,7.92,75.76,60.8,-5.5,72.29,64.89,4.58,69.46,65.23,3.91,71.63,68.2,-3.12,73.13,66.59,-2.09,75.36,68.22,-3.05
522,(주)국순당,43650,  음료 제조업,57.17,59.36,55.24,59.41,3.38,57.82,58.53,-4.67,60.8,60.8,-5.15,64.89,64.89,-6.73,59.92,65.23,7.66,61.47,68.2,-2.59,61.02,66.59,0.73,64.18,68.22,-5.18
523,(주)네이처셀,7390,  음료 제조업,93.47,59.36,90.11,59.41,3.59,87.93,58.53,2.42,94.49,60.8,-7.46,89.54,64.89,5.24,85.32,65.23,4.71,71.99,68.2,15.62,58.89,66.59,18.2,44.08,68.22,25.15
524,(주)무학,33920,  음료 제조업,54.17,59.36,55.32,59.41,-2.12,53.14,58.53,3.94,52.09,60.8,1.98,51.66,64.89,0.83,50.49,65.23,2.26,52.08,68.2,-3.15,57.98,66.59,-11.33,60.41,68.22,-4.19
525,(주)진로발효,18120,  음료 제조업,82.45,59.36,81.29,59.41,1.41,74.81,58.53,7.97,75.26,60.8,-0.6,73.17,64.89,2.78,72.62,65.23,0.75,74.42,68.2,-2.48,77.55,66.59,-4.21,78.62,68.22,-1.38
526,(주)창해에탄올,4650,  음료 제조업,0,59.36,0,59.41,,0,58.53,,78.24,60.8,#NAME?,75.31,64.89,3.74,73.43,65.23,2.5,76.48,68.2,-4.15,72.24,66.59,5.54,74.24,68.22,-2.77
527,(주)흥국에프엔비,189980,  음료 제조업,0,59.36,0,59.41,,0,58.53,,0,60.8,,59.82,64.89,#NAME?,65.23,65.23,-9.04,68.2,68.2,-4.55,66.59,66.59,2.36,68.22,68.22,-2.45
528,롯데칠성음료(주),5300,  음료 제조업,59.77,59.36,59.41,59.41,0.6,58.53,58.53,1.48,58.45,60.8,0.14,57.23,64.89,2.09,56.52,65.23,1.24,58.86,68.2,-4.14,60.3,66.59,-2.45,58.99,68.22,2.17
529,보해양조(주),890,  음료 제조업,59.36,59.36,62.29,59.41,-4.94,61.96,58.53,0.53,60.67,60.8,2.08,59.03,64.89,2.7,60.64,65.23,-2.73,62.83,68.2,-3.61,71.83,66.59,-14.32,89.84,68.22,-25.07
530,풍국주정공업(주),23900,  음료 제조업,78.63,59.36,84.94,59.41,-8.02,78.47,58.53,7.62,80.52,60.8,-2.61,75.41,64.89,6.35,71.55,65.23,5.12,72.05,68.2,-0.7,72.75,66.59,-0.97,79.39,68.22,-9.13
531,하이트진로(주),80,  음료 제조업,58.06,59.36,56.39,59.41,2.88,55.84,58.53,0.98,56.99,60.8,-2.06,56,64.89,1.74,55.52,65.23,0.86,57.04,68.2,-2.74,59.15,66.59,-3.7,58.36,68.22,1.34
532,(주)SH에너지화학,2360,  화학물질 및 화학제품 제조업; 의약품 제외,92.95,77.91,93.02,80.41,-0.08,92.87,80.36,0.16,86.72,79.71,6.62,83.73,77.5,3.45,83.84,77.25,-0.13,87.57,78.45,-4.45,93.53,81.48,-6.81,95.44,79.49,-2.04
533,(주)경농,2100,  화학물질 및 화학제품 제조업; 의약품 제외,65.5,77.91,63.41,80.41,3.19,61.44,80.36,3.11,60.19,79.71,2.03,61.33,77.5,-1.89,63.11,77.25,-2.9,63.54,78.45,-0.68,62.52,81.48,1.61,62.53,79.49,-0.02
534,(주)경인양행,12610,  화학물질 및 화학제품 제조업; 의약품 제외,85.33,77.91,85.36,80.41,-0.04,80.76,80.36,5.39,80.7,79.71,0.07,84.79,77.5,-5.07,84.11,77.25,0.8,84.98,78.45,-1.03,76.26,81.48,10.26,76.77,79.49,-0.67
535,(주)금양,1570,  화학물질 및 화학제품 제조업; 의약품 제외,86.37,77.91,86.58,80.41,-0.24,89.86,80.36,-3.79,88.55,79.71,1.46,87.49,77.5,1.2,87.24,77.25,0.29,88.18,78.45,-1.08,86.52,81.48,1.88,85.68,79.49,0.97
536,(주)나노브릭,286750,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,0,81.48,,75.56,79.49,#NAME?
537,(주)나노신소재,121600,  화학물질 및 화학제품 제조업; 의약품 제외,56.13,77.91,69.42,80.41,-23.68,63.97,80.36,7.85,55.71,79.71,12.91,54.08,77.5,2.93,56.59,77.25,-4.64,54.58,78.45,3.55,56.85,81.48,-4.16,60.49,79.49,-6.4
538,(주)네오팜,92730,  화학물질 및 화학제품 제조업; 의약품 제외,26.2,77.91,24.39,80.41,6.91,25.2,80.36,-3.32,26.77,79.71,-6.23,26.12,77.5,2.43,24.66,77.25,5.59,25.07,78.45,-1.66,27.39,81.48,-9.25,28.49,79.49,-4.02
539,(주)노루페인트,90350,  화학물질 및 화학제품 제조업; 의약품 제외,82.68,77.91,81.49,80.41,1.44,80.32,80.36,1.44,78.26,79.71,2.56,76.73,77.5,1.96,76,77.25,0.95,78.75,78.45,-3.62,81.24,81.48,-3.16,79.67,79.49,1.93
540,(주)대유,290380,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,36.1,81.48,#NAME?,37.68,79.49,-4.38
541,(주)덕산테코피아,317330,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,0,81.48,,58.11,79.49,#NAME?
542,(주)동남합성,23450,  화학물질 및 화학제품 제조업; 의약품 제외,90.31,77.91,88.75,80.41,1.73,86.91,80.36,2.07,87.46,79.71,-0.63,85.26,77.5,2.52,84.74,77.25,0.61,92.9,78.45,-9.63,88.73,81.48,4.49,86.23,79.49,2.82
543,(주)동방아그로,7590,  화학물질 및 화학제품 제조업; 의약품 제외,70.24,77.91,70.07,80.41,0.24,69.32,80.36,1.07,68.27,79.71,1.51,69.69,77.5,-2.08,71.78,77.25,-3,70.89,78.45,1.24,71.25,81.48,-0.51,71.3,79.49,-0.07
544,(주)동성화인텍,33500,  화학물질 및 화학제품 제조업; 의약품 제외,89.36,77.91,85.71,80.41,4.08,88.36,80.36,-3.09,87.64,79.71,0.81,87.59,77.5,0.06,86.73,77.25,0.98,99.82,78.45,-15.09,92.45,81.48,7.38,79.72,79.49,13.77
545,(주)동진쎄미켐,5290,  화학물질 및 화학제품 제조업; 의약품 제외,89.61,77.91,86.75,80.41,3.19,85.75,80.36,1.15,86.24,79.71,-0.57,84.4,77.5,2.13,87.04,77.25,-3.13,82.34,78.45,5.4,82.19,81.48,0.18,79.49,79.49,3.29
546,(주)디엔에프,92070,  화학물질 및 화학제품 제조업; 의약품 제외,58.53,77.91,63.75,80.41,-8.92,95.69,80.36,-50.1,57.27,79.71,40.15,55.64,77.5,2.85,57.68,77.25,-3.67,61.15,78.45,-6.02,59.62,81.48,2.5,64.71,79.49,-8.54
547,(주)라이온켐텍,171120,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,72.97,80.36,#NAME?,74.88,79.71,-2.62,72.1,77.5,3.71,71.9,77.25,0.28,83.66,78.45,-16.36,88.59,81.48,-5.89,83.55,79.49,5.69
548,(주)라파스,214260,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,0,81.48,,56.83,79.49,#NAME?
549,(주)메카로,241770,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,47.17,78.45,#NAME?,47.27,81.48,-0.21,58.17,79.49,-23.06
550,(주)보락,2760,  화학물질 및 화학제품 제조업; 의약품 제외,82.74,77.91,80.41,80.41,2.82,84.48,80.36,-5.06,84.79,79.71,-0.37,83.64,77.5,1.36,83.57,77.25,0.08,83.69,78.45,-0.14,83.77,81.48,-0.1,86.43,79.49,-3.18
551,(주)서흥,8490,  화학물질 및 화학제품 제조업; 의약품 제외,76.98,77.91,86.32,80.41,-12.13,85.27,80.36,1.22,83.45,79.71,2.13,81.78,77.5,2,83.01,77.25,-1.5,85.07,78.45,-2.48,85.61,81.48,-0.63,85.1,79.49,0.6
552,(주)스킨앤스킨,159910,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,47.16,80.41,#NAME?,75.32,80.36,-59.71,89.7,79.71,-19.09,57.39,77.5,36.02,49.33,77.25,14.04,86.76,78.45,-75.88,89.66,81.48,-3.34,92.61,79.49,-3.29
553,(주)씨젠,96530,  화학물질 및 화학제품 제조업; 의약품 제외,31.7,77.91,32.12,80.41,-1.32,25.79,80.36,19.71,22.65,79.71,12.18,24.46,77.5,-7.99,28.01,77.25,-14.51,34.78,78.45,-24.17,36.07,81.48,-3.71,36.74,79.49,-1.86
554,(주)씨티케이,260930,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,68.73,78.45,#NAME?,77.58,81.48,-12.88,75.06,79.49,3.25
555,(주)아모레퍼시픽,90430,  화학물질 및 화학제품 제조업; 의약품 제외,31.95,77.91,32.08,80.41,-0.41,31.8,80.36,0.87,29.81,79.71,6.26,27.68,77.5,7.15,26.75,77.25,3.36,30.39,78.45,-13.61,31.46,81.48,-3.52,29.78,79.49,5.34
556,(주)아우딘퓨쳐스,227610,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,67.2,78.45,#NAME?,66.73,81.48,0.7,56.84,79.49,14.82
557,(주)에스디생명공학,217480,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,46.38,78.45,#NAME?,56.35,81.48,-21.5,74.02,79.49,-31.36
558,(주)에스티큐브,52020,  화학물질 및 화학제품 제조업; 의약품 제외,95.02,77.91,71.01,80.41,25.27,83.5,80.36,-17.59,88.51,79.71,-6,98.39,77.5,-11.16,38.46,77.25,60.91,102.43,78.45,-166.33,97.08,81.48,5.22,54.99,79.49,43.36
559,(주)에이블씨엔씨,78520,  화학물질 및 화학제품 제조업; 의약품 제외,30.65,77.91,30.52,80.41,0.42,33.61,80.36,-10.12,33.05,79.71,1.67,35.94,77.5,-8.74,38.42,77.25,-6.9,40.07,78.45,-4.29,41.48,81.48,-3.52,41.55,79.49,-0.17
560,(주)에이치알에스,36640,  화학물질 및 화학제품 제조업; 의약품 제외,77,77.91,81.16,80.41,-5.4,80.24,80.36,1.13,77.63,79.71,3.25,78.36,77.5,-0.94,80.25,77.25,-2.41,78.45,78.45,2.24,83.33,81.48,-6.22,86.54,79.49,-3.85
561,(주)에코프로,86520,  화학물질 및 화학제품 제조업; 의약품 제외,85.08,77.91,83.03,80.41,2.41,82.26,80.36,0.93,77.58,79.71,5.69,83.12,77.5,-7.14,82,77.25,1.35,77.99,78.45,4.89,71.39,81.48,8.46,67.77,79.49,5.07
562,(주)엔피케이,48830,  화학물질 및 화학제품 제조업; 의약품 제외,95,77.91,94.1,80.41,0.95,91.72,80.36,2.53,94.07,79.71,-2.56,98.06,77.5,-4.24,93.79,77.25,4.35,90.95,78.45,3.03,91.09,81.48,-0.15,91.01,79.49,0.09
563,(주)엘지생활건강,51900,  화학물질 및 화학제품 제조업; 의약품 제외,49.34,77.91,48.88,80.41,0.93,49.48,80.36,-1.23,45.89,79.71,7.26,41.56,77.5,9.44,40,77.25,3.75,39.82,78.45,0.45,39.25,81.48,1.43,37.37,79.49,4.79
564,(주)엘지화학,51910,  화학물질 및 화학제품 제조업; 의약품 제외,81.74,77.91,85.52,80.41,-4.62,85.37,80.36,0.18,86.69,79.71,-1.55,81.4,77.5,6.1,79.45,77.25,2.4,78.4,78.45,1.32,80.48,81.48,-2.65,82.11,79.49,-2.03
565,(주)오공,45060,  화학물질 및 화학제품 제조업; 의약품 제외,82.51,77.91,79.69,80.41,3.42,79.04,80.36,0.82,79.55,79.71,-0.65,79.52,77.5,0.04,77.94,77.25,1.99,80.37,78.45,-3.12,81.96,81.48,-1.98,80.96,79.49,1.22
566,(주)원익머트리얼즈,104830,  화학물질 및 화학제품 제조업; 의약품 제외,68.25,77.91,68.89,80.41,-0.94,70.36,80.36,-2.13,69.38,79.71,1.39,70.84,77.5,-2.1,74.95,77.25,-5.8,66.5,78.45,11.27,64.18,81.48,3.49,67.63,79.49,-5.38
567,(주)웹스,196700,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,67.2,77.5,#NAME?,68.1,77.25,-1.34,72.03,78.45,-5.77,73.46,81.48,-1.99,74.96,79.49,-2.04
568,(주)유니드,14830,  화학물질 및 화학제품 제조업; 의약품 제외,81.71,77.91,80.88,80.41,1.02,79.51,80.36,1.69,75.77,79.71,4.7,75.55,77.5,0.29,74.49,77.25,1.4,74.52,78.45,-0.04,81.48,81.48,-9.34,82.91,79.49,-1.76
569,(주)이수화학,5950,  화학물질 및 화학제품 제조업; 의약품 제외,93.56,77.91,95.64,80.41,-2.22,96.01,80.36,-0.39,97,79.71,-1.03,95.75,77.5,1.29,92.29,77.25,3.61,94.24,78.45,-2.11,94.8,81.48,-0.59,95,79.49,-0.21
570,(주)이엔에프테크놀로지,102710,  화학물질 및 화학제품 제조업; 의약품 제외,77.03,77.91,80.3,80.41,-4.25,80.36,80.36,-0.07,80.45,79.71,-0.11,76.64,77.5,4.74,76.03,77.25,0.8,78.28,78.45,-2.96,81.49,81.48,-4.1,77.58,79.49,4.8
571,(주)이지,37370,  화학물질 및 화학제품 제조업; 의약품 제외,75.48,77.91,74.01,80.41,1.95,80.52,80.36,-8.8,84.18,79.71,-4.55,86.3,77.5,-2.52,87.26,77.25,-1.11,88.25,78.45,-1.13,88.83,81.48,-0.66,77.55,79.49,12.7
572,(주)잉크테크,49550,  화학물질 및 화학제품 제조업; 의약품 제외,81.68,77.91,74.05,80.41,9.34,76.75,80.36,-3.65,80.54,79.71,-4.94,80.11,77.5,0.53,73.51,77.25,8.24,77.42,78.45,-5.32,72.29,81.48,6.63,72.7,79.49,-0.57
573,(주)제닉,123330,  화학물질 및 화학제품 제조업; 의약품 제외,37.93,77.91,41.94,80.41,-10.57,55.73,80.36,-32.88,64.71,79.71,-16.11,68.62,77.5,-6.04,65.74,77.25,4.2,75.56,78.45,-14.94,88.27,81.48,-16.82,83.74,79.49,5.13
574,(주)조비,1550,  화학물질 및 화학제품 제조업; 의약품 제외,96.5,77.91,85.21,80.41,11.7,76.91,80.36,9.74,79.57,79.71,-3.46,74.64,77.5,6.2,76.33,77.25,-2.26,77.2,78.45,-1.14,75.35,81.48,2.4,79.14,79.49,-5.03
575,(주)천보,278280,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,0,81.48,,80.06,79.49,#NAME?
576,(주)초록뱀이앤엠,131100,  화학물질 및 화학제품 제조업; 의약품 제외,80.67,77.91,84.45,80.41,-4.69,86.09,80.36,-1.94,90.46,79.71,-5.08,97.27,77.5,-7.53,103.2,77.25,-6.1,99.47,78.45,3.61,87.36,81.48,12.17,0,79.49,100
577,(주)카프로,6380,  화학물질 및 화학제품 제조업; 의약품 제외,79.92,77.91,100.3,80.41,-25.5,112.36,80.36,-12.02,122.84,79.71,-9.33,120.31,77.5,2.06,102.1,77.25,15.14,93.03,78.45,8.88,94.81,81.48,-1.91,107.66,79.49,-13.55
578,(주)케이비지,318000,  화학물질 및 화학제품 제조업; 의약품 제외,0,77.91,0,80.41,,0,80.36,,0,79.71,,0,77.5,,0,77.25,,0,78.45,,0,81.48,,71.78,79.49,#NAME?
