,회사명,거래소코드,회계년도,배당금감소율여부
10750,(주)포스코인터내셔널,47050,Dec-14,0
10751,(주)포스코인터내셔널,47050,Dec-15,0
10752,(주)포스코인터내셔널,47050,Dec-16,0
10753,(주)포스코인터내셔널,47050,Dec-17,0
10754,(주)포스코인터내셔널,47050,Dec-18,0
10755,(주)포스코인터내셔널,47050,Dec-19,0
10756,(주)포스코케미칼,3670,Dec-10,0
10757,(주)포스코케미칼,3670,Dec-11,0
10758,(주)포스코케미칼,3670,Dec-12,0
10759,(주)포스코케미칼,3670,Dec-13,0
10760,(주)포스코케미칼,3670,Dec-14,0
10761,(주)포스코케미칼,3670,Dec-15,0
10762,(주)포스코케미칼,3670,Dec-16,0
10763,(주)포스코케미칼,3670,Dec-17,0
10764,(주)포스코케미칼,3670,Dec-18,0
10765,(주)포스코케미칼,3670,Dec-19,0
10766,(주)포시에스,189690,Jun-12,0
10767,(주)포시에스,189690,Jun-13,0
10768,(주)포시에스,189690,Jun-14,0
10769,(주)포시에스,189690,Jun-15,0
10770,(주)포시에스,189690,Jun-16,0
10771,(주)포시에스,189690,Jun-17,0
10772,(주)포시에스,189690,Jun-18,0
10773,(주)포시에스,189690,Jun-19,0
10774,(주)포인트모바일,318020,Dec-12,0
10775,(주)포인트모바일,318020,Dec-13,0
10776,(주)포인트모바일,318020,Dec-14,0
10777,(주)포인트모바일,318020,Dec-15,0
10778,(주)포인트모바일,318020,Dec-16,0
10779,(주)포인트모바일,318020,Dec-17,0
10780,(주)포인트모바일,318020,Dec-18,0
10781,(주)포인트모바일,318020,Dec-19,0
10782,(주)포인트엔지니어링,256630,Dec-16,0
10783,(주)포인트엔지니어링,256630,Dec-17,0
10784,(주)포인트엔지니어링,256630,Dec-18,0
10785,(주)포인트엔지니어링,256630,Dec-19,0
10786,(주)포커스에이치엔에스,331380,Dec-19,0
10787,(주)폴라리스세원,234100,Dec-10,0
10788,(주)폴라리스세원,234100,Dec-11,0
10789,(주)폴라리스세원,234100,Dec-12,0
10790,(주)폴라리스세원,234100,Dec-13,0
10791,(주)폴라리스세원,234100,Dec-14,0
10792,(주)폴라리스세원,234100,Dec-15,0
10793,(주)폴라리스세원,234100,Dec-16,0
10794,(주)폴라리스세원,234100,Dec-17,0
10795,(주)폴라리스세원,234100,Dec-18,0
10796,(주)폴라리스세원,234100,Dec-19,0
10797,(주)폴라리스오피스,41020,Dec-10,0
10798,(주)폴라리스오피스,41020,Dec-11,0
10799,(주)폴라리스오피스,41020,Dec-12,0
10800,(주)폴라리스오피스,41020,Dec-13,0
10801,(주)폴라리스오피스,41020,Dec-14,0
10802,(주)폴라리스오피스,41020,Dec-15,0
10803,(주)폴라리스오피스,41020,Dec-16,0
10804,(주)폴라리스오피스,41020,Dec-17,0
10805,(주)폴라리스오피스,41020,Dec-18,0
10806,(주)폴라리스오피스,41020,Dec-19,0
10807,(주)폴라리스우노,114630,Dec-10,0
10808,(주)폴라리스우노,114630,Dec-11,0
10809,(주)폴라리스우노,114630,Dec-12,0
10810,(주)폴라리스우노,114630,Dec-13,1
10811,(주)폴라리스우노,114630,Dec-14,1
10812,(주)폴라리스우노,114630,Dec-15,0
10813,(주)폴라리스우노,114630,Dec-16,0
10814,(주)폴라리스우노,114630,Dec-17,0
10815,(주)폴라리스우노,114630,Dec-18,0
10816,(주)폴라리스우노,114630,Dec-19,1
10817,(주)푸드나무,290720,Dec-17,0
10818,(주)푸드나무,290720,Dec-18,0
10819,(주)푸드나무,290720,Dec-19,0
10820,(주)푸드웰,5670,Dec-10,0
10821,(주)푸드웰,5670,Dec-11,0
10822,(주)푸드웰,5670,Dec-12,0
10823,(주)푸드웰,5670,Dec-13,0
10824,(주)푸드웰,5670,Dec-14,0
10825,(주)푸드웰,5670,Dec-15,0
10826,(주)푸드웰,5670,Dec-16,0
10827,(주)푸드웰,5670,Dec-17,0
10828,(주)푸드웰,5670,Dec-18,0
10829,(주)푸드웰,5670,Dec-19,0
10830,(주)푸른기술,94940,Dec-10,0
10831,(주)푸른기술,94940,Dec-11,0
10832,(주)푸른기술,94940,Dec-12,0
10833,(주)푸른기술,94940,Dec-13,0
10834,(주)푸른기술,94940,Dec-14,0
10835,(주)푸른기술,94940,Dec-15,1
10836,(주)푸른기술,94940,Dec-16,0
10837,(주)푸른기술,94940,Dec-17,0
10838,(주)푸른기술,94940,Dec-18,0
10839,(주)푸른기술,94940,Dec-19,0
10840,(주)풀무원,17810,Dec-10,0
10841,(주)풀무원,17810,Dec-11,0
10842,(주)풀무원,17810,Dec-12,0
10843,(주)풀무원,17810,Dec-13,0
10844,(주)풀무원,17810,Dec-14,0
10845,(주)풀무원,17810,Dec-15,0
10846,(주)풀무원,17810,Dec-16,0
10847,(주)풀무원,17810,Dec-17,0
10848,(주)풀무원,17810,Dec-18,0
10849,(주)풀무원,17810,Dec-19,0
10850,(주)풍강,93380,Aug-10,0
10851,(주)풍강,93380,Aug-11,0
10852,(주)풍강,93380,Aug-12,0
10853,(주)풍강,93380,Aug-13,0
10854,(주)풍강,93380,Aug-14,0
10855,(주)풍강,93380,Aug-15,0
10856,(주)풍강,93380,Aug-16,0
10857,(주)풍강,93380,Aug-17,0
10858,(주)풍강,93380,Aug-18,0
10859,(주)풍강,93380,Aug-19,1
10860,(주)풍산,103140,Dec-10,0
10861,(주)풍산,103140,Dec-11,0
10862,(주)풍산,103140,Dec-12,1
10863,(주)풍산,103140,Dec-13,0
10864,(주)풍산,103140,Dec-14,0
10865,(주)풍산,103140,Dec-15,0
10866,(주)풍산,103140,Dec-16,0
10867,(주)풍산,103140,Dec-17,0
10868,(주)풍산,103140,Dec-18,0
10869,(주)풍산,103140,Dec-19,1
10870,(주)풍산홀딩스,5810,Dec-10,0
10871,(주)풍산홀딩스,5810,Dec-11,0
10872,(주)풍산홀딩스,5810,Dec-12,1
10873,(주)풍산홀딩스,5810,Dec-13,0
10874,(주)풍산홀딩스,5810,Dec-14,0
10875,(주)풍산홀딩스,5810,Dec-15,0
10876,(주)풍산홀딩스,5810,Dec-16,0
10877,(주)풍산홀딩스,5810,Dec-17,0
10878,(주)풍산홀딩스,5810,Dec-18,0
10879,(주)풍산홀딩스,5810,Dec-19,0
10880,(주)퓨런티어,370090,Dec-19,0
10881,(주)퓨쳐켐,220100,Dec-13,0
10882,(주)퓨쳐켐,220100,Dec-14,0
10883,(주)퓨쳐켐,220100,Dec-15,0
10884,(주)퓨쳐켐,220100,Dec-16,0
10885,(주)퓨쳐켐,220100,Dec-17,0
10886,(주)퓨쳐켐,220100,Dec-18,0
10887,(주)퓨쳐켐,220100,Dec-19,0
10888,(주)프럼파스트,35200,Dec-10,0
10889,(주)프럼파스트,35200,Dec-11,0
10890,(주)프럼파스트,35200,Dec-12,0
10891,(주)프럼파스트,35200,Dec-13,0
10892,(주)프럼파스트,35200,Dec-14,0
10893,(주)프럼파스트,35200,Dec-15,0
10894,(주)프럼파스트,35200,Dec-16,0
10895,(주)프럼파스트,35200,Dec-17,0
10896,(주)프럼파스트,35200,Dec-18,0
10897,(주)프럼파스트,35200,Dec-19,1
10898,(주)프로스테믹스,203690,Dec-14,0
10899,(주)프로스테믹스,203690,Dec-15,0
10900,(주)프로스테믹스,203690,Dec-16,0
10901,(주)프로스테믹스,203690,Dec-17,0
10902,(주)프로스테믹스,203690,Dec-18,0
10903,(주)프로스테믹스,203690,Dec-19,0
10904,(주)프로이천,321260,Dec-19,0
10905,(주)프로텍,53610,Dec-10,0
10906,(주)프로텍,53610,Dec-11,0
10907,(주)프로텍,53610,Dec-12,0
10908,(주)프로텍,53610,Dec-13,1
10909,(주)프로텍,53610,Dec-14,1
10910,(주)프로텍,53610,Dec-15,0
10911,(주)프로텍,53610,Dec-16,0
10912,(주)프로텍,53610,Dec-17,0
10913,(주)프로텍,53610,Dec-18,0
10914,(주)프로텍,53610,Dec-19,0
10915,(주)프롬바이오,377220,Dec-16,0
10916,(주)프롬바이오,377220,Dec-17,0
10917,(주)프롬바이오,377220,Dec-18,0
10918,(주)프롬바이오,377220,Dec-19,0
10919,(주)프리엠스,53160,Dec-10,0
10920,(주)프리엠스,53160,Dec-11,0
10921,(주)프리엠스,53160,Dec-12,0
10922,(주)프리엠스,53160,Dec-13,0
10923,(주)프리엠스,53160,Dec-14,0
10924,(주)프리엠스,53160,Dec-15,0
10925,(주)프리엠스,53160,Dec-16,0
10926,(주)프리엠스,53160,Dec-17,0
10927,(주)프리엠스,53160,Dec-18,0
10928,(주)프리엠스,53160,Dec-19,1
10929,(주)플래스크,41590,Dec-10,0
10930,(주)플래스크,41590,Dec-11,0
10931,(주)플래스크,41590,Dec-12,0
10932,(주)플래스크,41590,Dec-13,0
10933,(주)플래스크,41590,Dec-14,0
10934,(주)플래스크,41590,Dec-15,0
10935,(주)플래스크,41590,Dec-16,0
10936,(주)플래스크,41590,Dec-17,0
10937,(주)플래스크,41590,Dec-18,0
10938,(주)플래스크,41590,Dec-19,0
10939,(주)플랜티넷,75130,Dec-10,0
10940,(주)플랜티넷,75130,Dec-11,0
10941,(주)플랜티넷,75130,Dec-12,0
10942,(주)플랜티넷,75130,Dec-13,0
10943,(주)플랜티넷,75130,Dec-14,0
10944,(주)플랜티넷,75130,Dec-15,1
10945,(주)플랜티넷,75130,Dec-16,0
10946,(주)플랜티넷,75130,Dec-17,0
10947,(주)플랜티넷,75130,Dec-18,0
10948,(주)플랜티넷,75130,Dec-19,0
10949,(주)플레이그램,9810,Dec-10,0
10950,(주)플레이그램,9810,Dec-11,0
10951,(주)플레이그램,9810,Dec-12,0
10952,(주)플레이그램,9810,Dec-13,0
10953,(주)플레이그램,9810,Dec-14,0
10954,(주)플레이그램,9810,Dec-15,0
10955,(주)플레이그램,9810,Dec-16,0
10956,(주)플레이그램,9810,Dec-17,0
10957,(주)플레이그램,9810,Dec-18,0
10958,(주)플레이그램,9810,Dec-19,0
10959,(주)플레이디,237820,Dec-10,0
10960,(주)플레이디,237820,Dec-11,0
10961,(주)플레이디,237820,Dec-12,0
10962,(주)플레이디,237820,Dec-13,0
10963,(주)플레이디,237820,Dec-14,0
10964,(주)플레이디,237820,Dec-15,0
10965,(주)플레이디,237820,Dec-16,0
10966,(주)플레이디,237820,Dec-17,1
10967,(주)플레이디,237820,Dec-18,0
10968,(주)플레이디,237820,Dec-19,0
10969,(주)플레이위드,23770,Dec-10,0
10970,(주)플레이위드,23770,Dec-11,0
10971,(주)플레이위드,23770,Dec-12,0
10972,(주)플레이위드,23770,Dec-13,0
10973,(주)플레이위드,23770,Dec-14,0
10974,(주)플레이위드,23770,Dec-15,0
10975,(주)플레이위드,23770,Dec-16,0
10976,(주)플레이위드,23770,Dec-17,0
10977,(주)플레이위드,23770,Dec-18,0
10978,(주)플레이위드,23770,Dec-19,0
10979,(주)플리토,300080,Dec-16,0
10980,(주)플리토,300080,Dec-17,0
10981,(주)플리토,300080,Dec-18,0
10982,(주)플리토,300080,Dec-19,0
10983,(주)피델릭스,32580,Dec-10,0
10984,(주)피델릭스,32580,Dec-11,0
10985,(주)피델릭스,32580,Dec-12,0
10986,(주)피델릭스,32580,Dec-13,0
10987,(주)피델릭스,32580,Dec-14,0
10988,(주)피델릭스,32580,Dec-15,1
10989,(주)피델릭스,32580,Dec-16,0
10990,(주)피델릭스,32580,Dec-17,0
10991,(주)피델릭스,32580,Dec-18,0
10992,(주)피델릭스,32580,Dec-19,0
10993,(주)피씨디렉트,51380,Dec-10,0
10994,(주)피씨디렉트,51380,Dec-11,0
10995,(주)피씨디렉트,51380,Dec-12,0
10996,(주)피씨디렉트,51380,Dec-13,1
10997,(주)피씨디렉트,51380,Dec-14,1
10998,(주)피씨디렉트,51380,Dec-15,0
10999,(주)피씨디렉트,51380,Dec-16,0
11000,(주)피씨디렉트,51380,Dec-17,0
11001,(주)피씨디렉트,51380,Dec-18,1
11002,(주)피씨디렉트,51380,Dec-19,0
11003,(주)피에스엠씨,24850,Dec-10,0
11004,(주)피에스엠씨,24850,Dec-11,0
11005,(주)피에스엠씨,24850,Dec-12,0
11006,(주)피에스엠씨,24850,Dec-13,0
11007,(주)피에스엠씨,24850,Dec-14,0
11008,(주)피에스엠씨,24850,Dec-15,0
11009,(주)피에스엠씨,24850,Dec-16,0
11010,(주)피에스엠씨,24850,Mar-18,0
11011,(주)피에스엠씨,24850,Mar-19,0
11012,(주)피에이치씨,57880,Dec-10,0
11013,(주)피에이치씨,57880,Dec-11,0
11014,(주)피에이치씨,57880,Dec-12,0
11015,(주)피에이치씨,57880,Dec-13,0
11016,(주)피에이치씨,57880,Dec-14,0
11017,(주)피에이치씨,57880,Dec-15,0
11018,(주)피에이치씨,57880,Dec-16,0
11019,(주)피에이치씨,57880,Dec-17,0
11020,(주)피에이치씨,57880,Dec-18,0
11021,(주)피에이치씨,57880,Dec-19,0
11022,(주)피엔에이치테크,239890,Dec-15,0
11023,(주)피엔에이치테크,239890,Dec-16,0
11024,(주)피엔에이치테크,239890,Dec-17,0
11025,(주)피엔에이치테크,239890,Dec-18,0
11026,(주)피엔에이치테크,239890,Dec-19,0
11027,(주)피엔티,137400,Dec-10,0
11028,(주)피엔티,137400,Dec-11,0
11029,(주)피엔티,137400,Dec-12,0
11030,(주)피엔티,137400,Dec-13,0
11031,(주)피엔티,137400,Dec-14,1
11032,(주)피엔티,137400,Dec-15,0
11033,(주)피엔티,137400,Dec-16,1
11034,(주)피엔티,137400,Dec-17,0
11035,(주)피엔티,137400,Dec-18,0
11036,(주)피엔티,137400,Dec-19,0
11037,(주)피엔풍년,24940,Dec-10,0
11038,(주)피엔풍년,24940,Dec-11,0
11039,(주)피엔풍년,24940,Dec-12,1
11040,(주)피엔풍년,24940,Dec-13,0
11041,(주)피엔풍년,24940,Dec-14,0
11042,(주)피엔풍년,24940,Dec-15,0
11043,(주)피엔풍년,24940,Dec-16,0
11044,(주)피엔풍년,24940,Dec-17,0
11045,(주)피엔풍년,24940,Dec-18,0
11046,(주)피엔풍년,24940,Dec-19,0
11047,(주)피제이메탈,128660,Dec-10,0
11048,(주)피제이메탈,128660,Dec-11,0
11049,(주)피제이메탈,128660,Dec-12,0
11050,(주)피제이메탈,128660,Dec-13,0
11051,(주)피제이메탈,128660,Dec-14,0
11052,(주)피제이메탈,128660,Dec-15,0
11053,(주)피제이메탈,128660,Dec-16,0
11054,(주)피제이메탈,128660,Dec-17,0
11055,(주)피제이메탈,128660,Dec-18,0
11056,(주)피제이메탈,128660,Dec-19,0
11057,(주)피제이전자,6140,Dec-10,0
11058,(주)피제이전자,6140,Dec-11,0
11059,(주)피제이전자,6140,Dec-12,0
11060,(주)피제이전자,6140,Dec-13,0
11061,(주)피제이전자,6140,Dec-14,0
11062,(주)피제이전자,6140,Dec-15,0
11063,(주)피제이전자,6140,Dec-16,0
11064,(주)피제이전자,6140,Dec-17,0
11065,(주)피제이전자,6140,Dec-18,0
11066,(주)피제이전자,6140,Dec-19,0
11067,(주)피코그램,376180,Dec-10,0
11068,(주)피코그램,376180,Dec-11,0
11069,(주)피코그램,376180,Dec-12,0
11070,(주)피코그램,376180,Dec-13,0
11071,(주)피코그램,376180,Dec-14,0
11072,(주)피코그램,376180,Dec-15,0
11073,(주)피코그램,376180,Dec-16,0
11074,(주)피코그램,376180,Dec-17,0
11075,(주)피코그램,376180,Dec-18,0
11076,(주)피코그램,376180,Dec-19,0
11077,(주)피플바이오,304840,Dec-14,0
11078,(주)피플바이오,304840,Dec-15,0
11079,(주)피플바이오,304840,Dec-18,0
11080,(주)피플바이오,304840,Dec-19,0
11081,(주)피피아이,62970,Dec-10,0
11082,(주)피피아이,62970,Dec-11,0
11083,(주)피피아이,62970,Dec-12,0
11084,(주)피피아이,62970,Dec-13,0
11085,(주)피피아이,62970,Dec-14,0
11086,(주)피피아이,62970,Dec-15,0
11087,(주)피피아이,62970,Dec-16,0
11088,(주)피피아이,62970,Dec-17,0
11089,(주)피피아이,62970,Dec-18,0
11090,(주)피피아이,62970,Dec-19,0
11091,(주)픽셀플러스,87600,Dec-10,0
11092,(주)픽셀플러스,87600,Dec-11,0
11093,(주)픽셀플러스,87600,Dec-12,0
11094,(주)픽셀플러스,87600,Dec-13,0
11095,(주)픽셀플러스,87600,Dec-14,0
11096,(주)픽셀플러스,87600,Dec-15,1
11097,(주)픽셀플러스,87600,Dec-16,1
11098,(주)픽셀플러스,87600,Dec-17,0
11099,(주)픽셀플러스,87600,Dec-18,0
11100,(주)픽셀플러스,87600,Dec-19,0
11101,(주)필옵틱스,161580,Dec-12,0
11102,(주)필옵틱스,161580,Dec-13,0
11103,(주)필옵틱스,161580,Dec-14,0
11104,(주)필옵틱스,161580,Dec-15,0
11105,(주)필옵틱스,161580,Dec-16,0
11106,(주)필옵틱스,161580,Dec-17,0
11107,(주)필옵틱스,161580,Dec-18,0
11108,(주)필옵틱스,161580,Dec-19,1
11109,(주)핌스,347770,Dec-19,0
11110,(주)핑거,163730,Dec-15,0
11111,(주)핑거,163730,Dec-16,0
11112,(주)핑거,163730,Dec-17,0
11113,(주)핑거,163730,Dec-18,0
11114,(주)핑거,163730,Dec-19,0
11115,(주)하나기술,299030,Dec-17,0
11116,(주)하나기술,299030,Dec-18,0
11117,(주)하나기술,299030,Dec-19,0
11118,(주)하나투어,39130,Dec-10,0
11119,(주)하나투어,39130,Dec-11,0
11120,(주)하나투어,39130,Dec-12,1
11121,(주)하나투어,39130,Dec-13,0
11122,(주)하나투어,39130,Dec-14,0
11123,(주)하나투어,39130,Dec-15,0
11124,(주)하나투어,39130,Dec-16,0
11125,(주)하나투어,39130,Dec-17,0
11126,(주)하나투어,39130,Dec-18,0
11127,(주)하나투어,39130,Dec-19,1
11128,(주)하림,136480,Dec-11,0
11129,(주)하림,136480,Dec-12,0
11130,(주)하림,136480,Dec-13,1
11131,(주)하림,136480,Dec-14,0
11132,(주)하림,136480,Dec-15,0
11133,(주)하림,136480,Dec-16,0
11134,(주)하림,136480,Dec-17,0
11135,(주)하림,136480,Dec-18,1
11136,(주)하림,136480,Dec-19,0
11137,(주)하림지주,3380,Dec-10,0
11138,(주)하림지주,3380,Dec-11,0
11139,(주)하림지주,3380,Dec-12,0
11140,(주)하림지주,3380,Dec-13,0
11141,(주)하림지주,3380,Dec-14,0
11142,(주)하림지주,3380,Dec-15,0
11143,(주)하림지주,3380,Dec-16,0
11144,(주)하림지주,3380,Dec-17,0
11145,(주)하림지주,3380,Dec-18,0
11146,(주)하림지주,3380,Dec-19,1
11147,(주)하이로닉,149980,Dec-11,0
11148,(주)하이로닉,149980,Dec-12,0
11149,(주)하이로닉,149980,Dec-13,0
11150,(주)하이로닉,149980,Dec-14,0
11151,(주)하이로닉,149980,Dec-15,1
11152,(주)하이로닉,149980,Dec-16,0
11153,(주)하이로닉,149980,Dec-17,0
11154,(주)하이로닉,149980,Dec-18,1
11155,(주)하이로닉,149980,Dec-19,0
11156,(주)하이브,352820,Dec-16,0
11157,(주)하이브,352820,Dec-17,0
11158,(주)하이브,352820,Dec-18,0
11159,(주)하이브,352820,Dec-19,0
11160,(주)하이비젼시스템,126700,May-10,0
11161,(주)하이비젼시스템,126700,Dec-11,0
11162,(주)하이비젼시스템,126700,Dec-12,0
11163,(주)하이비젼시스템,126700,Dec-13,0
11164,(주)하이비젼시스템,126700,Dec-14,0
11165,(주)하이비젼시스템,126700,Dec-15,1
11166,(주)하이비젼시스템,126700,Dec-16,0
11167,(주)하이비젼시스템,126700,Dec-17,1
11168,(주)하이비젼시스템,126700,Dec-18,0
11169,(주)하이비젼시스템,126700,Dec-19,1
11170,(주)하이소닉,106080,Dec-10,0
11171,(주)하이소닉,106080,Dec-11,0
11172,(주)하이소닉,106080,Dec-12,0
11173,(주)하이소닉,106080,Dec-13,0
11174,(주)하이소닉,106080,Dec-14,0
11175,(주)하이소닉,106080,Dec-15,0
11176,(주)하이소닉,106080,Dec-16,0
11177,(주)하이소닉,106080,Dec-17,0
11178,(주)하이소닉,106080,Dec-18,0
11179,(주)하이소닉,106080,Dec-19,0
11180,(주)하이스틸,71090,Dec-10,0
11181,(주)하이스틸,71090,Dec-11,0
11182,(주)하이스틸,71090,Dec-12,0
11183,(주)하이스틸,71090,Dec-13,0
11184,(주)하이스틸,71090,Dec-14,1
11185,(주)하이스틸,71090,Dec-15,0
11186,(주)하이스틸,71090,Dec-16,1
11187,(주)하이스틸,71090,Dec-17,0
11188,(주)하이스틸,71090,Dec-18,0
11189,(주)하이스틸,71090,Dec-19,1
11190,(주)하이텍팜,106190,Dec-10,0
11191,(주)하이텍팜,106190,Dec-11,0
11192,(주)하이텍팜,106190,Dec-12,0
11193,(주)하이텍팜,106190,Dec-13,0
11194,(주)하이텍팜,106190,Dec-14,0
11195,(주)하이텍팜,106190,Dec-15,0
11196,(주)하이텍팜,106190,Dec-16,1
11197,(주)하이텍팜,106190,Dec-17,0
11198,(주)하이텍팜,106190,Dec-18,1
11199,(주)하이텍팜,106190,Dec-19,1
11200,(주)하이트론씨스템즈,19490,Dec-10,0
11201,(주)하이트론씨스템즈,19490,Dec-11,0
11202,(주)하이트론씨스템즈,19490,Dec-12,0
11203,(주)하이트론씨스템즈,19490,Dec-13,0
11204,(주)하이트론씨스템즈,19490,Dec-14,0
11205,(주)하이트론씨스템즈,19490,Dec-15,0
11206,(주)하이트론씨스템즈,19490,Dec-16,0
11207,(주)하이트론씨스템즈,19490,Dec-17,0
11208,(주)하이트론씨스템즈,19490,Dec-18,0
11209,(주)하이트론씨스템즈,19490,Dec-19,0
11210,(주)하츠,66130,Dec-10,0
11211,(주)하츠,66130,Dec-11,0
11212,(주)하츠,66130,Dec-12,1
11213,(주)하츠,66130,Dec-13,0
11214,(주)하츠,66130,Dec-14,0
11215,(주)하츠,66130,Dec-15,0
11216,(주)하츠,66130,Dec-16,0
11217,(주)하츠,66130,Dec-17,0
11218,(주)하츠,66130,Dec-18,0
11219,(주)하츠,66130,Dec-19,1
11220,(주)한국가구,4590,Dec-10,0
11221,(주)한국가구,4590,Dec-11,0
11222,(주)한국가구,4590,Dec-12,1
11223,(주)한국가구,4590,Dec-13,0
11224,(주)한국가구,4590,Dec-14,1
11225,(주)한국가구,4590,Dec-15,0
11226,(주)한국가구,4590,Dec-16,0
11227,(주)한국가구,4590,Dec-17,0
11228,(주)한국가구,4590,Dec-18,0
11229,(주)한국가구,4590,Dec-19,0
11230,(주)한국경제티브이,39340,Dec-10,0
11231,(주)한국경제티브이,39340,Dec-11,0
11232,(주)한국경제티브이,39340,Dec-12,0
11233,(주)한국경제티브이,39340,Dec-13,0
11234,(주)한국경제티브이,39340,Dec-14,1
11235,(주)한국경제티브이,39340,Dec-15,0
11236,(주)한국경제티브이,39340,Dec-16,0
11237,(주)한국경제티브이,39340,Dec-17,0
11238,(주)한국경제티브이,39340,Dec-18,0
11239,(주)한국경제티브이,39340,Dec-19,0
11240,(주)한국비엔씨,256840,Dec-16,0
11241,(주)한국비엔씨,256840,Dec-17,0
11242,(주)한국비엔씨,256840,Dec-18,0
11243,(주)한국비엔씨,256840,Dec-19,0
11244,(주)한국전자홀딩스,6200,Dec-10,0
11245,(주)한국전자홀딩스,6200,Dec-11,0
11246,(주)한국전자홀딩스,6200,Dec-12,0
11247,(주)한국전자홀딩스,6200,Dec-13,0
11248,(주)한국전자홀딩스,6200,Dec-14,0
11249,(주)한국전자홀딩스,6200,Dec-15,0
11250,(주)한국전자홀딩스,6200,Dec-16,0
11251,(주)한국전자홀딩스,6200,Dec-17,0
11252,(주)한국전자홀딩스,6200,Dec-18,0
11253,(주)한국전자홀딩스,6200,Dec-19,1
11254,(주)한국종합기술,23350,Dec-10,0
11255,(주)한국종합기술,23350,Dec-11,0
11256,(주)한국종합기술,23350,Dec-12,0
11257,(주)한국종합기술,23350,Dec-13,0
