회사명,거래소코드,회계년도,자본증가율여부(개별),자본증가율여부(연결)
에프엔에스테크(주),83500,10-Dec,1,0
에프엔에스테크(주),83500,11-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,12-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,13-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,14-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,15-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,16-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,17-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,18-Dec,#DIV/0!,#DIV/0!
에프엔에스테크(주),83500,19-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,10-Dec,#DIV/0!,0
엑스큐어(주),70300,11-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,12-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,13-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,14-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,15-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,16-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,17-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,18-Dec,#DIV/0!,#DIV/0!
엑스큐어(주),70300,19-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,10-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,11-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,12-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,13-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,14-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,15-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,16-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,17-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,18-Dec,#DIV/0!,#DIV/0!
엔브이에이치코리아(주),67570,19-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,10-Dec,1,0
엔시트론(주),101400,11-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,12-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,13-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,14-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,15-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,16-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,17-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,18-Dec,#DIV/0!,#DIV/0!
엔시트론(주),101400,19-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,13-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,14-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,15-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,16-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,17-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,18-Dec,#DIV/0!,#DIV/0!
엔에이치엔(주),181710,19-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,10-Dec,1,0
엔에이치엔한국사이버결제(주),60250,11-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,12-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,13-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,14-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,15-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,16-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,17-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,18-Dec,#DIV/0!,#DIV/0!
엔에이치엔한국사이버결제(주),60250,19-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,10-Dec,1,0
엔피씨(주),4250,11-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,12-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,13-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,14-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,15-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,16-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,17-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,18-Dec,#DIV/0!,#DIV/0!
엔피씨(주),4250,19-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,10-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,11-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,12-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,13-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,14-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,15-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,16-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,17-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,18-Dec,#DIV/0!,#DIV/0!
엘브이엠씨홀딩스(주),900140,19-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,10-Dec,#DIV/0!,0
엘비세미콘(주),61970,11-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,12-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,13-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,14-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,15-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,16-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,17-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,18-Dec,#DIV/0!,#DIV/0!
엘비세미콘(주),61970,19-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,10-Dec,#DIV/0!,0
엘아이지넥스원(주),79550,11-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,12-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,13-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,14-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,15-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,16-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,17-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,18-Dec,#DIV/0!,#DIV/0!
엘아이지넥스원(주),79550,19-Dec,#DIV/0!,#DIV/0!
엘에스전선아시아(주),229640,15-Dec,#DIV/0!,#DIV/0!
엘에스전선아시아(주),229640,16-Dec,#DIV/0!,#DIV/0!
엘에스전선아시아(주),229640,17-Dec,#DIV/0!,#DIV/0!
엘에스전선아시아(주),229640,18-Dec,#DIV/0!,#DIV/0!
엘에스전선아시아(주),229640,19-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,10-Dec,1,0
엘지디스플레이(주),34220,11-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,12-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,13-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,14-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,15-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,16-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,17-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,18-Dec,#DIV/0!,#DIV/0!
엘지디스플레이(주),34220,19-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,10-Dec,1,0
엘지전자(주),66570,11-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,12-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,13-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,14-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,15-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,16-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,17-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,18-Dec,#DIV/0!,#DIV/0!
엘지전자(주),66570,19-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,10-Dec,1,0
엘컴텍(주),37950,11-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,12-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,13-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,14-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,15-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,16-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,17-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,18-Dec,#DIV/0!,#DIV/0!
엘컴텍(주),37950,19-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,10-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,11-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,12-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,13-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,14-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,15-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,16-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,17-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,18-Dec,#DIV/0!,#DIV/0!
엘티씨(주),170920,19-Dec,#DIV/0!,#DIV/0!
엠에프엠코리아(주),323230,19-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,10-Dec,1,0
엠케이전자(주),33160,11-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,12-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,13-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,14-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,15-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,16-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,17-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,18-Dec,#DIV/0!,#DIV/0!
엠케이전자(주),33160,19-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,10-Dec,1,0
영보화학(주),14440,11-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,12-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,13-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,14-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,15-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,16-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,17-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,18-Dec,#DIV/0!,#DIV/0!
영보화학(주),14440,19-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,10-Dec,#DIV/0!,0
영신금속공업(주),7530,11-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,12-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,13-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,14-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,15-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,16-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,17-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,18-Dec,#DIV/0!,#DIV/0!
영신금속공업(주),7530,19-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,10-Dec,#DIV/0!,0
영진약품(주),3520,11-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,12-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,13-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,14-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,15-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,16-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,17-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,18-Dec,#DIV/0!,#DIV/0!
영진약품(주),3520,19-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,10-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,11-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,12-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,13-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,14-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,15-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,16-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,17-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,18-Dec,#DIV/0!,#DIV/0!
영창케미칼(주),112290,19-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,10-Dec,#DIV/0!,0
영풍정밀(주),36560,11-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,12-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,13-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,14-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,15-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,16-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,17-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,18-Dec,#DIV/0!,#DIV/0!
영풍정밀(주),36560,19-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,10-Dec,#DIV/0!,0
영풍제지(주),6740,11-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,12-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,13-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,14-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,15-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,16-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,17-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,18-Dec,#DIV/0!,#DIV/0!
영풍제지(주),6740,19-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,10-Dec,1,0
영화금속(주),12280,11-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,12-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,13-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,14-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,15-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,16-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,17-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,18-Dec,#DIV/0!,#DIV/0!
영화금속(주),12280,19-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,10-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,11-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,12-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,13-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,14-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,15-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,16-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,17-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,18-Dec,#DIV/0!,#DIV/0!
영화테크(주),265560,19-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,10-Dec,1,0
예스이십사(주),53280,11-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,12-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,13-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,14-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,15-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,16-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,17-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,18-Dec,#DIV/0!,#DIV/0!
예스이십사(주),53280,19-Dec,#DIV/0!,#DIV/0!
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,15-Dec,#DIV/0!,#DIV/0!
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,#DIV/0!,#DIV/0!
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,#DIV/0!,#DIV/0!
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,#DIV/0!,#DIV/0!
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,10-Dec,1,0
오로라월드(주),39830,11-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,12-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,13-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,14-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,15-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,16-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,17-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,18-Dec,#DIV/0!,#DIV/0!
오로라월드(주),39830,19-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,10-Dec,1,0
오상자이엘(주),53980,11-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,12-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,13-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,14-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,15-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,16-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,17-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,18-Dec,#DIV/0!,#DIV/0!
오상자이엘(주),53980,19-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,10-Dec,1,0
오성첨단소재(주),52420,11-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,12-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,13-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,14-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,15-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,16-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,17-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,18-Dec,#DIV/0!,#DIV/0!
오성첨단소재(주),52420,19-Dec,#DIV/0!,#DIV/0!
오션브릿지(주),241790,15-Dec,#DIV/0!,#DIV/0!
오션브릿지(주),241790,16-Dec,#DIV/0!,#DIV/0!
오션브릿지(주),241790,17-Dec,#DIV/0!,#DIV/0!
오션브릿지(주),241790,18-Dec,#DIV/0!,#DIV/0!
오션브릿지(주),241790,19-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,10-Dec,1,0
오스템임플란트(주),48260,11-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,12-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,13-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,14-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,15-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,16-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,17-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,18-Dec,#DIV/0!,#DIV/0!
오스템임플란트(주),48260,19-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,14-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,15-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,16-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,17-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,18-Dec,#DIV/0!,#DIV/0!
오토앤(주),353590,19-Dec,#DIV/0!,#DIV/0!
올리패스(주),244460,15-Dec,#DIV/0!,#DIV/0!
올리패스(주),244460,16-Dec,#DIV/0!,#DIV/0!
올리패스(주),244460,17-Dec,#DIV/0!,#DIV/0!
올리패스(주),244460,18-Dec,#DIV/0!,#DIV/0!
올리패스(주),244460,19-Dec,#DIV/0!,#DIV/0!
올릭스(주),226950,15-Dec,#DIV/0!,#DIV/0!
올릭스(주),226950,16-Dec,#DIV/0!,#DIV/0!
올릭스(주),226950,17-Dec,#DIV/0!,#DIV/0!
올릭스(주),226950,18-Dec,#DIV/0!,#DIV/0!
올릭스(주),226950,19-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,10-Dec,1,0
옴니시스템(주),57540,11-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,12-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,13-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,14-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,15-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,16-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,17-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,18-Dec,#DIV/0!,#DIV/0!
옴니시스템(주),57540,19-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,10-Dec,#DIV/0!,0
옵티시스(주),109080,11-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,12-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,13-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,14-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,15-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,16-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,17-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,18-Dec,#DIV/0!,#DIV/0!
옵티시스(주),109080,19-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,10-Dec,1,0
와이더블유(주),51390,11-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,12-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,13-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,14-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,15-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,16-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,17-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,18-Dec,#DIV/0!,#DIV/0!
와이더블유(주),51390,19-Dec,#DIV/0!,#DIV/0!
와이아이케이(주),232140,15-Dec,#DIV/0!,#DIV/0!
와이아이케이(주),232140,16-Dec,#DIV/0!,#DIV/0!
와이아이케이(주),232140,17-Dec,#DIV/0!,#DIV/0!
와이아이케이(주),232140,18-Dec,#DIV/0!,#DIV/0!
와이아이케이(주),232140,19-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,11-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,12-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,13-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,14-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,15-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,16-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,17-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,18-Dec,#DIV/0!,#DIV/0!
와이엠씨(주),155650,19-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,12-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,13-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,14-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,15-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,16-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,17-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,18-Dec,#DIV/0!,#DIV/0!
와이엠티(주),251370,19-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,10-Dec,#DIV/0!,0
와토스코리아(주),79000,11-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,12-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,13-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,14-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,15-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,16-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,17-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,18-Dec,#DIV/0!,#DIV/0!
와토스코리아(주),79000,19-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,10-Dec,1,0
우리바이오(주),82850,11-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,12-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,13-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,14-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,15-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,16-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,17-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,18-Dec,#DIV/0!,#DIV/0!
우리바이오(주),82850,19-Dec,#DIV/0!,#DIV/0!
우리산업(주),215360,15-Dec,#DIV/0!,#DIV/0!
우리산업(주),215360,16-Dec,#DIV/0!,#DIV/0!
우리산업(주),215360,17-Dec,#DIV/0!,#DIV/0!
우리산업(주),215360,18-Dec,#DIV/0!,#DIV/0!
우리산업(주),215360,19-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,10-Dec,1,0
우리산업홀딩스(주),72470,11-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,12-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,13-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,14-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,15-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,16-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,17-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,18-Dec,#DIV/0!,#DIV/0!
우리산업홀딩스(주),72470,19-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,10-Dec,#DIV/0!,0
우리손에프앤지농업회사법인(주),73560,11-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,12-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,13-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,14-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,15-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,16-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,17-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,18-Dec,#DIV/0!,#DIV/0!
우리손에프앤지농업회사법인(주),73560,19-Dec,#DIV/0!,#DIV/0!
우리엔터프라이즈(주),37400,10-Dec,1,0
우리엔터프라이즈(주),37400,11-Dec,#DIV/0!,#DIV/0!
우리엔터프라이즈(주),37400,12-Dec,#DIV/0!,#DIV/0!
우리엔터프라이즈(주),37400,13-Dec,#DIV/0!,#DIV/0!
