,회사,코드,년도,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
828,(주)월덱스,101160,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
829,(주)웨이버스,336060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
830,(주)웨이브일렉트로닉스,95270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
831,(주)웰크론,65950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
832,(주)웰크론한텍,76080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
833,(주)웹스,196700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
834,(주)웹젠,69080,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
835,(주)위니아,71460,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,1,0,1
836,(주)위니아에이드,377460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
837,(주)위닉스,44340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
838,(주)위드텍,348350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
839,(주)위메이드,112040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
840,(주)위메이드맥스,101730,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
841,(주)위메이드플레이,123420,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
842,(주)위세아이텍,65370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
843,(주)위스컴,24070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
844,(주)위지윅스튜디오,299900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
845,(주)위지트,36090,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
846,(주)윈스,136540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
847,(주)윈팩,97800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
848,(주)윈하이텍,192390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
849,(주)윌링스,313760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
850,(주)윌비스,8600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
851,(주)유니드,14830,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,0,1,0,1
852,(주)유니온,910,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
853,(주)유니온커뮤니티,203450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
854,(주)유니켐,11330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,0,0
855,(주)유니크,11320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
856,(주)유니테스트,86390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
857,(주)유니테크노,241690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
858,(주)유니트론텍,142210,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
859,(주)유라테크,48430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
860,(주)유바이오로직스,206650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
861,(주)유비케어,32620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
862,(주)유비쿼스,264450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
863,(주)유비쿼스홀딩스,78070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
864,(주)유성티엔에스,24800,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,1
865,(주)유수홀딩스,700,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,1,1,0
866,(주)유신,54930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
867,(주)유씨아이,38340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
868,(주)유아이디,69330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
869,(주)유에스티,263770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
870,(주)유유제약,220,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,1,0
871,(주)유일로보틱스,388720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
872,(주)유진로봇,56080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
873,(주)유진테크,84370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
874,(주)유테크,178780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
875,(주)유티아이,179900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
876,(주)유틸렉스,263050,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
877,(주)유한양행,100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
878,(주)육일씨엔에쓰,191410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
879,(주)율호,72770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
880,(주)이건홀딩스,39020,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
881,(주)이글루코퍼레이션,67920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
882,(주)이글벳,44960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
883,(주)이노메트리,302430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
884,(주)이노션,214320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
885,(주)이노와이어리스,73490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
886,(주)이노인스트루먼트,215790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
887,(주)이노테라피,246960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
888,(주)이녹스,88390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
889,(주)이녹스첨단소재,272290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
890,(주)이라이콤,41520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
891,(주)이랜시스,264850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
892,(주)이랜텍,54210,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,0
893,(주)이루다,164060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
894,(주)이루온,65440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
895,(주)이마트,139480,      비유동금융부채(*)(IFRS)(천원),1,1,0,0,1,1,0,1
896,(주)이미지스테크놀로지,115610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
897,(주)이브이수성,84180,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,1,1,0,0
898,(주)이브이첨단소재,131400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
899,(주)이상네트웍스,80010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
900,(주)이수앱지스,86890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
901,(주)이수페타시스,7660,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,1,1,0,1
902,(주)이수화학,5950,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
903,(주)이스타코,15020,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
904,(주)이스트소프트,47560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
905,(주)이씨에스텔레콤,67010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
906,(주)이아이디,93230,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
907,(주)이엔드디,101360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
908,(주)이엔에프테크놀로지,102710,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
909,(주)이엔코퍼레이션,66980,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,1,0
910,(주)이엔플러스,74610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
911,(주)이엘피,63760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
912,(주)이엠넷,123570,      비유동금융부채(*)(IFRS)(천원),1,1,0,1,1,0,0,1
913,(주)이엠앤아이,83470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
914,(주)이엠텍,91120,      비유동금융부채(*)(IFRS)(천원),1,0,1,0,0,1,0,1
915,(주)이오테크닉스,39030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
916,(주)이원,17940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
917,(주)이월드,84680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
918,(주)이즈미디어,181340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,1,0,1
919,(주)이지,37370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
920,(주)이지트로닉스,377330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
921,(주)이지홀딩스,35810,      비유동금융부채(*)(IFRS)(천원),0,1,0,1,0,0,0,1
922,(주)이큐셀,160600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
923,(주)이크레더블,92130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
924,(주)이퓨쳐,134060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
925,(주)인디에프,14990,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
926,(주)인바디,41830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
927,(주)인바이오젠,101140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
928,(주)인산가,277410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
929,(주)인성정보,33230,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
930,(주)인스코비,6490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
931,(주)인지디스플레이,37330,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
932,(주)인콘,83640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
933,(주)인터로조,119610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
934,(주)인터엠,17250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
935,(주)인터플렉스,51370,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,1,0,0
936,(주)인텍플러스,64290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
937,(주)인텔리안테크놀로지스,189300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
938,(주)인트로메딕,150840,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
939,(주)인트론바이오테크놀로지,48530,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
940,(주)인팩,23810,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,1,0,0,1
941,(주)인포마크,175140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
942,(주)인포바인,115310,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
943,(주)인피니트헬스케어,71200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
944,(주)일승,333430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
945,(주)일신바이오베이스,68330,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
946,(주)일신석재,7110,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
947,(주)일야,58450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
948,(주)일지테크,19540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
949,(주)일진파워,94820,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
950,(주)잇츠한불,226320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
951,(주)잉크테크,49550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
952,(주)자비스,254120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
953,(주)자연과환경,43910,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
954,(주)자이언트스텝,289220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
955,(주)장원테크,174880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
956,(주)정다운,208140,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
957,(주)정상제이엘에스,40420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
958,(주)정원엔시스,45510,      비유동금융부채(*)(IFRS)(천원),0,0,1,0,0,0,0,0
959,(주)제넥신,95700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,0
960,(주)제넨바이오,72520,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
961,(주)제노레이,122310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
962,(주)제노코,361390,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
963,(주)제노포커스,187420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,1
964,(주)제놀루션,225220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
965,(주)제닉,123330,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,0
966,(주)제로투세븐,159580,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
967,(주)제우스,79370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
968,(주)제이브이엠,54950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
969,(주)제이스텍,90470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
970,(주)제이시스메디칼,287410,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
971,(주)제이앤티씨,204270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,0
972,(주)제이에스코퍼레이션,194370,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
973,(주)제이에스티나,26040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
974,(주)제이엘케이,322510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
975,(주)제이와이피엔터테인먼트,35900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
976,(주)제이웨이,58420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
977,(주)제이티,89790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
978,(주)제이티씨,950170,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
979,(주)제일기획,30000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
980,(주)제일바이오,52670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
981,(주)제일테크노스,38010,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
982,(주)제주반도체,80220,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
983,(주)제주항공,89590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
984,(주)제테마,216080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
985,(주)젠큐릭스,229000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
986,(주)젬백스&카엘,82270,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
987,(주)젬백스링크,64800,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,1,0,1
988,(주)조비,1550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
989,(주)조이시티,67000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
990,(주)조흥,2600,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
991,(주)종근당,185750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
992,(주)종근당바이오,63160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
993,(주)종근당홀딩스,1630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
994,(주)좋은사람들,33340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
995,(주)주연테크,44380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
996,(주)중앙디앤엠,51980,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
997,(주)중앙백신연구소,72020,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
998,(주)중앙에너비스,440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
999,(주)지노믹트리,228760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1000,(주)지놈앤컴퍼니,314130,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1001,(주)지누스,13890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1002,(주)지니뮤직,43610,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1003,(주)지니틱스,303030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1004,(주)지란지교시큐리티,208350,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1005,(주)지씨셀,144510,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1006,(주)지아이텍,382480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1007,(주)지앤비에스엔지니어링,382800,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1008,(주)지어소프트,51160,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1009,(주)지에스,78930,      비유동금융부채(*)(IFRS)(천원),1,0,0,1,0,0,0,0
1010,(주)지에스글로벌,1250,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
1011,(주)지에스리테일,7070,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1012,(주)지에스이,53050,      비유동금융부채(*)(IFRS)(천원),0,1,0,0,0,0,0,1
1013,(주)지엔씨에너지,119850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1014,(주)지엔코,65060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1015,(주)지오엘리먼트,311320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1016,(주)지투알,35000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1017,(주)지티지웰니스,219750,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1018,(주)진도,88790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1019,(주)진로발효,18120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1020,(주)진매트릭스,109820,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,1,0
1021,(주)진바이오텍,86060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1022,(주)진성티이씨,36890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1023,(주)진양홀딩스,100250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1024,(주)진에어,272450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1025,(주)차바이오텍,85660,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1026,(주)차백신연구소,261780,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1027,(주)창해에탄올,4650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,0
1028,(주)천보,278280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1029,(주)천일고속,650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1030,(주)체리부로,66360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,1,1
1031,(주)체시스,33250,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1032,(주)초록뱀미디어,47820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1033,(주)초록뱀이앤엠,131100,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1034,(주)초록뱀컴퍼니,52300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,1,0
1035,(주)초록뱀헬스케어,118000,      비유동금융부채(*)(IFRS)(천원),0,0,0,1,0,0,0,1
1036,(주)칩스앤미디어,94360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1037,(주)카나리아바이오,16790,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1038,(주)카스,16920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1039,(주)카이노스메드,284620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1040,(주)카카오,35720,      비유동금융부채(*)(IFRS)(천원),1,0,0,0,0,0,0,1
1041,(주)카카오게임즈,293490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1042,(주)카카오페이,377300,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1043,(주)카프로,6380,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,1,0,0,1
1044,(주)캐리소프트,317530,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0
1045,(주)캐스텍코리아,71850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1,0,1
1046,(주)캠시스,50110,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,1
1047,(주)컴투스,78340,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,1,1
1048,(주)컴투스홀딩스,63080,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
1049,(주)케스피온,79190,      비유동금융부채(*)(IFRS)(천원),0,0,1,1,0,0,0,0
1050,(주)케어랩스,263700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1
