,회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,매출액증가율,재고자산증가율,자기자본증가율,순이익증가율,정상영업이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,당좌자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,직원감소율여부
6367,부산산업,11390,11-Dec,1.43,16.65,16.06,34.51,16.7,-30.84,-2.37,0,-0.7,13.67,-0.06,-2.99,1.39,1.84,-0.05,0.75,9.81,3.21,1.31,0,1.86,1.27,2.03,2.56,0.9,81.18,69.21,1.07,165.8,28.14,3.96,3.53,8.79,37.62,74.79,33.72,39.55,0,80.98,129.49,62.38,14.74,0,-9.17,497.12,2.01,1025.58,24.63,11.92,17.03,0
6368,부산산업,11390,12-Dec,-0.71,-4.67,6.39,-18.17,-20.7,81.85,-2.43,0,0,11.55,-3.79,-3.04,-1.12,-1.97,-2.16,0.57,6.75,2.56,0.94,7.07,1.52,0.91,1.54,2,0.67,73.18,49.2,1.78,169.01,34.58,-0.53,-0.57,-0.97,37.17,93.01,22.83,33.95,105.76,75.86,124.8,62.83,32.76,0,-12.44,485.4,3.94,1006.73,18.89,11.43,19.64,0
6369,부산산업,11390,13-Dec,6.09,10.73,0.6,29.15,81.79,-7.85,13.11,0,0,19.18,7.04,13.46,8.62,8.58,7.07,1,9.9,5.76,1.65,4.85,2.6,1.64,2.72,3.75,1.2,84.94,65.09,21.78,150.79,24.69,12.75,8.02,31.05,39.87,61.92,30.34,39.6,71.12,77.19,116.91,60.13,23.38,0,-7.02,474.49,5.4,1026.77,40.56,22.18,23.21,0
6370,부산산업,11390,14-Dec,5.81,-0.24,0.71,-1.98,-17.07,9.96,9,-33.5,-30.56,18.81,5.21,8.07,5.7,7.18,4.14,0.79,8.16,4.09,1.36,3.27,1.91,1.36,2.02,2.69,0.95,90.9,67.06,10.88,130.65,22.64,18.76,13.37,46.93,43.36,52.21,28.71,38.91,89.22,75.69,98.72,56.64,26.22,0,-3.89,466.07,4.63,981.25,32.81,19.15,24.1,0
6371,부산산업,11390,15-Dec,16.95,0.25,-0.45,1.52,20.72,15.37,11.99,68.01,71.46,21.29,7.4,12.26,9.77,10.2,7.09,0.96,8.73,4.7,1.64,5.16,2.06,1.79,2.45,3.4,1.18,94.79,66.54,16.87,101.87,13.83,18.09,9.54,65.99,49.54,27.92,27.66,39.4,147.34,81.65,83.91,50.46,29.8,0,-2.16,535.24,4.84,1126.12,48.74,27.97,29.23,0
6372,부산산업,11390,16-Dec,31.88,7.33,0.21,17.71,12.46,41.17,12.8,15.69,16.27,20.87,7.48,12.62,10.95,10.54,7.77,1.04,7.6,5.31,1.85,6.92,2.02,2.13,2.51,3.75,1.27,109.91,70.63,18.54,88.64,9.65,28.77,13.48,140.13,53.01,18.2,27.77,43.21,118.09,84.98,74.17,46.99,35.74,396.27,3.9,474.03,5.44,1029.46,57.61,30.3,30.21,0
6373,부산산업,11390,17-Dec,16.64,2.26,1.21,3.97,-4.2,14.46,5.81,-44.39,-47.83,15.15,4.06,6.43,5.45,5.74,3.85,0.95,5.8,4.46,1.76,5.74,1.76,2.06,2.18,3.49,1.16,119.7,72.61,7.71,82.05,13.22,10.26,4.92,34.98,54.93,24.07,26.65,43.94,139.7,75.57,66.82,45.07,39.34,239.03,7.23,0,0,0,41.41,21.89,23.3,0
6374,부산산업,11390,18-Dec,8.3,6.57,-3.58,18.11,1.37,15.34,4.63,-3.19,-32.79,13.72,3.05,5.92,3.51,3.81,2.81,0.92,5.12,4.17,1.8,6.04,1.7,2.01,1.99,3.25,1.12,135.68,83.55,21.06,87.01,13.76,6.02,3.13,20.35,53.47,25.74,29.99,48.7,150.09,60.09,67.12,46.53,38.42,146.09,12.81,0,0,0,40.25,19.58,21.91,0
6375,부산산업,11390,19-Dec,18.82,1.76,-0.89,4.09,18.06,-22.5,6.58,28.47,90.24,16.83,4.92,7.2,6.42,6.13,5.15,1.05,6.35,4.47,2.18,8.46,1.89,2.34,2.12,3.19,1.23,140.04,99.98,25.12,75.18,8.81,21.15,8.75,103.05,57.09,15.43,35.56,49.81,241.04,61.59,62.31,42.91,28.61,100.06,14.24,0,0,0,47.29,22.4,21.61,0
6376,비디아이,148140,17-Dec,6.45,0,0,0,0,0,0,0,0,10.41,3.79,11.41,5.8,5.93,3.71,0.98,0,1.67,7.26,6.91,2.99,1.46,1.27,1.27,0.76,148.95,148.95,9.67,205.17,35.14,-17.18,-11.8,-32.88,32.77,107.22,77.2,77.2,414.01,61.97,158.17,67.23,0,0,25.37,0,0,0,98.85,13.33,13.61,0
6377,비디아이,148140,18-Dec,2.38,52.8,18.11,66.84,-9.65,0,7.06,-77.4,1.87,15.92,0.43,2.49,4.68,6.68,0.3,0.7,0,1.1,6.02,2.51,2.6,0.96,0.86,0.86,0.49,121.72,121.72,3.74,333.7,32.01,-10.64,-14.14,-25.57,23.06,138.82,84.29,84.29,181.05,81.01,300.34,76.94,0,0,15.04,273.89,7.09,2791.73,56.01,5.84,10.08,0
6378,비디아이,148140,19-Dec,0.7,-0.25,-2.14,-1.97,49.98,0,-9.55,-112.24,-47.83,9.75,-0.17,-0.31,2.02,2.32,-0.15,0.87,53.94,1.52,8.42,3.16,3.96,1.11,1.04,1.06,0.56,108.7,104.47,12.52,380.4,33.05,-2.39,-2.18,-5.74,20.82,158.78,79.61,82.84,261.14,94.31,366.09,79.18,3.9,48.68,6.63,162.35,3.47,1678.59,75.93,7.76,8.92,0
6379,비에이치아이,83650,11-Dec,2.39,32.03,4.96,59.1,38.68,183.57,5.13,-60.19,-24.45,15.43,3.48,8.96,5.6,7.44,2.62,0.75,107.45,5.93,2.04,0,2.57,1.06,1.41,1.43,0.77,126.76,124.76,7.48,280.1,43.81,10.28,11.46,17.29,26.31,166.52,56.58,57.49,0,45.06,172.38,73.69,1.58,7.49,12.14,352.9,30.07,1088.67,35.05,11.15,16.87,0
6380,비에이치아이,83650,12-Dec,2.38,58.5,36.89,72.51,105.41,183.34,40.18,186.22,37.83,10.33,4.77,20.84,5.24,4.99,5.01,1.05,77.88,4.69,3.45,13.5,4.28,1.39,1.73,1.77,0.96,122.53,119.35,1.85,326.32,48.27,-11.73,-10.48,-18.6,23.46,205.76,60.94,62.57,211.38,53.69,217.69,76.54,2.6,14.13,11.51,331.42,33.05,1217.63,49.42,13.34,15.58,1
6381,비에이치아이,83650,13-Dec,1.82,-2.77,-1.46,-4.18,23.74,28.31,13.85,-25.14,-1.43,9.17,2.86,12.5,4.27,3.98,3.08,1.07,57.11,5.5,3.72,8.91,4.23,1.44,1.73,1.78,0.95,118.85,114.71,1.89,265.46,51.06,-18.49,-12.32,-26.31,27.36,186.59,59.52,61.66,105.63,65.73,189.62,72.64,3.48,21.94,9.78,292.3,28.8,1091.93,52.9,13.86,12.72,0
6382,비에이치아이,83650,14-Dec,0.2,-4.02,3.04,-9.44,-18.43,13.47,-8.07,0,-89.12,7.77,-1.39,-4.72,0.48,0.53,-1.26,0.91,38.83,6.49,3.01,7.4,3.38,1.24,1.51,1.57,0.78,94.85,90.72,2.54,281.21,45.68,2.67,2.13,4.32,26.23,174.12,55.65,58.18,121.69,81.96,233.83,73.77,4.36,0,-3.16,259.7,25.27,949.67,42.42,11.31,12.2,0
6383,비에이치아이,83650,15-Dec,-4.55,-16.75,21.26,-35,-29.67,-45.53,-37.76,0,-1627.36,-2.75,-18.86,-58.59,-8.19,-11.52,-13.41,0.71,33.26,4.96,1.89,6.49,3.07,0.93,1.36,1.42,0.61,68.64,66.13,4.19,411.93,51.87,12.15,12.49,18.84,19.53,265.55,43.77,45.43,148.66,84.76,338.85,80.47,3.65,0,-20.76,426.11,28.87,974.95,-5.48,-2.39,-3.05,0
6384,비에이치아이,83650,16-Dec,1.56,-1.98,-1.14,-1.85,-12.13,32.41,12.23,0,0,14.93,3.23,10.8,3.31,4.77,2.25,0.69,35.66,5.92,1.52,8,3.32,0.88,1.53,1.6,0.61,64.53,61.35,3.15,347.83,48.59,5.74,6.36,9.18,22.33,217.6,43.25,45.49,122.49,97.74,315.69,77.67,4.93,0,-25,0,0,0,30.32,13,18.53,0
6385,비에이치아이,83650,17-Dec,2.08,-5.17,-2.95,-11.95,3.83,-37.36,12.23,-19.99,28.07,12.9,2.5,7.7,4.4,5.88,1.87,0.75,39.95,6.99,1.61,8.16,3.07,0.99,1.7,1.78,0.68,67.72,65.35,5.22,278.44,48.44,6.36,6.09,9.66,26.42,183.33,40.76,42.24,110.98,92.18,236.02,73.58,3.51,0,-20.13,0,0,0,30.94,14.46,18.83,0
6386,비에이치아이,83650,18-Dec,-2.73,-13.7,-3.91,-26.81,-34.86,-28.14,-24.94,-463.72,-221.53,2.12,-13.99,-30.25,-5.9,-10.98,-7.51,0.54,39.32,7.28,1.09,6.95,2.16,0.71,1.37,1.42,0.51,52.52,50.71,2.61,335.13,48.46,7.8,10.36,12.39,22.98,210.87,34.59,35.82,67.01,98.5,296.78,77.02,3.44,0,-32.38,0,0,0,10.58,5.53,9.55,0
6387,비에이치아이,83650,19-Dec,-1.37,1.31,-2.81,7.54,5.21,10.25,-16.89,0,0,3.82,-6.63,-19.22,-3.39,-5.59,-4.02,0.61,47.06,12.9,1.18,9.21,2.9,0.77,1.64,1.7,0.59,60.25,58.12,6.46,429.87,47.41,6.18,8.32,10.57,18.87,251.19,36.68,38.02,74.87,77.18,334.4,81.13,3.53,0,-25.09,0,0,0,17.54,8.8,14.61,0
6388,비케이탑스,30790,11-Dec,0.11,31.47,0.22,54.86,-8.25,-68.97,1.24,137.08,0,7.89,0.85,3.29,1.32,0.83,1.36,1.6,398.68,14.69,6.33,7.89,3.87,2.72,2.96,2.99,1.78,155.39,154.93,64.67,173.5,21.11,4.82,2.17,14.48,36.56,57.72,57.44,57.61,58.24,42.15,101.4,63.44,0.29,0.81,20.53,31,1.23,139.44,232.86,51.77,36.84,0
6389,비케이탑스,30790,12-Dec,-3.77,0,0,0,0,0,0,0,0,4.45,-7.45,-95.04,-2.08,-2.3,-6.74,0.9,82.62,3.87,2.7,3.48,14.34,0.96,1.81,1.85,1.04,136.39,133.4,54.67,1486.69,59.93,-2.17,-2.25,-3.4,6.3,950.88,48.88,49.97,89.87,11.92,581.34,93.7,2.19,8.21,13.33,28.52,6.89,414.91,115.71,9.16,10.14,0
6390,비케이탑스,30790,13-Dec,-11.35,-37.17,-75.16,-63,52.7,175.89,-640.33,0,0,6.35,-33.78,0,-25.6,-15.1,-57.27,1.7,67.13,8.99,6.6,5.39,0,1.43,4.03,4.29,1.84,41.19,34.47,9.36,0,101.44,-2.14,-1.55,-3.35,0,0,24.62,29.43,29.12,21.02,0,159.15,16.32,0,-42.01,32.68,8.57,261.72,-298.71,-39.49,-17.98,0
6391,비케이탑스,30790,14-Dec,0.11,-42.89,-78.18,37.01,-70.91,-76.35,0,0,0,10.44,100.32,0,0.43,0.53,81.61,0.81,21.52,10.92,7.92,2.71,0,0.64,1.83,2,0.75,134.93,131.13,37.16,261.79,0.85,-4,-2.58,-341.21,27.64,3.07,68.62,70.61,0,0,189.32,72.36,2.82,10.88,18.28,13.96,11.17,263.01,2701.53,136.81,122.26,0
6392,비케이탑스,30790,15-Dec,-0.9,-23.75,-40.51,-38.63,-21.47,-63.82,40.88,0,0,6.87,-7.98,-21.25,-5.76,-5.78,-7.95,1,64.88,0,21.76,7.22,2.64,1.6,1.54,1.58,0.91,166.27,163.51,122.76,96.23,0,0.8,0.34,0,50.96,0,55.89,56.83,0,0,67.07,49.04,1.66,4.17,22.65,10.46,8.82,259.51,162.76,6.43,5.58,0
6393,비케이탑스,30790,16-Dec,-1.48,-1.05,-26.9,22.17,-16.23,-99.36,-17.58,0,0,7.05,-4.22,-8.98,-6.85,-7.06,-4.09,0.97,203.25,0,28.23,6.58,2.06,1.83,1.53,1.54,1.04,271.77,271.74,198.13,131.8,22.63,-1.99,-1.16,-5,43.14,52.46,70.17,70.17,0,1.47,59.85,56.86,0.01,0.01,44.35,0,0,0,419.2,12.24,12.54,0
6394,비케이탑스,30790,17-Dec,-4.45,5.61,-26.25,8.74,-8.32,1082.4,91.93,0,0,6.8,-23.58,-33.91,-7.89,-9.06,-20.52,0.87,2276.7,40.23,35.27,10.28,1.43,2.22,1.22,1.22,0.95,457.04,456.61,391.76,29.21,2.68,-19.5,-5.21,-164.77,77.39,3.46,72.18,72.25,116.27,0,20.43,22.61,0.09,0.12,56.44,0,0,0,-938.21,-19.12,-22.58,0
6395,비케이탑스,30790,18-Dec,-2.33,87.19,-72.01,35.98,-18.86,3035.15,6.89,0,0,-5.56,-23.69,-20.3,-13.55,-28.31,-11.34,0.48,61.93,9.44,52.68,15.9,0.86,1.08,0.81,0.82,0.48,97.56,95.43,73.54,128.41,35.54,-16.27,-24.91,-25.73,43.78,81.18,51.34,52.48,205.9,0,122.87,56.22,2.19,0,-1.31,1.95,0.75,698.18,-1608.34,-4.9,-13.35,0
6396,비케이탑스,30790,19-Dec,-11.35,-50.08,-3.11,-33.98,-16.27,-65.2,-53.45,0,0,-0.03,-66.52,-60.07,-9.8,-25.23,-25.83,0.39,37.72,8.64,105.92,13.47,0.9,0.68,0.72,0.73,0.36,117.17,115.72,14.11,143.78,41.11,-37.83,-38.27,-54.28,41.02,100.22,63.96,64.76,74.97,99.93,134.74,58.98,1.23,8.41,9.49,3.4,0.49,628.31,-3350.3,-18.15,-31.13,0
6397,사조동아원,8040,11-Dec,-0.02,14,14.38,17.12,11.31,-0.48,15.99,0,0,11.81,-4.59,-13.96,-1.24,-1.48,-3.84,0.84,5.36,0,1.78,0,3.04,1.15,2.19,3.7,0.9,78.14,48.62,7.09,262.07,65.26,-3.11,-2.87,-3.45,27.62,236.28,24.07,38.68,0,67.06,179.23,72.38,37.78,0,-10.82,271.76,62.67,984.62,10.53,4.39,5.59,0
6398,사조동아원,8040,12-Dec,0.35,8.2,5.03,14.19,16.84,7.59,-1.1,0,0,13.9,0.17,1.94,0.94,1.07,0.15,0.88,6.05,10.1,1.91,33.58,3.34,1.2,2.21,3.49,1.01,88.01,56.69,7.09,297.03,64.28,-6.95,-6.14,-8.09,25.19,255.2,26.29,40.82,332.46,59.16,184.15,74.81,35.59,0,-5.56,264.45,58.27,1099.96,24.6,9.38,11.06,0
6399,사조동아원,8040,13-Dec,0.15,0.3,10.51,-8.92,4.02,-29.17,-15.01,0,-57.96,13.51,-2.15,-7.41,0.38,0.43,-1.89,0.88,7.11,5.4,1.84,20.13,3.78,1.15,2.26,3.32,0.98,67.76,49.01,1.94,365.99,66.02,-0.69,-0.62,-0.82,21.46,307.66,26.81,37.07,427.98,66.74,254.92,78.54,27.68,0,-17.64,317.62,101.88,1063.9,24.82,10.04,11.42,0
6400,사조동아원,8040,14-Dec,-0.85,0.49,5.25,-8.46,1.79,63.6,-51,0,0,16.69,-11.49,-69.15,-2.21,-2.48,-10.26,0.89,6.62,6.97,1.74,21.14,5.46,1.07,2.52,4.07,0.92,49.45,24.99,1.64,788.52,74.95,0.36,0.36,0.42,11.25,665.97,17.06,33.77,206.89,74.61,606.71,88.75,49.47,0,-34.52,347.85,110.5,1172.74,-3.38,-1.39,-1.56,0
6401,사조동아원,8040,15-Dec,0.11,-25.74,-28.47,-21.49,-23.59,-42.76,-28.66,0,0,14.16,-7,-55.46,0.29,0.37,-5.47,0.78,5.18,6.93,1.51,15.22,6.91,0.88,2.26,4,0.73,46.17,29.52,1.88,779.46,74.73,1.12,1.08,1.33,11.37,657.26,22.82,35.7,233.9,87.47,679.99,88.63,36.06,0,-41.62,362.61,111.32,1022.31,8.18,4.14,4.52,0
6402,사조동아원,8040,16-Dec,1.64,-13.31,-6.03,-22.25,-16.13,-30.42,19.05,0,1336.24,16.3,1.17,7.98,5.27,6.39,0.96,0.82,7.04,6.28,1.56,15.31,6.22,0.95,2.42,3.69,0.8,53.19,36.02,1.45,550.31,69.77,7.55,7.21,9.16,15.38,453.7,21.68,32.02,256.89,67.71,391.49,84.62,32.27,0,-28.18,0,0,0,23.2,12.65,14.27,0
6403,사조동아원,8040,17-Dec,2.23,4.77,13.32,3.7,-4.7,40.88,174.96,574.14,10.44,14.79,7.39,26.41,6.12,7.41,6.1,0.83,6.79,7.16,1.44,19.65,3.38,1.09,2.59,4.19,0.87,48.71,27.35,1.69,202.25,55.76,11.64,9.66,13.97,33.09,168.52,17.8,31.69,299.77,0,196.66,66.91,43.84,0,-33.37,0,0,0,28.55,16.93,20.99,0
6404,사조동아원,8040,18-Dec,2.03,-4.42,-16.12,16.89,6.93,1.49,9.46,-45.78,-11.88,14.01,3.72,9.32,5.39,6.11,3.28,0.88,6.16,8.81,1.58,25.71,2.49,1.37,2.51,4.23,0.9,65.09,40.31,0.91,164.29,52.78,10.04,6.92,11.83,37.84,139.5,24,38.76,283.37,98.32,157.37,62.16,38.07,0,-20.79,0,0,0,27.41,14.26,15.81,0
6405,사조동아원,8040,19-Dec,1.08,-0.28,-3.63,2.3,-2.43,7.53,10.47,-94.26,-51.73,11.01,0.22,0.49,2.66,3.02,0.19,0.88,5.75,8.47,1.72,24.8,2.2,1.47,2.25,3.69,0.94,79.61,47.75,1.72,136.99,48.77,4.55,2.98,5.39,42.2,115.58,23.85,39.76,301.42,86.75,118.36,57.8,40.01,0,-10.18,0,0,0,19.39,9.73,11.03,0
6406,사조산업,7160,11-Dec,3.22,27.32,16.67,28.65,21.09,29.84,22.5,12.93,27.1,16.8,5.53,20.43,8.46,8.42,5.55,1.01,7.76,15.1,2.45,0,3.28,1.45,3.14,5.27,1.32,66.24,39.33,1.1,234.89,45.15,-0.59,-0.46,-0.91,29.86,151.19,19.09,32.16,0,67.11,162.59,70.14,40.62,0,-16.39,97.49,15.73,499.7,46.87,17.34,19.33,0
6407,사조산업,7160,12-Dec,1.71,7.67,6.13,14.12,6.57,12.52,-1.28,-76.79,-45.97,14.62,1.25,4.33,3.93,4.27,1.15,0.92,6.89,13.9,2.35,0,2.95,1.34,2.78,4.65,1.14,72.58,43.51,7.68,207.86,44.82,-2.72,-2.07,-4.1,32.48,138,20.43,34.08,0,66.89,144.57,67.52,40.05,0,-12.88,150.08,14.69,558.44,33.88,12.81,14.43,0
6408,사조산업,7160,13-Dec,1,19.01,18.87,34.81,43.94,50.04,-9.82,0,-38.52,12.35,-0.75,-1.6,2.13,1.82,-0.88,1.17,7.49,15.86,3.01,37.08,3.76,1.69,3.19,5.57,1.36,74.95,41.54,6.65,234.55,47.55,0.47,0.31,0.7,29.89,159.08,21.4,38.61,139.92,71.57,172.32,70.11,44.58,0,-12.9,171.51,15.79,713.4,36.71,13.62,12.68,0
6409,사조산업,7160,14-Dec,2.31,-16.89,-13.4,-31.09,-16.72,-40.18,12.29,0,102.29,15.59,2.43,8.09,4.33,4.43,2.38,0.98,6.5,12.68,2.47,19.16,3.01,1.45,2.74,4.75,1.14,65.66,40.25,2.04,181.69,42.26,5.47,3.28,8.35,35.5,119.04,19.62,32.01,169.43,76.23,137.31,64.5,38.7,0,-16.74,205.06,15.69,713.3,41.96,16.81,15.62,0
6410,사조산업,7160,15-Dec,2.16,-25.52,-20.39,-37.47,-30.64,-38.51,8.83,-12.14,-41.04,14.37,2.69,6.43,3.22,3.76,2.31,0.86,7.46,14.17,2.06,27.61,2.24,1.38,2.87,4.66,1.11,58.75,36.39,2.29,139.06,36.14,10.57,6.13,17.02,41.83,86.39,16.64,26.87,290.05,85.53,109.35,58.17,38.06,0,-18.87,221.67,16.78,699.8,37.39,15.96,15.92,0
6411,사조산업,7160,16-Dec,3.81,11.92,5.28,5.72,-22.43,10.07,8.57,38.26,44.5,13.8,4.28,8.18,5.15,7.01,3.14,0.73,7.24,14.66,1.75,40.8,1.79,1.24,2.81,4.6,1.04,58.49,35.32,1.15,147.91,38.69,6.15,5.29,9.49,40.34,95.9,15.33,25.38,270.46,74.41,107.58,59.66,39.62,0,-18.01,0,0,0,31.74,12.41,17.86,0
6412,사조산업,7160,17-Dec,4.45,4.61,4.71,5.83,16.22,16.24,13.75,65.64,20.05,13.39,6.63,12.18,5.72,7.24,5.23,0.79,7.43,14.53,1.94,34.43,1.87,1.37,3.09,5.29,1.17,64.03,36.16,2.05,127.07,33.89,8.85,6.42,14.61,44.04,76.96,14.5,25.68,211.08,72.23,91.07,55.96,43.52,0,-14.43,0,0,0,39.89,15.93,20.64,1
6413,사조산업,7160,18-Dec,4.01,11.23,8.37,30.9,-4.16,37.14,9.24,-18.59,-8.15,11.9,5.27,8.9,4.86,6.94,3.69,0.7,5.58,15.72,1.74,58.33,1.6,1.24,2.5,4.51,1.06,83.84,45.61,8.72,130.67,35.36,6.22,5.3,9.96,43.35,81.57,16.44,30.22,0,59.38,83.15,56.65,45.59,0,-5.83,0,0,0,34.39,12.95,19.48,0
6414,사조산업,7160,19-Dec,1.24,-3.28,-1.18,-8.36,-5.97,-26.76,-4.32,-135.89,-66.42,7.68,-1.96,-3.13,1.58,2.48,-1.25,0.64,5.24,15.31,1.59,0,1.48,1.12,2.16,3.67,1,88.11,56.01,12.94,134.51,37.23,4.06,3.6,6.26,42.64,87.3,18.2,28.63,0,47.04,76.21,57.36,36.43,0,-3.86,0,0,0,18.21,7.35,11.36,0
6415,삼강엠앤티,100090,11-Dec,-1.42,9.96,8.39,19.47,26.29,5.69,25.09,655.05,115.65,13.55,3.7,22.22,8.51,9.07,3.47,0.94,36.19,8.07,1.15,15.13,6,1.11,5.62,6.65,1.36,29.69,25.34,1.93,503.05,50.98,13.13,12.23,21.49,16.58,307.44,14.82,17.36,166.81,51.64,352.56,83.42,14.65,0,-41.1,618.48,86.6,802.73,21.11,16.27,18.16,0
6416,삼강엠앤티,100090,12-Dec,-1.42,19.42,23.19,8.12,7.11,-40.6,57.28,0,-54.14,9.25,-0.3,-1.37,3.4,3.88,-0.27,0.87,47.32,6.67,1.06,10.54,4.5,1.09,5.31,5.98,1.19,28.11,25.85,0.28,357.88,54.45,8.1,7.88,11.63,21.84,249.3,14.45,15.72,151.4,62.43,256.01,78.16,8.05,0,-40.2,743.25,96.35,895.12,13.75,11.41,14.21,0
6417,삼강엠앤티,100090,13-Dec,-3.56,-0.72,-1.78,4.42,-29.14,117.17,-25.62,0,0,2.9,-9.9,-29.61,-2.43,-4.25,-5.66,0.57,28.37,4.83,0.69,6.61,2.99,0.71,3.54,4.05,0.78,28.4,23.64,2.58,511.17,55.51,-0.38,-0.55,-0.57,16.36,339.28,13.76,16.53,121.59,58.8,355.75,83.64,16.74,0,-41.68,623.75,73.67,768.22,8.05,6.54,11.41,0
6418,삼강엠앤티,100090,14-Dec,-1.42,-3.38,0.72,-23.93,17.37,-28.01,8.24,0,0,13.09,2.14,8.45,4.16,6.08,1.46,0.68,28.28,7.55,0.81,8.15,3.95,0.83,4.62,5.53,0.84,17.41,14.66,1.11,445.55,56.62,5.36,6.28,7.73,18.33,308.89,10.95,13.02,93.39,91.44,407.72,81.67,15.85,0,-61.72,599.43,65.9,704.09,16.77,14.27,20.49,0
6419,삼강엠앤티,100090,15-Dec,-1.42,7.09,-3.26,71.55,12.06,-49.25,24.92,113.51,44.12,14.13,4.08,15.43,5.89,7.82,3.07,0.75,50.22,6.03,0.92,7.42,3.79,0.94,4.42,4.84,0.83,28.53,27.2,0.65,367.69,50.36,5.19,5.6,8.1,21.38,235.52,19.87,20.85,142.43,92.88,341.73,78.62,4.69,0,-52.22,516.45,48.22,673.22,20.77,15.93,21.86,0
6420,삼강엠앤티,100090,16-Dec,-1.42,-9.71,-3.14,-34.47,-10.04,-33.77,29.37,-59.71,-30.29,11.28,1.83,4.88,4.18,6.06,1.26,0.69,80.73,5.18,0.86,7.31,2.67,0.93,3.8,3.99,0.79,23.75,22.63,3.76,226.39,48.22,5.47,5.22,7.86,30.64,157.4,14.42,15.13,139.07,93.46,207.93,69.36,4.74,0,-48.57,0,0,0,18.58,15.27,21.03,0
6421,삼강엠앤티,100090,17-Dec,-3.09,0,0,0,0,0,0,0,0,-5.45,78.21,60.18,-3.95,-17.04,18.15,0.23,148.95,4.01,0.26,6.62,0.49,0.44,2.06,2.09,0.57,38,37.48,14.52,112.69,42.12,-5.84,-13.35,-7.35,47.02,89.58,11.12,11.27,164.88,46.97,63.09,52.98,1.38,0,-18.39,0,0,0,25.82,22.36,96.37,0
6422,삼강엠앤티,100090,18-Dec,-3.56,1.43,2.78,-7.73,16.98,922.15,-7.62,-146.64,0,-15.03,-41.8,-29.18,-6.61,-24.54,-11.26,0.27,31.05,6.13,0.31,6.53,0.61,0.49,2.5,2.72,0.67,34.94,29.59,2.19,138.4,44.09,-4.78,-10.37,-6.29,41.95,105.11,8.69,10.25,64.05,37.22,69.98,58.05,15.31,0,-19.1,0,0,0,-1.27,-1.12,-4.17,0
6423,삼강엠앤티,100090,19-Dec,-1.42,16.7,1.09,157.44,167.1,112.79,-9.8,0,0,-1.16,-9.66,-15.4,-3.53,-5.36,-6.37,0.66,29.11,16.1,0.8,7.79,1.82,1.03,3.9,4.5,1.17,46.68,40.77,4.08,220.74,42.8,0.66,0.74,1.06,31.18,137.27,19.76,22.62,42.92,54.42,155.44,68.82,12.65,0,-25.84,826.04,39.37,1639.48,0.73,0.55,0.9,0
6424,삼륭물산,14970,11-Dec,14.11,33.01,-4.62,78.09,6.01,12.35,6.43,-26.13,-25.57,18.2,9.21,8.22,6.3,11.58,5.01,0.54,9.12,3.85,3.1,28.24,0.88,1.43,1.04,1.17,0.67,180.46,163.47,32.22,78.6,35.89,13.72,12.67,16.82,55.99,64.11,53.23,58.76,903.91,74.87,58.16,44.01,9.41,21.11,26.2,184.33,132.68,1258.71,79.91,11.75,24.66,0
6425,삼륭물산,14970,12-Dec,4.31,36.13,222.84,-13.37,138.87,209.27,8.65,30.82,85.1,15.15,4.92,10,8.65,8.97,4.75,0.96,10.06,6.63,3.59,28.65,1.95,1.91,2.08,2.62,1.23,120.16,79.79,16.31,123.7,41.56,10.18,6.73,13.54,44.7,92.97,24.83,37.39,328.86,52.4,69.61,55.3,33.6,200.25,6.27,147.29,102.19,1235.65,59.07,20.22,24.18,0
6426,삼륭물산,14970,13-Dec,5.72,0.1,11.1,-6.14,-4.6,-2.81,7.69,-5.82,-10.17,14.87,4.84,8.71,6.74,8.45,3.86,0.8,6.44,5.58,2.12,16.76,1.72,1.49,2.2,3.34,1.16,102.67,66.95,22.46,108.7,38.21,20.81,13.6,28.37,47.92,79.74,22.86,35.06,271.63,64.77,71.26,52.08,34.79,1336.18,0.91,115.59,75.51,1103.69,59.48,19.73,24.76,0
6427,삼륭물산,14970,14-Dec,4.34,5.4,19.6,-2.46,0.21,-11.48,0.26,-58.48,-30.94,12.2,1.81,3.48,4.53,5.82,1.4,0.78,6.94,6.15,1.84,20.44,1.67,1.46,2.31,3.45,1.11,83.2,56.93,19.63,119.61,41.41,15.54,11.17,20.43,45.54,90.95,22.2,32.44,425.3,72.38,85.63,54.46,31.58,0,-6.55,85.56,49.2,981.19,50.32,17.01,22.45,0
