,회사명,거래소코드,회계년도,이자보상배율,부실기업,이보배2,회생여부
5817,남양유업,3920,Dec-17,7777.0,0.0,7777.0,
5818,남양유업,3920,Dec-18,7777.0,0.0,0.43,
5819,남양유업,3920,Dec-19,0.43,0.0,,
5820,남해화학,25860,Dec-11,6.08,0.0,-8.95,
5821,남해화학,25860,Dec-12,-8.95,0.0,9.13,
5822,남해화학,25860,Dec-13,9.13,0.0,34.44,
5823,남해화학,25860,Dec-14,34.44,0.0,54.02,
5824,남해화학,25860,Dec-15,54.02,0.0,21.78,
5825,남해화학,25860,Dec-16,21.78,0.0,52.1,
5826,남해화학,25860,Dec-17,52.1,0.0,12.02,
5827,남해화학,25860,Dec-18,12.02,0.0,8.99,
5828,남해화학,25860,Dec-19,8.99,0.0,,
5829,남화토건,91590,Dec-12,7777.0,0.0,7777.0,
5830,남화토건,91590,Dec-13,7777.0,0.0,7777.0,
5831,남화토건,91590,Dec-14,7777.0,0.0,-7777.0,
5832,남화토건,91590,Dec-15,-7777.0,0.0,7777.0,
5833,남화토건,91590,Dec-16,7777.0,0.0,7777.0,
5834,남화토건,91590,Dec-17,7777.0,0.0,7777.0,
5835,남화토건,91590,Dec-18,7777.0,0.0,7777.0,
5836,남화토건,91590,Dec-19,7777.0,0.0,,
5837,뉴지랩파마,214870,Dec-15,20.79,0.0,-20.44,
5838,뉴지랩파마,214870,Dec-16,-20.44,0.0,-37.16,
5839,뉴지랩파마,214870,Dec-17,-37.16,1.0,-3.41,
5840,뉴지랩파마,214870,Dec-18,-3.41,1.0,-0.05,
5841,뉴지랩파마,214870,Dec-19,-0.05,1.0,,
5842,다믈멀티미디어,93640,Dec-11,-6.1,0.0,5.84,
5843,다믈멀티미디어,93640,Dec-12,5.84,0.0,5.08,
5844,다믈멀티미디어,93640,Dec-13,5.08,0.0,8.43,
5845,다믈멀티미디어,93640,Dec-14,8.43,0.0,-15.65,
5846,다믈멀티미디어,93640,Dec-15,-15.65,0.0,1.73,
5847,다믈멀티미디어,93640,Dec-16,1.73,0.0,-18.12,
5848,다믈멀티미디어,93640,Dec-17,-18.12,0.0,-29.53,
5849,다믈멀티미디어,93640,Dec-18,-29.53,1.0,1.13,
5850,다믈멀티미디어,93640,Dec-19,1.13,0.0,,1.0
5851,대동금속,20400,Dec-11,2.79,0.0,0.84,
5852,대동금속,20400,Dec-12,0.84,0.0,1.06,
5853,대동금속,20400,Dec-13,1.06,0.0,1.47,
5854,대동금속,20400,Dec-14,1.47,0.0,3.0,
5855,대동금속,20400,Dec-15,3.0,0.0,1.0,
5856,대동금속,20400,Dec-16,1.0,0.0,3.08,
5857,대동금속,20400,Dec-17,3.08,0.0,1.97,
5858,대동금속,20400,Dec-18,1.97,0.0,2.05,
5859,대동금속,20400,Dec-19,2.05,0.0,,
5860,대동기어,8830,Dec-11,1.37,0.0,-2.51,
5861,대동기어,8830,Dec-12,-2.51,0.0,0.28,
5862,대동기어,8830,Dec-13,0.28,1.0,0.15,
5863,대동기어,8830,Dec-14,0.15,1.0,0.16,
5864,대동기어,8830,Dec-15,0.16,1.0,-1.49,
5865,대동기어,8830,Dec-16,-1.49,1.0,1.39,
5866,대동기어,8830,Dec-17,1.39,0.0,1.17,1.0
5867,대동기어,8830,Dec-18,1.17,0.0,1.31,
5868,대동기어,8830,Dec-19,1.31,0.0,,
5869,대림비앤코,5750,Dec-11,0.45,0.0,-1.23,
5870,대림비앤코,5750,Dec-12,-1.23,1.0,0.42,
5871,대림비앤코,5750,Dec-13,0.42,1.0,2.81,
5872,대림비앤코,5750,Dec-14,2.81,0.0,4.94,1.0
5873,대림비앤코,5750,Dec-15,4.94,0.0,5.9,
5874,대림비앤코,5750,Dec-16,5.9,0.0,5.14,
5875,대림비앤코,5750,Dec-17,5.14,0.0,2.98,
5876,대림비앤코,5750,Dec-18,2.98,0.0,1.7,
5877,대림비앤코,5750,Dec-19,1.7,0.0,,
5878,대림통상,6570,Dec-11,0.44,0.0,-0.1,
5879,대림통상,6570,Dec-12,-0.1,1.0,0.23,
5880,대림통상,6570,Dec-13,0.23,1.0,0.61,
5881,대림통상,6570,Dec-14,0.61,1.0,-0.61,
5882,대림통상,6570,Dec-15,-0.61,1.0,1.31,
5883,대림통상,6570,Dec-16,1.31,0.0,0.65,1.0
5884,대림통상,6570,Dec-17,0.65,0.0,-0.43,
5885,대림통상,6570,Dec-18,-0.43,1.0,-1.08,
5886,대림통상,6570,Dec-19,-1.08,1.0,,
5887,대성산업,128820,Dec-11,-0.42,0.0,-0.25,
5888,대성산업,128820,Dec-12,-0.25,1.0,-2.26,
5889,대성산업,128820,Dec-13,-2.26,1.0,-0.18,
5890,대성산업,128820,Dec-14,-0.18,1.0,-0.47,
5891,대성산업,128820,Dec-15,-0.47,1.0,-0.31,
5892,대성산업,128820,Dec-16,-0.31,1.0,-0.34,
5893,대성산업,128820,Dec-17,-0.34,1.0,0.3,
5894,대성산업,128820,Dec-18,0.3,1.0,-0.48,
5895,대성산업,128820,Dec-19,-0.48,1.0,,
5896,대양제지공업,6580,Dec-11,1.51,0.0,3.7,
5897,대양제지공업,6580,Dec-12,3.7,0.0,1.6,
5898,대양제지공업,6580,Dec-13,1.6,0.0,3.4,
5899,대양제지공업,6580,Dec-14,3.4,0.0,-0.86,
5900,대양제지공업,6580,Dec-15,-0.86,0.0,3.48,
5901,대양제지공업,6580,Dec-16,3.48,0.0,1.01,
5902,대양제지공업,6580,Dec-17,1.01,0.0,17.64,
5903,대양제지공업,6580,Dec-18,17.64,0.0,21.87,
5904,대양제지공업,6580,Dec-19,21.87,0.0,,
5905,대영포장,14160,Dec-11,0.88,0.0,4.55,
5906,대영포장,14160,Dec-12,4.55,0.0,3.67,
5907,대영포장,14160,Dec-13,3.67,0.0,5.92,
5908,대영포장,14160,Dec-14,5.92,0.0,6.13,
5909,대영포장,14160,Dec-15,6.13,0.0,7.32,
5910,대영포장,14160,Dec-16,7.32,0.0,-3.58,
5911,대영포장,14160,Dec-17,-3.58,0.0,8.12,
5912,대영포장,14160,Dec-18,8.12,0.0,12.71,
5913,대영포장,14160,Dec-19,12.71,0.0,,
5914,대우전자부품,9320,Dec-11,-3.27,0.0,-2.98,
5915,대우전자부품,9320,Dec-12,-2.98,1.0,-1.64,
5916,대우전자부품,9320,Dec-13,-1.64,1.0,1.2,
5917,대우전자부품,9320,Dec-14,1.2,0.0,2.72,1.0
5918,대우전자부품,9320,Dec-15,2.72,0.0,3.73,
5919,대우전자부품,9320,Dec-16,3.73,0.0,6.66,
5920,대우전자부품,9320,Dec-17,6.66,0.0,3.68,
5921,대우전자부품,9320,Dec-18,3.68,0.0,-1.37,
5922,대우전자부품,9320,Dec-19,-1.37,0.0,,
5923,대우조선해양,42660,Dec-11,7777.0,0.0,-7777.0,
5924,대우조선해양,42660,Dec-12,-7777.0,0.0,-7777.0,
5925,대우조선해양,42660,Dec-13,-7777.0,1.0,-4.01,
5926,대우조선해양,42660,Dec-14,-4.01,1.0,-22.28,
5927,대우조선해양,42660,Dec-15,-22.28,1.0,-13.27,
5928,대우조선해양,42660,Dec-16,-13.27,1.0,15.75,
5929,대우조선해양,42660,Dec-17,15.75,0.0,5.62,1.0
5930,대우조선해양,42660,Dec-18,5.62,0.0,1.74,
5931,대우조선해양,42660,Dec-19,1.74,0.0,,
5932,대원미디어,48910,Dec-11,10.76,0.0,1.36,
5933,대원미디어,48910,Dec-12,1.36,0.0,-10.12,
5934,대원미디어,48910,Dec-13,-10.12,0.0,1.46,
5935,대원미디어,48910,Dec-14,1.46,0.0,5.13,
5936,대원미디어,48910,Dec-15,5.13,0.0,21.55,
5937,대원미디어,48910,Dec-16,21.55,0.0,933.85,
5938,대원미디어,48910,Dec-17,933.85,0.0,124.45,
5939,대원미디어,48910,Dec-18,124.45,0.0,8.26,
5940,대원미디어,48910,Dec-19,8.26,0.0,,
5941,대원전선,6340,Dec-11,2.89,0.0,3.48,
5942,대원전선,6340,Dec-12,3.48,0.0,2.37,
5943,대원전선,6340,Dec-13,2.37,0.0,1.81,
5944,대원전선,6340,Dec-14,1.81,0.0,5.17,
5945,대원전선,6340,Dec-15,5.17,0.0,3.91,
5946,대원전선,6340,Dec-16,3.91,0.0,0.62,
5947,대원전선,6340,Dec-17,0.62,0.0,2.65,
5948,대원전선,6340,Dec-18,2.65,0.0,0.93,
5949,대원전선,6340,Dec-19,0.93,0.0,,
5950,대원화성,24890,Dec-11,-0.63,0.0,0.23,
5951,대원화성,24890,Dec-12,0.23,1.0,1.52,
5952,대원화성,24890,Dec-13,1.52,0.0,4.91,1.0
5953,대원화성,24890,Dec-14,4.91,0.0,10.2,
5954,대원화성,24890,Dec-15,10.2,0.0,9.85,
5955,대원화성,24890,Dec-16,9.85,0.0,8.22,
5956,대원화성,24890,Dec-17,8.22,0.0,3.17,
5957,대원화성,24890,Dec-18,3.17,0.0,6.6,
5958,대원화성,24890,Dec-19,6.6,0.0,,
5959,대산업,3310,Dec-11,0.7,0.0,0.61,
5960,대산업,3310,Dec-12,0.61,1.0,2.21,
5961,대산업,3310,Dec-13,2.21,0.0,4.87,1.0
5962,대산업,3310,Dec-14,4.87,0.0,7.56,
5963,대산업,3310,Dec-15,7.56,0.0,10.69,
5964,대산업,3310,Dec-16,10.69,0.0,11.75,
5965,대산업,3310,Dec-17,11.75,0.0,6.06,
5966,대산업,3310,Dec-18,6.06,0.0,4.42,
5967,대산업,3310,Dec-19,4.42,0.0,,
5968,대전자재료,78600,Dec-11,7777.0,0.0,2.76,
5969,대전자재료,78600,Dec-12,2.76,0.0,0.78,
5970,대전자재료,78600,Dec-13,0.78,0.0,0.23,
5971,대전자재료,78600,Dec-14,0.23,1.0,-1.81,
5972,대전자재료,78600,Dec-15,-1.81,1.0,1.67,
5973,대전자재료,78600,Dec-16,1.67,0.0,1.18,1.0
5974,대전자재료,78600,Dec-17,1.18,0.0,1.45,
5975,대전자재료,78600,Dec-18,1.45,0.0,1.04,
5976,대전자재료,78600,Dec-19,1.04,0.0,,
5977,대한광통신,10170,Dec-11,0.62,0.0,2.38,
5978,대한광통신,10170,Dec-12,2.38,0.0,0.18,
5979,대한광통신,10170,Dec-13,0.18,0.0,0.21,
5980,대한광통신,10170,Dec-14,0.21,1.0,-1.01,
5981,대한광통신,10170,Dec-15,-1.01,1.0,-0.46,
5982,대한광통신,10170,Dec-16,-0.46,1.0,8.58,
5983,대한광통신,10170,Dec-17,8.58,0.0,10.68,1.0
5984,대한광통신,10170,Dec-18,10.68,0.0,-3.68,
5985,대한광통신,10170,Dec-19,-3.68,0.0,,
5986,대한그린파워,60900,Dec-11,2.4,0.0,0.39,
5987,대한그린파워,60900,Dec-12,0.39,0.0,-0.56,
5988,대한그린파워,60900,Dec-13,-0.56,1.0,-2.07,
5989,대한그린파워,60900,Dec-14,-2.07,1.0,-4.35,
5990,대한그린파워,60900,Dec-15,-4.35,1.0,0.85,
5991,대한그린파워,60900,Dec-16,0.85,1.0,-6.52,
5992,대한그린파워,60900,Dec-17,-6.52,1.0,-5.96,
5993,대한그린파워,60900,Dec-18,-5.96,1.0,-5.26,
5994,대한그린파워,60900,Dec-19,-5.26,1.0,,
5995,대한방직,1070,Dec-11,-1.26,0.0,-1.36,
5996,대한방직,1070,Dec-12,-1.36,1.0,0.01,
5997,대한방직,1070,Dec-13,0.01,1.0,-1.23,
5998,대한방직,1070,Dec-14,-1.23,1.0,0.7,
5999,대한방직,1070,Dec-15,0.7,1.0,0.2,
6000,대한방직,1070,Dec-16,0.2,1.0,-1.82,
6001,대한방직,1070,Dec-17,-1.82,1.0,-2.88,
6002,대한방직,1070,Dec-18,-2.88,1.0,-14.51,
6003,대한방직,1070,Dec-19,-14.51,1.0,,
6004,대한유화,6650,Dec-11,3.5,0.0,-0.39,
6005,대한유화,6650,Dec-12,-0.39,0.0,1.68,
6006,대한유화,6650,Dec-13,1.68,0.0,8.96,
6007,대한유화,6650,Dec-14,8.96,0.0,24.62,
6008,대한유화,6650,Dec-15,24.62,0.0,88.49,
6009,대한유화,6650,Dec-16,88.49,0.0,63.9,
6010,대한유화,6650,Dec-17,63.9,0.0,88.01,
6011,대한유화,6650,Dec-18,88.01,0.0,77.99,
6012,대한유화,6650,Dec-19,77.99,0.0,,
6013,대한전선,1440,Dec-11,0.03,0.0,-0.43,
6014,대한전선,1440,Dec-12,-0.43,1.0,-1.69,
6015,대한전선,1440,Dec-13,-1.69,1.0,0.24,
6016,대한전선,1440,Dec-14,0.24,1.0,0.5,
6017,대한전선,1440,Dec-15,0.5,1.0,1.19,
6018,대한전선,1440,Dec-16,1.19,0.0,1.47,1.0
6019,대한전선,1440,Dec-17,1.47,0.0,1.31,
6020,대한전선,1440,Dec-18,1.31,0.0,0.83,
6021,대한전선,1440,Dec-19,0.83,0.0,,
6022,대한해운,5880,Dec-11,-1.11,0.0,-0.84,
6023,대한해운,5880,Dec-12,-0.84,1.0,1.0,
6024,대한해운,5880,Dec-13,1.0,0.0,1.77,
6025,대한해운,5880,Dec-14,1.77,0.0,2.81,
6026,대한해운,5880,Dec-15,2.81,0.0,1.58,
6027,대한해운,5880,Dec-16,1.58,0.0,1.57,
6028,대한해운,5880,Dec-17,1.57,0.0,1.69,
6029,대한해운,5880,Dec-18,1.69,0.0,1.44,
6030,대한해운,5880,Dec-19,1.44,0.0,,
6031,대한화섬,3830,Dec-11,6.27,0.0,-4.61,
6032,대한화섬,3830,Dec-12,-4.61,0.0,-3.72,
6033,대한화섬,3830,Dec-13,-3.72,1.0,-13.69,
6034,대한화섬,3830,Dec-14,-13.69,1.0,-7.93,
6035,대한화섬,3830,Dec-15,-7.93,1.0,-1.31,
6036,대한화섬,3830,Dec-16,-1.31,1.0,5.24,
6037,대한화섬,3830,Dec-17,5.24,0.0,2.7,1.0
6038,대한화섬,3830,Dec-18,2.7,0.0,6.98,
6039,대한화섬,3830,Dec-19,6.98,0.0,,
6040,더이앤엠,89230,Dec-11,-2.04,0.0,0.42,
6041,더이앤엠,89230,Dec-12,0.42,1.0,-2.44,
6042,더이앤엠,89230,Dec-13,-2.44,1.0,-6.58,
6043,더이앤엠,89230,Dec-14,-6.58,1.0,-2.8,
6044,더이앤엠,89230,Dec-15,-2.8,1.0,4.66,
6045,더이앤엠,89230,Dec-16,4.66,0.0,8.4,1.0
6046,더이앤엠,89230,Dec-17,8.4,0.0,4.66,
6047,더이앤엠,89230,Dec-18,4.66,0.0,2.77,
6048,더이앤엠,89230,Dec-19,2.77,0.0,,
6049,덕양산업,24900,Dec-11,167.01,0.0,-7777.0,
6050,덕양산업,24900,Dec-12,-7777.0,0.0,-7777.0,
6051,덕양산업,24900,Dec-13,-7777.0,1.0,7777.0,
6052,덕양산업,24900,Dec-14,7777.0,0.0,7777.0,1.0
6053,덕양산업,24900,Dec-15,7777.0,0.0,5.62,
6054,덕양산업,24900,Dec-16,5.62,0.0,1.24,
6055,덕양산업,24900,Dec-17,1.24,0.0,1.95,
6056,덕양산업,24900,Dec-18,1.95,0.0,1.22,
6057,덕양산업,24900,Dec-19,1.22,0.0,,
6058,데브시스터즈,194480,Dec-14,333.26,0.0,-7777.0,
6059,데브시스터즈,194480,Dec-15,-7777.0,0.0,-7777.0,
6060,데브시스터즈,194480,Dec-16,-7777.0,1.0,-4464.24,
6061,데브시스터즈,194480,Dec-17,-4464.24,1.0,-2260.93,
6062,데브시스터즈,194480,Dec-18,-2260.93,1.0,-260.78,
6063,데브시스터즈,194480,Dec-19,-260.78,1.0,,
6064,도이치모터스,67990,Dec-11,1.63,0.0,1.16,
6065,도이치모터스,67990,Dec-12,1.16,0.0,0.73,
6066,도이치모터스,67990,Dec-13,0.73,0.0,-0.12,
6067,도이치모터스,67990,Dec-14,-0.12,1.0,1.46,
6068,도이치모터스,67990,Dec-15,1.46,0.0,-0.5,1.0
6069,도이치모터스,67990,Dec-16,-0.5,0.0,1.71,
6070,도이치모터스,67990,Dec-17,1.71,0.0,5.93,
6071,도이치모터스,67990,Dec-18,5.93,0.0,7.81,
6072,도이치모터스,67990,Dec-19,7.81,0.0,,
6073,동국제강,1230,Dec-11,1.32,0.0,-0.31,
6074,동국제강,1230,Dec-12,-0.31,0.0,0.4,
6075,동국제강,1230,Dec-13,0.4,1.0,-0.11,
6076,동국제강,1230,Dec-14,-0.11,1.0,1.27,
6077,동국제강,1230,Dec-15,1.27,0.0,2.16,1.0
6078,동국제강,1230,Dec-16,2.16,0.0,2.18,
6079,동국제강,1230,Dec-17,2.18,0.0,1.22,
6080,동국제강,1230,Dec-18,1.22,0.0,1.36,
6081,동국제강,1230,Dec-19,1.36,0.0,,
6082,동부건설,5960,Dec-11,0.5,0.0,0.66,
6083,동부건설,5960,Dec-12,0.66,1.0,-1.0,
6084,동부건설,5960,Dec-13,-1.0,1.0,-3.53,
6085,동부건설,5960,Dec-14,-3.53,1.0,-1.9,
6086,동부건설,5960,Dec-15,-1.9,1.0,2.06,
6087,동부건설,5960,Dec-16,2.06,0.0,14.3,1.0
6088,동부건설,5960,Dec-17,14.3,0.0,9.46,
6089,동부건설,5960,Dec-18,9.46,0.0,59.73,
6090,동부건설,5960,Dec-19,59.73,0.0,,
6091,동성제약,2210,Dec-11,1.62,0.0,1.42,
6092,동성제약,2210,Dec-12,1.42,0.0,-1.08,
6093,동성제약,2210,Dec-13,-1.08,0.0,-1.17,
6094,동성제약,2210,Dec-14,-1.17,1.0,0.84,
6095,동성제약,2210,Dec-15,0.84,1.0,-1.64,
6096,동성제약,2210,Dec-16,-1.64,1.0,0.65,
6097,동성제약,2210,Dec-17,0.65,1.0,-1.07,
6098,동성제약,2210,Dec-18,-1.07,1.0,-5.37,
6099,동성제약,2210,Dec-19,-5.37,1.0,,
6100,동신건설,25950,Dec-11,208.1,0.0,103.54,
6101,동신건설,25950,Dec-12,103.54,0.0,722.66,
6102,동신건설,25950,Dec-13,722.66,0.0,153.39,
6103,동신건설,25950,Dec-14,153.39,0.0,172.97,
6104,동신건설,25950,Dec-15,172.97,0.0,484.32,
6105,동신건설,25950,Dec-16,484.32,0.0,1051.4,
6106,동신건설,25950,Dec-17,1051.4,0.0,143.18,
6107,동신건설,25950,Dec-18,143.18,0.0,-50.25,
6108,동신건설,25950,Dec-19,-50.25,0.0,,
6109,동양철관,8970,Dec-11,1.43,0.0,1.86,
6110,동양철관,8970,Dec-12,1.86,0.0,-2.65,
6111,동양철관,8970,Dec-13,-2.65,0.0,-3.4,
6112,동양철관,8970,Dec-14,-3.4,1.0,1.41,
6113,동양철관,8970,Dec-15,1.41,0.0,-5.16,
6114,동양철관,8970,Dec-16,-5.16,0.0,-3.32,
6115,동양철관,8970,Dec-17,-3.32,1.0,-2.35,
6116,동양철관,8970,Dec-18,-2.35,1.0,2.61,
6117,동양철관,8970,Dec-19,2.61,0.0,,1.0
6118,동양파일,228340,Dec-16,32.87,0.0,36.7,
6119,동양파일,228340,Dec-17,36.7,0.0,-7777.0,
6120,동양파일,228340,Dec-18,-7777.0,0.0,-2086.22,
6121,동양파일,228340,Dec-19,-2086.22,1.0,,
6122,동원수산,30720,Dec-11,3.12,0.0,0.78,
6123,동원수산,30720,Dec-12,0.78,0.0,-5.59,
6124,동원수산,30720,Dec-13,-5.59,1.0,-5.26,
6125,동원수산,30720,Dec-14,-5.26,1.0,1.26,
6126,동원수산,30720,Dec-15,1.26,0.0,0.67,1.0
6127,동원수산,30720,Dec-16,0.67,0.0,3.61,
6128,동원수산,30720,Dec-17,3.61,0.0,4.07,
6129,동원수산,30720,Dec-18,4.07,0.0,14.79,
6130,동원수산,30720,Dec-19,14.79,0.0,,
6131,동일산업,4890,Dec-11,139.39,0.0,139.06,
6132,동일산업,4890,Dec-12,139.06,0.0,105.32,
6133,동일산업,4890,Dec-13,105.32,0.0,558.55,
6134,동일산업,4890,Dec-14,558.55,0.0,590.2,
6135,동일산업,4890,Dec-15,590.2,0.0,7777.0,
6136,동일산업,4890,Dec-16,7777.0,0.0,7777.0,
6137,동일산업,4890,Dec-17,7777.0,0.0,7777.0,
6138,동일산업,4890,Dec-18,7777.0,0.0,-131.83,
6139,동일산업,4890,Dec-19,-131.83,0.0,,
6140,동일제강,2690,Dec-15,205.15,0.0,3123.41,
6141,동일제강,2690,Dec-16,3123.41,0.0,596.89,
6142,동일제강,2690,Dec-17,596.89,0.0,-326.58,
6143,동일제강,2690,Dec-18,-326.58,0.0,103.32,
6144,동일제강,2690,Dec-19,103.32,0.0,,
6145,동일철강,23790,Dec-11,0.97,0.0,-1.77,
6146,동일철강,23790,Dec-12,-1.77,1.0,-0.66,
6147,동일철강,23790,Dec-13,-0.66,1.0,-3.11,
6148,동일철강,23790,Dec-14,-3.11,1.0,-3.37,
6149,동일철강,23790,Dec-15,-3.37,1.0,1.46,
6150,동일철강,23790,Dec-16,1.46,0.0,0.12,1.0
6151,동일철강,23790,Dec-17,0.12,0.0,-1.43,
6152,동일철강,23790,Dec-18,-1.43,1.0,-21.55,
6153,동일철강,23790,Dec-19,-21.55,1.0,,
6154,동화기업,25900,Dec-11,1.09,0.0,0.62,
6155,동화기업,25900,Dec-12,0.62,0.0,-0.17,
6156,동화기업,25900,Dec-13,-0.17,1.0,3.34,
6157,동화기업,25900,Dec-14,3.34,0.0,5.93,1.0
6158,동화기업,25900,Dec-15,5.93,0.0,8.13,
6159,동화기업,25900,Dec-16,8.13,0.0,10.04,
6160,동화기업,25900,Dec-17,10.04,0.0,8.26,
6161,동화기업,25900,Dec-18,8.26,0.0,4.35,
6162,동화기업,25900,Dec-19,4.35,0.0,,
6163,두산에너빌리티,34020,Dec-11,2.64,0.0,2.73,
6164,두산에너빌리티,34020,Dec-12,2.73,0.0,1.35,
6165,두산에너빌리티,34020,Dec-13,1.35,0.0,1.39,
6166,두산에너빌리티,34020,Dec-14,1.39,0.0,0.1,
6167,두산에너빌리티,34020,Dec-15,0.1,0.0,1.54,
6168,두산에너빌리티,34020,Dec-16,1.54,0.0,1.85,
6169,두산에너빌리티,34020,Dec-17,1.85,0.0,1.98,
6170,두산에너빌리티,34020,Dec-18,1.98,0.0,2.13,
6171,두산에너빌리티,34020,Dec-19,2.13,0.0,,
6172,디씨엠,24090,Dec-11,56.57,0.0,17.31,
6173,디씨엠,24090,Dec-12,17.31,0.0,2.39,
6174,디씨엠,24090,Dec-13,2.39,0.0,-1.62,
6175,디씨엠,24090,Dec-14,-1.62,0.0,30.48,
6176,디씨엠,24090,Dec-15,30.48,0.0,86.28,
6177,디씨엠,24090,Dec-16,86.28,0.0,136.61,
6178,디씨엠,24090,Dec-17,136.61,0.0,63.64,
6179,디씨엠,24090,Dec-18,63.64,0.0,107.25,
6180,디씨엠,24090,Dec-19,107.25,0.0,,
6181,디아이동일,1530,Dec-11,3.99,0.0,-0.14,
6182,디아이동일,1530,Dec-12,-0.14,0.0,3.85,
6183,디아이동일,1530,Dec-13,3.85,0.0,1.66,
6184,디아이동일,1530,Dec-14,1.66,0.0,1.28,
6185,디아이동일,1530,Dec-15,1.28,0.0,1.93,
6186,디아이동일,1530,Dec-16,1.93,0.0,2.54,
6187,디아이동일,1530,Dec-17,2.54,0.0,4.54,
6188,디아이동일,1530,Dec-18,4.54,0.0,4.64,
6189,디아이동일,1530,Dec-19,4.64,0.0,,
6190,디에스알제강,69730,Dec-11,5.03,0.0,-0.48,
6191,디에스알제강,69730,Dec-12,-0.48,0.0,1.94,
6192,디에스알제강,69730,Dec-13,1.94,0.0,4.28,
6193,디에스알제강,69730,Dec-14,4.28,0.0,8.36,
6194,디에스알제강,69730,Dec-15,8.36,0.0,10.88,
6195,디에스알제강,69730,Dec-16,10.88,0.0,3.3,
6196,디에스알제강,69730,Dec-17,3.3,0.0,6.1,
6197,디에스알제강,69730,Dec-18,6.1,0.0,5.83,
6198,디에스알제강,69730,Dec-19,5.83,0.0,,
6199,디엑스앤브이엑스,180400,Dec-15,7777.0,0.0,-7777.0,
6200,디엑스앤브이엑스,180400,Dec-16,-7777.0,0.0,-17.41,
6201,디엑스앤브이엑스,180400,Dec-17,-17.41,1.0,-2.35,
6202,디엑스앤브이엑스,180400,Dec-18,-2.35,1.0,-5.24,
6203,디엑스앤브이엑스,180400,Dec-19,-5.24,1.0,,
6204,디엘,210,Dec-11,4.16,0.0,6.12,
6205,디엘,210,Dec-12,6.12,0.0,0.53,
6206,디엘,210,Dec-13,0.53,0.0,-3.33,
6207,디엘,210,Dec-14,-3.33,1.0,3.4,
6208,디엘,210,Dec-15,3.4,0.0,4.44,1.0
6209,디엘,210,Dec-16,4.44,0.0,5.24,
6210,디엘,210,Dec-17,5.24,0.0,7.45,
6211,디엘,210,Dec-18,7.45,0.0,11.28,
6212,디엘,210,Dec-19,11.28,0.0,,
6213,디엘건설,1880,Dec-11,0.29,0.0,0.66,
6214,디엘건설,1880,Dec-12,0.66,1.0,2.45,
6215,디엘건설,1880,Dec-13,2.45,0.0,6.68,
6216,디엘건설,1880,Dec-14,6.68,0.0,15.46,
6217,디엘건설,1880,Dec-15,15.46,0.0,15.97,
6218,디엘건설,1880,Dec-16,15.97,0.0,14.62,
6219,디엘건설,1880,Dec-17,14.62,0.0,21.91,
6220,디엘건설,1880,Dec-18,21.91,0.0,47.86,
6221,디엘건설,1880,Dec-19,47.86,0.0,,
6222,디젠스,113810,Dec-12,2.25,0.0,-2.05,
6223,디젠스,113810,Dec-13,-2.05,0.0,-4.55,
6224,디젠스,113810,Dec-14,-4.55,1.0,2.19,
6225,디젠스,113810,Dec-15,2.19,0.0,2.73,1.0
6226,디젠스,113810,Dec-16,2.73,0.0,-0.86,
6227,디젠스,113810,Dec-17,-0.86,0.0,-1.54,
6228,디젠스,113810,Dec-18,-1.54,1.0,-1.7,
6229,디젠스,113810,Dec-19,-1.7,1.0,,
6230,라온시큐어,42510,Dec-11,-5.1,0.0,2.81,
6231,라온시큐어,42510,Dec-12,2.81,0.0,-6.39,
6232,라온시큐어,42510,Dec-13,-6.39,0.0,-42.34,
6233,라온시큐어,42510,Dec-14,-42.34,1.0,13.64,
6234,라온시큐어,42510,Dec-15,13.64,0.0,43.75,1.0
6235,라온시큐어,42510,Dec-16,43.75,0.0,201.54,
6236,라온시큐어,42510,Dec-17,201.54,0.0,866.92,
6237,라온시큐어,42510,Dec-18,866.92,0.0,3.1,
6238,라온시큐어,42510,Dec-19,3.1,0.0,,
6239,램테크놀러지,171010,Dec-13,2.75,0.0,-2.2,
6240,램테크놀러지,171010,Dec-14,-2.2,0.0,-0.71,
6241,램테크놀러지,171010,Dec-15,-0.71,1.0,-1.83,
6242,램테크놀러지,171010,Dec-16,-1.83,1.0,1.29,
6243,램테크놀러지,171010,Dec-17,1.29,0.0,1.95,1.0
6244,램테크놀러지,171010,Dec-18,1.95,0.0,4.61,
6245,램테크놀러지,171010,Dec-19,4.61,0.0,,
6246,로체시스템즈,71280,Dec-11,53.95,0.0,0.39,
6247,로체시스템즈,71280,Dec-12,0.39,0.0,21.76,
6248,로체시스템즈,71280,Dec-13,21.76,0.0,-57.6,
6249,로체시스템즈,71280,Dec-14,-57.6,0.0,32.85,
6250,로체시스템즈,71280,Dec-15,32.85,0.0,73.02,
6251,로체시스템즈,71280,Dec-16,73.02,0.0,8.43,
6252,로체시스템즈,71280,Dec-17,8.43,0.0,-16.1,
6253,로체시스템즈,71280,Dec-18,-16.1,0.0,36.11,
6254,로체시스템즈,71280,Dec-19,36.11,0.0,,
6255,롯데관광개발,32350,Dec-11,0.13,0.0,0.14,
6256,롯데관광개발,32350,Dec-12,0.14,1.0,0.47,
6257,롯데관광개발,32350,Dec-13,0.47,1.0,-10.72,
6258,롯데관광개발,32350,Dec-14,-10.72,1.0,29.8,
6259,롯데관광개발,32350,Dec-15,29.8,0.0,27.87,1.0
