회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS연결)(천원),매출채권(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),매입채무(IFRS연결)(천원),매입채무(IFRS)(천원),자본(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원)
(주)강스템바이오텍,217730,2017/12,9132939,5394323,47198979,44508729,5874047,2402560,1725225,1725225,440984,173608,13229478,12480829,1239629,1239629,24482163,24668128,22716816,19840601,25246012,0
(주)강스템바이오텍,217730,2018/12,9165454,1001039,73194018,66184838,7988195,276617,1918575,501972,2038576,1024620,15140205,14220013,1787264,230000,47581374,47944961,25612644,18239878,48992790,0
(주)강스템바이오텍,217730,2019/12,6004584,282069,113643697,98625925,6428945,141439,266393,34319,1209654,1024806,31219524,22738650,616805,270948,68719236,70845209,44924460,27780716,55408095,0
(주)강원랜드,035250,2010/12,1313788411,1313380414,2609098339,2615956414,490130911,487543088,1972456,1972456,4532752,4410809,1237326458,1232921723,1767142,1767142,2099210537,2107623213,509887802,508333201,1071382307,0
(주)강원랜드,035250,2011/12,1265686425,1263651213,2711401782,2730283806,538388479,530019096,2245975,2245975,6134126,6107094,1312308962,1302068954,1884989,1884989,2257362696,2278202202,454039086,452081605,1163791156,0
(주)강원랜드,035250,2012/12,1296191223,1292896121,2906655321,2915385756,647845564,639097544,1200611,1200611,7667585,6916800,1357670542,1334113267,2232677,2232677,2372026990,2383160603,534628331,532225153,1165450728,0
(주)강원랜드,035250,2013/12,1361286598,1356906162,3102036846,3105430200,726091776,718286815,1493306,1493306,7394704,7277032,1385719165,1327018456,2218517,2218517,2517696496,2523962938,584340350,581467261,1080401909,0
(주)강원랜드,035250,2014/12,1496541441,1492291312,3375127289,3380461682,722297880,713323703,1204918,1204918,6582920,6379925,1387584592,1284798892,3263417,3263417,2705357485,2716175018,669769805,664286664,1371825587,0
(주)강원랜드,035250,2015/12,1633716839,1630976696,3690791830,3688060027,759645970,754752007,1621646,1621646,5436891,5366515,1353560925,1253601276,3607101,3607101,2997755205,2997442337,693036625,690617690,1750420316,0
(주)강원랜드,035250,2016/12,1696532511,1694575212,3978987574,3975979890,785177091,782103726,1309513,1309513,5089200,5028255,1315715882,1254129261,3084179,3084179,3252727459,3252738063,726260115,723241827,1809513458,0
(주)강원랜드,035250,2017/12,1604470055,1602901764,4185657487,4182527382,787533848,785131415,1299617,1299617,5442780,5425603,1297980610,1253403658,3361320,3361320,3501235933,3500789656,684421554,681737727,2164296051,0
(주)강원랜드,035250,2018/12,1438059299,1436042435,4231241354,4229630541,729593460,727185671,1148805,1143581,10584690,10519131,1314038393,1299058388,3561607,3561607,3586777089,3586452533,644464265,643178007,1759033105,0
(주)강원랜드,035250,2019/12,1520080449,1517612252,4438119306,4436461953,736659054,734363002,3636529,3631307,8657399,8599415,1370568026,1353732478,3857898,3857898,3717759076,3718433001,720360229,718028952,1878191161,0
(주)강원에너지,114190,2010/11,,30619298,,28677832,,23930695,,739028,,13847450,,3166574,,6849434,,19268894,,9408938,,0
(주)강원에너지,114190,2011/11,,50222892,,53719067,,37631683,,3989692,,12650936,,3912294,,13966076,,24502434,,29216633,,0
(주)강원에너지,114190,2012/12,,106471214,,89258208,,85441450,,3808870,,42550425,,4416402,,17580576,,36107930,,53150277,,0
(주)강원에너지,114190,2013/12,,50660659,,72441333,,38917147,,2086978,,16589758,,4787448,,6911587,,45877155,,26564178,,0
(주)강원에너지,114190,2014/12,,51481321,,67037639,,40566049,,1736909,,26216322,,10004091,,8949784,,50445491,,16592147,,0
(주)강원에너지,114190,2015/12,46188664,48852892,85457457,80939019,38265188,40524653,1233999,1233999,16786020,16786020,12847843,9712091,8958699,8958699,56583901,54880924,28873556,26058095,62927388,0
(주)강원에너지,114190,2016/12,42287473,44448760,77186606,70850137,35270278,37206789,335220,335220,28125754,28125754,14792058,9490734,5273337,5273337,55088690,53746356,22097916,17103781,53716336,0
(주)강원에너지,114190,2017/12,82034829,83113029,93179394,87781416,81169717,82247917,361382,361382,47160876,47160876,15392067,9242859,15372002,15372002,48303010,47117020,44876384,40664397,68068421,0
(주)강원에너지,114190,2018/12,85905365,85905365,93845576,89619750,80012233,80012233,543737,543737,43399528,43399528,14771745,8853092,11107883,11107883,50203707,49286354,43641869,40333396,70556730,0
(주)강원에너지,114190,2019/12,42549622,42549622,56602063,55106032,48688856,48688856,118784,118784,20063616,20063616,10387938,9089689,7904034,7904034,21124556,22904034,35477506,32201998,30544232,0
(주)갤럭시아에스엠,011420,2010/12,56624254,42704968,38135510,35800250,47615806,35630824,45748,0,6455507,5008185,798105,419644,890894,703448,23314808,22598240,14820702,13202009,16138615,0
(주)갤럭시아에스엠,011420,2011/12,47331427,31931418,45110356,40711969,38695073,26327117,20209,0,7628919,6130238,746008,263856,1441017,1078148,25274017,24539613,19836339,16172356,24658098,0
(주)갤럭시아에스엠,011420,2012/12,55049732,37398255,43979072,40169876,47555420,33745924,37487,0,4791513,5251377,3386965,244196,1958766,1557553,25907252,25153401,18071820,15016475,24752609,0
(주)갤럭시아에스엠,011420,2013/12,46437304,30903637,37636664,34158874,41764586,28202016,126351,0,4956683,4769683,3092608,258052,1576120,1162739,21493102,22472626,16143563,11686248,19899780,0
(주)갤럭시아에스엠,011420,2014/12,43885894,33027933,45274078,40528250,40216941,31283923,508736,404356,6615820,6620157,3055021,170073,2389683,1548854,23205508,23402468,22068570,17125782,26742964,0
(주)갤럭시아에스엠,011420,2015/12,62472754,53784932,68686992,67196553,56009656,48457121,11280,0,4611248,6445375,2905233,428742,2901363,2140769,49739042,50665218,18947950,16531335,44426010,0
(주)갤럭시아에스엠,011420,2016/12,52626331,45665676,58444606,55825556,51678856,45279432,0,0,6431047,6515454,2588337,468225,4302476,3486270,44846832,44846832,13597774,10978725,37929417,0
(주)갤럭시아에스엠,011420,2017/12,37281280,36917656,49831109,48958128,37435336,37068260,0,0,7542791,7481985,364072,348574,2973757,2970352,40494336,40494336,9336773,8463792,28750883,0
(주)갤럭시아에스엠,011420,2018/12,22060413,22030258,33253331,33337692,27428110,24112403,0,0,5719635,5719122,251603,251603,1700468,1695454,26472162,26797332,6781168,6540360,14251248,0
(주)갤럭시아에스엠,011420,2019/12,28732679,28732679,28241598,28241598,26937800,26937800,0,0,5897430,5897430,511985,511985,1350936,1350936,21798750,21798750,6442848,6442848,13644588,0
(주)경농,002100,2010/12,143433922,143042882,198435169,198795934,93364157,93205957,71415343,71348650,14728768,14675439,51001511,48557170,16922381,16916195,147965840,148352110,50469329,50443824,119585755,0
(주)경농,002100,2011/12,121253605,120728258,173774102,176741869,79220101,79073941,70194121,70007203,9818596,9714905,49541176,47135730,16144137,16127481,142986220,146016982,30787882,30724888,94363834,0
(주)경농,002100,2012/12,136970449,131021366,269412832,203467698,87614008,83085935,102583675,69708618,18805441,11173839,93105654,51459712,19656950,19491642,151738994,151500247,117673838,51967451,142516976,0
(주)경농,002100,2013/12,196358952,139237273,255984725,214988593,129161139,85548073,98860077,70268926,22766814,13260133,101211463,55088070,17503694,17851709,163157512,162696463,92827213,52292130,129526582,0
(주)경농,002100,2014/12,188483147,134806677,284623063,230870852,122779838,81145006,98308244,69968941,26488328,15336315,118629306,60743502,22336952,20530569,168915900,168998955,115707163,61871897,139646908,0
(주)경농,002100,2015/12,196418710,137609256,316341853,265109291,127105636,84402122,115444315,84302523,29950451,19475979,122071383,60862714,23122407,21943145,174667648,173056378,141674205,92052914,161184139,0
(주)경농,002100,2016/12,203984939,143209666,320915151,266622289,135371879,90377050,115876266,89356248,33292892,20474340,133213483,60986166,28340442,25261354,183969132,176722752,136946019,89899537,156061222,0
(주)경농,002100,2017/12,206534382,143175105,335873898,268967010,138859895,90974073,119704437,91796107,34293741,21342674,140283689,61075339,29526311,25446317,192152986,182959158,143720912,86007852,163437464,0
(주)경농,002100,2018/12,212654617,146216658,357260541,285031873,139911460,91408676,120967753,91526504,34470614,24098405,142669413,67819776,24114639,20300908,201453891,187066687,155806650,97965187,169982099,0
(주)경농,002100,2019/12,227510941,151342037,370874091,297197088,153098094,94631333,133714688,101542875,34654361,22948270,139475078,64128521,27979140,23604107,201885272,190892614,168988819,106304474,185020093,0
(주)경동나비엔,009450,2010/12,307182060,278277379,238612022,201855827,222260842,213052418,46470783,33386076,35037159,37194891,94963710,65607490,36075297,36737391,160449250,136756722,78162772,65099104,118542502,0
(주)경동나비엔,009450,2011/12,341246917,318269213,263211016,224373470,251540613,246619329,60788326,41637076,36210869,45321567,103309756,71463183,41324370,42204733,168114574,143268094,95096442,81105376,129512842,0
(주)경동나비엔,009450,2012/12,379014259,341339118,299729837,254627468,282583068,268142768,59527947,33893618,37720771,52865768,120050563,86003940,56130651,54234882,175875394,152201349,123854443,102426119,145371681,0
(주)경동나비엔,009450,2013/12,414177562,371601179,354779867,301475800,296168554,284158227,71724409,37417214,38993744,56666418,184422743,148703601,50650491,51433487,187280988,161494784,167498879,139981016,134043087,0
(주)경동나비엔,009450,2014/12,428985365,382392117,401658957,331089242,313840608,293438355,83525372,40963230,41167793,77167697,190970831,133081097,54242303,46764099,190021880,167984480,211637077,163104762,159947056,0
(주)경동나비엔,009450,2015/12,512031120,448302084,402084368,324848990,352051189,334829527,87185691,39239496,40720959,80824192,195089500,134166342,65252087,54566199,206076609,185208256,196007760,139640734,158254944,0
(주)경동나비엔,009450,2016/12,583252904,506082201,429754702,347643876,382333051,369054723,89997026,41128987,51051560,85914718,203718091,138398427,83657318,76535655,238762190,210193123,190992511,137450753,175420277,0
(주)경동나비엔,009450,2017/12,684660958,569819524,503697210,391400492,446078996,423216560,110374505,57016736,78968890,99173501,221945791,143721378,92109771,86703690,256506497,222028494,247190712,169371998,230894567,0
(주)경동나비엔,009450,2018/12,726741615,618058456,583595818,440513661,487844378,466381901,150049770,74930222,94866914,120493677,248979361,157575992,77239026,69560024,280103616,240355951,303492202,200157710,287001959,0
(주)경동나비엔,009450,2019/12,774290704,655419303,609808343,461607017,509635845,479160026,138114361,66299991,96284740,143343920,278770581,165763623,92666117,80630620,301042624,254559521,308765719,207047496,274279157,0
(주)경동도시가스,267290,2017/12,871548284,870828897,710280194,707917077,793238142,793617236,1111165,1111165,263647773,263643633,316816604,316263778,295055522,295055522,294331882,292628586,415948312,415288491,376858740,0
(주)경동도시가스,267290,2018/12,1606531867,1605687067,778269612,775880913,1480519376,1480519376,1299646,1299646,249114243,249117109,320713747,320275132,328641465,328641465,320490074,318760537,457779539,457120376,444232799,0
(주)경동도시가스,267290,2019/12,1422707835,1421866212,749999474,747453908,1310188918,1310791588,1333402,1333402,201864420,201833997,325975219,325567581,273615670,273615670,339612043,337701666,410387431,409752242,395154174,0
(주)경동인베스트,012320,2010/12,1360542926,1289139847,819480663,756282260,1254462850,1187080406,9648111,909059,240430478,228038837,277970054,249828685,286513081,285810831,376913014,365245365,442567649,391036895,445846545,0
(주)경동인베스트,012320,2011/12,1847666903,1806174764,1001490869,941176098,1739469751,1697470671,6238419,837931,352420975,337190982,302120078,265516704,422528843,411238914,407862543,412912132,593628327,528263966,610411619,0
(주)경동인베스트,012320,2012/12,2502642394,2403814656,1209924561,1168400020,2381579037,2292736954,20579836,1073025,429513466,413063519,302039515,279769365,590272557,574143486,446509347,468921996,763415214,699478024,814034002,0
(주)경동인베스트,012320,2013/12,2788264380,2664100017,1205008353,1161427092,2659198011,2552976223,13656418,759346,377298441,370673340,322577481,293643578,534969558,520836292,498740561,516833582,706267792,644593509,778164231,0
(주)경동인베스트,012320,2014/12,2603059058,2399450987,1320789066,1101071366,2470957525,2293899450,18386682,1014437,346363738,306852953,436240540,299563689,420962238,410419461,607451423,560802056,713337643,540269309,766552554,0
(주)경동인베스트,012320,2015/12,1604168482,1352478311,1167819522,926392697,1520436435,1263722829,8347076,958537,258223845,210450343,478535233,317414775,252287992,245967803,576479441,548528455,591340081,377864242,571798491,0
(주)경동인베스트,012320,2016/12,1181902637,1021002691,1126122628,903818865,1064804018,924418543,10949433,1016660,259424655,205523295,490371394,320740081,229971708,227515846,587924566,556247783,538198062,347571082,508994824,0
(주)경동인베스트,012320,2017/12,195069859,612436,599276331,318031347,140724518,0,14232992,0,66718773,65907,177264156,9664453,2330818,0,400403090,309789000,198873241,8242347,238339688,0
(주)경동인베스트,012320,2018/12,228644016,7460898,592002536,318776653,171130400,3635575,30703229,87903,56884735,842694,176391871,12131746,6953228,0,397867310,310422538,194135226,8354115,188460289,0
(주)경동인베스트,012320,2019/12,271765025,8641051,605467383,316572482,223338232,3929209,30814751,176596,63713573,844080,170491064,2798610,6446931,0,414533638,308309156,190933746,8263326,236475693,0
(주)경방,000050,2010/12,339355972,277727642,1328917440,1308628573,233166690,222076044,40901893,39669781,33015228,35159315,299311662,298730389,19491592,2505685,632800486,680065508,696116954,628563065,113238016,0
(주)경방,000050,2011/12,348136369,275746943,1352324332,1331930968,258814443,246411496,72996830,71422892,31118341,32135932,308454057,307701501,19598113,1642636,629704391,676624221,722619941,655306746,138673371,0
(주)경방,000050,2012/12,333620804,265409209,1335039930,1301719900,260837041,250600103,52907652,50300747,31458436,31453366,324064120,301773723,20758100,3879239,620704205,669735441,714335725,631984460,123685731,0
(주)경방,000050,2013/12,347189559,264782077,1296989142,1261257414,251468225,223418883,40216862,35601409,34166562,31058761,306515477,280675994,20361220,3610545,636438555,685569176,660550587,575688238,103410904,0
(주)경방,000050,2014/12,329036023,256979444,1301841379,1275008413,238357806,209067504,37758471,34615710,35219398,32233594,307855729,269480797,18551019,18354028,647668814,651570419,654172565,623437994,101229398,0
(주)경방,000050,2015/12,357628146,307744480,1318643312,1259512344,255868653,209467360,52862910,37595998,37901704,31721636,325770660,258275719,17651694,16820107,662952918,671770865,655690395,587741479,108093423,0
(주)경방,000050,2016/12,377445013,313876822,1301910960,1237024388,268352680,210095763,45810493,33656952,38823607,31731834,315500908,248710695,19400284,16642486,679843399,690245544,622067560,546778844,106002223,0
(주)경방,000050,2017/12,360788750,288103985,1274042237,1199063663,253442168,188372022,31921285,22476156,34640336,27595270,310601150,229435458,18728926,15212310,699134073,710964923,574908164,488098740,90254697,0
(주)경방,000050,2018/12,351438926,279085217,1301792841,1226545382,244043108,177815403,59792825,35574579,42175729,29371128,285829683,214332809,18980495,16114137,708769347,729185709,593023494,497359673,120711492,0
(주)경방,000050,2019/12,343892085,253552382,1370742491,1296265431,244396020,151563044,31308041,13959690,37797870,24474870,145683128,64860661,18966096,16840264,741553199,740731873,629189292,555533558,264861016,0
(주)경보제약,214390,2015/12,,178032632,,195488457,,129475387,,49522277,,46116955,,74892236,,16602104,,122817151,,72671307,,0
(주)경보제약,214390,2016/12,,186726170,,203735980,,142622767,,47568951,,50452400,,83949070,,15716878,,129402340,,74333640,,0
(주)경보제약,214390,2017/12,,191661374,,204869399,,137038683,,47964422,,55984549,,78497115,,15450647,,141509596,,63359803,,0
(주)경보제약,214390,2018/12,,201343596,,221622993,,152082417,,53494316,,67195051,,76497132,,15020329,,149012165,,72610828,,0
(주)경보제약,214390,2019/12,,191706189,,237816742,,150990036,,62312499,,52833419,,88116421,,15296391,,149163504,,88653237,,0
(주)경인양행,012610,2010/12,267600679,149007816,321754900,250809034,227505749,129714312,89132530,51843017,63326361,51894202,134619969,68435611,19384415,9719694,176138097,157685148,145616803,93123885,168261862,0
(주)경인양행,012610,2011/12,233095049,128707611,319596954,245825940,198818643,109831813,95390048,51423188,58900677,47702972,136165573,69431560,22641016,9018541,176292506,158882273,143304448,86943667,166259207,0
(주)경인양행,012610,2012/12,218604655,141304459,287452678,241045608,190167857,120613769,70357744,38724208,56308561,0,124092900,67259638,14019539,7778437,174988685,162112825,112463993,78932783,146242797,0
(주)경인양행,012610,2013/12,260808400,183106757,316944796,274570963,217483383,147883856,90667397,60685132,69253772,0,127667556,72282759,18002898,14114039,189744314,178074513,127200482,96496450,175887375,0
(주)경인양행,012610,2014/12,277181095,190395047,313039125,267331084,228191361,153646031,89741323,57418066,64789479,40378430,135555605,77811393,11497378,5356136,198238667,186433506,114800458,80897578,164606526,0
(주)경인양행,012610,2015/12,263163677,175006703,326687437,273778266,220123025,148385606,95494779,62450588,60317420,40536511,136115404,76154669,14596934,7495266,201125304,185903130,125562133,87875136,176664098,0
(주)경인양행,012610,2016/12,274873817,179267850,344298515,290035389,228042128,150776725,99419770,66161603,64396864,44658202,137784128,77953872,25656675,17120817,208293196,191021720,136005319,99013669,191409058,0
(주)경인양행,012610,2017/12,299987729,193975818,357951470,296909084,252841704,164845854,97118533,63955013,68522442,45961158,149692038,86525558,15841108,7614574,210934933,190844102,147016537,106064982,193184742,0
(주)경인양행,012610,2018/12,331102011,222659442,412996589,344908257,255365574,169805543,123873222,86129207,82567584,61097103,155376235,90678289,19996296,16868009,223759383,198237400,189237207,146670857,234817064,0
(주)경인양행,012610,2019/12,358802386,245244968,472081003,381063538,274054354,188265694,141253404,101010142,80961683,55723288,194110502,119519529,16457652,14147013,237433141,201086327,234647863,179977211,251884675,0
(주)고려시멘트,198440,2014/12,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2015/12,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2016/12,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2017/12,,87660276,,115881620,,75974602,,3329941,,30481250,,47901220,,5866237,,77394108,,38487512,,0
(주)고려시멘트,198440,2018/12,,85775723,,127536833,,73108112,,4242987,,32476313,,48776544,,4413490,,86510962,,41025871,,0
(주)고려시멘트,198440,2019/12,,70921781,,127035573,,65599490,,6942200,,25700956,,51139394,,3352457,,88445378,,38590195,,0
(주)고영테크놀러지,098460,2010/12,72956931,71207683,70677514,69471782,30102283,29644170,9192236,8939949,23153879,22811175,12821847,12606731,6459733,5544589,55153968,54992891,15523546,14478891,50984220,0
(주)고영테크놀러지,098460,2011/12,86130810,80200892,87006201,87017886,36970902,34339828,14264259,13001882,23215229,25227493,15041656,14869610,8131221,6712506,69622726,70382391,17383474,16635495,63304178,0
(주)고영테크놀러지,098460,2012/12,107841666,100791139,103351965,103019642,46349851,46250331,17763177,15164342,29150759,31988780,15547786,15336664,7066055,6921841,83401095,84090906,19950870,18928736,77857574,0
(주)고영테크놀러지,098460,2013/12,111902729,103933681,120951617,121329325,49977494,48746666,20893135,17888953,32324265,38176088,14825443,14690294,10669475,9720309,98319609,100051693,22632008,21277632,94895999,0
