회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),재고자산(IFRS개별)
(주)태광,23160,Dec-16,,,,244778890,309894863,125254745
(주)태광,23160,Dec-17,,,,184151389,275317796,117535920
(주)태광,23160,Dec-18,158648382,276750691,125856405,158648382,276736756,125856405
(주)태광,23160,Dec-19,189754435,283458998,166137290,189754435,275501322,166137290
(주)태성,323280,Dec-19,,,,,,
(주)태양,53620,Dec-11,169613205,61809501,10393233,168655995,61211830,10393160
(주)태양,53620,Dec-12,187372286,69735112,10447063,187087106,69161628,10019444
(주)태양,53620,Dec-13,207194713,75496020,11253913,205807347,74849569,11214767
(주)태양,53620,Dec-14,207070717,80137258,13053331,206269770,79562602,13053331
(주)태양,53620,Dec-15,145514369,61843721,9924785,144594329,61687119,9888902
(주)태양,53620,Dec-16,148160527,68495527,8010448,147772079,68130735,8010448
(주)태양,53620,Dec-17,157569823,73554907,8161076,157274649,73234875,8161076
(주)태양,53620,Dec-18,136715540,63551340,9020779,136498964,63163623,9020779
(주)태양,53620,Dec-19,141821714,71052947,7042345,141559128,70982287,7042345
(주)태영건설,9410,Dec-11,2276265894,1261700061,133363662,1656258525,806595910,132235375
(주)태영건설,9410,Dec-12,2281618316,1175991322,123883516,1639160744,835278159,123399333
(주)태영건설,9410,Dec-13,2180379230,1137758914,98104958,1493197330,749561419,96525991
(주)태영건설,9410,Dec-14,1875043214,1062233253,76952564,1109445110,627423883,75219133
(주)태영건설,9410,Dec-15,1883518737,1178681699,122630124,1002428220,580418032,38607346
(주)태영건설,9410,Dec-16,2059304924,1692419629,515700565,984553805,592990738,43412019
(주)태영건설,9410,Dec-17,3266415746,2637587185,1151244604,1490902224,717320378,92013213
(주)태영건설,9410,Dec-18,3850546030,2790791907,943870012,1996049484,1057040445,206959552
(주)태영건설,9410,Dec-19,3924370755,3528391047,985473830,2175685521,1536276045,502611759
(주)태웅,44490,Dec-11,,,,480665365,488486366,181453116
(주)태웅,44490,Dec-12,,,,421515758,406514318,125695536
(주)태웅,44490,Dec-13,,,,410132757,393038535,122953278
(주)태웅,44490,Dec-14,,,,411545446,378669502,92027371
(주)태웅,44490,Dec-15,,,,365346871,329309230,74865923
(주)태웅,44490,Dec-16,,,,321984454,331155795,85946540
(주)태웅,44490,Dec-17,,,,304366834,373811621,98717180
(주)태웅,44490,Dec-18,,,,289546470,403032990,169031173
(주)태웅,44490,Dec-19,,,,374030762,396039466,151728134
(주)태웅로직스,124560,Dec-19,286073126,73625608,0,273971524,69408930,0
(주)테라젠이텍스,66700,Dec-11,96247357,62055412,11569643,65757218,38992875,8276092
(주)테라젠이텍스,66700,Dec-12,79322908,74649027,10911886,48684609,53634165,7206562
(주)테라젠이텍스,66700,Dec-13,90730510,81737201,15854056,56398910,48991422,6999060
(주)테라젠이텍스,66700,Dec-14,106580791,86364354,15340499,52243893,50213561,7046254
(주)테라젠이텍스,66700,Dec-15,98884314,90210344,14504759,59878782,58337561,9502566
(주)테라젠이텍스,66700,Dec-16,101283309,79268862,15822346,60237425,51529564,10080019
(주)테라젠이텍스,66700,Dec-17,107591869,80570091,15870282,66010923,53071075,9493698
(주)테라젠이텍스,66700,Dec-18,117474508,105014858,18719169,62724135,64450119,12022358
(주)테라젠이텍스,66700,Dec-19,138083445,110095386,21429463,65804560,65754205,14640746
(주)테스,95610,Dec-11,,,,71144866,40861184,14895355
(주)테스,95610,Dec-12,,,,70350019,52932244,12642702
(주)테스,95610,Dec-13,67053692,50683924,16455367,67053692,50580021,16455367
(주)테스,95610,Dec-14,109677283,70455813,13754535,109632247,69899617,13754535
(주)테스,95610,Dec-15,100346778,79520363,21455406,99853137,78537826,21455406
(주)테스,95610,Dec-16,178907934,127095608,24207189,178135030,126691201,24207189
(주)테스,95610,Dec-17,275790382,171599307,54214349,275184465,171816615,54214349
(주)테스,95610,Dec-18,287069351,170337150,67602887,286535044,169389317,67602887
(주)테스,95610,Dec-19,178374964,182497520,49970003,177545547,181542124,49970003
(주)테이팩스,55490,Dec-17,105852233,26513253,11691194,105026830,26908498,11264014
(주)테이팩스,55490,Dec-18,108498548,30444528,14242916,107459615,31041159,13706539
(주)테이팩스,55490,Dec-19,112605437,47135530,10974567,111638116,46053903,10472562
(주)테크윙,89030,Dec-11,,,,101978946,77761671,20229925
(주)테크윙,89030,Dec-12,,,,91076776,66114916,20275479
(주)테크윙,89030,Dec-13,91818794,62989031,27843501,84670825,60427587,27663033
(주)테크윙,89030,Dec-14,112442521,75794571,33509855,103648366,73152834,33251083
(주)테크윙,89030,Dec-15,136031630,92679144,37264665,134503654,92469352,36642141
(주)테크윙,89030,Dec-16,141979322,105333028,34158348,133889168,103588429,32861420
(주)테크윙,89030,Dec-17,222772282,175708977,50558217,185196624,170474875,48684912
(주)테크윙,89030,Dec-18,193710297,148244634,61290144,183949929,145303225,59607445
(주)테크윙,89030,Dec-19,186865006,169308490,60543673,160383059,150527180,54743258
(주)텔레칩스,54450,Dec-11,,,,72005501,65318827,10594273
(주)텔레칩스,54450,Dec-12,,,,74031432,63176979,16094877
(주)텔레칩스,54450,Dec-13,,,,74010712,60191574,14909098
(주)텔레칩스,54450,Dec-14,,,,75272434,63304455,12994726
(주)텔레칩스,54450,Dec-15,,,,82105894,57471148,15638403
(주)텔레칩스,54450,Dec-16,100969671,60916552,16174148,100889973,60717644,16174148
(주)텔레칩스,54450,Dec-17,122666738,75544327,24731427,122345980,75324975,24731427
(주)텔레칩스,54450,Dec-18,126098776,73992342,22771404,126084822,72850527,22771404
(주)텔레칩스,54450,Dec-19,132195565,80310605,20946392,132011261,79638608,20946392
(주)텔레필드,91440,Dec-11,,,,26495411,28359035,10338814
(주)텔레필드,91440,Dec-12,,,,26986073,25514225,10676077
(주)텔레필드,91440,Dec-13,,,,28038005,29258332,11094648
(주)텔레필드,91440,Dec-14,,,,43608157,35147271,17504268
(주)텔레필드,91440,Dec-15,,,,37423910,40210077,16902197
(주)텔레필드,91440,Dec-16,43098885,39735701,18197208,43098885,38259789,17407597
(주)텔레필드,91440,Dec-17,37433073,39088863,19765978,32656208,37792120,18981361
(주)텔레필드,91440,Dec-18,30225785,34558459,18101639,26571807,35193876,17592555
(주)텔레필드,91440,Dec-19,56538905,43312955,21704153,32548572,38151045,19141674
(주)텔콘알에프제약,200230,Dec-14,58756395,43546463,4150048,58617722,43683254,3730847
(주)텔콘알에프제약,200230,Dec-15,28542711,41313400,1868467,27576675,40460034,1417716
(주)텔콘알에프제약,200230,Dec-16,29840249,38168652,3936117,22065967,23439025,2397833
(주)텔콘알에프제약,200230,Dec-17,41774342,51679950,3450241,29704739,23394723,2076134
(주)텔콘알에프제약,200230,Dec-18,57708456,25623916,4492380,47959827,20695629,3142304
(주)텔콘알에프제약,200230,Dec-19,56590831,32592795,4189210,51215126,26751351,2963922
(주)토니모리,214420,Dec-15,219924760,110003011,19464641,219969833,104326154,18212988
(주)토니모리,214420,Dec-16,233120694,116422772,33853611,236453729,109290837,26195285
(주)토니모리,214420,Dec-17,205732328,108292870,31205213,202696680,100859239,20373255
(주)토니모리,214420,Dec-18,180974833,100464981,32706144,169051236,93555400,23702788
(주)토니모리,214420,Dec-19,172026783,120845339,25075322,160995709,110129514,20667819
(주)토박스코리아,215480,Dec-15,,,,,,
(주)토박스코리아,215480,Dec-16,,,,,,
(주)토박스코리아,215480,Dec-17,,,,30535280,28669694,7953429
(주)토박스코리아,215480,Dec-18,,,,24371645,25806866,8977873
(주)토박스코리아,215480,Dec-19,,,,28366406,29806458,11594516
(주)토비스,51360,Dec-11,320084132,83688143,36578066,316238628,82509433,36331916
(주)토비스,51360,Dec-12,359367228,95824692,36559707,353091356,93893689,35715568
(주)토비스,51360,Dec-13,481225127,110802826,44873048,472790800,108068426,44332449
(주)토비스,51360,Dec-14,609521052,186388454,65215550,606232602,184581583,64824955
(주)토비스,51360,Dec-15,462830228,133565964,43074005,463196078,133304105,42293830
(주)토비스,51360,Dec-16,454454017,185271712,64799514,455566497,185840392,64203470
(주)토비스,51360,Dec-17,522718329,165596398,54239082,523988615,161597465,49287522
(주)토비스,51360,Dec-18,430178783,187361757,70263840,430991035,183168927,64982539
(주)토비스,51360,Dec-19,418881870,181896293,64516077,418056153,177584869,62264460
(주)토탈소프트뱅크,45340,Dec-11,,,,10471414,11147079,30214
(주)토탈소프트뱅크,45340,Dec-12,,,,10058151,8808702,32026
(주)토탈소프트뱅크,45340,Dec-13,,,,7784424,5170583,73121
(주)토탈소프트뱅크,45340,Dec-14,,,,7563215,5040097,12706
(주)토탈소프트뱅크,45340,Dec-15,,,,6376186,4242599,4650
(주)토탈소프트뱅크,45340,Dec-16,,,,9419277,5439945,19495
(주)토탈소프트뱅크,45340,Dec-17,,,,9746423,6029490,21947
(주)토탈소프트뱅크,45340,Dec-18,,,,11629588,9746600,61444
(주)토탈소프트뱅크,45340,Dec-19,,,,11817222,11123158,105207
(주)톱텍,108230,Dec-11,,,,200897503,83037493,8944920
(주)톱텍,108230,Dec-12,148319631,96832145,14501441,148319631,96852216,14498221
(주)톱텍,108230,Dec-13,227094225,153939119,27302223,234597779,149846643,26888395
(주)톱텍,108230,Dec-14,164711685,127091815,24207136,171669358,128271616,23499612
(주)톱텍,108230,Dec-15,230553626,130867715,9874955,228833299,137018067,8951499
(주)톱텍,108230,Dec-16,392662456,376689307,93279267,387475224,385721551,91394630
(주)톱텍,108230,Dec-17,1138438650,350687950,29323718,1136587156,353368618,25568670
(주)톱텍,108230,Dec-18,308791516,284796132,22227255,286184621,276499722,16362975
(주)톱텍,108230,Dec-19,167160373,275113836,60226089,165493724,293913077,55793235
(주)투비소프트,79970,Dec-11,,,,22763586,14734887,0
(주)투비소프트,79970,Dec-12,28815346,17079118,0,28414902,16788109,0
(주)투비소프트,79970,Dec-13,29101197,25362978,0,28473623,19871935,0
(주)투비소프트,79970,Dec-14,31509878,18208881,0,25984496,16017501,0
(주)투비소프트,79970,Dec-15,31922860,19379146,0,27488534,16934913,0
(주)투비소프트,79970,Dec-16,39181813,34492673,0,34807407,32574205,0
(주)투비소프트,79970,Dec-17,39454565,30265848,3443093,30895429,22689810,2000000
(주)투비소프트,79970,Dec-18,53924737,49221824,2068025,33622689,39241217,1010022
(주)투비소프트,79970,Dec-19,40782024,42693791,823323,35972724,37681124,93442
(주)트루윈,105550,Dec-14,,,,36178841,25761233,2859149
(주)트루윈,105550,Dec-15,,,,32165136,19636619,3918778
(주)트루윈,105550,Dec-16,,,,33228923,25853849,3675609
(주)트루윈,105550,Dec-17,,,,35388139,22447712,3075043
(주)트루윈,105550,Dec-18,,,,33647588,12948984,3165268
(주)트루윈,105550,Dec-19,,,,29558743,19486842,4444937
(주)특수건설,26150,Dec-11,,,,113324551,67822103,10554046
(주)특수건설,26150,Dec-12,,,,145122030,84382488,9804976
(주)특수건설,26150,Dec-13,,,,167277059,91273589,11320276
(주)특수건설,26150,Dec-14,,,,153537574,85107145,6180684
(주)특수건설,26150,Dec-15,,,,149042834,78260432,4876483
(주)특수건설,26150,Dec-16,,,,138116060,82232129,4676187
(주)특수건설,26150,Dec-17,131132091,88022526,8115437,128027954,86308195,8115437
(주)특수건설,26150,Dec-18,186200582,107742043,10048400,168210145,102989601,10048400
(주)특수건설,26150,Dec-19,193202917,103793717,10038479,182821495,100901564,10038479
(주)티라유텍,322180,Dec-19,,,,28539531,22242797,447048
(주)티로보틱스,117730,Dec-18,66524525,43532667,12117639,67518871,43484707,11224687
(주)티로보틱스,117730,Dec-19,51553281,41144143,11565855,52360467,40356226,11455626
(주)티비씨,33830,Dec-11,37600065,66637508,61706,37073824,65805631,50703
(주)티비씨,33830,Dec-12,36927962,70489435,60754,36264741,69812632,54961
(주)티비씨,33830,Dec-13,33499370,71140026,0,33499370,70359861,0
(주)티비씨,33830,Dec-14,35232833,75582202,0,35232833,74785185,0
(주)티비씨,33830,Dec-15,41125286,74008436,3306,40871385,73232667,0
(주)티비씨,33830,Dec-16,38827003,77631798,2942,38513717,76872222,0
(주)티비씨,33830,Dec-17,42211580,83909721,2752,41921451,83360377,0
(주)티비씨,33830,Dec-18,40608939,86336481,2535,40359498,85769378,0
(주)티비씨,33830,Dec-19,49281263,89522206,2038,49031092,88912316,0
(주)티비에이치글로벌,84870,Dec-11,471634836,277474685,159556323,181462213,125188199,74731867
(주)티비에이치글로벌,84870,Dec-12,521060092,280584396,137860068,173470827,96268066,61171645
(주)티비에이치글로벌,84870,Dec-13,555207099,300128199,131137346,166970170,90798146,62838446
(주)티비에이치글로벌,84870,Dec-14,549843829,343810454,156883598,146244923,96807179,65454452
(주)티비에이치글로벌,84870,Dec-15,632110049,401399588,197052046,128501368,84596576,66106020
(주)티비에이치글로벌,84870,Dec-16,722249786,393429096,199193475,158895899,88437590,65876222
(주)티비에이치글로벌,84870,Dec-17,694474511,397819815,198649379,180047261,93126320,64924550
(주)티비에이치글로벌,84870,Dec-18,,,,208807277,88731786,62522850
(주)티비에이치글로벌,84870,Dec-19,,,,210778625,87177279,58981561
(주)티사이언티픽,57680,Dec-11,,,,10719098,8800652,0
(주)티사이언티픽,57680,Dec-12,,,,9688822,10257769,0
(주)티사이언티픽,57680,Dec-13,8662180,9496116,387989,8662180,7720882,387757
(주)티사이언티픽,57680,Dec-14,,,,25144567,9476639,3257
(주)티사이언티픽,57680,Dec-15,37020529,11781356,0,37020529,11284724,0
(주)티사이언티픽,57680,Dec-16,29775243,11133489,0,29775243,10031370,0
(주)티사이언티픽,57680,Dec-17,,,,44382402,25208360,0
(주)티사이언티픽,57680,Dec-18,,,,5213668,45370920,3888
(주)티사이언티픽,57680,Dec-19,,,,7690404,13706854,0
(주)티씨케이,64760,Dec-11,,,,59442486,34176572,14616873
(주)티씨케이,64760,Dec-12,,,,48811038,32109975,19496463
(주)티씨케이,64760,Dec-13,,,,35055732,34441484,13514150
(주)티씨케이,64760,Dec-14,,,,45221490,49401276,11296506
(주)티씨케이,64760,Dec-15,,,,61929728,57057592,9327798
(주)티씨케이,64760,Dec-16,,,,89446645,66590593,13621595
(주)티씨케이,64760,Dec-17,,,,130310060,100857127,18315307
(주)티씨케이,64760,Dec-18,,,,170518830,144054240,25794063
(주)티씨케이,64760,Dec-19,,,,171378814,155024996,34699740
(주)티앤알바이오팹,246710,Dec-18,,,,974315,30141010,391355
(주)티앤알바이오팹,246710,Dec-19,,,,1287126,22877002,424419
(주)티에스넥스젠,43220,Dec-11,,,,25509487,7172993,2210333
(주)티에스넥스젠,43220,Dec-12,,,,3513154,5311151,3378167
(주)티에스넥스젠,43220,Dec-13,,,,15274093,12859114,655101
(주)티에스넥스젠,43220,Dec-14,17706854,15122667,464191,17731354,19177675,464191
(주)티에스넥스젠,43220,Dec-15,18479203,12020234,165442,14425574,10983435,70565
(주)티에스넥스젠,43220,Dec-16,32850567,52489593,2923123,18536385,20905129,785138
(주)티에스넥스젠,43220,Dec-17,37440454,27406384,3179269,23192844,23688262,2540942
(주)티에스넥스젠,43220,Dec-18,39527527,24356705,5091607,27959282,20791142,4319338
(주)티에스넥스젠,43220,Dec-19,42661536,30269723,4821377,32394970,27207580,4596064
(주)티에스이,131290,Dec-11,132771090,74185353,13151438,100975654,59178816,10155995
(주)티에스이,131290,Dec-12,99437986,63739871,15823711,62746280,46277360,11288815
(주)티에스이,131290,Dec-13,110666845,73226344,15850081,74874934,55259431,10260103
(주)티에스이,131290,Dec-14,145648441,87007076,17002177,105755004,68709166,10340424
(주)티에스이,131290,Dec-15,132224417,98893776,19093541,81413248,58153632,10041772
(주)티에스이,131290,Dec-16,126712203,90092354,22624651,61654193,45092937,9347793
(주)티에스이,131290,Dec-17,185749435,94516771,22697079,101235629,55206741,9767495
(주)티에스이,131290,Dec-18,184431173,112750640,19555844,107150369,68833392,8341935
(주)티에스이,131290,Dec-19,191490314,133002243,27537645,114955821,79034512,16191378
(주)티에스트릴리온,317240,Dec-19,,,,,,
(주)티에이치엔,19180,Dec-11,146087670,45802162,13280259,138565321,42177414,12261690
(주)티에이치엔,19180,Dec-12,162925090,65602265,30042775,166347384,60377352,14700402
(주)티에이치엔,19180,Dec-13,225496090,74913819,27469749,190518114,84615383,11317163
(주)티에이치엔,19180,Dec-14,229346898,79431393,26925205,179696159,102085325,15197285
(주)티에이치엔,19180,Dec-15,276197806,100201212,30045939,240960633,124166966,18076499
(주)티에이치엔,19180,Dec-16,293815684,95443115,29693078,258025320,109277060,15811358
(주)티에이치엔,19180,Dec-17,312716520,97727056,37977027,263401715,107425945,25044172
(주)티에이치엔,19180,Dec-18,372768605,110405243,33170713,331053733,129426177,22085525
(주)티에이치엔,19180,Dec-19,402190764,138230047,36707416,356789121,127059195,25622517
(주)티엘아이,62860,Dec-11,117886986,59379307,8575298,52328977,51992847,5877249
(주)티엘아이,62860,Dec-12,129817683,56614949,11357534,64400824,43466487,8465077
(주)티엘아이,62860,Dec-13,115998945,62784446,9290696,67278651,50256462,7308883
(주)티엘아이,62860,Dec-14,133379534,66531807,12490676,85727352,51311448,9907250
(주)티엘아이,62860,Dec-15,132750768,68102256,9908910,88281306,54931629,7780768
(주)티엘아이,62860,Dec-16,77429304,72374912,9092895,72365334,65016348,8888648
