회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별)
인포뱅크(주),39290,Dec-16,34308666,16866870,28413048,13496371
인포뱅크(주),39290,Dec-17,32858868,15393334,25476037,11237819
인포뱅크(주),39290,Dec-18,32830902,16240955,25313639,11884280
인포뱅크(주),39290,Dec-19,30711828,13841944,23575266,10993735
인화정공(주),101930,Dec-11,51125990,33189879,44233599,28132807
인화정공(주),101930,Dec-12,71723065,48849149,55790297,41785677
인화정공(주),101930,Dec-13,86738108,103923132,55415429,43248277
인화정공(주),101930,Dec-14,129240424,136895603,56832363,67362942
인화정공(주),101930,Dec-15,114092303,90582022,56053672,38405875
인화정공(주),101930,Dec-16,114724720,104525433,54695874,51943039
인화정공(주),101930,Dec-17,139413469,127731102,70393510,71420251
인화정공(주),101930,Dec-18,106839646,151037071,37867008,101530577
인화정공(주),101930,Dec-19,96512595,149942413,31576046,91211032
일동제약(주),249420,Dec-16,218700114,142528480,217838688,142520560
일동제약(주),249420,Dec-17,205024764,157412502,203322607,156751014
일동제약(주),249420,Dec-18,210455515,162897306,208624765,162348780
일동제약(주),249420,Dec-19,233367305,211842525,231059684,211017556
일동홀딩스(주),230,Dec-11,237029569,128682725,211584574,114751090
일동홀딩스(주),230,Dec-12,229780935,138135714,210338199,127133869
일동홀딩스(주),230,Dec-13,276352236,174717004,258518202,165409497
일동홀딩스(주),230,Dec-14,244800246,152498853,227213890,143340238
일동홀딩스(주),230,Dec-15,301273836,203060464,283330778,193574281
일동홀딩스(주),230,Dec-16,79510403,48925450,48351799,14423745
일동홀딩스(주),230,Dec-17,58316551,81601752,30742370,19436598
일동홀딩스(주),230,Dec-18,54890858,81670940,31339140,19624388
일동홀딩스(주),230,Dec-19,263282499,324399182,7061437,57433398
일성건설(주),13360,Dec-11,182373269,81792049,181749091,81657353
일성건설(주),13360,Dec-12,184900203,91759994,184667823,91739529
일성건설(주),13360,Dec-13,185367002,87630212,182005201,83327911
일성건설(주),13360,Dec-14,159181241,145243825,156396314,138694036
일성건설(주),13360,Dec-15,160804990,128794041,163698938,128161558
일성건설(주),13360,Dec-16,174723577,153603870,176536408,151733481
일성건설(주),13360,Dec-17,207241786,157042361,208474303,156570534
일성건설(주),13360,Dec-18,212143231,178949069,213654564,178700530
일성건설(주),13360,Dec-19,238227543,215815943,240420091,215544968
일성신약(주),3120,Dec-11,,,44805929,21850134
일성신약(주),3120,Dec-12,,,50694337,24095765
일성신약(주),3120,Dec-13,,,138367136,9655953
일성신약(주),3120,Dec-14,,,142839153,9010551
일성신약(주),3120,Dec-15,,,301604064,38861222
일성신약(주),3120,Dec-16,,,270170748,9117388
일성신약(주),3120,Dec-17,,,278810035,15511392
일성신약(주),3120,Dec-18,,,279421732,15904261
일성신약(주),3120,Dec-19,,,272440820,18316063
일신방직(주),3200,Dec-11,290491269,73121947,185083375,54149981
일신방직(주),3200,Dec-12,264876353,58494433,152590957,44068103
일신방직(주),3200,Dec-13,307951879,55012012,176829034,42147952
일신방직(주),3200,Dec-14,325863299,69572084,172296339,50792701
일신방직(주),3200,Dec-15,341592824,86258802,173901725,51457593
일신방직(주),3200,Dec-16,359937982,93878171,179600563,48543603
일신방직(주),3200,Dec-17,354556978,89536520,168607461,44684272
일신방직(주),3200,Dec-18,358281815,119157648,175362418,50694195
일신방직(주),3200,Dec-19,383837272,131471926,161000055,41910559
일양약품(주),7570,Mar-11,,,109463219,165441983
일양약품(주),7570,Mar-12,,,126691753,107976415
일양약품(주),7570,Mar-13,,,127239386,119091747
일양약품(주),7570,Mar-14,,,129806972,146398017
일양약품(주),7570,Mar-15,158517973,168868019,132907506,155672112
일양약품(주),7570,Dec-16,147671966,182430828,114200164,167628165
일양약품(주),7570,Dec-17,166135283,206706688,130074703,193398282
일양약품(주),7570,Dec-18,161380657,183689977,110810521,159620602
일양약품(주),7570,Dec-19,171407305,180329326,108741186,149129000
일정실업(주),8500,Dec-11,33607361,16810313,22372747,14847192
일정실업(주),8500,Dec-12,40504881,17737121,27112086,14812505
일정실업(주),8500,Dec-13,37440933,10626597,23117072,8211363
일정실업(주),8500,Dec-14,33123114,11083630,18245111,8153797
일정실업(주),8500,Dec-15,36758004,9472424,22414456,7117653
일정실업(주),8500,Dec-16,38795019,8088366,24160501,5208860
일정실업(주),8500,Dec-17,39115649,14631439,27500136,12254452
일정실업(주),8500,Dec-18,40664429,24162417,31011578,22778977
일정실업(주),8500,Dec-19,31532799,22967960,26938086,22821865
일진다이아몬드(주),81000,Dec-11,68807809,41723648,62490433,36964105
일진다이아몬드(주),81000,Dec-12,66076780,49410206,53331245,34744477
일진다이아몬드(주),81000,Dec-13,69495434,55033100,57935985,39177390
일진다이아몬드(주),81000,Dec-14,75130092,56488921,58997004,38766176
일진다이아몬드(주),81000,Dec-15,80001444,46641125,63344892,28129582
일진다이아몬드(주),81000,Dec-16,85421885,47703016,67800465,28373882
일진다이아몬드(주),81000,Dec-17,89661635,46310875,70857514,26508200
일진다이아몬드(주),81000,Dec-18,96619576,43949773,74835504,23800799
일진다이아몬드(주),81000,Dec-19,175265994,48380555,113531020,11666817
일진디스플레이(주),20760,Dec-11,,,95671269,78889937
일진디스플레이(주),20760,Dec-12,,,158426282,113475722
일진디스플레이(주),20760,Dec-13,,,83744865,91302360
일진디스플레이(주),20760,Dec-14,,,77557614,84880590
일진디스플레이(주),20760,Dec-15,,,62918879,78575161
일진디스플레이(주),20760,Dec-16,,,49572342,81779039
일진디스플레이(주),20760,Dec-17,,,67788900,77044558
일진디스플레이(주),20760,Dec-18,,,64012868,68179085
일진디스플레이(주),20760,Dec-19,30599636,67311035,29881723,66582653
일진머티리얼즈(주),20150,Dec-11,130245423,84449831,124578189,81857866
일진머티리얼즈(주),20150,Dec-12,156293333,171616535,129025182,143761268
일진머티리얼즈(주),20150,Dec-13,176154324,255762571,110210995,155401999
일진머티리얼즈(주),20150,Dec-14,219936718,264827196,134696799,156324051
일진머티리얼즈(주),20150,Dec-15,199215948,165850911,123497210,51550019
일진머티리얼즈(주),20150,Dec-16,147803910,68619842,108367231,32066796
일진머티리얼즈(주),20150,Dec-17,394514637,89044966,329668548,26985319
일진머티리얼즈(주),20150,Dec-18,357483184,109016828,366090789,38263933
일진머티리얼즈(주),20150,Dec-19,592714091,100985309,250799326,42584781
일진전기(주),103590,Dec-11,284631771,265778224,284379395,265739379
일진전기(주),103590,Dec-12,313284178,341662863,313082221,341754503
일진전기(주),103590,Dec-13,287455665,386315270,286803667,386219382
일진전기(주),103590,Dec-14,270819669,349434218,262960065,336002660
일진전기(주),103590,Dec-15,225993622,324115108,219801893,318763085
일진전기(주),103590,Dec-16,253630145,336257464,247710581,333150467
일진전기(주),103590,Dec-17,278689502,292990342,272704999,289826833
일진전기(주),103590,Dec-18,295303716,370893170,288024931,367028070
일진전기(주),103590,Dec-19,304053029,273112730,298597328,271786341
일진홀딩스(주),15860,Dec-11,380313103,363890219,3547160,20450008
일진홀딩스(주),15860,Dec-12,405635048,465032953,5151211,26422865
일진홀딩스(주),15860,Dec-13,385616165,526616858,6471162,22645582
일진홀딩스(주),15860,Dec-14,396485893,463485522,12861314,4107820
일진홀딩스(주),15860,Dec-15,365754416,476074086,9190711,6371705
일진홀딩스(주),15860,Dec-16,408742371,492440548,5025955,16479969
일진홀딩스(주),15860,Dec-17,422672536,436047803,4172543,30534748
일진홀딩스(주),15860,Dec-18,459807899,507753290,26407675,18592289
일진홀딩스(주),15860,Dec-19,530335698,392472884,14059757,12232732
잉글우드랩(주),950140,Dec-16,65173812,9650863,49703181,1158611
잉글우드랩(주),950140,Dec-17,46463978,19530430,41985219,12198439
잉글우드랩(주),950140,Dec-18,59275700,30453365,54035156,20573070
잉글우드랩(주),950140,Dec-19,70525502,38497196,53966472,20106526
자이글(주),234920,Dec-16,,,35322210,5070490
자이글(주),234920,Dec-17,26028961,3824836,25792381,3735481
자이글(주),234920,Dec-18,33851989,11984233,33688976,11935405
자이글(주),234920,Dec-19,,,19042910,10766553
자이에스앤디(주),317400,Dec-19,,,177191685,91498414
자화전자(주),33240,Dec-11,154199881,81367335,122729874,61683172
자화전자(주),33240,Dec-12,199276558,88968602,153727753,71728070
자화전자(주),33240,Dec-13,235967120,89484475,190843622,74724291
자화전자(주),33240,Dec-14,226950955,73012337,183278591,53153521
자화전자(주),33240,Dec-15,232425866,74452677,183996630,53395175
자화전자(주),33240,Dec-16,238347311,98580729,199810990,68083819
자화전자(주),33240,Dec-17,285668399,168193532,258250083,109049336
자화전자(주),33240,Dec-18,196162218,73336819,167947504,66584719
자화전자(주),33240,Dec-19,179625364,67228513,164198987,61145936
재영솔루텍(주),49630,Dec-11,60540020,125182351,53917132,113653296
재영솔루텍(주),49630,Dec-12,47293736,40524873,39810798,29846239
재영솔루텍(주),49630,Dec-13,57084506,117544566,54370644,109203223
재영솔루텍(주),49630,Dec-14,71319102,59195414,64343497,48481850
재영솔루텍(주),49630,Dec-15,63199468,36402530,57956829,27520668
재영솔루텍(주),49630,Dec-16,65191636,92156114,62608461,87402923
재영솔루텍(주),49630,Dec-17,51160376,106296418,54221554,99071241
재영솔루텍(주),49630,Dec-18,65916501,96121054,65694873,96177451
재영솔루텍(주),49630,Dec-19,66683857,70313330,67289911,65189202
전방(주),950,Dec-11,129591986,220844245,116225071,217497990
전방(주),950,Dec-12,109988401,258034682,97315361,254989302
전방(주),950,Dec-13,112274187,247563665,101513050,245558873
전방(주),950,Dec-14,104865195,278099935,93181359,274721468
전방(주),950,Dec-15,89561536,282371738,78135605,279224911
전방(주),950,Dec-16,78374961,267379421,68608775,264557963
전방(주),950,Dec-17,63250626,220991347,62816512,220438839
전방(주),950,Dec-18,63996336,202727819,63785446,202252224
전방(주),950,Dec-19,40731933,205732384,40683685,205247385
전진바이오팜(주),110020,Dec-18,,,6117769,2709081
전진바이오팜(주),110020,Dec-19,,,4532629,656270
제너셈(주),217190,Dec-15,,,27440328,12269771
제너셈(주),217190,Dec-16,,,22787574,8319202
제너셈(주),217190,Dec-17,,,17426606,13140792
제너셈(주),217190,Dec-18,,,16349692,21675437
제너셈(주),217190,Dec-19,,,18213940,21051834
제룡산업(주),147830,Dec-12,,,14391116,5488051
제룡산업(주),147830,Dec-13,,,21553286,10096315
제룡산업(주),147830,Dec-14,,,22621772,7406074
제룡산업(주),147830,Dec-15,,,27537862,10527977
제룡산업(주),147830,Dec-16,,,33413193,8196539
제룡산업(주),147830,Dec-17,,,42043199,5822731
제룡산업(주),147830,Dec-18,,,42267157,3273788
제룡산업(주),147830,Dec-19,,,52685252,4314325
제룡전기(주),33100,Dec-11,,,21207859,6853831
제룡전기(주),33100,Dec-12,,,21766496,6850657
제룡전기(주),33100,Dec-13,,,25846451,7616725
제룡전기(주),33100,Dec-14,,,39808479,9443304
제룡전기(주),33100,Dec-15,,,34311470,9271662
제룡전기(주),33100,Dec-16,,,29626332,9259605
제룡전기(주),33100,Dec-17,,,27281361,6833995
제룡전기(주),33100,Dec-18,,,31095884,6450494
제룡전기(주),33100,Dec-19,,,38524051,7204916
제이더블유생명과학(주),234080,Dec-16,47252547,81141589,46401724,83180116
제이더블유생명과학(주),234080,Dec-17,54960134,74254018,51698238,74691814
제이더블유생명과학(주),234080,Dec-18,57926150,73127257,53407639,71993822
제이더블유생명과학(주),234080,Dec-19,59855690,66870913,56093831,66176311
제이더블유신약(주),67290,Dec-11,31630076,47101037,33730144,36071969
제이더블유신약(주),67290,Dec-12,40917713,62994550,42609835,46440465
제이더블유신약(주),67290,Dec-13,52622172,78944780,51357427,54509599
제이더블유신약(주),67290,Dec-14,49467740,80805463,48172176,50966620
제이더블유신약(주),67290,Dec-15,51021428,64336381,54652572,52702084
제이더블유신약(주),67290,Dec-16,70221435,51980471,63914685,33680123
제이더블유신약(주),67290,Dec-17,55141034,42563661,44946824,41664584
제이더블유신약(주),67290,Dec-18,44702156,43873785,37089381,42575253
제이더블유신약(주),67290,Dec-19,73481999,32244102,68275291,30155091
제이더블유중외제약(주),1060,Dec-11,402830112,318181994,402824363,318181994
제이더블유중외제약(주),1060,Dec-12,331899775,297853958,331748192,297853958
제이더블유중외제약(주),1060,Dec-13,324094728,316279507,324084294,316279507
제이더블유중외제약(주),1060,Dec-14,348376608,211435444,348078370,211416786
제이더블유중외제약(주),1060,Dec-15,376174401,260781279,375500968,260779495
제이더블유중외제약(주),1060,Dec-16,422640946,257975368,421612706,257974103
제이더블유중외제약(주),1060,Dec-17,411366934,274537164,410292589,274531535
제이더블유중외제약(주),1060,Dec-18,373910080,228368447,372635988,228348230
제이더블유중외제약(주),1060,Dec-19,335057455,277983375,327581640,275061930
제이더블유홀딩스(주),96760,Dec-11,495130457,535483764,41736572,34499051
제이더블유홀딩스(주),96760,Dec-12,463493124,652878899,19827714,79886181
제이더블유홀딩스(주),96760,Dec-13,509672605,618544313,40440763,82298452
제이더블유홀딩스(주),96760,Dec-14,543605157,549762514,42312465,88350228
제이더블유홀딩스(주),96760,Dec-15,572264183,594439822,49277713,104749795
제이더블유홀딩스(주),96760,Dec-16,694619834,571805256,38641198,82158960
제이더블유홀딩스(주),96760,Dec-17,659153431,601884293,38470877,172353763
제이더블유홀딩스(주),96760,Dec-18,643472441,501255403,72190732,155089011
제이더블유홀딩스(주),96760,Dec-19,590052450,651284040,46496466,167399283
제이스코홀딩스(주),23440,Dec-11,,,20505569,24156949
제이스코홀딩스(주),23440,Dec-12,,,26070632,17050620
제이스코홀딩스(주),23440,Dec-13,,,26548329,43051926
제이스코홀딩스(주),23440,Dec-14,,,26015431,37600766
제이스코홀딩스(주),23440,Dec-15,,,24939745,36989623
제이스코홀딩스(주),23440,Dec-16,,,16350725,16740412
제이스코홀딩스(주),23440,Dec-17,,,15590410,23461865
제이스코홀딩스(주),23440,Dec-18,,,16275771,21848617
제이스코홀딩스(주),23440,Dec-19,,,14022355,15726647
제이씨케미칼(주),137950,Dec-11,,,42283306,27113779
제이씨케미칼(주),137950,Dec-12,19580972,13765969,18923974,13474729
제이씨케미칼(주),137950,Dec-13,27070992,26736511,25600353,15766437
제이씨케미칼(주),137950,Dec-14,40899737,43143039,36915109,30968254
제이씨케미칼(주),137950,Dec-15,45289118,55056922,34879135,37157426
제이씨케미칼(주),137950,Dec-16,38056385,55770529,32587863,41078407
제이씨케미칼(주),137950,Dec-17,42434441,51250003,36070551,38374525
제이씨케미칼(주),137950,Dec-18,48524330,80436826,45887350,66470965
제이씨케미칼(주),137950,Dec-19,65852925,90131920,60307352,74766480
제이씨현시스템(주),33320,Dec-11,47570698,13908478,39117442,11787044
제이씨현시스템(주),33320,Dec-12,50849462,17150145,42240767,15132650
제이씨현시스템(주),33320,Dec-13,56363936,20259641,46163123,16768831
제이씨현시스템(주),33320,Dec-14,57675888,24556954,46149419,18610529
제이씨현시스템(주),33320,Dec-15,65147044,30959517,54532200,25882188
제이씨현시스템(주),33320,Dec-16,76053046,32553350,60764005,27489799
제이씨현시스템(주),33320,Dec-17,88411167,31545573,68372180,26596760
제이씨현시스템(주),33320,Dec-18,108232926,43724649,86642459,41601537
제이씨현시스템(주),33320,Dec-19,105353005,39410138,80940729,37782672
제이엔케이히터(주),126880,Dec-11,86969434,40168430,82209097,35313185
제이엔케이히터(주),126880,Dec-12,98524365,63627773,83941439,49101481
제이엔케이히터(주),126880,Dec-13,86048018,63406012,68067412,44046172
제이엔케이히터(주),126880,Dec-14,104914490,101869716,81076759,75971524
제이엔케이히터(주),126880,Dec-15,95447429,90221924,71943558,63586539
