회사명,거래소코드,회계년도,매출액증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS)
(주)인트로메딕,150840,Dec-13,22.31,64.05,3257.89
(주)인트로메딕,150840,Dec-14,9.7,57.02,7.61
(주)인트로메딕,150840,Dec-15,-24.49,9.28,5.02
(주)인트로메딕,150840,Dec-16,2.67,-23.41,-26.78
(주)인트로메딕,150840,Dec-17,7.72,-37.35,-23.64
(주)인트로메딕,150840,Dec-18,3.33,17.85,39.57
(주)인트로메딕,150840,Dec-19,-7.85,22.7,12.03
(주)인트론바이오테크놀로지,48530,Dec-11,11.04,116.66,33.54
(주)인트론바이오테크놀로지,48530,Dec-12,-4.43,40.33,19.24
(주)인트론바이오테크놀로지,48530,Dec-13,13.48,-30.63,46.57
(주)인트론바이오테크놀로지,48530,Dec-14,7.59,-6.81,10.89
(주)인트론바이오테크놀로지,48530,Dec-15,18.58,48.65,77.64
(주)인트론바이오테크놀로지,48530,Dec-16,-13.63,15.4,42.77
(주)인트론바이오테크놀로지,48530,Dec-17,7.24,6.4,-38.05
(주)인트론바이오테크놀로지,48530,Dec-18,87.77,24.95,29.11
(주)인트론바이오테크놀로지,48530,Dec-19,-59.45,-7.84,65.89
(주)인팩,23810,Dec-11,6.8,6.47,10.08
(주)인팩,23810,Dec-12,7.08,21.07,5.44
(주)인팩,23810,Dec-13,9.37,8.24,30.85
(주)인팩,23810,Dec-14,0.76,2.46,14.97
(주)인팩,23810,Dec-15,-2.71,18.85,3.83
(주)인팩,23810,Dec-16,5.22,38.64,7.43
(주)인팩,23810,Dec-17,-2.22,-18.7,2.56
(주)인팩,23810,Dec-18,-11.3,-5.07,1.03
(주)인팩,23810,Dec-19,-3.31,85.66,-3.4
(주)인포마크,175140,Dec-15,-26.14,39.02,85.45
(주)인포마크,175140,Dec-16,22,-5.54,5.07
(주)인포마크,175140,Dec-17,-11.39,72.33,-22.31
(주)인포마크,175140,Dec-18,100.03,-37.75,8.32
(주)인포마크,175140,Dec-19,-34.25,-21.06,-50.02
(주)인포바인,115310,Dec-11,9.09,0,12.92
(주)인포바인,115310,Dec-12,7.16,0,13.04
(주)인포바인,115310,Dec-13,15.5,0,18.81
(주)인포바인,115310,Dec-14,5.13,0,16.67
(주)인포바인,115310,Dec-15,-9.15,0,7.9
(주)인포바인,115310,Dec-16,12.86,0,13.3
(주)인포바인,115310,Dec-17,5.55,0,2.19
(주)인포바인,115310,Dec-18,-7.88,0,4.22
(주)인포바인,115310,Dec-19,-4.96,0,7.95
(주)인피니트헬스케어,71200,Dec-11,5.26,4.1,1.15
(주)인피니트헬스케어,71200,Dec-12,-7.49,1.53,-8.21
(주)인피니트헬스케어,71200,Dec-13,-17.77,-48.95,19.36
(주)인피니트헬스케어,71200,Dec-14,-14.29,-39.48,4.01
(주)인피니트헬스케어,71200,Dec-15,0.27,29.99,5.9
(주)인피니트헬스케어,71200,Dec-16,18.16,-25.72,12.94
(주)인피니트헬스케어,71200,Dec-17,0.63,139.24,2.03
(주)인피니트헬스케어,71200,Dec-18,-7.66,98.48,8.85
(주)인피니트헬스케어,71200,Dec-19,10.21,86.92,9.58
(주)일승,333430,Dec-19,,,
(주)일신바이오베이스,68330,Dec-11,-36.29,89.09,2.97
(주)일신바이오베이스,68330,Dec-12,35.59,0.04,8
(주)일신바이오베이스,68330,Dec-13,-22.01,14.58,4.18
(주)일신바이오베이스,68330,Dec-14,20.82,5.44,8.93
(주)일신바이오베이스,68330,Dec-15,9.05,9.51,-0.29
(주)일신바이오베이스,68330,Dec-16,4.01,-12.41,35.37
(주)일신바이오베이스,68330,Dec-17,-3.66,17.57,6.18
(주)일신바이오베이스,68330,Dec-18,20.24,-1.54,1.35
(주)일신바이오베이스,68330,Dec-19,15.07,8.96,11.54
(주)일신석재,7110,Dec-11,27.79,-0.82,1.24
(주)일신석재,7110,Dec-12,-31.86,0.56,0.7
(주)일신석재,7110,Dec-13,-3.94,35.86,0.34
(주)일신석재,7110,Dec-14,3.79,0.42,-1.13
(주)일신석재,7110,Dec-15,0.61,1.62,-5.27
(주)일신석재,7110,Dec-16,5.98,-13.36,-3.96
(주)일신석재,7110,Dec-17,25.33,22.52,0.83
(주)일신석재,7110,Dec-18,2.73,-6.47,0.63
(주)일신석재,7110,Dec-19,23.12,11.38,1.75
(주)일야,58450,Dec-11,-25.94,21.67,-16.61
(주)일야,58450,Dec-12,-11.41,37.2,-31.58
(주)일야,58450,Dec-13,62.59,84.5,8.13
(주)일야,58450,Dec-14,32.3,18.62,19.49
(주)일야,58450,Dec-15,-39.01,-51.77,32.97
(주)일야,58450,Dec-16,12.65,17,4.28
(주)일야,58450,Dec-17,-42.08,63.24,-18.78
(주)일야,58450,Dec-18,-32.8,273.25,-33.6
(주)일야,58450,Dec-19,-3.41,-34.4,-23.94
(주)일지테크,19540,Dec-11,25.61,82.11,8.42
(주)일지테크,19540,Dec-12,45.81,16.95,34.19
(주)일지테크,19540,Dec-13,1.61,-24.16,22.12
(주)일지테크,19540,Dec-14,-17.62,-11.64,18.28
(주)일지테크,19540,Dec-15,9.8,19.65,8.78
(주)일지테크,19540,Dec-16,-8.7,4.77,4.82
(주)일지테크,19540,Dec-17,-0.52,13.96,7.36
(주)일지테크,19540,Dec-18,21.84,49.01,4.67
(주)일지테크,19540,Dec-19,9.95,-11.97,1.85
(주)일진파워,94820,Dec-11,-5,941.59,6.47
(주)일진파워,94820,Dec-12,6.43,-14.38,-5.04
(주)일진파워,94820,Dec-13,-21.01,30.4,2.55
(주)일진파워,94820,Dec-14,-38.4,-26.32,3.78
(주)일진파워,94820,Dec-15,-1.83,-40.45,0.1
(주)일진파워,94820,Dec-16,10.67,0,7.01
(주)일진파워,94820,Dec-17,25.21,0,19.38
(주)일진파워,94820,Dec-18,12.81,0,14.64
(주)일진파워,94820,Dec-19,7.92,0,7.43
(주)잇츠한불,226320,Dec-15,27.98,116.65,294.95
(주)잇츠한불,226320,Dec-16,-13.6,-17.45,7.25
(주)잇츠한불,226320,Dec-17,-41.47,36.59,29.58
(주)잇츠한불,226320,Dec-18,-8.81,-13.26,-0.46
(주)잇츠한불,226320,Dec-19,-27.92,-5.85,-1.54
(주)잉크테크,49550,Dec-11,5.1,16.58,-17.55
(주)잉크테크,49550,Dec-12,42.4,13.43,22.69
(주)잉크테크,49550,Dec-13,9.12,34.91,25.67
(주)잉크테크,49550,Dec-14,-3.54,-21.85,-15.3
(주)잉크테크,49550,Dec-15,-12.76,-2.57,-47.54
(주)잉크테크,49550,Dec-16,-1.02,-6.86,7.8
(주)잉크테크,49550,Dec-17,-22.89,-10.35,83.33
(주)잉크테크,49550,Dec-18,-2.25,14.41,-7.71
(주)잉크테크,49550,Dec-19,2.54,2.38,-9.97
(주)자비스,254120,Dec-16,,,
(주)자비스,254120,Dec-17,,,
(주)자비스,254120,Dec-18,,,
(주)자비스,254120,Dec-19,0,0,0
(주)자연과환경,43910,Dec-11,22.95,-5.37,-36.81
(주)자연과환경,43910,Dec-12,25.1,-9.77,22.78
(주)자연과환경,43910,Dec-13,-17.85,-12.1,-11.07
(주)자연과환경,43910,Dec-14,-71.11,-87,-61.76
(주)자연과환경,43910,Dec-15,-32.07,12.89,56.09
(주)자연과환경,43910,Dec-16,32.36,-13.08,-20.09
(주)자연과환경,43910,Dec-17,44.19,66.84,68.12
(주)자연과환경,43910,Dec-18,87.33,26.83,3.9
(주)자연과환경,43910,Dec-19,27,-18.8,45.5
(주)장원테크,174880,Dec-16,-69.14,-25.99,42.79
(주)장원테크,174880,Dec-17,-47.4,-67.52,-9.03
(주)장원테크,174880,Dec-18,35.81,49.02,14.66
(주)장원테크,174880,Dec-19,-27.96,-59.64,8.46
(주)정다운,208140,Dec-14,,,
(주)정다운,208140,Dec-15,,,
(주)정다운,208140,Dec-16,0,0,0
(주)정다운,208140,Dec-17,41,-68.19,36.57
(주)정다운,208140,Dec-18,18.24,336.21,21.72
(주)정다운,208140,Dec-19,20.29,21.34,2.1
(주)정상제이엘에스,40420,Dec-11,-8.2,48.71,-2.56
(주)정상제이엘에스,40420,Dec-12,-8.19,-16.28,2.52
(주)정상제이엘에스,40420,Dec-13,-6.08,6.59,0.43
(주)정상제이엘에스,40420,Dec-14,2.28,18.41,0.75
(주)정상제이엘에스,40420,Dec-15,2.58,22.65,-0.07
(주)정상제이엘에스,40420,Dec-16,3.39,59.18,3.03
(주)정상제이엘에스,40420,Dec-17,0.88,13.52,3.29
(주)정상제이엘에스,40420,Dec-18,3.4,-4.26,-4.06
(주)정상제이엘에스,40420,Dec-19,6.73,49.31,4.4
(주)정원엔시스,45510,Dec-11,-23.37,-44.07,-9.52
(주)정원엔시스,45510,Dec-12,-22.91,-10.2,10.12
(주)정원엔시스,45510,Dec-13,-13.26,-15.71,-16.39
(주)정원엔시스,45510,Dec-14,8.9,21.91,16.29
(주)정원엔시스,45510,Dec-15,4.14,28.56,35.2
(주)정원엔시스,45510,Dec-16,14.58,-30.13,43.84
(주)정원엔시스,45510,Dec-17,-20.47,-92.83,-8.06
(주)정원엔시스,45510,Dec-18,-9.34,1893.86,10.7
(주)정원엔시스,45510,Dec-19,16.59,24.95,0.47
(주)제넥신,95700,Dec-11,146.58,0,-7.83
(주)제넥신,95700,Dec-12,134.91,0,88.2
(주)제넥신,95700,Dec-13,-7.95,0,-16.46
(주)제넥신,95700,Dec-14,189.43,-27.72,163.51
(주)제넥신,95700,Dec-15,95.25,78.28,24.6
(주)제넥신,95700,Dec-16,-65.09,-32.93,35.37
(주)제넥신,95700,Dec-17,150.66,0,-33.09
(주)제넥신,95700,Dec-18,-54.73,0,181.37
(주)제넥신,95700,Dec-19,-12.25,0,-7.36
(주)제넨바이오,72520,Dec-11,108.22,12.02,4.28
(주)제넨바이오,72520,Dec-12,41.87,27.28,-2.69
(주)제넨바이오,72520,Dec-13,0.65,4.47,-6.18
(주)제넨바이오,72520,Dec-14,-49.96,-42.52,-65.93
(주)제넨바이오,72520,Dec-15,-31.93,-47.3,-83.93
(주)제넨바이오,72520,Dec-16,-75.72,-72.01,492.03
(주)제넨바이오,72520,Dec-17,-6.55,0,-31
(주)제넨바이오,72520,Dec-18,-55.68,0,136.62
(주)제넨바이오,72520,Dec-19,65.35,0,-19.28
(주)제노레이,122310,Dec-18,28.03,32.32,82.59
(주)제노레이,122310,Dec-19,14.9,26.9,31.54
(주)제노포커스,187420,Dec-15,-0.53,31.08,210.88
(주)제노포커스,187420,Dec-16,26.89,35.8,111.81
(주)제노포커스,187420,Dec-17,2.9,33.48,3.13
(주)제노포커스,187420,Dec-18,23.39,118.62,-2.99
(주)제노포커스,187420,Dec-19,87.1,-10.23,-3.1
(주)제닉,123330,Dec-11,28.56,13.94,224.55
(주)제닉,123330,Dec-12,-18.43,9.51,15.07
(주)제닉,123330,Dec-13,-26.25,49.74,4.29
(주)제닉,123330,Dec-14,-2.72,6.61,-0.96
(주)제닉,123330,Dec-15,2.15,-0.26,5.37
(주)제닉,123330,Dec-16,-2.41,-8.44,7.7
(주)제닉,123330,Dec-17,-19.24,41.35,-11.37
(주)제닉,123330,Dec-18,1.86,-3.11,-26.84
(주)제닉,123330,Dec-19,-14.38,-43.87,-81.7
(주)제로투세븐,159580,Dec-13,-4.6,1.39,108.64
(주)제로투세븐,159580,Dec-14,0.27,20.85,-1.47
(주)제로투세븐,159580,Dec-15,10.86,-4.5,-4.84
(주)제로투세븐,159580,Dec-16,-16.6,5.48,-19.23
(주)제로투세븐,159580,Dec-17,-17.28,-25.46,-33.84
(주)제로투세븐,159580,Dec-18,-4.78,0.22,151.85
(주)제로투세븐,159580,Dec-19,37.2,-3.77,16.72
(주)제우스,79370,Dec-11,1.63,-21.71,6.54
(주)제우스,79370,Dec-12,-50.48,-35.45,1.35
(주)제우스,79370,Dec-13,31.88,139.56,9.62
(주)제우스,79370,Dec-14,25.5,-29.1,15.98
(주)제우스,79370,Dec-15,26.71,7.22,13.49
(주)제우스,79370,Dec-16,-6.07,-9.8,7.93
(주)제우스,79370,Dec-17,34.1,69.67,7.08
(주)제우스,79370,Dec-18,19.3,29.91,13.49
(주)제우스,79370,Dec-19,-34.82,-7.28,2.91
(주)제이브이엠,54950,Dec-11,33.67,65.36,21.42
(주)제이브이엠,54950,Dec-12,3.09,-19.31,14.5
(주)제이브이엠,54950,Dec-13,4.8,-9.43,14.6
(주)제이브이엠,54950,Dec-14,3.58,-2.63,10.63
(주)제이브이엠,54950,Dec-15,-9.38,19.01,8.06
(주)제이브이엠,54950,Dec-16,11.16,56.76,7.58
(주)제이브이엠,54950,Dec-17,8.66,26.14,9.4
(주)제이브이엠,54950,Dec-18,-2.59,15.63,1.35
(주)제이브이엠,54950,Dec-19,10.48,7.7,1.5
(주)제이스텍,90470,Dec-11,7.97,38.87,11.94
(주)제이스텍,90470,Dec-12,-21.35,-28.66,20.8
(주)제이스텍,90470,Dec-13,-32.41,47.74,-12.27
(주)제이스텍,90470,Dec-14,71.96,-73.45,9.9
(주)제이스텍,90470,Dec-15,38.18,9.53,9.48
(주)제이스텍,90470,Dec-16,115.38,132.6,24.56
(주)제이스텍,90470,Dec-17,278.56,952.99,129.17
(주)제이스텍,90470,Dec-18,-77.89,-31.57,0.6
(주)제이스텍,90470,Dec-19,0.53,-71.97,0.07
(주)제이시스메디칼,287410,Dec-18,,,
(주)제이시스메디칼,287410,Dec-19,,,
(주)제이에스코퍼레이션,194370,Dec-16,-22.94,24.38,53.44
(주)제이에스코퍼레이션,194370,Dec-17,27.16,26.42,1.53
(주)제이에스코퍼레이션,194370,Dec-18,-13.27,17.97,-0.11
(주)제이에스코퍼레이션,194370,Dec-19,24.49,5.24,2.08
(주)제이에스티나,26040,Dec-11,9.02,24.55,10.11
(주)제이에스티나,26040,Dec-12,28.39,7.99,20.28
(주)제이에스티나,26040,Dec-13,13.89,10.66,14.61
(주)제이에스티나,26040,Dec-14,13.69,17.06,20.16
(주)제이에스티나,26040,Dec-15,-2.33,-4.66,9.66
(주)제이에스티나,26040,Dec-16,9.34,3.26,-0.1
(주)제이에스티나,26040,Dec-17,-18.02,-16.77,-8.49
(주)제이에스티나,26040,Dec-18,-9.05,-5.27,-0.82
(주)제이에스티나,26040,Dec-19,-24.78,-38.28,-39.21
(주)제이엘케이,322510,Dec-19,-36.75,82.46,498.74
(주)제이와이피엔터테인먼트,35900,Jun-11,0.79,60.4,144.32
(주)제이와이피엔터테인먼트,35900,Dec-12,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-13,34.81,12566.63,193.73
(주)제이와이피엔터테인먼트,35900,Dec-14,148.92,83.87,18.96
(주)제이와이피엔터테인먼트,35900,Dec-15,9.84,-52.35,5.16
(주)제이와이피엔터테인먼트,35900,Dec-16,42.76,17.07,11.77
(주)제이와이피엔터테인먼트,35900,Dec-17,39.2,61.22,29.3
(주)제이와이피엔터테인먼트,35900,Dec-18,22.12,-28.43,43.01
(주)제이와이피엔터테인먼트,35900,Dec-19,22.38,183.29,21.78
(주)제이웨이,58420,Dec-11,-20.83,0,-23.58
(주)제이웨이,58420,Dec-12,-27.21,0,-11.79
(주)제이웨이,58420,Dec-13,-14.38,-56.86,-10.25
(주)제이웨이,58420,Dec-14,-10.9,-94.12,-42.38
(주)제이웨이,58420,Dec-15,-0.66,0,35.05
(주)제이웨이,58420,Dec-16,-14.81,0,40.31
(주)제이웨이,58420,Dec-17,-21.41,0,-33.27
(주)제이웨이,58420,Dec-18,-25.25,0,65.95
(주)제이웨이,58420,Dec-19,0.64,0,19.47
(주)제이티,89790,Dec-11,5.46,-25.08,38.49
(주)제이티,89790,Dec-12,6.55,158.97,13.8
(주)제이티,89790,Dec-13,-69.44,74.22,-6.64
(주)제이티,89790,Dec-14,101.18,-22.63,49
(주)제이티,89790,Dec-15,-19.5,8.21,-18.82
(주)제이티,89790,Dec-16,-35.81,-81.78,-34.63
(주)제이티,89790,Dec-17,44.07,648.86,2.75
(주)제이티,89790,Dec-18,8.54,111.81,45.71
(주)제이티,89790,Dec-19,21.31,120.94,20.53
(주)제이티씨,950170,Feb-19,-7.24,-0.15,66.55
(주)제일기획,30000,Dec-11,17.22,0,4.87
(주)제일기획,30000,Dec-12,18.49,0,-7.76
(주)제일기획,30000,Dec-13,8.54,0,-9.09
(주)제일기획,30000,Dec-14,-4.76,0,29.48
(주)제일기획,30000,Dec-15,-7.09,0,-19.27
(주)제일기획,30000,Dec-16,24.77,0,3.54
(주)제일기획,30000,Dec-17,3.91,0,9.66
(주)제일기획,30000,Dec-18,12.73,0,0.18
(주)제일기획,30000,Dec-19,-4.03,0,3.84
(주)제일바이오,52670,Dec-11,53.65,66.74,2.7
(주)제일바이오,52670,Dec-12,44.03,2.8,5.96
(주)제일바이오,52670,Dec-13,4.06,-2.53,0.83
(주)제일바이오,52670,Dec-14,3.05,19.14,5.27
(주)제일바이오,52670,Dec-15,-11.52,10.16,93.72
(주)제일바이오,52670,Dec-16,2.41,-12.03,2.65
(주)제일바이오,52670,Dec-17,-21.88,-22.36,-11.16
(주)제일바이오,52670,Dec-18,-0.63,31.01,-2.39
(주)제일바이오,52670,Dec-19,-17.34,12.78,6.52
(주)제일테크노스,38010,Dec-11,-0.41,15.81,3.67
(주)제일테크노스,38010,Dec-12,11.84,-1.92,2.87
(주)제일테크노스,38010,Dec-13,-0.94,43.45,13.37
(주)제일테크노스,38010,Dec-14,6.6,-20.56,61.48
(주)제일테크노스,38010,Dec-15,-1.63,22.05,3.77
(주)제일테크노스,38010,Dec-16,0.89,51.45,2.07
(주)제일테크노스,38010,Dec-17,6.37,76.38,8.02
(주)제일테크노스,38010,Dec-18,3.66,-3.13,4.83
(주)제일테크노스,38010,Dec-19,3.91,19.53,2.66
(주)제주반도체,80220,Dec-11,51.56,37.83,44.45
(주)제주반도체,80220,Dec-12,-65.1,-27.33,-11.96
(주)제주반도체,80220,Dec-13,-51.24,103.21,-17.12
(주)제주반도체,80220,Dec-14,137.84,1.15,-5.76
(주)제주반도체,80220,Dec-15,73.55,101.66,-3.45
(주)제주반도체,80220,Dec-16,0.81,20.13,7.18
(주)제주반도체,80220,Dec-17,104.16,40.7,41.36
(주)제주반도체,80220,Dec-18,21.62,74.61,42.9
(주)제주반도체,80220,Dec-19,-24.51,-7.49,-5.38
(주)제주항공,89590,Dec-15,19.08,20.43,189.44
(주)제주항공,89590,Dec-16,22.95,35.57,17.4
(주)제주항공,89590,Dec-17,33.26,12.85,21.62
(주)제주항공,89590,Dec-18,26.13,23.19,15.31
(주)제주항공,89590,Dec-19,9.51,45,-15.61
(주)제테마,216080,Dec-19,18.67,-21.11,0
(주)젬백스&카엘,82270,Dec-11,32.23,13.76,19.66
(주)젬백스&카엘,82270,Dec-12,32.77,17.9,22.82
(주)젬백스&카엘,82270,Dec-13,-3.8,12.77,11.84
(주)젬백스&카엘,82270,Dec-14,-17.99,-11.41,-65.2
(주)젬백스&카엘,82270,Dec-15,46.85,4.43,143.65
(주)젬백스&카엘,82270,Dec-16,-28.49,55.03,16.3
(주)젬백스&카엘,82270,Dec-17,67.83,6.67,-19.8
(주)젬백스&카엘,82270,Dec-18,3.88,9.69,47.42
(주)젬백스&카엘,82270,Dec-19,-10.62,13.44,-6.59
(주)젬백스링크,64800,Dec-11,4.24,0,0.7
(주)젬백스링크,64800,Dec-12,-18.89,0,-2.96
(주)젬백스링크,64800,Dec-13,-17.36,-65.97,-7.67
(주)젬백스링크,64800,Dec-14,-13.51,47.8,-13.91
(주)젬백스링크,64800,Dec-15,-9.06,429.38,3.32
(주)젬백스링크,64800,Dec-16,3.1,0,50.4
(주)젬백스링크,64800,Dec-17,-14.05,0,145.03
(주)젬백스링크,64800,Dec-18,197.24,0,33.87
(주)젬백스링크,64800,Dec-19,126.94,38.14,17.53
(주)조비,1550,Dec-11,-16.79,-10.69,-53.15
(주)조비,1550,Dec-12,20.14,-5.98,32.41
(주)조비,1550,Dec-13,26.56,-10.22,110.65
(주)조비,1550,Dec-14,-10.64,-1.64,-7.43
(주)조비,1550,Dec-15,7.26,9.4,10.13
(주)조비,1550,Dec-16,0.39,-16.08,20.05
(주)조비,1550,Dec-17,1.51,-4.77,23.45
(주)조비,1550,Dec-18,0.94,2.17,3.95
(주)조비,1550,Dec-19,17.16,13.31,-0.6
(주)조이시티,67000,Dec-11,55.05,0,15.35
(주)조이시티,67000,Dec-12,53.33,0,8.08
(주)조이시티,67000,Dec-13,-37.78,0,-11.2
(주)조이시티,67000,Dec-14,22.8,0,-6.43
(주)조이시티,67000,Dec-15,24.96,0,19.98
(주)조이시티,67000,Dec-16,26.06,0,-33.28
(주)조이시티,67000,Dec-17,25.04,0,-29.08
(주)조이시티,67000,Dec-18,-4.19,0,-20.65
(주)조이시티,67000,Dec-19,18.1,0,-3.96
(주)조흥,2600,Dec-11,48.42,112.06,8.17
(주)조흥,2600,Dec-12,-2.83,-10.31,7.3
(주)조흥,2600,Dec-13,3.57,-26.55,3.28
(주)조흥,2600,Dec-14,13.14,64.93,4.3
(주)조흥,2600,Dec-15,0.38,22.46,5.03
(주)조흥,2600,Dec-16,14.62,3.54,5.99
(주)조흥,2600,Dec-17,25.01,12.36,6.38
(주)조흥,2600,Dec-18,3.67,-0.49,4.26
(주)조흥,2600,Dec-19,16.06,23.02,3.14
(주)종근당,185750,Dec-13,,,
(주)종근당,185750,Dec-14,0,0,0
(주)종근당,185750,Dec-15,8.89,19.6,-5.09
(주)종근당,185750,Dec-16,40.42,9.2,12.62
(주)종근당,185750,Dec-17,6.29,6.19,13.35
(주)종근당,185750,Dec-18,8.08,22.29,6.77
(주)종근당,185750,Dec-19,12.86,15.61,10.45
(주)종근당바이오,63160,Dec-11,-9.08,41.73,7.03
(주)종근당바이오,63160,Dec-12,2.92,5.87,4.32
(주)종근당바이오,63160,Dec-13,-11.77,16.5,-0.22
(주)종근당바이오,63160,Dec-14,6,-16.62,-1.64
(주)종근당바이오,63160,Dec-15,0.28,13.29,4.54
(주)종근당바이오,63160,Dec-16,5.93,10.08,6.11
(주)종근당바이오,63160,Dec-17,4.58,-13.9,5.09
(주)종근당바이오,63160,Dec-18,5.35,-14.56,3.95
(주)종근당바이오,63160,Dec-19,10.18,10.69,7.57
(주)종근당홀딩스,1630,Dec-11,5.38,-1.02,11.65
(주)종근당홀딩스,1630,Dec-12,4.31,18.89,4.04
(주)종근당홀딩스,1630,Dec-13,-99.3,0,-63.19
(주)종근당홀딩스,1630,Dec-14,244.37,0,2.42
(주)종근당홀딩스,1630,Dec-15,26.35,0,89.08
(주)종근당홀딩스,1630,Dec-16,-6.5,0,22.53
(주)종근당홀딩스,1630,Dec-17,-4.17,0,5.59
(주)종근당홀딩스,1630,Dec-18,55.98,0,4.06
(주)종근당홀딩스,1630,Dec-19,-15.47,0,1.06
(주)좋은사람들,33340,Dec-11,7.06,24.77,13.05
(주)좋은사람들,33340,Dec-12,6.79,13.15,16.73
(주)좋은사람들,33340,Dec-13,6.56,0.15,-1
(주)좋은사람들,33340,Dec-14,-7.61,-11.5,1.67
(주)좋은사람들,33340,Dec-15,-8.03,1.22,0.64
(주)좋은사람들,33340,Dec-16,2.25,-9.33,-5.28
(주)좋은사람들,33340,Dec-17,-5.79,-8.57,-10.63
(주)좋은사람들,33340,Dec-18,7.62,31.24,20.83
(주)좋은사람들,33340,Dec-19,-1.31,4.14,-11.05
(주)주연테크,44380,Dec-11,-40.91,-49.71,-27.37
(주)주연테크,44380,Dec-12,15.53,8.42,-6.8
(주)주연테크,44380,Dec-13,-19.45,-4.18,-4.7
(주)주연테크,44380,Dec-14,-28.88,-4.94,-4.68
(주)주연테크,44380,Dec-15,21.48,5.88,-20.93
(주)주연테크,44380,Dec-16,-4.51,11.04,65.47
(주)주연테크,44380,Dec-17,4.84,-0.68,44.6
(주)주연테크,44380,Dec-18,-25.92,18.7,-7.96
(주)주연테크,44380,Dec-19,22.79,33.14,-9.17
(주)중앙디앤엠,51980,Dec-11,155.53,138.38,10.3
(주)중앙디앤엠,51980,Dec-12,15.35,21.13,9.78
(주)중앙디앤엠,51980,Dec-13,-49.95,-45.72,-13.56
(주)중앙디앤엠,51980,Dec-14,-34.66,-30.7,-22.76
(주)중앙디앤엠,51980,Dec-15,7.17,-24.33,-66.89
(주)중앙디앤엠,51980,Dec-16,-23.06,-96.65,18.86
(주)중앙디앤엠,51980,Dec-17,-46.43,2151.36,13.37
(주)중앙디앤엠,51980,Dec-18,52.3,56.45,4.22
(주)중앙디앤엠,51980,Dec-19,-29.35,-33.45,74.18
(주)중앙백신연구소,72020,Dec-11,-3.15,23.17,4.99
(주)중앙백신연구소,72020,Dec-12,23.57,39.99,10.07
(주)중앙백신연구소,72020,Dec-13,26.4,106.83,9.07
(주)중앙백신연구소,72020,Dec-14,21.6,7.65,8.03
(주)중앙백신연구소,72020,Dec-15,16.87,-5.54,5.56
(주)중앙백신연구소,72020,Dec-16,9.52,5.81,9.99
(주)중앙백신연구소,72020,Dec-17,-15.92,18.88,7.14
(주)중앙백신연구소,72020,Dec-18,4.04,-3.19,31.43
(주)중앙백신연구소,72020,Dec-19,-0.75,-4.17,1.6
(주)중앙에너비스,440,Sep-11,19.24,43.89,6.68
(주)중앙에너비스,440,Sep-12,-7.13,58.13,0.58
(주)중앙에너비스,440,Sep-13,-17.83,-40.09,1.6
(주)중앙에너비스,440,Sep-14,-1.99,56.44,-0.73
(주)중앙에너비스,440,Dec-15,0,0,0
(주)중앙에너비스,440,Dec-16,2.39,70.86,-0.67
(주)중앙에너비스,440,Dec-17,2.95,-37.3,1.85
(주)중앙에너비스,440,Dec-18,7.5,-41.18,0.15
(주)중앙에너비스,440,Dec-19,-13.72,109.61,-0.42
(주)지노믹트리,228760,Dec-19,-27.22,0,882.58
(주)지누스,13890,Dec-19,30.84,-30.29,138.97
(주)지니뮤직,43610,Dec-11,-21.71,-86.69,-10.58
(주)지니뮤직,43610,Dec-12,-3.79,-62.95,98.88
(주)지니뮤직,43610,Dec-13,68.09,-40.05,-13.38
(주)지니뮤직,43610,Dec-14,69.87,-5.46,62.26
(주)지니뮤직,43610,Dec-15,3.29,3497.32,6.1
(주)지니뮤직,43610,Dec-16,24.79,26.49,14.02
(주)지니뮤직,43610,Dec-17,39.86,262.66,33.55
(주)지니뮤직,43610,Dec-18,10.02,10.68,59.84
(주)지니뮤직,43610,Dec-19,34.59,-6.44,4.99
(주)지니틱스,303030,Dec-18,,,
(주)지니틱스,303030,Dec-19,0,0,0
(주)지란지교시큐리티,208350,Dec-14,,,
(주)지란지교시큐리티,208350,Dec-15,,,
(주)지란지교시큐리티,208350,Dec-16,0,0,0
(주)지란지교시큐리티,208350,Dec-17,8.73,0,50.99
(주)지란지교시큐리티,208350,Dec-18,-2.44,0,8.3
(주)지란지교시큐리티,208350,Dec-19,16.39,0,5.88
(주)지씨셀,144510,Dec-16,22.99,0,436.82
(주)지씨셀,144510,Dec-17,7.96,0,0.47
(주)지씨셀,144510,Dec-18,10.53,661.56,-1.25
(주)지씨셀,144510,Dec-19,9.17,63.63,0.71
(주)지어소프트,51160,Dec-11,-5.67,0,-36.13
(주)지어소프트,51160,Dec-12,-46.4,0,-5.62
(주)지어소프트,51160,Dec-13,-9.23,0,-40.55
(주)지어소프트,51160,Dec-14,-17.55,0,2.4
(주)지어소프트,51160,Dec-15,-2.45,0,-3.17
(주)지어소프트,51160,Dec-16,101.24,0,-60.39
(주)지어소프트,51160,Dec-17,19.95,62.03,1.16
(주)지어소프트,51160,Dec-18,29.64,25.69,79.02
(주)지어소프트,51160,Dec-19,-10.91,5.48,16.09
(주)지에스,78930,Dec-11,62.88,0,2.79
(주)지에스,78930,Dec-12,-51.62,0,-0.69
