회사명,거래소코드,회계년도,당기매출액(IFRS연결),전기매출액(IFRS연결),당기매출액(IFRS개별),전기매출액(IFRS개별)
(주)까뮤이앤씨,13700,Dec-17,,,172176860,172176860
(주)까뮤이앤씨,13700,Dec-18,,,116296828,116296828
(주)까뮤이앤씨,13700,Dec-19,,,283420655,283420655
(주)까스텔바작,308100,Dec-19,81358617,81358617,81068234,81068234
(주)나노,187790,Dec-14,,,,
(주)나노,187790,Dec-15,29901810,29901810,14881694,14881694
(주)나노,187790,Dec-16,48175171,48175171,18480121,18480121
(주)나노,187790,Dec-17,73089292,73089292,29944292,29944292
(주)나노,187790,Dec-18,81942719,81942719,34238747,34238747
(주)나노,187790,Dec-19,73694955,53080186,38421023,38421023
(주)나노브릭,286750,Dec-19,7775408,,7775408,7775408
(주)나노신소재,121600,Dec-11,33480756,33480756,33480756,33480756
(주)나노신소재,121600,Dec-12,23644347,23644347,23644347,23644347
(주)나노신소재,121600,Dec-13,27009014,27009014,26827489,26827489
(주)나노신소재,121600,Dec-14,27926752,27926752,27926752,27926752
(주)나노신소재,121600,Dec-15,43140425,43140425,43140425,43140425
(주)나노신소재,121600,Dec-16,41111800,41111800,41111800,41111800
(주)나노신소재,121600,Dec-17,45568866,45568866,45568866,45568866
(주)나노신소재,121600,Dec-18,52249960,52249960,52249960,52249960
(주)나노신소재,121600,Dec-19,48892961,48892961,48892961,48892961
(주)나노엔텍,39860,Dec-11,13153879,13153879,13088091,13088091
(주)나노엔텍,39860,Dec-12,13435035,13435035,13561450,13561450
(주)나노엔텍,39860,Dec-13,19084457,19084457,19071599,19071599
(주)나노엔텍,39860,Dec-14,19498657,19498657,20255673,20255673
(주)나노엔텍,39860,Dec-15,24839316,24839316,18652444,18652444
(주)나노엔텍,39860,Dec-16,22205895,22205895,19928840,19928840
(주)나노엔텍,39860,Dec-17,23809593,23809593,22133358,22133358
(주)나노엔텍,39860,Dec-18,25796821,25796821,24871160,24871160
(주)나노엔텍,39860,Dec-19,26255836,26255836,25099090,25099090
(주)나무가,190510,Dec-15,403847036,403847036,330071994,330071994
(주)나무가,190510,Dec-16,292613003,292613003,189575941,189575941
(주)나무가,190510,Dec-17,257564977,257564977,169353908,169353908
(주)나무가,190510,Dec-18,312824892,311106532,199656907,199656907
(주)나무가,190510,Dec-19,362063863,362063863,275379664,275379664
(주)나스미디어,89600,Dec-13,,,24754414,24754414
(주)나스미디어,89600,Dec-14,,,29855317,29855317
(주)나스미디어,89600,Dec-15,,45490455,45490455,45490455
(주)나스미디어,89600,Dec-16,69943009,69943009,61749724,61749724
(주)나스미디어,89600,Dec-17,120275391,120275391,84283178,84283178
(주)나스미디어,89600,Dec-18,106607030,106607030,71877991,71877991
(주)나스미디어,89600,Dec-19,117006838,117006838,78372579,78372579
(주)나이벡,138610,Dec-11,,,2702416,2702416
(주)나이벡,138610,Dec-12,,,3875799,3875799
(주)나이벡,138610,Dec-13,,,2271977,2271977
(주)나이벡,138610,Dec-14,,,4786118,4786118
(주)나이벡,138610,Dec-15,,,4173528,4173528
(주)나이벡,138610,Dec-16,,,4804232,4804232
(주)나이벡,138610,Dec-17,,,6302575,6302575
(주)나이벡,138610,Dec-18,,,5207877,5207877
(주)나이벡,138610,Dec-19,,,9287488,9287488
(주)나이스디앤비,130580,Dec-11,,,17447086,17447086
(주)나이스디앤비,130580,Dec-12,,,19285428,19285428
(주)나이스디앤비,130580,Dec-13,,,19592150,19592150
(주)나이스디앤비,130580,Dec-14,,21139275,21139275,21139275
(주)나이스디앤비,130580,Dec-15,25675101,25675101,23685546,23685546
(주)나이스디앤비,130580,Dec-16,33964917,33964917,24018056,24018056
(주)나이스디앤비,130580,Dec-17,42282947,42282947,32327045,32327045
(주)나이스디앤비,130580,Dec-18,52040929,52040929,42167015,42167015
(주)나이스디앤비,130580,Dec-19,77330430,77330430,50280560,50280560
(주)나이스홀딩스,34310,Dec-11,194810015,193396610,27906675,27906675
(주)나이스홀딩스,34310,Dec-12,211902144,500231317,32479387,32479387
(주)나이스홀딩스,34310,Dec-13,754166289,753303415,24585959,24585959
(주)나이스홀딩스,34310,Dec-14,936827214,928452231,24855128,24855128
(주)나이스홀딩스,34310,Dec-15,1090840202,1090840202,30358130,30358130
(주)나이스홀딩스,34310,Dec-16,1346411434,1346411434,33693212,33693212
(주)나이스홀딩스,34310,Dec-17,1450068987,1450068987,37458486,37458486
(주)나이스홀딩스,34310,Dec-18,1611892148,1470248868,40325277,40325277
(주)나이스홀딩스,34310,Dec-19,1877743691,1873784681,44669568,44669568
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,302410988,,302410988,302410988
(주)남선알미늄,8350,Dec-12,,,308547177,308547177
(주)남선알미늄,8350,Dec-13,,,353378515,353378515
(주)남선알미늄,8350,Dec-14,,,341293036,341293036
(주)남선알미늄,8350,Dec-15,,,350317585,350317585
(주)남선알미늄,8350,Dec-16,,,400734305,400734305
(주)남선알미늄,8350,Dec-17,,400667879,400667879,400667879
(주)남선알미늄,8350,Dec-18,347834921,347834921,347834921,347834921
(주)남선알미늄,8350,Dec-19,324782177,324782177,324782177,324782177
(주)남성,4270,Dec-11,66156225,66156225,55212184,55212184
(주)남성,4270,Dec-12,68020409,68020409,55616541,55616541
(주)남성,4270,Dec-13,73072002,73072002,56628063,56628063
(주)남성,4270,Dec-14,69059783,69059783,59274363,59274363
(주)남성,4270,Dec-15,75864783,75864783,62237269,62237269
(주)남성,4270,Dec-16,83724292,83724292,70870441,70870441
(주)남성,4270,Dec-17,91991880,91991880,78335735,78335735
(주)남성,4270,Dec-18,83251810,83251810,63605003,63605003
(주)남성,4270,Dec-19,72953026,72953026,57819890,57819890
(주)내츄럴엔도텍,168330,Dec-13,,,84281121,84117904
(주)내츄럴엔도텍,168330,Dec-14,,124067457,124067457,124067457
(주)내츄럴엔도텍,168330,Dec-15,44506401,44506401,44506401,44506401
(주)내츄럴엔도텍,168330,Dec-16,6556020,6556020,6556020,6556020
(주)내츄럴엔도텍,168330,Dec-17,9238808,9238808,9238808,9238808
(주)내츄럴엔도텍,168330,Dec-18,8928362,8928362,8892649,8892649
(주)내츄럴엔도텍,168330,Dec-19,6580460,6580460,6615116,6615116
(주)네오리진,94860,Dec-11,42947694,,23311768,23311768
(주)네오리진,94860,Dec-12,,,24667502,24667502
(주)네오리진,94860,Dec-13,,,41569623,41569623
(주)네오리진,94860,Dec-14,,,34582751,34582751
(주)네오리진,94860,Dec-15,,,12413198,12413198
(주)네오리진,94860,Dec-16,,10654596,10654596,10654596
(주)네오리진,94860,Dec-17,9263380,,9032026,9263380
(주)네오리진,94860,Dec-18,,,9064462,9064462
(주)네오리진,94860,Dec-19,,,11270250,11270250
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,27225588,27225588,25334754,25334754
(주)네오오토,212560,Dec-15,,,115393747,115393747
(주)네오오토,212560,Dec-16,,,140544448,140544448
(주)네오오토,212560,Dec-17,,,128249343,128249343
(주)네오오토,212560,Dec-18,,,115243742,115243742
(주)네오오토,212560,Dec-19,,,118441501,118441501
(주)네오위즈,95660,Dec-11,667748340,667748340,592103340,592103340
(주)네오위즈,95660,Dec-12,674589550,675274030,588447125,588447125
(주)네오위즈,95660,Dec-13,442897817,442817890,371656266,371656266
(주)네오위즈,95660,Dec-14,201029653,195019325,139550248,139550248
(주)네오위즈,95660,Dec-15,190070606,190070606,125990929,125990929
(주)네오위즈,95660,Dec-16,191038418,191038418,117653566,117653566
(주)네오위즈,95660,Dec-17,174045348,174045348,106849588,106849588
(주)네오위즈,95660,Dec-18,215490230,215490230,155574255,155574255
(주)네오위즈,95660,Dec-19,254498033,254498033,202617148,202617148
(주)네오위즈홀딩스,42420,Dec-11,727227250,727227250,13097599,13097599
(주)네오위즈홀딩스,42420,Dec-12,742971136,743655617,19093083,19093083
(주)네오위즈홀딩스,42420,Dec-13,512084970,504310464,3582577,3582577
(주)네오위즈홀딩스,42420,Dec-14,262205577,202159614,1582089,1582089
(주)네오위즈홀딩스,42420,Dec-15,199471968,199471968,634975,634975
(주)네오위즈홀딩스,42420,Dec-16,201698095,201698095,543311,543311
(주)네오위즈홀딩스,42420,Dec-17,184864190,184864190,551698,551698
(주)네오위즈홀딩스,42420,Dec-18,228327081,215514570,693917,693917
(주)네오위즈홀딩스,42420,Dec-19,253948130,253948130,1860715,1860715
(주)네오크레마,311390,Dec-19,19776649,19776649,18448423,18448423
(주)네오티스,85910,Dec-11,,,29184036,29184036
(주)네오티스,85910,Dec-12,,34980811,34980811,34980811
(주)네오티스,85910,Dec-13,36116964,36116964,36283655,36283655
(주)네오티스,85910,Dec-14,37658799,37658799,37658799,37658799
(주)네오티스,85910,Dec-15,35730680,35730680,35730680,35730680
(주)네오티스,85910,Dec-16,40161938,40161938,40161938,40161938
(주)네오티스,85910,Dec-17,43473210,43473210,43473210,43473210
(주)네오티스,85910,Dec-18,45195339,45195339,45195339,45195339
(주)네오티스,85910,Dec-19,42409365,42409365,42566577,42566577
(주)네오팜,92730,Dec-11,,,16944305,16944305
(주)네오팜,92730,Dec-12,,,18774372,18774372
(주)네오팜,92730,Dec-13,,,20137821,20137821
(주)네오팜,92730,Dec-14,,,25602822,25602822
(주)네오팜,92730,Dec-15,,35964570,35964570,35964570
(주)네오팜,92730,Dec-16,42368623,42368623,42257057,42257057
(주)네오팜,92730,Dec-17,53633507,53633507,53553213,53553213
(주)네오팜,92730,Dec-18,66274582,66274582,66336414,66336414
(주)네오팜,92730,Dec-19,83240333,83240333,83586492,83586492
(주)네오펙트,290660,Dec-18,5653093,5653093,4556630,4556630
(주)네오펙트,290660,Dec-19,12311251,12311251,5240117,5240117
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,28494249,28494249
(주)네이블커뮤니케이션즈,153460,Dec-13,,21933881,21933881,21933881
(주)네이블커뮤니케이션즈,153460,Dec-14,23696900,,23815420,23696900
(주)네이블커뮤니케이션즈,153460,Dec-15,,,22857730,22857730
(주)네이블커뮤니케이션즈,153460,Dec-16,,,21590435,21590435
(주)네이블커뮤니케이션즈,153460,Dec-17,,,13473262,13473262
(주)네이블커뮤니케이션즈,153460,Dec-18,,,15833273,15833273
(주)네이블커뮤니케이션즈,153460,Dec-19,,,12360704,12360704
(주)네이처셀,7390,Dec-11,,,22793853,22793853
(주)네이처셀,7390,Dec-12,,,27205250,27205250
(주)네이처셀,7390,Dec-13,,,29208214,29208214
(주)네이처셀,7390,Dec-14,,,25355151,25355151
(주)네이처셀,7390,Dec-15,,,30553552,30553552
(주)네이처셀,7390,Dec-16,,,26787767,26787767
(주)네이처셀,7390,Dec-17,,,27215252,27215252
(주)네이처셀,7390,Dec-18,,,26715298,26715298
(주)네이처셀,7390,Dec-19,,,23072026,23072026
(주)네패스,33640,Dec-11,276089822,276089822,215792824,215792824
(주)네패스,33640,Dec-12,290541326,310212355,257273977,257273977
(주)네패스,33640,Dec-13,364128942,362987040,229529877,229529877
(주)네패스,33640,Dec-14,328792875,328792875,191486707,191486707
(주)네패스,33640,Dec-15,279220555,279220555,219352855,219352855
(주)네패스,33640,Dec-16,254535006,254535006,223644590,223644590
(주)네패스,33640,Dec-17,285034101,285034101,261721389,261721389
(주)네패스,33640,Dec-18,273317888,273317888,267505341,267505341
(주)네패스,33640,Dec-19,356317076,356317076,343577304,343577304
(주)넥센,5720,Dec-11,281033576,281033576,239883610,239883610
(주)넥센,5720,Dec-12,285150563,348693604,218800500,223905010
(주)넥센,5720,Dec-13,379858452,379858452,223755894,223755894
(주)넥센,5720,Dec-14,354340603,354340603,214828028,214828028
(주)넥센,5720,Dec-15,306141351,306141351,193901062,193901062
(주)넥센,5720,Dec-16,321408358,321408358,192727587,192727587
(주)넥센,5720,Dec-17,314030027,314030027,212026557,212026557
(주)넥센,5720,Dec-18,1360025189,1360025189,341728815,341728815
(주)넥센,5720,Dec-19,2291341654,2291341654,352221398,352221398
(주)넥스턴바이오사이언스,89140,Dec-11,,,27402406,27402406
(주)넥스턴바이오사이언스,89140,Dec-12,,,21342061,21342061
(주)넥스턴바이오사이언스,89140,Dec-13,,,22017749,22017749
(주)넥스턴바이오사이언스,89140,Dec-14,,,20512028,20512028
(주)넥스턴바이오사이언스,89140,Dec-15,,,16181653,16181653
(주)넥스턴바이오사이언스,89140,Dec-16,,,74373034,74373034
(주)넥스턴바이오사이언스,89140,Dec-17,,,43707618,43707618
(주)넥스턴바이오사이언스,89140,Dec-18,,,26649697,26649697
(주)넥스턴바이오사이언스,89140,Dec-19,,,32446754,32446754
(주)넥스트아이,137940,Dec-11,,17766393,17766393,17766393
(주)넥스트아이,137940,Dec-12,25700825,25700825,23002665,23002665
(주)넥스트아이,137940,Dec-13,27906402,27906402,23926935,23926935
(주)넥스트아이,137940,Dec-14,29162012,29162012,26827608,26827608
(주)넥스트아이,137940,Dec-15,26565766,26565766,23004561,23004561
(주)넥스트아이,137940,Dec-16,39439948,39342176,22779239,22779239
(주)넥스트아이,137940,Dec-17,59482937,59482937,26394171,26394171
(주)넥스트아이,137940,Dec-18,87218818,87218818,26390218,26390218
(주)넥스트아이,137940,Dec-19,87989318,56098032,24578616,24578616
(주)넥스트엔터테인먼트월드,160550,Dec-14,61981056,61981056,54388887,54388887
(주)넥스트엔터테인먼트월드,160550,Dec-15,82586150,82586150,76567592,76567592
(주)넥스트엔터테인먼트월드,160550,Dec-16,125723993,125723993,103941613,103941613
(주)넥스트엔터테인먼트월드,160550,Dec-17,94538544,94538544,57004350,57004350
(주)넥스트엔터테인먼트월드,160550,Dec-18,161222834,161222834,87625568,87625568
(주)넥스트엔터테인먼트월드,160550,Dec-19,149180097,149180097,65461700,55133759
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,22407505,22407505
(주)넥슨게임즈,225570,Dec-18,,,23584094,23584094
(주)넥슨게임즈,225570,Dec-19,,,28498282,28498282
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,18335549,18335549,7345180,7345180
(주)넵튠,217270,Dec-17,20528450,20528450,7112477,7112477
(주)넵튠,217270,Dec-18,18174243,18174243,6580514,6580514
(주)넵튠,217270,Dec-19,18037054,18037054,7858331,7858331
(주)노랑풍선,104620,Dec-19,76779803,76779803,75861593,75861593
(주)노루페인트,90350,Dec-11,387059408,387071804,360300788,360313185
(주)노루페인트,90350,Dec-12,418644745,418644745,388476033,388476033
(주)노루페인트,90350,Dec-13,433477073,433477073,397752527,397752527
(주)노루페인트,90350,Dec-14,458147572,458147572,415584075,415584075
(주)노루페인트,90350,Dec-15,461646501,461646501,419623762,419623762
(주)노루페인트,90350,Dec-16,478935529,478935529,432008469,432008469
(주)노루페인트,90350,Dec-17,551409798,551409798,479767969,479767969
(주)노루페인트,90350,Dec-18,614726256,614726256,537142428,537142428
(주)노루페인트,90350,Dec-19,647452120,647452120,564410946,564410946
(주)노루홀딩스,320,Dec-11,547974061,547974061,24611009,24611009
(주)노루홀딩스,320,Dec-12,585634923,,25779927,25779927
(주)노루홀딩스,320,Dec-13,613234216,613234216,39806209,39806209
(주)노루홀딩스,320,Dec-14,669995655,669995655,35964059,35964059
(주)노루홀딩스,320,Dec-15,683481222,683481222,34672425,26926779
(주)노루홀딩스,320,Dec-16,690144458,690144458,81209820,81209820
(주)노루홀딩스,320,Dec-17,771302006,771302006,42261655,42261655
(주)노루홀딩스,320,Dec-18,835993399,835993399,32516984,32516984
(주)노루홀딩스,320,Dec-19,884292309,884292309,29788835,29788835
(주)노바렉스,194700,Dec-18,107311222,107311222,107299812,107299812
(주)노바렉스,194700,Dec-19,159100863,159100863,159077916,159077916
(주)노바텍,285490,Dec-18,25883507,25883507,25865920,25865920
(주)노바텍,285490,Dec-19,26133499,26133499,24833626,24833626
(주)노블엠앤비,106520,Dec-12,85612148,85612148,83617749,83617749
(주)노블엠앤비,106520,Dec-13,153755286,153755286,152712125,152712125
(주)노블엠앤비,106520,Dec-14,77158349,77158349,77158349,77158349
(주)노블엠앤비,106520,Dec-15,70713722,70713722,64856256,64856256
(주)노블엠앤비,106520,Dec-16,63662855,63662855,52251867,52251867
(주)노블엠앤비,106520,Dec-17,60316673,60316673,55483850,55483850
(주)노블엠앤비,106520,Dec-18,64349679,64349679,58748007,58748007
(주)노블엠앤비,106520,Dec-19,75340573,75340573,64600882,64600882
(주)노터스,278650,Dec-19,46039645,46039645,32452769,32452769
(주)녹십자,6280,Dec-11,767911771,767911771,698866474,698866474
(주)녹십자,6280,Dec-12,811774313,,715596640,715596640
(주)녹십자,6280,Dec-13,888168207,888168207,793754169,793754169
(주)녹십자,6280,Dec-14,975327106,975327106,854258393,854258393
(주)녹십자,6280,Dec-15,1047812247,1047812247,912910940,912910940
(주)녹십자,6280,Dec-16,1197903918,1197903918,1033113771,1033113771
(주)녹십자,6280,Dec-17,1287916286,1287916286,1098478748,1098478748
(주)녹십자,6280,Dec-18,1334877810,1334877810,1141422783,1141422783
(주)녹십자,6280,Dec-19,1369709727,1357117265,1146093542,1146093542
(주)녹십자엠에스,142280,Dec-14,,81334576,81334576,81334576
(주)녹십자엠에스,142280,Dec-15,89298322,89298322,89301322,89301322
(주)녹십자엠에스,142280,Dec-16,86162555,86162555,86162555,86162555
(주)녹십자엠에스,142280,Dec-17,98389224,98389224,98107431,98107431
(주)녹십자엠에스,142280,Dec-18,86321905,86321905,86321685,86321685
(주)녹십자엠에스,142280,Dec-19,94085373,81492911,94084564,81492102
(주)녹십자웰빙,234690,Dec-19,,,66937567,66937567
(주)녹십자홀딩스,5250,Dec-11,817952804,817952804,34013200,34013200
(주)녹십자홀딩스,5250,Dec-12,856575203,,30842528,30842528
