회사명,거래소코드,회계년도,기계장치(IFRS연결,기계장치(IFRS),합계_기말인원
(주)네오위즈,95660,Dec-12,24419021,23098570,900
(주)네오위즈,95660,Dec-13,24394197,23357551,610
(주)네오위즈,95660,Dec-14,24667861,23625315,506
(주)네오위즈,95660,Dec-15,20433285,19389288,416
(주)네오위즈,95660,Dec-16,20501864,19440522,403
(주)네오위즈,95660,Dec-17,18759606,17668600,296
(주)네오위즈,95660,Dec-18,19089406,17998400,353
(주)네오위즈,95660,Dec-19,19584041,18652553,488
(주)네오위즈홀딩스,42420,Dec-11,29915376,4900,10
(주)네오위즈홀딩스,42420,Dec-12,26747897,4900,25
(주)네오위즈홀딩스,42420,Dec-13,26292935,4900,3
(주)네오위즈홀딩스,42420,Dec-14,27188680,4900,2
(주)네오위즈홀딩스,42420,Dec-15,20536235,4900,4
(주)네오위즈홀딩스,42420,Dec-16,20514349,4900,4
(주)네오위즈홀딩스,42420,Dec-17,18772090,4900,3
(주)네오위즈홀딩스,42420,Dec-18,19101890,4900,4
(주)네오위즈홀딩스,42420,Dec-19,19596525,4900,5
(주)네오크레마,311390,Dec-19,6654724,6654724,58
(주)네오티스,85910,Dec-11,,31441336,199
(주)네오티스,85910,Dec-12,,34361891,233
(주)네오티스,85910,Dec-13,36212739,32619410,203
(주)네오티스,85910,Dec-14,38846693,34737864,220
(주)네오티스,85910,Dec-15,39601866,35493038,207
(주)네오티스,85910,Dec-16,41555078,37446250,221
(주)네오티스,85910,Dec-17,43541565,39432736,218
(주)네오티스,85910,Dec-18,43986307,39877478,219
(주)네오티스,85910,Dec-19,45553211,40496897,208
(주)네오팜,92730,Dec-11,,2391231,66
(주)네오팜,92730,Dec-12,,2416781,78
(주)네오팜,92730,Dec-13,,2416781,76
(주)네오팜,92730,Dec-14,,2463281,79
(주)네오팜,92730,Dec-15,,2646681,87
(주)네오팜,92730,Dec-16,2511249,2511249,91
(주)네오팜,92730,Dec-17,2263764,2263764,104
(주)네오팜,92730,Dec-18,2235484,2235484,117
(주)네오팜,92730,Dec-19,2263784,2263784,128
(주)네오펙트,290660,Dec-18,772627,772627,64
(주)네오펙트,290660,Dec-19,935287,935287,105
(주)네온테크,306620,Dec-18,,,
(주)네온테크,306620,Dec-19,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,0,190
(주)네이블커뮤니케이션즈,153460,Dec-13,,0,186
(주)네이블커뮤니케이션즈,153460,Dec-14,0,0,168
(주)네이블커뮤니케이션즈,153460,Dec-15,,0,167
(주)네이블커뮤니케이션즈,153460,Dec-16,,0,172
(주)네이블커뮤니케이션즈,153460,Dec-17,,4392,176
(주)네이블커뮤니케이션즈,153460,Dec-18,,4392,152
(주)네이블커뮤니케이션즈,153460,Dec-19,,4392,115
(주)네이처셀,7390,Dec-11,,3949779,70
(주)네이처셀,7390,Dec-12,,5173579,69
(주)네이처셀,7390,Dec-13,,5434133,67
(주)네이처셀,7390,Dec-14,,5529069,86
(주)네이처셀,7390,Dec-15,,6018955,100
(주)네이처셀,7390,Dec-16,,6584000,98
(주)네이처셀,7390,Dec-17,,6723310,134
(주)네이처셀,7390,Dec-18,,6835609,70
(주)네이처셀,7390,Dec-19,,5682231,96
(주)네패스,33640,Dec-11,99162259,48715977,427
(주)네패스,33640,Dec-12,99058813,67394878,562
(주)네패스,33640,Dec-13,136318790,100910103,604
(주)네패스,33640,Dec-14,104383050,75303651,558
(주)네패스,33640,Dec-15,117451907,72516288,588
(주)네패스,33640,Dec-16,76158572,64072904,634
(주)네패스,33640,Dec-17,88225639,80447834,679
(주)네패스,33640,Dec-18,77609543,73286798,683
(주)네패스,33640,Dec-19,196273498,80801668,717
(주)넥센,5720,Dec-11,40766044,23300634,733
(주)넥센,5720,Dec-12,45141584,26006755,834
(주)넥센,5720,Dec-13,48950632,29495772,887
(주)넥센,5720,Dec-14,55893665,35526116,896
(주)넥센,5720,Dec-15,59563227,38250338,862
(주)넥센,5720,Dec-16,61899363,40648768,834
(주)넥센,5720,Dec-17,62395273,42554410,944
(주)넥센,5720,Dec-18,1471437383,44087136,947
(주)넥센,5720,Dec-19,1751204070,45089908,934
(주)넥스턴바이오사이언스,89140,Dec-11,,3252488,51
(주)넥스턴바이오사이언스,89140,Dec-12,,3338348,53
(주)넥스턴바이오사이언스,89140,Dec-13,,3429738,61
(주)넥스턴바이오사이언스,89140,Dec-14,,3429738,60
(주)넥스턴바이오사이언스,89140,Dec-15,,3457538,55
(주)넥스턴바이오사이언스,89140,Dec-16,,3523073,63
(주)넥스턴바이오사이언스,89140,Dec-17,,3609751,70
(주)넥스턴바이오사이언스,89140,Dec-18,,3704678,69
(주)넥스턴바이오사이언스,89140,Dec-19,,3992809,69
(주)넥스트아이,137940,Dec-11,,0,62
(주)넥스트아이,137940,Dec-12,0,0,74
(주)넥스트아이,137940,Dec-13,0,0,82
(주)넥스트아이,137940,Dec-14,0,0,95
(주)넥스트아이,137940,Dec-15,0,0,93
(주)넥스트아이,137940,Dec-16,2212659,0,115
(주)넥스트아이,137940,Dec-17,64488,0,116
(주)넥스트아이,137940,Dec-18,66074,0,122
(주)넥스트아이,137940,Dec-19,253338,0,124
(주)넥스트엔터테인먼트월드,160550,Dec-14,0,0,30
(주)넥스트엔터테인먼트월드,160550,Dec-15,0,0,41
(주)넥스트엔터테인먼트월드,160550,Dec-16,0,0,55
(주)넥스트엔터테인먼트월드,160550,Dec-17,1881000,1881000,95
(주)넥스트엔터테인먼트월드,160550,Dec-18,3499650,3499650,91
(주)넥스트엔터테인먼트월드,160550,Dec-19,3598650,3499650,72
(주)넥슨게임즈,225570,Dec-15,,,
(주)넥슨게임즈,225570,Dec-16,,,
(주)넥슨게임즈,225570,Dec-17,,0,329
(주)넥슨게임즈,225570,Dec-18,,0,407
(주)넥슨게임즈,225570,Dec-19,,0,488
(주)넵튠,217270,Dec-15,,,1
(주)넵튠,217270,Dec-16,0,0,80
(주)넵튠,217270,Dec-17,0,0,107
(주)넵튠,217270,Dec-18,0,0,92
(주)넵튠,217270,Dec-19,0,0,35
(주)노랑풍선,104620,Dec-19,0,0,553
(주)노루페인트,90350,Dec-11,78126222,74470259,613
(주)노루페인트,90350,Dec-12,80090873,76026433,648
(주)노루페인트,90350,Dec-13,80436871,76266051,659
(주)노루페인트,90350,Dec-14,85169604,79981775,700
(주)노루페인트,90350,Dec-15,79116033,73650902,741
(주)노루페인트,90350,Dec-16,83167242,77278121,796
(주)노루페인트,90350,Dec-17,92158742,79767989,787
(주)노루페인트,90350,Dec-18,94496520,82583780,793
(주)노루페인트,90350,Dec-19,98216108,85544623,737
(주)노루홀딩스,320,Dec-11,148042664,330846,77
(주)노루홀딩스,320,Dec-12,149992015,330846,77
(주)노루홀딩스,320,Dec-13,152516420,330846,78
(주)노루홀딩스,320,Dec-14,158751209,330846,88
(주)노루홀딩스,320,Dec-15,153953160,330846,103
(주)노루홀딩스,320,Dec-16,159888284,0,47
(주)노루홀딩스,320,Dec-17,167016483,0,65
(주)노루홀딩스,320,Dec-18,170276515,0,56
(주)노루홀딩스,320,Dec-19,174206344,0,55
(주)노바렉스,194700,Dec-18,10986603,10986603,227
(주)노바렉스,194700,Dec-19,16538557,16538557,271
(주)노바텍,285490,Dec-18,444604,407809,29
(주)노바텍,285490,Dec-19,2298053,556477,35
(주)노블엠앤비,106520,Dec-12,36363534,33919274,260
(주)노블엠앤비,106520,Dec-13,45004411,42554573,332
(주)노블엠앤비,106520,Dec-14,48631794,47411783,318
(주)노블엠앤비,106520,Dec-15,62890944,50524792,306
(주)노블엠앤비,106520,Dec-16,57157602,44908053,446
(주)노블엠앤비,106520,Dec-17,60263232,48568656,193
(주)노블엠앤비,106520,Dec-18,53131031,38194269,192
(주)노블엠앤비,106520,Dec-19,58523669,35897134,129
(주)노터스,278650,Dec-19,0,0,103
(주)녹십자,6280,Dec-11,107937000,97962000,1335
(주)녹십자,6280,Dec-12,114031000,103201000,1457
(주)녹십자,6280,Dec-13,137447000,121340000,1546
(주)녹십자,6280,Dec-14,159318000,139051000,1731
(주)녹십자,6280,Dec-15,183665000,155499000,1766
(주)녹십자,6280,Dec-16,198686000,167624000,1973
(주)녹십자,6280,Dec-17,251243000,217978000,1994
(주)녹십자,6280,Dec-18,269892000,231632000,2034
(주)녹십자,6280,Dec-19,288676000,245934000,2040
(주)녹십자엠에스,142280,Dec-14,,9277716,166
(주)녹십자엠에스,142280,Dec-15,16191218,11566777,175
(주)녹십자엠에스,142280,Dec-16,17405354,12513524,170
(주)녹십자엠에스,142280,Dec-17,17563045,12582956,183
(주)녹십자엠에스,142280,Dec-18,18493294,13024716,189
(주)녹십자엠에스,142280,Dec-19,18058631,13223107,165
(주)녹십자웰빙,234690,Dec-19,,4986792,204
(주)녹십자홀딩스,5250,Dec-11,119972000,125000,90
(주)녹십자홀딩스,5250,Dec-12,124812000,125000,108
(주)녹십자홀딩스,5250,Dec-13,151743000,125000,112
(주)녹십자홀딩스,5250,Dec-14,177152000,125000,113
(주)녹십자홀딩스,5250,Dec-15,202126000,125000,170
(주)녹십자홀딩스,5250,Dec-16,217274000,125000,184
(주)녹십자홀딩스,5250,Dec-17,270067000,125000,184
(주)녹십자홀딩스,5250,Dec-18,321114000,125000,202
(주)녹십자홀딩스,5250,Dec-19,345215000,125000,195
(주)녹원씨엔아이,65560,Dec-11,0,0,166
(주)녹원씨엔아이,65560,Dec-12,0,0,142
(주)녹원씨엔아이,65560,Dec-13,0,0,66
(주)녹원씨엔아이,65560,Dec-14,1991295,0,33
(주)녹원씨엔아이,65560,Dec-15,0,0,35
(주)녹원씨엔아이,65560,Dec-16,25000,25000,26
(주)녹원씨엔아이,65560,Dec-17,1692511,0,17
(주)녹원씨엔아이,65560,Dec-18,992055,817272,107
(주)녹원씨엔아이,65560,Dec-19,1315274,1021832,86
(주)농심,4370,Dec-11,666612500,543256587,4556
(주)농심,4370,Dec-12,713535968,594681818,4626
(주)농심,4370,Dec-13,736795757,605478895,4657
(주)농심,4370,Dec-14,773030492,631152135,4608
(주)농심,4370,Dec-15,860528558,644437717,4916
(주)농심,4370,Dec-16,871936639,654792223,4966
(주)농심,4370,Dec-17,903550908,669626359,5004
(주)농심,4370,Dec-18,930906142,689807657,5053
(주)농심,4370,Dec-19,1008731742,732567257,5183
(주)농심홀딩스,72710,Dec-11,52895237,0,5
(주)농심홀딩스,72710,Dec-12,55325192,0,5
(주)농심홀딩스,72710,Dec-13,68762317,0,5
(주)농심홀딩스,72710,Dec-14,89657398,0,6
(주)농심홀딩스,72710,Dec-15,94484212,0,6
(주)농심홀딩스,72710,Dec-16,96890157,0,6
(주)농심홀딩스,72710,Dec-17,101632949,0,5
(주)농심홀딩스,72710,Dec-18,102874319,0,6
(주)농심홀딩스,72710,Dec-19,106629692,0,5
(주)누리플랜,69140,Dec-11,367198,367198,120
(주)누리플랜,69140,Dec-12,1148998,1148998,102
(주)누리플랜,69140,Dec-13,1251834,1251834,107
(주)누리플랜,69140,Dec-14,,1006218,81
(주)누리플랜,69140,Dec-15,,1182613,77
(주)누리플랜,69140,Dec-16,,724092,75
(주)누리플랜,69140,Dec-17,724092,724092,82
(주)누리플랜,69140,Dec-18,1172513,726892,82
(주)누리플랜,69140,Dec-19,11614336,708452,84
(주)누리플렉스,40160,Dec-11,2831681,1168487,118
(주)누리플렉스,40160,Dec-12,5032538,1156480,99
(주)누리플렉스,40160,Dec-13,7616802,1149264,88
(주)누리플렉스,40160,Dec-14,7413359,1192466,92
(주)누리플렉스,40160,Dec-15,7431571,2651007,103
(주)누리플렉스,40160,Dec-16,7477571,2658007,175
(주)누리플렉스,40160,Dec-17,9157729,4164283,142
(주)누리플렉스,40160,Dec-18,8067376,2826443,164
(주)누리플렉스,40160,Dec-19,11871870,3619874,152
(주)누보,332290,Dec-19,,,1
(주)뉴로스,126870,Dec-12,1020293,1020293,113
(주)뉴로스,126870,Dec-13,1167023,1167023,112
(주)뉴로스,126870,Dec-14,1167023,1167023,116
(주)뉴로스,126870,Dec-15,1251893,1251893,131
(주)뉴로스,126870,Dec-16,4741946,1257893,139
(주)뉴로스,126870,Dec-17,5757210,1684743,155
(주)뉴로스,126870,Dec-18,6265951,1743483,136
(주)뉴로스,126870,Dec-19,6688294,2086213,147
(주)뉴보텍,60260,Dec-11,,15146130,90
(주)뉴보텍,60260,Dec-12,,15264130,87
(주)뉴보텍,60260,Dec-13,,15381760,92
(주)뉴보텍,60260,Dec-14,,15724935,98
(주)뉴보텍,60260,Dec-15,,16344325,97
(주)뉴보텍,60260,Dec-16,,16970525,104
(주)뉴보텍,60260,Dec-17,,17807087,124
(주)뉴보텍,60260,Dec-18,,17148874,109
(주)뉴보텍,60260,Dec-19,,18640855,141
(주)뉴인텍,12340,Dec-11,30342401,19644540,156
(주)뉴인텍,12340,Dec-12,30576673,20472692,150
(주)뉴인텍,12340,Dec-13,31284390,21062819,150
(주)뉴인텍,12340,Dec-14,27323757,22835392,154
(주)뉴인텍,12340,Dec-15,30974021,24379015,151
(주)뉴인텍,12340,Dec-16,31157315,24786771,143
(주)뉴인텍,12340,Dec-17,31390981,25167047,146
(주)뉴인텍,12340,Dec-18,34233893,26540594,146
(주)뉴인텍,12340,Dec-19,36329890,27001469,142
(주)뉴트리,270870,Dec-18,270622,270622,59
(주)뉴트리,270870,Dec-19,270622,270622,62
(주)뉴파워프라즈마,144960,Dec-16,6662072,6690884,308
(주)뉴파워프라즈마,144960,Dec-17,3445869,3472165,358
(주)뉴파워프라즈마,144960,Dec-18,3060978,3058235,288
(주)뉴파워프라즈마,144960,Dec-19,3239284,3200953,293
(주)뉴프렉스,85670,Dec-11,26649429,23731781,324
(주)뉴프렉스,85670,Dec-12,30120719,29449792,348
(주)뉴프렉스,85670,Dec-13,36728045,36046384,394
(주)뉴프렉스,85670,Dec-14,42940162,41552193,470
(주)뉴프렉스,85670,Dec-15,44428321,42648530,482
(주)뉴프렉스,85670,Dec-16,43759897,41220254,396
(주)뉴프렉스,85670,Dec-17,48655495,45854347,443
(주)뉴프렉스,85670,Dec-18,54559285,49251510,497
(주)뉴프렉스,85670,Dec-19,60008223,44523538,375
(주)다나와,119860,Dec-11,0,0,208
(주)다나와,119860,Dec-12,0,0,217
(주)다나와,119860,Dec-13,0,0,195
(주)다나와,119860,Dec-14,110463,0,214
(주)다나와,119860,Dec-15,0,0,240
(주)다나와,119860,Dec-16,0,0,253
(주)다나와,119860,Dec-17,0,0,266
(주)다나와,119860,Dec-18,0,0,262
(주)다나와,119860,Dec-19,0,0,282
(주)다날,64260,Dec-11,0,0,135
(주)다날,64260,Dec-12,0,0,95
(주)다날,64260,Dec-13,0,0,111
(주)다날,64260,Dec-14,0,0,118
(주)다날,64260,Dec-15,0,0,145
(주)다날,64260,Dec-16,0,0,152
(주)다날,64260,Dec-17,0,0,160
(주)다날,64260,Dec-18,0,0,174
(주)다날,64260,Dec-19,0,0,200
(주)다보링크,340360,Dec-19,,,
(주)다산네트웍스,39560,Dec-11,2247332,2247332,386
(주)다산네트웍스,39560,Dec-12,7939253,2719421,384
(주)다산네트웍스,39560,Dec-13,3041738,3041738,405
(주)다산네트웍스,39560,Dec-14,3520147,3520148,447
(주)다산네트웍스,39560,Dec-15,30228538,0,116
(주)다산네트웍스,39560,Dec-16,21358605,0,101
(주)다산네트웍스,39560,Dec-17,14184301,0,52
(주)다산네트웍스,39560,Dec-18,3746839,0,44
(주)다산네트웍스,39560,Dec-19,2900614,0,49
(주)다우기술,23590,Dec-11,438332,26977,411
(주)다우기술,23590,Dec-12,2722057,2157972,474
(주)다우기술,23590,Dec-13,2572376,2075815,545
(주)다우기술,23590,Dec-14,2556929,2053005,592
(주)다우기술,23590,Dec-15,2577656,2053005,540
(주)다우기술,23590,Dec-16,2539480,2044011,464
(주)다우기술,23590,Dec-17,667825,135444,469
(주)다우기술,23590,Dec-18,715206,135444,503
(주)다우기술,23590,Dec-19,725847,135444,492
(주)다우데이타,32190,Dec-11,2898946,10726,117
(주)다우데이타,32190,Dec-12,15886725,10726,73
(주)다우데이타,32190,Dec-13,22672934,6773131,123
(주)다우데이타,32190,Dec-14,20589524,6604920,129
(주)다우데이타,32190,Dec-15,9426133,6848476,123
(주)다우데이타,32190,Dec-16,9841707,7302226,126
(주)다우데이타,32190,Dec-17,8323139,7429286,139
(주)다우데이타,32190,Dec-18,8616482,7785158,166
(주)다우데이타,32190,Dec-19,8729423,7887457,166
(주)다원시스,68240,Dec-11,,531798,155
(주)다원시스,68240,Dec-12,,765451,159
(주)다원시스,68240,Dec-13,,779316,170
(주)다원시스,68240,Dec-14,1245903,1106616,177
(주)다원시스,68240,Dec-15,1429503,1290216,261
(주)다원시스,68240,Dec-16,2318743,1791553,278
(주)다원시스,68240,Dec-17,3383817,2758180,347
(주)다원시스,68240,Dec-18,4189004,2923367,422
(주)다원시스,68240,Dec-19,9180070,2982125,510
(주)다이나믹디자인,145210,Dec-15,133373946,57823103,150
(주)다이나믹디자인,145210,Dec-16,0,0,134
(주)다이나믹디자인,145210,Dec-17,129456800,59856270,526
(주)다이나믹디자인,145210,Dec-18,102326215,57124021,536
(주)다이나믹디자인,145210,Dec-19,98685476,54801560,445
(주)대교,19680,Dec-11,468000,468000,3171
(주)대교,19680,Dec-12,468000,468000,2668
(주)대교,19680,Dec-13,468000,468000,2592
(주)대교,19680,Dec-14,468000,468000,2560
(주)대교,19680,Dec-15,468000,468000,2470
(주)대교,19680,Dec-16,468000,468000,2469
(주)대교,19680,Dec-17,468000,468000,2534
(주)대교,19680,Dec-18,468000,468000,2582
(주)대교,19680,Dec-19,468000,468000,2451
(주)대구백화점,6370,Mar-11,,0,418
(주)대구백화점,6370,Mar-12,,0,422
(주)대구백화점,6370,Mar-13,,0,428
(주)대구백화점,6370,Mar-14,0,0,441
(주)대구백화점,6370,Mar-15,0,0,437
(주)대구백화점,6370,Mar-16,0,0,433
(주)대구백화점,6370,Mar-17,0,0,378
(주)대구백화점,6370,Dec-18,0,0,264
(주)대구백화점,6370,Dec-19,0,0,217
(주)대덕,8060,Dec-11,512054015,498506818,656
(주)대덕,8060,Dec-12,537926129,528642458,664
(주)대덕,8060,Dec-13,537306839,527874058,688
(주)대덕,8060,Dec-14,,473909613,1180
(주)대덕,8060,Dec-15,,406933349,1065
(주)대덕,8060,Dec-16,,423952854,1125
(주)대덕,8060,Dec-17,,432803290,1130
(주)대덕,8060,Dec-18,554823131,541796955,2348
(주)대덕,8060,Dec-19,623660983,563672272,2411
(주)대동,490,Dec-11,130968233,112761282,800
(주)대동,490,Dec-12,137159477,117964939,807
(주)대동,490,Dec-13,140107999,118558126,801
(주)대동,490,Dec-14,146263950,120359293,817
(주)대동,490,Dec-15,148915310,121341053,831
(주)대동,490,Dec-16,145706376,116666118,790
(주)대동,490,Dec-17,132769175,100066236,802
(주)대동,490,Dec-18,137195807,103178161,855
(주)대동,490,Dec-19,160750216,106395095,923
(주)대동스틸,48470,Dec-11,,10260399,54
(주)대동스틸,48470,Dec-12,,10260399,54
(주)대동스틸,48470,Dec-13,,10294249,52
(주)대동스틸,48470,Dec-14,,10137632,53
(주)대동스틸,48470,Dec-15,,10242632,50
(주)대동스틸,48470,Dec-16,,10299132,51
(주)대동스틸,48470,Dec-17,,10555132,51
(주)대동스틸,48470,Dec-18,,10555132,52
(주)대동스틸,48470,Dec-19,,10555132,44
(주)대륙제관,4780,Dec-11,,51176298,307
(주)대륙제관,4780,Dec-12,,52164994,352
(주)대륙제관,4780,Dec-13,,58142843,369
(주)대륙제관,4780,Dec-14,,60715101,399
(주)대륙제관,4780,Dec-15,,63746916,412
(주)대륙제관,4780,Dec-16,,72853877,447
(주)대륙제관,4780,Dec-17,,79277004,454
(주)대륙제관,4780,Dec-18,,26153970,445
(주)대륙제관,4780,Dec-19,,26917358,429
(주)대림제지,17650,Dec-11,,25593422,74
(주)대림제지,17650,Dec-12,,14338914,73
(주)대림제지,17650,Dec-13,,25593422,74
(주)대림제지,17650,Dec-14,,25593423,73
(주)대림제지,17650,Dec-15,,35570561,70
(주)대림제지,17650,Dec-16,,35570561,70
(주)대림제지,17650,Dec-17,69069032,47074505,119
(주)대림제지,17650,Dec-18,100087338,77645311,129
(주)대림제지,17650,Dec-19,,82045347,141
(주)대명소노시즌,7720,Dec-11,11742417,74274,97
(주)대명소노시즌,7720,Dec-12,11390782,148847,86
(주)대명소노시즌,7720,Dec-13,205287,205287,66
(주)대명소노시즌,7720,Dec-14,319189,319189,74
(주)대명소노시즌,7720,Dec-15,222379,222379,275
(주)대명소노시즌,7720,Dec-16,106877,106876,287
(주)대명소노시즌,7720,Dec-17,106877,106876,281
(주)대명소노시즌,7720,Dec-18,1843203,111357,303
(주)대명소노시즌,7720,Dec-19,137857,137857,265
(주)대성미생물연구소,36480,Dec-11,,3537623,130
(주)대성미생물연구소,36480,Dec-12,,2917237,132
(주)대성미생물연구소,36480,Dec-13,,2512794,137
(주)대성미생물연구소,36480,Dec-14,,2013245,142
(주)대성미생물연구소,36480,Dec-15,,1492258,142
(주)대성미생물연구소,36480,Dec-16,,976706,141
(주)대성미생물연구소,36480,Dec-17,,834385,141
(주)대성미생물연구소,36480,Dec-18,,750637,136
(주)대성미생물연구소,36480,Dec-19,,595448,134
(주)대성엘텍,25440,Dec-11,44224790,16958140,497
(주)대성엘텍,25440,Dec-12,43188611,18212776,471
(주)대성엘텍,25440,Dec-13,31440328,14431095,516
(주)대성엘텍,25440,Dec-14,33114956,14583532,575
(주)대성엘텍,25440,Dec-15,24362833,11977015,610
(주)대성엘텍,25440,Dec-16,29018712,18211641,603
(주)대성엘텍,25440,Dec-17,21688214,18936574,607
(주)대성엘텍,25440,Dec-18,23601064,20147165,582
(주)대성엘텍,25440,Dec-19,29585309,25053095,573
(주)대성파인텍,104040,Dec-11,17505397,15445633,95
(주)대성파인텍,104040,Dec-12,17667492,15679393,104
(주)대성파인텍,104040,Dec-13,17571702,15744493,106
(주)대성파인텍,104040,Dec-14,21314997,18591290,150
(주)대성파인텍,104040,Dec-15,22559988,19902261,151
(주)대성파인텍,104040,Dec-16,24760893,22009064,163
