회사명,거래소코드,회계년도,부가가치(IFRS연결),매출액(IFRS연결),부가가치(IFRS개별),매출액(IFRS개별)
남해화학(주),25860,Dec-12,,,27146.13,1468834890
남해화학(주),25860,Dec-13,,,70473.88,1391550749
남해화학(주),25860,Dec-14,,,79726.47,1251761127
남해화학(주),25860,Dec-15,,,88645.72,1183345141
남해화학(주),25860,Dec-16,77598.72,1096493484,77503.97,1096487484
남해화학(주),25860,Dec-17,100525.12,1122369006,100391.32,1122362878
남해화학(주),25860,Dec-18,,,85738.46,1242735386
남해화학(주),25860,Dec-19,,,92224.06,1187201231
남화산업(주),111710,Dec-18,,,11230.89,13448740
남화산업(주),111710,Dec-19,,,10082.45,15007015
남화토건(주),91590,Dec-12,17907.58,87324062,13874.74,84687528
남화토건(주),91590,Dec-13,17938.99,89714913,13514.74,87135870
남화토건(주),91590,Dec-14,14165.7,95198203,10877.54,92761809
남화토건(주),91590,Dec-15,9208.43,50407654,5656.55,48883356
남화토건(주),91590,Dec-16,14553.66,64560813,10478,61133907
남화토건(주),91590,Dec-17,15481.02,66352445,10593.07,61797876
남화토건(주),91590,Dec-18,5533.24,51700367,6434.1,47418461
남화토건(주),91590,Dec-19,11271.85,53704665,9354.27,53116635
네이버(주),35420,Dec-11,608605.67,2121317926,606424.65,1435148217
네이버(주),35420,Dec-12,699307.61,2389324068,675960.01,1511390501
네이버(주),35420,Dec-13,1139597.85,2311962798,714226.52,1223505708
네이버(주),35420,Dec-14,1424276.78,2758478837,845961.78,1637164959
네이버(주),35420,Dec-15,1686564.55,3251157100,1119919.45,2141274744
네이버(주),35420,Dec-16,2286248.18,4022629620,1242474.47,2496498317
네이버(주),35420,Dec-17,2456815.74,4678468928,1437292.97,2930661325
네이버(주),35420,Dec-18,2832074.22,5586904533,1612122.45,3459014043
네이버(주),35420,Dec-19,3154271.84,6593400065,2040243.1,3900013296
넥센타이어(주),2350,Dec-11,336157.54,1429955656,303244.5,1177016741
넥센타이어(주),2350,Dec-12,486557.85,1700620650,423360.47,1361164473
넥센타이어(주),2350,Dec-13,549525.59,1728239824,465497.71,1380223434
넥센타이어(주),2350,Dec-14,587899.07,1758781613,488179.86,1382130416
넥센타이어(주),2350,Dec-15,655800.56,1837466551,561704.05,1468926730
넥센타이어(주),2350,Dec-16,727988.39,1894702700,616105.26,1490685587
넥센타이어(주),2350,Dec-17,698138.85,1964792711,589752.12,1537843988
넥센타이어(주),2350,Dec-18,686875.5,1983976385,625017.05,1582971504
넥센타이어(주),2350,Dec-19,774299.46,2022338189,662741.97,1620923826
넷마블(주),251270,Dec-17,904944.94,2424755041,203002.31,1668776658
넷마블(주),251270,Dec-18,758400.61,2021272799,135990.1,1159865513
넷마블(주),251270,Dec-19,778540.29,2178677560,112737.04,1251836230
농업회사법인(주)농우바이오,54050,Oct-11,36146.58,72894879,27303.1,55598772
농업회사법인(주)농우바이오,54050,Sep-13,36340.25,81665017,30626.62,67572494
농업회사법인(주)농우바이오,54050,Sep-14,41901.69,89316143,32755.03,69261800
농업회사법인(주)농우바이오,54050,Sep-15,42785.94,96841463,42404.8,78477878
농업회사법인(주)농우바이오,54050,Dec-16,49816.12,103088564,43603.95,82836511
농업회사법인(주)농우바이오,54050,Dec-17,48485.65,104456089,43585.95,87588908
농업회사법인(주)농우바이오,54050,Dec-18,49632.44,104027075,41353.66,79957237
농업회사법인(주)농우바이오,54050,Dec-19,52870.94,121267018,42705.05,91191095
뉴지랩파마(주),214870,Dec-15,,,11127.6,73464989
뉴지랩파마(주),214870,Dec-16,,,4522,32877051
뉴지랩파마(주),214870,Dec-17,-867.67,30603266,-864,30603266
뉴지랩파마(주),214870,Dec-18,-2950.2,18640144,-3939.5,18563223
뉴지랩파마(주),214870,Dec-19,2294.33,95819852,4784.94,95819852
다믈멀티미디어(주),93640,Dec-11,,,1801.86,25109571
다믈멀티미디어(주),93640,Dec-12,,,4624.51,28350695
다믈멀티미디어(주),93640,Dec-13,,,3844.28,24466403
다믈멀티미디어(주),93640,Dec-14,,,5383.03,26471753
다믈멀티미디어(주),93640,Dec-15,,,3560.44,24210168
다믈멀티미디어(주),93640,Dec-16,,,5514.12,25657732
다믈멀티미디어(주),93640,Dec-17,,,2510.34,18332541
다믈멀티미디어(주),93640,Dec-18,,,1285.73,11127167
다믈멀티미디어(주),93640,Dec-19,,,4485.47,13137932
다스코(주),58730,Dec-11,13319.7,81343086,13376.5,81343086
다스코(주),58730,Dec-12,,,19104.39,101800632
다스코(주),58730,Dec-13,,,22332.82,108245160
다스코(주),58730,Dec-14,,,20117.35,111531987
다스코(주),58730,Dec-15,26166.72,135394762,26166.72,135394762
다스코(주),58730,Dec-16,33580.07,157137164,33551.44,157137164
다스코(주),58730,Dec-17,47547.46,223185014,47530.72,223311391
다스코(주),58730,Dec-18,45855.42,240804571,45745.17,240254463
다스코(주),58730,Dec-19,31539.13,216209628,32055.74,214770746
대동금속(주),20400,Dec-11,,,12238.59,66771865
대동금속(주),20400,Dec-12,,,12003.33,60324966
대동금속(주),20400,Dec-13,,,11801.47,58999113
대동금속(주),20400,Dec-14,,,12412.69,60523408
대동금속(주),20400,Dec-15,,,14012.55,59822981
대동금속(주),20400,Dec-16,,,12283.32,61096103
대동금속(주),20400,Dec-17,,,14322.79,74709305
대동금속(주),20400,Dec-18,,,15191.49,80862657
대동금속(주),20400,Dec-19,,,14990.23,88529123
대동기어(주),8830,Dec-11,,,20361.31,132310704
대동기어(주),8830,Dec-12,,,14384.11,115116115
대동기어(주),8830,Dec-13,,,17894.48,117973433
대동기어(주),8830,Dec-14,,,17970.83,127512682
대동기어(주),8830,Dec-15,,,20102.96,114853907
대동기어(주),8830,Dec-16,,,15545.85,92871384
대동기어(주),8830,Dec-17,,,18149.15,113492983
대동기어(주),8830,Dec-18,,,21818.22,131996658
대동기어(주),8830,Dec-19,,,20731.07,143079332
대림비앤코(주),5750,Dec-11,26042.17,88647733,25861.96,88522467
대림비앤코(주),5750,Dec-12,26635.38,101527269,26029.57,100101321
대림비앤코(주),5750,Dec-13,29891.52,116283003,30914.4,115385690
대림비앤코(주),5750,Dec-14,42540.31,147479703,41918.93,141868409
대림비앤코(주),5750,Dec-15,50817.18,180938863,43965.92,171601003
대림비앤코(주),5750,Dec-16,55247.75,209090130,46833.61,196442878
대림비앤코(주),5750,Dec-17,61261.52,232886930,48846.36,218856107
대림비앤코(주),5750,Dec-18,60895.17,247179477,52102.51,238215856
대림비앤코(주),5750,Dec-19,60864.25,236449075,61261.29,234711849
대림통상(주),6570,Dec-11,34938.52,174219994,27177.76,143241074
대림통상(주),6570,Dec-12,28581.67,163626776,19700.08,141653955
대림통상(주),6570,Dec-13,19422.27,160796628,24760.69,140058989
대림통상(주),6570,Dec-14,33338.06,166403320,26941.08,151672628
대림통상(주),6570,Dec-15,31462.99,167699118,17613.82,151353000
대림통상(주),6570,Dec-16,36659.75,174368925,24329.96,158197468
대림통상(주),6570,Dec-17,30054.45,197246677,18387.35,183331404
대림통상(주),6570,Dec-18,28544.76,201252856,27623.08,184186211
대림통상(주),6570,Dec-19,14344.21,183586182,10987.3,161928026
대모엔지니어링(주),317850,Dec-19,9970.27,44996482,9342.66,42446435
대보마그네틱(주),290670,Dec-18,,,7292.43,20620188
대보마그네틱(주),290670,Dec-19,,,8243.81,23870075
대봉엘에스(주),78140,Dec-11,6637.29,37982328,5369.99,37278932
대봉엘에스(주),78140,Dec-12,7358.81,44374579,5719.89,41788710
대봉엘에스(주),78140,Dec-13,10195.05,43776592,6999.5,39207562
대봉엘에스(주),78140,Dec-14,11563.07,52151988,7883.34,47696178
대봉엘에스(주),78140,Dec-15,14363.26,58647401,10445.9,53413684
대봉엘에스(주),78140,Dec-16,17947.47,71038610,13537.4,63361641
대봉엘에스(주),78140,Dec-17,17605.63,65651788,10553.75,56676287
대봉엘에스(주),78140,Dec-18,17343.34,71823251,9924.77,61335475
대봉엘에스(주),78140,Dec-19,18884.6,69536921,9025.94,56626774
대상(주),1680,Dec-11,388994,2163798448,295512.59,1392912797
대상(주),1680,Dec-12,446061.95,2479678735,326576.88,1552521213
대상(주),1680,Dec-13,462188.56,2542303381,341132.57,1570275468
대상(주),1680,Dec-14,485014.69,2588779872,348756.01,1601116619
대상(주),1680,Dec-15,465181.7,2635005301,349709.1,1648286248
대상(주),1680,Dec-16,507079.74,2855008996,373056.86,1852714894
대상(주),1680,Dec-17,554966.04,2968804984,437167.94,2190129354
대상(주),1680,Dec-18,601031.85,2956761916,480789.43,2235924263
대상(주),1680,Dec-19,640262.21,2963985753,546636.48,2457055173
대상홀딩스(주),84690,Dec-11,81936.21,283260535,13832.18,7809759
대상홀딩스(주),84690,Dec-12,81447.21,329925025,7859.96,7938136
대상홀딩스(주),84690,Dec-13,509396.58,2841948881,6940.17,9517752
대상홀딩스(주),84690,Dec-14,545096.69,2959090982,21836.76,20389276
대상홀딩스(주),84690,Dec-15,526631.76,3051680257,15352.91,14789937
대상홀딩스(주),84690,Dec-16,577175.39,3318085289,12633.88,16769656
대상홀딩스(주),84690,Dec-17,624175.65,3383674056,17263.4,18053725
대상홀딩스(주),84690,Dec-18,638900.56,3398030852,19451.33,20469465
대상홀딩스(주),84690,Dec-19,733056.17,3552513453,9123.36,29831693
대성산업(주),128820,Dec-11,106383.47,1276500157,85301.77,1262534677
대성산업(주),128820,Dec-12,95225.5,1370151115,47017.69,1297804488
대성산업(주),128820,Dec-13,-125658.14,1359109931,-145972.41,1184323459
대성산업(주),128820,Dec-14,-59119.85,1122811401,-99382.98,1057488002
대성산업(주),128820,Dec-15,81972.9,947122909,35886.24,801103057
대성산업(주),128820,Dec-16,3413.67,782990235,-14574.18,746039943
대성산업(주),128820,Dec-17,339061.21,900318240,204588.03,367866808
대성산업(주),128820,Dec-18,113258.8,945461187,85211.83,850774931
대성산업(주),128820,Dec-19,51502.12,869910394,12882.35,770149886
대성에너지(주),117580,Dec-11,,,68906.58,877970518
대성에너지(주),117580,Dec-12,,,66738.4,979741965
대성에너지(주),117580,Dec-13,,,69207.74,1019467172
대성에너지(주),117580,Dec-14,,,71993.58,1066912239
대성에너지(주),117580,Dec-15,,,76728.97,875355097
대성에너지(주),117580,Dec-16,,,81111.04,738562283
대성에너지(주),117580,Dec-17,,,85917.87,765978290
대성에너지(주),117580,Dec-18,90355.76,770982770,86940.24,770679358
대성에너지(주),117580,Dec-19,94638.75,774850381,81239.3,773995689
대성홀딩스(주),16710,Dec-11,156262.62,1070452367,15774.15,41108530
대성홀딩스(주),16710,Dec-12,165499.32,1184174355,16783.15,40455039
대성홀딩스(주),16710,Dec-13,167513.32,1273880778,18710.1,50912845
대성홀딩스(주),16710,Dec-14,164630.18,1274774945,13225.77,33159601
대성홀딩스(주),16710,Dec-15,152892.05,1055983949,11869.17,28419000
대성홀딩스(주),16710,Dec-16,153805.07,890214428,16696.59,28450063
대성홀딩스(주),16710,Dec-17,160169.44,903125372,15687.97,25265696
대성홀딩스(주),16710,Dec-18,166776.64,909829098,16663.73,23262223
대성홀딩스(주),16710,Dec-19,158990.77,918567910,12485.19,16602895
대아티아이(주),45390,Dec-11,16803.15,64811243,11820.28,49280368
대아티아이(주),45390,Dec-12,20066.08,56178580,14111.05,40255056
대아티아이(주),45390,Dec-13,19862.32,64108860,14707.84,46053732
대아티아이(주),45390,Dec-14,23097.78,84913972,17382.59,64796760
대아티아이(주),45390,Dec-15,24849.64,82628497,17547.15,57045400
대아티아이(주),45390,Dec-16,33345.5,99036870,26477.09,78046983
대아티아이(주),45390,Dec-17,30088.65,85793071,26057.98,72213346
대아티아이(주),45390,Dec-18,33465.37,102692723,28878.7,86938638
대아티아이(주),45390,Dec-19,35208.26,114212328,29167,96315450
대양전기공업(주),108380,Dec-11,,,28030.99,92439336
대양전기공업(주),108380,Dec-12,39429.43,139137961,32887.53,118174622
대양전기공업(주),108380,Dec-13,44421.91,145574700,35928.61,125304827
대양전기공업(주),108380,Dec-14,43420.15,139940370,33117.17,119063409
대양전기공업(주),108380,Dec-15,45916.93,154238950,35971.4,132599030
대양전기공업(주),108380,Dec-16,46327.53,174947504,36665.82,152735017
대양전기공업(주),108380,Dec-17,41384.68,143063987,31881.41,120118833
대양전기공업(주),108380,Dec-18,38323.15,122939671,31130.99,102905608
대양전기공업(주),108380,Dec-19,44964.57,176919531,37185.84,154347915
대양제지공업(주),6580,Dec-11,25069.94,212741344,17447.09,143487940
대양제지공업(주),6580,Dec-12,38840.33,192928892,25328.24,121907275
대양제지공업(주),6580,Dec-13,26882.47,184869536,14703.79,119470907
대양제지공업(주),6580,Dec-14,30524.72,177046147,20195.43,110444036
대양제지공업(주),6580,Dec-15,189.19,173965644,-5634.06,107757450
대양제지공업(주),6580,Dec-16,29207.45,195138324,19331.1,122454390
대양제지공업(주),6580,Dec-17,24477.45,262916771,18938.23,168407132
대양제지공업(주),6580,Dec-18,67180.71,281771470,53068.37,166660602
대양제지공업(주),6580,Dec-19,60110.3,259449752,37055.71,142434607
대영포장(주),14160,Dec-11,,,21992.61,228640516
대영포장(주),14160,Dec-12,,,43033.34,234219301
대영포장(주),14160,Dec-13,,,34711.55,223635578
대영포장(주),14160,Dec-14,,,37784.7,246574728
대영포장(주),14160,Dec-15,,,21409.39,244205122
대영포장(주),14160,Dec-16,,,47807.62,267108952
대영포장(주),14160,Dec-17,,,30714.57,312071269
대영포장(주),14160,Dec-18,,,45410.65,300056836
대영포장(주),14160,Dec-19,,,51409.21,270087084
대우전자부품(주),9320,Dec-11,2317.16,22744147,-1136.91,17299341
대우전자부품(주),9320,Dec-12,5793.89,24194499,6395.55,20210123
대우전자부품(주),9320,Dec-13,6240,26642356,5376.33,20673836
대우전자부품(주),9320,Dec-14,9707.46,31811240,8536.07,28091570
대우전자부품(주),9320,Dec-15,11952.13,48539620,11397.75,46262775
대우전자부품(주),9320,Dec-16,14479.82,53567978,12449.57,50327048
대우전자부품(주),9320,Dec-17,13757.36,58020484,14175.43,56268226
대우전자부품(주),9320,Dec-18,,,14525.27,62630106
대우전자부품(주),9320,Dec-19,,,11758.99,53430109
대우조선해양(주),42660,Dec-11,903513.09,13863375851,967910.01,12217733768
대우조선해양(주),42660,Dec-12,-293219.75,13543536273,-335943.07,12051119103
대우조선해양(주),42660,Dec-13,-1124114.66,14584829821,-1139370.84,13359585515
대우조선해양(주),42660,Dec-14,1042817.4,15575355130,410785.26,13948547762
대우조선해양(주),42660,Dec-15,-1047045.56,15443611051,-1769594.7,13802894508
대우조선해양(주),42660,Dec-16,-320526.05,12819220834,-750349.69,11385449714
대우조선해양(주),42660,Dec-17,2332745.4,11101818030,2229297.35,10634033270
대우조선해양(주),42660,Dec-18,1606956.5,9644383547,2133297.23,9599758587
대우조선해양(주),42660,Dec-19,1194505.51,8358744819,1115948.84,8317581776
대원강업(주),430,Dec-11,226758.09,996447093,143880.47,720125402
대원강업(주),430,Dec-12,245482.85,1000413534,144320,737525624
대원강업(주),430,Dec-13,240805.35,1010584395,136494.03,800871403
대원강업(주),430,Dec-14,247997.99,1029406905,141058.71,776872676
대원강업(주),430,Dec-15,272875.65,1013035744,164320.16,773296717
대원강업(주),430,Dec-16,298025.12,1076116262,164287.97,834440831
대원강업(주),430,Dec-17,276409.45,1028166498,148875.62,770723903
대원강업(주),430,Dec-18,272827.98,995413421,145007.63,709572300
대원강업(주),430,Dec-19,269735.15,960215102,118793.98,683068052
대원미디어(주),48910,Dec-11,16082.04,100224191,8466.05,44508357
대원미디어(주),48910,Dec-12,15940.8,75033160,10207.15,34159680
대원미디어(주),48910,Dec-13,7491.14,76980201,-3394.52,23627533
대원미디어(주),48910,Dec-14,20191.94,80223684,3699.27,21979377
대원미디어(주),48910,Dec-15,25745.38,91413284,-1584.21,29637331
대원미디어(주),48910,Dec-16,25754.68,94993117,8235.97,45442713
대원미디어(주),48910,Dec-17,33406.44,120735136,14420.08,65863620
대원미디어(주),48910,Dec-18,29614.95,163374645,24718.34,113364396
대원미디어(주),48910,Dec-19,31636.4,191545738,12171.5,143824679
대원산업(주),5710,Dec-11,72838.29,565198347,63780.46,451065610
대원산업(주),5710,Dec-12,86217.08,646714932,71672.98,503206391
대원산업(주),5710,Dec-13,90750.58,671262141,70697.78,486059610
대원산업(주),5710,Dec-14,76021.74,712950004,75622.19,526794815
대원산업(주),5710,Dec-15,66448.02,773527207,77333.67,614426570
대원산업(주),5710,Dec-16,126168.39,823571833,92848.74,613515432
대원산업(주),5710,Dec-17,101053.15,797044137,81570.63,659699891
대원산업(주),5710,Dec-18,93071.07,696997678,82371,585136571
대원산업(주),5710,Dec-19,108614.51,660965709,83872.26,546043740
대원전선(주),6340,Dec-11,18829.7,484625965,18303.55,480689535
대원전선(주),6340,Dec-12,19169.18,448936351,18751.77,447201860
대원전선(주),6340,Dec-13,19937.36,479182542,17039.18,475383399
대원전선(주),6340,Dec-14,18837.62,414740441,13922.28,404801357
대원전선(주),6340,Dec-15,27122.67,443672416,17664.45,431517022
대원전선(주),6340,Dec-16,22106.99,422371146,17218.06,410938730
대원전선(주),6340,Dec-17,23200.06,505050946,18155.38,495564298
대원전선(주),6340,Dec-18,20328.51,429504479,15656.29,424027248
대원전선(주),6340,Dec-19,15997.13,401312381,12044.52,396226799
대원제약(주),3220,Dec-11,57587.94,138874713,57776.47,137929016
대원제약(주),3220,Dec-12,54417.94,138168465,52719.66,134014444
대원제약(주),3220,Dec-13,62805.38,158878874,61365.1,154433943
대원제약(주),3220,Dec-14,75060.78,181984511,73699.08,178259413
대원제약(주),3220,Dec-15,84830.45,216187083,84480.92,213001002
대원제약(주),3220,Dec-16,91619.81,240722374,88965.51,238448562
대원제약(주),3220,Dec-17,89891.28,265462478,87280.21,263359982
대원제약(주),3220,Dec-18,112248.29,286652511,104288.06,283583708
