회사명,거래소코드,회계년도,매출액(IFRS연결),자본(IFRS연결),매출액(IFRS개별),자본(IFRS개별)
엑스큐어(주),70300,Dec-16,,,16337872,14132224
엑스큐어(주),70300,Dec-17,,,15108650,27274329
엑스큐어(주),70300,Dec-18,,,13424149,21952685
엑스큐어(주),70300,Dec-19,,,13258734,23311834
엔브이에이치코리아(주),67570,Dec-13,486361336,143208811,301784799,131455856
엔브이에이치코리아(주),67570,Dec-14,506340253,136385404,320370412,144258323
엔브이에이치코리아(주),67570,Dec-15,532518739,130930422,353973069,160726354
엔브이에이치코리아(주),67570,Dec-16,569698032,155103238,368402673,171747955
엔브이에이치코리아(주),67570,Dec-17,551664722,179445468,374055527,169008124
엔브이에이치코리아(주),67570,Dec-18,621979857,178488361,366064432,138463371
엔브이에이치코리아(주),67570,Dec-19,826287783,182906973,350374902,142150317
엔시트론(주),101400,Dec-11,47626709,24781403,47354408,25381205
엔시트론(주),101400,Dec-12,49337989,25349096,49043031,26737226
엔시트론(주),101400,Dec-13,40043605,14057060,34960881,17580284
엔시트론(주),101400,Dec-14,63153576,10390921,52375733,14749310
엔시트론(주),101400,Dec-15,56500755,12414315,48744687,12365631
엔시트론(주),101400,Dec-16,41788369,12225466,37207922,14095661
엔시트론(주),101400,Dec-17,26252729,15749322,23273768,18684190
엔시트론(주),101400,Dec-18,16271102,9240381,14987897,5984509
엔시트론(주),101400,Dec-19,10936917,18022437,9927737,17233650
엔에이치엔(주),181710,Dec-13,265348549,1013016155,181324489,1053500661
엔에이치엔(주),181710,Dec-14,556862537,1042865833,242804307,1097340098
엔에이치엔(주),181710,Dec-15,644602503,1502510149,187515714,1487411232
엔에이치엔(주),181710,Dec-16,856420458,1510449796,218567267,1513728906
엔에이치엔(주),181710,Dec-17,909115708,1657897236,257836571,1554662247
엔에이치엔(주),181710,Dec-18,1264567758,1820039608,240470541,1534338421
엔에이치엔(주),181710,Dec-19,1488596661,1828701975,261084412,1489235268
엔에이치엔한국사이버결제(주),60250,Dec-11,113581461,24800166,113604688,24405993
엔에이치엔한국사이버결제(주),60250,Dec-12,132753702,29810041,132772648,29677301
엔에이치엔한국사이버결제(주),60250,Dec-13,137142845,38285462,137230422,37036487
엔에이치엔한국사이버결제(주),60250,Dec-14,153968266,83737918,153380890,82993614
엔에이치엔한국사이버결제(주),60250,Dec-15,195466233,92199310,194516256,92492283
엔에이치엔한국사이버결제(주),60250,Dec-16,272132528,95092842,270472774,96833083
엔에이치엔한국사이버결제(주),60250,Dec-17,351989348,104625774,338758488,106723777
엔에이치엔한국사이버결제(주),60250,Dec-18,432658309,115903406,424544561,118816280
엔에이치엔한국사이버결제(주),60250,Dec-19,469897622,127357713,464507320,127979253
엔피씨(주),4250,Dec-11,271003561,119731153,247174854,119958157
엔피씨(주),4250,Dec-12,280164147,135828135,258785158,129781263
엔피씨(주),4250,Dec-13,323743045,160547900,279025182,143407373
엔피씨(주),4250,Dec-14,337771474,184958523,299163034,157445354
엔피씨(주),4250,Dec-15,376543632,208784130,326901452,174280950
엔피씨(주),4250,Dec-16,377902987,246321033,316069627,218818793
엔피씨(주),4250,Dec-17,386317373,250556863,324460029,247742592
엔피씨(주),4250,Dec-18,414890304,261010019,346721351,255728892
엔피씨(주),4250,Dec-19,454467519,284202841,347437490,272278495
엘브이엠씨홀딩스(주),900140,Dec-11,193264742,95237337,,
엘브이엠씨홀딩스(주),900140,Dec-12,275939920,115244682,,
엘브이엠씨홀딩스(주),900140,Dec-13,334456687,272230065,,
엘브이엠씨홀딩스(주),900140,Dec-14,379952186,318588148,,
엘브이엠씨홀딩스(주),900140,Dec-15,444547386,385315832,,
엘브이엠씨홀딩스(주),900140,Dec-16,392328512,438063639,,
엘브이엠씨홀딩스(주),900140,Dec-17,333249864,397717716,,
엘브이엠씨홀딩스(주),900140,Dec-18,294026499,359648163,,
엘브이엠씨홀딩스(주),900140,Dec-19,363748596,325929130,,
엘비세미콘(주),61970,Dec-11,,,87535236,80109830
엘비세미콘(주),61970,Dec-12,,,133894976,92502259
엘비세미콘(주),61970,Dec-13,,,112440852,92981189
엘비세미콘(주),61970,Dec-14,,,100260719,89306591
엘비세미콘(주),61970,Dec-15,,,106907158,81735306
엘비세미콘(주),61970,Dec-16,,,135669072,94249404
엘비세미콘(주),61970,Dec-17,,,131823200,100417445
엘비세미콘(주),61970,Dec-18,275662171,152212105,157123370,110702027
엘비세미콘(주),61970,Dec-19,390435695,189296084,222933247,137118845
엘아이지넥스원(주),79550,Dec-15,1903704148,577078418,1903224119,577078418
엘아이지넥스원(주),79550,Dec-16,1860784770,631649110,1859889725,631649110
엘아이지넥스원(주),79550,Dec-17,1761316227,603978462,1760325842,603978462
엘아이지넥스원(주),79550,Dec-18,,,1477507585,650133401
엘아이지넥스원(주),79550,Dec-19,1452651352,633974398,1451894505,633974398
엘에스전선아시아(주),229640,Dec-16,345137250,130013244,7278678,272442032
엘에스전선아시아(주),229640,Dec-17,403742016,133473407,7492073,273626603
엘에스전선아시아(주),229640,Dec-18,441272165,143634703,7544641,274311108
엘에스전선아시아(주),229640,Dec-19,520302893,161228451,8657607,275468175
엘지디스플레이(주),34220,Dec-11,24291289000,10131028000,23471309000,9686917000
엘지디스플레이(주),34220,Dec-12,29429668000,10240180000,28672355000,9661120000
엘지디스플레이(주),34220,Dec-13,27033035000,10797420000,25854183000,9762425000
엘지디스플레이(주),34220,Dec-14,26455529000,11783410000,25383670000,10624075000
엘지디스플레이(주),34220,Dec-15,28383884000,12704956000,25856426000,11329583000
엘지디스플레이(주),34220,Dec-16,26504074000,13462388000,24419295000,12235447000
엘지디스플레이(주),34220,Dec-17,27790216000,14981510000,25591082000,13829259000
엘지디스플레이(주),34220,Dec-18,24336571000,14886246000,22371687000,13212581000
엘지디스플레이(주),34220,Dec-19,23475567000,12488281000,21658329000,10666093000
엘지전자(주),66570,Dec-11,54256585000,13148248000,28097139000,10494861000
엘지전자(주),66570,Dec-12,50959978000,12704217000,25427205000,10022955000
엘지전자(주),66570,Dec-13,58140376000,12689369000,28078895000,9832820000
엘지전자(주),66570,Dec-14,59040767000,12991097000,29556368000,9488700000
엘지전자(주),66570,Dec-15,56509008000,12983487000,28368428000,8961009000
엘지전자(주),66570,Dec-16,55367033000,13356742000,28743246000,8765452000
엘지전자(주),66570,Dec-17,61396284000,14673684000,31966513000,9544857000
엘지전자(주),66570,Dec-18,61341664000,16306907000,29982010000,9362880000
엘지전자(주),66570,Dec-19,62306175000,16425138000,28654467000,8893330000
엘컴텍(주),37950,Dec-11,164088488,38577236,134130345,49320629
엘컴텍(주),37950,Dec-12,122177907,-31715755,87204188,-14460723
엘컴텍(주),37950,Dec-13,48099294,45621372,36541140,49303051
엘컴텍(주),37950,Dec-14,32513267,49644351,29266966,55998981
엘컴텍(주),37950,Dec-15,62306127,70122371,57327758,67736349
엘컴텍(주),37950,Dec-16,65552872,77553622,64586304,76742214
엘컴텍(주),37950,Dec-17,50288126,77840281,49915378,79893244
엘컴텍(주),37950,Dec-18,40154183,76390592,38790817,78279646
엘컴텍(주),37950,Dec-19,46157406,73363617,43823575,74057423
엘티씨(주),170920,Dec-13,,,98820279,72472604
엘티씨(주),170920,Dec-14,83087263,79813417,82213518,79573406
엘티씨(주),170920,Dec-15,76418861,84607337,71987011,86337914
엘티씨(주),170920,Dec-16,71007818,89303057,61861387,93456932
엘티씨(주),170920,Dec-17,65740789,85847260,56190679,92435054
엘티씨(주),170920,Dec-18,96773496,91349848,57444754,91454090
엘티씨(주),170920,Dec-19,92053188,91927643,56853812,90343541
엠에프엠코리아(주),323230,Dec-19,,,,
엠케이전자(주),33160,Dec-11,752179425,90838355,702864863,95487302
엠케이전자(주),33160,Dec-12,706188976,104292848,626301670,106197215
엠케이전자(주),33160,Dec-13,568127674,128159852,471122948,111195114
엠케이전자(주),33160,Dec-14,469589641,88261674,381237051,114332009
엠케이전자(주),33160,Dec-15,453105966,523061197,323894205,110710950
엠케이전자(주),33160,Dec-16,619601003,593852198,337653256,108361149
엠케이전자(주),33160,Dec-17,686150840,744638874,338303574,120952037
엠케이전자(주),33160,Dec-18,706474289,848836660,335998710,103250483
엠케이전자(주),33160,Dec-19,731615145,873676728,350049856,98864313
영보화학(주),14440,Dec-11,130734860,86457892,103014667,83270457
영보화학(주),14440,Dec-12,137821635,89710066,109235083,87330092
영보화학(주),14440,Dec-13,163838811,97097516,129448289,94619352
영보화학(주),14440,Dec-14,157432128,98289204,110199081,95671703
영보화학(주),14440,Dec-15,157352294,105769048,96828355,101333465
영보화학(주),14440,Dec-16,157803797,114618101,87909175,105339579
영보화학(주),14440,Dec-17,164618163,141463784,126525364,136954301
영보화학(주),14440,Dec-18,143915371,143524317,119567677,139192836
영보화학(주),14440,Dec-19,131196068,146748603,115674835,145203698
영신금속공업(주),7530,Dec-11,,,103626273,28137345
영신금속공업(주),7530,Dec-12,,,110958664,28579206
영신금속공업(주),7530,Dec-13,110883218,31669705,110969702,31870556
영신금속공업(주),7530,Dec-14,109865717,32863434,109737349,33203733
영신금속공업(주),7530,Dec-15,111476755,35049010,111426242,36025970
영신금속공업(주),7530,Dec-16,117251228,35330245,116963469,37894812
영신금속공업(주),7530,Dec-17,117773188,21105673,116841451,19963604
영신금속공업(주),7530,Dec-18,117473879,36664222,116182394,32554631
영신금속공업(주),7530,Dec-19,119777966,41927284,117367323,38919931
영진약품(주),3520,Dec-11,,,112105475,89879711
영진약품(주),3520,Dec-12,,,137688400,91068379
영진약품(주),3520,Dec-13,,,156622683,102445191
영진약품(주),3520,Dec-14,,,167569401,100788800
영진약품(주),3520,Dec-15,,,170203311,100423833
영진약품(주),3520,Dec-16,,,193133853,106168001
영진약품(주),3520,Dec-17,,,195008847,119649715
영진약품(주),3520,Dec-18,,,186408689,111605827
영진약품(주),3520,Dec-19,,,220516292,115751148
영풍정밀(주),36560,Dec-11,,,118400952,225168285
영풍정밀(주),36560,Dec-12,,,119878449,260448467
영풍정밀(주),36560,Dec-13,,,98858739,258075629
영풍정밀(주),36560,Dec-14,,,85389909,284223408
영풍정밀(주),36560,Dec-15,,,72741485,297359441
영풍정밀(주),36560,Dec-16,,,60606220,300696152
영풍정밀(주),36560,Dec-17,,,65865905,311667886
영풍정밀(주),36560,Dec-18,,,65911373,284743533
영풍정밀(주),36560,Dec-19,,,74989867,284400211
영풍제지(주),6740,Dec-11,,,115654184,93690989
영풍제지(주),6740,Dec-12,,,113423993,101609038
영풍제지(주),6740,Dec-13,,,94359723,102078637
영풍제지(주),6740,Dec-14,,,83113928,99426594
영풍제지(주),6740,Dec-15,,,76793940,89076768
영풍제지(주),6740,Dec-16,,,87503535,94386658
영풍제지(주),6740,Dec-17,,,105060839,97678911
영풍제지(주),6740,Dec-18,,,111220365,111142647
영풍제지(주),6740,Dec-19,99673570,119685949,99673570,119516277
영화금속(주),12280,Dec-11,179068372,36647282,124490104,36537069
영화금속(주),12280,Dec-12,172058734,44550154,120094499,43117997
영화금속(주),12280,Dec-13,165535387,48869056,115013557,45339376
영화금속(주),12280,Dec-14,,,160281647,52553722
영화금속(주),12280,Dec-15,,,166697453,58005625
영화금속(주),12280,Dec-16,,,156388198,67649271
영화금속(주),12280,Dec-17,,,180459047,70188052
영화금속(주),12280,Dec-18,,,226746202,69568422
영화금속(주),12280,Dec-19,,,232624501,70717858
영화테크(주),265560,Dec-17,59152552,46793112,50786246,47365311
영화테크(주),265560,Dec-18,53485071,47518979,44578466,48160899
영화테크(주),265560,Dec-19,44565403,45251783,39803361,46058000
예스이십사(주),53280,Dec-11,355286644,55191881,355286644,55302831
예스이십사(주),53280,Dec-12,,,340054896,60311513
예스이십사(주),53280,Dec-13,,,330426247,63167700
예스이십사(주),53280,Dec-14,416000373,76979570,353651555,68575708
예스이십사(주),53280,Dec-15,363119945,78041954,358638263,81156449
예스이십사(주),53280,Dec-16,420980026,75071023,408526061,78352890
예스이십사(주),53280,Dec-17,456800693,76177521,439734666,78497507
예스이십사(주),53280,Dec-18,506443290,67804352,485629062,66924705
예스이십사(주),53280,Dec-19,533022797,64430043,512012071,65179500
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,135381039,92592552,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,160577326,179102710,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,197713108,208324901,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,240003035,245240553,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,299604920,276606853,,
오로라월드(주),39830,Dec-11,92725508,66906468,75497427,70739879
오로라월드(주),39830,Dec-12,101028234,69004385,78103050,74382407
오로라월드(주),39830,Dec-13,119335376,72161823,92214854,78938896
오로라월드(주),39830,Dec-14,122983285,80045738,95173602,78645434
오로라월드(주),39830,Dec-15,122294932,86081352,88484460,82175302
오로라월드(주),39830,Dec-16,143388139,89336301,105152416,83457556
오로라월드(주),39830,Dec-17,143612127,97600398,110768325,91993285
오로라월드(주),39830,Dec-18,146821883,102201802,107773491,94927592
오로라월드(주),39830,Dec-19,157071565,106199148,117412631,98138668
오상자이엘(주),53980,Dec-11,41132662,38378652,40179262,35859156
오상자이엘(주),53980,Dec-12,47346846,42681378,44735117,38029637
오상자이엘(주),53980,Dec-13,51200780,54999205,49418094,46677731
오상자이엘(주),53980,Dec-14,56961842,61058086,56591095,51294719
오상자이엘(주),53980,Dec-15,57174842,50636089,56775681,39901678
오상자이엘(주),53980,Dec-16,60762691,46974113,60257411,38026085
오상자이엘(주),53980,Dec-17,66950982,49942862,62355803,39558549
오상자이엘(주),53980,Dec-18,64710674,49482201,58487489,38480761
오상자이엘(주),53980,Dec-19,74222347,37826685,66721621,24551391
오성첨단소재(주),52420,Dec-11,198078356,303749149,115180847,145563124
오성첨단소재(주),52420,Dec-12,104705410,34084376,104137867,40472947
오성첨단소재(주),52420,Dec-13,134548449,-68555688,133782921,-68015502
오성첨단소재(주),52420,Dec-14,116506713,112980405,116363082,114224451
오성첨단소재(주),52420,Dec-15,50864464,58203985,50535409,58120625
오성첨단소재(주),52420,Dec-16,44968625,42006621,44416709,41928158
오성첨단소재(주),52420,Dec-17,44689681,76284739,44357524,76344284
오성첨단소재(주),52420,Dec-18,44104349,132394548,44104349,132863866
오성첨단소재(주),52420,Dec-19,66605461,174286073,66605461,175485211
오션브릿지(주),241790,Dec-16,,,34987670,30921867
오션브릿지(주),241790,Dec-17,56032967,40885488,51481824,40694963
오션브릿지(주),241790,Dec-18,94181914,54824380,73781548,51249553
오션브릿지(주),241790,Dec-19,75770273,68042221,52540276,63324574
오스템임플란트(주),48260,Dec-11,170385492,65835979,131825176,72784674
오스템임플란트(주),48260,Dec-12,198893647,68930710,148912378,88657958
오스템임플란트(주),48260,Dec-13,215665154,76563936,154689766,106469785
오스템임플란트(주),48260,Dec-14,235932741,89981165,168831254,123323134
오스템임플란트(주),48260,Dec-15,277703306,112065066,205797985,159303655
