회사명,거래소코드,회계년도,당기순이익(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),당기순이익(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
엔시트론(주),101400,Dec-11,2318080,24781403,24781403,2514691,25381205,25381205
엔시트론(주),101400,Dec-12,673562,25349096,25349096,1506032,26737226,26737226
엔시트론(주),101400,Dec-13,-11253085,14057060,14057060,-9255541,17580284,17580284
엔시트론(주),101400,Dec-14,-3681686,10390921,10390921,-2833480,14749310,14749310
엔시트론(주),101400,Dec-15,-7523727,12414315,12414315,-12067722,12365631,12365631
엔시트론(주),101400,Dec-16,-1311562,12225466,12225466,322114,14095661,14095661
엔시트론(주),101400,Dec-17,-8732611,15749322,15749322,-7616435,18684190,18684190
엔시트론(주),101400,Dec-18,-17814420,9240381,9240381,-20469997,5984509,5984509
엔시트론(주),101400,Dec-19,-10060914,18022437,18022437,-9471134,17233650,17233650
엔에이치엔(주),181710,Dec-13,15953350,1013016155,1013016155,33104448,1053500661,1053500661
엔에이치엔(주),181710,Dec-14,50336930,1042865833,1042865833,18270116,1097340098,1097340098
엔에이치엔(주),181710,Dec-15,165171190,1502510149,1502510149,34847481,1487411232,1487411232
엔에이치엔(주),181710,Dec-16,7112343,1510449796,1510449796,144571953,1513728906,1513728906
엔에이치엔(주),181710,Dec-17,8735677,1657897236,1657897236,30066639,1554662247,1554662247
엔에이치엔(주),181710,Dec-18,104747507,1820039608,1820039608,10100461,1534338421,1534338421
엔에이치엔(주),181710,Dec-19,23173213,1828701975,1828701975,-1271814,1489235268,1489235268
엔에이치엔한국사이버결제(주),60250,Dec-11,7663658,24800166,24800166,8325051,24405993,24405993
엔에이치엔한국사이버결제(주),60250,Dec-12,4582868,29810041,29810041,4844301,29677301,29677301
엔에이치엔한국사이버결제(주),60250,Dec-13,7082185,38285462,38285462,7465951,37036487,37036487
엔에이치엔한국사이버결제(주),60250,Dec-14,8430949,83737918,83737918,9045848,82993614,82993614
엔에이치엔한국사이버결제(주),60250,Dec-15,9299724,92199310,92199310,10321594,92492283,92492283
엔에이치엔한국사이버결제(주),60250,Dec-16,10170245,95092842,95092842,10826777,96833083,96833083
엔에이치엔한국사이버결제(주),60250,Dec-17,10202837,104625774,104625774,9843524,106723777,106723777
엔에이치엔한국사이버결제(주),60250,Dec-18,16780040,115903406,115903406,17461571,118816280,118816280
엔에이치엔한국사이버결제(주),60250,Dec-19,24475778,127357713,127357713,23557146,127979253,127979253
엔피씨(주),4250,Dec-11,13421801,119731153,119731153,12881380,119958157,119958157
엔피씨(주),4250,Dec-12,18822890,135828135,138032426,12502372,129781263,129781263
엔피씨(주),4250,Dec-13,25992616,160547900,160547900,16275154,143407373,143407373
엔피씨(주),4250,Dec-14,26396983,184958523,184958523,15859312,157445354,157445354
엔피씨(주),4250,Dec-15,24778336,208784130,0,17845548,174280950,174280950
엔피씨(주),4250,Dec-16,40482479,246321033,246321033,47688998,218818793,218818793
엔피씨(주),4250,Dec-17,11767365,250556863,250556863,32308566,247742592,247742592
엔피씨(주),4250,Dec-18,11848739,261010019,261010019,10320493,255728892,255728892
엔피씨(주),4250,Dec-19,14370310,284202841,284202841,12062715,272278495,272278495
엘브이엠씨홀딩스(주),900140,Dec-11,22844129,95237337,95237337,,,
엘브이엠씨홀딩스(주),900140,Dec-12,29211826,115244682,115244682,,,
엘브이엠씨홀딩스(주),900140,Dec-13,27727015,272230065,272230065,,,
엘브이엠씨홀딩스(주),900140,Dec-14,41996074,318588148,318588148,,,
엘브이엠씨홀딩스(주),900140,Dec-15,46870687,385315832,385315832,,,
엘브이엠씨홀딩스(주),900140,Dec-16,41617256,438063639,438063639,,,
엘브이엠씨홀딩스(주),900140,Dec-17,13581314,397717716,397717716,,,
엘브이엠씨홀딩스(주),900140,Dec-18,-49037843,359648163,359648163,,,
엘브이엠씨홀딩스(주),900140,Dec-19,-55600092,325929130,325929130,,,
엘비세미콘(주),61970,Dec-11,,,,-2832058,80109830,80109830
엘비세미콘(주),61970,Dec-12,,,,12016017,92502259,92502259
엘비세미콘(주),61970,Dec-13,,,,153008,92981189,92981189
엘비세미콘(주),61970,Dec-14,,,,-3498806,89306591,89306591
엘비세미콘(주),61970,Dec-15,,,,-8167363,81735306,81735306
엘비세미콘(주),61970,Dec-16,,,,13513420,94249404,94249404
엘비세미콘(주),61970,Dec-17,,,100417445,7973228,100417445,100417445
엘비세미콘(주),61970,Dec-18,18780424,152212105,152212105,9494060,110702027,110702027
엘비세미콘(주),61970,Dec-19,36546959,189296084,189296084,25848311,137118845,137118845
엘아이지넥스원(주),79550,Dec-15,83022325,577078418,577078418,83022325,577078418,577078418
엘아이지넥스원(주),79550,Dec-16,77051466,631649110,631649110,77051466,631649110,631649110
엘아이지넥스원(주),79550,Dec-17,-8628211,603978462,,-8628211,603978462,593034928
엘아이지넥스원(주),79550,Dec-18,,,650133401,4458064,650133401,650133401
엘아이지넥스원(주),79550,Dec-19,3185324,633974398,633974398,3185324,633974398,633974398
엘에스전선아시아(주),229640,Dec-16,14719411,130013244,130013244,6166497,272442032,272442032
엘에스전선아시아(주),229640,Dec-17,14342131,133473407,133473407,5790165,273626603,273626603
엘에스전선아시아(주),229640,Dec-18,10727839,143634703,143634703,5640491,274311108,274311108
엘에스전선아시아(주),229640,Dec-19,17089089,161228451,161228451,6079715,275468175,275468175
엘지디스플레이(주),34220,Dec-11,-787895000,10131028000,10131028000,-991032000,9686917000,9686917000
엘지디스플레이(주),34220,Dec-12,236345000,10240180000,10240180000,28549000,9661120000,9661120000
엘지디스플레이(주),34220,Dec-13,418973000,10797420000,10797420000,99672000,9762425000,9762425000
엘지디스플레이(주),34220,Dec-14,917404000,11783410000,11783410000,973118000,10624075000,10624075000
엘지디스플레이(주),34220,Dec-15,1023456000,12704956000,12704956000,968209000,11329583000,11329583000
엘지디스플레이(주),34220,Dec-16,931508000,13462388000,13462388000,967078000,12235447000,12235447000
엘지디스플레이(주),34220,Dec-17,1937052000,14981510000,14981510000,1779721000,13829259000,13829259000
엘지디스플레이(주),34220,Dec-18,-179443000,14886246000,14886246000,-442291000,13212581000,13212581000
엘지디스플레이(주),34220,Dec-19,-2872078000,12488281000,12488281000,-2639893000,10666093000,10666093000
엘지전자(주),66570,Dec-11,-432805000,13148248000,13148248000,-277919000,10494861000,10494861000
엘지전자(주),66570,Dec-12,90821000,12704217000,12705747000,-354760000,10022955000,10022955000
엘지전자(주),66570,Dec-13,222704000,12689369000,12689369000,-189077000,9832820000,9832820000
엘지전자(주),66570,Dec-14,501357000,12991097000,12991097000,-154453000,9488700000,9488700000
엘지전자(주),66570,Dec-15,249143000,12983487000,12983487000,-355839000,8961009000,8961009000
엘지전자(주),66570,Dec-16,126315000,13356742000,13356742000,-276487000,8765452000,8765452000
엘지전자(주),66570,Dec-17,1869518000,14673684000,14673684000,758046000,9544857000,9544857000
엘지전자(주),66570,Dec-18,1472814000,16306907000,16306907000,-4774000,9362880000,9362880000
엘지전자(주),66570,Dec-19,179948000,16425138000,16425138000,-196118000,8893330000,8893330000
엘컴텍(주),37950,Dec-11,-18510465,38577236,38577236,-12179060,49320629,49320629
엘컴텍(주),37950,Dec-12,-81258070,-31715755,-31715755,-74295896,-14460723,-14460723
엘컴텍(주),37950,Dec-13,-1813036,45621372,45621372,-14485051,49303051,49303051
엘컴텍(주),37950,Dec-14,983586,49644351,49644351,647283,55998981,55998981
엘컴텍(주),37950,Dec-15,9338636,70122371,70122371,9184362,67736349,67736349
엘컴텍(주),37950,Dec-16,5923155,77553622,77553622,8330149,76742214,76742214
엘컴텍(주),37950,Dec-17,5430886,77840281,77840281,7450573,79893244,79893244
엘컴텍(주),37950,Dec-18,2433527,76390592,76390592,2045669,78279646,75434308
엘컴텍(주),37950,Dec-19,-568616,73363617,73363617,1172352,74057423,74057423
엘티씨(주),170920,Dec-13,,,72472604,17150313,72472604,72472604
엘티씨(주),170920,Dec-14,9575834,79813417,79813417,9760448,79573406,79573406
엘티씨(주),170920,Dec-15,6478347,84607337,84607337,8692768,86337914,86337914
엘티씨(주),170920,Dec-16,-1863363,89303057,89303057,318352,93456932,93456932
엘티씨(주),170920,Dec-17,-2039063,85847260,85847260,-38156,92435054,92435054
엘티씨(주),170920,Dec-18,1325204,91349848,91349848,372795,91454090,91454090
엘티씨(주),170920,Dec-19,1250389,91927643,91927643,-290841,90343541,90343541
엠에프엠코리아(주),323230,Dec-19,,,,,,
엠케이전자(주),33160,Dec-11,7675235,90838355,90838355,7545788,95487302,95487302
엠케이전자(주),33160,Dec-12,6820899,104292848,104292848,6157266,106197215,106197215
엠케이전자(주),33160,Dec-13,26290589,128159852,122899149,8370690,111195114,111195114
엠케이전자(주),33160,Dec-14,-33807431,88261674,88261674,6198325,114332009,114332009
엠케이전자(주),33160,Dec-15,152221843,523061197,523061197,5562065,110710950,110710950
엠케이전자(주),33160,Dec-16,74507668,593852198,615737028,3180947,108361149,108361149
엠케이전자(주),33160,Dec-17,148036981,744638874,744638874,1930822,120952037,120952037
엠케이전자(주),33160,Dec-18,133221552,848836660,848836660,-10347727,103250483,103250483
엠케이전자(주),33160,Dec-19,76912702,873676728,873676728,1166220,98864313,98864313
영보화학(주),14440,Dec-11,6204323,86457892,86457892,5487308,83270457,83270457
영보화학(주),14440,Dec-12,5011514,89710066,89710066,5044092,87330092,87330092
영보화학(주),14440,Dec-13,8460211,97097516,97097516,8599815,94619352,94619352
영보화학(주),14440,Dec-14,3357192,98289204,98289204,3448660,95671703,95671703
영보화학(주),14440,Dec-15,8898069,105769048,105769048,7299067,101333465,101333465
영보화학(주),14440,Dec-16,11220346,114618101,114618101,5868963,105339579,105339579
영보화학(주),14440,Dec-17,29574039,141463784,141463784,25135710,136954301,136954301
영보화학(주),14440,Dec-18,5657471,143524317,143524317,5130496,139192836,139192836
영보화학(주),14440,Dec-19,4753725,146748603,146748603,8394924,145203698,145203698
영신금속공업(주),7530,Dec-11,,,,663799,28137345,28137345
영신금속공업(주),7530,Dec-12,,,28579206,490286,28579206,28579206
영신금속공업(주),7530,Dec-13,2386854,31669705,31669705,2564041,31870556,31870556
영신금속공업(주),7530,Dec-14,2054441,32863434,32863434,2223249,33203733,33203733
영신금속공업(주),7530,Dec-15,2006869,35049010,35049010,2758471,36025970,36025970
영신금속공업(주),7530,Dec-16,1093434,35330245,35330245,2852874,37894812,37894812
영신금속공업(주),7530,Dec-17,-16329657,21105673,21105673,-20056697,19963604,19963604
영신금속공업(주),7530,Dec-18,2575530,36664222,36664222,-372154,32554631,32554631
영신금속공업(주),7530,Dec-19,5771366,41927284,41927284,6342207,38919931,38919931
영진약품(주),3520,Dec-11,,,,2580830,89879711,89879711
영진약품(주),3520,Dec-12,,,,1794228,91068379,91068379
영진약품(주),3520,Dec-13,,,,11742330,102445191,102445191
영진약품(주),3520,Dec-14,,,,909092,100788800,100788800
영진약품(주),3520,Dec-15,,,,3386324,100423833,100423833
영진약품(주),3520,Dec-16,,,,4202183,106168001,106168001
영진약품(주),3520,Dec-17,,,,1867720,119649715,119649715
영진약품(주),3520,Dec-18,,,,-6100940,111605827,111605827
영진약품(주),3520,Dec-19,,,,5029924,115751148,115751148
영풍정밀(주),36560,Dec-11,,,,17196914,225168285,225168285
영풍정밀(주),36560,Dec-12,,,,13062899,260448467,260448467
영풍정밀(주),36560,Dec-13,,,,9200632,258075629,258075629
영풍정밀(주),36560,Dec-14,,,,9996314,284223408,284223408
영풍정밀(주),36560,Dec-15,,,,9101118,297359441,297359441
영풍정밀(주),36560,Dec-16,,,,7034224,300696152,300696152
영풍정밀(주),36560,Dec-17,,,,9153761,311667886,311667886
영풍정밀(주),36560,Dec-18,,,,11324024,284743533,284743533
영풍정밀(주),36560,Dec-19,,,,12579039,284400211,284400211
영풍제지(주),6740,Dec-11,,,,4829511,93690989,93690989
영풍제지(주),6740,Dec-12,,,,8220397,101609038,101609038
영풍제지(주),6740,Dec-13,,,,3690504,102078637,102078637
영풍제지(주),6740,Dec-14,,,,1534203,99426594,99426594
영풍제지(주),6740,Dec-15,,,,-5151508,89076768,89076768
영풍제지(주),6740,Dec-16,,,,5495655,94386658,94386658
영풍제지(주),6740,Dec-17,,,,3878542,97678911,97678911
영풍제지(주),6740,Dec-18,,,111142647,14328384,111142647,111142647
영풍제지(주),6740,Dec-19,9277191,119685949,119685949,9307519,119516277,119516277
영화금속(주),12280,Dec-11,4592041,36647282,36647282,3187760,36537069,36537069
영화금속(주),12280,Dec-12,5295395,44550154,,3511502,43117997,43117997
영화금속(주),12280,Dec-13,5076836,48869056,,3027794,45339376,48869056
영화금속(주),12280,Dec-14,,,,7226205,52553722,52553722
영화금속(주),12280,Dec-15,,,,12282589,58005625,58005625
영화금속(주),12280,Dec-16,,,,9241668,67649271,67649271
영화금속(주),12280,Dec-17,,,,4660691,70188052,70188052
영화금속(주),12280,Dec-18,,,,1030946,69568422,69568422
영화금속(주),12280,Dec-19,,,,264119,70717858,70717858
영화테크(주),265560,Dec-17,5802204,46793112,46793112,5394569,47365311,47365311
영화테크(주),265560,Dec-18,3898865,47518979,47518979,3946670,48160899,48160899
영화테크(주),265560,Dec-19,-1483925,45251783,45251783,-1215664,46058000,46058000
예스이십사(주),53280,Dec-11,4394473,55191881,,4389790,55302831,55191881
예스이십사(주),53280,Dec-12,,,,7326933,60311513,60311513
예스이십사(주),53280,Dec-13,,,63167700,3732731,63167700,63490141
예스이십사(주),53280,Dec-14,14272607,76979570,76979570,5568111,68575708,68575708
예스이십사(주),53280,Dec-15,1844728,78041954,78041954,14457322,81156449,81156449
예스이십사(주),53280,Dec-16,682552,75071023,75071023,332186,78352890,78352890
예스이십사(주),53280,Dec-17,-278540,76177521,76177521,-975603,78497507,78497507
예스이십사(주),53280,Dec-18,-5431047,67804352,67804352,-8900246,66924705,66924705
예스이십사(주),53280,Dec-19,-166967,64430043,64430043,1377823,65179500,65179500
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,34455109,92592552,92592552,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,33352200,179102710,179102710,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,43244926,208324901,208324901,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,44056083,245240553,245240553,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,31800007,276606853,276606853,,,
오로라월드(주),39830,Dec-11,2647567,66906468,66906468,4448995,70739879,70739879
오로라월드(주),39830,Dec-12,4942274,69004385,69004385,4536403,74382407,74382407
오로라월드(주),39830,Dec-13,6143873,72161823,72161823,6231140,78938896,78938896
오로라월드(주),39830,Dec-14,8633660,80045738,80045738,7200104,78645434,78645434
오로라월드(주),39830,Dec-15,6159912,86081352,86081352,4582837,82175302,82175302
오로라월드(주),39830,Dec-16,6300136,89336301,89336301,4632095,83457556,83457556
오로라월드(주),39830,Dec-17,13048050,97600398,97600398,9569547,91993285,91993285
오로라월드(주),39830,Dec-18,5952881,102201802,102201802,4967236,94927592,94927592
오로라월드(주),39830,Dec-19,3765898,106199148,106199148,4749133,98138668,98138668
오상자이엘(주),53980,Dec-11,643733,38378652,38378652,-409481,35859156,35859156
오상자이엘(주),53980,Dec-12,4084567,42681378,42681378,1878493,38029637,38029637
오상자이엘(주),53980,Dec-13,3751604,54999205,54999205,220005,46677731,46677731
