회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별)
(주)케이아이엔엑스,93320,Dec-15,3079175,52405870,1996797,46938461
(주)케이아이엔엑스,93320,Dec-16,5233344,60245919,4170244,53506705
(주)케이아이엔엑스,93320,Dec-17,6536357,65275232,5407462,57901667
(주)케이아이엔엑스,93320,Dec-18,6718825,77159848,4493716,67116092
(주)케이아이엔엑스,93320,Dec-19,20309497,104862166,18903038,92556339
(주)케이에스에스해운,44450,Dec-11,156547816,290211266,155543356,288447810
(주)케이에스에스해운,44450,Dec-12,171791446,309112196,170568220,307046894
(주)케이에스에스해운,44450,Dec-13,178301241,339056173,177299902,337375290
(주)케이에스에스해운,44450,Dec-14,,,310586610,494936208
(주)케이에스에스해운,44450,Dec-15,333550200,545679903,333550195,545682717
(주)케이에스에스해운,44450,Dec-16,411978477,647988184,411109623,646842782
(주)케이에스에스해운,44450,Dec-17,677378952,904763003,676374964,903664233
(주)케이에스에스해운,44450,Dec-18,653237720,902632631,652232185,901452186
(주)케이에스에스해운,44450,Dec-19,676238454,957238169,675303828,955828294
(주)케이에스피,73010,Dec-11,,,15408106,86595920
(주)케이에스피,73010,Dec-12,,,15789065,84401756
(주)케이에스피,73010,Dec-13,,,15840614,86163231
(주)케이에스피,73010,Dec-14,,,42898902,112241429
(주)케이에스피,73010,Dec-15,,,44372291,111206909
(주)케이에스피,73010,Dec-16,,,47797720,57516617
(주)케이에스피,73010,Dec-17,,,38038980,46288402
(주)케이에스피,73010,Dec-18,,,19457649,40606904
(주)케이에스피,73010,Dec-19,,,21473996,44248244
(주)케이에이치바텍,60720,Dec-11,170607131,366215887,79137883,284573031
(주)케이에이치바텍,60720,Dec-12,215937288,404287963,72359544,284225401
(주)케이에이치바텍,60720,Dec-13,198790870,444121495,39530444,282564015
(주)케이에이치바텍,60720,Dec-14,309893869,576287266,124862814,400437091
(주)케이에이치바텍,60720,Dec-15,173549584,455395701,40594194,323737656
(주)케이에이치바텍,60720,Dec-16,163744220,414589389,33869638,285263656
(주)케이에이치바텍,60720,Dec-17,111521944,320081206,31956030,241234064
(주)케이에이치바텍,60720,Dec-18,124237325,298635096,47940925,223197960
(주)케이에이치바텍,60720,Dec-19,98937818,283444245,37951775,223517760
(주)케이에이치필룩스,33180,Dec-11,33777758,89953531,24646068,59958855
(주)케이에이치필룩스,33180,Dec-12,31919099,88648355,22269595,57582231
(주)케이에이치필룩스,33180,Dec-13,34506172,94998300,23063440,59719170
(주)케이에이치필룩스,33180,Dec-14,35470199,101016572,21761335,58941063
(주)케이에이치필룩스,33180,Dec-15,37418603,104529556,20589694,59456867
(주)케이에이치필룩스,33180,Dec-16,86125186,165553887,63580206,109978200
(주)케이에이치필룩스,33180,Dec-17,98078534,191797206,69635645,134630586
(주)케이에이치필룩스,33180,Dec-18,144096939,304126673,123466738,269790906
(주)케이에이치필룩스,33180,Dec-19,144383184,416767817,130568415,387706170
(주)케이엑스이노베이션,122450,Dec-11,8890539,71245572,5833931,64105979
(주)케이엑스이노베이션,122450,Dec-12,37655021,106403460,12812480,80529038
(주)케이엑스이노베이션,122450,Dec-13,38027554,125097900,21894753,98522258
(주)케이엑스이노베이션,122450,Dec-14,34556241,132580151,20255432,99476339
(주)케이엑스이노베이션,122450,Dec-15,30100018,169539835,15303672,103608106
(주)케이엑스이노베이션,122450,Dec-16,116788273,393379483,29648339,116226209
(주)케이엑스이노베이션,122450,Dec-17,142687719,537109638,26422090,133672142
(주)케이엑스이노베이션,122450,Dec-18,251358029,716153058,44128447,165719272
(주)케이엑스이노베이션,122450,Dec-19,255138478,747993901,55712535,182038882
(주)케이엑스하이텍,52900,Dec-11,48820099,81709778,48897822,81179312
(주)케이엑스하이텍,52900,Dec-12,42794206,75673705,32202409,70088941
(주)케이엑스하이텍,52900,Dec-13,62287255,68727109,53588420,62372694
(주)케이엑스하이텍,52900,Dec-14,18392899,54449238,16588430,51717251
(주)케이엑스하이텍,52900,Dec-15,12645148,49704385,11787803,46423861
(주)케이엑스하이텍,52900,Dec-16,14884815,63404547,14314270,60039789
(주)케이엑스하이텍,52900,Dec-17,13766992,65717628,13267234,64114674
(주)케이엑스하이텍,52900,Dec-18,11350111,76991502,11157717,75325921
(주)케이엑스하이텍,52900,Dec-19,11781675,75446942,11235003,73508429
(주)케이엔더블유,105330,Dec-11,18739206,54713195,17900066,53635062
(주)케이엔더블유,105330,Dec-12,18666552,51722344,17038632,49755963
(주)케이엔더블유,105330,Dec-13,18198904,51732118,15977044,48376850
(주)케이엔더블유,105330,Dec-14,21382060,62961813,15619161,53850934
(주)케이엔더블유,105330,Dec-15,23159253,65280726,12466369,49355790
(주)케이엔더블유,105330,Dec-16,27164558,68208330,11515361,47450585
(주)케이엔더블유,105330,Dec-17,31443789,68884489,14876532,50251505
(주)케이엔더블유,105330,Dec-18,29801501,69366058,14918419,48910914
(주)케이엔더블유,105330,Dec-19,33568341,67088750,13296262,39845942
(주)케이엔엔,58400,Dec-11,17548667,155674579,17410695,155110929
(주)케이엔엔,58400,Dec-12,27776283,189176353,27243881,188027635
(주)케이엔엔,58400,Dec-13,12821765,181791303,12373106,180659154
(주)케이엔엔,58400,Dec-14,12910737,184616133,11993235,183132020
(주)케이엔엔,58400,Dec-15,15012116,189932202,14373675,189007958
(주)케이엔엔,58400,Dec-16,20337248,198501635,19461080,197191548
(주)케이엔엔,58400,Dec-17,17334777,202687243,16839202,201506580
(주)케이엔엔,58400,Dec-18,15902302,206896822,15368577,205389448
(주)케이엔엔,58400,Dec-19,13845411,210159420,13084366,207886867
(주)케이엔제이,272110,Dec-19,31753727,58574248,31533133,57901181
(주)케이엘넷,39420,Dec-11,,,13029401,38456056
(주)케이엘넷,39420,Dec-12,,,12249074,38280426
(주)케이엘넷,39420,Dec-13,10655164,37150813,10655164,37150813
(주)케이엘넷,39420,Dec-14,8130813,36796394,7958979,35902241
(주)케이엘넷,39420,Dec-15,7537004,38095730,7536704,38139805
(주)케이엘넷,39420,Dec-16,8900293,40441731,8930081,40526173
(주)케이엘넷,39420,Dec-17,5741956,39556614,5736648,39646327
(주)케이엘넷,39420,Dec-18,6559882,41961871,6112683,41904273
(주)케이엘넷,39420,Dec-19,8410493,44863627,7966983,44695095
(주)케이엠,83550,Dec-11,39558999,100847188,28466098,83013415
(주)케이엠,83550,Dec-12,40228813,101651897,26133526,80757419
(주)케이엠,83550,Dec-13,37903939,100995882,26982484,82262579
(주)케이엠,83550,Dec-14,32143986,97622372,21195963,77619619
(주)케이엠,83550,Dec-15,31369878,103097340,19609158,78323891
(주)케이엠,83550,Dec-16,24080288,97539750,17148969,76132210
(주)케이엠,83550,Dec-17,26009544,101216849,21420460,81097917
(주)케이엠,83550,Dec-18,37802448,116122560,31037840,93471621
(주)케이엠,83550,Dec-19,47782061,132219693,40486069,108070064
(주)케이엠더블유,32500,Dec-11,193521592,206931142,169109709,197363099
(주)케이엠더블유,32500,Dec-12,187102646,235095722,171356189,224659889
(주)케이엠더블유,32500,Dec-13,163926383,250897784,133707969,211362294
(주)케이엠더블유,32500,Dec-14,193639506,295509018,173294688,243853724
(주)케이엠더블유,32500,Dec-15,260909908,320605508,243634403,286431394
(주)케이엠더블유,32500,Dec-16,162736864,208300054,160844638,207288970
(주)케이엠더블유,32500,Dec-17,162050193,213354657,163022930,214741466
(주)케이엠더블유,32500,Dec-18,187279270,273497774,192664788,278865017
(주)케이엠더블유,32500,Dec-19,210264016,427046658,180016864,394225538
(주)케이이씨,92220,Dec-11,312531013,479025819,274162370,407391747
(주)케이이씨,92220,Dec-12,254745797,409366183,248776105,372922603
(주)케이이씨,92220,Dec-13,220305018,376185399,217179337,352338534
(주)케이이씨,92220,Dec-14,195253724,346623526,188767225,340155489
(주)케이이씨,92220,Dec-15,189474238,340459280,189665446,339887095
(주)케이이씨,92220,Dec-16,180908585,383108805,181304286,382440042
(주)케이이씨,92220,Dec-17,137201102,359839158,145730932,365078546
(주)케이이씨,92220,Dec-18,125768863,351174343,141162837,360748202
(주)케이이씨,92220,Dec-19,120251347,334212514,148834085,357280097
(주)케이지모빌리언스,46440,Dec-11,92864008,174478342,66189125,147347619
(주)케이지모빌리언스,46440,Dec-12,164406523,262909180,138770073,236634915
(주)케이지모빌리언스,46440,Dec-13,168843613,278793192,139651397,253834062
(주)케이지모빌리언스,46440,Dec-14,,,188396566,312057871
(주)케이지모빌리언스,46440,Dec-15,,,247116188,385867485
(주)케이지모빌리언스,46440,Dec-16,231669045,378261974,231587999,378180927
(주)케이지모빌리언스,46440,Dec-17,245652310,464307883,174779165,380673939
(주)케이지모빌리언스,46440,Dec-18,250062038,476173923,171928285,385925474
(주)케이지모빌리언스,46440,Dec-19,213233471,450696702,162854001,388597400
(주)케이지이니시스,35600,Dec-11,92396828,212848935,89717259,204513931
(주)케이지이니시스,35600,Dec-12,,,94071510,236375465
(주)케이지이니시스,35600,Dec-13,309926361,525262750,127985455,271847473
(주)케이지이니시스,35600,Dec-14,327480383,562283661,145751670,287510796
(주)케이지이니시스,35600,Dec-15,386146371,611193637,130147614,290543116
(주)케이지이니시스,35600,Dec-16,478506180,735955030,199744870,377147949
(주)케이지이니시스,35600,Dec-17,616540246,926244871,290303320,441411124
(주)케이지이니시스,35600,Dec-18,593991340,932316574,275701867,450759135
(주)케이지이니시스,35600,Dec-19,897284369,1278010860,350115895,551916069
(주)케이티,30200,Dec-11,19547600000,32085409000,14719674000,26453607000
(주)케이티,30200,Dec-12,21314987000,34479499000,14637581000,26508776000
(주)케이티,30200,Dec-13,21981623000,34846533000,14649837000,25693894000
(주)케이티,30200,Dec-14,21985214000,33775502000,15314442000,24920296000
(주)케이티,30200,Dec-15,17175720000,29341185000,13838539000,24222495000
(주)케이티,30200,Dec-16,17792954000,30587733000,13615818000,24700337000
(주)케이티,30200,Dec-17,16504252000,29580628000,12023845000,23334923000
(주)케이티,30200,Dec-18,17457550000,32188830000,13299178000,26010906000
(주)케이티,30200,Dec-19,18874339000,34061292000,14837153000,27733854000
(주)케이티서브마린,60370,Dec-11,,,48004272,127062884
(주)케이티서브마린,60370,Dec-12,,,25036949,109787421
(주)케이티서브마린,60370,Dec-13,,,27448621,115781500
(주)케이티서브마린,60370,Dec-14,,,16455081,111876658
(주)케이티서브마린,60370,Dec-15,,,63518025,160313879
(주)케이티서브마린,60370,Dec-16,,,55572675,156993480
(주)케이티서브마린,60370,Dec-17,,,34056032,142796539
(주)케이티서브마린,60370,Dec-18,,,27530442,130714616
(주)케이티서브마린,60370,Dec-19,,,18451814,120947251
(주)케이티스카이라이프,53210,Dec-11,245117428,537329655,232783231,522876016
(주)케이티스카이라이프,53210,Dec-12,288422585,637337095,275270128,622779307
(주)케이티스카이라이프,53210,Dec-13,282861240,684443966,267302752,667562460
(주)케이티스카이라이프,53210,Dec-14,246326480,683008720,234605046,670211420
(주)케이티스카이라이프,53210,Dec-15,217850325,711294113,204476496,698264524
(주)케이티스카이라이프,53210,Dec-16,231452006,777948019,219902188,762816413
(주)케이티스카이라이프,53210,Dec-17,210550142,792893054,198632750,774826396
(주)케이티스카이라이프,53210,Dec-18,149840554,816001170,138881936,797807232
(주)케이티스카이라이프,53210,Dec-19,142838693,848276023,128059324,820895109
(주)케이티씨에스,58850,Dec-11,,,54750784,170379540
(주)케이티씨에스,58850,Dec-12,,,58487573,181146569
(주)케이티씨에스,58850,Dec-13,,,57237036,180109378
(주)케이티씨에스,58850,Dec-14,156212259,303735131,59788219,201733148
(주)케이티씨에스,58850,Dec-15,194366742,346998300,64980958,206664471
(주)케이티씨에스,58850,Dec-16,166641932,322769885,61827911,207071165
(주)케이티씨에스,58850,Dec-17,188764072,348333930,63262136,212924815
(주)케이티씨에스,58850,Dec-18,188561033,350279655,78835052,230706882
(주)케이티씨에스,58850,Dec-19,213983163,378104046,136585847,290786415
(주)케이티아이에스,58860,Dec-11,,,52500427,173763860
(주)케이티아이에스,58860,Dec-12,,,53165670,177525579
(주)케이티아이에스,58860,Dec-13,,,49975254,181576207
(주)케이티아이에스,58860,Dec-14,,,68259629,216233937
(주)케이티아이에스,58860,Dec-15,,,55486015,211279655
(주)케이티아이에스,58860,Dec-16,,,64101282,221406433
(주)케이티아이에스,58860,Dec-17,,,62569689,223818296
(주)케이티아이에스,58860,Dec-18,,,68996317,229246050
(주)케이티아이에스,58860,Dec-19,,,143550655,311822912
(주)케이티알파,36030,Dec-11,69376442,249729771,31343038,202345858
(주)케이티알파,36030,Dec-12,79511369,249230651,31641852,190518802
(주)케이티알파,36030,Dec-13,102644201,293664862,32221669,211037465
(주)케이티알파,36030,Dec-14,,,31429055,226994616
(주)케이티알파,36030,Dec-15,,,33937688,235756960
(주)케이티알파,36030,Dec-16,,,46940735,249202154
(주)케이티알파,36030,Dec-17,,,52942956,258240378
(주)케이티알파,36030,Dec-18,,,65879153,272768636
(주)케이티알파,36030,Dec-19,,,74768524,279817890
(주)케이티앤지,33780,Dec-11,1309086696,6159204020,882037909,5417488461
(주)케이티앤지,33780,Dec-12,1558557728,6713312669,1039112546,5917563261
(주)케이티앤지,33780,Dec-13,1678463451,7002640648,1074647861,6062645011
(주)케이티앤지,33780,Dec-14,1663989141,7317144547,962431800,6272323470
(주)케이티앤지,33780,Dec-15,2351662594,8586509523,1553788935,7401609376
(주)케이티앤지,33780,Dec-16,2675026654,9729918448,1899168902,8439013831
(주)케이티앤지,33780,Dec-17,2160131492,10020315627,1536861148,8664675098
(주)케이티앤지,33780,Dec-18,2029666601,10197870417,1364694341,8729915634
(주)케이티앤지,33780,Dec-19,2012853968,10752439456,1332693987,9112777640
(주)케이프,64820,Dec-11,,,69137578,169831871
(주)케이프,64820,Dec-12,79558177,184397072,79398437,183488983
(주)케이프,64820,Dec-13,105114001,195506672,97139481,189387581
(주)케이프,64820,Dec-14,68636248,159760766,68112084,161354622
(주)케이프,64820,Dec-15,66400640,155383724,66079034,155448194
(주)케이프,64820,Dec-16,1307882780,1469790849,89605929,214856780
(주)케이프,64820,Dec-17,1151566672,1323297080,77690008,211073594
(주)케이프,64820,Dec-18,2036461201,2219167295,76877350,220344632
(주)케이프,64820,Dec-19,1757161258,1949680859,70698657,223469194
(주)케이피에스,256940,Dec-17,,,6753338,32501006
(주)케이피에스,256940,Dec-18,7315061,38228065,7316173,38217338
(주)케이피에스,256940,Dec-19,8352894,38650675,8366490,38681294
(주)케이피에프,24880,Dec-11,131713848,255408515,117179969,244197068
(주)케이피에프,24880,Dec-12,184221654,330265493,158043523,314365131
(주)케이피에프,24880,Dec-13,223596064,367653962,196711438,352759546
(주)케이피에프,24880,Dec-14,242751607,366848675,188226370,333099121
(주)케이피에프,24880,Dec-15,253678284,380368115,196084610,360164606
(주)케이피에프,24880,Dec-16,263748393,395895492,189838605,361482582
(주)케이피에프,24880,Dec-17,279529379,418037497,193815470,367650469
(주)케이피에프,24880,Dec-18,260219872,408582628,177187553,358386608
(주)케이피에프,24880,Dec-19,253966721,415789843,176208520,369936102
(주)케이피엠테크,42040,Dec-11,70289128,90855164,58604244,80318228
(주)케이피엠테크,42040,Dec-12,84648375,85165983,61997742,64800425
(주)케이피엠테크,42040,Dec-13,35008269,36983986,34071304,36571570
(주)케이피엠테크,42040,Dec-14,43901619,50500518,43213028,50245956
(주)케이피엠테크,42040,Dec-15,27137524,35542101,26997874,36117303
(주)케이피엠테크,42040,Dec-16,36899444,83271028,36365883,83031676
(주)케이피엠테크,42040,Dec-17,45276677,121781612,45152180,130401752
(주)케이피엠테크,42040,Dec-18,62398882,199152116,32901923,165953122
(주)케이피엠테크,42040,Dec-19,55290682,162104920,35202259,148280154
(주)케이피티유,54410,Dec-11,23159833,44664421,20132586,53014572
(주)케이피티유,54410,Dec-12,28804274,50076757,24967768,51342680
(주)케이피티유,54410,Dec-13,,,31999077,53939304
(주)케이피티유,54410,Dec-14,,,35762053,58008678
(주)케이피티유,54410,Dec-15,,,31374769,56953026
(주)케이피티유,54410,Dec-16,,,31079897,59504325
(주)케이피티유,54410,Dec-17,36215996,68247260,33559151,65296002
(주)케이피티유,54410,Dec-18,33388884,65556115,33388884,65556115
(주)케이피티유,54410,Dec-19,,,29344083,62232910
(주)케일럼,258610,Dec-17,,,18962826,41844935
(주)케일럼,258610,Dec-18,29148016,53906961,28983566,53298455
(주)케일럼,258610,Dec-19,15522761,48622782,15522761,48622782
(주)켐온,217600,Dec-15,,,,
(주)켐온,217600,Dec-16,,,,
(주)켐온,217600,Dec-17,,,6318515,39462658
(주)켐온,217600,Dec-18,,,8421136,42473049
(주)켐온,217600,Dec-19,,,7500463,44622023
(주)켐트로닉스,89010,Dec-11,118451234,169037298,102964279,151263310
(주)켐트로닉스,89010,Dec-12,107943424,183194327,93233745,169146216
(주)켐트로닉스,89010,Dec-13,125051800,218954005,99026750,198122684
(주)켐트로닉스,89010,Dec-14,137320106,222796373,114693954,203205230
