회사명,거래소코드,회계년도,자본(IFRS연결),자산(IFRS연결),자본(IFRS개별),자산(IFRS개별)
코스맥스엔비티(주),222040,Dec-18,92251108,275513504,120610673,207091912
코스맥스엔비티(주),222040,Dec-19,71796912,286152979,124372353,258477382
코스모신소재(주),5070,Dec-11,,,104078401,218464597
코스모신소재(주),5070,Dec-12,,,88047599,233863970
코스모신소재(주),5070,Dec-13,,,99701594,274132680
코스모신소재(주),5070,Dec-14,,,75291179,265168970
코스모신소재(주),5070,Dec-15,,,48654898,222555116
코스모신소재(주),5070,Dec-16,,,51376855,229677054
코스모신소재(주),5070,Dec-17,,,74126402,197678366
코스모신소재(주),5070,Dec-18,,,88286833,237347906
코스모신소재(주),5070,Dec-19,,,151064606,264756490
코스모화학(주),5420,Dec-11,,,254756355,527599743
코스모화학(주),5420,Dec-12,,,235856565,519897778
코스모화학(주),5420,Dec-13,304427362,764170955,224385951,513672334
코스모화학(주),5420,Dec-14,273815980,808936621,212037177,558677060
코스모화학(주),5420,Dec-15,154415109,630470683,118403990,421946224
코스모화학(주),5420,Dec-16,105474565,478103825,65982459,262201764
코스모화학(주),5420,Dec-17,158350953,454835931,93979003,241006048
코스모화학(주),5420,Dec-18,162468753,492981419,97850701,238680297
코스모화학(주),5420,Dec-19,231236985,517011539,116843318,261481610
코아스템(주),166480,Dec-15,67092152,74954410,61152873,63473278
코아스템(주),166480,Dec-16,77761080,85687396,58300912,61790754
코아스템(주),166480,Dec-17,80885812,90670635,55261921,58721765
코아스템(주),166480,Dec-18,77796948,89263401,51206702,54212635
코아스템(주),166480,Dec-19,74552660,85647966,45125261,48728403
코오롱글로벌(주),3070,Dec-11,478802096,2793465702,480853680,2566710520
코오롱글로벌(주),3070,Dec-12,444957641,2761406575,446907359,2568633537
코오롱글로벌(주),3070,Dec-13,393450158,2439992829,389146764,2269049095
코오롱글로벌(주),3070,Dec-14,504448446,2218075186,486206731,2080410213
코오롱글로벌(주),3070,Dec-15,437615093,1979654412,435891399,1972563937
코오롱글로벌(주),3070,Dec-16,436212269,2083700283,434703963,2064214691
코오롱글로벌(주),3070,Dec-17,465432241,2263440652,470701142,2235229699
코오롱글로벌(주),3070,Dec-18,446731381,2033409112,441652751,1986634860
코오롱글로벌(주),3070,Dec-19,455012423,2205364575,475086410,2094859315
코오롱생명과학(주),102940,Dec-11,,,73336117,149568347
코오롱생명과학(주),102940,Dec-12,,,106698318,192295576
코오롱생명과학(주),102940,Dec-13,,,123627654,206897997
코오롱생명과학(주),102940,Dec-14,,,136174778,208895962
코오롱생명과학(주),102940,Dec-15,,,135442196,228616423
코오롱생명과학(주),102940,Dec-16,,,259788454,354572942
코오롱생명과학(주),102940,Dec-17,,,545412214,716796713
코오롱생명과학(주),102940,Dec-18,,,446145814,618903273
코오롱생명과학(주),102940,Dec-19,,,101020433,278294781
코오롱인더스트리(주),120110,Dec-11,1791833951,4797614385,1476974283,3578931698
코오롱인더스트리(주),120110,Dec-12,1882630730,4628342099,1511243076,3561314087
코오롱인더스트리(주),120110,Dec-13,1945583972,4719887457,1553808095,3589875531
코오롱인더스트리(주),120110,Dec-14,2009107282,4749217251,1624823625,3537037715
코오롱인더스트리(주),120110,Dec-15,1964382179,4986071748,1557997966,3583909465
코오롱인더스트리(주),120110,Dec-16,2125275934,5249146053,1666993404,3745727583
코오롱인더스트리(주),120110,Dec-17,2322447482,5661948640,1762823377,4043326294
코오롱인더스트리(주),120110,Dec-18,2208534246,5572860217,1856500293,4183163023
코오롱인더스트리(주),120110,Dec-19,2126336443,5293102916,1810830902,4059763206
코오롱티슈진(주),950160,Dec-17,,,160106768,192525701
코오롱티슈진(주),950160,Dec-18,,,137288405,164621431
코오롱티슈진(주),950160,Dec-19,,,93561534,124536732
코오롱플라스틱(주),138490,Dec-11,87685687,196479500,86967260,195514531
코오롱플라스틱(주),138490,Dec-12,93391977,208488636,93867814,208979642
코오롱플라스틱(주),138490,Dec-13,88526814,219566895,89126629,220176093
코오롱플라스틱(주),138490,Dec-14,90546014,214287723,90752293,214498016
코오롱플라스틱(주),138490,Dec-15,97516750,208616752,97369131,208485895
코오롱플라스틱(주),138490,Dec-16,174829185,308309318,173901451,306939491
코오롱플라스틱(주),138490,Dec-17,194532078,353840137,195219784,352922161
코오롱플라스틱(주),138490,Dec-18,197347690,340974553,203601148,345241465
코오롱플라스틱(주),138490,Dec-19,197633735,338684832,204251012,344044003
코웨이(주),21240,Dec-11,737902513,1624718677,748402362,1576459029
코웨이(주),21240,Dec-12,785084821,1755108360,802729433,1701507546
코웨이(주),21240,Dec-13,940888509,1667858723,967344668,1641057456
코웨이(주),21240,Dec-14,1039435029,1621649446,1059043239,1576028328
코웨이(주),21240,Dec-15,1238227831,1775397143,1269427800,1742357394
코웨이(주),21240,Dec-16,1183343759,1967707893,1248126124,1972649617
코웨이(주),21240,Dec-17,982256530,2158873075,1043127690,2150385492
코웨이(주),21240,Dec-18,1087698232,2378903077,1129032867,2331880544
코웨이(주),21240,Dec-19,1077195585,2854954794,1083096392,2693165172
코웰패션(주),33290,Dec-11,128424836,238326548,78672679,133512788
코웰패션(주),33290,Dec-12,125778687,235013332,79390299,134944727
코웰패션(주),33290,Dec-13,84440616,126782967,74534692,113496208
코웰패션(주),33290,Dec-14,78016217,109074729,78519293,107981187
코웰패션(주),33290,Dec-15,117632289,182134506,115451722,175906583
코웰패션(주),33290,Dec-16,135198697,208455921,131111160,192578718
코웰패션(주),33290,Dec-17,172104278,273003789,166491862,254315619
코웰패션(주),33290,Dec-18,219215158,321841007,208410644,294116921
코웰패션(주),33290,Dec-19,256344977,364382589,243350792,326404607
코위버(주),56360,Dec-11,56994433,65545145,57195235,65711205
코위버(주),56360,Dec-12,59962472,67803461,59356647,67052701
코위버(주),56360,Dec-13,65712398,80615357,63772703,78600493
코위버(주),56360,Dec-14,72034318,85070781,69695978,81672051
코위버(주),56360,Dec-15,82657338,101963301,77729662,95229541
코위버(주),56360,Dec-16,88413776,114636177,83171341,107494921
코위버(주),56360,Dec-17,94341497,118351714,89282559,111096297
코위버(주),56360,Dec-18,99639550,129376793,99356697,128777113
코위버(주),56360,Dec-19,118644697,164870776,118019874,164277748
콜마비앤에이치(주),200130,Dec-14,,,,
콜마비앤에이치(주),200130,Dec-15,100938298,127082935,98558195,124263481
콜마비앤에이치(주),200130,Dec-16,128741965,158689572,124859511,147553556
콜마비앤에이치(주),200130,Dec-17,177924388,271195826,154505749,194922655
콜마비앤에이치(주),200130,Dec-18,206529135,291536883,192867573,223197623
콜마비앤에이치(주),200130,Dec-19,254551409,386373979,234208663,294775725
쿠쿠홀딩스(주),192400,Dec-14,440966482,553346403,422775681,521021636
쿠쿠홀딩스(주),192400,Dec-15,506180217,620980563,501842830,609690428
쿠쿠홀딩스(주),192400,Dec-16,567342138,714794407,567673295,705504035
쿠쿠홀딩스(주),192400,Dec-17,357819541,489648520,350889928,408796252
쿠쿠홀딩스(주),192400,Dec-18,609460415,747036859,551621134,591649737
쿠쿠홀딩스(주),192400,Dec-19,673685233,812577597,553687875,599296613
쿠쿠홈시스(주),284740,Dec-18,379732253,512572791,390348983,492812169
쿠쿠홈시스(주),284740,Dec-19,457815914,626581362,428482814,557976654
큐렉소(주),60280,Dec-11,32394714,88065873,47698201,73149729
큐렉소(주),60280,Dec-12,49480929,51430750,59244012,60337202
큐렉소(주),60280,Dec-13,35085670,39537735,58638401,62140339
큐렉소(주),60280,Dec-14,13940907,40335195,58547257,60534701
큐렉소(주),60280,Dec-15,52186928,58625344,58750597,62968883
큐렉소(주),60280,Dec-16,,,73080105,78247885
큐렉소(주),60280,Dec-17,,,70690842,75551927
큐렉소(주),60280,Dec-18,,,70029090,73338771
큐렉소(주),60280,Dec-19,,,43979934,47125377
크로바하이텍(주),43590,Dec-11,35710919,80647376,39108736,81234974
크로바하이텍(주),43590,Dec-12,40142374,76730309,42693853,78589377
크로바하이텍(주),43590,Dec-13,40300756,73024099,41982740,73392781
크로바하이텍(주),43590,Dec-14,37191879,69211162,38598264,68989061
크로바하이텍(주),43590,Dec-15,33431677,66694028,34877797,66657962
크로바하이텍(주),43590,Dec-16,33765047,64402172,34393438,62997057
크로바하이텍(주),43590,Dec-17,31891511,57727285,32050687,55786459
크로바하이텍(주),43590,Dec-18,26019585,65140546,26163724,63496122
크로바하이텍(주),43590,Dec-19,16038456,27010183,16455605,25652205
크루셜텍(주),114120,Dec-11,122801222,267239724,112005161,205621559
크루셜텍(주),114120,Dec-12,117880882,289600501,104868713,189841192
크루셜텍(주),114120,Dec-13,109147059,355595416,93524765,185104814
크루셜텍(주),114120,Dec-14,91546465,344590665,71234181,198239710
크루셜텍(주),114120,Dec-15,97513880,289380143,111283035,316069945
크루셜텍(주),114120,Dec-16,104995682,286280182,120113845,277603797
크루셜텍(주),114120,Dec-17,85086555,248990199,131306096,254358739
크루셜텍(주),114120,Dec-18,85379111,152030333,141665850,220926238
크루셜텍(주),114120,Dec-19,43588075,107061952,28265345,82490801
크리스탈지노믹스(주),83790,Dec-11,30371161,62963972,30400162,63253824
크리스탈지노믹스(주),83790,Dec-12,22267548,54559546,22407611,54814837
크리스탈지노믹스(주),83790,Dec-13,36163555,88769402,36930895,89627543
크리스탈지노믹스(주),83790,Dec-14,55027659,106051985,55729312,106823823
크리스탈지노믹스(주),83790,Dec-15,73638997,127284550,70838591,111680484
크리스탈지노믹스(주),83790,Dec-16,83264874,128666439,83036618,113396969
크리스탈지노믹스(주),83790,Dec-17,91586917,119465138,91586917,119585874
크리스탈지노믹스(주),83790,Dec-18,184467049,256919699,184467049,257055553
크리스탈지노믹스(주),83790,Dec-19,225216865,379189388,148891535,231529185
키네마스터(주),139670,Dec-11,,,16989588,19214311
키네마스터(주),139670,Dec-12,,,18298221,21640537
키네마스터(주),139670,Dec-13,,,22270169,27093412
키네마스터(주),139670,Dec-14,23959526,30108688,23902531,30029307
키네마스터(주),139670,Dec-15,22829749,28153437,22856643,28158668
키네마스터(주),139670,Dec-16,17936158,21840802,17937756,21809896
키네마스터(주),139670,Dec-17,13504730,16620815,13484781,16578004
키네마스터(주),139670,Dec-18,12360434,14016800,11929556,12744070
키네마스터(주),139670,Dec-19,12530645,14348847,11170673,12753329
태경산업(주),15890,Dec-11,259871985,422190911,151494669,220017265
태경산업(주),15890,Dec-12,276031969,428780317,157948657,205551175
태경산업(주),15890,Dec-13,281670392,435097316,157718810,204424534
태경산업(주),15890,Dec-14,270088529,431307721,157691074,201149673
태경산업(주),15890,Dec-15,257359685,467026320,145673753,199441102
태경산업(주),15890,Dec-16,262584017,498398107,147392865,189550262
태경산업(주),15890,Dec-17,263417998,474559999,149061390,189742689
태경산업(주),15890,Dec-18,310319252,542740904,154708304,195862588
태경산업(주),15890,Dec-19,343200741,561358060,173552125,206941396
태경케미컬(주),6890,Dec-11,71313721,84348411,70386207,82971175
태경케미컬(주),6890,Dec-12,77327392,90176361,75608764,86173316
태경케미컬(주),6890,Dec-13,86582053,101276656,86227613,98639441
태경케미컬(주),6890,Dec-14,94664318,113103974,94515784,111557201
태경케미컬(주),6890,Dec-15,97714276,117932058,97758951,117788563
태경케미컬(주),6890,Dec-16,95634294,113086853,96408939,112684380
태경케미컬(주),6890,Dec-17,97456647,110660845,98642106,110772064
태경케미컬(주),6890,Dec-18,107995673,123194402,108665375,122674220
태경케미컬(주),6890,Dec-19,118491356,135621495,112415458,127428211
태광산업(주),3240,Dec-11,2570743590,3834259530,2140486419,2764784725
태광산업(주),3240,Dec-12,2583470964,3880265818,2102937531,2694812595
태광산업(주),3240,Dec-13,2703830831,3994992553,2145421035,2780789695
태광산업(주),3240,Dec-14,2853123654,3879647029,2143541011,2566879309
태광산업(주),3240,Dec-15,2950098391,3824851529,2179956923,2545069165
태광산업(주),3240,Dec-16,2977231031,3822296399,2180687183,2597594637
태광산업(주),3240,Dec-17,3174267713,4109516134,2283501811,2786335879
태광산업(주),3240,Dec-18,3504988738,4502656502,2546892401,3215064260
태광산업(주),3240,Dec-19,3483815471,4357125482,2555973064,3068983391
태림포장(주),11280,Dec-11,,,310313917,517230256
태림포장(주),11280,Dec-12,,,344662869,537562161
태림포장(주),11280,Dec-13,,,363924809,568149736
태림포장(주),11280,Dec-14,,,379316731,562807093
태림포장(주),11280,Dec-15,373985520,621990367,312759438,504207912
태림포장(주),11280,Dec-16,313143466,728839659,312493092,687278968
태림포장(주),11280,Dec-17,312429261,633207637,309494038,585722171
태림포장(주),11280,Dec-18,337674392,606842052,318088902,559110700
태림포장(주),11280,Dec-19,320901765,566299273,294040911,522196574
태양금속공업(주),4100,Dec-11,91792073,338416981,94704464,315471372
태양금속공업(주),4100,Dec-12,90770116,404649952,96175480,327672990
태양금속공업(주),4100,Dec-13,92377414,364458391,100588185,321001676
태양금속공업(주),4100,Dec-14,99319980,364383982,108261070,319735280
태양금속공업(주),4100,Dec-15,100651754,370136182,112816433,333861958
태양금속공업(주),4100,Dec-16,107840524,373071345,118361437,323543278
태양금속공업(주),4100,Dec-17,103821910,377069521,121489473,337013675
태양금속공업(주),4100,Dec-18,97815510,396326285,123016173,341821353
태양금속공업(주),4100,Dec-19,71628322,393674465,105744198,335398092
태원물산(주),1420,Dec-11,,,28911833,47711093
태원물산(주),1420,Dec-12,,,29523472,45085791
태원물산(주),1420,Dec-13,,,30917334,42416670
태원물산(주),1420,Dec-14,,,31378209,42447896
태원물산(주),1420,Dec-15,,,31762158,43650059
태원물산(주),1420,Dec-16,,,32462519,44707584
태원물산(주),1420,Dec-17,,,32584942,41123791
태원물산(주),1420,Dec-18,,,32206760,38346073
태원물산(주),1420,Dec-19,,,32198359,38191578
태평양물산(주),7980,Dec-11,108823434,321869195,113986580,303023405
태평양물산(주),7980,Dec-12,107265640,460491054,123161486,398614556
태평양물산(주),7980,Dec-13,161105392,567236761,182408503,492824181
태평양물산(주),7980,Dec-14,167852256,601877691,191345321,536060153
태평양물산(주),7980,Dec-15,155888583,611246572,183735275,544443126
태평양물산(주),7980,Dec-16,113259059,553742011,148232346,512099850
태평양물산(주),7980,Dec-17,136953259,531201348,170512757,485884259
태평양물산(주),7980,Dec-18,150993363,556510004,186348748,495309159
태평양물산(주),7980,Dec-19,184332131,613319316,190521861,527185356
테고사이언스(주),191420,Dec-14,,,23920556,24393665
테고사이언스(주),191420,Dec-15,,,25208811,25760635
테고사이언스(주),191420,Dec-16,26062707,44644585,26120584,44596421
테고사이언스(주),191420,Dec-17,36570187,48388757,36903118,48591783
테고사이언스(주),191420,Dec-18,46700617,47562132,46630914,47387707
테고사이언스(주),191420,Dec-19,47828069,48569091,47880229,48539936
테라사이언스(주),73640,Dec-11,57002721,143337738,55162905,139243249
테라사이언스(주),73640,Dec-12,59211498,140365792,57476819,137703479
테라사이언스(주),73640,Dec-13,54483545,144924752,53541171,138418746
테라사이언스(주),73640,Dec-14,47178824,144264755,46506778,136523124
테라사이언스(주),73640,Dec-15,13824104,59020404,14433265,55850622
