회사명,거래소코드,회계년도,유동부채(IFRS연결),부채(IFRS연결),유동부채(IFRS개별),부채(IFRS개별)
이트론(주),96040,Dec-18,,,2387066,2407066
이트론(주),96040,Dec-19,7994532,39519455,7991813,39516736
이화공영(주),1840,Dec-11,,,13103551,14580609
이화공영(주),1840,Dec-12,,,26919560,28571676
이화공영(주),1840,Dec-13,,,22734127,25473863
이화공영(주),1840,Dec-14,,,28255065,30267965
이화공영(주),1840,Dec-15,,,18288338,20582206
이화공영(주),1840,Dec-16,,,36753060,39523068
이화공영(주),1840,Dec-17,,,38324593,41955452
이화공영(주),1840,Dec-18,,,28976215,33569197
이화공영(주),1840,Dec-19,,,37251929,42663139
이화산업(주),760,Mar-11,56255633,67244986,54369981,55548580
이화산업(주),760,Mar-12,56135758,67804292,54472911,55837824
이화산업(주),760,Mar-13,68665877,93590241,53203886,68273780
이화산업(주),760,Mar-14,50027515,86908989,46338999,73599919
이화산업(주),760,Mar-15,35467653,85641445,28861368,39276593
이화산업(주),760,Mar-16,44829834,90494891,36761923,38125531
이화산업(주),760,Dec-17,49382541,96039827,34077567,34924751
이화산업(주),760,Dec-18,50863560,104645608,34862839,35656835
이화산업(주),760,Dec-19,89870070,104824446,34063625,34756981
이화전기공업(주),24810,Dec-11,55915072,57862604,17560644,19057376
이화전기공업(주),24810,Dec-12,46667056,48689832,25456035,27018745
이화전기공업(주),24810,Dec-13,52646788,63520718,29814860,35637709
이화전기공업(주),24810,Dec-14,53498726,60429720,44649299,46119098
이화전기공업(주),24810,Dec-15,,,30036882,31762594
이화전기공업(주),24810,Dec-16,,,24172464,25777840
이화전기공업(주),24810,Dec-17,,,7979721,8814680
이화전기공업(주),24810,Dec-18,,,8293923,15009673
이화전기공업(주),24810,Dec-19,,,10458753,16489109
인베니아(주),79950,Dec-11,,,39114021,51632314
인베니아(주),79950,Dec-12,21447439,41399536,22121319,42017082
인베니아(주),79950,Dec-13,67503355,75210510,67783381,75409687
인베니아(주),79950,Dec-14,56411064,60705318,55446588,59610119
인베니아(주),79950,Dec-15,47253290,53054609,47336415,53137734
인베니아(주),79950,Dec-16,68248476,71190685,68189507,71131716
인베니아(주),79950,Dec-17,85720244,94297425,85850517,94427699
인베니아(주),79950,Dec-18,75362010,109083744,74435778,108003074
인베니아(주),79950,Dec-19,129864050,141464088,123784329,135384367
인선이엔티(주),60150,Dec-11,67572404,107360048,55430950,84825379
인선이엔티(주),60150,Dec-12,86131302,123460766,68924307,101054275
인선이엔티(주),60150,Dec-13,92365174,131757322,77058463,112993468
인선이엔티(주),60150,Dec-14,96699653,141539851,81876536,122218811
인선이엔티(주),60150,Dec-15,84101714,146564459,78100832,120488120
인선이엔티(주),60150,Dec-16,111488997,155365939,84115295,126628587
인선이엔티(주),60150,Dec-17,76537352,128596570,61809321,113067747
인선이엔티(주),60150,Dec-18,112113142,128681512,96011136,111738844
인선이엔티(주),60150,Dec-19,83370210,140807263,70144174,120733466
인지컨트롤스(주),23800,Dec-11,342624436,417355626,73219032,106227961
인지컨트롤스(주),23800,Dec-12,137891886,191500832,69832637,113342249
인지컨트롤스(주),23800,Dec-13,161985226,216093671,75608671,119782384
인지컨트롤스(주),23800,Dec-14,200056041,253265795,87485943,134046707
인지컨트롤스(주),23800,Dec-15,218279545,269489332,103219862,139855906
인지컨트롤스(주),23800,Dec-16,215243186,272465778,107581186,151754546
인지컨트롤스(주),23800,Dec-17,223856677,255582205,138650202,162725097
인지컨트롤스(주),23800,Dec-18,217339050,257575698,143608946,169484564
인지컨트롤스(주),23800,Dec-19,238272709,320446213,145254606,166332952
인천도시가스(주),34590,Dec-11,,,130814827,185411337
인천도시가스(주),34590,Dec-12,,,173915537,234888384
인천도시가스(주),34590,Dec-13,,,153127870,216773551
인천도시가스(주),34590,Dec-14,,,152482678,221676451
인천도시가스(주),34590,Dec-15,,,104930840,174636417
인천도시가스(주),34590,Dec-16,,,131924385,197428968
인천도시가스(주),34590,Dec-17,,,151027387,218399186
인천도시가스(주),34590,Dec-18,95984114,167744858,95840628,167601218
인천도시가스(주),34590,Dec-19,92837765,180346483,92612336,180118864
인크로스(주),216050,Dec-16,43475925,43781596,43475925,43781596
인크로스(주),216050,Dec-17,62642528,62960496,62409368,62727336
인크로스(주),216050,Dec-18,58000393,58371761,57787335,58158704
인크로스(주),216050,Dec-19,77530280,78518898,77147169,78095262
인탑스(주),49070,Dec-11,123871609,142788456,77909076,96825923
인탑스(주),49070,Dec-12,186895046,207762558,112437794,133305306
인탑스(주),49070,Dec-13,113141871,132877533,35709572,55445234
인탑스(주),49070,Dec-14,128473856,148246481,56378038,74895645
인탑스(주),49070,Dec-15,102164230,120659116,45534483,62334505
인탑스(주),49070,Dec-16,157821409,200221834,50207189,68516767
인탑스(주),49070,Dec-17,135858350,175586631,60663804,78588762
인탑스(주),49070,Dec-18,155695009,173191788,56871479,68372455
인탑스(주),49070,Dec-19,156644008,171262153,70990933,78623689
인터지스(주),129260,Dec-11,108886612,126086420,108939252,117523289
인터지스(주),129260,Dec-12,144532733,261264152,135044132,253203232
인터지스(주),129260,Dec-13,144664407,272807408,141110871,269450430
인터지스(주),129260,Dec-14,191538813,301058294,192307777,301228194
인터지스(주),129260,Dec-15,182679654,313823697,176778315,308243430
인터지스(주),129260,Dec-16,191692516,293342133,186084131,291486947
인터지스(주),129260,Dec-17,133616919,266329284,131846451,263055270
인터지스(주),129260,Dec-18,174365035,246750947,173015147,242921381
인터지스(주),129260,Dec-19,147730433,239819989,131854150,211422168
인포뱅크(주),39290,Dec-11,,,13645327,16386186
인포뱅크(주),39290,Dec-12,,,15685292,19729859
인포뱅크(주),39290,Dec-13,14132347,19122348,12178346,17161704
인포뱅크(주),39290,Dec-14,14748049,20212730,11165635,15807316
인포뱅크(주),39290,Dec-15,14166924,17478827,11599855,14941757
인포뱅크(주),39290,Dec-16,16866870,20291552,13496371,16941053
인포뱅크(주),39290,Dec-17,15393334,18497167,11237819,14341652
인포뱅크(주),39290,Dec-18,16240955,19276209,11884280,14919533
인포뱅크(주),39290,Dec-19,13841944,17402506,10993735,14510530
인화정공(주),101930,Dec-11,33189879,51983987,28132807,42641317
인화정공(주),101930,Dec-12,48849149,79628466,41785677,68104676
인화정공(주),101930,Dec-13,103923132,144403921,43248277,71621721
인화정공(주),101930,Dec-14,136895603,148503483,67362942,70559272
인화정공(주),101930,Dec-15,90582022,120458593,38405875,65121570
인화정공(주),101930,Dec-16,104525433,122100303,51943039,64183231
인화정공(주),101930,Dec-17,127731102,132135769,71420251,73190451
인화정공(주),101930,Dec-18,151037071,164061531,101530577,103036654
인화정공(주),101930,Dec-19,149942413,153649141,91211032,92365012
일동제약(주),249420,Dec-16,142528480,281940120,142520560,281932200
일동제약(주),249420,Dec-17,157412502,279554652,156751014,278727887
일동제약(주),249420,Dec-18,162897306,287844535,162348780,287047743
일동제약(주),249420,Dec-19,211842525,359831340,211017556,358484409
일동홀딩스(주),230,Dec-11,128682725,201480100,114751090,184444819
일동홀딩스(주),230,Dec-12,138135714,217297639,127133869,203939948
일동홀딩스(주),230,Dec-13,174717004,301609800,165409497,290397763
일동홀딩스(주),230,Dec-14,152498853,287396304,143340238,276412379
일동홀딩스(주),230,Dec-15,203060464,355657064,193574281,343845624
일동홀딩스(주),230,Dec-16,48925450,97249994,14423745,34386334
일동홀딩스(주),230,Dec-17,81601752,100203672,19436598,34494674
일동홀딩스(주),230,Dec-18,81670940,100522263,19624388,35749471
일동홀딩스(주),230,Dec-19,324399182,484530688,57433398,77298681
일성건설(주),13360,Dec-11,81792049,110803581,81657353,110667017
일성건설(주),13360,Dec-12,91759994,133315626,91739529,133295161
일성건설(주),13360,Dec-13,87630212,157194263,83327911,152891963
일성건설(주),13360,Dec-14,145243825,175898085,138694036,169348296
일성건설(주),13360,Dec-15,128794041,167337231,128161558,166704748
일성건설(주),13360,Dec-16,153603870,180039528,151733481,178169139
일성건설(주),13360,Dec-17,157042361,221095680,156570534,220619144
일성건설(주),13360,Dec-18,178949069,218656301,178700530,218402493
일성건설(주),13360,Dec-19,215815943,259767389,215544968,259491860
일성신약(주),3120,Dec-11,,,21850134,81487514
일성신약(주),3120,Dec-12,,,24095765,65566422
일성신약(주),3120,Dec-13,,,9655953,49915173
일성신약(주),3120,Dec-14,,,9010551,49688145
일성신약(주),3120,Dec-15,,,38861222,48685746
일성신약(주),3120,Dec-16,,,9117388,18401134
일성신약(주),3120,Dec-17,,,15511392,24635480
일성신약(주),3120,Dec-18,,,15904261,22929384
일성신약(주),3120,Dec-19,,,18316063,24026726
일신방직(주),3200,Dec-11,73121947,150121758,54149981,91043383
일신방직(주),3200,Dec-12,58494433,125377860,44068103,69156404
일신방직(주),3200,Dec-13,55012012,128623325,42147952,71738208
일신방직(주),3200,Dec-14,69572084,152200090,50792701,78590476
일신방직(주),3200,Dec-15,86258802,210632038,51457593,72282289
일신방직(주),3200,Dec-16,93878171,210611369,48543603,69608202
일신방직(주),3200,Dec-17,89536520,191006714,44684272,64716617
일신방직(주),3200,Dec-18,119157648,214104531,50694195,71808010
일신방직(주),3200,Dec-19,131471926,230408498,41910559,67913660
일양약품(주),7570,Mar-11,,,165441983,195192545
일양약품(주),7570,Mar-12,,,107976415,183286869
일양약품(주),7570,Mar-13,,,119091747,195786757
일양약품(주),7570,Mar-14,,,146398017,214503178
일양약품(주),7570,Mar-15,168868019,247367221,155672112,232166659
일양약품(주),7570,Dec-16,182430828,213908434,167628165,198795661
일양약품(주),7570,Dec-17,206706688,225390337,193398282,211744134
일양약품(주),7570,Dec-18,183689977,222373236,159620602,197861319
일양약품(주),7570,Dec-19,180329326,214716739,149129000,182955107
일정실업(주),8500,Dec-11,16810313,17058438,14847192,15095317
일정실업(주),8500,Dec-12,17737121,26811832,14812505,23887215
일정실업(주),8500,Dec-13,10626597,19379328,8211363,16964094
일정실업(주),8500,Dec-14,11083630,12007607,8153797,9077774
일정실업(주),8500,Dec-15,9472424,11460572,7117653,9105801
일정실업(주),8500,Dec-16,8088366,9308925,5208860,6429419
일정실업(주),8500,Dec-17,14631439,16267653,12254452,13890666
일정실업(주),8500,Dec-18,24162417,25416503,22778977,24033064
일정실업(주),8500,Dec-19,22967960,30985290,22821865,30839196
일진다이아몬드(주),81000,Dec-11,41723648,55963591,36964105,51195229
일진다이아몬드(주),81000,Dec-12,49410206,66169306,34744477,50982788
일진다이아몬드(주),81000,Dec-13,55033100,64186314,39177390,47682903
일진다이아몬드(주),81000,Dec-14,56488921,68732692,38766176,49559820
일진다이아몬드(주),81000,Dec-15,46641125,60362249,28129582,40160820
일진다이아몬드(주),81000,Dec-16,47703016,61669816,28373882,40753012
일진다이아몬드(주),81000,Dec-17,46310875,58873749,26508200,37427257
일진다이아몬드(주),81000,Dec-18,43949773,56641641,23800799,34513216
일진다이아몬드(주),81000,Dec-19,48380555,64486376,11666817,24578544
일진디스플레이(주),20760,Dec-11,,,78889937,91363134
일진디스플레이(주),20760,Dec-12,,,113475722,121732347
일진디스플레이(주),20760,Dec-13,,,91302360,99785682
일진디스플레이(주),20760,Dec-14,,,84880590,95762793
일진디스플레이(주),20760,Dec-15,,,78575161,90686719
일진디스플레이(주),20760,Dec-16,,,81779039,90104450
일진디스플레이(주),20760,Dec-17,,,77044558,84851533
일진디스플레이(주),20760,Dec-18,,,68179085,77344685
일진디스플레이(주),20760,Dec-19,67311035,75916087,66582653,75102048
일진머티리얼즈(주),20150,Dec-11,84449831,115138950,81857866,112285843
일진머티리얼즈(주),20150,Dec-12,171616535,198755550,143761268,169598729
일진머티리얼즈(주),20150,Dec-13,255762571,295365361,155401999,173388915
일진머티리얼즈(주),20150,Dec-14,264827196,303408658,156324051,174569249
일진머티리얼즈(주),20150,Dec-15,165850911,203867037,51550019,70225024
일진머티리얼즈(주),20150,Dec-16,68619842,96065926,32066796,51842534
일진머티리얼즈(주),20150,Dec-17,89044966,119854073,26985319,48234706
일진머티리얼즈(주),20150,Dec-18,109016828,163793214,38263933,82818280
일진머티리얼즈(주),20150,Dec-19,100985309,221477150,42584781,92798065
일진전기(주),103590,Dec-11,265778224,434931322,265739379,434876961
일진전기(주),103590,Dec-12,341662863,511743278,341754503,511823058
일진전기(주),103590,Dec-13,386315270,514666394,386219382,514564481
일진전기(주),103590,Dec-14,349434218,481014715,336002660,467538597
일진전기(주),103590,Dec-15,324115108,414165332,318763085,409263994
일진전기(주),103590,Dec-16,336257464,408848239,333150467,405768132
일진전기(주),103590,Dec-17,292990342,438805344,289826833,435719471
일진전기(주),103590,Dec-18,370893170,478307704,367028070,474469370
일진전기(주),103590,Dec-19,273112730,477125357,271786341,475740629
일진홀딩스(주),15860,Dec-11,363890219,589983188,20450008,33689587
일진홀딩스(주),15860,Dec-12,465032953,691330746,26422865,40337163
일진홀딩스(주),15860,Dec-13,526616858,694468699,22645582,34983027
일진홀딩스(주),15860,Dec-14,463485522,678757780,4107820,5802761
일진홀딩스(주),15860,Dec-15,476074086,620166882,6371705,8231739
일진홀딩스(주),15860,Dec-16,492440548,613586961,16479969,17280939
일진홀딩스(주),15860,Dec-17,436047803,629154728,30534748,31194588
일진홀딩스(주),15860,Dec-18,507753290,669075318,18592289,19691801
일진홀딩스(주),15860,Dec-19,392472884,672094218,12232732,23918324
잉글우드랩(주),950140,Dec-16,9650863,9650863,1158611,1158611
잉글우드랩(주),950140,Dec-17,19530430,32115807,12198439,12198439
잉글우드랩(주),950140,Dec-18,30453365,48067422,20573070,26992580
잉글우드랩(주),950140,Dec-19,38497196,54218297,20106526,31354957
자이글(주),234920,Dec-16,,,5070490,5147067
자이글(주),234920,Dec-17,3824836,3891973,3735481,3802618
자이글(주),234920,Dec-18,11984233,12064233,11935405,12015405
자이글(주),234920,Dec-19,,,10766553,10919580
자이에스앤디(주),317400,Dec-19,,,91498414,133345268
자화전자(주),33240,Dec-11,81367335,85017412,61683172,64894958
자화전자(주),33240,Dec-12,88968602,92898263,71728070,75289219
자화전자(주),33240,Dec-13,89484475,117057855,74724291,79490584
자화전자(주),33240,Dec-14,73012337,100226439,53153521,58562748
자화전자(주),33240,Dec-15,74452677,124376732,53395175,60868335
자화전자(주),33240,Dec-16,98580729,142108719,68083819,76482713
자화전자(주),33240,Dec-17,168193532,177150862,109049336,118006666
자화전자(주),33240,Dec-18,73336819,75241146,66584719,68489047
자화전자(주),33240,Dec-19,67228513,69853357,61145936,63125649
재영솔루텍(주),49630,Dec-11,125182351,139571581,113653296,124116992
재영솔루텍(주),49630,Dec-12,40524873,125339043,29846239,112527685
재영솔루텍(주),49630,Dec-13,117544566,128275778,109203223,118747988
재영솔루텍(주),49630,Dec-14,59195414,133236601,48481850,121682774
재영솔루텍(주),49630,Dec-15,36402530,120661184,27520668,111187549
재영솔루텍(주),49630,Dec-16,92156114,113834574,87402923,108745729
재영솔루텍(주),49630,Dec-17,106296418,130213074,99071241,121579797
재영솔루텍(주),49630,Dec-18,96121054,118596865,96177451,116721405
재영솔루텍(주),49630,Dec-19,70313330,108753250,65189202,101880397
전방(주),950,Dec-11,220844245,283019620,217497990,276870488
전방(주),950,Dec-12,258034682,340509301,254989302,334862296
전방(주),950,Dec-13,247563665,325060054,245558873,323595819
전방(주),950,Dec-14,278099935,329703469,274721468,326889134
전방(주),950,Dec-15,282371738,333573462,279224911,331087187
전방(주),950,Dec-16,267379421,317916806,264557963,315656118
전방(주),950,Dec-17,220991347,264612337,220438839,265623610
전방(주),950,Dec-18,202727819,239026018,202252224,240050731
전방(주),950,Dec-19,205732384,255270270,205247385,256338590
전진바이오팜(주),110020,Dec-18,,,2709081,3209171
전진바이오팜(주),110020,Dec-19,,,656270,3512560
제너셈(주),217190,Dec-15,,,12269771,15940249
제너셈(주),217190,Dec-16,,,8319202,21905517
