회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),인건비(IFRS연결)(백만원),인건비(IFRS)(백만원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원)
(주)경인양행,012610,2011/12,136165573,69431560,856441,8000,378,88239582,48004655,319596954,245825940,37652.46,18151.1,55925.52,25633.29,233095049,128707611
(주)경인양행,012610,2012/12,124092900,67259638,33200,33200,367,85704545,49032355,287452678,241045608,34371.35,19018.18,50537.66,29938.88,218604655,141304459
(주)경인양행,012610,2013/12,127667556,72282759,709553,517400,431,93022172,53660408,316944796,274570963,35063.78,25768.22,60639.47,48021.56,260808400,183106757
(주)경인양행,012610,2014/12,135555605,77811393,10961,10960,440,101194068,57918598,313039125,267331084,47414.66,29061.46,73075.28,47119.14,277181095,190395047
(주)경인양행,012610,2015/12,136115404,76154669,715567,715566,469,108358322,59400729,326687437,273778266,48524.81,28424.51,67632.25,35639.84,263163677,175006703
(주)경인양행,012610,2016/12,137784128,77953872,6705222,4952266,486,113307279,61830122,344298515,290035389,51587.39,29835.91,75607,40282.61,274873817,179267850
(주)경인양행,012610,2017/12,149692038,86525558,1820834,1652336,517,132573912,69754089,357951470,296909084,56209.57,32472.31,77094.24,39415.23,299987729,193975818
(주)경인양행,012610,2018/12,155376235,90678289,5415837,2860150,619,139396613,73819470,412996589,344908257,63029.21,38916.52,98776.24,56886.72,331102011,222659442
(주)경인양행,012610,2019/12,194110502,119519529,28559797,28509395,617,158731820,81620191,472081003,381063538,70651.98,43175.77,111001.57,58827.05,358802386,245244968
(주)고려시멘트,198440,2014/12,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2015/12,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2016/12,,,,,,,,,,,,,,,
(주)고려시멘트,198440,2017/12,,47901220,,1051906,110,,15053519,,115881620,,8722.05,,14885.67,,87660276
(주)고려시멘트,198440,2018/12,,48776544,,606140,112,,15266113,,127536833,,8743.08,,19051.09,,85775723
(주)고려시멘트,198440,2019/12,,51139394,,1102999,97,,16701149,,127035573,,8380.51,,16208.11,,70921781
(주)고영테크놀러지,098460,2011/12,15041656,14869610,1005353,1005353,162,0,0,87006201,87017886,8767.8,6690.97,28970.09,27718.99,86130810,80200892
(주)고영테크놀러지,098460,2012/12,15547786,15336664,0,864368,202,4182630,0,103351965,103019642,11837.99,8955.33,32628.63,28550.06,107841666,100791139
(주)고영테크놀러지,098460,2013/12,14825443,14690294,686155,686155,224,0,0,120951617,121329325,13692.93,10299.36,31220.69,28707.49,111902729,103933681
(주)고영테크놀러지,098460,2014/12,19958721,19812580,0,0,284,0,0,141720465,141873467,16791.26,13194.58,46699.29,42596.7,142840131,135531589
(주)고영테크놀러지,098460,2015/12,19713468,19340953,0,0,307,0,0,158857627,160170850,18860.1,13512.06,46544.16,43429.68,145904431,138554625
(주)고영테크놀러지,098460,2016/12,23842197,23462507,0,0,315,0,0,195121241,194332855,23093.44,16203.95,62157.4,52985.52,171793841,153254768
(주)고영테크놀러지,098460,2017/12,25337806,24158929,0,0,340,0,0,205207385,205696350,29369.15,20514.86,65695.26,58409.3,203368626,188934907
(주)고영테크놀러지,098460,2018/12,33117594,32377941,586717,586717,408,0,0,279059436,279985447,30314.75,20275.12,86343.44,75984.96,238208865,219818022
(주)고영테크놀러지,098460,2019/12,37283940,35418136,1418345,1216523,473,0,0,305481184,308020011,33298.8,21332.43,80742.92,73465.3,222057035,209480760
(주)골드앤에스,035290,2011/12,1027834,995140,0,0,161,0,0,46677146,46347129,5938.37,4985.31,15570.49,14658.86,47522791,47522791
(주)골드앤에스,035290,2012/12,988045,851327,0,0,157,0,0,51950606,51062616,6427.74,6294.9,7635.89,7893.95,43889087,43889087
(주)골드앤에스,035290,2013/12,23605894,810357,0,0,114,0,0,51442505,34508798,7656.67,5654.24,1375.8,-1958.86,39548810,36607591
(주)골드앤에스,035290,2014/12,22767398,502559,0,0,74,0,0,46528474,28884288,5593.59,4274.77,4010.26,1806.61,31287203,29428881
(주)골드앤에스,035290,2015/12,330937,299779,0,0,52,0,0,24102094,23597566,2191.94,2115.25,1377.12,-3739.74,22197935,22197935
(주)골드앤에스,035290,2016/12,204183,193816,0,0,60,0,0,18671644,18296141,1986.37,2047.12,4764.12,4792.12,15893494,15893494
(주)골드앤에스,035290,2017/12,338535,336869,225000,225000,47,0,0,17173934,16994788,2270.57,2208.95,-4291.99,-4235.05,12802035,12802035
(주)골드앤에스,035290,2018/12,11191043,11191043,547793,547793,61,6312785,6312785,42472631,42472631,2918.62,2908.93,-311.92,11.61,8680452,8680452
(주)골드앤에스,035290,2019/12,3722968,3722968,3215877,3215877,49,5041785,5041785,16096170,16096170,2754.13,2754.13,-15967.57,-16227.48,7642733,7642733
(주)골드퍼시픽,038530,2011/12,,10069863,,0,59,,8735073,,27473520,,2080.02,,4434.65,,11236925
(주)골드퍼시픽,038530,2012/12,,8743387,,0,70,,8806771,,29861540,,2696.95,,4958.14,,10491048
(주)골드퍼시픽,038530,2013/12,9882790,7249195,0,0,56,9852362,9148493,33687572,30517744,2751.3,2580.29,-4290.42,-3602.2,7167832,6488691
(주)골드퍼시픽,038530,2014/12,9909463,5643164,0,0,22,23218426,9462293,41948832,31936409,5305.8,1953.73,1554.55,-2264.04,16486257,4855121
(주)골드퍼시픽,038530,2015/12,2580222,2580222,0,0,45,9384643,9384643,28573328,27495738,3834.69,1554.28,-2786.97,-7836.3,18635305,6121489
(주)골드퍼시픽,038530,2016/12,,1333057,,0,96,,8456317,,11122066,,1853.8,,-19661.53,,9588100
(주)골드퍼시픽,038530,2017/12,,1297094,,0,30,,1187,,26567967,,564.04,,1313.87,,5031439
(주)골드퍼시픽,038530,2018/12,94653,83408,0,0,26,1,1,37825442,37288362,1307.33,1327.28,-1488.34,-1459.51,5708281,5580994
(주)골드퍼시픽,038530,2019/12,,908909,,0,56,,1,,72945743,,2332.67,,-25252.68,,11323125
(주)골프존,215000,2015/12,77871991,74039599,315424,315424,266,15246397,14772092,178132253,171629353,,,,,201560389,184085342
(주)골프존,215000,2016/12,73081406,69486714,1052532,1902531,280,8489191,8016159,187914226,177635830,31654.62,20861.4,82752.48,69940.02,216964342,196864993
(주)골프존,215000,2017/12,71606171,66800539,1536294,1873793,244,6366433,5302425,253672419,239011847,31373.61,22145.86,86594.02,71718.52,200105321,171859065
(주)골프존,215000,2018/12,83642928,81753994,4058657,4084449,470,10750003,9375475,254057808,254578679,31880.66,28491.93,63252.87,60657.91,198705194,191571105
(주)골프존,215000,2019/12,115927449,110267389,3931002,3816277,398,23070705,21081631,312587283,304860836,50779.03,37812.63,99662.42,87478.96,247018099,239051647
(주)골프존뉴딘홀딩스,121440,2011/12,52306467,49239742,183263,161565,440,3740999,2137988,378054302,373246120,22042.96,19119.56,68848.89,65510.64,215793737,209788389
(주)골프존뉴딘홀딩스,121440,2012/12,198231941,136357274,4276584,3745339,563,6741088,4325719,540922890,512614848,36337.24,27404.01,121408.57,108386.02,289629366,276341690
(주)골프존뉴딘홀딩스,121440,2013/12,222285916,136081977,16688544,16762949,459,9468630,6257588,637840057,589946855,38060.57,27880.38,104828.51,89965.12,365126358,340005073
(주)골프존뉴딘홀딩스,121440,2014/12,454297223,178117980,24004610,501520,417,14665169,11868301,762037240,586599347,51552.38,24480.13,165410.32,110458.29,429589619,387066126
(주)골프존뉴딘홀딩스,121440,2015/12,401308099,98347480,340740,133200,142,5486432,929229,767325175,585663015,31543.66,11016.91,25820.5,3300.63,164536448,29389093
(주)골프존뉴딘홀딩스,121440,2016/12,398579767,98552925,2625852,1487569,164,4811532,1279019,760772930,561892958,30289.74,10072.01,50468.4,-9300.74,243275475,27652102
(주)골프존뉴딘홀딩스,121440,2017/12,394254656,92900686,2852226,864094,114,3866859,1152613,756500949,536244772,23218.93,11397.33,23288.31,-6328.61,213756902,23499543
(주)골프존뉴딘홀딩스,121440,2018/12,380012689,83633825,2471139,131527,57,1045111,1007080,774743339,563387103,32481.51,8276.05,60807.94,19639.69,223036801,16100354
(주)골프존뉴딘홀딩스,121440,2019/12,360513819,70002997,2171905,37571,42,3905950,1063694,776384700,537526345,32018.39,4942.02,30323.24,-17313.43,228935651,26897482
(주)광림,014200,2011/12,,23759906,,0,199,,4936148,,86353051,,9044.58,,15697.65,,106495363
(주)광림,014200,2012/12,,23876350,,0,194,,5018088,,89766075,,7996.66,,10280.56,,85322569
(주)광림,014200,2013/12,,23947251,,0,217,,4996916,,101592603,,9079.96,,11826.55,,103442134
(주)광림,014200,2014/12,56739580,23724344,0,0,217,53846653,4661089,244886480,120284256,28081.05,9476.81,34136.72,12621.85,231446314,92553612
(주)광림,014200,2015/12,,24452723,,0,237,,5377868,,146338755,,28241.05,,46963.35,,237222890
(주)광림,014200,2016/12,70932936,25674614,1224678,0,235,81201134,5131560,229596737,152080347,10025.32,10025.32,9774.59,12766.74,87302967,87302967
(주)광림,014200,2017/12,58197036,26240529,68266,0,225,19796653,5833221,208058303,369582323,24823.47,10064.42,9886.97,121763.98,135191558,99421336
(주)광림,014200,2018/12,59154003,24128152,14332125,0,195,12732645,5716811,187812629,236379465,-24692.79,9666.39,-58751.81,-63701.87,136595300,75493055
(주)광림,014200,2019/12,60314708,23627901,1473188,0,187,11784102,5564962,252468254,193568854,23863.64,8512.17,22505.39,-65585.59,145864184,93241157
(주)광명전기,017040,2011/12,20386015,11465013,1561771,1355880,175,8654360,3462346,123886511,99992644,10924.44,6525.3,12700.72,8524.07,92382628,57967857
(주)광명전기,017040,2012/12,18456738,11648472,823565,0,179,3890671,3507146,131064345,104218586,10137.84,7292.71,13422.2,7812.51,117216514,79318302
(주)광명전기,017040,2013/12,17081607,11245458,0,0,183,3897065,3524946,120910764,105483729,11541.77,7763.59,22856.32,16789.22,117852824,90344376
(주)광명전기,017040,2014/12,17811443,12676386,0,0,193,5186446,4782027,138580023,119791644,10362.87,8432.19,24682.31,20049.23,134778387,115801471
(주)광명전기,017040,2015/12,17802534,12392219,0,0,195,5547126,4881827,131457603,107719518,11400.79,9002.82,23499.45,14620.46,116316957,93000177
(주)광명전기,017040,2016/12,19037693,12127197,0,0,201,5239441,5001034,146859319,125405290,9387.27,9356.06,16207.87,30170.87,96942911,96931493
(주)광명전기,017040,2017/12,34515922,15402240,12300511,0,190,6367073,6126867,152717140,128881408,10037.25,9055.91,9525.8,8812.49,101561159,105083042
(주)광명전기,017040,2018/12,39291851,21240625,335403,335403,192,19907021,6337047,151823119,124159091,10524.89,9485.1,17755.15,15738.2,114110654,96949804
(주)광명전기,017040,2019/12,26207863,20755434,399323,399323,194,6618653,6364047,156712705,140591786,12126.12,11024.18,20753.67,19713.93,131864294,125009206
(주)광무,029480,2011/12,18150942,17456144,784770,784770,152,7156944,6974848,75946478,85836111,9276.14,8144.71,-31297.66,-34287.6,51755052,50359203
(주)광무,029480,2012/12,12485607,12347204,9500,0,132,5362621,5209598,55788602,60163490,8334.17,7944.19,2867.93,-2546.32,41178683,40406860
(주)광무,029480,2013/12,11030800,10935118,0,0,37,5389067,5236044,35384615,28890332,6095.68,2749.74,-19191.93,-27128.53,20534276,10105219
(주)광무,029480,2014/12,,8657715,,0,109,,1294681,,27862528,,5695.3,,7685.26,,38409667
(주)광무,029480,2015/12,,8108941,,0,106,,898034,,21133216,,6004.5,,4969.66,,17648493
(주)광무,029480,2016/12,,8053509,,0,110,,898035,,29089768,,5328.99,,7028.95,,26429957
(주)광무,029480,2017/12,,7752645,,0,117,,746596,,28950503,,6189.98,,4347.69,,21540953
(주)광무,029480,2018/12,8423811,7903725,128,128,122,746596,746596,28431748,26017306,7108.07,6306.97,3161.84,2567.43,23074941,20707286
(주)광무,029480,2019/12,3934491,2004796,113628,128,129,746596,746596,63139837,57156720,10470.43,8214.14,6253.03,3691.03,36483979,25244176
(주)광주신세계,037710,2011/12,,95759237,,0,310,,0,,380753715,,14386.06,,81174.22,,219613514
(주)광주신세계,037710,2012/12,,118344439,,71167,292,,0,,430662968,,14616.99,,78930.35,,213803173
(주)광주신세계,037710,2013/12,,113548429,,8567,394,,0,,656355808,,15334.89,,77074.43,,206606675
(주)광주신세계,037710,2014/12,,112432843,,431000,389,,0,,652758688,,17960.81,,75546.09,,204820461
(주)광주신세계,037710,2015/12,,111688001,,372359,373,,0,,659495158,,18143.86,,78789.64,,205331892
(주)광주신세계,037710,2016/12,,109768330,,258471,363,,0,,655502726,,17881.87,,79200.71,,210423594
(주)광주신세계,037710,2017/12,,108947528,,2522631,348,,0,,655018971,,17878.11,,79390.39,,209647360
(주)광주신세계,037710,2018/12,,107893227,,2481908,340,,0,,696204982,,18897.36,,74360.77,,135213362
(주)광주신세계,037710,2019/12,,255366762,,1115600,174,,0,,752423111,,12379.14,,84867.5,,154879496
(주)구영테크,053270,2011/12,79063199,26073978,1551850,928886,191,80827831,37205247,149471330,94940916,17760.73,8082.38,30173.23,16205.29,147832315,62527619
(주)구영테크,053270,2012/12,83304389,31959958,4210110,3503142,216,82735751,41385696,161163024,109440531,18823.48,7887.31,34066.87,15794.6,155788988,65451015
(주)구영테크,053270,2013/12,82458455,32040532,520839,111864,266,88685816,44353453,149230187,97549406,23882.14,10446.58,40563.29,18802.93,172747316,76282590
(주)구영테크,053270,2014/12,85581135,31369668,44719,44720,291,97627792,44522736,155857242,101546298,25704.41,11979.68,40918.73,19185.74,170528694,77799749
(주)구영테크,053270,2015/12,90370617,33224421,3800903,3800903,286,105499964,44903404,161330950,102761141,28209.17,13323.45,44427.3,21494.68,172083049,87109177
(주)구영테크,053270,2016/12,97159369,37856179,9075238,9070417,284,111603833,46726832,166748490,108895002,26665.93,14234.69,41169.13,23004.45,148301597,75320433
(주)구영테크,053270,2017/12,108247080,56419110,23780213,23501701,303,107248930,48487619,187009683,139584386,25876.93,14324.76,37905.67,19348.46,149833357,74298129
(주)구영테크,053270,2018/12,131119419,71615647,10946837,8609465,283,131087665,65379682,202572970,146492374,26400.6,14695.74,46490.62,24326.3,195238339,81928926
(주)구영테크,053270,2019/12,123266501,71525354,4114196,3410433,248,111814117,73606016,206569873,141034767,28372.25,15446.67,48045.12,23970.02,230853336,93132845
(주)국동,005320,2011/12,26139127,71685,0,0,69,20811390,0,68162305,42291817,587.9,3625.48,2980.52,-2116.88,154293577,100097439
(주)국동,005320,2012/12,23884364,62414,0,0,60,20377290,0,65808287,35813125,11300.63,3656.1,18227.04,4858.24,138172746,91524436
(주)국동,005320,2013/12,22012275,102132,0,0,65,18620573,0,73040609,40194919,19148.69,3775.86,25635.95,7354.16,147860227,95716049
(주)국동,005320,2014/12,25733379,125789,0,0,67,22742640,0,89271398,53392996,24650,4673.89,36358.9,10914.26,186086561,117861978
(주)국동,005320,2015/12,27576036,124678,2423169,0,73,24776004,0,93758552,66242141,26519.22,5057.86,37153.81,13416.63,170296068,102431161
(주)국동,005320,2016/12,38648210,122290,4229511,0,72,31674909,0,124126720,86116813,22499.24,4796.3,36128.26,13780.66,197368723,127275873
(주)국동,005320,2017/12,34391285,126345,2053647,0,73,29710414,0,106307080,75154254,31392.6,5139.22,25998.16,-2076.99,191602989,130016453
(주)국동,005320,2018/12,34742472,134369,2229878,0,85,31775272,0,123134702,80727956,40583.46,5264.65,47246.08,8928.66,219550054,136811631
(주)국동,005320,2019/12,33086550,130910,2793591,0,80,34799500,0,133723726,96856085,53899.74,5767.58,53909.77,-1520.24,223077183,116180044
(주)국보,001140,2011/12,37874882,37844785,0,0,192,5137651,5137651,98869465,97415381,10433.61,9772.15,14836.73,13951.65,130636214,118304924
(주)국보,001140,2012/12,38720706,38507895,1490523,1490523,176,5137651,5137651,98494841,93953021,10619.78,9608.36,15684.53,13380.25,122343037,109183947
(주)국보,001140,2013/12,42306021,42150058,0,0,173,5183351,5183351,98315386,94915572,10587.29,9585.36,8219.66,6868.2,117073443,108994114
(주)국보,001140,2014/12,41286099,41186594,0,0,170,3498166,3498166,91005502,87597909,10476.53,9531.53,5210.25,4075.68,97520169,89859741
(주)국보,001140,2015/12,40424444,40409826,0,0,184,198767,198767,83085438,80158667,10257.32,9477.51,8167.53,7344.69,91618545,85267457
(주)국보,001140,2016/12,39656965,39652037,0,0,142,198767,198767,81308887,77487791,8954.75,8086.72,6923.11,4899.16,87333326,77773715
(주)국보,001140,2017/12,39367793,39364721,0,0,127,198767,198767,73270170,69819240,7991.82,7192.27,4890.55,4109.65,78255522,74662255
(주)국보,001140,2018/12,16528936,16527335,0,0,123,47567,47567,48188113,45599283,8269.43,7608.76,9202.65,8443.01,71549828,66929948
(주)국보,001140,2019/12,11466461,7137358,0,0,136,47567,47567,115356448,57467353,10662.19,7885.98,8104.48,786.09,89087334,58296078
(주)국보디자인,066620,2011/12,1463106,1453461,0,0,266,69446,69446,80200900,79203327,30445.69,28747.07,37630.05,35818.45,130689686,123203000
(주)국보디자인,066620,2012/12,2235492,2230621,0,0,265,69446,69446,92877548,92873298,24987.02,24593.62,34487.68,34226.02,119402993,118458574
(주)국보디자인,066620,2013/12,2192604,2190348,0,0,285,69446,69446,127902185,121964092,32092.33,31008.74,44261.95,41668.79,163518536,153216189
(주)국보디자인,066620,2014/12,2596797,2596263,400000,400000,285,69446,69446,132011877,125685773,35363.16,33413.63,48193.45,42850.2,176373907,158268803
