회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별)
한국주강(주),25890,Dec-19,,,36271402,12835426
한국주철관공업(주),970,Mar-11,268256436,185745529,125280462,124752890
한국주철관공업(주),970,Mar-12,317632431,178777614,149960000,125776925
한국주철관공업(주),970,Mar-13,327030444,180025335,149021969,127446014
한국주철관공업(주),970,Mar-14,326485090,168989133,138997688,116049662
한국주철관공업(주),970,Mar-15,315476202,151829332,112465952,105253175
한국주철관공업(주),970,Mar-16,333283123,158481360,120331768,101227881
한국주철관공업(주),970,Mar-17,387317849,167846822,125944556,97475868
한국주철관공업(주),970,Mar-18,420668007,172982977,129365970,93799886
한국주철관공업(주),970,Mar-19,417368939,175203690,126369362,97509595
한국지역난방공사,71320,Dec-11,2133973904,549321716,1980925659,512880626
한국지역난방공사,71320,Dec-12,2809566616,669568169,2599999573,627367279
한국지역난방공사,71320,Dec-13,2878599260,615175420,2657793605,571359154
한국지역난방공사,71320,Dec-14,,,2369114794,630309397
한국지역난방공사,71320,Dec-15,,,2001945770,469110734
한국지역난방공사,71320,Dec-16,,,1719867258,446926243
한국지역난방공사,71320,Dec-17,,,1834422362,617914660
한국지역난방공사,71320,Dec-18,2487330695,641989643,2487330695,641291173
한국지역난방공사,71320,Dec-19,2367906315,590505904,2367906315,588090213
한국철강(주),104700,Dec-11,,,1020601374,503714731
한국철강(주),104700,Dec-12,,,987039948,460604367
한국철강(주),104700,Dec-13,,,821095617,428296694
한국철강(주),104700,Dec-14,,,747148004,425794530
한국철강(주),104700,Dec-15,,,684536729,435601056
한국철강(주),104700,Dec-16,,,663369314,492203862
한국철강(주),104700,Dec-17,,,738870356,582559040
한국철강(주),104700,Dec-18,,,777466326,612363255
한국철강(주),104700,Dec-19,,,719102311,572351359
한국컴퓨터(주),54040,Dec-11,333658671,82600955,333612349,82773681
한국컴퓨터(주),54040,Dec-12,423231669,70808884,423217553,70702871
한국컴퓨터(주),54040,Dec-13,409866724,72629118,409843305,72649437
한국컴퓨터(주),54040,Dec-14,363256675,70236622,363260616,69462987
한국컴퓨터(주),54040,Dec-15,295914165,73730596,295918807,73514816
한국컴퓨터(주),54040,Dec-16,235604156,78491405,235604156,74698081
한국컴퓨터(주),54040,Dec-17,221319648,80389902,162132936,72812815
한국컴퓨터(주),54040,Dec-18,114184162,71936443,35947819,71750080
한국컴퓨터(주),54040,Dec-19,110390879,66496426,33177976,67387132
한국콜마(주),161890,Mar-13,177779159,148255899,174038123,146851320
한국콜마(주),161890,Dec-14,461252660,208861760,439080476,198389931
한국콜마(주),161890,Dec-15,535846082,185567942,506556491,174013339
한국콜마(주),161890,Dec-16,667469194,264054334,619588216,195958464
한국콜마(주),161890,Dec-17,821615970,365921201,681624683,300291537
한국콜마(주),161890,Dec-18,1357865265,555180682,891722289,255765787
한국콜마(주),161890,Dec-19,1540720629,646020460,854579664,307019951
한국콜마홀딩스(주),24720,Mar-11,271660480,119062775,259596086,104718817
한국콜마홀딩스(주),24720,Mar-12,324517641,130409453,302557950,111988604
한국콜마홀딩스(주),24720,Mar-13,106625624,50940546,4344322,8575555
한국콜마홀딩스(주),24720,Dec-14,222474429,124025515,13317927,53045292
한국콜마홀딩스(주),24720,Dec-15,299567095,215385495,14783287,117096451
한국콜마홀딩스(주),24720,Dec-16,330438589,209901118,17131304,88943560
한국콜마홀딩스(주),24720,Dec-17,490565263,284841268,22246566,84409814
한국콜마홀딩스(주),24720,Dec-18,561696121,230116598,27419481,21019451
한국콜마홀딩스(주),24720,Dec-19,593433802,307051620,29509196,8356894
한국타이어앤테크놀로지(주),161390,Dec-12,2317223404,3336866821,1365375638,1993640133
한국타이어앤테크놀로지(주),161390,Dec-13,7069237653,3952244215,3912520075,2288108445
한국타이어앤테크놀로지(주),161390,Dec-14,6680847701,3879785423,3667465152,2466120712
한국타이어앤테크놀로지(주),161390,Dec-15,6428172502,3388781054,3358416967,1711032001
한국타이어앤테크놀로지(주),161390,Dec-16,6621762292,3293061658,3312163223,1874163605
한국타이어앤테크놀로지(주),161390,Dec-17,6812857982,3534446756,3266619241,1849739350
한국타이어앤테크놀로지(주),161390,Dec-18,6795088816,3653188149,3193229260,2029213971
한국타이어앤테크놀로지(주),161390,Dec-19,6883268577,4113714818,3173056806,1796683986
한국프랜지공업(주),10100,Dec-11,972446959,397116134,596582632,277119779
한국프랜지공업(주),10100,Dec-12,954220342,387958294,646635992,300275825
한국프랜지공업(주),10100,Dec-13,969217837,371654089,735293464,275241216
한국프랜지공업(주),10100,Dec-14,973043630,384313101,710988217,266543447
한국프랜지공업(주),10100,Dec-15,1132480679,414512774,833341370,282338447
한국프랜지공업(주),10100,Dec-16,1156423644,410555425,865513147,261796702
한국프랜지공업(주),10100,Dec-17,985022795,323770305,764872012,228951768
한국프랜지공업(주),10100,Dec-18,793671742,343267107,540075842,248117491
한국프랜지공업(주),10100,Dec-19,954039223,370275952,610103377,261533846
한국항공우주산업(주),47810,Dec-11,1286127802,1074324541,1285657361,1074007863
한국항공우주산업(주),47810,Dec-12,1534606239,1182706763,1534544625,1182577472
한국항공우주산업(주),47810,Dec-13,2016338618,1144663222,2016309231,1144373038
한국항공우주산업(주),47810,Dec-14,2328613261,1250271101,2328613261,1250238422
한국항공우주산업(주),47810,Dec-15,3039736651,1912706305,3039736651,1912674940
한국항공우주산업(주),47810,Dec-16,2946330610,2023911666,2946330610,2023872697
한국항공우주산업(주),47810,Dec-17,2072249142,1974524973,2072249142,1974448740
한국항공우주산업(주),47810,Dec-18,2786023511,2409543953,2786108140,2339640074
한국항공우주산업(주),47810,Dec-19,3110157575,2654780536,3108623557,2589084019
한국화장품(주),123690,Dec-11,70283225,44164453,50519054,32786421
한국화장품(주),123690,Dec-12,73399936,37207314,39466648,41689995
한국화장품(주),123690,Dec-13,68668703,37616839,35769690,23509874
한국화장품(주),123690,Dec-14,76333757,63879748,32762645,47077447
한국화장품(주),123690,Dec-15,98446610,45753284,27409929,27104226
한국화장품(주),123690,Dec-16,160754824,70351731,21325545,33462577
한국화장품(주),123690,Dec-17,151256004,67475487,19966960,25650987
한국화장품(주),123690,Dec-18,153882571,61934401,31145251,23136984
한국화장품(주),123690,Dec-19,131196339,47594432,25498289,24798919
한라아이엠에스(주),92460,Dec-11,39206261,32625096,39194481,31504586
한라아이엠에스(주),92460,Dec-12,38750472,39101636,38095564,38423332
한라아이엠에스(주),92460,Dec-13,34631069,47740350,34167389,47186285
한라아이엠에스(주),92460,Dec-14,42117511,55572488,41393042,54867499
한라아이엠에스(주),92460,Dec-15,47092328,52460677,45926792,51257280
한라아이엠에스(주),92460,Dec-16,42513062,49754822,41635145,48332838
한라아이엠에스(주),92460,Dec-17,35378782,54933135,34577553,53432772
한라아이엠에스(주),92460,Dec-18,32886900,51837700,31985154,49826331
한라아이엠에스(주),92460,Dec-19,48373035,45350315,47381801,43050733
한미반도체(주),42700,Dec-11,175815566,102960711,133725834,98776798
한미반도체(주),42700,Dec-12,173393986,127560444,142759173,121421853
한미반도체(주),42700,Dec-13,191549551,124386239,113199223,113691211
한미반도체(주),42700,Dec-14,,,192309639,137028538
한미반도체(주),42700,Dec-15,117791354,113161992,117791354,108768707
한미반도체(주),42700,Dec-16,166268022,175039693,165570146,155065126
한미반도체(주),42700,Dec-17,197300043,165096575,196426640,159237284
한미반도체(주),42700,Dec-18,217114860,113439022,215756077,112578694
한미반도체(주),42700,Dec-19,120377520,129499857,119171028,129108920
한미사이언스(주),8930,Dec-11,17345556,16967330,15074907,16627573
한미사이언스(주),8930,Dec-12,20179239,73689080,17976545,17440744
한미사이언스(주),8930,Dec-13,220395816,148458346,22544205,17317713
한미사이언스(주),8930,Dec-14,532886463,271126731,22730103,32628501
한미사이언스(주),8930,Dec-15,776628551,430392673,173495980,200384369
한미사이언스(주),8930,Dec-16,665284666,329993311,35644471,92639274
한미사이언스(주),8930,Dec-17,652324368,261257661,29934830,34114020
한미사이언스(주),8930,Dec-18,707995356,244457071,29993665,18772055
한미사이언스(주),8930,Dec-19,816618824,217079375,34892677,10527174
한미약품(주),128940,Dec-11,606192087,363473075,512496775,278239719
한미약품(주),128940,Dec-12,674005087,416870818,543793074,313664825
한미약품(주),128940,Dec-13,730133510,451772129,562757345,325180231
한미약품(주),128940,Dec-14,761279849,537719065,582023313,399623593
한미약품(주),128940,Dec-15,1317534519,1145121146,1113238541,994263702
한미약품(주),128940,Dec-16,882724835,840741793,687781954,670598131
한미약품(주),128940,Dec-17,916586235,658090966,702635601,459543067
한미약품(주),128940,Dec-18,1015962250,564093421,795016146,355899415
한미약품(주),128940,Dec-19,1113649784,662204137,863646889,416538419
한성기업(주),3680,Dec-11,268381814,91997835,268378114,90720941
한성기업(주),3680,Dec-12,273041271,91185479,272904317,89609124
한성기업(주),3680,Dec-13,283729216,96239198,283729216,94527610
한성기업(주),3680,Dec-14,287168218,93822024,287155156,91437841
한성기업(주),3680,Dec-15,,,291547287,109664951
한성기업(주),3680,Dec-16,,,320682777,128380898
한성기업(주),3680,Dec-17,,,322797363,122991085
한성기업(주),3680,Dec-18,,,286868465,116091350
한성기업(주),3680,Dec-19,270094563,115863556,270094563,115863556
한세실업(주),105630,Dec-11,995211168,382341384,972372814,341084863
한세실업(주),105630,Dec-12,1129564400,397799286,1075533925,356629846
한세실업(주),105630,Dec-13,1238324336,449558383,1174745298,394394770
한세실업(주),105630,Dec-14,1313177834,436361665,1242366308,384666407
한세실업(주),105630,Dec-15,1586508100,572892283,1464200813,550516990
한세실업(주),105630,Dec-16,1547654905,757001947,1421975960,571862486
한세실업(주),105630,Dec-17,1711333452,818370389,1354626972,636832392
한세실업(주),105630,Dec-18,1712686107,825853582,1316638247,622033483
한세실업(주),105630,Dec-19,1922418715,739672426,1533976205,568886537
한세엠케이(주),69640,Dec-11,245443024,122808805,239249329,119675784
한세엠케이(주),69640,Dec-12,259402309,113479602,251655849,110244018
한세엠케이(주),69640,Dec-13,259260970,130045101,252015608,126708856
한세엠케이(주),69640,Dec-14,261005406,128959510,254218825,122160230
한세엠케이(주),69640,Dec-15,289706298,144097496,262617606,130026040
한세엠케이(주),69640,Dec-16,318481385,166977337,266913606,144583306
한세엠케이(주),69640,Dec-17,328898003,151805730,267470772,119799653
한세엠케이(주),69640,Dec-18,322990487,155083361,251305863,110834844
한세엠케이(주),69640,Dec-19,307486038,136193312,232347080,95061447
한세예스24홀딩스(주),16450,Dec-11,1351122900,441702358,3412923,4081035
한세예스24홀딩스(주),16450,Dec-12,1470986929,492735181,4812000,6956457
한세예스24홀딩스(주),16450,Dec-13,1570867786,536847881,5868200,4215437
한세예스24홀딩스(주),16450,Dec-14,1728424959,583161949,7032089,7772229
한세예스24홀딩스(주),16450,Dec-15,2086033712,787491224,8561439,4264019
한세예스24홀딩스(주),16450,Dec-16,2239987018,989584043,9550329,7523493
한세예스24홀딩스(주),16450,Dec-17,2462296817,1072800025,11708588,12436214
한세예스24홀딩스(주),16450,Dec-18,2521499429,1075291990,15783843,5506096
한세예스24홀딩스(주),16450,Dec-19,2770973543,994303227,18299229,1716090
한솔로지스틱스(주),9180,Dec-11,391259787,99305772,357072057,90916929
한솔로지스틱스(주),9180,Dec-12,434698631,117671503,390132661,106953704
한솔로지스틱스(주),9180,Dec-13,462404820,100725184,409502190,88662773
한솔로지스틱스(주),9180,Dec-14,438958518,90054637,384169637,71996145
한솔로지스틱스(주),9180,Dec-15,374865357,59021753,368604566,57484161
한솔로지스틱스(주),9180,Dec-16,384707101,65930833,375425808,62500379
한솔로지스틱스(주),9180,Dec-17,355266669,60539820,340619078,57061387
한솔로지스틱스(주),9180,Dec-18,434161853,92357641,335103423,54281715
한솔로지스틱스(주),9180,Dec-19,460730203,99133079,326149969,63112084
한솔아이원스(주),114810,Dec-13,,,60274487,28946919
한솔아이원스(주),114810,Dec-14,,,69141343,21087992
한솔아이원스(주),114810,Dec-15,,,69362194,30100541
한솔아이원스(주),114810,Dec-16,,,84990677,41598136
한솔아이원스(주),114810,Dec-17,,,129568011,68580457
한솔아이원스(주),114810,Dec-18,,,170603193,66689294
한솔아이원스(주),114810,Dec-19,122297432,67268570,122297432,67266254
한솔인티큐브(주),70590,Dec-11,62603072,22165626,61308729,21484280
한솔인티큐브(주),70590,Dec-12,56923360,20014330,54269989,19598184
한솔인티큐브(주),70590,Dec-13,67411440,24479068,64710275,23888882
한솔인티큐브(주),70590,Dec-14,,,64844603,29989755
한솔인티큐브(주),70590,Dec-15,,,70923627,35291725
한솔인티큐브(주),70590,Dec-16,,,77132900,35288242
한솔인티큐브(주),70590,Dec-17,,,46301777,30616632
한솔인티큐브(주),70590,Dec-18,,,63736088,23617739
한솔인티큐브(주),70590,Dec-19,,,58966376,23426838
한솔제지(주),213500,Dec-15,1511653095,408231310,1349589229,334406656
한솔제지(주),213500,Dec-16,1530538822,420822305,1348565318,337523750
한솔제지(주),213500,Dec-17,1757140296,547235517,1539435142,485168484
한솔제지(주),213500,Dec-18,1792348189,633202808,1738953743,524470425
한솔제지(주),213500,Dec-19,1912587773,588959822,1640023159,496116266
한솔테크닉스(주),4710,Dec-11,968191932,127683983,890101317,108939771
한솔테크닉스(주),4710,Dec-12,558799105,90884982,548668064,79692832
한솔테크닉스(주),4710,Dec-13,510940158,110615472,505767754,94363514
한솔테크닉스(주),4710,Dec-14,567791008,118387385,562113480,106715431
한솔테크닉스(주),4710,Dec-15,652333136,149216922,519929470,91702233
한솔테크닉스(주),4710,Dec-16,807638506,196205675,467769600,140119014
한솔테크닉스(주),4710,Dec-17,935255304,197930074,584556918,141930510
한솔테크닉스(주),4710,Dec-18,841899162,215957295,517946789,135667698
한솔테크닉스(주),4710,Dec-19,972243352,211271355,591257597,148827464
한솔피엔에스(주),10420,Dec-11,,,199671157,68267084
한솔피엔에스(주),10420,Dec-12,,,194278765,67337593
한솔피엔에스(주),10420,Dec-13,,,225954834,99944805
한솔피엔에스(주),10420,Dec-14,,,265564903,86350769
한솔피엔에스(주),10420,Dec-15,,,242797604,84756792
한솔피엔에스(주),10420,Dec-16,,,234145212,87649690
한솔피엔에스(주),10420,Dec-17,,,223778152,85491605
한솔피엔에스(주),10420,Dec-18,,,248350804,75136335
한솔피엔에스(주),10420,Dec-19,,,233891948,87641138
한솔홀딩스(주),4150,Dec-11,1765901437,609621686,1541804879,476038649
한솔홀딩스(주),4150,Dec-12,1779381328,540791192,1482493774,447174934
한솔홀딩스(주),4150,Dec-13,1976572225,706401272,1399118728,398689203
한솔홀딩스(주),4150,Dec-14,780595558,1688645509,0,1355549928
한솔홀딩스(주),4150,Dec-15,920610294,441634773,21647563,11543363
