회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),판관비(IFRS연결),당기자본(IFRS연결),전기자본(IFRS연결),매출액(IFRS개별),매출원가(IFRS연결),판관비(IFRS개별),당기자본(IFRS개별),전기자본(IFRS개별)
한스바이오메드(주),42520,Sep-14,21032918,11403189,5724816,39389594,39389594,20810910,11456289,5173380,39984400,39984400
한스바이오메드(주),42520,Sep-15,23428388,12752454,5617893,43158272,43158272,23047969,12765353,5245077,43690912,43690912
한스바이오메드(주),42520,Sep-16,29047901,15633489,7424499,47512416,47512416,27654942,15370923,6504877,47437285,47437285
한스바이오메드(주),42520,Sep-17,39057689,20771676,8828036,55022895,55022895,35601803,19276301,7542919,54050949,54050949
한스바이오메드(주),42520,Sep-18,51745897,24469508,16968270,69598226,69541252,43045827,21983652,12240516,66555379,66547567
한스바이오메드(주),42520,Sep-19,66990995,26842536,27553826,84069559,84069559,59295357,24659023,18408020,80119094,80119094
한신공영(주),4960,Dec-11,847244052,769611708,49826036,321330867,321330867,846562119,768624578,49649226,318644728,318644728
한신공영(주),4960,Dec-12,926361148,831837504,59052397,332175824,332175824,922947156,828383422,57158409,318970976,318970976
한신공영(주),4960,Dec-13,1385990986,1272826362,61526774,328356182,295283577,1385953428,1272826362,60400094,317902786,317902786
한신공영(주),4960,Dec-14,1090821881,1084027574,79427042,182758273,190459356,1065603385,1070135459,84899872,186071873,186071873
한신공영(주),4960,Dec-15,1358121086,1248943356,68322735,233485983,233485983,1354596741,1248943356,63302442,237326440,237326440
한신공영(주),4960,Dec-16,1772255006,1641020443,61545119,268114313,268114313,1768778796,1641020443,59091863,272207987,272207987
한신공영(주),4960,Dec-17,1984305658,1760782136,90202963,351284301,351284301,1967893591,1750948189,80490735,358459223,358459223
한신공영(주),4960,Dec-18,2142182385,1866028957,61686422,446036784,446036784,2063184917,1820951288,54833509,427785537,427785537
한신공영(주),4960,Dec-19,1623287681,1430983758,67763428,513790125,513790125,1541115913,1379085314,57753885,487599734,487599734
한신기계공업(주),11700,Dec-11,64467673,51973183,6503850,49063926,49063926,62073738,50741480,5436001,48558980,48558980
한신기계공업(주),11700,Dec-12,68167788,56353872,6565031,51863522,,64745366,53918645,5437623,51702662,51702662
한신기계공업(주),11700,Dec-13,70570631,56452671,7029279,59521985,59521985,68252468,54924124,5776416,59780092,59780092
한신기계공업(주),11700,Dec-14,65250271,51301292,6253688,64930775,64930775,63579137,50270180,5365267,65524104,65524104
한신기계공업(주),11700,Dec-15,62714222,47166479,8076815,70642237,70642237,61812849,47140782,7037542,71225081,71225081
한신기계공업(주),11700,Dec-16,62726962,47806165,6236938,77287822,77287822,61429541,47524443,5224593,77950989,77950989
한신기계공업(주),11700,Dec-17,56156160,43730700,6220284,78103967,78103967,54189426,42889316,5036651,79662858,79662858
한신기계공업(주),11700,Dec-18,53292377,41981759,6502098,79824062,79824062,51780007,41663635,5103986,81843088,81843088
한신기계공업(주),11700,Dec-19,52754945,43682179,6903176,80979776,80979776,50838217,43031829,5484788,83114800,83114800
한양디지텍(주),78350,Dec-11,87111312,80779760,7123364,37455262,37455262,84988053,81857999,4337005,34260303,34260303
한양디지텍(주),78350,Dec-12,77243006,70999898,7999341,33451111,33451111,76042035,71716580,4667690,31022506,31022506
한양디지텍(주),78350,Dec-13,57741116,49070674,5711263,35172886,35172886,56273477,51139214,3530000,32439981,32439981
한양디지텍(주),78350,Dec-14,94065871,78916913,7192116,41466300,41466300,93028372,84287971,4564311,36090966,36090966
한양디지텍(주),78350,Dec-15,127087616,111422324,8801560,45869997,45869997,125417652,116066516,5707417,37711965,37711965
한양디지텍(주),78350,Dec-16,88175729,79790216,7885300,43592532,43592532,86461622,82195687,4895998,36612871,36612871
한양디지텍(주),78350,Dec-17,76688604,70117223,9247304,39638344,39638344,74134567,70897800,6544437,33398737,33398737
한양디지텍(주),78350,Dec-18,93973957,82047315,8989372,40612523,40612523,89648266,82601784,6044112,35903814,35903814
한양디지텍(주),78350,Dec-19,67970988,64468043,11444383,28904151,28904151,67287737,65929935,7096667,30296790,30296790
한양이엔지(주),45100,Dec-11,389260968,353538779,12197957,94095830,94095830,356931713,324644504,10053847,81373062,81373062
한양이엔지(주),45100,Dec-12,299147861,272763287,14187909,103243526,103243526,277627119,252074144,10322922,84925549,84925549
한양이엔지(주),45100,Dec-13,371599237,336451237,16468664,115745765,115745765,318504054,292365843,8735716,95289579,95289579
한양이엔지(주),45100,Dec-14,456892017,416435705,17628071,133168447,133168447,388754216,355548098,11785411,103243302,103243302
한양이엔지(주),45100,Dec-15,545780624,489170639,30800171,182856647,182856647,434072084,397678631,18822571,117553850,117553850
한양이엔지(주),45100,Dec-16,536867696,500220159,21589708,215450151,215450151,475552059,449013908,16290211,198801221,198801221
한양이엔지(주),45100,Dec-17,714004565,653362056,24424591,238043597,238043597,638243089,589783805,18733641,215604881,215604881
한양이엔지(주),45100,Dec-18,788794392,657895463,33867137,305421696,305421696,656623025,541202309,26918389,276325770,276325770
한양이엔지(주),45100,Dec-19,772099734,700369221,38352180,327440287,327440287,608346645,560053864,29800597,285422612,285422612
한온시스템(주),18880,Dec-11,3312135680,2769258243,272216558,1283073073,1283073073,2005795543,1767320674,153872287,1109968170,1109968170
한온시스템(주),18880,Dec-12,3653096886,3066803581,276695945,1438692856,1438692856,2172795200,1913920662,167445009,1206648963,1206648963
한온시스템(주),18880,Dec-13,5189355950,4326039823,499781070,1540868893,1540868893,2349406314,2063531940,194066882,1452776442,1452776442
한온시스템(주),18880,Dec-14,5454949458,4546133600,538499585,1669992430,1669992430,2342660836,2095216973,193924477,1556257443,1556257443
한온시스템(주),18880,Dec-15,5558080871,4697001621,501529108,1799441253,1799441253,2273904956,2050025023,175269079,1589302827,1589302827
한온시스템(주),18880,Dec-16,5703714577,4804845997,476320432,1884906087,1884906087,2314655435,2055300365,171346239,1587346799,1587346799
한온시스템(주),18880,Dec-17,5585673304,4639441989,477794628,2031445140,2031445140,2448738296,1992608531,252011246,1728360047,1728360047
한온시스템(주),18880,Dec-18,5937585095,5024860691,478948397,2131656181,2131656181,2604670991,2283750134,259084315,1536548620,1536548620
한온시스템(주),18880,Dec-19,7154152589,6119860295,550481857,2337502197,2337502197,2668852091,2276850000,270936400,1436729044,1436729044
한올바이오파마(주),9420,Dec-11,87701601,43315648,50990121,50701270,50701270,87701601,43315648,51018757,50741231,50741231
한올바이오파마(주),9420,Dec-12,76027305,40574477,38515936,78670494,78670494,76027305,40574477,38571361,78670664,78670664
한올바이오파마(주),9420,Dec-13,74228314,42477936,44733191,59626226,59626226,74249901,42477936,44608060,59770726,59770726
한올바이오파마(주),9420,Dec-14,80879668,40835084,39229321,45809435,45809435,80877180,40835084,39247745,45809435,45809435
한올바이오파마(주),9420,Dec-15,80022560,43122296,41180212,95216399,95216399,80022526,43122296,41228454,95161413,95161413
한올바이오파마(주),9420,Dec-16,82881524,44379161,38216962,104357458,104357458,82881524,44379161,38185589,104331087,104331087
한올바이오파마(주),9420,Dec-17,84230756,41552077,39138666,111197886,111197886,84230756,41552077,39198108,111126722,111126722
한올바이오파마(주),9420,Dec-18,91839351,42813724,43551799,116918253,116918253,91839351,42813724,43519240,116873794,116873794
한올바이오파마(주),9420,Dec-19,108452042,45671625,45690812,140417491,140417491,108452042,45671625,45866402,140196172,140196172
한일네트웍스(주),46110,Dec-11,57750053,54348495,3085314,27255814,27255814,48031598,45151060,2635847,27233205,27233205
한일네트웍스(주),46110,Dec-12,88497255,82377907,3610339,29103053,29103053,70514569,65707543,2725034,28866612,28866612
한일네트웍스(주),46110,Dec-13,85813544,80712379,4123740,31659698,31659698,81621760,76332566,3754351,31974155,31974155
한일네트웍스(주),46110,Dec-14,88086158,85115389,6829789,31872788,31872788,79781962,77724622,6384639,31799571,31799571
한일네트웍스(주),46110,Dec-15,89682095,82831818,4375691,32262094,32262094,67879809,63071679,3493466,31252946,31252946
한일네트웍스(주),46110,Dec-16,122394392,112879144,5255377,42057181,42057181,88704626,82243656,4099416,39410181,39410181
한일네트웍스(주),46110,Dec-17,116066758,103946740,4960841,57814184,57250850,116061654,104105794,4846402,58047205,57483871
한일네트웍스(주),46110,Dec-18,126602178,114660900,6004653,62397065,62397065,126595882,114812779,5910075,62584623,62584623
한일네트웍스(주),46110,Dec-19,121634725,105422264,7489826,67364858,67364858,121614532,105696720,7298392,67466705,67466705
한일단조공업(주),24740,Dec-11,128431689,113037713,9702111,86612667,86612667,125599241,111118742,8153546,88104036,88104036
한일단조공업(주),24740,Dec-12,140084026,127239844,10032992,83746632,83746632,134858044,121776769,8613380,86877706,86877706
한일단조공업(주),24740,Dec-13,139230582,125034904,9590590,79720123,79720123,134227342,120463540,8453339,85353133,85353133
한일단조공업(주),24740,Dec-14,143085628,129347561,9384993,79377164,79377164,136061985,123468703,8357985,85521256,85521256
한일단조공업(주),24740,Dec-15,151491812,134974106,10112836,80726346,80726346,140869236,126222254,8900592,88298292,88298292
한일단조공업(주),24740,Dec-16,120845108,107167731,8721430,87513867,87513867,103812359,93121464,7510887,92138059,92138059
한일단조공업(주),24740,Dec-17,133267253,123269562,9356377,91370367,91370367,114635605,107908189,7961825,91913433,91913433
한일단조공업(주),24740,Dec-18,152671504,142416924,9726919,107916774,107916774,131195000,124946971,8422273,105918859,105918859
한일단조공업(주),24740,Dec-19,141239584,124976771,10556170,114308817,114308817,121071383,108260444,9202202,106977684,106977684
한일사료(주),5860,Dec-11,207991636,182282751,18636229,51067412,51067412,116447460,102699494,11671671,35652852,35652852
한일사료(주),5860,Dec-12,241406471,217827995,21350987,54340001,54340001,134455312,119912361,14098296,37467345,37467345
한일사료(주),5860,Dec-13,246307289,223677876,20147547,54622417,54622417,141976909,127857817,13614231,33944812,33944812
한일사료(주),5860,Dec-14,237447362,208722227,22311518,57630935,57630935,127140463,109688424,14011720,34565822,34565822
한일사료(주),5860,Dec-15,277856781,261032442,26421943,51414474,51414474,111142321,94233258,14014831,34947461,34947461
한일사료(주),5860,Dec-16,310016812,276333185,27050564,64499771,64499771,99846700,84866136,13955910,45788256,45788256
한일사료(주),5860,Dec-17,299151587,272426962,27581162,64530477,64530477,93701821,79295395,13803287,46478662,46478662
한일사료(주),5860,Dec-18,307837434,276347369,29432397,62009423,62009423,98462181,83779595,13438379,43546814,43546814
한일사료(주),5860,Dec-19,343495230,306409851,32645118,62014066,62014066,102314789,85968838,15608387,45429613,45429613
한일시멘트(주),300720,Dec-18,,,,,,511988306,392638592,63227129,868218023,868218023
한일시멘트(주),300720,Dec-19,,,,,887059218,946190602,774974660,112265670,887059218,887059218
한일철강(주),2220,Dec-11,173288390,156267191,10865179,176804437,176804437,150566565,141247891,5805545,157021557,157021557
한일철강(주),2220,Dec-12,154113435,139867248,8815835,162706177,162706177,134523592,127846065,5327472,156113847,156113847
한일철강(주),2220,Dec-13,143288400,133386896,7746714,166502740,166502740,131193628,122429639,6315434,160245956,160245956
한일철강(주),2220,Dec-14,128235991,122263753,7649839,163035063,163035063,116204376,110588450,6347936,155822579,155822579
한일철강(주),2220,Dec-15,111907878,107422798,10465284,150925493,150925493,100596872,96563426,6263285,145723831,145723831
한일철강(주),2220,Dec-16,111261361,97004202,8165538,155178303,155178303,98856649,86034898,6560752,150115681,150115681
한일철강(주),2220,Dec-17,155757040,141581553,9683966,164091356,164091356,143306179,130303998,7831521,159045496,159045496
한일철강(주),2220,Dec-18,168600738,162088447,8575219,161360197,161360197,158503702,152392524,7113905,158084620,158084620
한일철강(주),2220,Dec-19,173015465,168982001,11348194,149055087,149055087,163820560,160982575,10467776,147202574,147202574
한일현대시멘트(주),6390,Dec-11,414020510,372605955,44098437,89472902,89472902,269201819,225780902,29759575,108276320,108276320
한일현대시멘트(주),6390,Dec-12,419382950,361377561,58090944,44151987,64457258,296778439,236270331,35271875,64786314,64786314
한일현대시멘트(주),6390,Dec-13,326371366,242757954,37912632,-276810617,-276810617,325627736,242577667,37385046,-276360706,-276360706
한일현대시멘트(주),6390,Dec-14,325728213,234585864,42608263,55900939,,325072108,234439491,41948345,55900939,55900939
한일현대시멘트(주),6390,Dec-15,,,,,,363187663,266222536,44443205,30963610,30963610
한일현대시멘트(주),6390,Dec-16,,,,,,378856008,280022579,45460818,143003570,143003570
한일현대시멘트(주),6390,Dec-17,,,,,,348683546,273483668,50302116,209348093,209348093
한일현대시멘트(주),6390,Dec-18,,,,,,339613440,272767032,46386402,176407622,176407622
한일현대시멘트(주),6390,Dec-19,,,,,,384112775,299731500,49157868,204614326,204614326
한일홀딩스(주),3300,Dec-11,867940739,730565850,107482341,1270550684,1270550684,704112001,583525540,92609713,1230270056,1230270056
한일홀딩스(주),3300,Dec-12,995083818,806231003,116898200,1229935611,1271185712,839334680,670389127,97456164,1191502853,1191502853
한일홀딩스(주),3300,Dec-13,1267619940,989220164,138887695,1328687960,1328687960,963751352,727111590,107169163,1247592949,1247592949
한일홀딩스(주),3300,Dec-14,1321311272,1043997311,150224625,1440328003,1440328003,1012430708,771743687,118809713,1340841261,1340841261
한일홀딩스(주),3300,Dec-15,1377333890,1116983600,139718776,1468711519,1468711519,1043594757,815329827,121566123,1364307979,1364307979
한일홀딩스(주),3300,Dec-16,1441199875,1199198097,140409139,1528028296,1528028296,1067791361,860960489,125628388,1414008929,1414008929
한일홀딩스(주),3300,Dec-17,1574266495,1255678729,185738297,1639428144,1639428144,1066837565,837514449,132453274,1451270362,1451270362
한일홀딩스(주),3300,Dec-18,1186663442,1005507127,140035960,1724797381,1724797381,28201282,15125812,13065311,797844261,797844261
한일홀딩스(주),3300,Dec-19,1651806632,1378565327,189618365,1742447203,1742447203,18111883,0,9829905,726013622,726013622
