회사명,거래소코드,회계년도,재고자산(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),재고자산(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
영진약품(주),3520,Dec-13,,,,32880166,83557135,0
영진약품(주),3520,Dec-14,,,,30895742,82399153,0
영진약품(주),3520,Dec-15,,,,33105877,93804906,0
영진약품(주),3520,Dec-16,,,,44119416,122729859,0
영진약품(주),3520,Dec-17,,,,40687077,114018976,0
영진약품(주),3520,Dec-18,,,,47833455,109684624,0
영진약품(주),3520,Dec-19,,,,55956897,111330071,0
영풍정밀(주),36560,Dec-11,,,,27760620,91969196,0
영풍정밀(주),36560,Dec-12,,,,38279660,88854576,0
영풍정밀(주),36560,Dec-13,,,,30305078,74879806,0
영풍정밀(주),36560,Dec-14,,,,25021713,70309033,0
영풍정밀(주),36560,Dec-15,,,,21639856,68154615,0
영풍정밀(주),36560,Dec-16,,,,18060424,61595051,0
영풍정밀(주),36560,Dec-17,,,,17853671,71301288,0
영풍정밀(주),36560,Dec-18,,,,17280961,82190593,0
영풍정밀(주),36560,Dec-19,,,,20869918,88111586,0
영풍제지(주),6740,Dec-11,,,,12093157,59517745,0
영풍제지(주),6740,Dec-12,,,,11429816,68195960,0
영풍제지(주),6740,Dec-13,,,,13087761,55142283,0
영풍제지(주),6740,Dec-14,,,,11867084,51206973,0
영풍제지(주),6740,Dec-15,,,,10912169,33796610,0
영풍제지(주),6740,Dec-16,,,,9571322,50104199,0
영풍제지(주),6740,Dec-17,,,,9827198,70991478,0
영풍제지(주),6740,Dec-18,,,,8436298,82094763,0
영풍제지(주),6740,Dec-19,8711558,54134160,17013787,8711558,53577724,0
영화금속(주),12280,Dec-11,15004470,55916160,68863744,11647532,39970648,0
영화금속(주),12280,Dec-12,13678973,49910334,49750701,10579966,36675627,0
영화금속(주),12280,Dec-13,8212575,43663007,41630771,6639828,31602307,0
영화금속(주),12280,Dec-14,,,,6480752,44146097,0
영화금속(주),12280,Dec-15,,,,6567123,48750248,0
영화금속(주),12280,Dec-16,,,,10369210,55721600,0
영화금속(주),12280,Dec-17,,,,13157608,67130108,0
영화금속(주),12280,Dec-18,,,,18702759,79520148,0
영화금속(주),12280,Dec-19,,,,22871580,75544740,0
영화테크(주),265560,Dec-17,5156773,42774458,12373418,3700962,38973800,0
영화테크(주),265560,Dec-18,5502437,37869926,8913460,4026352,34879034,0
영화테크(주),265560,Dec-19,5747823,33812567,9214201,4433645,32558639,0
예스이십사(주),53280,Dec-11,20933595,54567481,62102857,20933595,54567481,0
예스이십사(주),53280,Dec-12,,,,21208591,87964964,0
예스이십사(주),53280,Dec-13,,,,26536906,82235181,0
예스이십사(주),53280,Dec-14,33088583,137315347,182134912,24909883,78691713,0
예스이십사(주),53280,Dec-15,29262350,102995066,86390629,28673519,101876397,0
예스이십사(주),53280,Dec-16,28905095,109748363,104259164,28259917,109026805,0
예스이십사(주),53280,Dec-17,31576007,112968171,118033126,31137093,112973547,0
예스이십사(주),53280,Dec-18,31799441,103117559,127604992,31240880,100605242,0
예스이십사(주),53280,Dec-19,34600500,97872289,152981229,34297403,95512630,0
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,9233296,72364850,26953981,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,6983365,157299467,27189426,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,4144745,181655143,27987942,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,5238944,209365283,27014582,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,6551477,222888135,23991068,,,
오로라월드(주),39830,Dec-11,27272048,62730027,64682185,3124047,48007841,0
오로라월드(주),39830,Dec-12,28197631,56878181,63414877,3809089,37787235,0
오로라월드(주),39830,Dec-13,33334981,70153294,86970855,4446094,51771451,0
오로라월드(주),39830,Dec-14,37811021,79361807,67845469,4489883,55354756,0
오로라월드(주),39830,Dec-15,45531128,89199602,81435188,7244806,60143301,0
오로라월드(주),39830,Dec-16,44194047,91732213,82197654,8629102,63271195,0
오로라월드(주),39830,Dec-17,43498658,93876257,93328573,9224191,61087655,0
오로라월드(주),39830,Dec-18,45916988,88835590,83870395,7703471,49474162,0
오로라월드(주),39830,Dec-19,44543102,87866767,111465750,8158648,49236847,0
오상자이엘(주),53980,Dec-11,5553742,23180279,23682562,4527956,20372243,0
오상자이엘(주),53980,Dec-12,4959856,21350290,17174304,4202210,19028226,0
오상자이엘(주),53980,Dec-13,6594225,25562246,21914074,5883712,24013398,0
오상자이엘(주),53980,Dec-14,7842915,26128790,26550051,6412136,24007783,0
오상자이엘(주),53980,Dec-15,9163948,32939322,21972420,7683047,30868497,0
오상자이엘(주),53980,Dec-16,8549032,30983188,32964111,7436756,28674757,0
오상자이엘(주),53980,Dec-17,11481187,35960485,31009620,9885596,30142224,0
오상자이엘(주),53980,Dec-18,11940901,39076920,34105364,10445060,30884629,0
오상자이엘(주),53980,Dec-19,10635379,39040054,36047817,9166097,29494251,0
오성첨단소재(주),52420,Dec-11,29598846,192719023,190445418,18403754,87663294,0
오성첨단소재(주),52420,Dec-12,28965234,79347270,155973915,28959562,85054036,0
오성첨단소재(주),52420,Dec-13,12075646,41422113,197101169,12069901,41008063,0
오성첨단소재(주),52420,Dec-14,14661556,35509957,19396609,14655708,35184174,0
오성첨단소재(주),52420,Dec-15,2907932,54475839,22041180,2907932,54348103,18255421
오성첨단소재(주),52420,Dec-16,2159628,26577934,9294352,2159628,26412208,1537343
오성첨단소재(주),52420,Dec-17,2765288,51536468,25338286,2765288,48094793,0
오성첨단소재(주),52420,Dec-18,5061202,58234226,6399850,5061202,58110359,0
오성첨단소재(주),52420,Dec-19,4039864,108475015,9741347,4039864,108082004,0
오션브릿지(주),241790,Dec-16,,,,882272,31578695,0
오션브릿지(주),241790,Dec-17,2246658,32993164,17736784,1451166,24248981,0
오션브릿지(주),241790,Dec-18,4877259,39388678,26492784,1814512,29109190,0
오션브릿지(주),241790,Dec-19,7786877,40547395,13038160,5190827,30603371,0
오스템임플란트(주),48260,Dec-11,55959102,161237803,161945254,37406797,159557620,0
오스템임플란트(주),48260,Dec-12,56447930,192621580,187992919,34147236,175057005,0
오스템임플란트(주),48260,Dec-13,59144421,206884106,198941774,35938169,190469552,0
오스템임플란트(주),48260,Dec-14,59530452,254681832,252349907,35879058,230759358,0
오스템임플란트(주),48260,Dec-15,61429123,276637552,243932811,34278512,232603988,0
오스템임플란트(주),48260,Dec-16,79531014,277673171,324868246,42362236,226390956,0
오스템임플란트(주),48260,Dec-17,89786552,318270724,352273769,48291703,255378711,0
오스템임플란트(주),48260,Dec-18,95477641,362679739,479642954,49810304,286838316,0
오스템임플란트(주),48260,Dec-19,104189440,397023302,531560995,60320682,281634560,0
올리패스(주),244460,Dec-19,401481,41786594,21623398,0,36185796,0
올릭스(주),226950,Dec-18,634837,48698340,314094,634837,45361096,0
올릭스(주),226950,Dec-19,365823,37439676,2754476,365823,36836709,0
옴니시스템(주),57540,Dec-11,10931740,35050369,29540579,4874707,22656404,0
옴니시스템(주),57540,Dec-12,7108560,35489427,19929823,3597026,31516240,0
옴니시스템(주),57540,Dec-13,7292962,35698720,17738112,4516647,28258903,0
옴니시스템(주),57540,Dec-14,11339797,31131046,18467570,7926354,22847969,0
옴니시스템(주),57540,Dec-15,11403206,39103260,21311537,8648226,26797205,0
옴니시스템(주),57540,Dec-16,14506046,41755560,25862805,11218906,30627462,0
옴니시스템(주),57540,Dec-17,23814021,57782160,45292218,18768885,49722195,0
옴니시스템(주),57540,Dec-18,12973630,51110733,28507287,9366215,42684731,0
옴니시스템(주),57540,Dec-19,13844394,73373502,35154559,10753934,65209958,0
옵티시스(주),109080,Dec-11,,,,2835526,17983511,0
옵티시스(주),109080,Dec-12,,,,3248138,20412290,0
옵티시스(주),109080,Dec-13,,,,4355176,22553073,0
옵티시스(주),109080,Dec-14,,,,3732191,24136751,0
옵티시스(주),109080,Dec-15,,,,3742626,25883129,0
옵티시스(주),109080,Dec-16,,,,4059629,27437211,0
옵티시스(주),109080,Dec-17,,,,4163739,26491916,0
옵티시스(주),109080,Dec-18,,,,4533334,27905650,0
옵티시스(주),109080,Dec-19,,,,5401036,32532274,0
와이더블유(주),51390,Dec-11,2965612,58853446,4256155,2965612,58245437,0
와이더블유(주),51390,Dec-12,3378680,56470444,9014919,3368050,55583697,0
와이더블유(주),51390,Dec-13,2023520,29194689,8218250,2023520,29052896,0
와이더블유(주),51390,Dec-14,2072866,46357843,14010305,990917,46483228,0
와이더블유(주),51390,Dec-15,410535,31649325,11201360,410535,32062583,0
와이더블유(주),51390,Dec-16,855821,55355926,5286924,855141,55839091,0
와이더블유(주),51390,Dec-17,4468955,54010235,19681498,4468955,54287429,0
와이더블유(주),51390,Dec-18,1198455,60261843,12839174,1198455,60290753,0
와이더블유(주),51390,Dec-19,1458471,67643377,17510413,1458471,67429813,0
와이아이케이(주),232140,Dec-15,,,,,,
와이아이케이(주),232140,Dec-16,,,,,,
와이아이케이(주),232140,Dec-17,70537480,89292380,41714479,69832958,86884366,0
와이아이케이(주),232140,Dec-18,39187969,121805488,23780291,36038588,112925768,0
와이아이케이(주),232140,Dec-19,45833942,119971792,76697101,40583171,108944122,0
와이엠씨(주),155650,Dec-12,,,,8906348,28672215,0
와이엠씨(주),155650,Dec-13,8462389,30533974,6064277,8462389,26178548,0
와이엠씨(주),155650,Dec-14,8321936,27115625,7142214,8145799,25512791,0
와이엠씨(주),155650,Dec-15,7063676,30736862,10318103,6795738,28278338,0
와이엠씨(주),155650,Dec-16,7708969,61975666,42168694,7382876,58077108,0
와이엠씨(주),155650,Dec-17,11456861,186207587,148505867,10698385,175237917,0
와이엠씨(주),155650,Dec-18,9881139,134629710,88797759,8403326,121508197,0
와이엠씨(주),155650,Dec-19,12324006,86745298,44484457,11782876,80525475,0
와이엠티(주),251370,Dec-17,8296649,57098116,24209113,3856843,40422803,0
와이엠티(주),251370,Dec-18,7664272,61079591,25975523,4015224,35602575,0
와이엠티(주),251370,Dec-19,13700144,90602242,45463225,5956998,61621989,0
와토스코리아(주),79000,Dec-11,,,,1478467,43291954,0
와토스코리아(주),79000,Dec-12,,,,1446450,36097176,0
와토스코리아(주),79000,Dec-13,,,,2634126,26700947,0
와토스코리아(주),79000,Dec-14,,,,2904710,39980559,0
와토스코리아(주),79000,Dec-15,,,,2890364,47598404,0
와토스코리아(주),79000,Dec-16,,,,2986204,49861758,0
와토스코리아(주),79000,Dec-17,,,,2272052,52683395,0
와토스코리아(주),79000,Dec-18,,,,2961702,54586173,0
와토스코리아(주),79000,Dec-19,,,,2880783,54702158,0
우리바이오(주),82850,Dec-11,58825261,221239619,113043780,5354832,105891629,0
우리바이오(주),82850,Dec-12,54380648,257600806,171138741,742318,60000733,0
우리바이오(주),82850,Dec-13,83082006,376923740,329852969,1030827,45135678,0
우리바이오(주),82850,Dec-14,115540409,474334060,500186248,3227999,26400448,0
우리바이오(주),82850,Dec-15,121073843,612883952,613048905,816967,41547382,0
우리바이오(주),82850,Dec-16,83283637,545568143,534554271,4164967,41157750,0
우리바이오(주),82850,Dec-17,79057037,391394105,429625883,770237,37157890,0
우리바이오(주),82850,Dec-18,92345991,391750226,443396245,2214007,20747382,0
우리바이오(주),82850,Dec-19,87934881,377369991,437678076,1852347,13604032,0
우리산업(주),215360,Dec-15,58509277,125762714,117074988,58509277,125531885,0
우리산업(주),215360,Dec-16,59955381,123970895,110262951,59955381,123857177,0
우리산업(주),215360,Dec-17,61288571,147610663,120148622,59328905,140623154,0
우리산업(주),215360,Dec-18,55894292,164200219,129944828,55279807,156725921,0
우리산업(주),215360,Dec-19,52324478,164884815,118504537,51774337,157011519,0
우리산업홀딩스(주),72470,Dec-11,57886210,107316625,102130666,46175482,91220773,0
우리산업홀딩스(주),72470,Dec-12,63153718,121334621,98713168,52296620,104785578,0
우리산업홀딩스(주),72470,Dec-13,69222446,140303127,107982724,54491875,115294791,0
우리산업홀딩스(주),72470,Dec-14,73685731,171175560,131946322,57478473,143766022,0
우리산업홀딩스(주),72470,Dec-15,73037910,170040799,137484239,0,12645256,0
우리산업홀딩스(주),72470,Dec-16,76011167,174438259,133576772,0,10697148,0
우리산업홀딩스(주),72470,Dec-17,80532881,191661670,141107593,0,6091210,0
우리산업홀딩스(주),72470,Dec-18,78176416,199425036,150196288,0,5930691,0
우리산업홀딩스(주),72470,Dec-19,73719678,195269101,144410089,0,848737,0
우리손에프앤지농업회사법인(주),73560,Dec-16,4938250,84725865,80053141,647724,31254217,0
우리손에프앤지농업회사법인(주),73560,Dec-17,5358045,96226264,78056521,790326,43715463,0
우리손에프앤지농업회사법인(주),73560,Dec-18,8132109,121280570,125586990,689520,37040176,0
우리손에프앤지농업회사법인(주),73560,Dec-19,6967814,127666192,146234745,744600,42394599,0
우리엔터프라이즈(주),37400,Dec-11,5792556,21065393,14941492,5542105,19193477,0
우리엔터프라이즈(주),37400,Dec-12,4532640,17679109,10495570,3945571,14825837,0
우리엔터프라이즈(주),37400,Dec-13,89897295,393236453,340580983,6045827,15315417,0
우리엔터프라이즈(주),37400,Dec-14,119455583,483002588,506877742,3915175,15155907,0
우리엔터프라이즈(주),37400,Dec-15,124902453,626537452,625454472,4409697,16149191,0
우리엔터프라이즈(주),37400,Dec-16,86455196,557628289,553153296,3133318,13742825,0
우리엔터프라이즈(주),37400,Dec-17,83118075,402605544,443033882,4061038,12573856,0
우리엔터프라이즈(주),37400,Dec-18,97157958,402082746,455136011,4811966,11105939,0
우리엔터프라이즈(주),37400,Dec-19,92741727,387549083,449619204,4806845,10553071,0
우리이앤엘(주),153490,Dec-13,35855356,190585127,121320945,21571462,172782425,0
우리이앤엘(주),153490,Dec-14,31253926,160873681,129582967,11063971,171578979,0
우리이앤엘(주),153490,Dec-15,27869321,137368230,110803280,8392576,118680279,0
우리이앤엘(주),153490,Dec-16,20891933,125980319,90028165,1360843,121293223,0
우리이앤엘(주),153490,Dec-17,13127504,100538900,73324493,3709451,89720329,0
우리이앤엘(주),153490,Dec-18,6017585,105209197,63682413,1723162,104326199,0
우리이앤엘(주),153490,Dec-19,6494201,83675535,36163497,2232064,82089786,0
우림피티에스(주),101170,Dec-11,6978162,37493598,18271470,6978162,37491806,0
우림피티에스(주),101170,Dec-12,7845218,27928153,10259734,7845218,27927988,0
우림피티에스(주),101170,Dec-13,7932045,31429132,13090805,7932045,31428970,0
우림피티에스(주),101170,Dec-14,,,,8531962,32214341,0
우림피티에스(주),101170,Dec-15,,,,8631646,36566418,0
우림피티에스(주),101170,Dec-16,,,,9438351,36740031,0
우림피티에스(주),101170,Dec-17,,,,7998664,36199717,0
우림피티에스(주),101170,Dec-18,,,,10921483,38086767,0
우림피티에스(주),101170,Dec-19,,,,13064000,41027001,0
우수AMS(주),66590,Dec-11,13291727,71174162,98776525,4250061,63726707,0
우수AMS(주),66590,Dec-12,15684745,60808180,96319237,4505953,46806550,0
우수AMS(주),66590,Dec-13,18712326,72708401,99146871,4584169,64721109,0
우수AMS(주),66590,Dec-14,16783965,69065975,103301706,5076909,60600286,0
우수AMS(주),66590,Dec-15,15816350,65566055,108544714,5158182,51729096,0
우수AMS(주),66590,Dec-16,13482705,65862773,84907641,5539282,45136448,0
우수AMS(주),66590,Dec-17,16089468,69419599,86245622,9091140,51199598,0
우수AMS(주),66590,Dec-18,14893057,71902711,96261278,8845913,56800781,0
우수AMS(주),66590,Dec-19,17636340,68345876,107247490,8990130,52012008,0
우원개발(주),46940,Dec-11,8572873,59710437,66597752,5669090,50593326,0
우원개발(주),46940,Dec-12,6699499,67277050,71669243,5016970,59714610,0
우원개발(주),46940,Dec-13,5114791,68131403,71333877,3432262,60164856,0
우원개발(주),46940,Dec-14,6455670,69621757,69278098,4773141,61885032,0
우원개발(주),46940,Dec-15,6828732,74368926,65928863,5713068,66131148,0
우원개발(주),46940,Dec-16,7823839,70611251,54847006,5243775,54876349,0
우원개발(주),46940,Dec-17,57293606,104389884,67715961,4827865,47538411,0
우원개발(주),46940,Dec-18,48525394,103438588,105739392,3925214,50071756,0
우원개발(주),46940,Dec-19,29291114,116807589,108270745,3892423,51646804,0
우진비앤지(주),18620,Dec-11,,,,6771682,11054452,0
우진비앤지(주),18620,Dec-12,,,,6744028,11819579,0
우진비앤지(주),18620,Dec-13,,,,6675023,11732458,0
우진비앤지(주),18620,Dec-14,,,,7283633,11989496,0
우진비앤지(주),18620,Dec-15,,,,7698423,17521500,0
우진비앤지(주),18620,Dec-16,,,,7332554,19433554,0
우진비앤지(주),18620,Dec-17,,,,8848666,14202880,0
우진비앤지(주),18620,Dec-18,8678825,16496945,21394010,7654378,14769100,0
우진비앤지(주),18620,Dec-19,11043241,46839409,30783799,10371560,20761045,0
원텍(주),336570,Dec-19,,,,,,
원풍물산(주),8290,Dec-11,,,,15936531,24954926,0
원풍물산(주),8290,Dec-12,,,,17048786,26563508,0
원풍물산(주),8290,Dec-13,21355321,30703988,27990376,19242902,30133660,0
원풍물산(주),8290,Dec-14,23489056,33571813,26400666,21274971,33221337,0
원풍물산(주),8290,Dec-15,,,,11525777,23714166,0
원풍물산(주),8290,Dec-16,,,,13029037,22963846,0
원풍물산(주),8290,Dec-17,,,,13258421,23071779,0
