회사명,거래소코드,회계년도,당기순이익(IFRS연결),자산(IFRS연결),당기순이익(IFRS개별),자산(IFRS개별)
(주)에스아이리소스,65420,Dec-12,-733095,51080770,-2137999,47724153
(주)에스아이리소스,65420,Dec-13,222152,49379847,112161,47233774
(주)에스아이리소스,65420,Dec-14,-16124213,35087844,-11880282,34579219
(주)에스아이리소스,65420,Dec-15,-1093207,28186692,-10620743,16796879
(주)에스아이리소스,65420,Dec-16,-480876,32219662,-3898280,13742124
(주)에스아이리소스,65420,Dec-17,-675459,29671701,1754705,18409070
(주)에스아이리소스,65420,Dec-18,-1929241,28831411,-1778558,21387789
(주)에스아이리소스,65420,Dec-19,,,-11015441,13041168
(주)에스앤더블류,103230,Dec-11,,,-1282758,95587808
(주)에스앤더블류,103230,Dec-12,,,2565333,85865763
(주)에스앤더블류,103230,Dec-13,,,565689,77677252
(주)에스앤더블류,103230,Dec-14,,,200352,76988604
(주)에스앤더블류,103230,Dec-15,,,2615040,72344893
(주)에스앤더블류,103230,Dec-16,,,-1072387,70213694
(주)에스앤더블류,103230,Dec-17,,,-4191839,64140404
(주)에스앤더블류,103230,Dec-18,,,-10219575,57861674
(주)에스앤더블류,103230,Dec-19,,,-2754370,55567064
(주)에스앤에스텍,101490,Dec-11,2583300,131192786,4957330,112793046
(주)에스앤에스텍,101490,Dec-12,-4346399,134403705,4721167,113074627
(주)에스앤에스텍,101490,Dec-13,-10564485,128650209,-8045395,101033959
(주)에스앤에스텍,101490,Dec-14,-4667988,86299417,-10630740,85746959
(주)에스앤에스텍,101490,Dec-15,,,7373238,96314119
(주)에스앤에스텍,101490,Dec-16,,,8961485,120973700
(주)에스앤에스텍,101490,Dec-17,,,3131678,120963274
(주)에스앤에스텍,101490,Dec-18,,,4622718,123812954
(주)에스앤에스텍,101490,Dec-19,,,10098863,135575184
(주)에스에너지,95910,Dec-11,-476041,152988034,676281,143039704
(주)에스에너지,95910,Dec-12,10098702,167821602,10328995,164547900
(주)에스에너지,95910,Dec-13,8731513,186533788,9223645,162410584
(주)에스에너지,95910,Dec-14,2942473,223973693,5106779,194020181
(주)에스에너지,95910,Dec-15,3182233,279520612,2995935,220812738
(주)에스에너지,95910,Dec-16,2965794,345540954,2839990,280636715
(주)에스에너지,95910,Dec-17,-2778448,301905196,-4135901,227789606
(주)에스에너지,95910,Dec-18,-12377711,320447393,879785,210249847
(주)에스에너지,95910,Dec-19,-7226107,327670045,-572346,207600721
(주)에스에스알,275630,Dec-18,,,926037,25867810
(주)에스에스알,275630,Dec-19,,,1064866,26461298
(주)에스에이엠티,31330,Dec-11,11075076,243433800,10572059,233156168
(주)에스에이엠티,31330,Dec-12,10338305,224389894,14969926,213875015
(주)에스에이엠티,31330,Dec-13,14197094,243734370,15963748,229734758
(주)에스에이엠티,31330,Dec-14,-3350120,239185009,-10539961,233320056
(주)에스에이엠티,31330,Dec-15,33785563,243387665,22980211,225219901
(주)에스에이엠티,31330,Dec-16,38647295,282323482,32256841,259013003
(주)에스에이엠티,31330,Dec-17,29462675,285611568,26257075,255376737
(주)에스에이엠티,31330,Dec-18,31851157,321534151,24603696,284278599
(주)에스에이엠티,31330,Dec-19,37593122,285718635,27653672,238982306
(주)에스에이티,60540,Dec-11,-135053,55047596,-2503956,42772451
(주)에스에이티,60540,Dec-12,5445147,52372813,7548749,42827886
(주)에스에이티,60540,Dec-13,-3132140,49563802,1755925,50033436
(주)에스에이티,60540,Dec-14,1881058,63590390,2856986,62071478
(주)에스에이티,60540,Dec-15,5678566,85656313,2095002,63217469
(주)에스에이티,60540,Dec-16,4063646,93367231,2836691,68109159
(주)에스에이티,60540,Dec-17,6899003,123940681,2987125,71640551
(주)에스에이티,60540,Dec-18,6799701,123134971,3988310,75775796
(주)에스에이티,60540,Dec-19,9535391,135282080,5313289,79829335
(주)에스에프에이,56190,Dec-11,88890314,572412763,75623322,558693510
(주)에스에프에이,56190,Dec-12,71317093,578497795,68339577,560504038
(주)에스에프에이,56190,Dec-13,63088256,588738541,59794121,566882755
(주)에스에프에이,56190,Dec-14,41305760,613179405,37946406,584502904
(주)에스에프에이,56190,Dec-15,30836057,1189374520,34646456,604325817
(주)에스에프에이,56190,Dec-16,79563595,1505259885,90456123,875502496
(주)에스에프에이,56190,Dec-17,203335873,1810808943,178761205,1216504602
(주)에스에프에이,56190,Dec-18,169672429,1660531818,142577752,1042220701
(주)에스에프에이,56190,Dec-19,146968500,1805907173,162393440,1191212985
(주)에스에프에이반도체,36540,Dec-11,11100003,599495211,14085309,462007293
(주)에스에프에이반도체,36540,Dec-12,-22656,720274926,-8070618,545201057
(주)에스에프에이반도체,36540,Dec-13,-76944172,761704719,-36231404,534879837
(주)에스에프에이반도체,36540,Dec-14,-29050092,813251267,4161165,611442667
(주)에스에프에이반도체,36540,Dec-15,-154173577,726706965,-217760629,536598043
(주)에스에프에이반도체,36540,Dec-16,7583047,676174765,3396761,515339112
(주)에스에프에이반도체,36540,Dec-17,9865761,632921458,6686029,518921419
(주)에스에프에이반도체,36540,Dec-18,13275800,627366723,6784791,521235257
(주)에스에프에이반도체,36540,Dec-19,20822399,661228514,11830114,564429867
(주)에스엘바이오닉스,214310,Dec-15,5126957,48661379,5124275,48126701
(주)에스엘바이오닉스,214310,Dec-16,-11987723,70810853,-11859253,69870377
(주)에스엘바이오닉스,214310,Dec-17,-14514435,56424586,-14327107,52542796
(주)에스엘바이오닉스,214310,Dec-18,-17270405,64473790,-16812414,63643034
(주)에스엘바이오닉스,214310,Dec-19,-23448870,41920291,-22981931,42746226
(주)에스엠라이프디자인그룹,63440,Dec-11,,,391627,37118867
(주)에스엠라이프디자인그룹,63440,Dec-12,,,-4779880,30675175
(주)에스엠라이프디자인그룹,63440,Dec-13,-8032735,36821317,-5662371,37877798
(주)에스엠라이프디자인그룹,63440,Dec-14,-6378482,26704445,-6358701,24913678
(주)에스엠라이프디자인그룹,63440,Dec-15,-7491411,23228524,-7468712,22276928
(주)에스엠라이프디자인그룹,63440,Dec-16,-3568945,43573095,-3568945,43573095
(주)에스엠라이프디자인그룹,63440,Dec-17,753042,45895630,768269,44234219
(주)에스엠라이프디자인그룹,63440,Dec-18,-2016465,56362574,-1958489,55274000
(주)에스엠라이프디자인그룹,63440,Dec-19,-3025657,60354837,-2963320,53864446
(주)에스엠벡셀,10580,Dec-11,,,-1299735,66549354
(주)에스엠벡셀,10580,Dec-12,,,-2564402,64101045
(주)에스엠벡셀,10580,Dec-13,,,-2199332,78621373
(주)에스엠벡셀,10580,Dec-14,,,-1548096,72913292
(주)에스엠벡셀,10580,Dec-15,,,-3015719,64289391
(주)에스엠벡셀,10580,Dec-16,,,-5491414,60354102
(주)에스엠벡셀,10580,Dec-17,,,-5428854,53447698
(주)에스엠벡셀,10580,Dec-18,,,2835270,63715894
(주)에스엠벡셀,10580,Dec-19,,,-11195573,73825419
(주)에스엠엔터테인먼트,41510,Dec-11,20577769,168109393,16487446,154320026
(주)에스엠엔터테인먼트,41510,Dec-12,36762582,322844435,37177156,265990300
(주)에스엠엔터테인먼트,41510,Dec-13,23365020,392328202,17563774,302106277
(주)에스엠엔터테인먼트,41510,Dec-14,1827255,382685413,1886340,286912768
(주)에스엠엔터테인먼트,41510,Dec-15,18387798,459709220,4521214,340797077
(주)에스엠엔터테인먼트,41510,Dec-16,4225515,525082697,5293893,392374869
(주)에스엠엔터테인먼트,41510,Dec-17,-4709252,797509024,18673267,436117975
(주)에스엠엔터테인먼트,41510,Dec-18,23420445,1002473550,12390299,534318733
(주)에스엠엔터테인먼트,41510,Dec-19,-16182525,1115620587,12325434,565047824
(주)에스엠컬처앤콘텐츠,48550,Dec-11,357624,28643718,818537,24091513
(주)에스엠컬처앤콘텐츠,48550,Dec-12,-12809510,50180167,-10482100,50280008
(주)에스엠컬처앤콘텐츠,48550,Dec-13,-965262,84175031,1122881,87547226
(주)에스엠컬처앤콘텐츠,48550,Dec-14,-8448265,84563920,-10757148,86602102
(주)에스엠컬처앤콘텐츠,48550,Dec-15,-4732974,86046315,-5470562,87651331
(주)에스엠컬처앤콘텐츠,48550,Dec-16,-471673,81197459,-528250,82348022
(주)에스엠컬처앤콘텐츠,48550,Dec-17,-14019802,300762940,-17592661,300770279
(주)에스엠컬처앤콘텐츠,48550,Dec-18,-1754969,314532889,-1892736,314691180
(주)에스엠컬처앤콘텐츠,48550,Dec-19,3843116,350709749,3062872,349836222
(주)에스엠코어,7820,Dec-11,6200144,68403884,6010950,68224897
(주)에스엠코어,7820,Dec-12,5637979,68539806,5462286,68401035
(주)에스엠코어,7820,Dec-13,5008407,77000419,4417958,76638344
(주)에스엠코어,7820,Dec-14,6375092,79092863,6349101,78842862
(주)에스엠코어,7820,Dec-15,3027019,85673251,2860604,84751052
(주)에스엠코어,7820,Dec-16,-12933415,59712919,-12283695,60157185
(주)에스엠코어,7820,Dec-17,-1832609,99113905,-2392558,98589612
(주)에스엠코어,7820,Dec-18,960553,105559788,2451956,105600135
(주)에스엠코어,7820,Dec-19,4591969,106789669,4468839,106711792
(주)에스원,12750,Dec-11,134921358,1057718910,117329184,987476360
(주)에스원,12750,Dec-12,109190571,1080945262,92162645,987553477
(주)에스원,12750,Dec-13,87300037,1154080548,74246868,1045437251
(주)에스원,12750,Dec-14,116318470,1460060972,102305633,1335864866
(주)에스원,12750,Dec-15,155434905,1394426507,188191653,1371979845
(주)에스원,12750,Dec-16,140545798,1460376647,138464680,1437728384
(주)에스원,12750,Dec-17,143326120,1581536979,140944815,1556037333
(주)에스원,12750,Dec-18,102968775,1682854294,101069579,1645982513
(주)에스원,12750,Dec-19,146641282,1794959719,141011143,1751616977
(주)에스제이그룹,306040,Dec-19,13127856,91857647,12419280,89588318
(주)에스제이엠,123700,Dec-11,20985450,156713776,13351766,133013441
(주)에스제이엠,123700,Dec-12,19288100,162096067,12092906,135919187
(주)에스제이엠,123700,Dec-13,16568165,162337419,11577554,142171768
(주)에스제이엠,123700,Dec-14,15959522,173039392,7238739,142498395
(주)에스제이엠,123700,Dec-15,23981711,185776445,7146192,141675206
(주)에스제이엠,123700,Dec-16,15017768,205931303,14854542,156197867
(주)에스제이엠,123700,Dec-17,5677389,205071053,6856823,157580976
(주)에스제이엠,123700,Dec-18,3726141,200078252,2388324,158013091
(주)에스제이엠,123700,Dec-19,7568879,220444686,1881662,155954333
(주)에스제이엠홀딩스,25530,Dec-11,23512542,227097338,8767575,107513275
(주)에스제이엠홀딩스,25530,Dec-12,20337716,229808762,2258572,107725366
(주)에스제이엠홀딩스,25530,Dec-13,16568115,230129109,171638,106995311
(주)에스제이엠홀딩스,25530,Dec-14,16920647,239584139,7823008,123105426
(주)에스제이엠홀딩스,25530,Dec-15,24782539,260302124,11140754,140922798
(주)에스제이엠홀딩스,25530,Dec-16,15156636,278845875,5673839,146760561
(주)에스제이엠홀딩스,25530,Dec-17,19319461,291719709,15329920,159987153
(주)에스제이엠홀딩스,25530,Dec-18,6153221,289533520,3468326,161496727
(주)에스제이엠홀딩스,25530,Dec-19,9333723,308888413,4972059,164937967
(주)에스지글로벌,1380,Dec-11,301924,188826231,1190345,159373016
(주)에스지글로벌,1380,Dec-12,-10626759,186004029,-9575294,161365928
(주)에스지글로벌,1380,Dec-13,2305262,196480577,2785900,170191459
(주)에스지글로벌,1380,Dec-14,-1488679,201184232,-1421545,172505127
(주)에스지글로벌,1380,Dec-15,-6835605,203147148,-2725112,170488070
(주)에스지글로벌,1380,Dec-16,-1323247,210143168,2664419,177616991
(주)에스지글로벌,1380,Dec-17,349908,197415490,3780490,169782157
(주)에스지글로벌,1380,Dec-18,3250522,199625376,2376959,168763709
(주)에스지글로벌,1380,Dec-19,753301,204066348,5907592,177518701
(주)에스지세계물산,4060,Dec-11,1998681,305271605,4089631,304816917
(주)에스지세계물산,4060,Dec-12,763138,291832827,4105579,298365911
(주)에스지세계물산,4060,Dec-13,-3918336,285580123,-4627350,290365335
(주)에스지세계물산,4060,Dec-14,-6741548,289973999,-11457354,288872180
(주)에스지세계물산,4060,Dec-15,1468692,291667618,2641887,291470303
(주)에스지세계물산,4060,Dec-16,-3784966,302004755,-3906469,301415889
(주)에스지세계물산,4060,Dec-17,-6522370,324261308,-7500006,321749845
(주)에스지세계물산,4060,Dec-18,6680303,334422865,5735725,333290661
(주)에스지세계물산,4060,Dec-19,9668209,287724874,15699891,281900130
(주)에스지엔지,40610,Dec-11,31591612,918313724,2191441,93167304
(주)에스지엔지,40610,Dec-12,16709855,943499695,3917210,93642626
(주)에스지엔지,40610,Dec-13,35727133,993396772,3221945,101315755
(주)에스지엔지,40610,Dec-14,26729344,1012835164,3296040,116153331
(주)에스지엔지,40610,Dec-15,11296046,1086138691,4077050,120343288
(주)에스지엔지,40610,Dec-16,25731974,1279921140,1972937,123898414
(주)에스지엔지,40610,Dec-17,-1419804,1234294674,2686807,130881255
(주)에스지엔지,40610,Dec-18,-5935398,1223906290,-3427846,138318881
(주)에스지엔지,40610,Dec-19,3372457,1121522424,263610,145844940
(주)에스코넥,96630,Dec-11,1486023,112956928,1000297,109794443
(주)에스코넥,96630,Dec-12,3425333,122521356,2068842,113548743
(주)에스코넥,96630,Dec-13,10599761,157264265,8884832,134637534
(주)에스코넥,96630,Dec-14,6379302,166430389,3869563,136069592
(주)에스코넥,96630,Dec-15,5203196,158937190,5072224,136777990
(주)에스코넥,96630,Dec-16,11044545,178346876,4997022,134607919
(주)에스코넥,96630,Dec-17,14080477,169031564,5114609,125468639
(주)에스코넥,96630,Dec-18,14748788,177107754,2668469,123875362
(주)에스코넥,96630,Dec-19,-12224587,162129965,-7117098,115856763
(주)에스텍파마,41910,Dec-11,,,8470058,77683161
(주)에스텍파마,41910,Dec-12,,,9990579,103882943
(주)에스텍파마,41910,Dec-13,3702898,104369538,3706037,104215688
(주)에스텍파마,41910,Dec-14,8538801,114555068,8538801,114550725
(주)에스텍파마,41910,Dec-15,-870028,91363579,-516879,91465973
(주)에스텍파마,41910,Dec-16,4147832,97473231,3021739,97447399
(주)에스텍파마,41910,Dec-17,1514426,96850991,1650094,96826832
(주)에스텍파마,41910,Dec-18,6589689,98344936,6583947,98258635
(주)에스텍파마,41910,Dec-19,15227984,116425611,15087412,115960615
(주)에스티아이,39440,Dec-11,8456714,48013888,8209377,45384958
(주)에스티아이,39440,Dec-12,4036864,49150984,4053445,46766075
(주)에스티아이,39440,Dec-13,4619604,59112358,5090849,56597951
(주)에스티아이,39440,Dec-14,5417152,76267902,5153418,72808805
(주)에스티아이,39440,Dec-15,10153585,101705541,9469680,96685702
(주)에스티아이,39440,Dec-16,17131720,144367199,15567668,131862902
(주)에스티아이,39440,Dec-17,25240075,164687148,23113275,151167373
(주)에스티아이,39440,Dec-18,19752270,254794070,20582381,243375990
(주)에스티아이,39440,Dec-19,22985802,265663605,21382326,253139385
(주)에스티오,98660,Dec-11,2130455,84665635,3941691,82098354
(주)에스티오,98660,Dec-12,1660721,79453859,3498174,79029724
(주)에스티오,98660,Dec-13,-5187158,76319515,-949182,81156634
(주)에스티오,98660,Dec-14,-1205880,78253392,-1136608,77568133
(주)에스티오,98660,Dec-15,4453844,76037540,4352862,75409374
(주)에스티오,98660,Dec-16,3213670,75460359,3213670,74537177
(주)에스티오,98660,Dec-17,-135867,70331254,-135867,69460621
(주)에스티오,98660,Dec-18,-295168,68589039,-295168,68041780
(주)에스티오,98660,Dec-19,3273993,68168878,3273993,67483861
(주)에스티큐브,52020,Dec-11,-4640266,15413969,-4159436,16176246
(주)에스티큐브,52020,Dec-12,-1500708,13711349,350427,16690582
(주)에스티큐브,52020,Dec-13,-10626267,27553328,-13302349,27951391
(주)에스티큐브,52020,Dec-14,-9845736,31165886,-10058971,31428037
(주)에스티큐브,52020,Dec-15,-5502638,23364922,-4323784,24258955
(주)에스티큐브,52020,Dec-16,-6267169,40774788,-4982774,43250905
(주)에스티큐브,52020,Dec-17,-16453531,26457389,-10797601,35677384
(주)에스티큐브,52020,Dec-18,-10706792,58615483,-8838551,69524514
(주)에스티큐브,52020,Dec-19,-12047484,52377928,-16931271,56802206
(주)에스폴리텍,50760,Dec-11,3848801,106870477,3869644,104196133
(주)에스폴리텍,50760,Dec-12,1631444,109663026,4174723,96468758
(주)에스폴리텍,50760,Dec-13,1464657,104507526,2747072,97971145
(주)에스폴리텍,50760,Dec-14,-4303162,99899292,351671,95770019
(주)에스폴리텍,50760,Dec-15,-1675321,98859089,1757766,102116336
(주)에스폴리텍,50760,Dec-16,3940389,105713980,4152970,104297494
(주)에스폴리텍,50760,Dec-17,-3051439,108019265,-3271096,108597362
(주)에스폴리텍,50760,Dec-18,1500593,103386407,2029529,103583700
(주)에스폴리텍,50760,Dec-19,10734572,109458241,13147795,112049382
(주)에스피시스템스,317830,Dec-19,1321621,59090833,1812968,56744844
(주)에스피씨삼립,5610,Dec-11,6158815,360572786,6281902,361190490
(주)에스피씨삼립,5610,Dec-12,10575657,545770666,10633760,389000191
(주)에스피씨삼립,5610,Dec-13,22070211,554470820,14777553,410494917
(주)에스피씨삼립,5610,Dec-14,33363923,571738945,16794765,409080769
(주)에스피씨삼립,5610,Dec-15,37618698,612875035,15993567,383727049
(주)에스피씨삼립,5610,Dec-16,49531625,674649804,22117840,420244594
(주)에스피씨삼립,5610,Dec-17,38198410,734419791,30779622,449076257
(주)에스피씨삼립,5610,Dec-18,42169212,752266530,28385490,594160857
(주)에스피씨삼립,5610,Dec-19,20238430,1196293066,32567347,954761884
(주)에스피지,58610,Dec-11,3443381,119340210,3009588,117966071
(주)에스피지,58610,Dec-12,1572791,122628309,1645589,118869264
(주)에스피지,58610,Dec-13,4084616,130217268,1867006,120404498
(주)에스피지,58610,Dec-14,4548940,147799140,3006156,134656575
(주)에스피지,58610,Dec-15,4933465,157240107,3265283,141892907
(주)에스피지,58610,Dec-16,15536047,246130814,15249091,220272365
(주)에스피지,58610,Dec-17,-4125611,246662318,-9223301,213313579
