회사명,거래소코드,회계년도,현금및현금성자산(IFRS연결),유동부채(IFRS연결),현금및현금성자산(IFRS개별),유동부채(IFRS개별)
(주)나노신소재,121600,Dec-12,5273499,9008689,5092287,9004137
(주)나노신소재,121600,Dec-13,5988857,4725667,5771007,4720771
(주)나노신소재,121600,Dec-14,6194063,5900453,5898527,5895987
(주)나노신소재,121600,Dec-15,13744684,7150935,12677752,6339892
(주)나노신소재,121600,Dec-16,12910461,3791703,12656910,3786793
(주)나노신소재,121600,Dec-17,6529309,3920256,6322509,3915903
(주)나노신소재,121600,Dec-18,7393837,7668503,6702072,7297513
(주)나노신소재,121600,Dec-19,12604945,5326867,10560397,5286410
(주)나노엔텍,39860,Dec-11,3032505,6261724,1490873,6229679
(주)나노엔텍,39860,Dec-12,2293703,5928956,1522434,5928956
(주)나노엔텍,39860,Dec-13,4872522,4712348,3691153,4709372
(주)나노엔텍,39860,Dec-14,1803422,5166260,1088570,5162610
(주)나노엔텍,39860,Dec-15,7617982,7659415,6795211,3679342
(주)나노엔텍,39860,Dec-16,8945503,6148991,7671896,6140945
(주)나노엔텍,39860,Dec-17,9764286,16447800,9485295,16421390
(주)나노엔텍,39860,Dec-18,6828422,5217057,6459798,5146626
(주)나노엔텍,39860,Dec-19,9782044,3221564,9509495,3079440
(주)나무가,190510,Dec-15,36886515,125706395,9555183,82673533
(주)나무가,190510,Dec-16,42267103,102039282,13197363,41805768
(주)나무가,190510,Dec-17,18310609,93806287,3223533,43723217
(주)나무가,190510,Dec-18,17883773,73489063,9103356,38113989
(주)나무가,190510,Dec-19,8017675,141184036,6573812,102231880
(주)나스미디어,89600,Dec-13,,,1294286,39946595
(주)나스미디어,89600,Dec-14,,,3799675,33404820
(주)나스미디어,89600,Dec-15,,,13375926,70005653
(주)나스미디어,89600,Dec-16,27550011,140803181,13366045,90307277
(주)나스미디어,89600,Dec-17,17298693,171618545,6470140,120456860
(주)나스미디어,89600,Dec-18,15274734,145807914,4311513,99410569
(주)나스미디어,89600,Dec-19,28879878,189476495,12509372,142645893
(주)나이벡,138610,Dec-11,,,4498310,2402106
(주)나이벡,138610,Dec-12,,,2395243,2596393
(주)나이벡,138610,Dec-13,,,2301582,4231426
(주)나이벡,138610,Dec-14,,,1434255,7290501
(주)나이벡,138610,Dec-15,,,2318339,3215461
(주)나이벡,138610,Dec-16,,,4613093,4705540
(주)나이벡,138610,Dec-17,,,5276939,5690720
(주)나이벡,138610,Dec-18,,,859192,7802804
(주)나이벡,138610,Dec-19,,,4505044,4357690
(주)나이스디앤비,130580,Dec-11,,,2827410,3744330
(주)나이스디앤비,130580,Dec-12,,,2144311,3508251
(주)나이스디앤비,130580,Dec-13,,,2207196,3653883
(주)나이스디앤비,130580,Dec-14,,,2607594,4814790
(주)나이스디앤비,130580,Dec-15,6349674,6406912,4965318,5442466
(주)나이스디앤비,130580,Dec-16,7275060,6490546,4202704,5007414
(주)나이스디앤비,130580,Dec-17,9146609,8136476,5016798,7216597
(주)나이스디앤비,130580,Dec-18,12067352,10651174,6895020,9661636
(주)나이스디앤비,130580,Dec-19,14784237,16907562,6175016,12319172
(주)나이스홀딩스,34310,Dec-11,46080131,63157741,24525307,40021989
(주)나이스홀딩스,34310,Dec-12,30910761,73350868,9285532,3695450
(주)나이스홀딩스,34310,Dec-13,176281227,256779830,5150766,6970804
(주)나이스홀딩스,34310,Dec-14,224992580,430253526,2518997,27302728
(주)나이스홀딩스,34310,Dec-15,205523067,488528493,2004524,62837766
(주)나이스홀딩스,34310,Dec-16,320882697,579351362,7123491,61249635
(주)나이스홀딩스,34310,Dec-17,464914194,739025010,6162648,57999117
(주)나이스홀딩스,34310,Dec-18,475177296,917627842,1718631,59862522
(주)나이스홀딩스,34310,Dec-19,535426061,1131668645,3558123,86838217
(주)나인테크,267320,Dec-17,,,,
(주)나인테크,267320,Dec-18,,,,
(주)나인테크,267320,Dec-19,,,,
(주)남선알미늄,8350,Dec-11,4018910,147743563,4009540,147743563
(주)남선알미늄,8350,Dec-12,,,1173777,139986731
(주)남선알미늄,8350,Dec-13,,,525468,130763196
(주)남선알미늄,8350,Dec-14,,,1966561,122064199
(주)남선알미늄,8350,Dec-15,,,9118118,148041742
(주)남선알미늄,8350,Dec-16,,,941676,129772305
(주)남선알미늄,8350,Dec-17,,,4001849,106482447
(주)남선알미늄,8350,Dec-18,13532849,90894784,13177203,82665705
(주)남선알미늄,8350,Dec-19,27629166,73017541,27461933,73017831
(주)남성,4270,Dec-11,2831159,109333113,75736,83785930
(주)남성,4270,Dec-12,645472,119995960,37520,91443056
(주)남성,4270,Dec-13,2065286,101629899,46419,73135818
(주)남성,4270,Dec-14,2851728,105163532,1628780,77732062
(주)남성,4270,Dec-15,2311456,104385581,1249852,72577988
(주)남성,4270,Dec-16,3128776,114617996,468771,83894349
(주)남성,4270,Dec-17,4026396,98125913,1169626,70286396
(주)남성,4270,Dec-18,5933160,103953545,1375080,73083461
(주)남성,4270,Dec-19,8078457,88016986,1819359,68318489
(주)내츄럴엔도텍,168330,Dec-13,,,38936724,17014821
(주)내츄럴엔도텍,168330,Dec-14,,,15129213,15879904
(주)내츄럴엔도텍,168330,Dec-15,6627234,16787612,6600225,16784586
(주)내츄럴엔도텍,168330,Dec-16,16312173,7118489,16045207,7116554
(주)내츄럴엔도텍,168330,Dec-17,6451918,5459761,5274410,5226470
(주)내츄럴엔도텍,168330,Dec-18,7232780,23578756,7079740,22993179
(주)내츄럴엔도텍,168330,Dec-19,1811537,2418308,1723673,1814208
(주)네오리진,94860,Dec-11,4504934,17791230,2605266,14015820
(주)네오리진,94860,Dec-12,,,1032464,14564266
(주)네오리진,94860,Dec-13,,,4695783,17965930
(주)네오리진,94860,Dec-14,,,6224053,17001301
(주)네오리진,94860,Dec-15,,,2946649,3418130
(주)네오리진,94860,Dec-16,,,2910644,2777733
(주)네오리진,94860,Dec-17,3308569,2204133,3260838,2196439
(주)네오리진,94860,Dec-18,,,1711603,1956568
(주)네오리진,94860,Dec-19,,,4402694,1464775
(주)네오셈,253590,Dec-18,,,,
(주)네오셈,253590,Dec-19,23631693,13475515,22971059,11830829
(주)네오오토,212560,Dec-15,,,18177163,30486785
(주)네오오토,212560,Dec-16,,,14276635,37442282
(주)네오오토,212560,Dec-17,,,9861131,36415924
(주)네오오토,212560,Dec-18,,,12578724,37246832
(주)네오오토,212560,Dec-19,,,13521547,34354801
(주)네오위즈,95660,Dec-11,79184455,197452610,46228491,172707536
(주)네오위즈,95660,Dec-12,103295983,204139701,70645241,182640108
(주)네오위즈,95660,Dec-13,71675564,107456642,46360404,91801515
(주)네오위즈,95660,Dec-14,41592774,53291606,18542881,38137287
(주)네오위즈,95660,Dec-15,62763716,103161414,21441728,87593914
(주)네오위즈,95660,Dec-16,66528854,41191743,20981278,27955660
(주)네오위즈,95660,Dec-17,63637464,32738254,19323842,25484835
(주)네오위즈,95660,Dec-18,89509958,50887701,25192929,40017103
(주)네오위즈,95660,Dec-19,85930526,44926808,16119315,34885781
(주)네오위즈홀딩스,42420,Dec-11,124834899,219106067,31487974,7622650
(주)네오위즈홀딩스,42420,Dec-12,142499889,225008678,35383105,27236910
(주)네오위즈홀딩스,42420,Dec-13,107510027,125081215,15499399,167927
(주)네오위즈홀딩스,42420,Dec-14,78784800,72625464,8242531,106518
(주)네오위즈홀딩스,42420,Dec-15,69622423,60550634,5868974,16217821
(주)네오위즈홀딩스,42420,Dec-16,68971185,43721311,924349,876637
(주)네오위즈홀딩스,42420,Dec-17,71817101,34890967,5921461,97009
(주)네오위즈홀딩스,42420,Dec-18,102567279,55069194,7228741,2387103
(주)네오위즈홀딩스,42420,Dec-19,94986655,45404199,8480450,557695
(주)네오크레마,311390,Dec-19,6374697,2638514,5234575,1437504
(주)네오티스,85910,Dec-11,,,8925614,7323287
(주)네오티스,85910,Dec-12,,,6061618,8422381
(주)네오티스,85910,Dec-13,14371670,22837675,14203218,20235727
(주)네오티스,85910,Dec-14,1064992,18288826,499778,15048861
(주)네오티스,85910,Dec-15,8365779,20833175,7531573,18093243
(주)네오티스,85910,Dec-16,6925377,21339712,6433125,18140114
(주)네오티스,85910,Dec-17,6713312,29363136,6711597,27196946
(주)네오티스,85910,Dec-18,10837883,33185349,10485779,30659934
(주)네오티스,85910,Dec-19,11529225,34354476,11217877,33288456
(주)네오팜,92730,Dec-11,,,2657933,3115564
(주)네오팜,92730,Dec-12,,,1681270,3309420
(주)네오팜,92730,Dec-13,,,1799229,2748721
(주)네오팜,92730,Dec-14,,,6661693,3748504
(주)네오팜,92730,Dec-15,,,8004040,7380246
(주)네오팜,92730,Dec-16,7612908,7756417,7328218,7744098
(주)네오팜,92730,Dec-17,4244305,9014942,4207744,9003444
(주)네오팜,92730,Dec-18,8421550,12894136,8196819,12880456
(주)네오팜,92730,Dec-19,5515261,12831106,4810973,12890991
(주)네오펙트,290660,Dec-18,22172080,5292240,15961864,4655232
(주)네오펙트,290660,Dec-19,2965018,27015611,114537,22308655
(주)네온테크,306620,Dec-18,,,,
(주)네온테크,306620,Dec-19,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,7423894,8725848
(주)네이블커뮤니케이션즈,153460,Dec-13,,,6569396,3928277
(주)네이블커뮤니케이션즈,153460,Dec-14,4630266,5608618,4534046,5569904
(주)네이블커뮤니케이션즈,153460,Dec-15,,,6208858,5294441
(주)네이블커뮤니케이션즈,153460,Dec-16,,,17233508,5014357
(주)네이블커뮤니케이션즈,153460,Dec-17,,,10876634,4180943
(주)네이블커뮤니케이션즈,153460,Dec-18,,,13535846,3607676
(주)네이블커뮤니케이션즈,153460,Dec-19,,,8719032,1942530
(주)네이처셀,7390,Dec-11,,,640918,17238547
(주)네이처셀,7390,Dec-12,,,383074,13983070
(주)네이처셀,7390,Dec-13,,,965619,11675020
(주)네이처셀,7390,Dec-14,,,2414014,8407514
(주)네이처셀,7390,Dec-15,,,5649330,11291430
(주)네이처셀,7390,Dec-16,,,3447384,11486896
(주)네이처셀,7390,Dec-17,,,9043835,9656416
(주)네이처셀,7390,Dec-18,,,14866338,9278336
(주)네이처셀,7390,Dec-19,,,21229511,8839920
(주)네패스,33640,Dec-11,24549030,77199149,15807273,51795350
(주)네패스,33640,Dec-12,20071639,90880961,15249696,72630680
(주)네패스,33640,Dec-13,27659569,151255807,15831159,82482266
(주)네패스,33640,Dec-14,75984077,109169428,18127647,106199584
(주)네패스,33640,Dec-15,47069255,116046574,30977610,97333648
(주)네패스,33640,Dec-16,48895827,126581891,39276595,100138477
(주)네패스,33640,Dec-17,47967806,106206322,39899255,83203699
(주)네패스,33640,Dec-18,32311676,111070018,31223128,97774728
(주)네패스,33640,Dec-19,113373631,139149464,31942335,95466655
(주)넥센,5720,Dec-11,20042695,119784279,13777736,104287112
(주)넥센,5720,Dec-12,16325257,121772781,10015152,100562170
(주)넥센,5720,Dec-13,23346874,127078183,14031610,95653179
(주)넥센,5720,Dec-14,24322674,115492886,18385276,93301578
(주)넥센,5720,Dec-15,31025438,87300930,22084983,67255218
(주)넥센,5720,Dec-16,22034623,87121544,13603701,67734207
(주)넥센,5720,Dec-17,23952633,96298197,16542322,78515485
(주)넥센,5720,Dec-18,158373258,717736538,14438937,79079482
(주)넥센,5720,Dec-19,178499401,685739076,17334736,56840765
(주)넥스턴바이오사이언스,89140,Dec-11,,,2241193,6099473
(주)넥스턴바이오사이언스,89140,Dec-12,,,4116340,3477788
(주)넥스턴바이오사이언스,89140,Dec-13,,,4539646,3342297
(주)넥스턴바이오사이언스,89140,Dec-14,,,10390485,3439683
(주)넥스턴바이오사이언스,89140,Dec-15,,,9052143,2210213
(주)넥스턴바이오사이언스,89140,Dec-16,,,27579051,8350557
(주)넥스턴바이오사이언스,89140,Dec-17,,,40839105,2827469
(주)넥스턴바이오사이언스,89140,Dec-18,,,54514043,17847853
(주)넥스턴바이오사이언스,89140,Dec-19,,,54233701,4406036
(주)넥스트아이,137940,Dec-11,,,510452,2235341
(주)넥스트아이,137940,Dec-12,2471880,4563338,1778212,3962480
(주)넥스트아이,137940,Dec-13,6986986,3759569,6574374,3502844
(주)넥스트아이,137940,Dec-14,4672382,5852993,3228393,5628400
(주)넥스트아이,137940,Dec-15,5312189,6348712,4251853,5608637
(주)넥스트아이,137940,Dec-16,20468188,12527332,4947105,5048811
(주)넥스트아이,137940,Dec-17,29138527,28984634,10617616,15063818
(주)넥스트아이,137940,Dec-18,75567079,34139160,23620215,14167905
(주)넥스트아이,137940,Dec-19,55946661,60345264,28515895,47320967
(주)넥스트엔터테인먼트월드,160550,Dec-14,107150744,49391403,104338047,48075438
(주)넥스트엔터테인먼트월드,160550,Dec-15,77076354,57935675,69853366,53215389
(주)넥스트엔터테인먼트월드,160550,Dec-16,58051642,55198226,46826419,47113201
(주)넥스트엔터테인먼트월드,160550,Dec-17,37639601,92065929,19555548,62273832
(주)넥스트엔터테인먼트월드,160550,Dec-18,66088155,106294131,41213778,73873040
(주)넥스트엔터테인먼트월드,160550,Dec-19,63387371,166535424,11681262,83884800
(주)넥슨게임즈,225570,Dec-15,,,,
(주)넥슨게임즈,225570,Dec-16,,,,
(주)넥슨게임즈,225570,Dec-17,,,32464546,5313283
(주)넥슨게임즈,225570,Dec-18,,,12567428,4510337
(주)넥슨게임즈,225570,Dec-19,,,8938904,11218064
(주)넵튠,217270,Dec-15,,,,
(주)넵튠,217270,Dec-16,8979864,4796431,4943147,537841
(주)넵튠,217270,Dec-17,6670072,6735690,2810125,1284662
(주)넵튠,217270,Dec-18,5518353,44562955,1658229,31353233
(주)넵튠,217270,Dec-19,8240669,37556866,6622751,29137319
(주)노랑풍선,104620,Dec-19,17730520,57872520,17591572,57500603
(주)노루페인트,90350,Dec-11,18862828,170316817,16503379,161442557
(주)노루페인트,90350,Dec-12,16171549,146513077,15115683,138735746
(주)노루페인트,90350,Dec-13,5981871,205488187,4691476,192736618
(주)노루페인트,90350,Dec-14,7405571,187498441,2626183,174308403
(주)노루페인트,90350,Dec-15,13098833,168645278,5330515,156136475
(주)노루페인트,90350,Dec-16,17855863,178910391,10245896,166122284
(주)노루페인트,90350,Dec-17,8774570,185725899,1401587,158601535
(주)노루페인트,90350,Dec-18,7529606,196120881,3273881,168066958
(주)노루페인트,90350,Dec-19,26513010,194853854,16508522,164054534
(주)노루홀딩스,320,Dec-11,39717869,261840550,10692234,27164021
(주)노루홀딩스,320,Dec-12,53239308,252979938,24981017,33993406
(주)노루홀딩스,320,Dec-13,53368398,304927170,34695905,40948235
(주)노루홀딩스,320,Dec-14,74144547,300762771,40034393,38546650
(주)노루홀딩스,320,Dec-15,152554347,281441512,34873797,40674445
(주)노루홀딩스,320,Dec-16,109443795,277091792,61536294,24463651
(주)노루홀딩스,320,Dec-17,108806496,257398848,25851669,29793652
(주)노루홀딩스,320,Dec-18,95593570,272454086,11054896,24520819
(주)노루홀딩스,320,Dec-19,87593221,271365815,4105983,18800677
(주)노바렉스,194700,Dec-18,35594690,26034092,35008444,25812587
(주)노바렉스,194700,Dec-19,29522793,38861819,29426401,38766025
(주)노바텍,285490,Dec-18,16221278,1309729,16211122,793614
(주)노바텍,285490,Dec-19,6333544,2970785,3779749,1458215
(주)노블엠앤비,106520,Dec-12,16414306,38191352,16259777,36599461
(주)노블엠앤비,106520,Dec-13,35981621,34610109,35863010,33548649
(주)노블엠앤비,106520,Dec-14,1966443,24268683,1933106,24245202
(주)노블엠앤비,106520,Dec-15,7447893,62808575,5055075,24702843
(주)노블엠앤비,106520,Dec-16,1522251,49619914,1206244,19703890
(주)노블엠앤비,106520,Dec-17,4869865,43228979,2996977,35753393
(주)노블엠앤비,106520,Dec-18,1867362,60844334,1576388,49439143
(주)노블엠앤비,106520,Dec-19,2196599,48733531,2114526,43370095
(주)노터스,278650,Dec-19,5202317,12089823,4270578,11074980
(주)녹십자,6280,Dec-11,32284167,190855694,28741657,169209089
(주)녹십자,6280,Dec-12,22668159,223973857,18895246,196813041
(주)녹십자,6280,Dec-13,27647790,208983825,25089588,171293853
(주)녹십자,6280,Dec-14,32001574,334370391,30530575,300984648
(주)녹십자,6280,Dec-15,57736365,307735421,54432371,267346820
(주)녹십자,6280,Dec-16,56920251,303297155,54527660,263602436
(주)녹십자,6280,Dec-17,170978987,260055247,126717935,220710066
(주)녹십자,6280,Dec-18,96635651,303482276,59919031,260850381
(주)녹십자,6280,Dec-19,98461664,401422956,50075693,341251023
(주)녹십자엠에스,142280,Dec-14,,,335738,19262809
(주)녹십자엠에스,142280,Dec-15,1095166,33099888,701183,33007823
(주)녹십자엠에스,142280,Dec-16,1589758,26576053,1304898,27039288
(주)녹십자엠에스,142280,Dec-17,3341911,27583852,3290005,25824561
(주)녹십자엠에스,142280,Dec-18,3849889,21743733,3588497,20990951
(주)녹십자엠에스,142280,Dec-19,8679545,31185156,8646456,30734758
(주)녹십자웰빙,234690,Dec-19,,,12210361,14832672
(주)녹십자홀딩스,5250,Dec-11,43198011,3468226463,661548,173171587
(주)녹십자홀딩스,5250,Dec-12,31776459,305423342,322215,79594976
(주)녹십자홀딩스,5250,Dec-13,39188604,326345229,262764,90624446
(주)녹십자홀딩스,5250,Dec-14,47622345,433012692,1181989,89233060
(주)녹십자홀딩스,5250,Dec-15,163231260,503329013,2340290,159766359
(주)녹십자홀딩스,5250,Dec-16,113580392,503698348,8361744,154725833
(주)녹십자홀딩스,5250,Dec-17,268838855,569086836,46336625,254071957
(주)녹십자홀딩스,5250,Dec-18,250793373,661788716,65990575,305504923
(주)녹십자홀딩스,5250,Dec-19,176459896,676336262,606306,221841119
(주)녹원씨엔아이,65560,Dec-11,6115659,7558961,5792074,6430724
(주)녹원씨엔아이,65560,Dec-12,6627702,10689847,4726778,8753140
(주)녹원씨엔아이,65560,Dec-13,2145946,4735182,1425093,4702948
(주)녹원씨엔아이,65560,Dec-14,2110415,6698866,1775086,1209683
(주)녹원씨엔아이,65560,Dec-15,979750,2888372,895462,2174814
(주)녹원씨엔아이,65560,Dec-16,260685,566537,259831,518102
(주)녹원씨엔아이,65560,Dec-17,7900436,63919630,1459924,33354679
(주)녹원씨엔아이,65560,Dec-18,11706429,47721489,6836580,35175368
(주)녹원씨엔아이,65560,Dec-19,6014073,29894162,3106761,24817232
(주)농심,4370,Dec-11,81280759,649127612,52992326,599311607
(주)농심,4370,Dec-12,63851010,576155379,50361216,523839846
(주)농심,4370,Dec-13,111567192,587440730,73884933,522988397
(주)농심,4370,Dec-14,115370645,553719336,41457187,483876312
(주)농심,4370,Dec-15,168848965,634365756,125384247,541129187
(주)농심,4370,Dec-16,179380604,549356596,117753081,463490438
(주)농심,4370,Dec-17,155384212,489271081,86593448,410759017
(주)농심,4370,Dec-18,167718554,522231432,98050906,456700513
(주)농심,4370,Dec-19,317796185,584986896,111712511,516795186
