회사명,거래소코드,회계년도,당기자산(IFRS연결),전기자산(IFRS연결),당기자산(IFRS개별),전기자산(IFRS개별)
엘아이지넥스원(주),79550,Dec-16,1791479110,1791479110,1791303250,1791303250
엘아이지넥스원(주),79550,Dec-17,2006761323,,2006861013,2008352049
엘아이지넥스원(주),79550,Dec-18,,2322091224,2322091224,2322091224
엘아이지넥스원(주),79550,Dec-19,2317491215,2317491215,2315222479,2315222479
엘에스전선아시아(주),229640,Dec-16,275821752,275821752,272931405,272931405
엘에스전선아시아(주),229640,Dec-17,285112138,285112138,284275008,284275008
엘에스전선아시아(주),229640,Dec-18,349635787,349635787,285041647,285041647
엘에스전선아시아(주),229640,Dec-19,359661267,359661267,287961696,287961696
엘지디스플레이(주),34220,Dec-11,25162931000,25162931000,24273964000,24273964000
엘지디스플레이(주),34220,Dec-12,24455511000,24455511000,23801588000,23801588000
엘지디스플레이(주),34220,Dec-13,21715284000,21715284000,20644593000,20644593000
엘지디스플레이(주),34220,Dec-14,22967023000,22967023000,21011837000,21011837000
엘지디스플레이(주),34220,Dec-15,22577160000,22577160000,20210693000,20210693000
엘지디스플레이(주),34220,Dec-16,24884336000,24884336000,21812750000,21812750000
엘지디스플레이(주),34220,Dec-17,29159687000,29159687000,25409415000,25409415000
엘지디스플레이(주),34220,Dec-18,33175710000,33175710000,27062106000,27062106000
엘지디스플레이(주),34220,Dec-19,35574563000,35574563000,27382680000,27382680000
엘지전자(주),66570,Dec-11,32658457000,32658457000,24199230000,24199230000
엘지전자(주),66570,Dec-12,31457386000,34766050000,23832176000,23832176000
엘지전자(주),66570,Dec-13,35528064000,35528064000,24971082000,24971082000
엘지전자(주),66570,Dec-14,37068420000,37068420000,26282313000,26282313000
엘지전자(주),66570,Dec-15,36313896000,36313896000,25866375000,25866375000
엘지전자(주),66570,Dec-16,37855269000,37855269000,26599075000,26599075000
엘지전자(주),66570,Dec-17,41220959000,41220959000,28159781000,28159781000
엘지전자(주),66570,Dec-18,44328443000,44328443000,27865463000,27865463000
엘지전자(주),66570,Dec-19,44859875000,44859875000,27474891000,27474891000
엘컴텍(주),37950,Dec-11,200169859,200169859,176989541,176989541
엘컴텍(주),37950,Dec-12,108665191,108665191,109975582,109975582
엘컴텍(주),37950,Dec-13,82774178,82774178,72280792,72280792
엘컴텍(주),37950,Dec-14,85252787,85252787,78413781,78413781
엘컴텍(주),37950,Dec-15,93811327,93811327,84506608,84506608
엘컴텍(주),37950,Dec-16,90088431,90088431,84214810,84214810
엘컴텍(주),37950,Dec-17,91425102,91425102,85297281,85297281
엘컴텍(주),37950,Dec-18,83245281,83245281,82197763,79352425
엘컴텍(주),37950,Dec-19,83477222,83477222,80274659,80274659
엘티씨(주),170920,Dec-13,,81090939,81090939,81090939
엘티씨(주),170920,Dec-14,89286913,89286913,88034392,88034392
엘티씨(주),170920,Dec-15,123460456,123460456,107165506,107165506
엘티씨(주),170920,Dec-16,144621414,144621414,131843462,131843462
엘티씨(주),170920,Dec-17,143947466,143947466,134663180,134663180
엘티씨(주),170920,Dec-18,166985304,166985304,132614316,132614316
엘티씨(주),170920,Dec-19,172657780,172657780,136252858,136252858
엠에프엠코리아(주),323230,Dec-19,,,,
엠케이전자(주),33160,Dec-11,276962328,276962328,254736107,254736107
엠케이전자(주),33160,Dec-12,262403288,262403288,221860656,221860656
엠케이전자(주),33160,Dec-13,370720675,368715002,221403903,221403903
엠케이전자(주),33160,Dec-14,420539395,420539395,216979630,216979630
엠케이전자(주),33160,Dec-15,1000905153,1000905153,230432907,230432907
엠케이전자(주),33160,Dec-16,1301702979,1332832354,255062804,255074269
엠케이전자(주),33160,Dec-17,1584109908,1584109908,252151545,252151545
엠케이전자(주),33160,Dec-18,1782812097,1782812097,276508819,276508819
엠케이전자(주),33160,Dec-19,1831423713,1831423713,281917680,281917680
영보화학(주),14440,Dec-11,139042571,139042571,131371576,131371576
영보화학(주),14440,Dec-12,150657195,150657195,137553025,137553025
영보화학(주),14440,Dec-13,168014020,168014020,155170343,155170343
영보화학(주),14440,Dec-14,172187742,172187742,155196412,155196412
영보화학(주),14440,Dec-15,172735283,172735283,152858324,152858324
영보화학(주),14440,Dec-16,182197358,182197358,152201164,152201164
영보화학(주),14440,Dec-17,179187991,179187991,166099095,166099095
영보화학(주),14440,Dec-18,176083758,176083758,160544330,160544330
영보화학(주),14440,Dec-19,180831116,180831116,164378704,164378704
영신금속공업(주),7530,Dec-11,,,90182797,90182797
영신금속공업(주),7530,Dec-12,,96940991,96940991,96940991
영신금속공업(주),7530,Dec-13,99846852,99846852,99059219,99059219
영신금속공업(주),7530,Dec-14,105474193,105474193,100359132,100359132
영신금속공업(주),7530,Dec-15,121066815,121066815,111409169,111409169
영신금속공업(주),7530,Dec-16,135334525,135334525,122589502,122589502
영신금속공업(주),7530,Dec-17,129230540,129230540,111199746,111199746
영신금속공업(주),7530,Dec-18,134639823,134639823,119493158,119493158
영신금속공업(주),7530,Dec-19,133117064,133117064,120667661,120667661
영진약품(주),3520,Dec-11,,,157786910,157786910
영진약품(주),3520,Dec-12,,,161950874,161950874
영진약품(주),3520,Dec-13,,,169334044,169334044
영진약품(주),3520,Dec-14,,,178968333,178968333
영진약품(주),3520,Dec-15,,,193695301,193695301
영진약품(주),3520,Dec-16,,,199354385,199354385
영진약품(주),3520,Dec-17,,,203846089,203846089
영진약품(주),3520,Dec-18,,,196114248,196114248
영진약품(주),3520,Dec-19,,,200445669,200445669
영풍정밀(주),36560,Dec-11,,,292543611,292543611
영풍정밀(주),36560,Dec-12,,,331207496,331207496
영풍정밀(주),36560,Dec-13,,,317563314,317563314
영풍정밀(주),36560,Dec-14,,,347809872,347809872
영풍정밀(주),36560,Dec-15,,,359058408,359058408
영풍정밀(주),36560,Dec-16,,,361363621,361363621
영풍정밀(주),36560,Dec-17,,,370657532,370657532
영풍정밀(주),36560,Dec-18,,,336180443,336180443
영풍정밀(주),36560,Dec-19,,,335021303,335021303
영풍제지(주),6740,Dec-11,,,110562222,110562222
영풍제지(주),6740,Dec-12,,,121187862,121187862
영풍제지(주),6740,Dec-13,,,118120457,118120457
영풍제지(주),6740,Dec-14,,,116410666,116410666
영풍제지(주),6740,Dec-15,,,114841929,114841929
영풍제지(주),6740,Dec-16,,,121379534,121379534
영풍제지(주),6740,Dec-17,,,128022406,128022406
영풍제지(주),6740,Dec-18,,138955082,138955082,138955082
영풍제지(주),6740,Dec-19,139524105,139524105,139313099,139313099
영화금속(주),12280,Dec-11,113212455,113212455,89241735,89241735
영화금속(주),12280,Dec-12,105616697,,85364917,85364917
영화금속(주),12280,Dec-13,98358356,,80741411,98358356
영화금속(주),12280,Dec-14,,,104415472,104415472
영화금속(주),12280,Dec-15,,,112542861,112542861
영화금속(주),12280,Dec-16,,,137789310,137789310
영화금속(주),12280,Dec-17,,,179811590,179811590
영화금속(주),12280,Dec-18,,,208397875,208397875
영화금속(주),12280,Dec-19,,,201880457,201880457
영화테크(주),265560,Dec-17,61354335,61354335,58638984,58638984
영화테크(주),265560,Dec-18,58882079,58882079,57518294,57518294
영화테크(주),265560,Dec-19,55895879,55895879,55911769,55911769
예스이십사(주),53280,Dec-11,122024279,,122135229,122024279
예스이십사(주),53280,Dec-12,,,139130166,139130166
예스이십사(주),53280,Dec-13,,140370817,140370817,140693259
예스이십사(주),53280,Dec-14,283809464,283809464,167085620,167085620
예스이십사(주),53280,Dec-15,171255044,171255044,168223552,168223552
예스이십사(주),53280,Dec-16,187244862,187244862,183825910,183825910
예스이십사(주),53280,Dec-17,202310193,202310193,198817270,198817270
예스이십사(주),53280,Dec-18,204372566,204372566,199072935,199072935
예스이십사(주),53280,Dec-19,239942068,239942068,230343990,230343990
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,119753575,119753575,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,206646399,206646399,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,236617155,236617155,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,272392047,272392047,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,302081531,302081531,,
오로라월드(주),39830,Dec-11,168003853,168003853,137452680,137452680
오로라월드(주),39830,Dec-12,166289767,166289767,130946630,130946630
오로라월드(주),39830,Dec-13,180912341,180912341,144523207,144523207
오로라월드(주),39830,Dec-14,189251993,189251993,142112040,142112040
오로라월드(주),39830,Dec-15,201095010,201095010,148071075,148071075
오로라월드(주),39830,Dec-16,207702211,207702211,156244345,156244345
오로라월드(주),39830,Dec-17,224976075,224976075,175041550,175041550
오로라월드(주),39830,Dec-18,229190180,229190180,174272631,174272631
오로라월드(주),39830,Dec-19,250898222,250898222,195560134,195560134
오상자이엘(주),53980,Dec-11,63712884,63712884,55864082,55864082
오상자이엘(주),53980,Dec-12,74311568,74311568,67336248,67336248
오상자이엘(주),53980,Dec-13,84635838,84635838,78543625,78543625
오상자이엘(주),53980,Dec-14,92277543,92277543,85321759,85321759
오상자이엘(주),53980,Dec-15,75195646,75195646,68279588,68279588
오상자이엘(주),53980,Dec-16,81138714,81138714,76686921,76686921
오상자이엘(주),53980,Dec-17,81524493,81524493,72334157,72334157
오상자이엘(주),53980,Dec-18,83677564,83677564,71768858,71768858
오상자이엘(주),53980,Dec-19,73886372,73886372,58403859,58403859
오성첨단소재(주),52420,Dec-11,728034768,575345430,371871785,371871785
오성첨단소재(주),52420,Dec-12,280073667,280073667,286410797,286410797
오성첨단소재(주),52420,Dec-13,203888067,203888067,204308418,204308418
오성첨단소재(주),52420,Dec-14,163001367,163001367,164115813,164115813
오성첨단소재(주),52420,Dec-15,95609904,95609904,95467310,95467310
오성첨단소재(주),52420,Dec-16,64086496,64086496,63909486,63909486
오성첨단소재(주),52420,Dec-17,111550155,111550155,111492707,111492707
오성첨단소재(주),52420,Dec-18,147738029,147738029,148220621,148220621
오성첨단소재(주),52420,Dec-19,228087680,228087680,204782443,204782443
오션브릿지(주),241790,Dec-16,,35792752,35792752,35792752
오션브릿지(주),241790,Dec-17,60367740,60367740,55403370,55403370
오션브릿지(주),241790,Dec-18,81317165,81317165,70903922,70903922
오션브릿지(주),241790,Dec-19,81136732,81136732,71160894,71160894
오스템임플란트(주),48260,Dec-11,234679299,237326973,210960622,213608297
오스템임플란트(주),48260,Dec-12,271526388,271526388,238239010,238239010
오스템임플란트(주),48260,Dec-13,302475070,302475070,276362733,276362733
오스템임플란트(주),48260,Dec-14,363121561,363121561,324289040,324289040
오스템임플란트(주),48260,Dec-15,393046810,393255332,360221335,323816085
오스템임플란트(주),48260,Dec-16,475256673,475256673,398116769,398116769
오스템임플란트(주),48260,Dec-17,555699305,555699305,472436094,472436094
오스템임플란트(주),48260,Dec-18,637925849,637925849,530129079,530129079
오스템임플란트(주),48260,Dec-19,797389783,797389783,639267897,639267897
올리패스(주),244460,Dec-19,54677212,54677212,49083959,49083959
올릭스(주),226950,Dec-18,55636946,55636946,55665542,55665542
올릭스(주),226950,Dec-19,45207279,45207279,47367423,47367423
옴니시스템(주),57540,Dec-11,68681179,68518325,57944690,57944690
옴니시스템(주),57540,Dec-12,54569708,54569708,48161081,48161081
옴니시스템(주),57540,Dec-13,72589588,72527823,65502861,65502861
옴니시스템(주),57540,Dec-14,79356941,79356941,72927208,72927208
옴니시스템(주),57540,Dec-15,96096944,96096944,85075418,85075418
옴니시스템(주),57540,Dec-16,101623605,101623605,89755015,89755015
옴니시스템(주),57540,Dec-17,127095529,127095529,109587673,109587673
옴니시스템(주),57540,Dec-18,125174741,125174741,107392664,107392664
옴니시스템(주),57540,Dec-19,136588799,136588799,125278726,125278726
옵티시스(주),109080,Dec-11,,,27219093,27219093
옵티시스(주),109080,Dec-12,,,30337848,30337848
옵티시스(주),109080,Dec-13,,,31817051,31817051
옵티시스(주),109080,Dec-14,,,34022951,34022951
옵티시스(주),109080,Dec-15,,,36027022,36027022
옵티시스(주),109080,Dec-16,,,37632591,37632591
옵티시스(주),109080,Dec-17,,,36946312,36946312
옵티시스(주),109080,Dec-18,,,38812553,38812553
옵티시스(주),109080,Dec-19,,,42143791,42143791
와이더블유(주),51390,Dec-11,71502268,71502268,71209202,71209202
와이더블유(주),51390,Dec-12,86569285,86569285,86073244,86073244
와이더블유(주),51390,Dec-13,89504806,89504806,89799113,89799113
와이더블유(주),51390,Dec-14,89000355,89000355,89262324,89262324
와이더블유(주),51390,Dec-15,90970067,90970067,91531223,91531223
와이더블유(주),51390,Dec-16,94642676,94642676,95320597,95320597
와이더블유(주),51390,Dec-17,101065908,101065908,101546389,101546389
와이더블유(주),51390,Dec-18,108208537,108208537,108441122,108441122
와이더블유(주),51390,Dec-19,112413217,112413217,112407021,112407021
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,133015565,133015565,130729952,130729952
와이아이케이(주),232140,Dec-18,192090570,192090570,160501980,160501980
와이아이케이(주),232140,Dec-19,196763487,196580866,163856843,163674222
와이엠씨(주),155650,Dec-12,,47250709,47250709,47250709
와이엠씨(주),155650,Dec-13,50810196,50810196,51264096,51264096
와이엠씨(주),155650,Dec-14,51601886,51601886,50530196,50530196
와이엠씨(주),155650,Dec-15,54815329,54815329,52497024,52497024
와이엠씨(주),155650,Dec-16,97680846,97680846,94608934,94608934
와이엠씨(주),155650,Dec-17,228610736,228610736,220936448,220936448
와이엠씨(주),155650,Dec-18,181113006,181113006,171577201,171577201
와이엠씨(주),155650,Dec-19,132327493,132327493,124693099,124693099
와이엠티(주),251370,Dec-17,113971471,113971471,86050846,86050846
와이엠티(주),251370,Dec-18,127077962,127077962,93105447,93105447
와이엠티(주),251370,Dec-19,163928259,163928259,121745475,121745475
와토스코리아(주),79000,Dec-11,,,56315232,56315232
와토스코리아(주),79000,Dec-12,,,56661494,56661494
와토스코리아(주),79000,Dec-13,,,59198029,59198029
와토스코리아(주),79000,Dec-14,,,66004605,66004605
와토스코리아(주),79000,Dec-15,,,69772797,69772797
와토스코리아(주),79000,Dec-16,,,72364253,72364253
와토스코리아(주),79000,Dec-17,,,75266542,75266542
와토스코리아(주),79000,Dec-18,,,76760076,76760076
와토스코리아(주),79000,Dec-19,,,77062792,77062792
우리바이오(주),82850,Dec-11,410891575,410891575,231998562,231998562
우리바이오(주),82850,Dec-12,439734968,439734968,160821006,160821006
우리바이오(주),82850,Dec-13,695163736,695163736,180127025,180127025
우리바이오(주),82850,Dec-14,800922219,800922219,166546452,166546452
우리바이오(주),82850,Dec-15,910183199,910183199,145182462,145182462
우리바이오(주),82850,Dec-16,817876645,817876645,158240492,158240492
우리바이오(주),82850,Dec-17,613368695,613368695,129018055,129018055
우리바이오(주),82850,Dec-18,605176594,605176594,113238167,113238167
우리바이오(주),82850,Dec-19,609992444,609992444,115150815,115150815
