회사명,거래소코드,회계년도,매출액(IFRS연결),매출채권(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),매출채권(IFRS개별),재고자산(IFRS개별)
코오롱글로벌(주),3070,Dec-13,3662760474,748390000,148207853,3063287343,623010000,137853410
코오롱글로벌(주),3070,Dec-14,3362945061,562655000,156396381,2806792698,434767000,154224530
코오롱글로벌(주),3070,Dec-15,3029125532,345051000,118475680,3008626591,344520000,118438161
코오롱글로벌(주),3070,Dec-16,3185076053,349826000,180971510,3158033326,346553000,178204733
코오롱글로벌(주),3070,Dec-17,3653606034,344685831,206193548,3555315326,341782433,198000721
코오롱글로벌(주),3070,Dec-18,3358253405,274760708,131519714,3257681608,273569090,128943133
코오롱글로벌(주),3070,Dec-19,3484145938,247111000,171925757,3433751395,243061000,171812685
코오롱생명과학(주),102940,Dec-11,,,,117192615,19999937,27868369
코오롱생명과학(주),102940,Dec-12,,,,141254378,19615130,35830023
코오롱생명과학(주),102940,Dec-13,,,,139611275,19956699,43285478
코오롱생명과학(주),102940,Dec-14,,,,130632845,17885106,42591551
코오롱생명과학(주),102940,Dec-15,,,,121175339,16353535,36251497
코오롱생명과학(주),102940,Dec-16,,,,158284401,20511002,34733862
코오롱생명과학(주),102940,Dec-17,,,,118102021,19545443,46531505
코오롱생명과학(주),102940,Dec-18,,,,132680189,23089961,37427098
코오롱생명과학(주),102940,Dec-19,,,,148541237,28525863,36063861
코오롱인더스트리(주),120110,Dec-11,5420116152,870750657,823473346,4063828838,690843134,605994033
코오롱인더스트리(주),120110,Dec-12,5312951445,827990273,815973505,4103325510,625829005,609940905
코오롱인더스트리(주),120110,Dec-13,5261462866,817174876,858016020,3963412882,590197341,620133559
코오롱인더스트리(주),120110,Dec-14,5337651914,889876336,846842825,3905571943,592445458,606661626
코오롱인더스트리(주),120110,Dec-15,4856528774,819846271,852745068,3381053200,501682227,598776515
코오롱인더스트리(주),120110,Dec-16,4562228487,837888652,794842408,3125539307,500855221,537941473
코오롱인더스트리(주),120110,Dec-17,4607039926,834168017,799155545,3210151211,518817791,573329693
코오롱인더스트리(주),120110,Dec-18,4752579930,787709161,875782136,3342150236,549235748,622291607
코오롱인더스트리(주),120110,Dec-19,4407190444,743809283,877647303,3222420900,532770263,666607823
코오롱티슈진(주),950160,Dec-17,,,,3192234,1156237,833728
코오롱티슈진(주),950160,Dec-18,,,,3785252,615003,777469
코오롱티슈진(주),950160,Dec-19,,,,3053313,1180911,533368
코오롱플라스틱(주),138490,Dec-11,209195001,28722092,43466857,209195001,28722092,43466857
코오롱플라스틱(주),138490,Dec-12,230127378,24831876,51570846,230187953,24936848,51432763
코오롱플라스틱(주),138490,Dec-13,222889698,29302725,59838769,222784416,29341979,59503729
코오롱플라스틱(주),138490,Dec-14,245253565,28689906,55263294,244654923,28805146,54577334
코오롱플라스틱(주),138490,Dec-15,250392148,27233383,53408475,249178706,27205408,52495956
코오롱플라스틱(주),138490,Dec-16,238377365,25698858,46379188,236385899,25644114,45247106
코오롱플라스틱(주),138490,Dec-17,262242097,30416807,54516624,260080697,29851882,53118379
코오롱플라스틱(주),138490,Dec-18,321335265,39287517,61869446,318656793,39570100,60999463
코오롱플라스틱(주),138490,Dec-19,330284776,39910482,64933325,328380290,39942418,64355170
코웨이(주),21240,Dec-11,1824366638,258777001,103704352,1709867513,292536497,72981132
코웨이(주),21240,Dec-12,1992838137,264229000,71687168,1806832626,318911197,41346542
코웨이(주),21240,Dec-13,2118341565,212606268,65766152,1933731418,265871143,40873681
코웨이(주),21240,Dec-14,2160315531,255342997,61909650,2013640836,323980332,41774856
코웨이(주),21240,Dec-15,2315242283,300535267,69820809,2161297916,405099220,48218482
코웨이(주),21240,Dec-16,2376328167,338457599,70194665,2204534229,497900987,46454675
코웨이(주),21240,Dec-17,2516772499,365632401,74861006,2320503714,468294138,44581756
코웨이(주),21240,Dec-18,2707315204,364114805,102919052,2395498526,574253226,54212839
코웨이(주),21240,Dec-19,3018912503,386644402,112845478,2531011641,660516624,60625805
코웰패션(주),33290,Dec-11,126650997,37033810,24732346,41406149,8632958,5274149
코웰패션(주),33290,Dec-12,137350618,32413332,19575497,43617578,8100950,4461289
코웰패션(주),33290,Dec-13,46605823,7584905,6155944,38787386,8525380,3755627
코웰패션(주),33290,Dec-14,49220954,9617589,6114271,40051450,9361068,4075242
코웰패션(주),33290,Dec-15,161476948,19124742,40232656,124925865,19145097,28338839
코웰패션(주),33290,Dec-16,249687566,22405659,42985749,145617428,18413049,17662260
코웰패션(주),33290,Dec-17,309437182,24630939,45597509,132917951,26433426,10160375
코웰패션(주),33290,Dec-18,339376233,27214024,68692183,150254697,21679812,21172948
코웰패션(주),33290,Dec-19,394651165,28971445,87622966,179647116,19693164,17469519
코위버(주),56360,Dec-11,45247446,11666254,10885076,45106312,11664860,10865839
코위버(주),56360,Dec-12,45255870,9419001,10251873,44651119,9418515,10177441
코위버(주),56360,Dec-13,61441462,20560784,11858207,61039061,20560784,11826847
코위버(주),56360,Dec-14,58655087,17315533,11964625,58499838,17290005,11957526
코위버(주),56360,Dec-15,60002801,22044555,8541229,59995703,22011219,8533473
코위버(주),56360,Dec-16,58702718,18792988,15910417,58702718,18759652,15902577
코위버(주),56360,Dec-17,54336132,17286498,12514672,54279995,17208002,12496020
코위버(주),56360,Dec-18,55093572,11579584,15941546,54855376,11505176,15910207
코위버(주),56360,Dec-19,113131215,27011893,24748194,112750378,26743696,24720028
콜마비앤에이치(주),200130,Dec-14,,,,,,
콜마비앤에이치(주),200130,Dec-15,236186775,7682808,20653493,236186775,7682808,20642003
콜마비앤에이치(주),200130,Dec-16,256009785,15180454,17043112,255993785,15180454,17037806
콜마비앤에이치(주),200130,Dec-17,419806573,30760565,34644427,298931425,9307263,25737701
콜마비앤에이치(주),200130,Dec-18,386365759,41541685,38463749,336088148,21580551,32329271
콜마비앤에이치(주),200130,Dec-19,438905518,41854200,48569279,384491796,19558310,41543849
쿠쿠홀딩스(주),192400,Dec-14,566702029,53524806,55115713,554439671,60817026,48820369
쿠쿠홀딩스(주),192400,Dec-15,667533187,66937162,55876998,659415283,81169788,47244803
쿠쿠홀딩스(주),192400,Dec-16,716742930,76434900,69861921,706553727,113559731,54648549
쿠쿠홀딩스(주),192400,Dec-17,450167573,58721007,33506766,395501604,98496,0
쿠쿠홀딩스(주),192400,Dec-18,493296253,49527248,44051388,11724098,436668,0
쿠쿠홀딩스(주),192400,Dec-19,528311146,63766282,44416755,30737795,5468681,0
쿠쿠홈시스(주),284740,Dec-18,418791761,43862134,42219372,358138686,115025772,25800275
쿠쿠홈시스(주),284740,Dec-19,663713921,48876442,45789107,467988951,115375624,26757979
큐렉소(주),60280,Dec-11,33887648,19942115,6763570,8030087,10437709,3806604
큐렉소(주),60280,Dec-12,24281125,11560572,9633161,24636806,11871460,6899546
큐렉소(주),60280,Dec-13,31090931,15103703,9700586,31907451,15161161,5020065
큐렉소(주),60280,Dec-14,26137538,10965960,13061775,26803859,11420813,7337219
큐렉소(주),60280,Dec-15,27529548,10874161,13272064,27842750,10867599,5497443
큐렉소(주),60280,Dec-16,,,,30060747,11165370,6364957
큐렉소(주),60280,Dec-17,,,,33483882,13424721,5410454
큐렉소(주),60280,Dec-18,,,,33889685,15316258,16767170
큐렉소(주),60280,Dec-19,,,,34388093,9198460,19453779
크로바하이텍(주),43590,Dec-11,103944666,15953847,14115143,103087083,19553276,12154304
크로바하이텍(주),43590,Dec-12,93811011,10697397,9059814,87706258,15722083,7026180
크로바하이텍(주),43590,Dec-13,66056175,8957168,9568530,59890532,14493137,7205276
크로바하이텍(주),43590,Dec-14,62932896,9524298,10053512,55632205,15342442,7869966
크로바하이텍(주),43590,Dec-15,57896675,9370130,8909708,51787262,15383835,7408366
크로바하이텍(주),43590,Dec-16,60226943,9495953,10296521,52557925,10864143,8696663
크로바하이텍(주),43590,Dec-17,57549187,8947146,10147151,51224613,12996068,8414835
크로바하이텍(주),43590,Dec-18,46795016,6326555,4422291,40298802,10464371,3535966
크로바하이텍(주),43590,Dec-19,35522415,3851054,4647606,28801873,3945784,4157878
크루셜텍(주),114120,Dec-11,252079208,45046624,72066255,269479631,34643896,65767140
크루셜텍(주),114120,Dec-12,280306613,37661106,72326102,137711192,26516918,44449219
크루셜텍(주),114120,Dec-13,418335669,46735242,87889744,84440908,14856698,31896433
크루셜텍(주),114120,Dec-14,415375265,40337525,68814863,74983037,36802312,19335864
크루셜텍(주),114120,Dec-15,262524146,47761571,97809559,258215630,79702720,94858163
크루셜텍(주),114120,Dec-16,320033254,59507131,90195170,316831953,103790303,40440686
크루셜텍(주),114120,Dec-17,172701652,63503910,68656505,164520800,104092359,22761019
크루셜텍(주),114120,Dec-18,83675066,7110743,55426109,79684507,115608154,7375076
크루셜텍(주),114120,Dec-19,65079351,6359652,33405366,61580736,53027463,5529367
크리스탈지노믹스(주),83790,Dec-11,3805891,987323,0,3451314,987323,0
크리스탈지노믹스(주),83790,Dec-12,3718986,1564126,0,3718986,1564126,0
크리스탈지노믹스(주),83790,Dec-13,4795862,3538572,0,4795862,3695863,0
크리스탈지노믹스(주),83790,Dec-14,4535575,2771232,107338,4535575,2771232,107338
크리스탈지노믹스(주),83790,Dec-15,9765712,8464535,1269987,9765712,4992820,469883
크리스탈지노믹스(주),83790,Dec-16,14524949,6164488,3994490,11126480,5063734,316800
크리스탈지노믹스(주),83790,Dec-17,12175118,3666291,517419,8492032,3666291,517419
크리스탈지노믹스(주),83790,Dec-18,13887491,7815595,449046,13889307,7815595,449046
크리스탈지노믹스(주),83790,Dec-19,14006559,54325346,40207040,4397571,5426863,1306699
키네마스터(주),139670,Dec-11,,,,12020908,3726175,0
키네마스터(주),139670,Dec-12,,,,15289534,4850705,0
키네마스터(주),139670,Dec-13,,,,18302454,4824026,0
키네마스터(주),139670,Dec-14,17344584,5718040,0,17351452,5718040,0
키네마스터(주),139670,Dec-15,12713550,2146663,0,12712823,2146663,0
키네마스터(주),139670,Dec-16,9342322,1794956,0,9279719,1794956,0
키네마스터(주),139670,Dec-17,10098222,1501289,0,9977766,1554028,0
키네마스터(주),139670,Dec-18,12796770,1963285,0,12063442,2475249,0
키네마스터(주),139670,Dec-19,19423411,1887054,0,19326756,2164534,0
태경산업(주),15890,Dec-11,400323922,67213105,47043211,138611136,15390046,26745537
태경산업(주),15890,Dec-12,406825725,60153865,61778541,146414777,10844554,36355928
태경산업(주),15890,Dec-13,445819807,68568602,57894761,156245955,14190835,32679249
태경산업(주),15890,Dec-14,407671453,67466988,61646022,133720468,12227854,40076621
태경산업(주),15890,Dec-15,353853068,68639814,56130047,103723173,12709479,25843663
태경산업(주),15890,Dec-16,444685147,86138320,50444597,131855744,13283434,15373683
태경산업(주),15890,Dec-17,563737012,83940656,48084845,170055154,18875016,13331399
태경산업(주),15890,Dec-18,563469539,83527657,67605609,162083703,17155204,18989202
태경산업(주),15890,Dec-19,519562901,75583648,61247051,140803292,14486183,18646724
태경케미컬(주),6890,Dec-11,53525072,14593054,1989505,50958168,14084202,1652357
태경케미컬(주),6890,Dec-12,55839714,13030484,2196606,53458727,12692898,1879918
태경케미컬(주),6890,Dec-13,51890971,12565475,1756686,50127102,12469840,1457679
태경케미컬(주),6890,Dec-14,53965988,12534140,1597055,52173966,12137666,1373300
태경케미컬(주),6890,Dec-15,50912036,12810431,2509340,49601814,12672752,2332403
태경케미컬(주),6890,Dec-16,51339557,13129872,3174528,50010477,13016410,2978727
태경케미컬(주),6890,Dec-17,48889793,11884740,2156241,47496957,11678203,2008964
태경케미컬(주),6890,Dec-18,47441991,11788329,2709785,46060627,11553903,2556408
태경케미컬(주),6890,Dec-19,41832104,10104940,1773025,40490951,10384316,1545490
태광산업(주),3240,Dec-11,4004987072,446336504,259559397,3154925683,349192974,239108170
태광산업(주),3240,Dec-12,3715181735,478812538,212780613,2809979959,371909168,191175311
태광산업(주),3240,Dec-13,3513353201,523457651,232068894,2519640790,387977335,209795357
태광산업(주),3240,Dec-14,3162246020,433953000,199211900,2142940484,278915000,177031723
태광산업(주),3240,Dec-15,2804357944,377548000,172090016,1814429007,209621000,147306831
태광산업(주),3240,Dec-16,2671107287,382874674,156166904,1703181029,237835000,137289912
태광산업(주),3240,Dec-17,2915823077,424703917,178788303,1940253080,304745000,153124223
태광산업(주),3240,Dec-18,3108761624,452484718,198826285,2169663296,331368000,170399980
태광산업(주),3240,Dec-19,2918003265,374213494,179174956,2027159119,272429593,157676446
태림포장(주),11280,Dec-11,,,,377011325,79880596,17879080
태림포장(주),11280,Dec-12,,,,391376590,71651646,14813855
태림포장(주),11280,Dec-13,,,,366896836,69493408,14365066
태림포장(주),11280,Dec-14,,,,352047005,62729040,12874956
태림포장(주),11280,Dec-15,350351465,68676280,14125630,324523515,61510618,10423917
태림포장(주),11280,Dec-16,377902760,104405900,24538115,328752571,96481752,20274197
태림포장(주),11280,Dec-17,565689393,106842778,30380095,511921292,98201203,25502086
태림포장(주),11280,Dec-18,608654279,90696453,26323769,554304236,85392076,21515266
태림포장(주),11280,Dec-19,572946203,83528004,25720140,529864730,79587732,19773822
태양금속공업(주),4100,Dec-11,344589399,82119186,73946691,315246129,100095050,52552368
태양금속공업(주),4100,Dec-12,433348535,115219747,88475262,343498337,102477816,54442318
태양금속공업(주),4100,Dec-13,460531722,86260173,79690348,352438553,96822904,47074768
태양금속공업(주),4100,Dec-14,475397440,83234448,83477776,364910558,103658768,43077704
태양금속공업(주),4100,Dec-15,482361925,91179407,71705767,356670510,111280446,31833926
태양금속공업(주),4100,Dec-16,477027217,97323307,65473880,350872051,85736135,22191889
태양금속공업(주),4100,Dec-17,469169633,92354553,60073484,338292738,88078929,25125824
태양금속공업(주),4100,Dec-18,449188919,92281721,77581747,325811616,88657817,29576414
태양금속공업(주),4100,Dec-19,470863288,81135286,81610463,325960732,82112820,27963845
태원물산(주),1420,Dec-11,,,,42074643,11422711,1126668
태원물산(주),1420,Dec-12,,,,44576844,11262246,1559755
태원물산(주),1420,Dec-13,,,,38052491,8267809,1381497
태원물산(주),1420,Dec-14,,,,31591143,6250564,1416759
태원물산(주),1420,Dec-15,,,,30490729,6355247,1910031
태원물산(주),1420,Dec-16,,,,31807062,5848160,1686964
태원물산(주),1420,Dec-17,,,,24900925,5688630,1361042
태원물산(주),1420,Dec-18,,,,21894839,4247199,1164749
태원물산(주),1420,Dec-19,,,,21887046,4073440,1147115
태평양물산(주),7980,Dec-11,469367575,29489525,103433737,448418331,31473181,84540899
태평양물산(주),7980,Dec-12,593322835,58766803,193387386,500425724,46769524,158652855
태평양물산(주),7980,Dec-13,818363328,77587506,228897450,653954466,55549745,176107620
태평양물산(주),7980,Dec-14,798871319,59598940,263230558,638142962,40251487,208052951
태평양물산(주),7980,Dec-15,842559230,64676274,240116977,673437402,43439039,185173230
태평양물산(주),7980,Dec-16,864658855,67157772,154268946,686270957,68265490,97260616
태평양물산(주),7980,Dec-17,922195889,78706751,142830657,715049681,71511863,77525026
태평양물산(주),7980,Dec-18,972052003,81576037,162777944,717495765,85888581,71975499
태평양물산(주),7980,Dec-19,971638980,73271859,200930010,685841472,54272866,104944294
테고사이언스(주),191420,Dec-14,,,,6737842,4325041,326288
테고사이언스(주),191420,Dec-15,,,,7492001,3195152,390837
테고사이언스(주),191420,Dec-16,8343010,3214096,729148,8343010,3214096,729148
테고사이언스(주),191420,Dec-17,8642115,2972373,891208,8602196,2970053,700825
테고사이언스(주),191420,Dec-18,7850219,2661902,693790,7769745,2660606,515546
테고사이언스(주),191420,Dec-19,6346019,2656647,1149809,6273699,2655366,1097942
테라사이언스(주),73640,Dec-11,54207498,14581789,23816280,53123756,14584164,19534607
테라사이언스(주),73640,Dec-12,46925723,9144370,24552512,46078788,9146887,19977402
