회사명,거래소코드,회계년도,당기유동자산(IFRS연결),전기유동자산(IFRS연결),당기유동자산(IFRS개별),전기유동자산(IFRS개별)
(주)동양에스텍,60380,Dec-13,69181951,69181951,66061231,66061231
(주)동양에스텍,60380,Dec-14,60331318,60331318,56422028,56422028
(주)동양에스텍,60380,Dec-15,47864650,47864650,43979564,43979564
(주)동양에스텍,60380,Dec-16,56288467,56288467,49158213,49158213
(주)동양에스텍,60380,Dec-17,66628410,66628410,57036874,57036874
(주)동양에스텍,60380,Dec-18,76588630,76588630,65987223,65987223
(주)동양에스텍,60380,Dec-19,82737462,82737462,60175682,60175682
(주)동우팜투테이블,88910,Dec-11,,,87010746,87010746
(주)동우팜투테이블,88910,Dec-12,,,96888688,96888688
(주)동우팜투테이블,88910,Dec-13,,,71723175,71723175
(주)동우팜투테이블,88910,Dec-14,,,90842118,90842118
(주)동우팜투테이블,88910,Dec-15,,,93237484,93237484
(주)동우팜투테이블,88910,Dec-16,,,98442181,98442181
(주)동우팜투테이블,88910,Dec-17,,,117420452,117420452
(주)동우팜투테이블,88910,Dec-18,,123816728,123816728,123816728
(주)동우팜투테이블,88910,Dec-19,117107822,117107822,118178613,118178613
(주)동운아나텍,94170,Dec-15,,,33244457,33244457
(주)동운아나텍,94170,Dec-16,,,29273500,29273500
(주)동운아나텍,94170,Dec-17,,,26721042,26721042
(주)동운아나텍,94170,Dec-18,,,28716961,28716961
(주)동운아나텍,94170,Dec-19,,,40382701,40382701
(주)동원개발,13120,Dec-11,,,290686172,290686172
(주)동원개발,13120,Dec-12,,,401277646,401277646
(주)동원개발,13120,Dec-13,,,375852111,375852111
(주)동원개발,13120,Dec-14,,,422900015,422900015
(주)동원개발,13120,Dec-15,,,533947995,533947995
(주)동원개발,13120,Dec-16,,,638367012,638367012
(주)동원개발,13120,Dec-17,,,683770671,683770671
(주)동원개발,13120,Dec-18,,,854509805,854509805
(주)동원개발,13120,Dec-19,,,888352112,888352112
(주)동원에프앤비,49770,Dec-11,505709172,505709172,348168692,348168692
(주)동원에프앤비,49770,Dec-12,547134392,547134392,410577652,410577652
(주)동원에프앤비,49770,Dec-13,485135260,485135260,369769306,369769306
(주)동원에프앤비,49770,Dec-14,460516835,460516835,363285985,363285985
(주)동원에프앤비,49770,Dec-15,459956172,459956172,345239907,345239907
(주)동원에프앤비,49770,Dec-16,575584588,568710631,429409197,429409197
(주)동원에프앤비,49770,Dec-17,629085858,629085858,451254190,451254190
(주)동원에프앤비,49770,Dec-18,631378488,631378488,413899713,413899713
(주)동원에프앤비,49770,Dec-19,678973601,678973601,452920909,452920909
(주)동일기연,32960,Dec-11,52425199,52425199,45358312,45358312
(주)동일기연,32960,Dec-12,52634665,52634665,46708243,46708243
(주)동일기연,32960,Dec-13,56820161,56820161,51956371,51956371
(주)동일기연,32960,Dec-14,58207304,58207304,52543524,52543524
(주)동일기연,32960,Dec-15,45073539,45073539,42687334,42687334
(주)동일기연,32960,Dec-16,48959067,48959067,47210728,47210728
(주)동일기연,32960,Dec-17,56950713,56950713,49810580,49810580
(주)동일기연,32960,Dec-18,46221616,46221616,40203292,40203292
(주)동일기연,32960,Dec-19,44152063,44152063,38041973,38041973
(주)동진쎄미켐,5290,Dec-11,199286227,199286227,172601725,172601725
(주)동진쎄미켐,5290,Dec-12,202773110,202773110,185324791,185324791
(주)동진쎄미켐,5290,Dec-13,208914212,208914212,201917403,201917403
(주)동진쎄미켐,5290,Dec-14,228112231,228112231,179842762,179842762
(주)동진쎄미켐,5290,Dec-15,255672477,255672477,172363634,172363634
(주)동진쎄미켐,5290,Dec-16,264793797,264793797,193325338,193325338
(주)동진쎄미켐,5290,Dec-17,302835745,302835745,213662821,213662821
(주)동진쎄미켐,5290,Dec-18,363608168,363608168,241521888,241521888
(주)동진쎄미켐,5290,Dec-19,410640427,410640427,274201903,274201903
(주)두산,150,Dec-11,1763198196,1763198196,699147719,699147719
(주)두산,150,Dec-12,1604314108,14015461061,567179408,567179408
(주)두산,150,Dec-13,12309322279,12309322279,571883652,569386769
(주)두산,150,Dec-14,12276982613,12276982613,639610228,639610228
(주)두산,150,Dec-15,12323751612,12323751612,713533619,713533619
(주)두산,150,Dec-16,10768750104,10761832213,810637993,810637993
(주)두산,150,Dec-17,10867988262,10867988262,980974193,980974193
(주)두산,150,Dec-18,11585894166,11585894166,1176134397,1176134397
(주)두산,150,Dec-19,11048031756,11048031756,921194928,921194928
(주)두산테스나,131970,Dec-13,,,31780844,31780844
(주)두산테스나,131970,Dec-14,,,26890986,26890986
(주)두산테스나,131970,Dec-15,,,21680010,21680010
(주)두산테스나,131970,Dec-16,,,23031625,23031625
(주)두산테스나,131970,Dec-17,,,31288510,31288510
(주)두산테스나,131970,Dec-18,,,36427255,36427255
(주)두산테스나,131970,Dec-19,,,150856946,150856946
(주)두올,16740,Dec-16,126385951,126385951,72823590,72823590
(주)두올,16740,Dec-17,169812525,169812525,51907697,51907697
(주)두올,16740,Dec-18,181999128,181999128,69070363,69070363
(주)두올,16740,Dec-19,198015642,198015642,72585023,72585023
(주)듀오백,73190,Dec-11,31838520,31838520,30513790,30513790
(주)듀오백,73190,Dec-12,24275889,24275889,25108481,25108481
(주)듀오백,73190,Dec-13,24997617,24997617,25670481,25670481
(주)듀오백,73190,Dec-14,21995747,21995747,22690959,22690959
(주)듀오백,73190,Dec-15,19682858,19682858,21074119,21074119
(주)듀오백,73190,Dec-16,14009344,14009344,15073627,15073627
(주)듀오백,73190,Dec-17,17293672,17293672,16550477,16550477
(주)듀오백,73190,Dec-18,13484016,13484016,12889539,12889539
(주)듀오백,73190,Dec-19,13457325,13457325,12548552,12548552
(주)드래곤플라이,30350,Dec-11,27234641,27234641,27020443,27020443
(주)드래곤플라이,30350,Dec-12,21037689,21037689,20959667,20959667
(주)드래곤플라이,30350,Dec-13,7673828,7673828,7885664,7885664
(주)드래곤플라이,30350,Dec-14,7890161,7890161,7228387,7228387
(주)드래곤플라이,30350,Dec-15,5197597,5197597,5177954,5177954
(주)드래곤플라이,30350,Dec-16,8218304,,8212125,8218304
(주)드래곤플라이,30350,Dec-17,,,1959449,1959449
(주)드래곤플라이,30350,Dec-18,,12552519,12552519,12552519
(주)드래곤플라이,30350,Dec-19,8279251,8279251,7906365,7906365
(주)드림시큐리티,203650,Dec-14,,,,
(주)드림시큐리티,203650,Dec-15,,,,
(주)드림시큐리티,203650,Dec-16,,,,
(주)드림시큐리티,203650,Dec-17,14180935,14180935,11774507,11774507
(주)드림시큐리티,203650,Dec-18,15795920,15795920,13604984,13604984
(주)드림시큐리티,203650,Dec-19,15880202,15880202,13522045,13522045
(주)드림어스컴퍼니,60570,Dec-11,71348143,69245039,58632000,58632000
(주)드림어스컴퍼니,60570,Dec-12,53264866,53264866,41251797,41251797
(주)드림어스컴퍼니,60570,Dec-13,28042963,28042963,27065188,27065188
(주)드림어스컴퍼니,60570,Dec-14,58147217,58147217,55332176,55332176
(주)드림어스컴퍼니,60570,Dec-15,50783478,50783478,49039541,49039541
(주)드림어스컴퍼니,60570,Dec-16,40557577,40557578,39062900,39062900
(주)드림어스컴퍼니,60570,Dec-17,74872702,74872702,68138954,68138954
(주)드림어스컴퍼니,60570,Dec-18,150013247,150013247,132217424,132217424
(주)드림어스컴퍼니,60570,Dec-19,136268491,136268491,128956261,128956261
(주)드림텍,192650,Dec-19,158733889,158733889,125563764,125563764
(주)디딤,217620,Dec-15,,,,
(주)디딤,217620,Dec-16,,,,
(주)디딤,217620,Dec-17,22391233,22391233,22177218,22177218
(주)디딤,217620,Dec-18,23473906,23473906,22995956,22995956
(주)디딤,217620,Dec-19,29769219,29769219,29834295,29834295
(주)디모아,16670,Dec-11,,27117962,27117962,27117962
(주)디모아,16670,Dec-12,46712022,46712022,30743152,30743152
(주)디모아,16670,Dec-13,52641178,52641178,32306179,32306179
(주)디모아,16670,Dec-14,63185365,63185365,43470109,43470109
(주)디모아,16670,Dec-15,79020708,79020708,46024679,46024679
(주)디모아,16670,Dec-16,63907850,63681770,41094280,40868200
(주)디모아,16670,Dec-17,62471978,62471978,40848260,40848260
(주)디모아,16670,Dec-18,64975213,64975213,34138370,34138370
(주)디모아,16670,Dec-19,86078951,86078951,38539858,38539858
(주)디바이스이엔지,187870,Dec-17,,,62588610,62588610
(주)디바이스이엔지,187870,Dec-18,,,52397963,52397963
(주)디바이스이엔지,187870,Dec-19,,,85374191,85374191
(주)디비아이엔씨,12030,Dec-11,133657144,133657144,133599057,133599057
(주)디비아이엔씨,12030,Dec-12,186427965,186427965,188870422,188870422
(주)디비아이엔씨,12030,Dec-13,186036732,186036732,186626534,186626534
(주)디비아이엔씨,12030,Dec-14,137506858,137506858,131618622,131618622
(주)디비아이엔씨,12030,Dec-15,182404085,182404085,180205394,180205394
(주)디비아이엔씨,12030,Dec-16,54657980,54657980,52617767,52617767
(주)디비아이엔씨,12030,Dec-17,60631335,64597177,60563870,64529712
(주)디비아이엔씨,12030,Dec-18,83654778,83654778,62734963,62734963
(주)디비아이엔씨,12030,Dec-19,83915480,83915480,62441923,62441923
(주)디스플레이테크,66670,Dec-11,,,69015614,69015614
(주)디스플레이테크,66670,Dec-12,,,109104955,109104955
(주)디스플레이테크,66670,Dec-13,,,209775110,209775110
(주)디스플레이테크,66670,Dec-14,,,170454316,170454316
(주)디스플레이테크,66670,Dec-15,,,104206205,104206205
(주)디스플레이테크,66670,Dec-16,,,88039881,88039881
(주)디스플레이테크,66670,Dec-17,,,69729143,69729143
(주)디스플레이테크,66670,Dec-18,,,74164826,74164826
(주)디스플레이테크,66670,Dec-19,,68797929,68797929,68797929
(주)디아이,3160,Dec-11,81204435,81204435,49019628,49019628
(주)디아이,3160,Dec-12,89086218,89086218,55234380,55234380
(주)디아이,3160,Dec-13,91209350,91209350,64556626,64556626
(주)디아이,3160,Dec-14,90365397,90365397,69578138,69578138
(주)디아이,3160,Dec-15,61767159,61767159,41201748,41201748
(주)디아이,3160,Dec-16,63561371,63561371,40463622,40463622
(주)디아이,3160,Dec-17,91345764,91345764,58420995,58420995
(주)디아이,3160,Dec-18,88660278,88660278,48613208,48613208
(주)디아이,3160,Dec-19,100994559,100994559,64948447,64948447
(주)디아이씨,92200,Dec-11,223280918,223280918,172226954,172226954
(주)디아이씨,92200,Dec-12,224203045,224203045,175687594,175687594
(주)디아이씨,92200,Dec-13,210285331,210285331,144441320,144441320
(주)디아이씨,92200,Dec-14,202311414,202311414,125810528,125810528
(주)디아이씨,92200,Dec-15,217723618,217723618,130386631,130386631
(주)디아이씨,92200,Dec-16,285037704,285037704,160803267,160803267
(주)디아이씨,92200,Dec-17,333703894,332098797,189557407,189557407
(주)디아이씨,92200,Dec-18,328698480,328698480,200580089,200580089
(주)디아이씨,92200,Dec-19,308997966,308997966,189323898,189323898
(주)디아크,78590,Dec-11,,,9069128,9069128
(주)디아크,78590,Dec-12,,,8580432,8580432
(주)디아크,78590,Dec-13,,,7142691,7142691
(주)디아크,78590,Dec-14,,,8379067,8379067
(주)디아크,78590,Dec-15,,,8853506,8853506
(주)디아크,78590,Dec-16,,,11677312,11677312
(주)디아크,78590,Dec-17,,13490078,13490078,13490078
(주)디아크,78590,Dec-18,41297747,41297747,37858284,37858284
(주)디아크,78590,Dec-19,45794622,45794622,41428390,41428390
(주)디알비동일,4840,Dec-11,249262221,249262221,165842571,165842571
(주)디알비동일,4840,Dec-12,178812735,,84278471,84278471
(주)디알비동일,4840,Dec-13,284381812,284381812,85547712,85547712
(주)디알비동일,4840,Dec-14,329055707,329055707,88368340,88368340
(주)디알비동일,4840,Dec-15,334806963,334806963,68651163,68651163
(주)디알비동일,4840,Dec-16,344126571,344126571,64323412,64323412
(주)디알비동일,4840,Dec-17,301053030,301053030,58592360,58592360
(주)디알비동일,4840,Dec-18,307345463,307345463,60229703,60229703
(주)디알비동일,4840,Dec-19,319781106,319781106,56452733,56452733
(주)디알젬,263690,Dec-18,31811821,31811821,31811771,31811771
(주)디알젬,263690,Dec-19,44040040,44040040,44120014,44120014
(주)디알텍,214680,Dec-15,,,,
(주)디알텍,214680,Dec-16,27543341,27543341,27702830,27702830
(주)디알텍,214680,Dec-17,31258435,31258435,30295189,30295189
(주)디알텍,214680,Dec-18,35252120,35252120,33984028,33984028
(주)디알텍,214680,Dec-19,48524743,48524743,46089086,46089086
(주)디앤씨미디어,263720,Dec-17,,33031636,33031636,33031636
(주)디앤씨미디어,263720,Dec-18,39568407,39568407,39224851,39224851
(주)디앤씨미디어,263720,Dec-19,48999093,48999093,47989719,47989719
(주)디에스앤엘,141020,Dec-13,13945893,13945893,12749454,12749454
(주)디에스앤엘,141020,Dec-14,21021298,21021298,20256248,20256248
(주)디에스앤엘,141020,Dec-15,18903428,18903428,18674239,18674239
(주)디에스앤엘,141020,Dec-16,14296567,14296567,14572877,14572877
(주)디에스앤엘,141020,Dec-17,26136856,26136856,25828773,25828773
(주)디에스앤엘,141020,Dec-18,70521414,70521414,65049065,22392271
(주)디에스앤엘,141020,Dec-19,60641848,60641848,18259470,18259470
(주)디에스케이,109740,Dec-11,30426166,30426166,29938100,29938100
(주)디에스케이,109740,Dec-12,27161338,27161338,26815279,26815279
(주)디에스케이,109740,Dec-13,26605387,26605387,26317160,26317160
(주)디에스케이,109740,Dec-14,36769010,36769010,36368992,36368992
(주)디에스케이,109740,Dec-15,46003815,46003815,45025847,45025847
(주)디에스케이,109740,Dec-16,82197831,82197831,32578452,32578452
(주)디에스케이,109740,Dec-17,111144428,111144428,110146929,110146929
(주)디에스케이,109740,Dec-18,89817828,89817828,85754412,85754412
(주)디에스케이,109740,Dec-19,63810597,63810597,52376711,52376711
(주)디에이테크놀로지,196490,Dec-14,25670573,25670573,25509282,25509282
(주)디에이테크놀로지,196490,Dec-15,26623637,26623637,26353646,26353646
(주)디에이테크놀로지,196490,Dec-16,46291371,46291371,46055799,46055799
(주)디에이테크놀로지,196490,Dec-17,53490115,53490115,53019660,53019660
(주)디에이테크놀로지,196490,Dec-18,95993493,95993493,94836596,94836596
(주)디에이테크놀로지,196490,Dec-19,78105253,63736628,78994831,64626205
(주)디에이피,66900,Dec-11,,,49503478,49503478
(주)디에이피,66900,Dec-12,,,49557980,49557980
(주)디에이피,66900,Dec-13,,,55864388,55864388
(주)디에이피,66900,Dec-14,,,73229965,73229965
(주)디에이피,66900,Dec-15,,,60298155,60298155
(주)디에이피,66900,Dec-16,,,64640413,64640413
(주)디에이피,66900,Dec-17,,,66445854,66445854
(주)디에이피,66900,Dec-18,,,59521919,59521919
(주)디에이피,66900,Dec-19,,,71381525,71381525
(주)디엔에이링크,127120,Dec-11,,,12432676,12432676
(주)디엔에이링크,127120,Dec-12,,,19086319,19086319
(주)디엔에이링크,127120,Dec-13,,,11922498,11922498
(주)디엔에이링크,127120,Dec-14,,9163913,9163913,9163913
(주)디엔에이링크,127120,Dec-15,15353437,15353437,15322744,15322744
(주)디엔에이링크,127120,Dec-16,13425949,13425949,12971032,12971032
(주)디엔에이링크,127120,Dec-17,15126333,15126333,15142615,15142615
(주)디엔에이링크,127120,Dec-18,22517007,22517007,18739058,18739058
(주)디엔에이링크,127120,Dec-19,14644481,14644481,12341919,12341919
(주)디엔에프,92070,Dec-11,,,16470975,16470975
(주)디엔에프,92070,Dec-12,,,20085208,20085208
(주)디엔에프,92070,Dec-13,,,12657409,12657409
(주)디엔에프,92070,Dec-14,,,22476636,22476636
(주)디엔에프,92070,Dec-15,,,27795702,27795702
(주)디엔에프,92070,Dec-16,,,30731508,30731508
(주)디엔에프,92070,Dec-17,,,38984962,38984962
(주)디엔에프,92070,Dec-18,,,38521832,38521832
(주)디엔에프,92070,Dec-19,,32409394,32409394,32409394
(주)디엔오토모티브,7340,Dec-11,384535387,381955931,207880368,205300912
(주)디엔오토모티브,7340,Dec-12,343763544,,176825325,176825325
(주)디엔오토모티브,7340,Dec-13,365179830,365179830,193895754,193895754
(주)디엔오토모티브,7340,Dec-14,450588805,450588805,202629004,202629004
(주)디엔오토모티브,7340,Dec-15,465383552,465383552,157985968,157985968
(주)디엔오토모티브,7340,Dec-16,474620149,474620149,155718786,155718786
(주)디엔오토모티브,7340,Dec-17,387821769,387821769,47334475,47334475
(주)디엔오토모티브,7340,Dec-18,454682427,454682427,101415121,101415121
(주)디엔오토모티브,7340,Dec-19,431881633,431881633,79122289,79122289
(주)디엠에스,68790,Dec-11,197250203,197250203,192059641,192059641
(주)디엠에스,68790,Dec-12,116924857,116924857,101308921,101308921
(주)디엠에스,68790,Dec-13,116296328,116296328,111868669,111868669
(주)디엠에스,68790,Dec-14,99910033,99910033,96531321,96531321
(주)디엠에스,68790,Dec-15,114764816,91588018,144528002,121351204
(주)디엠에스,68790,Dec-16,113204498,114560756,120971886,122328144
(주)디엠에스,68790,Dec-17,149549936,149549936,137211551,137211551
(주)디엠에스,68790,Dec-18,159939972,159939972,165814551,165814551
(주)디엠에스,68790,Dec-19,134517298,134517298,136849051,136849051
(주)디오,39840,Dec-11,67491344,67491344,69220392,69220392
(주)디오,39840,Dec-12,47748910,47748910,45730365,45730365
