회사명,거래소코드,회계년도,매출액(IFRS연결),재고자산(IFRS연결),매출액(IFRS개별),재고자산(IFRS개별)
(주)태영건설,9410,Dec-12,2281618316,123883516,1639160744,123399333
(주)태영건설,9410,Dec-13,2180379230,98104958,1493197330,96525991
(주)태영건설,9410,Dec-14,1875043214,76952564,1109445110,75219133
(주)태영건설,9410,Dec-15,1883518737,122630124,1002428220,38607346
(주)태영건설,9410,Dec-16,2059304924,515700565,984553805,43412019
(주)태영건설,9410,Dec-17,3266415746,1151244604,1490902224,92013213
(주)태영건설,9410,Dec-18,3850546030,943870012,1996049484,206959552
(주)태영건설,9410,Dec-19,3924370755,985473830,2175685521,502611759
(주)태웅,44490,Dec-11,,,480665365,181453116
(주)태웅,44490,Dec-12,,,421515758,125695536
(주)태웅,44490,Dec-13,,,410132757,122953278
(주)태웅,44490,Dec-14,,,411545446,92027371
(주)태웅,44490,Dec-15,,,365346871,74865923
(주)태웅,44490,Dec-16,,,321984454,85946540
(주)태웅,44490,Dec-17,,,304366834,98717180
(주)태웅,44490,Dec-18,,,289546470,169031173
(주)태웅,44490,Dec-19,,,374030762,151728134
(주)태웅로직스,124560,Dec-19,286073126,0,273971524,0
(주)테라젠이텍스,66700,Dec-11,96247357,11569643,65757218,8276092
(주)테라젠이텍스,66700,Dec-12,79322908,10911886,48684609,7206562
(주)테라젠이텍스,66700,Dec-13,90730510,15854056,56398910,6999060
(주)테라젠이텍스,66700,Dec-14,106580791,15340499,52243893,7046254
(주)테라젠이텍스,66700,Dec-15,98884314,14504759,59878782,9502566
(주)테라젠이텍스,66700,Dec-16,101283309,15822346,60237425,10080019
(주)테라젠이텍스,66700,Dec-17,107591869,15870282,66010923,9493698
(주)테라젠이텍스,66700,Dec-18,117474508,18719169,62724135,12022358
(주)테라젠이텍스,66700,Dec-19,138083445,21429463,65804560,14640746
(주)테스,95610,Dec-11,,,71144866,14895355
(주)테스,95610,Dec-12,,,70350019,12642702
(주)테스,95610,Dec-13,67053692,16455367,67053692,16455367
(주)테스,95610,Dec-14,109677283,13754535,109632247,13754535
(주)테스,95610,Dec-15,100346778,21455406,99853137,21455406
(주)테스,95610,Dec-16,178907934,24207189,178135030,24207189
(주)테스,95610,Dec-17,275790382,54214349,275184465,54214349
(주)테스,95610,Dec-18,287069351,67602887,286535044,67602887
(주)테스,95610,Dec-19,178374964,49970003,177545547,49970003
(주)테이팩스,55490,Dec-17,105852233,11691194,105026830,11264014
(주)테이팩스,55490,Dec-18,108498548,14242916,107459615,13706539
(주)테이팩스,55490,Dec-19,112605437,10974567,111638116,10472562
(주)테크윙,89030,Dec-11,,,101978946,20229925
(주)테크윙,89030,Dec-12,,,91076776,20275479
(주)테크윙,89030,Dec-13,91818794,27843501,84670825,27663033
(주)테크윙,89030,Dec-14,112442521,33509855,103648366,33251083
(주)테크윙,89030,Dec-15,136031630,37264665,134503654,36642141
(주)테크윙,89030,Dec-16,141979322,34158348,133889168,32861420
(주)테크윙,89030,Dec-17,222772282,50558217,185196624,48684912
(주)테크윙,89030,Dec-18,193710297,61290144,183949929,59607445
(주)테크윙,89030,Dec-19,186865006,60543673,160383059,54743258
(주)텔레칩스,54450,Dec-11,,,72005501,10594273
(주)텔레칩스,54450,Dec-12,,,74031432,16094877
(주)텔레칩스,54450,Dec-13,,,74010712,14909098
(주)텔레칩스,54450,Dec-14,,,75272434,12994726
(주)텔레칩스,54450,Dec-15,,,82105894,15638403
(주)텔레칩스,54450,Dec-16,100969671,16174148,100889973,16174148
(주)텔레칩스,54450,Dec-17,122666738,24731427,122345980,24731427
(주)텔레칩스,54450,Dec-18,126098776,22771404,126084822,22771404
(주)텔레칩스,54450,Dec-19,132195565,20946392,132011261,20946392
(주)텔레필드,91440,Dec-11,,,26495411,10338814
(주)텔레필드,91440,Dec-12,,,26986073,10676077
(주)텔레필드,91440,Dec-13,,,28038005,11094648
(주)텔레필드,91440,Dec-14,,,43608157,17504268
(주)텔레필드,91440,Dec-15,,,37423910,16902197
(주)텔레필드,91440,Dec-16,43098885,18197208,43098885,17407597
(주)텔레필드,91440,Dec-17,37433073,19765978,32656208,18981361
(주)텔레필드,91440,Dec-18,30225785,18101639,26571807,17592555
(주)텔레필드,91440,Dec-19,56538905,21704153,32548572,19141674
(주)텔콘알에프제약,200230,Dec-14,58756395,4150048,58617722,3730847
(주)텔콘알에프제약,200230,Dec-15,28542711,1868467,27576675,1417716
(주)텔콘알에프제약,200230,Dec-16,29840249,3936117,22065967,2397833
(주)텔콘알에프제약,200230,Dec-17,41774342,3450241,29704739,2076134
(주)텔콘알에프제약,200230,Dec-18,57708456,4492380,47959827,3142304
(주)텔콘알에프제약,200230,Dec-19,56590831,4189210,51215126,2963922
(주)토니모리,214420,Dec-15,219924760,19464641,219969833,18212988
(주)토니모리,214420,Dec-16,233120694,33853611,236453729,26195285
(주)토니모리,214420,Dec-17,205732328,31205213,202696680,20373255
(주)토니모리,214420,Dec-18,180974833,32706144,169051236,23702788
(주)토니모리,214420,Dec-19,172026783,25075322,160995709,20667819
(주)토박스코리아,215480,Dec-15,,,,
(주)토박스코리아,215480,Dec-16,,,,
(주)토박스코리아,215480,Dec-17,,,30535280,7953429
(주)토박스코리아,215480,Dec-18,,,24371645,8977873
(주)토박스코리아,215480,Dec-19,,,28366406,11594516
(주)토비스,51360,Dec-11,320084132,36578066,316238628,36331916
(주)토비스,51360,Dec-12,359367228,36559707,353091356,35715568
(주)토비스,51360,Dec-13,481225127,44873048,472790800,44332449
(주)토비스,51360,Dec-14,609521052,65215550,606232602,64824955
(주)토비스,51360,Dec-15,462830228,43074005,463196078,42293830
(주)토비스,51360,Dec-16,454454017,64799514,455566497,64203470
(주)토비스,51360,Dec-17,522718329,54239082,523988615,49287522
(주)토비스,51360,Dec-18,430178783,70263840,430991035,64982539
(주)토비스,51360,Dec-19,418881870,64516077,418056153,62264460
(주)토탈소프트뱅크,45340,Dec-11,,,10471414,30214
(주)토탈소프트뱅크,45340,Dec-12,,,10058151,32026
(주)토탈소프트뱅크,45340,Dec-13,,,7784424,73121
(주)토탈소프트뱅크,45340,Dec-14,,,7563215,12706
(주)토탈소프트뱅크,45340,Dec-15,,,6376186,4650
(주)토탈소프트뱅크,45340,Dec-16,,,9419277,19495
(주)토탈소프트뱅크,45340,Dec-17,,,9746423,21947
(주)토탈소프트뱅크,45340,Dec-18,,,11629588,61444
(주)토탈소프트뱅크,45340,Dec-19,,,11817222,105207
(주)톱텍,108230,Dec-11,,,200897503,8944920
(주)톱텍,108230,Dec-12,148319631,14501441,148319631,14498221
(주)톱텍,108230,Dec-13,227094225,27302223,234597779,26888395
(주)톱텍,108230,Dec-14,164711685,24207136,171669358,23499612
(주)톱텍,108230,Dec-15,230553626,9874955,228833299,8951499
(주)톱텍,108230,Dec-16,392662456,93279267,387475224,91394630
(주)톱텍,108230,Dec-17,1138438650,29323718,1136587156,25568670
(주)톱텍,108230,Dec-18,308791516,22227255,286184621,16362975
(주)톱텍,108230,Dec-19,167160373,60226089,165493724,55793235
(주)투비소프트,79970,Dec-11,,,22763586,0
(주)투비소프트,79970,Dec-12,28815346,0,28414902,0
(주)투비소프트,79970,Dec-13,29101197,0,28473623,0
(주)투비소프트,79970,Dec-14,31509878,0,25984496,0
(주)투비소프트,79970,Dec-15,31922860,0,27488534,0
(주)투비소프트,79970,Dec-16,39181813,0,34807407,0
(주)투비소프트,79970,Dec-17,39454565,3443093,30895429,2000000
(주)투비소프트,79970,Dec-18,53924737,2068025,33622689,1010022
(주)투비소프트,79970,Dec-19,40782024,823323,35972724,93442
(주)트루윈,105550,Dec-14,,,36178841,2859149
(주)트루윈,105550,Dec-15,,,32165136,3918778
(주)트루윈,105550,Dec-16,,,33228923,3675609
(주)트루윈,105550,Dec-17,,,35388139,3075043
(주)트루윈,105550,Dec-18,,,33647588,3165268
(주)트루윈,105550,Dec-19,,,29558743,4444937
(주)특수건설,26150,Dec-11,,,113324551,10554046
(주)특수건설,26150,Dec-12,,,145122030,9804976
(주)특수건설,26150,Dec-13,,,167277059,11320276
(주)특수건설,26150,Dec-14,,,153537574,6180684
(주)특수건설,26150,Dec-15,,,149042834,4876483
(주)특수건설,26150,Dec-16,,,138116060,4676187
(주)특수건설,26150,Dec-17,131132091,8115437,128027954,8115437
(주)특수건설,26150,Dec-18,186200582,10048400,168210145,10048400
(주)특수건설,26150,Dec-19,193202917,10038479,182821495,10038479
(주)티라유텍,322180,Dec-19,,,28539531,447048
(주)티로보틱스,117730,Dec-18,66524525,12117639,67518871,11224687
(주)티로보틱스,117730,Dec-19,51553281,11565855,52360467,11455626
(주)티비씨,33830,Dec-11,37600065,61706,37073824,50703
(주)티비씨,33830,Dec-12,36927962,60754,36264741,54961
(주)티비씨,33830,Dec-13,33499370,0,33499370,0
(주)티비씨,33830,Dec-14,35232833,0,35232833,0
(주)티비씨,33830,Dec-15,41125286,3306,40871385,0
(주)티비씨,33830,Dec-16,38827003,2942,38513717,0
(주)티비씨,33830,Dec-17,42211580,2752,41921451,0
(주)티비씨,33830,Dec-18,40608939,2535,40359498,0
(주)티비씨,33830,Dec-19,49281263,2038,49031092,0
(주)티비에이치글로벌,84870,Dec-11,471634836,159556323,181462213,74731867
(주)티비에이치글로벌,84870,Dec-12,521060092,137860068,173470827,61171645
(주)티비에이치글로벌,84870,Dec-13,555207099,131137346,166970170,62838446
(주)티비에이치글로벌,84870,Dec-14,549843829,156883598,146244923,65454452
(주)티비에이치글로벌,84870,Dec-15,632110049,197052046,128501368,66106020
(주)티비에이치글로벌,84870,Dec-16,722249786,199193475,158895899,65876222
(주)티비에이치글로벌,84870,Dec-17,694474511,198649379,180047261,64924550
(주)티비에이치글로벌,84870,Dec-18,,,208807277,62522850
(주)티비에이치글로벌,84870,Dec-19,,,210778625,58981561
(주)티사이언티픽,57680,Dec-11,,,10719098,0
(주)티사이언티픽,57680,Dec-12,,,9688822,0
(주)티사이언티픽,57680,Dec-13,8662180,387989,8662180,387757
(주)티사이언티픽,57680,Dec-14,,,25144567,3257
(주)티사이언티픽,57680,Dec-15,37020529,0,37020529,0
(주)티사이언티픽,57680,Dec-16,29775243,0,29775243,0
(주)티사이언티픽,57680,Dec-17,,,44382402,0
(주)티사이언티픽,57680,Dec-18,,,5213668,3888
(주)티사이언티픽,57680,Dec-19,,,7690404,0
(주)티씨케이,64760,Dec-11,,,59442486,14616873
(주)티씨케이,64760,Dec-12,,,48811038,19496463
(주)티씨케이,64760,Dec-13,,,35055732,13514150
(주)티씨케이,64760,Dec-14,,,45221490,11296506
(주)티씨케이,64760,Dec-15,,,61929728,9327798
(주)티씨케이,64760,Dec-16,,,89446645,13621595
(주)티씨케이,64760,Dec-17,,,130310060,18315307
(주)티씨케이,64760,Dec-18,,,170518830,25794063
(주)티씨케이,64760,Dec-19,,,171378814,34699740
(주)티앤알바이오팹,246710,Dec-18,,,974315,391355
(주)티앤알바이오팹,246710,Dec-19,,,1287126,424419
(주)티에스넥스젠,43220,Dec-11,,,25509487,2210333
(주)티에스넥스젠,43220,Dec-12,,,3513154,3378167
(주)티에스넥스젠,43220,Dec-13,,,15274093,655101
(주)티에스넥스젠,43220,Dec-14,17706854,464191,17731354,464191
(주)티에스넥스젠,43220,Dec-15,18479203,165442,14425574,70565
(주)티에스넥스젠,43220,Dec-16,32850567,2923123,18536385,785138
(주)티에스넥스젠,43220,Dec-17,37440454,3179269,23192844,2540942
(주)티에스넥스젠,43220,Dec-18,39527527,5091607,27959282,4319338
(주)티에스넥스젠,43220,Dec-19,42661536,4821377,32394970,4596064
(주)티에스이,131290,Dec-11,132771090,13151438,100975654,10155995
(주)티에스이,131290,Dec-12,99437986,15823711,62746280,11288815
(주)티에스이,131290,Dec-13,110666845,15850081,74874934,10260103
(주)티에스이,131290,Dec-14,145648441,17002177,105755004,10340424
(주)티에스이,131290,Dec-15,132224417,19093541,81413248,10041772
(주)티에스이,131290,Dec-16,126712203,22624651,61654193,9347793
(주)티에스이,131290,Dec-17,185749435,22697079,101235629,9767495
(주)티에스이,131290,Dec-18,184431173,19555844,107150369,8341935
(주)티에스이,131290,Dec-19,191490314,27537645,114955821,16191378
(주)티에스트릴리온,317240,Dec-19,,,,
(주)티에이치엔,19180,Dec-11,146087670,13280259,138565321,12261690
(주)티에이치엔,19180,Dec-12,162925090,30042775,166347384,14700402
(주)티에이치엔,19180,Dec-13,225496090,27469749,190518114,11317163
(주)티에이치엔,19180,Dec-14,229346898,26925205,179696159,15197285
(주)티에이치엔,19180,Dec-15,276197806,30045939,240960633,18076499
(주)티에이치엔,19180,Dec-16,293815684,29693078,258025320,15811358
(주)티에이치엔,19180,Dec-17,312716520,37977027,263401715,25044172
(주)티에이치엔,19180,Dec-18,372768605,33170713,331053733,22085525
(주)티에이치엔,19180,Dec-19,402190764,36707416,356789121,25622517
(주)티엘아이,62860,Dec-11,117886986,8575298,52328977,5877249
(주)티엘아이,62860,Dec-12,129817683,11357534,64400824,8465077
(주)티엘아이,62860,Dec-13,115998945,9290696,67278651,7308883
(주)티엘아이,62860,Dec-14,133379534,12490676,85727352,9907250
(주)티엘아이,62860,Dec-15,132750768,9908910,88281306,7780768
(주)티엘아이,62860,Dec-16,77429304,9092895,72365334,8888648
(주)티엘아이,62860,Dec-17,67241628,14033072,63190870,13658245
(주)티엘아이,62860,Dec-18,48492103,5919026,45356294,5619336
(주)티엘아이,62860,Dec-19,41981841,4194358,38672133,3802869
(주)티움바이오,321550,Dec-19,,,1113000,0
(주)티웨이항공,91810,Dec-18,731788991,9338084,731917177,9338084
(주)티웨이항공,91810,Dec-19,810449906,11739861,810637178,11739861
(주)티웨이홀딩스,4870,Dec-11,,,8879012,1073819
(주)티웨이홀딩스,4870,Dec-12,,,7273315,1836485
(주)티웨이홀딩스,4870,Dec-13,132566061,2727336,6709514,1531663
(주)티웨이홀딩스,4870,Dec-14,236206014,2644971,17752275,1054584
(주)티웨이홀딩스,4870,Dec-15,288870360,3596303,21988238,1479434
(주)티웨이홀딩스,4870,Dec-16,411870541,6477634,29114533,2817664
(주)티웨이홀딩스,4870,Dec-17,612787407,8939655,28755176,2349205
(주)티웨이홀딩스,4870,Dec-18,737489328,10917841,5700337,1579757
(주)티웨이홀딩스,4870,Dec-19,817530537,14331903,7080631,2592042
(주)티케이케미칼,104480,Dec-11,1007351548,47656296,1000564178,46061969
(주)티케이케미칼,104480,Dec-12,,,852763702,65263078
(주)티케이케미칼,104480,Dec-13,,,848025474,64203603
(주)티케이케미칼,104480,Dec-14,,,808487120,96110707
(주)티케이케미칼,104480,Dec-15,,,658977656,72852429
(주)티케이케미칼,104480,Dec-16,,,612392890,102120777
(주)티케이케미칼,104480,Dec-17,,,714390502,72900343
(주)티케이케미칼,104480,Dec-18,,,789034201,153820941
(주)티케이케미칼,104480,Dec-19,620804114,106390916,612702078,104259636
(주)티플랙스,81150,Dec-11,138460771,26082014,138191727,25552913
(주)티플랙스,81150,Dec-12,121333472,27334120,118863955,26490196
(주)티플랙스,81150,Dec-13,109769137,25679290,108475891,24378987
(주)티플랙스,81150,Dec-14,102754411,23163663,100664742,23158338
(주)티플랙스,81150,Dec-15,93233989,23953695,92088256,23859660
(주)티플랙스,81150,Dec-16,,,100401651,23621060
(주)티플랙스,81150,Dec-17,,,117694298,27526568
(주)티플랙스,81150,Dec-18,,,121665673,29342667
(주)티플랙스,81150,Dec-19,,,131217033,32167548
(주)티피씨,130740,Dec-11,,,43591439,5630926
(주)티피씨,130740,Dec-12,,,44568189,5462053
(주)티피씨,130740,Dec-13,,,44500080,5526588
(주)티피씨,130740,Dec-14,,,49314279,5075771
(주)티피씨,130740,Dec-15,,,50815110,4870447
(주)티피씨,130740,Dec-16,54390115,5569473,50731367,4866196
(주)티피씨,130740,Dec-17,51592715,7082190,45175625,6462855
(주)티피씨,130740,Dec-18,78436414,17014620,46243067,6645278
(주)티피씨,130740,Dec-19,84685070,14189312,41688505,5995479
(주)티피씨메카트로닉스,48770,Jun-11,85580776,14883591,73093769,10688390
(주)티피씨메카트로닉스,48770,Jun-12,76882299,14205350,63842912,10124295
(주)티피씨메카트로닉스,48770,Jun-13,79376433,15910040,64891281,12751649
(주)티피씨메카트로닉스,48770,Dec-14,78617990,20671257,64539548,16855270
(주)티피씨메카트로닉스,48770,Dec-15,86740197,27765503,74243663,20359647
(주)티피씨메카트로닉스,48770,Dec-16,92337671,16379489,74444535,11751320
(주)티피씨메카트로닉스,48770,Dec-17,101897097,18640817,86574975,14340269
(주)티피씨메카트로닉스,48770,Dec-18,104628102,18849042,80418607,14760029
(주)티피씨메카트로닉스,48770,Dec-19,101092281,19419992,79264294,14710088
(주)파나진,46210,Dec-11,41453442,6543335,40731377,6045264
(주)파나진,46210,Dec-12,,,28641189,713793
(주)파나진,46210,Dec-13,,,4216038,539516
(주)파나진,46210,Dec-14,,,5011385,719587
(주)파나진,46210,Dec-15,,,5920043,552714
(주)파나진,46210,Dec-16,,,6961089,1596800
(주)파나진,46210,Dec-17,,,7394731,1199463
(주)파나진,46210,Dec-18,,,7703747,1179530
(주)파나진,46210,Dec-19,,,7950193,1246794
(주)파라다이스,34230,Dec-11,373999219,696224,358251746,310924
(주)파라다이스,34230,Dec-12,518513911,2446407,401798843,191723
(주)파라다이스,34230,Dec-13,639358241,2615516,491178874,176005
(주)파라다이스,34230,Dec-14,676154687,2516624,490022427,168343
(주)파라다이스,34230,Dec-15,615357061,2701040,444511022,249950
(주)파라다이스,34230,Dec-16,694856269,2402758,520751140,219622
(주)파라다이스,34230,Dec-17,668041930,5373339,391971788,228754
(주)파라다이스,34230,Dec-18,787616484,6647674,403766411,278147
(주)파라다이스,34230,Dec-19,979432909,6191060,424588401,259836
(주)파라텍,33540,Dec-11,114115645,5188024,112402216,4183656
(주)파라텍,33540,Dec-12,91358660,5728603,89929255,4134053
(주)파라텍,33540,Dec-13,108660143,8892891,106588578,7365221
(주)파라텍,33540,Dec-14,132087754,5029423,130527979,4953655
(주)파라텍,33540,Dec-15,148169203,5394151,147846422,5098798
(주)파라텍,33540,Dec-16,226852268,9112084,226669028,8618590
(주)파라텍,33540,Dec-17,259716264,9993757,259209218,9635261
(주)파라텍,33540,Dec-18,191164238,11590490,190819847,11243225
(주)파라텍,33540,Dec-19,126614043,14151239,126217108,13968101
(주)파루,43200,Dec-11,20631050,7233847,20276203,7233847
(주)파루,43200,Dec-12,38873420,5927029,38477097,5927029
