회사명,거래소코드,회계년도,유형자산(IFRS연결),건설중인자산(IFRS연결),유형자산(IFRS개별),건설중인자산(IFRS개별),합계_기말인원
아세아시멘트(주),183190,Dec-18,0,19084973,399791172,14378281,487
아세아시멘트(주),183190,Dec-19,0,13325810,391695805,8273331,480
아세아제지(주),2310,Dec-11,0,8633153,123139999,8460153,175
아세아제지(주),2310,Dec-12,0,1350371,109520850,80787,172
아세아제지(주),2310,Dec-13,0,1304704,253980857,667284,260
아세아제지(주),2310,Dec-14,0,2559073,252019827,2493600,256
아세아제지(주),2310,Dec-15,2700065,2467698,247191795,697683,253
아세아제지(주),2310,Dec-16,0,45524876,250154655,11603199,251
아세아제지(주),2310,Dec-17,0,8868186,249896845,5283632,264
아세아제지(주),2310,Dec-18,0,24261910,248961940,6897936,260
아세아제지(주),2310,Dec-19,0,7563972,267033861,1888269,256
아시아나아이디티(주),267850,Dec-18,0,0,1459182,0,589
아시아나아이디티(주),267850,Dec-19,0,0,30123480,0,612
아시아나항공(주),20560,Dec-11,0,91638133,2838706951,90334828,9073
아시아나항공(주),20560,Dec-12,0,212433937,3153414132,211403560,9595
아시아나항공(주),20560,Dec-13,0,157164732,3355718974,152722401,9946
아시아나항공(주),20560,Dec-14,0,168894917,3854454414,99225042,10138
아시아나항공(주),20560,Dec-15,0,138227872,4315229405,70558206,9125
아시아나항공(주),20560,Dec-16,0,159541719,4463499163,97835800,8901
아시아나항공(주),20560,Dec-17,0,133225177,4482724103,66765665,8948
아시아나항공(주),20560,Dec-18,0,135202751,4714987456,69393366,8988
아시아나항공(주),20560,Dec-19,0,93080171,8627581121,85496158,9155
아이쓰리시스템(주),214430,Dec-15,0,1122903,18609663,1122903,242
아이쓰리시스템(주),214430,Dec-16,0,9517809,30333648,9517809,317
아이쓰리시스템(주),214430,Dec-17,0,349639,30571018,349639,365
아이쓰리시스템(주),214430,Dec-18,,,28756513,1453741,366
아이쓰리시스템(주),214430,Dec-19,,,33620177,1139614,358
아이에스동서(주),10780,Dec-11,0,1239148,195997283,1239148,875
아이에스동서(주),10780,Dec-12,0,4124184,197194978,4124183,951
아이에스동서(주),10780,Dec-13,0,4039951,199063260,4039951,998
아이에스동서(주),10780,Dec-14,0,588980,202808055,588980,1032
아이에스동서(주),10780,Dec-15,0,0,204705083,935350,1098
아이에스동서(주),10780,Dec-16,0,11014154,211939790,1121189,1234
아이에스동서(주),10780,Dec-17,0,12643593,215135006,2465724,1234
아이에스동서(주),10780,Dec-18,0,18160345,225110853,9271586,1355
아이에스동서(주),10780,Dec-19,0,24796884,233119027,3098897,1297
아이진(주),185490,Dec-15,,,337406,0,38
아이진(주),185490,Dec-16,,,1559297,0,55
아이진(주),185490,Dec-17,,,1322155,0,55
아이진(주),185490,Dec-18,,,1125963,0,57
아이진(주),185490,Dec-19,0,0,1709419,0,60
아이큐어(주),175250,Dec-18,2079959,9229376,37339515,9229376,162
아이큐어(주),175250,Dec-19,2079959,21015324,79401412,20943724,236
아이크래프트(주),52460,Dec-11,,,502775,0,77
아이크래프트(주),52460,Dec-12,,,352047,0,73
아이크래프트(주),52460,Dec-13,0,0,272695,0,91
아이크래프트(주),52460,Dec-14,0,0,439031,0,90
아이크래프트(주),52460,Dec-15,0,0,569407,0,107
아이크래프트(주),52460,Dec-16,0,0,939442,0,127
아이크래프트(주),52460,Dec-17,0,0,730070,0,135
아이크래프트(주),52460,Dec-18,0,0,481157,0,127
아이크래프트(주),52460,Dec-19,0,0,966373,0,139
아이텍(주),119830,Dec-11,,,46262785,623421,208
아이텍(주),119830,Dec-12,,,39654217,346256,200
아이텍(주),119830,Dec-13,,,33229258,1652372,187
아이텍(주),119830,Dec-14,,,43298496,0,192
아이텍(주),119830,Dec-15,,,35038723,711325,191
아이텍(주),119830,Dec-16,,,33608621,0,211
아이텍(주),119830,Dec-17,,,36624467,0,215
아이텍(주),119830,Dec-18,0,0,43762765,0,225
아이텍(주),119830,Dec-19,0,200000,45861043,0,269
아진산업(주),13310,Dec-15,0,20225819,142613809,19395345,630
아진산업(주),13310,Dec-16,0,55278497,167161258,42968143,690
아진산업(주),13310,Dec-17,0,28943875,189412835,26967304,679
아진산업(주),13310,Dec-18,0,47182464,221471997,31322133,670
아진산업(주),13310,Dec-19,0,76317480,227583746,40654310,675
안국약품(주),1540,Dec-11,0,1717575,40066867,1717575,450
안국약품(주),1540,Dec-12,0,3193898,40157570,3193898,463
안국약품(주),1540,Dec-13,0,1722889,44679034,1722889,481
안국약품(주),1540,Dec-14,0,1384318,48697824,1384318,496
안국약품(주),1540,Dec-15,0,2253018,48573450,2253018,606
안국약품(주),1540,Dec-16,0,136200,47905794,136200,522
안국약품(주),1540,Dec-17,0,1711820,46041482,1711820,481
안국약품(주),1540,Dec-18,0,444600,43626164,69600,500
안국약품(주),1540,Dec-19,0,141185,43934453,141185,461
알리코제약(주),260660,Dec-18,,,27330146,177054,141
알리코제약(주),260660,Dec-19,,,19234307,848280,150
알서포트(주),131370,Dec-11,,,,,1
알서포트(주),131370,Dec-12,,,,,1
알서포트(주),131370,Dec-13,0,0,1018396,0,184
알서포트(주),131370,Dec-14,0,0,1439365,0,206
알서포트(주),131370,Dec-15,0,0,1099908,0,225
알서포트(주),131370,Dec-16,0,0,822012,0,226
알서포트(주),131370,Dec-17,0,0,626536,0,201
알서포트(주),131370,Dec-18,0,0,396592,0,188
알서포트(주),131370,Dec-19,0,0,15682343,0,210
알에스오토메이션(주),140670,Dec-17,0,160856,16704079,160856,229
알에스오토메이션(주),140670,Dec-18,0,14259,16226273,14259,192
알에스오토메이션(주),140670,Dec-19,0,294213,16231469,294213,185
알에프머트리얼즈(주),327260,Dec-19,,,7301676,218000,102
알에프에이치아이씨(주),218410,Dec-15,,,,,
알에프에이치아이씨(주),218410,Dec-16,,,,,
알에프에이치아이씨(주),218410,Dec-17,0,937700,27579366,832700,246
알에프에이치아이씨(주),218410,Dec-18,0,2956740,31127898,2393015,255
알에프에이치아이씨(주),218410,Dec-19,0,2773258,35553999,2555258,269
압타바이오(주),293780,Dec-19,,,3946910,30900,18
애경산업(주),18250,Dec-18,0,1866679,90310345,1866679,863
애경산업(주),18250,Dec-19,0,11657698,102303928,11657698,934
애경케미칼(주),161000,Dec-12,0,22887359,113177324,22887359,248
애경케미칼(주),161000,Dec-13,0,14710418,113131439,14646094,252
애경케미칼(주),161000,Dec-14,0,993119,112005660,927872,252
애경케미칼(주),161000,Dec-15,0,632202,108076103,623027,242
애경케미칼(주),161000,Dec-16,0,2936169,104513774,2898321,251
애경케미칼(주),161000,Dec-17,0,2145037,106584848,1900226,277
애경케미칼(주),161000,Dec-18,18017574,2362150,130293859,1790340,271
애경케미칼(주),161000,Dec-19,0,4062092,130123970,3864099,276
애니젠(주),196300,Dec-16,,,2023193,51096,42
애니젠(주),196300,Dec-17,,,9737000,5172714,62
애니젠(주),196300,Dec-18,,,19189624,11465964,81
애니젠(주),196300,Dec-19,,,18966869,0,92
애머릿지코퍼레이션,900100,Dec-11,0,0,1879294,0,
애머릿지코퍼레이션,900100,Dec-12,0,44758,1939471,0,
애머릿지코퍼레이션,900100,Dec-13,0,0,2013077,0,
애머릿지코퍼레이션,900100,Dec-14,0,120246,1897048,0,
애머릿지코퍼레이션,900100,Dec-15,0,12627060,14183460,12490903,
애머릿지코퍼레이션,900100,Dec-16,0,15449017,2421851,0,
애머릿지코퍼레이션,900100,Dec-17,0,13910250,1133304,0,
애머릿지코퍼레이션,900100,Dec-18,0,13834600,0,0,7
애머릿지코퍼레이션,900100,Dec-19,0,14092823,29858107,0,398
앱클론(주),174900,Dec-17,,,3034828,0,37
앱클론(주),174900,Dec-18,,,5085062,0,37
앱클론(주),174900,Dec-19,,,15224981,500000,37
어보브반도체(주),102120,Dec-11,0,0,746209,0,94
어보브반도체(주),102120,Dec-12,0,0,769048,0,105
어보브반도체(주),102120,Dec-13,0,0,963131,0,142
어보브반도체(주),102120,Dec-14,0,0,3286404,0,175
어보브반도체(주),102120,Dec-15,0,0,3029756,0,178
어보브반도체(주),102120,Dec-16,0,0,3077299,0,172
어보브반도체(주),102120,Dec-17,0,0,2721362,0,179
어보브반도체(주),102120,Dec-18,0,0,2335991,0,181
어보브반도체(주),102120,Dec-19,0,0,2359453,0,194
에스넷시스템(주),38680,Dec-11,0,130205,863533,130205,256
에스넷시스템(주),38680,Dec-12,0,60100,14119085,60100,240
에스넷시스템(주),38680,Dec-13,0,0,13945780,0,222
에스넷시스템(주),38680,Dec-14,0,110683,14087975,110683,258
에스넷시스템(주),38680,Dec-15,0,0,14251720,0,247
에스넷시스템(주),38680,Dec-16,0,0,1330798,0,203
에스넷시스템(주),38680,Dec-17,0,1510,1464284,0,212
에스넷시스템(주),38680,Dec-18,0,0,1244112,0,248
에스넷시스템(주),38680,Dec-19,0,0,1280429,0,297
에스디엔(주),99220,Dec-11,0,184187,32183774,184187,94
에스디엔(주),99220,Dec-12,0,0,29551080,0,91
에스디엔(주),99220,Dec-13,0,41500,25450917,41500,78
에스디엔(주),99220,Dec-14,0,52047,24463402,52047,93
에스디엔(주),99220,Dec-15,0,212474,23273880,212474,92
에스디엔(주),99220,Dec-16,0,806432,23492685,806432,83
에스디엔(주),99220,Dec-17,0,60707,22365190,60707,77
에스디엔(주),99220,Dec-18,0,412535,21781957,412535,89
에스디엔(주),99220,Dec-19,0,8112088,30163982,8112088,121
에스맥(주),97780,Dec-11,0,685350,28415679,685350,183
에스맥(주),97780,Dec-12,0,8495977,57901141,8495977,239
에스맥(주),97780,Dec-13,0,6279124,82574381,4192034,249
에스맥(주),97780,Dec-14,10695338,916680,76279312,403501,217
에스맥(주),97780,Dec-15,18794761,1215936,45449428,0,142
에스맥(주),97780,Dec-16,6981739,2227938,35348693,26820,93
에스맥(주),97780,Dec-17,0,13381,25854639,13380,89
에스맥(주),97780,Dec-18,0,898977,17664429,750800,69
에스맥(주),97780,Dec-19,0,4014284,19827444,91885,80
에스비더블유생명과학(주),151910,Dec-12,0,2380211,29507477,2196778,228
에스비더블유생명과학(주),151910,Dec-13,0,2244552,57837268,2083276,304
에스비더블유생명과학(주),151910,Dec-14,0,2601511,61487041,2512502,427
에스비더블유생명과학(주),151910,Dec-15,4825622,3439720,59975109,944905,449
에스비더블유생명과학(주),151910,Dec-16,0,1224678,41251651,650330,250
에스비더블유생명과학(주),151910,Dec-17,0,394549,31349538,0,239
에스비더블유생명과학(주),151910,Dec-18,0,14332125,17424471,0,182
에스비더블유생명과학(주),151910,Dec-19,0,1473188,12377658,48000,160
에스씨아이평가정보(주),36120,Dec-11,,,1884623,0,210
에스씨아이평가정보(주),36120,Dec-12,,,1459927,0,214
에스씨아이평가정보(주),36120,Dec-13,,,1168566,0,225
에스씨아이평가정보(주),36120,Dec-14,,,1124223,0,204
에스씨아이평가정보(주),36120,Dec-15,,,890029,0,194
에스씨아이평가정보(주),36120,Dec-16,0,0,1239860,0,160
에스씨아이평가정보(주),36120,Dec-17,0,0,1148469,0,311
에스씨아이평가정보(주),36120,Dec-18,0,0,997199,0,249
에스씨아이평가정보(주),36120,Dec-19,0,131387,2293208,131387,274
에스엔유프리시젼(주),80000,Dec-11,,,46944986,18029271,360
에스엔유프리시젼(주),80000,Dec-12,,,35740411,0,247
에스엔유프리시젼(주),80000,Dec-13,,,34976307,0,242
에스엔유프리시젼(주),80000,Dec-14,,,33724904,0,269
에스엔유프리시젼(주),80000,Dec-15,,,31345974,0,255
에스엔유프리시젼(주),80000,Dec-16,,,29809109,0,263
에스엔유프리시젼(주),80000,Dec-17,,,22380175,0,194
에스엔유프리시젼(주),80000,Dec-18,0,0,18727284,0,162
에스엔유프리시젼(주),80000,Dec-19,0,0,18108226,0,137
에스엔케이폴리텍(주),91340,Dec-11,,,18301805,4143466,79
에스엔케이폴리텍(주),91340,Dec-12,,,20148427,6570590,77
에스엔케이폴리텍(주),91340,Dec-13,0,11903566,24557845,11903566,73
에스엔케이폴리텍(주),91340,Dec-14,0,0,23740424,0,73
에스엔케이폴리텍(주),91340,Dec-15,0,2236205,25690913,2196208,75
에스엔케이폴리텍(주),91340,Dec-16,0,4936792,27830464,2474685,75
에스엔케이폴리텍(주),91340,Dec-17,6522502,1608676,33564782,1263844,81
에스엔케이폴리텍(주),91340,Dec-18,6522502,105904,23506129,0,102
에스엔케이폴리텍(주),91340,Dec-19,6522502,13004293,26516657,3750,95
에스엘(주),5850,Mar-11,0,917750,85169017,917750,1385
에스엘(주),5850,Dec-12,4196072,84971,107379337,37127,1433
에스엘(주),5850,Dec-13,0,1205743,105187941,37127,1555
에스엘(주),5850,Dec-14,0,4032079,108347600,0,1587
에스엘(주),5850,Dec-15,0,8044116,119563309,1129868,1613
에스엘(주),5850,Dec-16,0,17873569,136434011,15122395,2180
에스엘(주),5850,Dec-17,0,620016,132086911,392486,2281
에스엘(주),5850,Dec-18,0,31560590,127605549,641434,2350
에스엘(주),5850,Dec-19,0,16946334,260994508,7321253,4107
에스와이(주),109610,Dec-15,0,16461689,33538776,2096978,190
에스와이(주),109610,Dec-16,0,19738583,33868150,1161889,178
에스와이(주),109610,Dec-17,0,21867653,98852943,16031275,386
에스와이(주),109610,Dec-18,0,6712703,81871294,5302799,356
에스와이(주),109610,Dec-19,0,1610265,90324430,939310,335
에스지씨에너지(주),5090,Dec-11,,,229692149,21497937,465
에스지씨에너지(주),5090,Dec-12,,,289409087,1038403,437
에스지씨에너지(주),5090,Dec-13,39764347,1247955,240212381,1247955,472
에스지씨에너지(주),5090,Dec-14,39764347,8186182,235397531,8186182,477
에스지씨에너지(주),5090,Dec-15,39764347,830422,224030447,830422,503
에스지씨에너지(주),5090,Dec-16,39764347,14392476,221518298,14392476,506
에스지씨에너지(주),5090,Dec-17,39764347,1538691,216455436,1538691,479
에스지씨에너지(주),5090,Dec-18,39764347,7063230,205453724,7063230,522
에스지씨에너지(주),5090,Dec-19,39764347,574778,162173885,574778,394
에스지씨이테크건설(주),16250,Dec-11,0,0,1994611,0,659
에스지씨이테크건설(주),16250,Dec-12,0,0,1841274,0,738
에스지씨이테크건설(주),16250,Dec-13,0,262782619,1740024,0,693
에스지씨이테크건설(주),16250,Dec-14,0,295294282,1623614,0,646
에스지씨이테크건설(주),16250,Dec-15,0,538681216,1474140,0,669
에스지씨이테크건설(주),16250,Dec-16,0,30645716,1404159,0,649
에스지씨이테크건설(주),16250,Dec-17,86747799,38868792,3304859,0,709
에스지씨이테크건설(주),16250,Dec-18,86747799,80068856,3453209,0,856
에스지씨이테크건설(주),16250,Dec-19,86747799,142547365,3531211,0,879
에스지에이(주),49470,Dec-11,0,0,314094,0,150
에스지에이(주),49470,Dec-12,0,0,349232,0,135
에스지에이(주),49470,Dec-13,0,0,235041,0,204
에스지에이(주),49470,Dec-14,0,0,274393,0,160
에스지에이(주),49470,Dec-15,0,0,650771,0,129
에스지에이(주),49470,Dec-16,0,0,417172,0,200
에스지에이(주),49470,Dec-17,0,0,6324336,0,173
에스지에이(주),49470,Dec-18,0,0,5302396,0,142
에스지에이(주),49470,Dec-19,0,0,7163445,0,177
에스지에이솔루션즈(주),184230,Jun-14,,,,,2
에스지에이솔루션즈(주),184230,Jun-15,0,0,397289,0,92
에스지에이솔루션즈(주),184230,Dec-16,0,0,520751,0,145
에스지에이솔루션즈(주),184230,Dec-17,0,0,749980,0,152
에스지에이솔루션즈(주),184230,Dec-18,0,0,660248,0,117
에스지에이솔루션즈(주),184230,Dec-19,0,0,383608,0,126
에스지이(주),255220,Dec-18,0,8796438,69591181,8791308,147
에스지이(주),255220,Dec-19,0,6525720,78151706,4907998,179
에스케이(주),34730,Dec-11,0,66702000,360986221,66701000,3819
에스케이(주),34730,Dec-12,0,70049000,374604220,70049000,4013
에스케이(주),34730,Dec-13,0,148779000,459209739,148778000,4344
에스케이(주),34730,Dec-14,0,0,564079278,0,4063
에스케이(주),34730,Dec-15,21879000,2773496000,665238000,71939000,4120
에스케이(주),34730,Dec-16,215901000,4152219000,684381000,1891000,4415
에스케이(주),34730,Dec-17,0,2774425000,671658000,12787000,4512
에스케이(주),34730,Dec-18,0,2013998000,494803000,17670000,3952
에스케이(주),34730,Dec-19,0,4198976000,520222000,20063000,4086
에스케이가스(주),18670,Dec-11,0,177591665,651461020,172190866,268
에스케이가스(주),18670,Dec-12,3183989,10961899,777975022,10961899,286
에스케이가스(주),18670,Dec-13,0,51663968,517626432,51660288,291
에스케이가스(주),18670,Dec-14,0,428093283,600260420,3934835,297
에스케이가스(주),18670,Dec-15,0,909709924,613413618,18061063,324
에스케이가스(주),18670,Dec-16,0,92477074,650932745,7785208,347
에스케이가스(주),18670,Dec-17,0,146474664,688674474,29532168,382
에스케이가스(주),18670,Dec-18,0,123224444,933407358,18441549,465
에스케이가스(주),18670,Dec-19,0,22162241,924415055,20147561,467
에스케이네트웍스(주),1740,Dec-11,17564000,127675000,3262427907,111138000,4085
에스케이네트웍스(주),1740,Dec-12,0,161456000,3243597422,137425000,3912
에스케이네트웍스(주),1740,Dec-13,248797000,134609000,2999627292,107211000,3661
에스케이네트웍스(주),1740,Dec-14,0,158675000,3169910953,108155000,3301
에스케이네트웍스(주),1740,Dec-15,1620000,63423000,3181899975,35670000,3174
에스케이네트웍스(주),1740,Dec-16,10139000,51036000,3418352709,22945000,3039
에스케이네트웍스(주),1740,Dec-17,81118000,38916000,3005036000,34325000,2226
에스케이네트웍스(주),1740,Dec-18,78294000,14591000,2809322000,12828000,2260
에스케이네트웍스(주),1740,Dec-19,1248847000,18181000,1440578000,13076000,2213
에스케이디스커버리(주),6120,Dec-11,0,0,547945080,93101461,1592
에스케이디스커버리(주),6120,Dec-12,3183988,199938067,690136183,188976169,1864
에스케이디스커버리(주),6120,Dec-13,0,294040932,718917001,197592021,1757
에스케이디스커버리(주),6120,Dec-14,0,792117172,750872150,214480750,1779
에스케이디스커버리(주),6120,Dec-15,0,1184477082,745118214,53249731,1677
에스케이디스커버리(주),6120,Dec-16,0,508642884,790501191,89158211,1694
에스케이디스커버리(주),6120,Dec-17,0,246325270,352246,131495,18
에스케이디스커버리(주),6120,Dec-18,0,35991469,175852,0,26
에스케이디스커버리(주),6120,Dec-19,0,22162241,264134,0,29
에스케이디앤디(주),210980,Dec-15,0,0,89296946,0,92
에스케이디앤디(주),210980,Dec-16,0,0,83989115,0,95
에스케이디앤디(주),210980,Dec-17,0,18568850,101096028,18568850,147
에스케이디앤디(주),210980,Dec-18,0,77400758,213266130,77400758,190
에스케이디앤디(주),210980,Dec-19,0,1387943,273270959,1387943,233
에스케이렌터카(주),68400,Dec-12,0,110386,578201329,110386,354
에스케이렌터카(주),68400,Dec-13,0,2514088,676323892,2514088,374
에스케이렌터카(주),68400,Dec-14,0,12933634,770245701,12933634,414
에스케이렌터카(주),68400,Dec-15,0,3803763,875150339,3491463,496
에스케이렌터카(주),68400,Dec-16,0,5573818,955531752,5400886,402
에스케이렌터카(주),68400,Dec-17,0,275916,1020001030,31016,373
에스케이렌터카(주),68400,Dec-18,0,0,1020309648,0,361
에스케이렌터카(주),68400,Dec-19,0,3126000,1200545328,3126000,365
에스케이씨(주),11790,Dec-11,363260,235033544,1152504011,180842268,1561
