회사명,거래소코드,회계년도,자산(IFRS연결),자산(IFRS개별),합계_기말인원
(주)리더스코스메틱,16100,19-Dec,132912018,96062249,197
(주)리드,197210,15-Dec,27191609,27209517,59
(주)리드,197210,16-Dec,51608773,51607865,81
(주)리드,197210,17-Dec,42703334,42703334,21
(주)리드,197210,18-Dec,107402923,103163535,46
(주)리드,197210,19-Dec,31046019,29915769,26
(주)리드코프,12700,11-Dec,359755978,332913155,290
(주)리드코프,12700,12-Dec,466042990,395635973,299
(주)리드코프,12700,13-Dec,511249333,435326486,326
(주)리드코프,12700,14-Dec,639665162,515990780,344
(주)리드코프,12700,15-Dec,779423691,608616559,341
(주)리드코프,12700,16-Dec,946103864,706756276,360
(주)리드코프,12700,17-Dec,1114804846,832754856,398
(주)리드코프,12700,18-Dec,1140659526,869237783,409
(주)리드코프,12700,19-Dec,1036734077,783735694,404
(주)리메드,302550,19-Dec,,34945709,68
(주)링네트,42500,11-Dec,54951707,54558440,158
(주)링네트,42500,12-Dec,61800568,61521955,172
(주)링네트,42500,13-Dec,68444239,67996214,197
(주)링네트,42500,14-Dec,76216564,75442436,228
(주)링네트,42500,15-Dec,79689730,78711586,252
(주)링네트,42500,16-Dec,87307939,86387215,280
(주)링네트,42500,17-Dec,85250503,83996149,303
(주)링네트,42500,18-Dec,92659133,90204287,282
(주)링네트,42500,19-Dec,94447962,92992208,276
(주)링크제니시스,219420,18-Dec,36098619,35310621,130
(주)링크제니시스,219420,19-Dec,37630382,36987003,117
(주)마니커,27740,11-Dec,281438687,241508743,
(주)마니커,27740,12-Dec,291897548,227524009,511
(주)마니커,27740,13-Dec,291282318,223435840,533
(주)마니커,27740,14-Dec,226081037,198589659,414
(주)마니커,27740,15-Dec,222831034,194617943,493
(주)마니커,27740,16-Dec,211971928,177691806,550
(주)마니커,27740,17-Dec,251698380,221812968,629
(주)마니커,27740,18-Dec,193296432,191331707,604
(주)마니커,27740,19-Dec,183165054,179600660,585
(주)마니커에프앤지,195500,19-Dec,,58497680,169
(주)마이크로디지탈,305090,19-Dec,,23210224,59
(주)마이크로컨텍솔루션,98120,11-Dec,,26367843,64
(주)마이크로컨텍솔루션,98120,12-Dec,31342853,31347726,74
(주)마이크로컨텍솔루션,98120,13-Dec,38071841,36655352,80
(주)마이크로컨텍솔루션,98120,14-Dec,48654440,47940405,93
(주)마이크로컨텍솔루션,98120,15-Dec,48093349,47974438,121
(주)마이크로컨텍솔루션,98120,16-Dec,44740847,46358672,112
(주)마이크로컨텍솔루션,98120,17-Dec,41284657,40781110,117
(주)마이크로컨텍솔루션,98120,18-Dec,35818677,35729442,133
(주)마이크로컨텍솔루션,98120,19-Dec,37413850,37280225,128
(주)마이크로프랜드,147760,16-Dec,,55246728,157
(주)마이크로프랜드,147760,17-Dec,,56111035,178
(주)마이크로프랜드,147760,18-Dec,,61725040,170
(주)마이크로프랜드,147760,19-Dec,,58240307,163
(주)마크로젠,38290,11-Dec,57754199,56873287,188
(주)마크로젠,38290,12-Dec,82120144,81706701,205
(주)마크로젠,38290,13-Dec,87712076,89625114,232
(주)마크로젠,38290,14-Dec,116178509,115469639,264
(주)마크로젠,38290,15-Dec,134311130,128538003,310
(주)마크로젠,38290,16-Dec,159523111,142238766,334
(주)마크로젠,38290,17-Dec,178707402,167216803,365
(주)마크로젠,38290,18-Dec,180415939,173294361,431
(주)마크로젠,38290,19-Dec,225531446,215583180,488
(주)만도,204320,14-Dec,3846455495,2695847547,4306
(주)만도,204320,15-Dec,4159811032,2756020643,4307
(주)만도,204320,16-Dec,4464352802,2810428675,4183
(주)만도,204320,17-Dec,4451024579,2709747615,4295
(주)만도,204320,18-Dec,4437275124,2714015575,4402
(주)만도,204320,19-Dec,4595620752,2806053322,4307
(주)매직마이크로,127160,15-Dec,94090170,79922509,206
(주)매직마이크로,127160,16-Dec,95243648,75398103,156
(주)매직마이크로,127160,17-Dec,92684328,82455752,93
(주)매직마이크로,127160,18-Dec,139584364,138617436,127
(주)매직마이크로,127160,19-Dec,128970686,121574113,77
(주)매커스,93520,11-Dec,35751624,37207753,32
(주)매커스,93520,12-Dec,51334756,52692001,31
(주)매커스,93520,13-Dec,60516645,61651465,30
(주)매커스,93520,14-Dec,62102997,63178407,34
(주)매커스,93520,15-Dec,79015516,79392262,35
(주)매커스,93520,16-Dec,80310030,82273920,35
(주)매커스,93520,17-Dec,84880295,83719033,36
(주)매커스,93520,18-Dec,87116654,85519934,41
(주)매커스,93520,19-Dec,101122964,100464022,42
(주)머큐리,100590,18-Dec,,92783500,193
(주)머큐리,100590,19-Dec,,105086804,190
(주)멀티캠퍼스,67280,11-Dec,,92747740,216
(주)멀티캠퍼스,67280,12-Dec,100887428,94769199,284
(주)멀티캠퍼스,67280,13-Dec,131865485,125655976,381
(주)멀티캠퍼스,67280,14-Dec,140569824,134915672,503
(주)멀티캠퍼스,67280,15-Dec,90882280,83258772,632
(주)멀티캠퍼스,67280,16-Dec,108376665,100654367,702
(주)멀티캠퍼스,67280,17-Dec,116933657,110800922,711
(주)멀티캠퍼스,67280,18-Dec,143682541,135548993,785
(주)멀티캠퍼스,67280,19-Dec,204059370,192260153,860
(주)메드팩토,235980,19-Dec,,80699693,36
(주)메디아나,41920,14-Dec,37022568,37520424,180
(주)메디아나,41920,15-Dec,44440742,44525642,190
(주)메디아나,41920,16-Dec,54286539,52836144,242
(주)메디아나,41920,17-Dec,55899309,55118507,245
(주)메디아나,41920,18-Dec,56785375,56673633,172
(주)메디아나,41920,19-Dec,64760524,64785938,156
(주)메디콕스,54180,11-Jun,,49273294,29
(주)메디콕스,54180,12-Jun,,48355990,25
(주)메디콕스,54180,13-Jun,,46422957,25
(주)메디콕스,54180,14-Jun,,45123117,25
(주)메디콕스,54180,15-Jun,,47650418,30
(주)메디콕스,54180,16-Jun,,47501946,31
(주)메디콕스,54180,17-Jun,,55276578,56
(주)메디콕스,54180,18-Jun,,52453346,84
(주)메디콕스,54180,19-Jun,56061813,55809765,75
(주)메디톡스,86900,11-Dec,,52882085,98
(주)메디톡스,86900,12-Dec,,70534491,122
(주)메디톡스,86900,13-Dec,79413781,76459828,139
(주)메디톡스,86900,14-Dec,168510780,164170079,194
(주)메디톡스,86900,15-Dec,203552001,196039588,280
(주)메디톡스,86900,16-Dec,324030421,316197930,354
(주)메디톡스,86900,17-Dec,389129325,372487019,459
(주)메디톡스,86900,18-Dec,395014966,371313719,529
(주)메디톡스,86900,19-Dec,421529504,388656491,600
(주)메디프론디비티,65650,11-Dec,,38643828,26
(주)메디프론디비티,65650,12-Dec,,36480797,25
(주)메디프론디비티,65650,13-Dec,,34717842,25
(주)메디프론디비티,65650,14-Dec,,26481958,24
(주)메디프론디비티,65650,15-Dec,,30838944,20
(주)메디프론디비티,65650,16-Dec,,27752725,20
(주)메디프론디비티,65650,17-Dec,,26243666,23
(주)메디프론디비티,65650,18-Dec,,21570269,23
(주)메디프론디비티,65650,19-Dec,,19459610,22
(주)메지온,140410,12-Dec,,67301828,14
(주)메지온,140410,13-Dec,,63339954,15
(주)메지온,140410,14-Dec,,77874768,19
(주)메지온,140410,15-Dec,,103052493,24
(주)메지온,140410,16-Dec,95899262,95163992,24
(주)메지온,140410,17-Dec,74038036,69214903,53
(주)메지온,140410,18-Dec,75059445,69570473,53
(주)메지온,140410,19-Dec,58873712,53051381,65
(주)메카로,241770,17-Dec,,139563314,216
(주)메카로,241770,18-Dec,153900401,153155096,234
(주)메카로,241770,19-Dec,160150690,155822453,229
(주)메타랩스,90370,11-Dec,172242048,159040186,608
(주)메타랩스,90370,12-Dec,155383022,145398780,535
(주)메타랩스,90370,13-Dec,141315712,128265379,550
(주)메타랩스,90370,14-Dec,144811072,133463146,528
(주)메타랩스,90370,15-Dec,114036049,102937043,466
(주)메타랩스,90370,16-Dec,76691075,69570147,321
(주)메타랩스,90370,17-Dec,49442520,46492007,153
(주)메타랩스,90370,18-Dec,107107244,94348739,41
(주)메타랩스,90370,19-Dec,98289716,87086191,57
(주)메타바이오메드,59210,11-Dec,53888254,51986148,136
(주)메타바이오메드,59210,12-Dec,103430144,70610811,149
(주)메타바이오메드,59210,13-Dec,116787858,86017736,161
(주)메타바이오메드,59210,14-Dec,115055910,87001675,181
(주)메타바이오메드,59210,15-Dec,113783500,78506507,198
(주)메타바이오메드,59210,16-Dec,120076739,84517023,191
(주)메타바이오메드,59210,17-Dec,119664761,85352955,212
(주)메타바이오메드,59210,18-Dec,97693208,92743969,233
(주)메타바이오메드,59210,19-Dec,103291753,100502619,242
(주)멕아이씨에스,58110,15-Dec,,21692930,62
(주)멕아이씨에스,58110,16-Dec,25034699,25442971,54
(주)멕아이씨에스,58110,17-Dec,22742806,23670512,61
(주)멕아이씨에스,58110,18-Dec,24438555,22418604,58
(주)멕아이씨에스,58110,19-Dec,24850344,23149543,54
(주)멜파스,96640,11-Dec,,206312580,312
(주)멜파스,96640,12-Dec,,337616465,309
(주)멜파스,96640,13-Dec,,323146730,303
(주)멜파스,96640,14-Dec,,218188128,221
(주)멜파스,96640,15-Dec,,154131402,183
(주)멜파스,96640,16-Dec,,152386728,183
(주)멜파스,96640,17-Dec,,120391705,125
(주)멜파스,96640,18-Dec,,85345225,61
(주)멜파스,96640,19-Dec,79763076,79763076,53
(주)모나리자,12690,11-Dec,,59334257,162
(주)모나리자,12690,12-Dec,,63959812,176
(주)모나리자,12690,13-Dec,,69499188,175
(주)모나리자,12690,14-Dec,,74989695,174
(주)모나리자,12690,15-Dec,,78701061,173
(주)모나리자,12690,16-Dec,,80562144,175
(주)모나리자,12690,17-Dec,,82624169,177
(주)모나리자,12690,18-Dec,,77510035,177
(주)모나리자,12690,19-Dec,,77097695,185
(주)모나미,5360,11-Dec,212142757,173582830,182
(주)모나미,5360,12-Dec,197773862,169875598,167
(주)모나미,5360,13-Dec,173422869,145811785,136
(주)모나미,5360,14-Dec,168281436,137568817,131
(주)모나미,5360,15-Dec,162288656,131744651,141
(주)모나미,5360,16-Dec,166157077,132886425,168
(주)모나미,5360,17-Dec,167851330,135292125,183
(주)모나미,5360,18-Dec,170574793,128522683,188
(주)모나미,5360,19-Dec,181549399,134666403,189
(주)모다이노칩,80420,11-Dec,101030538,101633300,255
(주)모다이노칩,80420,12-Dec,105565770,106349074,342
(주)모다이노칩,80420,13-Dec,114703529,115564411,406
(주)모다이노칩,80420,14-Dec,129108309,128618582,466
(주)모다이노칩,80420,15-Dec,124530773,124120077,477
(주)모다이노칩,80420,16-Dec,587888975,554195548,620
(주)모다이노칩,80420,17-Dec,655118222,563330684,649
(주)모다이노칩,80420,18-Dec,644227913,542612898,689
(주)모다이노칩,80420,19-Dec,897502146,754509203,630
(주)모두투어네트워크,80160,11-Dec,135617087,129028111,941
(주)모두투어네트워크,80160,12-Dec,148778611,143328005,930
(주)모두투어네트워크,80160,13-Dec,152328686,147490152,985
(주)모두투어네트워크,80160,14-Dec,224323662,174834922,1055
(주)모두투어네트워크,80160,15-Dec,182491978,168428745,1184
(주)모두투어네트워크,80160,16-Dec,210376977,198954820,1221
(주)모두투어네트워크,80160,17-Dec,338240134,254950078,1251
(주)모두투어네트워크,80160,18-Dec,334585105,257527533,1237
(주)모두투어네트워크,80160,19-Dec,420625003,262603012,1158
(주)모바일리더,100030,11-Dec,,26680375,131
(주)모바일리더,100030,12-Dec,33964958,28901056,132
(주)모바일리더,100030,13-Dec,35412533,31569553,135
(주)모바일리더,100030,14-Dec,34794238,31473907,99
(주)모바일리더,100030,15-Dec,34097530,30574230,78
(주)모바일리더,100030,16-Dec,34015404,31427792,72
(주)모바일리더,100030,17-Dec,32019617,32620239,74
(주)모바일리더,100030,18-Dec,36279508,32933009,79
(주)모바일리더,100030,19-Dec,37969975,26732015,66
(주)모베이스,101330,11-Dec,126176365,102135324,241
(주)모베이스,101330,12-Dec,131756961,89877803,223
(주)모베이스,101330,13-Dec,167704781,112791032,241
(주)모베이스,101330,14-Dec,180852346,107741838,171
(주)모베이스,101330,15-Dec,199989247,108267700,230
(주)모베이스,101330,16-Dec,247707378,113668794,112
(주)모베이스,101330,17-Dec,250446108,124151932,136
(주)모베이스,101330,18-Dec,299284345,142758429,114
(주)모베이스,101330,19-Dec,991473184,183624767,44
(주)모베이스전자,12860,11-Dec,380125419,307863738,1047
(주)모베이스전자,12860,12-Dec,422182775,315139527,1055
(주)모베이스전자,12860,13-Dec,450980636,342132299,1157
(주)모베이스전자,12860,14-Dec,496070372,351320759,1215
(주)모베이스전자,12860,15-Dec,583108622,420980691,1208
(주)모베이스전자,12860,16-Dec,645936899,511445672,1354
(주)모베이스전자,12860,17-Dec,576154630,469397329,1370
(주)모베이스전자,12860,18-Dec,635384033,521893192,1312
(주)모베이스전자,12860,19-Dec,673938142,562807773,1202
(주)모비스,250060,16-Dec,,,19
(주)모비스,250060,17-Dec,,18034552,24
(주)모비스,250060,18-Dec,27598719,27488905,24
(주)모비스,250060,19-Dec,42509164,27231710,28
(주)모토닉,9680,11-Dec,423199251,374105347,274
(주)모토닉,9680,12-Dec,450624651,388016191,267
(주)모토닉,9680,13-Dec,456090969,395645331,292
(주)모토닉,9680,14-Dec,429411204,421213140,442
(주)모토닉,9680,15-Dec,429266968,424152336,411
(주)모토닉,9680,16-Dec,433121255,429295064,331
(주)모토닉,9680,17-Dec,431546721,429710114,286
(주)모토닉,9680,18-Dec,434168419,433308277,285
(주)모토닉,9680,19-Dec,440900556,438252302,278
(주)모헨즈,6920,11-Dec,58299134,22765571,68
(주)모헨즈,6920,12-Dec,55237958,19949958,70
(주)모헨즈,6920,13-Dec,60752764,21858311,70
(주)모헨즈,6920,14-Dec,71805977,25390937,74
(주)모헨즈,6920,15-Dec,75913169,26759716,74
(주)모헨즈,6920,16-Dec,79697874,27642045,81
(주)모헨즈,6920,17-Dec,83268394,26072046,75
(주)모헨즈,6920,18-Dec,67384499,29467950,74
(주)모헨즈,6920,19-Dec,58143099,25717995,71
(주)무학,33920,11-Dec,325551244,324149166,520
(주)무학,33920,12-Dec,376640770,376629191,343
(주)무학,33920,13-Dec,441322084,440361967,358
(주)무학,33920,14-Dec,534230440,530006394,464
(주)무학,33920,15-Dec,556846377,553245545,534
(주)무학,33920,16-Dec,603740662,598614925,740
(주)무학,33920,17-Dec,670089159,666177429,649
(주)무학,33920,18-Dec,618969273,618960531,633
(주)무학,33920,19-Dec,624618562,624439398,630
(주)미래생명자원,218150,15-Dec,,,2
(주)미래생명자원,218150,16-Dec,,,2
(주)미래생명자원,218150,17-Dec,30960328,28668565,37
(주)미래생명자원,218150,18-Dec,34085140,30126626,33
(주)미래생명자원,218150,19-Dec,38518768,34097096,37
(주)미래아이앤지,7120,11-Dec,40944375,40419986,81
(주)미래아이앤지,7120,12-Dec,37376216,36577462,108
(주)미래아이앤지,7120,13-Dec,33288537,32881790,81
(주)미래아이앤지,7120,14-Dec,48844887,48802259,55
(주)미래아이앤지,7120,15-Dec,47974558,48258949,51
(주)미래아이앤지,7120,16-Dec,52119332,52448637,48
(주)미래아이앤지,7120,17-Dec,68822164,68770378,38
(주)미래아이앤지,7120,18-Dec,57570343,57637429,44
(주)미래아이앤지,7120,19-Dec,72302050,72260851,31
(주)미래컴퍼니,49950,11-Dec,102459368,102340517,192
(주)미래컴퍼니,49950,12-Dec,111468183,108970493,256
(주)미래컴퍼니,49950,13-Dec,88595021,85430379,252
(주)미래컴퍼니,49950,14-Dec,83230684,80877083,232
(주)미래컴퍼니,49950,15-Dec,89398997,87501848,245
(주)미래컴퍼니,49950,16-Dec,99550771,97078555,254
(주)미래컴퍼니,49950,17-Dec,164648625,161327672,288
(주)미래컴퍼니,49950,18-Dec,141860588,138548469,318
(주)미래컴퍼니,49950,19-Dec,133767810,129827035,329
(주)미코,59090,11-Dec,154834983,120539782,685
(주)미코,59090,12-Dec,155496949,126737365,705
(주)미코,59090,13-Dec,162859575,102180694,239
(주)미코,59090,14-Dec,153113170,81049533,203
(주)미코,59090,15-Dec,159736611,86230655,231
(주)미코,59090,16-Dec,166968576,84702031,263
(주)미코,59090,17-Dec,202082378,95824441,328
(주)미코,59090,18-Dec,332053846,120303041,357
(주)미코,59090,19-Dec,404978178,135623302,414
(주)미투온,201490,16-Dec,47339503,45084252,58
(주)미투온,201490,17-Dec,149419199,125030188,64
(주)미투온,201490,18-Dec,152485031,100462888,63
(주)미투온,201490,19-Dec,175119533,100407142,51
(주)바른손,18700,11-Mar,76283352,72601060,804
(주)바른손,18700,12-Mar,72025623,70723789,776
(주)바른손,18700,13-Mar,60226651,58292650,729
(주)바른손,18700,14-Mar,55215989,54206209,544
(주)바른손,18700,15-Mar,26672163,25693324,248
(주)바른손,18700,16-Mar,29041271,28014321,196
(주)바른손,18700,17-Mar,40851312,40475076,37
(주)바른손,18700,18-Mar,41829499,38500063,71
(주)바른손,18700,19-Mar,39243971,37155302,182
(주)바른손이앤에이,35620,11-Dec,34607288,34357694,192
(주)바른손이앤에이,35620,12-Dec,41503340,38596638,161
(주)바른손이앤에이,35620,13-Dec,43721997,44090031,146
(주)바른손이앤에이,35620,14-Dec,34439524,36408403,178
(주)바른손이앤에이,35620,15-Dec,47832856,47498518,40
(주)바른손이앤에이,35620,16-Dec,68782257,76119603,25
(주)바른손이앤에이,35620,17-Dec,72073730,58622618,29
(주)바른손이앤에이,35620,18-Dec,113995488,111896610,34
(주)바른손이앤에이,35620,19-Dec,103169274,106761431,45
(주)바른전자,64520,11-Dec,110932311,111469827,227
(주)바른전자,64520,12-Dec,90478042,90931046,262
(주)바른전자,64520,13-Dec,100527791,100508137,261
(주)바른전자,64520,14-Dec,,106060658,235
(주)바른전자,64520,15-Dec,122404388,120857096,399
(주)바른전자,64520,16-Dec,124804257,122909653,362
(주)바른전자,64520,17-Dec,95254890,92951554,350
(주)바른전자,64520,18-Dec,78019141,77219134,349
(주)바른전자,64520,19-Dec,76832470,76731767,152
(주)바이넥스,53030,11-Dec,100681382,98339090,292
(주)바이넥스,53030,12-Dec,143800524,136833583,319
(주)바이넥스,53030,13-Dec,122267849,122594066,301
(주)바이넥스,53030,14-Dec,,128676935,318
(주)바이넥스,53030,15-Dec,,176114856,347
(주)바이넥스,53030,16-Dec,177100025,173319425,390
(주)바이넥스,53030,17-Dec,167774068,164893896,398
(주)바이넥스,53030,18-Dec,190422759,187688906,443
(주)바이넥스,53030,19-Dec,202782054,202621622,488
(주)바이오니아,64550,11-Dec,70634407,72556990,305
(주)바이오니아,64550,12-Dec,68131985,71433403,279
(주)바이오니아,64550,13-Dec,69934207,70195687,284
(주)바이오니아,64550,14-Dec,67359506,67268295,285
(주)바이오니아,64550,15-Dec,71985448,71640245,275
