회사명,거래소코드,회계년도,장기차입금(IFRS연결),단기차입금(IFRS연결),회사채(IFRS연결),자산(IFRS연결),장기차입금(IFRS개별),단기차입금(IFRS개별),회사채(IFRS개별)
(주)인터플렉스,51370,Dec-13,,,,,30416630,77014514,0
(주)인터플렉스,51370,Dec-14,,,,,14583310,94796555,0
(주)인터플렉스,51370,Dec-15,6249990,105474460,0,479319435,6249990,105474460,0
(주)인터플렉스,51370,Dec-16,0,29853247,0,431135559,0,29853247,0
(주)인터플렉스,51370,Dec-17,16875000,38804227,0,554319083,16875000,38804227,0
(주)인터플렉스,51370,Dec-18,3405940,32904237,0,368234206,3375000,30012237,0
(주)인터플렉스,51370,Dec-19,4585,30000000,0,351362963,0,30000000,0
(주)인텍플러스,64290,Dec-11,,,,,3700000,4692500,0
(주)인텍플러스,64290,Dec-12,,,,,3329999,4860000,0
(주)인텍플러스,64290,Dec-13,,,,,2590000,3000000,0
(주)인텍플러스,64290,Dec-14,,,,,4800000,0,0
(주)인텍플러스,64290,Dec-15,,,,,3610000,2955736,0
(주)인텍플러스,64290,Dec-16,,,,,820000,3000000,0
(주)인텍플러스,64290,Dec-17,1125000,2900000,0,31927080,1125000,2900000,0
(주)인텍플러스,64290,Dec-18,1335000,4450000,0,30307809,1335000,4450000,0
(주)인텍플러스,64290,Dec-19,1090000,6950000,0,42130085,990000,6950000,0
(주)인텔리안테크놀로지스,189300,Dec-16,8600000,6510941,0,98174988,8600000,5302441,0
(주)인텔리안테크놀로지스,189300,Dec-17,5800000,12071400,0,108632480,5800000,11000000,0
(주)인텔리안테크놀로지스,189300,Dec-18,15392179,1862996,0,129430896,7400000,1862996,0
(주)인텔리안테크놀로지스,189300,Dec-19,14534678,6500000,0,137340954,7770000,6500000,0
(주)인트로메딕,150840,Dec-13,0,0,0,20541376,0,0,0
(주)인트로메딕,150840,Dec-14,0,0,0,21237340,0,0,0
(주)인트로메딕,150840,Dec-15,0,0,0,29604132,0,0,0
(주)인트로메딕,150840,Dec-16,0,0,0,24222311,0,0,0
(주)인트로메딕,150840,Dec-17,,,,,0,0,0
(주)인트로메딕,150840,Dec-18,0,0,0,31676185,0,0,0
(주)인트로메딕,150840,Dec-19,0,0,0,33325136,0,0,0
(주)인트론바이오테크놀로지,48530,Dec-11,,,,,1049260,2150000,0
(주)인트론바이오테크놀로지,48530,Dec-12,,,,,1147020,3150000,0
(주)인트론바이오테크놀로지,48530,Dec-13,,,,,395730,2800000,0
(주)인트론바이오테크놀로지,48530,Dec-14,,,,,127930,0,0
(주)인트론바이오테크놀로지,48530,Dec-15,,,,,1746640,1450000,0
(주)인트론바이오테크놀로지,48530,Dec-16,1548134,1000000,0,59606209,1548134,1000000,0
(주)인트론바이오테크놀로지,48530,Dec-17,552123,3000000,0,45629570,552123,3000000,0
(주)인트론바이오테크놀로지,48530,Dec-18,224991,3000000,0,54796363,224991,3000000,0
(주)인트론바이오테크놀로지,48530,Dec-19,0,0,0,89032050,0,0,0
(주)인팩,23810,Dec-11,10385312,15299701,0,133648270,7000000,15299701,0
(주)인팩,23810,Dec-12,10678645,18738503,0,146336318,8000000,18738503,0
(주)인팩,23810,Dec-13,1273131,18587431,0,158810730,0,18587431,0
(주)인팩,23810,Dec-14,548734,17841135,0,164019435,0,14451638,0
(주)인팩,23810,Dec-15,0,21134536,0,189362683,0,15683921,0
(주)인팩,23810,Dec-16,2174741,20274235,0,201399503,0,16079577,0
(주)인팩,23810,Dec-17,12098937,51574896,0,278413185,0,17844912,0
(주)인팩,23810,Dec-18,5250000,65038788,0,284424486,0,15212652,0
(주)인팩,23810,Dec-19,4250000,73616207,0,294347209,0,19709290,0
(주)인포마크,175140,Dec-15,,,,,0,11948753,0
(주)인포마크,175140,Dec-16,,,,,0,11986415,0
(주)인포마크,175140,Dec-17,0,19112217,0,75998758,0,19112217,0
(주)인포마크,175140,Dec-18,0,11798232,0,51714008,0,11798232,0
(주)인포마크,175140,Dec-19,0,14273161,0,54511421,0,14273161,0
(주)인포바인,115310,Dec-11,,,,,0,0,0
(주)인포바인,115310,Dec-12,,,,,0,0,0
(주)인포바인,115310,Dec-13,,,,,0,0,0
(주)인포바인,115310,Dec-14,0,0,0,77714250,0,0,0
(주)인포바인,115310,Dec-15,0,0,0,67047202,0,0,0
(주)인포바인,115310,Dec-16,0,0,0,75542841,0,0,0
(주)인포바인,115310,Dec-17,0,0,0,76773467,0,0,0
(주)인포바인,115310,Dec-18,0,0,0,82058851,0,0,0
(주)인포바인,115310,Dec-19,0,0,0,90449856,0,0,0
(주)인피니트헬스케어,71200,Dec-11,3928560,16909281,0,106192859,1556604,12889007,0
(주)인피니트헬스케어,71200,Dec-12,2896276,14542025,0,91801592,1037736,8000000,0
(주)인피니트헬스케어,71200,Dec-13,2500195,8896099,0,81696675,518868,5000000,0
(주)인피니트헬스케어,71200,Dec-14,1950867,6680671,0,78857194,0,5000000,0
(주)인피니트헬스케어,71200,Dec-15,25000,6722175,0,82673761,0,5000000,0
(주)인피니트헬스케어,71200,Dec-16,0,5414935,0,90523158,0,5000000,0
(주)인피니트헬스케어,71200,Dec-17,0,6205173,0,90291874,0,5000000,0
(주)인피니트헬스케어,71200,Dec-18,0,1144887,0,92630176,0,0,0
(주)인피니트헬스케어,71200,Dec-19,0,1188778,0,106751660,0,0,0
(주)일승,333430,Dec-19,,,,,,,
(주)일신바이오베이스,68330,Dec-11,,,,,3000000,0,0
(주)일신바이오베이스,68330,Dec-12,,,,,3000000,0,0
(주)일신바이오베이스,68330,Dec-13,1200000,300000,0,26829866,1200000,300000,0
(주)일신바이오베이스,68330,Dec-14,0,0,0,28221777,0,0,0
(주)일신바이오베이스,68330,Dec-15,0,500000,0,29571965,0,500000,0
(주)일신바이오베이스,68330,Dec-16,0,0,0,37658698,0,0,0
(주)일신바이오베이스,68330,Dec-17,0,0,0,38491508,0,0,0
(주)일신바이오베이스,68330,Dec-18,0,0,0,39530502,0,0,0
(주)일신바이오베이스,68330,Dec-19,0,0,0,45626018,0,0,0
(주)일신석재,7110,Dec-11,,,,,7000000,1970034,0
(주)일신석재,7110,Dec-12,,,,,7000000,729620,0
(주)일신석재,7110,Dec-13,,,,,0,5229620,0
(주)일신석재,7110,Dec-14,,,,,0,12282042,0
(주)일신석재,7110,Dec-15,,,,,0,12229620,0
(주)일신석재,7110,Dec-16,,,,,0,12229620,0
(주)일신석재,7110,Dec-17,,,,,0,11729620,0
(주)일신석재,7110,Dec-18,,,,,0,11729620,0
(주)일신석재,7110,Dec-19,,,,,11500000,3229620,0
(주)일야,58450,Dec-11,0,2000000,0,38187686,0,2000000,0
(주)일야,58450,Dec-12,7000000,3560000,0,36581564,7000000,2600000,0
(주)일야,58450,Dec-13,,,,,7391000,2000000,0
(주)일야,58450,Dec-14,,,,,7705750,0,0
(주)일야,58450,Dec-15,,,,,2414200,1000000,0
(주)일야,58450,Dec-16,,,,,1851133,890841,0
(주)일야,58450,Dec-17,,,,,821400,5000000,0
(주)일야,58450,Dec-18,,,,,637500,8557432,0
(주)일야,58450,Dec-19,3310870,16238097,0,43816892,3310870,8900000,0
(주)일지테크,19540,Dec-11,45809386,12166288,0,142116948,14760000,12000000,0
(주)일지테크,19540,Dec-12,54923835,46156725,0,221606669,1200000,25000000,0
(주)일지테크,19540,Dec-13,29533450,46647727,0,227363799,640000,28210000,0
(주)일지테크,19540,Dec-14,25784309,77420727,0,316081674,480000,26270000,0
(주)일지테크,19540,Dec-15,39889157,105062697,0,416109168,320000,35000000,0
(주)일지테크,19540,Dec-16,160000,146511853,0,416302908,160000,52000000,0
(주)일지테크,19540,Dec-17,0,118056115,0,364128721,0,30000000,0
(주)일지테크,19540,Dec-18,4916667,100487737,0,344835985,4916667,32000000,0
(주)일지테크,19540,Dec-19,3275000,99389973,0,349635528,3275000,28000000,0
(주)일진파워,94820,Dec-11,,,,,3866333,16700000,0
(주)일진파워,94820,Dec-12,,,,,15783000,11700000,0
(주)일진파워,94820,Dec-13,,,,,12540550,6529660,0
(주)일진파워,94820,Dec-14,508950,9000000,0,98413426,508950,3400000,0
(주)일진파워,94820,Dec-15,6602350,5600000,0,104865241,352350,0,0
(주)일진파워,94820,Dec-16,10945750,0,0,114728420,195750,0,0
(주)일진파워,94820,Dec-17,1039150,0,0,115632738,39150,0,0
(주)일진파워,94820,Dec-18,0,1400000,0,135439992,0,0,0
(주)일진파워,94820,Dec-19,0,0,0,148305572,0,0,0
(주)잇츠한불,226320,Dec-15,0,0,0,388023925,0,0,0
(주)잇츠한불,226320,Dec-16,0,0,0,368859153,0,0,0
(주)잇츠한불,226320,Dec-17,0,40000000,0,562415774,0,40000000,0
(주)잇츠한불,226320,Dec-18,6460000,0,0,535580626,0,20000000,0
(주)잇츠한불,226320,Dec-19,4150000,29166462,0,539412881,0,20000000,0
(주)잉크테크,49550,Dec-11,2004000,22550537,0,90808477,2004000,22550537,0
(주)잉크테크,49550,Dec-12,701500,26639000,0,104605085,701500,26639000,0
(주)잉크테크,49550,Dec-13,31231729,30070000,0,142253541,31050700,30070000,0
(주)잉크테크,49550,Dec-14,38421889,28994900,0,139156040,38244000,28994900,0
(주)잉크테크,49550,Dec-15,31933000,33022000,0,126698837,31933000,33022000,0
(주)잉크테크,49550,Dec-16,21872000,31888800,0,121160940,21872000,31888800,0
(주)잉크테크,49550,Dec-17,18211000,10266000,0,109585265,18211000,10266000,0
(주)잉크테크,49550,Dec-18,13950000,17240000,0,109509730,13950000,17240000,0
(주)잉크테크,49550,Dec-19,9750000,18170000,0,108136120,9750000,18170000,0
(주)자비스,254120,Dec-16,,,,,,,
(주)자비스,254120,Dec-17,,,,,,,
(주)자비스,254120,Dec-18,,,,,,,
(주)자비스,254120,Dec-19,0,1652604,0,29076599,0,1652604,0
(주)자연과환경,43910,Dec-11,6729510,13364498,0,68513298,6669510,13364497,0
(주)자연과환경,43910,Dec-12,5278150,13388585,0,78323364,4778150,12489039,0
(주)자연과환경,43910,Dec-13,3316870,420000,0,65413081,2816870,7395849,0
(주)자연과환경,43910,Dec-14,38000,9361898,0,43676253,38000,6409393,0
(주)자연과환경,43910,Dec-15,5638000,6515611,0,35988703,638000,4910480,0
(주)자연과환경,43910,Dec-16,5638000,6337071,0,35620443,638000,5221969,0
(주)자연과환경,43910,Dec-17,600000,9717471,0,48195840,600000,4949489,0
(주)자연과환경,43910,Dec-18,402480,9599791,0,49568582,402480,4871189,0
(주)자연과환경,43910,Dec-19,295422,12117746,0,71998225,295422,7010695,0
(주)장원테크,174880,Dec-16,2199553,20249754,0,100203874,0,0,0
(주)장원테크,174880,Dec-17,940543,15676944,0,89240627,0,100000,0
(주)장원테크,174880,Dec-18,611208,8394030,0,102570898,0,0,0
(주)장원테크,174880,Dec-19,0,15466000,0,167185271,0,8500000,0
(주)정다운,208140,Dec-14,,,,,,,
(주)정다운,208140,Dec-15,,,,,,,
(주)정다운,208140,Dec-16,7454740,13120000,0,60729394,6008160,13120000,0
(주)정다운,208140,Dec-17,6869870,11520000,0,67378543,5783330,11520000,0
(주)정다운,208140,Dec-18,17600485,20500000,0,110631822,10458867,20500000,0
(주)정다운,208140,Dec-19,16221397,30000000,0,123003077,12640117,30000000,0
(주)정상제이엘에스,40420,Dec-11,0,0,0,69043637,0,0,0
(주)정상제이엘에스,40420,Dec-12,0,0,0,70912753,0,0,0
(주)정상제이엘에스,40420,Dec-13,0,0,0,70459620,0,0,0
(주)정상제이엘에스,40420,Dec-14,0,0,0,71103785,0,0,0
(주)정상제이엘에스,40420,Dec-15,0,0,0,72979835,0,0,0
(주)정상제이엘에스,40420,Dec-16,5000000,0,0,80819351,5000000,0,0
(주)정상제이엘에스,40420,Dec-17,5000000,1000000,0,82896490,5000000,1000000,0
(주)정상제이엘에스,40420,Dec-18,0,600000,0,86304213,0,600000,0
(주)정상제이엘에스,40420,Dec-19,18200000,3987959,0,110789767,18200000,3987959,0
(주)정원엔시스,45510,Dec-11,,,,,0,22681555,0
(주)정원엔시스,45510,Dec-12,,,,,0,19906391,0
(주)정원엔시스,45510,Dec-13,,,,,0,11420518,0
(주)정원엔시스,45510,Dec-14,,,,,0,14846396,0
(주)정원엔시스,45510,Dec-15,0,19436294,0,80855911,0,16665561,0
(주)정원엔시스,45510,Dec-16,4000000,3039589,0,78697123,4000000,539589,0
(주)정원엔시스,45510,Dec-17,4000000,4612214,0,70032473,4000000,2063055,0
(주)정원엔시스,45510,Dec-18,0,4446850,0,77907893,0,0,0
(주)정원엔시스,45510,Dec-19,0,8926553,0,91101662,0,4158738,0
(주)제넥신,95700,Dec-11,0,10482700,0,39841235,0,10383121,0
(주)제넥신,95700,Dec-12,0,3000000,0,63377150,0,3000000,0
(주)제넥신,95700,Dec-13,,,,,0,3000000,0
(주)제넥신,95700,Dec-14,,,,,0,3000000,0
(주)제넥신,95700,Dec-15,,,,,0,3000000,0
(주)제넥신,95700,Dec-16,,,,,0,20008510,0
(주)제넥신,95700,Dec-17,,,,,11458331,3000000,0
(주)제넥신,95700,Dec-18,,,,,10000000,0,0
(주)제넥신,95700,Dec-19,,,,,0,10000000,0
(주)제넨바이오,72520,Dec-11,3500000,36369702,0,118347967,3500000,30000000,0
(주)제넨바이오,72520,Dec-12,2041620,35531891,0,128209663,2041620,30000000,0
(주)제넨바이오,72520,Dec-13,32300000,5270238,0,122241525,32300000,0,0
(주)제넨바이오,72520,Dec-14,1150000,39295171,0,93801667,1150000,33600000,0
(주)제넨바이오,72520,Dec-15,0,30971608,0,63342944,0,24995000,0
(주)제넨바이오,72520,Dec-16,0,27384279,0,60796540,0,26295000,0
(주)제넨바이오,72520,Dec-17,0,22670000,0,48592303,0,22670000,0
(주)제넨바이오,72520,Dec-18,0,0,0,72840014,0,0,0
(주)제넨바이오,72520,Dec-19,0,150000,0,90027263,0,0,0
(주)제노레이,122310,Dec-18,2321726,2707767,0,58440831,2319841,2707767,0
(주)제노레이,122310,Dec-19,1583333,5448303,0,78518323,1583333,5448303,0
(주)제노포커스,187420,Dec-15,0,0,0,30523203,0,0,0
(주)제노포커스,187420,Dec-16,0,0,0,63225645,0,0,0
(주)제노포커스,187420,Dec-17,1199880,1401360,0,70150900,0,0,0
(주)제노포커스,187420,Dec-18,4235000,1400000,0,70334519,1408000,0,0
(주)제노포커스,187420,Dec-19,13273361,6400000,0,90202499,4208000,6000000,0
(주)제닉,123330,Dec-11,,,,,90220,0,0
(주)제닉,123330,Dec-12,0,674479,0,60066261,0,0,0
(주)제닉,123330,Dec-13,2091960,1000000,0,64948718,2091960,1000000,0
(주)제닉,123330,Dec-14,8300000,381807,0,75502975,8300000,0,0
(주)제닉,123330,Dec-15,10229269,6698106,0,87010772,7884430,0,0
(주)제닉,123330,Dec-16,18658566,6609869,0,101564361,6639520,0,0
(주)제닉,123330,Dec-17,11693482,6243248,0,93382566,4564670,0,0
(주)제닉,123330,Dec-18,10322446,10504493,0,73312096,0,3000000,0
(주)제닉,123330,Dec-19,0,14967736,0,58148662,0,3000000,0
(주)제로투세븐,159580,Dec-13,0,0,0,97979708,0,0,0
(주)제로투세븐,159580,Dec-14,0,6171312,0,109615293,0,6171312,0
(주)제로투세븐,159580,Dec-15,10000000,9600899,0,125588918,10000000,9600899,0
(주)제로투세븐,159580,Dec-16,0,693040,0,125201715,0,0,0
(주)제로투세븐,159580,Dec-17,0,654600,0,92358397,0,0,0
(주)제로투세븐,159580,Dec-18,0,0,0,134940261,0,0,0
(주)제로투세븐,159580,Dec-19,0,3800000,0,127737817,0,3800000,0
(주)제우스,79370,Dec-11,2952243,29918599,0,184437225,0,8523836,0
(주)제우스,79370,Dec-12,9267876,18820875,0,161576654,0,5489000,0
(주)제우스,79370,Dec-13,12044944,33230946,0,214665536,3000000,8214912,0
(주)제우스,79370,Dec-14,21829462,22221540,0,236945033,8000000,12000000,0
(주)제우스,79370,Dec-15,15084890,17560267,0,252183275,0,12114212,0
(주)제우스,79370,Dec-16,20140565,17834585,0,290814358,1000000,15660965,0
(주)제우스,79370,Dec-17,18317074,32128886,0,337919035,7855953,28656111,0
(주)제우스,79370,Dec-18,18412556,54922548,0,402378729,7683080,29612818,0
(주)제우스,79370,Dec-19,14564492,56908766,0,381353568,5308333,21945991,0
(주)제이브이엠,54950,Dec-11,,,,,0,58625184,0
(주)제이브이엠,54950,Dec-12,,,,,0,66387231,0
(주)제이브이엠,54950,Dec-13,,,,,0,54234879,0
(주)제이브이엠,54950,Dec-14,2766166,44207108,0,169978846,0,43722948,0
(주)제이브이엠,54950,Dec-15,2111217,31926670,0,162327995,0,30821255,0
(주)제이브이엠,54950,Dec-16,1964295,38269422,0,176621064,0,38269422,0
(주)제이브이엠,54950,Dec-17,0,24722220,0,172422167,0,16437602,0
(주)제이브이엠,54950,Dec-18,0,22379826,0,176737139,0,17153641,0
(주)제이브이엠,54950,Dec-19,0,18486961,0,180112579,0,16217875,0
(주)제이스텍,90470,Dec-11,,,,,0,1153300,0
(주)제이스텍,90470,Dec-12,,,,,0,1071100,0
(주)제이스텍,90470,Dec-13,,,,,0,4221200,0
(주)제이스텍,90470,Dec-14,,,,,0,1099200,0
(주)제이스텍,90470,Dec-15,,,,,0,18050812,0
(주)제이스텍,90470,Dec-16,0,16018729,0,147314237,0,16017000,0
(주)제이스텍,90470,Dec-17,0,0,0,181942500,0,0,0
(주)제이스텍,90470,Dec-18,0,0,0,143329237,0,0,0
(주)제이스텍,90470,Dec-19,0,14000000,0,152785429,0,14000000,0
(주)제이시스메디칼,287410,Dec-18,,,,,,,
(주)제이시스메디칼,287410,Dec-19,,,,,,,
(주)제이에스코퍼레이션,194370,Dec-16,0,10907433,0,198836135,0,2700494,0
(주)제이에스코퍼레이션,194370,Dec-17,0,8304980,0,190454998,0,1376477,0
(주)제이에스코퍼레이션,194370,Dec-18,0,7107905,0,189468046,0,116963,0
(주)제이에스코퍼레이션,194370,Dec-19,0,7976025,0,201631124,0,0,0
(주)제이에스티나,26040,Dec-11,311835,29694336,0,89444440,311835,29694336,0
(주)제이에스티나,26040,Dec-12,0,27129749,0,96326673,0,27129749,0
(주)제이에스티나,26040,Dec-13,0,26036184,0,104128753,0,26036184,0
(주)제이에스티나,26040,Dec-14,0,28726528,0,119804318,0,28726528,0
(주)제이에스티나,26040,Dec-15,0,23739752,0,130816043,0,23739752,0
(주)제이에스티나,26040,Dec-16,1500000,22156125,0,124877857,1500000,22156125,0
(주)제이에스티나,26040,Dec-17,1500000,26422478,0,109851511,1500000,26422478,0
(주)제이에스티나,26040,Dec-18,1000000,32960903,0,115242227,1000000,32960903,0
(주)제이에스티나,26040,Dec-19,500000,25984630,0,82018191,500000,25984630,0
(주)제이엘케이,322510,Dec-19,0,0,0,38698295,0,0,0
(주)제이와이피엔터테인먼트,35900,Jun-11,0,0,0,23035657,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-12,0,1510875,0,24581917,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-13,0,0,0,69003855,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-14,0,0,0,73883530,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-15,0,0,0,74088719,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-16,0,0,0,86571518,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-17,0,0,0,124428024,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-18,0,0,0,159341920,0,0,0
(주)제이와이피엔터테인먼트,35900,Dec-19,0,0,0,207839679,0,0,0
(주)제이웨이,58420,Dec-11,,,,,0,0,0
(주)제이웨이,58420,Dec-12,,,,,0,450000,0
(주)제이웨이,58420,Dec-13,0,0,0,12513349,0,0,0
(주)제이웨이,58420,Dec-14,0,270000,0,7863481,0,270000,0
(주)제이웨이,58420,Dec-15,0,0,0,8904595,0,0,0
(주)제이웨이,58420,Dec-16,0,0,0,10418151,0,0,0
(주)제이웨이,58420,Dec-17,0,0,0,7887931,0,0,0
(주)제이웨이,58420,Dec-18,0,6115290,0,21496507,0,0,0
(주)제이웨이,58420,Dec-19,0,0,0,21075399,0,0,0
(주)제이티,89790,Dec-11,,,,,1565980,13135943,0
(주)제이티,89790,Dec-12,,,,,600000,3491163,0
(주)제이티,89790,Dec-13,,,,,0,3075323,0
(주)제이티,89790,Dec-14,0,7680000,0,48910276,0,3200000,0
(주)제이티,89790,Dec-15,,,,,1000000,20338923,0
(주)제이티,89790,Dec-16,,,,,1000000,16766057,0
(주)제이티,89790,Dec-17,,,,,0,14206348,0
(주)제이티,89790,Dec-18,,,,,834000,12480000,0
(주)제이티,89790,Dec-19,170000,10200000,0,57029871,170000,10200000,0
(주)제일기획,30000,Dec-11,0,0,0,1810592894,0,0,0
(주)제일기획,30000,Dec-12,0,2748125,0,1994709278,0,0,0
(주)제일기획,30000,Dec-13,0,13119981,0,1704530969,0,0,0
(주)제일기획,30000,Dec-14,0,18371124,0,1843852104,0,0,0
(주)제일기획,30000,Dec-15,1417655,24749019,0,1866861902,0,0,0
(주)제일기획,30000,Dec-16,355242,18615065,0,2151431627,0,0,0
(주)제일기획,30000,Dec-17,115164,12591107,0,2238293235,10000,0,0
(주)제일기획,30000,Dec-18,0,13244252,0,2172078164,0,0,0
(주)제일기획,30000,Dec-19,0,14049230,0,2252767352,0,0,0
(주)제일바이오,52670,Dec-11,,,,,428760,138440,0
(주)제일바이오,52670,Dec-12,,,,,955320,500000,0
(주)제일바이오,52670,Dec-13,,,,,816880,1561283,0
(주)제일바이오,52670,Dec-14,,,,,540100,1093957,0
(주)제일바이오,52670,Dec-15,,,,,263330,2213698,0
(주)제일바이오,52670,Dec-16,,,,,0,1075565,0
(주)제일바이오,52670,Dec-17,,,,,0,535700,0
(주)제일바이오,52670,Dec-18,,,,,0,0,0
(주)제일바이오,52670,Dec-19,,,,,0,0,0
(주)제일테크노스,38010,Dec-11,17385600,16949600,0,95269202,17385600,16949600,0
(주)제일테크노스,38010,Dec-12,26960000,13800000,0,102431222,26960000,13800000,0
(주)제일테크노스,38010,Dec-13,35550000,21219779,0,122072027,35550000,21219779,0
(주)제일테크노스,38010,Dec-14,25510000,23190000,0,138967212,25510000,23190000,0
(주)제일테크노스,38010,Dec-15,22998000,31030959,0,144671637,22998000,31030959,0
(주)제일테크노스,38010,Dec-16,16583000,33115000,0,148643896,16583000,33115000,0
(주)제일테크노스,38010,Dec-17,13073000,43518570,0,157904818,13073000,42444770,0
(주)제일테크노스,38010,Dec-18,5523000,37221625,0,160194091,5523000,34420000,0
(주)제일테크노스,38010,Dec-19,2379125,30820000,0,159138352,2353000,28498000,0
(주)제주반도체,80220,Dec-11,0,0,0,61576489,0,0,0
(주)제주반도체,80220,Dec-12,400000,1200000,0,53864706,400000,1200000,0
