회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),유동부채(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),유동부채(IFRS개별)
(주)그래디언트,35080,Dec-12,240486033,34742521,269391513,14309378,0,28699017
(주)그래디언트,35080,Dec-13,979087606,68307862,720884668,1714561,0,45004312
(주)그래디언트,35080,Dec-14,1142871354,80245551,878695192,3742011,0,21743894
(주)그래디언트,35080,Dec-15,1337838696,138382962,1068144809,949479,0,29615650
(주)그래디언트,35080,Dec-16,1415600914,117903146,1146717741,395047,0,10522707
(주)그래디언트,35080,Dec-17,1229878565,137969792,976373594,3201309,0,10030244
(주)그래디언트,35080,Dec-18,1261972833,166911756,1016015610,2674301,0,9355864
(주)그래디언트,35080,Dec-19,1206801338,85519268,980078258,208003,0,12382091
(주)그리티,204020,Dec-18,89112620,40441857,17801728,75670982,30715245,9013548
(주)그리티,204020,Dec-19,82603832,42201748,17294799,68611692,32650635,11324485
(주)그린플러스,186230,Dec-19,38480019,6019316,17448583,28574671,5842839,13388362
(주)글로벌스탠다드테크놀로지,83450,Dec-11,33914648,14561368,22182733,31754029,13226235,21127458
(주)글로벌스탠다드테크놀로지,83450,Dec-12,31615500,17354428,15995521,27371107,15560311,14333160
(주)글로벌스탠다드테크놀로지,83450,Dec-13,37636405,17043649,17024585,34350069,15483578,16711997
(주)글로벌스탠다드테크놀로지,83450,Dec-14,42966221,13254999,16020729,38669764,11786134,16105582
(주)글로벌스탠다드테크놀로지,83450,Dec-15,35391249,9698920,10452602,30726947,8283238,9913536
(주)글로벌스탠다드테크놀로지,83450,Dec-16,53825575,23047266,25498390,46676903,19337480,23514395
(주)글로벌스탠다드테크놀로지,83450,Dec-17,57916418,22852794,21709365,46766708,17981798,19442714
(주)글로벌스탠다드테크놀로지,83450,Dec-18,54651818,18514976,17071170,41265448,11906377,12624416
(주)글로벌스탠다드테크놀로지,83450,Dec-19,88978443,21844307,31060762,78199372,17832463,29260908
(주)금비,8870,Sep-11,65598563,17161712,38411265,31090507,8615791,25124929
(주)금비,8870,Sep-12,69601347,17526440,37472924,27896984,8411396,22141852
(주)금비,8870,Sep-13,62071037,18026426,42128218,25680687,9421859,27380025
(주)금비,8870,Sep-14,69421539,16905269,44141036,23356269,8328456,28640135
(주)금비,8870,Sep-15,77826715,16838525,59508146,30922809,9095497,44793831
(주)금비,8870,Sep-16,92313829,18552822,60713233,36295583,10069163,43734172
(주)금비,8870,Sep-17,90869613,17332784,47059198,30234670,8904859,29695933
(주)금비,8870,Sep-18,97025499,17758613,48212198,32217235,8554261,30791918
(주)금비,8870,Sep-19,105632362,17199098,56464526,34312672,8980570,39318493
(주)금양,1570,Dec-11,73356949,14236426,73872403,50168793,6884124,70798828
(주)금양,1570,Dec-12,69850864,13739318,63820848,46841743,7118999,64574150
(주)금양,1570,Dec-13,90828722,20839381,83935212,60939478,8359928,80447090
(주)금양,1570,Dec-14,111767170,25271205,74016116,57627190,10954973,76183554
(주)금양,1570,Dec-15,116881516,21613668,96536475,63905239,9434413,103101393
(주)금양,1570,Dec-16,92604838,19103181,133837229,61611949,6869584,142130744
(주)금양,1570,Dec-17,130477254,22603043,128670679,58591469,8612918,129674554
(주)금양,1570,Dec-18,129420730,24409366,114567408,48188432,8960870,103571108
(주)금양,1570,Dec-19,130285368,27024408,140191066,61997758,10501788,125859242
(주)금호에이치티,214330,Dec-15,86522457,28696569,38988266,80694020,20906519,24870413
(주)금호에이치티,214330,Dec-16,90849794,30299760,49574660,92744392,20950659,38336002
(주)금호에이치티,214330,Dec-17,88316450,31489881,46752476,89724027,21605544,36201695
(주)금호에이치티,214330,Dec-18,155547300,49440535,86743745,138884192,31971852,72419369
(주)금호에이치티,214330,Dec-19,204929138,48755715,132504381,183830342,31972894,117617127
(주)금화피에스시,36190,Dec-11,,,,65271945,0,15024390
(주)금화피에스시,36190,Dec-12,,,,73807483,0,10205746
(주)금화피에스시,36190,Dec-13,89606593,211891,21706304,78244379,0,19336152
(주)금화피에스시,36190,Dec-14,92403274,650775,20654148,76794467,0,16975082
(주)금화피에스시,36190,Dec-15,121277555,572369,34447722,103478978,0,30915038
(주)금화피에스시,36190,Dec-16,144728651,832281,40632631,126330610,0,36289085
(주)금화피에스시,36190,Dec-17,158082025,1035746,41410742,141168180,0,38567258
(주)금화피에스시,36190,Dec-18,178015924,1139754,36350520,157919642,0,29577129
(주)금화피에스시,36190,Dec-19,184009183,1217558,38745095,152061849,0,24897188
(주)기가레인,49080,Dec-13,52670777,10704669,38143028,52867551,10634480,38765136
(주)기가레인,49080,Dec-14,42916021,11467784,33237888,42277551,11226248,33505335
(주)기가레인,49080,Dec-15,45758661,8173832,56716336,42133622,6815349,54266141
(주)기가레인,49080,Dec-16,46144283,7789794,71210116,43016521,5755900,68624696
(주)기가레인,49080,Dec-17,72343064,24300940,77579452,69139156,22471865,75490417
(주)기가레인,49080,Dec-18,97225166,37262134,80323500,93687799,35715541,79426309
(주)기가레인,49080,Dec-19,60133834,17628230,62344306,60124344,15205943,62074744
(주)기산텔레콤,35460,Dec-11,55476277,18767251,42276066,36475109,10909684,23188759
(주)기산텔레콤,35460,Dec-12,55620433,13259612,36476208,25695937,5331514,10369400
(주)기산텔레콤,35460,Dec-13,63696575,15151600,35626324,36537435,5894529,19491363
(주)기산텔레콤,35460,Dec-14,64834230,22011486,33854674,35605455,5456977,15059287
(주)기산텔레콤,35460,Dec-15,64461290,18183749,25981076,37184206,4919930,12698167
(주)기산텔레콤,35460,Dec-16,62942880,17338891,30567279,31145919,4378274,8843745
(주)기산텔레콤,35460,Dec-17,58352347,21211655,25198661,29268094,7924502,6983519
(주)기산텔레콤,35460,Dec-18,46536756,19445191,20046567,23094786,3963378,4028228
(주)기산텔레콤,35460,Dec-19,49053647,20148676,22745330,22585911,3162634,6669939
(주)까뮤이앤씨,13700,Dec-11,,,,76964607,4678067,183133830
(주)까뮤이앤씨,13700,Dec-12,,,,119571783,5293572,127125606
(주)까뮤이앤씨,13700,Dec-13,,,,109233863,1151053,117022705
(주)까뮤이앤씨,13700,Dec-14,,,,34559227,1514376,82444941
(주)까뮤이앤씨,13700,Dec-15,,,,62979800,1396884,62671855
(주)까뮤이앤씨,13700,Dec-16,,,,45642684,1361867,80617080
(주)까뮤이앤씨,13700,Dec-17,,,,41210840,1477286,69694223
(주)까뮤이앤씨,13700,Dec-18,,,,42850829,1984047,62380687
(주)까뮤이앤씨,13700,Dec-19,,,,74633980,1224883,52784080
(주)까스텔바작,308100,Dec-19,66201004,37141130,9931371,66187581,37141130,9702477
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,49781287,19870176,39042763,28103516,11643170,22953100
(주)나노,187790,Dec-16,34297077,15952670,39150040,18258906,7609827,24091883
(주)나노,187790,Dec-17,42822418,20989648,37817466,23979304,6727280,17801339
(주)나노,187790,Dec-18,51117840,23400275,42133296,21311661,7901458,19430902
(주)나노,187790,Dec-19,49148522,21584379,43147371,26750864,9169186,23888319
(주)나노브릭,286750,Dec-19,11714243,1921947,8726057,11714243,1921947,8726057
(주)나노신소재,121600,Dec-11,47025271,26824943,9523516,46740712,26824943,9521318
(주)나노신소재,121600,Dec-12,42125797,27117909,9008689,41944586,27117909,9004137
(주)나노신소재,121600,Dec-13,42799213,26850873,4725667,42581256,26850873,4720771
(주)나노신소재,121600,Dec-14,48906282,31359550,5900453,48606260,31359550,5895987
(주)나노신소재,121600,Dec-15,60962500,29013917,7150935,59895568,29013917,6339892
(주)나노신소재,121600,Dec-16,62485580,29895861,3791703,62232029,29895861,3786793
(주)나노신소재,121600,Dec-17,61681313,30968835,3920256,61474512,30968835,3915903
(주)나노신소재,121600,Dec-18,70792401,39994521,7668503,70100637,39994521,7297513
(주)나노신소재,121600,Dec-19,74512856,37755144,5326867,72468307,37755144,5286410
(주)나노엔텍,39860,Dec-11,36625845,3783762,6261724,35042662,3772253,6229679
(주)나노엔텍,39860,Dec-12,26183933,4708962,5928956,25393293,4579595,5928956
(주)나노엔텍,39860,Dec-13,25013045,4879289,4712348,23655125,4495255,4709372
(주)나노엔텍,39860,Dec-14,23133792,5547893,5166260,24713988,4361249,5162610
(주)나노엔텍,39860,Dec-15,25151814,5775124,7659415,26760417,3373488,3679342
(주)나노엔텍,39860,Dec-16,21923466,6556793,6148991,24010804,5387906,6140945
(주)나노엔텍,39860,Dec-17,22636243,5903314,16447800,25666940,5736380,16421390
(주)나노엔텍,39860,Dec-18,23339161,6277557,5217057,26007857,5679161,5146626
(주)나노엔텍,39860,Dec-19,27247058,6865258,3221564,30446256,5753842,3079440
(주)나무가,190510,Dec-15,153817851,34456731,125706395,133188532,1531151,82673533
(주)나무가,190510,Dec-16,134434932,26925230,102039282,86950983,931885,41805768
(주)나무가,190510,Dec-17,83286111,26473649,93806287,53865520,284743,43723217
(주)나무가,190510,Dec-18,66783642,10307124,73489063,59347429,209426,38113989
(주)나무가,190510,Dec-19,113544554,40166469,141184036,122158556,8877165,102231880
(주)나스미디어,89600,Dec-13,,,,90372296,0,39946595
(주)나스미디어,89600,Dec-14,,,,90151547,0,33404820
(주)나스미디어,89600,Dec-15,,,,124837374,0,70005653
(주)나스미디어,89600,Dec-16,188150770,0,140803181,124777193,0,90307277
(주)나스미디어,89600,Dec-17,241307138,0,171618545,172095168,0,120456860
(주)나스미디어,89600,Dec-18,229307714,0,145807914,161108150,0,99410569
(주)나스미디어,89600,Dec-19,280030917,0,189476495,206145559,0,142645893
(주)나이벡,138610,Dec-11,,,,5848353,643088,2402106
(주)나이벡,138610,Dec-12,,,,3786918,609893,2596393
(주)나이벡,138610,Dec-13,,,,4322281,956968,4231426
(주)나이벡,138610,Dec-14,,,,3070435,954087,7290501
(주)나이벡,138610,Dec-15,,,,7891581,1235586,3215461
(주)나이벡,138610,Dec-16,,,,8838096,1729827,4705540
(주)나이벡,138610,Dec-17,,,,9993465,2410746,5690720
(주)나이벡,138610,Dec-18,,,,5289806,2543370,7802804
(주)나이벡,138610,Dec-19,,,,17075714,3456755,4357690
(주)나이스디앤비,130580,Dec-11,,,,19301521,0,3744330
(주)나이스디앤비,130580,Dec-12,,,,21406455,0,3508251
(주)나이스디앤비,130580,Dec-13,,,,24628059,0,3653883
(주)나이스디앤비,130580,Dec-14,,,,28589069,0,4814790
(주)나이스디앤비,130580,Dec-15,29639861,7672,6406912,26792010,0,5442466
(주)나이스디앤비,130580,Dec-16,30111363,1540,6490546,25827572,0,5007414
(주)나이스디앤비,130580,Dec-17,28885312,2397,8136476,23474936,0,7216597
(주)나이스디앤비,130580,Dec-18,36486729,1426,10651174,30158313,0,9661636
(주)나이스디앤비,130580,Dec-19,53601462,1426,16907562,37120373,0,12319172
(주)나이스홀딩스,34310,Dec-11,98794232,1694751,63157741,33972630,0,40021989
(주)나이스홀딩스,34310,Dec-12,97958185,2269950,73350868,19325283,0,3695450
(주)나이스홀딩스,34310,Dec-13,412216064,6825374,256779830,19254329,0,6970804
(주)나이스홀딩스,34310,Dec-14,563473990,33160441,430253526,7363727,0,27302728
(주)나이스홀딩스,34310,Dec-15,585369240,45655382,488528493,7309656,0,62837766
(주)나이스홀딩스,34310,Dec-16,796885000,51029234,579351362,10670867,0,61249635
(주)나이스홀딩스,34310,Dec-17,1080028901,65662108,739025010,11867218,0,57999117
(주)나이스홀딩스,34310,Dec-18,1208350011,99030907,917627842,4268790,0,59862522
(주)나이스홀딩스,34310,Dec-19,1501510395,81845667,1131668645,8247605,0,86838217
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,131047630,22590739,147743563,131038308,22590739,147743563
(주)남선알미늄,8350,Dec-12,,,,115095607,17668291,139986731
(주)남선알미늄,8350,Dec-13,,,,116450226,18214824,130763196
(주)남선알미늄,8350,Dec-14,,,,117806353,21400097,122064199
(주)남선알미늄,8350,Dec-15,,,,159264814,46255223,148041742
(주)남선알미늄,8350,Dec-16,,,,138382968,42702810,129772305
(주)남선알미늄,8350,Dec-17,,,,138840538,24433168,106482447
(주)남선알미늄,8350,Dec-18,128965047,16883921,90894784,128608273,16883921,82665705
(주)남선알미늄,8350,Dec-19,120272355,16737678,73017541,128507223,16737678,73017831
(주)남성,4270,Dec-11,69842536,23448585,109333113,75815086,190298,83785930
(주)남성,4270,Dec-12,67941450,20882229,119995960,74634718,143394,91443056
(주)남성,4270,Dec-13,62655069,17409498,101629899,71068971,160475,73135818
(주)남성,4270,Dec-14,61061543,21920909,105163532,74116640,220342,77732062
(주)남성,4270,Dec-15,62986366,24875363,104385581,76363305,347163,72577988
(주)남성,4270,Dec-16,62966870,29452745,114617996,47525812,311378,83894349
(주)남성,4270,Dec-17,66005490,29040810,98125913,49948279,331980,70286396
(주)남성,4270,Dec-18,78130233,27135875,103953545,58034814,445596,73083461
(주)남성,4270,Dec-19,81384040,31945482,88016986,60421361,226185,68318489
(주)내츄럴엔도텍,168330,Dec-13,,,,54380130,4378662,17014821
(주)내츄럴엔도텍,168330,Dec-14,,,,38134694,10925603,15879904
(주)내츄럴엔도텍,168330,Dec-15,18768212,5521299,16787612,18737736,5521299,16784586
(주)내츄럴엔도텍,168330,Dec-16,49604460,6377994,7118489,49333604,6377994,7116554
(주)내츄럴엔도텍,168330,Dec-17,42040960,9523786,5459761,36803625,9345986,5226470
(주)내츄럴엔도텍,168330,Dec-18,24240298,5352584,23578756,23596103,4988582,22993179
(주)내츄럴엔도텍,168330,Dec-19,15836553,2508137,2418308,15224417,2262110,1814208
(주)네오리진,94860,Dec-11,24840974,8412741,17791230,16176347,4613238,14015820
(주)네오리진,94860,Dec-12,,,,17690399,4725952,14564266
(주)네오리진,94860,Dec-13,,,,21366177,4317225,17965930
(주)네오리진,94860,Dec-14,,,,18838527,1951288,17001301
(주)네오리진,94860,Dec-15,,,,6439420,1394665,3418130
(주)네오리진,94860,Dec-16,,,,6580263,838906,2777733
(주)네오리진,94860,Dec-17,7853986,1145684,2204133,7496076,865579,2196439
(주)네오리진,94860,Dec-18,,,,6149983,1173618,1956568
(주)네오리진,94860,Dec-19,,,,7948947,595205,1464775
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,38545931,4876962,13475515,39160614,4385704,11830829
(주)네오오토,212560,Dec-15,,,,35950269,5183624,30486785
(주)네오오토,212560,Dec-16,,,,34719899,6729152,37442282
(주)네오오토,212560,Dec-17,,,,37254793,7812998,36415924
(주)네오오토,212560,Dec-18,,,,36683081,8121878,37246832
(주)네오오토,212560,Dec-19,,,,39651206,7791137,34354801
(주)네오위즈,95660,Dec-11,237670237,451515,197452610,168873054,0,172707536
(주)네오위즈,95660,Dec-12,321621881,58859,204139701,234713406,0,182640108
(주)네오위즈,95660,Dec-13,163930245,295585,107456642,128488505,0,91801515
(주)네오위즈,95660,Dec-14,199929102,253894,53291606,140946749,0,38137287
(주)네오위즈,95660,Dec-15,267392426,8231,103161414,213866892,0,87593914
(주)네오위즈,95660,Dec-16,196626649,5127,41191743,145940735,0,27955660
(주)네오위즈,95660,Dec-17,188793930,10523,32738254,140123612,0,25484835
(주)네오위즈,95660,Dec-18,154960983,14492,50887701,81598832,0,40017103
(주)네오위즈,95660,Dec-19,191361850,23381,44926808,90967332,10708,34885781
(주)네오위즈홀딩스,42420,Dec-11,326950239,544399,219106067,68152732,61406,7622650
(주)네오위즈홀딩스,42420,Dec-12,371923345,397844,225008678,53849328,89009,27236910
(주)네오위즈홀딩스,42420,Dec-13,240607457,414118,125081215,17834415,83004,167927
(주)네오위즈홀딩스,42420,Dec-14,283696699,330905,72625464,24287799,68145,106518
(주)네오위즈홀딩스,42420,Dec-15,394172532,81897,60550634,152293573,65469,16217821
(주)네오위즈홀딩스,42420,Dec-16,337649235,60218,43721311,125867341,54969,876637
(주)네오위즈홀딩스,42420,Dec-17,335663547,64564,34890967,129577881,52810,97009
(주)네오위즈홀딩스,42420,Dec-18,297220633,72074,55069194,124058087,51870,2387103
(주)네오위즈홀딩스,42420,Dec-19,311695984,69190,45404199,106410445,45809,557695
(주)네오크레마,311390,Dec-19,23764433,7195911,2638514,20372941,6232997,1437504
(주)네오티스,85910,Dec-11,,,,30561789,3203537,7323287
(주)네오티스,85910,Dec-12,,,,23076055,3922391,8422381
(주)네오티스,85910,Dec-13,37422759,3752685,22837675,37039179,3379172,20235727
(주)네오티스,85910,Dec-14,23396196,4258042,18288826,21926948,3626187,15048861
(주)네오티스,85910,Dec-15,30593628,4588946,20833175,29362241,4058755,18093243
(주)네오티스,85910,Dec-16,33262825,5041740,21339712,32403438,4299678,18140114
(주)네오티스,85910,Dec-17,31587247,4541748,29363136,30892970,3779620,27196946
(주)네오티스,85910,Dec-18,37412247,6245683,33185349,36724867,5315220,30659934
(주)네오티스,85910,Dec-19,37012899,5267828,34354476,36739301,4706137,33288456
(주)네오팜,92730,Dec-11,,,,14093732,1506742,3115564
(주)네오팜,92730,Dec-12,,,,15975576,2125351,3309420
(주)네오팜,92730,Dec-13,,,,17940315,2605413,2748721
(주)네오팜,92730,Dec-14,,,,21639875,2847033,3748504
(주)네오팜,92730,Dec-15,,,,23052146,4245175,7380246
(주)네오팜,92730,Dec-16,33706950,4156603,7756417,33244592,3972131,7744098
(주)네오팜,92730,Dec-17,44047409,4843618,9014942,43967604,4777494,9003444
(주)네오팜,92730,Dec-18,58937369,6844171,12894136,58745127,6625564,12880456
(주)네오팜,92730,Dec-19,101680179,5840464,12831106,101834036,5199580,12890991
(주)네오펙트,290660,Dec-18,29301394,2210544,5292240,25430373,1104076,4655232
(주)네오펙트,290660,Dec-19,19794181,2741235,27015611,10770104,939074,22308655
(주)네온테크,306620,Dec-18,,,,,,
(주)네온테크,306620,Dec-19,,,,,,
(주)네이블커뮤니케이션즈,153460,Dec-12,,,,23159760,87839,8725848
(주)네이블커뮤니케이션즈,153460,Dec-13,,,,19515547,1106727,3928277
(주)네이블커뮤니케이션즈,153460,Dec-14,19831312,667242,5608618,19730625,667242,5569904
(주)네이블커뮤니케이션즈,153460,Dec-15,,,,21248177,94154,5294441
(주)네이블커뮤니케이션즈,153460,Dec-16,,,,28721706,642128,5014357
(주)네이블커뮤니케이션즈,153460,Dec-17,,,,22181277,1409660,4180943
(주)네이블커뮤니케이션즈,153460,Dec-18,,,,20225762,621850,3607676
(주)네이블커뮤니케이션즈,153460,Dec-19,,,,18645393,76250,1942530
(주)네이처셀,7390,Dec-11,,,,14822222,6248126,17238547
(주)네이처셀,7390,Dec-12,,,,13438476,6023763,13983070
(주)네이처셀,7390,Dec-13,,,,10632504,4829731,11675020
