회사명,거래소코드,회계년도,매출액(IFRS연결),유동자산(IFRS연결),유동부채(IFRS연결),매출액(IFRS개별),유동자산(IFRS개별),유동부채(IFRS개별)
(주)국영지앤엠,6050,Dec-19,,,,73013468,32068324,12276270
(주)국전약품,307750,Dec-18,,,,,,
(주)국전약품,307750,Dec-19,,,,,,
(주)그래디언트,35080,Dec-11,428571939,278334197,340898793,9501248,24034151,114323068
(주)그래디언트,35080,Dec-12,454225001,240486033,269391513,11150621,14309378,28699017
(주)그래디언트,35080,Dec-13,2930521926,979087606,720884668,7939840,1714561,45004312
(주)그래디언트,35080,Dec-14,3135027346,1142871354,878695192,7753595,3742011,21743894
(주)그래디언트,35080,Dec-15,3536848758,1337838696,1068144809,12870821,949479,29615650
(주)그래디언트,35080,Dec-16,3845761388,1415600914,1146717741,16516754,395047,10522707
(주)그래디언트,35080,Dec-17,3541486629,1229878565,976373594,12485184,3201309,10030244
(주)그래디언트,35080,Dec-18,3440906300,1261972833,1016015610,12237889,2674301,9355864
(주)그래디언트,35080,Dec-19,3412333826,1206801338,980078258,8719700,208003,12382091
(주)그리티,204020,Dec-18,119259702,89112620,17801728,117056356,75670982,9013548
(주)그리티,204020,Dec-19,123079831,82603832,17294799,120984485,68611692,11324485
(주)그린플러스,186230,Dec-19,48831866,38480019,17448583,39502728,28574671,13388362
(주)글로벌스탠다드테크놀로지,83450,Dec-11,41504144,33914648,22182733,40662578,31754029,21127458
(주)글로벌스탠다드테크놀로지,83450,Dec-12,64812103,31615500,15995521,62774905,27371107,14333160
(주)글로벌스탠다드테크놀로지,83450,Dec-13,80982977,37636405,17024585,78917554,34350069,16711997
(주)글로벌스탠다드테크놀로지,83450,Dec-14,89122994,42966221,16020729,85992839,38669764,16105582
(주)글로벌스탠다드테크놀로지,83450,Dec-15,84422579,35391249,10452602,80102292,30726947,9913536
(주)글로벌스탠다드테크놀로지,83450,Dec-16,90819412,53825575,25498390,81859588,46676903,23514395
(주)글로벌스탠다드테크놀로지,83450,Dec-17,162835484,57916418,21709365,154761834,46766708,19442714
(주)글로벌스탠다드테크놀로지,83450,Dec-18,129850197,54651818,17071170,115619452,41265448,12624416
(주)글로벌스탠다드테크놀로지,83450,Dec-19,168231754,88978443,31060762,150777009,78199372,29260908
(주)금양,1570,Dec-11,109810009,73356949,73872403,100918699,50168793,70798828
(주)금양,1570,Dec-12,122905331,69850864,63820848,108275608,46841743,64574150
(주)금양,1570,Dec-13,156304448,90828722,83935212,132045280,60939478,80447090
(주)금양,1570,Dec-14,158550531,111767170,74016116,137946044,57627190,76183554
(주)금양,1570,Dec-15,158999533,116881516,96536475,152450369,63905239,103101393
(주)금양,1570,Dec-16,168681746,92604838,133837229,161001876,61611949,142130744
(주)금양,1570,Dec-17,180373683,130477254,128670679,150809075,58591469,129674554
(주)금양,1570,Dec-18,205441375,129420730,114567408,151676398,48188432,103571108
(주)금양,1570,Dec-19,172723864,130285368,140191066,135915020,61997758,125859242
(주)금호에이치티,214330,Dec-15,203071984,86522457,38988266,181779820,80694020,24870413
(주)금호에이치티,214330,Dec-16,208574892,90849794,49574660,189733826,92744392,38336002
(주)금호에이치티,214330,Dec-17,179707629,88316450,46752476,165485490,89724027,36201695
(주)금호에이치티,214330,Dec-18,209260006,155547300,86743745,189250383,138884192,72419369
(주)금호에이치티,214330,Dec-19,251095062,204929138,132504381,221734443,183830342,117617127
(주)금화피에스시,36190,Dec-11,,,,82738193,65271945,15024390
(주)금화피에스시,36190,Dec-12,,,,108224285,73807483,10205746
(주)금화피에스시,36190,Dec-13,166122419,89606593,21706304,156630832,78244379,19336152
(주)금화피에스시,36190,Dec-14,189631759,92403274,20654148,166948026,76794467,16975082
(주)금화피에스시,36190,Dec-15,235969690,121277555,34447722,196919865,103478978,30915038
(주)금화피에스시,36190,Dec-16,235018376,144728651,40632631,201547339,126330610,36289085
(주)금화피에스시,36190,Dec-17,205781841,158082025,41410742,174993150,141168180,38567258
(주)금화피에스시,36190,Dec-18,233326733,178015924,36350520,202098199,157919642,29577129
(주)금화피에스시,36190,Dec-19,209435314,184009183,38745095,179177462,152061849,24897188
(주)기가레인,49080,Dec-13,94791934,52670777,38143028,94055571,52867551,38765136
(주)기가레인,49080,Dec-14,95718992,42916021,33237888,95460665,42277551,33505335
(주)기가레인,49080,Dec-15,61576391,45758661,56716336,61254807,42133622,54266141
(주)기가레인,49080,Dec-16,75445071,46144283,71210116,70397030,43016521,68624696
(주)기가레인,49080,Dec-17,100131227,72343064,77579452,89874499,69139156,75490417
(주)기가레인,49080,Dec-18,124772205,97225166,80323500,114668638,93687799,79426309
(주)기가레인,49080,Dec-19,72769411,60133834,62344306,63361399,60124344,62074744
(주)기산텔레콤,35460,Dec-11,65679195,55476277,42276066,36332290,36475109,23188759
(주)기산텔레콤,35460,Dec-12,74315907,55620433,36476208,49240507,25695937,10369400
(주)기산텔레콤,35460,Dec-13,79463728,63696575,35626324,48367030,36537435,19491363
(주)기산텔레콤,35460,Dec-14,74512326,64834230,33854674,41612762,35605455,15059287
(주)기산텔레콤,35460,Dec-15,79710503,64461290,25981076,45712905,37184206,12698167
(주)기산텔레콤,35460,Dec-16,59172319,62942880,30567279,24679656,31145919,8843745
(주)기산텔레콤,35460,Dec-17,63467585,58352347,25198661,29568090,29268094,6983519
(주)기산텔레콤,35460,Dec-18,56445716,46536756,20046567,24864346,23094786,4028228
(주)기산텔레콤,35460,Dec-19,67054955,49053647,22745330,30545683,22585911,6669939
(주)까뮤이앤씨,13700,Dec-11,,,,90048208,76964607,183133830
(주)까뮤이앤씨,13700,Dec-12,,,,90976586,119571783,127125606
(주)까뮤이앤씨,13700,Dec-13,,,,83568532,109233863,117022705
(주)까뮤이앤씨,13700,Dec-14,,,,123567918,34559227,82444941
(주)까뮤이앤씨,13700,Dec-15,,,,132370311,62979800,62671855
(주)까뮤이앤씨,13700,Dec-16,,,,139708060,45642684,80617080
(주)까뮤이앤씨,13700,Dec-17,,,,172176860,41210840,69694223
(주)까뮤이앤씨,13700,Dec-18,,,,116296828,42850829,62380687
(주)까뮤이앤씨,13700,Dec-19,,,,283420655,74633980,52784080
(주)까스텔바작,308100,Dec-19,81358617,66201004,9931371,81068234,66187581,9702477
(주)나노,187790,Dec-14,,,,,,
(주)나노,187790,Dec-15,29901810,49781287,39042763,14881694,28103516,22953100
(주)나노,187790,Dec-16,48175171,34297077,39150040,18480121,18258906,24091883
(주)나노,187790,Dec-17,73089292,42822418,37817466,29944292,23979304,17801339
(주)나노,187790,Dec-18,81942719,51117840,42133296,34238747,21311661,19430902
(주)나노,187790,Dec-19,73694955,49148522,43147371,38421023,26750864,23888319
(주)나노브릭,286750,Dec-19,7775408,11714243,8726057,7775408,11714243,8726057
(주)나노신소재,121600,Dec-11,33480756,47025271,9523516,33480756,46740712,9521318
(주)나노신소재,121600,Dec-12,23644347,42125797,9008689,23644347,41944586,9004137
(주)나노신소재,121600,Dec-13,27009014,42799213,4725667,26827489,42581256,4720771
(주)나노신소재,121600,Dec-14,27926752,48906282,5900453,27926752,48606260,5895987
(주)나노신소재,121600,Dec-15,43140425,60962500,7150935,43140425,59895568,6339892
(주)나노신소재,121600,Dec-16,41111800,62485580,3791703,41111800,62232029,3786793
(주)나노신소재,121600,Dec-17,45568866,61681313,3920256,45568866,61474512,3915903
(주)나노신소재,121600,Dec-18,52249960,70792401,7668503,52249960,70100637,7297513
(주)나노신소재,121600,Dec-19,48892961,74512856,5326867,48892961,72468307,5286410
(주)나노엔텍,39860,Dec-11,13153879,36625845,6261724,13088091,35042662,6229679
(주)나노엔텍,39860,Dec-12,13435035,26183933,5928956,13561450,25393293,5928956
(주)나노엔텍,39860,Dec-13,19084457,25013045,4712348,19071599,23655125,4709372
(주)나노엔텍,39860,Dec-14,19498657,23133792,5166260,20255673,24713988,5162610
(주)나노엔텍,39860,Dec-15,24839316,25151814,7659415,18652444,26760417,3679342
(주)나노엔텍,39860,Dec-16,22205895,21923466,6148991,19928840,24010804,6140945
(주)나노엔텍,39860,Dec-17,23809593,22636243,16447800,22133358,25666940,16421390
(주)나노엔텍,39860,Dec-18,25796821,23339161,5217057,24871160,26007857,5146626
(주)나노엔텍,39860,Dec-19,26255836,27247058,3221564,25099090,30446256,3079440
(주)나무가,190510,Dec-15,403847036,153817851,125706395,330071994,133188532,82673533
(주)나무가,190510,Dec-16,292613003,134434932,102039282,189575941,86950983,41805768
(주)나무가,190510,Dec-17,257564977,83286111,93806287,169353908,53865520,43723217
(주)나무가,190510,Dec-18,312824892,66783642,73489063,199656907,59347429,38113989
(주)나무가,190510,Dec-19,362063863,113544554,141184036,275379664,122158556,102231880
(주)나스미디어,89600,Dec-13,,,,24754414,90372296,39946595
(주)나스미디어,89600,Dec-14,,,,29855317,90151547,33404820
(주)나스미디어,89600,Dec-15,,,,45490455,124837374,70005653
(주)나스미디어,89600,Dec-16,69943009,188150770,140803181,61749724,124777193,90307277
(주)나스미디어,89600,Dec-17,120275391,241307138,171618545,84283178,172095168,120456860
(주)나스미디어,89600,Dec-18,106607030,229307714,145807914,71877991,161108150,99410569
(주)나스미디어,89600,Dec-19,117006838,280030917,189476495,78372579,206145559,142645893
(주)나이벡,138610,Dec-11,,,,2702416,5848353,2402106
(주)나이벡,138610,Dec-12,,,,3875799,3786918,2596393
(주)나이벡,138610,Dec-13,,,,2271977,4322281,4231426
(주)나이벡,138610,Dec-14,,,,4786118,3070435,7290501
(주)나이벡,138610,Dec-15,,,,4173528,7891581,3215461
(주)나이벡,138610,Dec-16,,,,4804232,8838096,4705540
(주)나이벡,138610,Dec-17,,,,6302575,9993465,5690720
(주)나이벡,138610,Dec-18,,,,5207877,5289806,7802804
(주)나이벡,138610,Dec-19,,,,9287488,17075714,4357690
(주)나이스디앤비,130580,Dec-11,,,,17447086,19301521,3744330
(주)나이스디앤비,130580,Dec-12,,,,19285428,21406455,3508251
(주)나이스디앤비,130580,Dec-13,,,,19592150,24628059,3653883
(주)나이스디앤비,130580,Dec-14,,,,21139275,28589069,4814790
(주)나이스디앤비,130580,Dec-15,25675101,29639861,6406912,23685546,26792010,5442466
(주)나이스디앤비,130580,Dec-16,33964917,30111363,6490546,24018056,25827572,5007414
(주)나이스디앤비,130580,Dec-17,42282947,28885312,8136476,32327045,23474936,7216597
(주)나이스디앤비,130580,Dec-18,52040929,36486729,10651174,42167015,30158313,9661636
(주)나이스디앤비,130580,Dec-19,77330430,53601462,16907562,50280560,37120373,12319172
(주)나이스홀딩스,34310,Dec-11,194810015,98794232,63157741,27906675,33972630,40021989
(주)나이스홀딩스,34310,Dec-12,211902144,97958185,73350868,32479387,19325283,3695450
(주)나이스홀딩스,34310,Dec-13,754166289,412216064,256779830,24585959,19254329,6970804
(주)나이스홀딩스,34310,Dec-14,936827214,563473990,430253526,24855128,7363727,27302728
(주)나이스홀딩스,34310,Dec-15,1090840202,585369240,488528493,30358130,7309656,62837766
(주)나이스홀딩스,34310,Dec-16,1346411434,796885000,579351362,33693212,10670867,61249635
(주)나이스홀딩스,34310,Dec-17,1450068987,1080028901,739025010,37458486,11867218,57999117
(주)나이스홀딩스,34310,Dec-18,1611892148,1208350011,917627842,40325277,4268790,59862522
(주)나이스홀딩스,34310,Dec-19,1877743691,1501510395,1131668645,44669568,8247605,86838217
(주)나인테크,267320,Dec-17,,,,,,
(주)나인테크,267320,Dec-18,,,,,,
(주)나인테크,267320,Dec-19,,,,,,
(주)남선알미늄,8350,Dec-11,302410988,131047630,147743563,302410988,131038308,147743563
(주)남선알미늄,8350,Dec-12,,,,308547177,115095607,139986731
(주)남선알미늄,8350,Dec-13,,,,353378515,116450226,130763196
(주)남선알미늄,8350,Dec-14,,,,341293036,117806353,122064199
(주)남선알미늄,8350,Dec-15,,,,350317585,159264814,148041742
(주)남선알미늄,8350,Dec-16,,,,400734305,138382968,129772305
(주)남선알미늄,8350,Dec-17,,,,400667879,138840538,106482447
(주)남선알미늄,8350,Dec-18,347834921,128965047,90894784,347834921,128608273,82665705
(주)남선알미늄,8350,Dec-19,324782177,120272355,73017541,324782177,128507223,73017831
(주)남성,4270,Dec-11,66156225,69842536,109333113,55212184,75815086,83785930
(주)남성,4270,Dec-12,68020409,67941450,119995960,55616541,74634718,91443056
(주)남성,4270,Dec-13,73072002,62655069,101629899,56628063,71068971,73135818
(주)남성,4270,Dec-14,69059783,61061543,105163532,59274363,74116640,77732062
(주)남성,4270,Dec-15,75864783,62986366,104385581,62237269,76363305,72577988
(주)남성,4270,Dec-16,83724292,62966870,114617996,70870441,47525812,83894349
(주)남성,4270,Dec-17,91991880,66005490,98125913,78335735,49948279,70286396
(주)남성,4270,Dec-18,83251810,78130233,103953545,63605003,58034814,73083461
(주)남성,4270,Dec-19,72953026,81384040,88016986,57819890,60421361,68318489
(주)내츄럴엔도텍,168330,Dec-13,,,,84281121,54380130,17014821
(주)내츄럴엔도텍,168330,Dec-14,,,,124067457,38134694,15879904
(주)내츄럴엔도텍,168330,Dec-15,44506401,18768212,16787612,44506401,18737736,16784586
(주)내츄럴엔도텍,168330,Dec-16,6556020,49604460,7118489,6556020,49333604,7116554
(주)내츄럴엔도텍,168330,Dec-17,9238808,42040960,5459761,9238808,36803625,5226470
(주)내츄럴엔도텍,168330,Dec-18,8928362,24240298,23578756,8892649,23596103,22993179
(주)내츄럴엔도텍,168330,Dec-19,6580460,15836553,2418308,6615116,15224417,1814208
(주)네오리진,94860,Dec-11,42947694,24840974,17791230,23311768,16176347,14015820
(주)네오리진,94860,Dec-12,,,,24667502,17690399,14564266
(주)네오리진,94860,Dec-13,,,,41569623,21366177,17965930
(주)네오리진,94860,Dec-14,,,,34582751,18838527,17001301
(주)네오리진,94860,Dec-15,,,,12413198,6439420,3418130
(주)네오리진,94860,Dec-16,,,,10654596,6580263,2777733
(주)네오리진,94860,Dec-17,9263380,7853986,2204133,9032026,7496076,2196439
(주)네오리진,94860,Dec-18,,,,9064462,6149983,1956568
(주)네오리진,94860,Dec-19,,,,11270250,7948947,1464775
(주)네오셈,253590,Dec-18,,,,,,
(주)네오셈,253590,Dec-19,27225588,38545931,13475515,25334754,39160614,11830829
(주)네오오토,212560,Dec-15,,,,115393747,35950269,30486785
(주)네오오토,212560,Dec-16,,,,140544448,34719899,37442282
(주)네오오토,212560,Dec-17,,,,128249343,37254793,36415924
(주)네오오토,212560,Dec-18,,,,115243742,36683081,37246832
(주)네오오토,212560,Dec-19,,,,118441501,39651206,34354801
(주)네오위즈,95660,Dec-11,667748340,237670237,197452610,592103340,168873054,172707536
(주)네오위즈,95660,Dec-12,674589550,321621881,204139701,588447125,234713406,182640108
(주)네오위즈,95660,Dec-13,442897817,163930245,107456642,371656266,128488505,91801515
(주)네오위즈,95660,Dec-14,201029653,199929102,53291606,139550248,140946749,38137287
(주)네오위즈,95660,Dec-15,190070606,267392426,103161414,125990929,213866892,87593914
(주)네오위즈,95660,Dec-16,191038418,196626649,41191743,117653566,145940735,27955660
(주)네오위즈,95660,Dec-17,174045348,188793930,32738254,106849588,140123612,25484835
(주)네오위즈,95660,Dec-18,215490230,154960983,50887701,155574255,81598832,40017103
(주)네오위즈,95660,Dec-19,254498033,191361850,44926808,202617148,90967332,34885781
(주)네오위즈홀딩스,42420,Dec-11,727227250,326950239,219106067,13097599,68152732,7622650
(주)네오위즈홀딩스,42420,Dec-12,742971136,371923345,225008678,19093083,53849328,27236910
(주)네오위즈홀딩스,42420,Dec-13,512084970,240607457,125081215,3582577,17834415,167927
(주)네오위즈홀딩스,42420,Dec-14,262205577,283696699,72625464,1582089,24287799,106518
(주)네오위즈홀딩스,42420,Dec-15,199471968,394172532,60550634,634975,152293573,16217821
(주)네오위즈홀딩스,42420,Dec-16,201698095,337649235,43721311,543311,125867341,876637
(주)네오위즈홀딩스,42420,Dec-17,184864190,335663547,34890967,551698,129577881,97009
(주)네오위즈홀딩스,42420,Dec-18,228327081,297220633,55069194,693917,124058087,2387103
(주)네오위즈홀딩스,42420,Dec-19,253948130,311695984,45404199,1860715,106410445,557695
(주)네오크레마,311390,Dec-19,19776649,23764433,2638514,18448423,20372941,1437504
(주)네오티스,85910,Dec-11,,,,29184036,30561789,7323287
(주)네오티스,85910,Dec-12,,,,34980811,23076055,8422381
(주)네오티스,85910,Dec-13,36116964,37422759,22837675,36283655,37039179,20235727
(주)네오티스,85910,Dec-14,37658799,23396196,18288826,37658799,21926948,15048861
(주)네오티스,85910,Dec-15,35730680,30593628,20833175,35730680,29362241,18093243
(주)네오티스,85910,Dec-16,40161938,33262825,21339712,40161938,32403438,18140114
(주)네오티스,85910,Dec-17,43473210,31587247,29363136,43473210,30892970,27196946
(주)네오티스,85910,Dec-18,45195339,37412247,33185349,45195339,36724867,30659934
(주)네오티스,85910,Dec-19,42409365,37012899,34354476,42566577,36739301,33288456
(주)네오팜,92730,Dec-11,,,,16944305,14093732,3115564
(주)네오팜,92730,Dec-12,,,,18774372,15975576,3309420
(주)네오팜,92730,Dec-13,,,,20137821,17940315,2748721
(주)네오팜,92730,Dec-14,,,,25602822,21639875,3748504
(주)네오팜,92730,Dec-15,,,,35964570,23052146,7380246
(주)네오팜,92730,Dec-16,42368623,33706950,7756417,42257057,33244592,7744098
(주)네오팜,92730,Dec-17,53633507,44047409,9014942,53553213,43967604,9003444
(주)네오팜,92730,Dec-18,66274582,58937369,12894136,66336414,58745127,12880456
(주)네오팜,92730,Dec-19,83240333,101680179,12831106,83586492,101834036,12890991
