회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별)
(주)지에스,78930,Dec-15,1946287000,19023008000,16547000,5856373000
(주)지에스,78930,Dec-16,2472848000,20341172000,15976000,5850836000
(주)지에스,78930,Dec-17,2874908000,22003689000,21596000,6201620000
(주)지에스,78930,Dec-18,3285134000,22630978000,64636000,6236061000
(주)지에스,78930,Dec-19,3117465000,24739276000,25046000,6172968000
(주)지에스글로벌,1250,Dec-11,678387869,1066064452,430365556,632929118
(주)지에스글로벌,1250,Dec-12,645670508,1144032690,380267788,619881934
(주)지에스글로벌,1250,Dec-13,431383597,700315672,373321630,661014462
(주)지에스글로벌,1250,Dec-14,568236292,856611062,516542220,819193337
(주)지에스글로벌,1250,Dec-15,546421112,800714753,493918392,743616327
(주)지에스글로벌,1250,Dec-16,750971826,1326423033,645307386,1023567791
(주)지에스글로벌,1250,Dec-17,841454183,1397854513,727244639,1112934373
(주)지에스글로벌,1250,Dec-18,800861547,1336006542,656809680,1037376749
(주)지에스글로벌,1250,Dec-19,720951579,1205244855,556935283,889870020
(주)지에스리테일,7070,Dec-11,993504336,2994028838,972116409,2610007918
(주)지에스리테일,7070,Dec-12,730784138,2913810618,709005333,2854221503
(주)지에스리테일,7070,Dec-13,702432371,2880089786,678162804,2827722506
(주)지에스리테일,7070,Dec-14,691639125,2920088717,663681020,2880508074
(주)지에스리테일,7070,Dec-15,482627834,4735505772,440747039,3590748817
(주)지에스리테일,7070,Dec-16,748256761,4721361657,710503033,3486438265
(주)지에스리테일,7070,Dec-17,742986071,5092274321,693022870,3882471359
(주)지에스리테일,7070,Dec-18,709522057,5098880173,653186693,3911090432
(주)지에스리테일,7070,Dec-19,800433641,7049658160,733163675,5581930140
(주)지에스이,53050,Dec-11,,,32175104,114853773
(주)지에스이,53050,Dec-12,,,26907343,119020272
(주)지에스이,53050,Dec-13,,,35258052,136042427
(주)지에스이,53050,Dec-14,,,34546035,137122506
(주)지에스이,53050,Dec-15,,,26724121,131095904
(주)지에스이,53050,Dec-16,,,25551743,135258608
(주)지에스이,53050,Dec-17,,,30042520,145461519
(주)지에스이,53050,Dec-18,,,34331210,153465901
(주)지에스이,53050,Dec-19,,,34464721,159269231
(주)지엔씨에너지,119850,Dec-13,36312840,65268669,36038247,64666120
(주)지엔씨에너지,119850,Dec-14,,,45653469,80725643
(주)지엔씨에너지,119850,Dec-15,,,52668909,88801505
(주)지엔씨에너지,119850,Dec-16,,,63955098,98000593
(주)지엔씨에너지,119850,Dec-17,67881630,114247941,57218332,103251521
(주)지엔씨에너지,119850,Dec-18,76113257,127220630,52493797,108366448
(주)지엔씨에너지,119850,Dec-19,87966638,142435514,59153460,118854145
(주)지엔코,65060,Dec-11,74929577,127459878,67893178,130779595
(주)지엔코,65060,Dec-12,95928118,147669180,89683405,156295599
(주)지엔코,65060,Dec-13,93674105,204520490,62977331,175725797
(주)지엔코,65060,Dec-14,84712856,208043121,56789652,178514330
(주)지엔코,65060,Dec-15,81906044,217321791,56642228,181414655
(주)지엔코,65060,Dec-16,80128611,236652625,57753148,201571377
(주)지엔코,65060,Dec-17,150193464,289551147,60512794,207595634
(주)지엔코,65060,Dec-18,131409000,278885406,49816614,186917368
(주)지엔코,65060,Dec-19,118704736,248155717,46238902,172054008
(주)지투알,35000,Dec-11,342712727,366689626,55004130,101896930
(주)지투알,35000,Dec-12,339692434,363912590,54465724,102429927
(주)지투알,35000,Dec-13,385408494,408525165,50463092,98945423
(주)지투알,35000,Dec-14,372947468,398436358,48412841,97427105
(주)지투알,35000,Dec-15,455067713,482838658,50286858,99879541
(주)지투알,35000,Dec-16,479747991,507061896,47858624,96852015
(주)지투알,35000,Dec-17,562545706,591065990,55296746,103271138
(주)지투알,35000,Dec-18,594855201,632827969,41958593,98158988
(주)지투알,35000,Dec-19,462262645,503688015,46893432,106847186
(주)지티지웰니스,219750,Dec-18,19932870,28965936,18887416,28446187
(주)지티지웰니스,219750,Dec-19,19671046,40400462,18564746,46220807
(주)진도,88790,Dec-11,116918023,180096209,115823013,179809824
(주)진도,88790,Dec-12,123712019,191274512,122773414,191145339
(주)진도,88790,Dec-13,116559778,183720537,116357448,184327904
(주)진도,88790,Dec-14,98673555,156519480,98521618,157177480
(주)진도,88790,Dec-15,93810775,150834580,93468840,151536706
(주)진도,88790,Dec-16,93511301,149339658,93017092,148839254
(주)진도,88790,Dec-17,103358228,158369197,102992602,157997847
(주)진도,88790,Dec-18,103592281,160710502,103269195,160381849
(주)진도,88790,Dec-19,88884410,145086134,88565621,144761806
(주)진로발효,18120,Dec-11,,,89344025,117858520
(주)진로발효,18120,Dec-12,,,36573302,62521841
(주)진로발효,18120,Dec-13,,,40989309,65883156
(주)진로발효,18120,Dec-14,,,53830565,78141555
(주)진로발효,18120,Dec-15,,,68045041,91852169
(주)진로발효,18120,Dec-16,71826387,101067728,69933957,99213651
(주)진로발효,18120,Dec-17,77978081,107030438,76392906,105718949
(주)진로발효,18120,Dec-18,78986060,115861699,77650011,114287421
(주)진로발효,18120,Dec-19,55138123,91083610,53424060,89229457
(주)진매트릭스,109820,Dec-11,12273894,22619582,9715646,20594127
(주)진매트릭스,109820,Dec-12,11929430,20346417,9325914,18430087
(주)진매트릭스,109820,Dec-13,11717635,19676768,9143086,17850736
(주)진매트릭스,109820,Dec-14,9423904,17050445,6934421,15256120
(주)진매트릭스,109820,Dec-15,13808645,20781912,11945506,19403078
(주)진매트릭스,109820,Dec-16,12535527,19333902,11202111,18256890
(주)진매트릭스,109820,Dec-17,11080946,17743477,9689921,16343467
(주)진매트릭스,109820,Dec-18,19136478,31518643,18140450,30420878
(주)진매트릭스,109820,Dec-19,,,15766975,28455836
(주)진바이오텍,86060,Dec-11,23278451,46269250,16307722,32036251
(주)진바이오텍,86060,Dec-12,21223571,45775602,13341090,31467345
(주)진바이오텍,86060,Dec-13,24986661,48350789,15746937,30905158
(주)진바이오텍,86060,Dec-14,24652725,47342870,13896178,28976305
(주)진바이오텍,86060,Dec-15,26657370,49210506,13655021,28789903
(주)진바이오텍,86060,Dec-16,27905005,59157362,15571870,39044261
(주)진바이오텍,86060,Dec-17,30971411,59542775,15528116,38091753
(주)진바이오텍,86060,Dec-18,48130967,72627064,24220023,42313954
(주)진바이오텍,86060,Dec-19,43862124,67932582,22918113,39577106
(주)진성티이씨,36890,Dec-11,111952258,314461593,96785212,292763750
(주)진성티이씨,36890,Dec-12,94191007,222332290,86204398,209627064
(주)진성티이씨,36890,Dec-13,91019759,162791361,78388044,148622995
(주)진성티이씨,36890,Dec-14,92639658,168134853,79367513,158397376
(주)진성티이씨,36890,Dec-15,94079085,169680682,84596211,162500451
(주)진성티이씨,36890,Dec-16,99606682,169234374,77616973,152113068
(주)진성티이씨,36890,Dec-17,124583598,192429371,89480951,163332598
(주)진성티이씨,36890,Dec-18,161317099,249946510,99333373,174812208
(주)진성티이씨,36890,Dec-19,171700164,275526028,105577357,180904124
(주)진양홀딩스,100250,Dec-11,107625958,516628401,28400459,170756820
(주)진양홀딩스,100250,Dec-12,126502936,507752899,32784252,173309461
(주)진양홀딩스,100250,Dec-13,133610092,528198182,46505253,181856232
(주)진양홀딩스,100250,Dec-14,130462894,533931547,43264480,184810334
(주)진양홀딩스,100250,Dec-15,127737004,536626201,40928338,184488833
(주)진양홀딩스,100250,Dec-16,140382214,554262857,45540459,182348583
(주)진양홀딩스,100250,Dec-17,147279678,552714840,59350255,188078276
(주)진양홀딩스,100250,Dec-18,155297009,496161913,64750707,237028923
(주)진양홀딩스,100250,Dec-19,129847567,513948279,44671418,237991298
(주)진에어,272450,Dec-17,,,399180932,498274611
(주)진에어,272450,Dec-18,426986035,519526006,426986035,519526006
(주)진에어,272450,Dec-19,,,353265729,704417548
(주)차바이오텍,85660,Dec-11,262517559,475019670,175419823,354100256
(주)차바이오텍,85660,Dec-12,283549819,518469960,138292130,344759724
(주)차바이오텍,85660,Dec-13,428435550,685465596,164029745,390774048
(주)차바이오텍,85660,Dec-14,357963279,620884544,58722939,277390339
(주)차바이오텍,85660,Dec-15,370100343,644831253,55839143,266667720
(주)차바이오텍,85660,Dec-16,463011778,768929187,81080253,319047337
(주)차바이오텍,85660,Dec-17,475060315,785602167,77457861,297631232
(주)차바이오텍,85660,Dec-18,463557881,947531799,68453348,283636589
(주)차바이오텍,85660,Dec-19,509150269,1162923422,88411585,320192650
(주)창해에탄올,4650,Dec-14,140193319,311314288,37880223,106356306
(주)창해에탄올,4650,Dec-15,157560084,343665015,48995623,115097690
(주)창해에탄올,4650,Dec-16,140591413,414543168,36036473,179370471
(주)창해에탄올,4650,Dec-17,115755508,383132532,44759765,168501703
(주)창해에탄올,4650,Dec-18,127411483,365404238,38405437,161229994
(주)창해에탄올,4650,Dec-19,50127129,193042599,35262933,158091079
(주)천보,278280,Dec-19,153243759,235236916,130309198,210937373
(주)천일고속,650,Dec-11,,,18518511,54678596
(주)천일고속,650,Dec-12,,,21160621,57227639
(주)천일고속,650,Dec-13,,,15615229,60338619
(주)천일고속,650,Dec-14,,,22384706,62273002
(주)천일고속,650,Dec-15,,,22135541,63067608
(주)천일고속,650,Dec-16,,,13163553,52541981
(주)천일고속,650,Dec-17,,,29142643,67842442
(주)천일고속,650,Dec-18,,,12811399,80409027
(주)천일고속,650,Dec-19,,,12149418,80044782
(주)체리부로,66360,Dec-17,74654187,255024663,54135309,204540574
(주)체리부로,66360,Dec-18,73148168,268293663,54265433,205008167
(주)체리부로,66360,Dec-19,63812703,280388592,46668406,217017651
(주)체시스,33250,Jun-11,34359143,88634838,35530044,89712000
(주)체시스,33250,Jun-12,33807636,91725421,38021433,96400232
(주)체시스,33250,Jun-13,35772015,94630897,36152422,99742857
(주)체시스,33250,Jun-14,26320876,89059900,26772748,97449106
(주)체시스,33250,Jun-15,21831241,86353573,21015118,87973696
(주)체시스,33250,Jun-16,30237973,91063246,29232564,88371235
(주)체시스,33250,Jun-17,23474992,84911532,26721447,83621431
(주)체시스,33250,Jun-18,25547068,90966526,24519450,83336133
(주)체시스,33250,Jun-19,22065397,88630380,19673404,83088663
(주)초록뱀미디어,47820,Dec-11,17548167,29416979,15876969,28584511
(주)초록뱀미디어,47820,Dec-12,16290438,27916272,14399682,27255612
(주)초록뱀미디어,47820,Dec-13,15512065,25121960,14379613,24860465
(주)초록뱀미디어,47820,Dec-14,12697365,26896001,12008963,26785177
(주)초록뱀미디어,47820,Dec-15,55181542,114401924,46587734,102352547
(주)초록뱀미디어,47820,Dec-16,50834894,124196884,37836182,110227736
(주)초록뱀미디어,47820,Dec-17,42432567,111076858,32109480,99133105
(주)초록뱀미디어,47820,Dec-18,64021137,169114745,64019845,164541543
(주)초록뱀미디어,47820,Dec-19,32309151,186524565,18131215,180301470
(주)초록뱀이앤엠,131100,Dec-11,,,24414331,64111408
(주)초록뱀이앤엠,131100,Dec-12,26669261,86658960,24791257,82166108
(주)초록뱀이앤엠,131100,Dec-13,21167147,101255908,17660063,95417041
(주)초록뱀이앤엠,131100,Dec-14,20574583,123508200,14500585,113772085
(주)초록뱀이앤엠,131100,Dec-15,17751034,102386014,15594020,93550943
(주)초록뱀이앤엠,131100,Dec-16,5832528,51776739,5826407,51752359
(주)초록뱀이앤엠,131100,Dec-17,8749339,30346571,8740221,30335832
(주)초록뱀이앤엠,131100,Dec-18,31542214,52599825,31458339,52505576
(주)초록뱀컴퍼니,52300,Dec-11,13636754,20287478,10412255,21489913
(주)초록뱀컴퍼니,52300,Dec-12,15237912,50359740,5579678,30792695
(주)초록뱀컴퍼니,52300,Dec-13,21424851,54730099,7742207,37831143
(주)초록뱀컴퍼니,52300,Dec-14,11495408,38724966,8782931,36000120
(주)초록뱀컴퍼니,52300,Dec-15,22133763,58338825,21573609,58149374
(주)초록뱀컴퍼니,52300,Dec-16,15116071,108560831,4612088,99565125
(주)초록뱀컴퍼니,52300,Dec-17,15674900,118083662,9658208,113683574
(주)초록뱀컴퍼니,52300,Dec-18,17869926,153849231,15641530,148076955
(주)초록뱀컴퍼니,52300,Dec-19,17260649,142431125,14881259,141477158
(주)초록뱀헬스케어,118000,Dec-11,,,47653999,58089712
(주)초록뱀헬스케어,118000,Dec-12,,,22066373,30389424
(주)초록뱀헬스케어,118000,Dec-13,9666502,21967531,10597385,19814271
(주)초록뱀헬스케어,118000,Dec-14,10551289,19672574,9567340,19121988
(주)초록뱀헬스케어,118000,Dec-15,6554032,16405118,6038437,16844156
(주)초록뱀헬스케어,118000,Dec-16,16002192,28844768,14985352,29456774
(주)초록뱀헬스케어,118000,Dec-17,26107192,36741415,11301539,23040074
(주)초록뱀헬스케어,118000,Dec-18,54271756,61440300,42048038,49381964
(주)초록뱀헬스케어,118000,Dec-19,45588928,69804708,36202329,60409225
(주)칩스앤미디어,94360,Dec-13,13868941,17773546,13863993,18023644
(주)칩스앤미디어,94360,Dec-14,14659224,19427600,14635922,19664010
(주)칩스앤미디어,94360,Dec-15,20287163,27612999,20251518,27810373
(주)칩스앤미디어,94360,Dec-16,23264195,31641419,23131394,31748862
(주)칩스앤미디어,94360,Dec-17,21035038,29007462,20982995,29206913
(주)칩스앤미디어,94360,Dec-18,23836796,31857435,23789445,32078719
(주)칩스앤미디어,94360,Dec-19,26614731,35860269,26569320,36098846
(주)카나리아바이오,16790,Dec-18,,,71742557,94051474
(주)카나리아바이오,16790,Dec-19,,,74904402,97377192
(주)카스,16920,Dec-11,70693062,105053108,56643551,104875852
(주)카스,16920,Dec-12,74027007,113300349,55396550,113418622
(주)카스,16920,Dec-13,73097704,117374422,55592954,114727539
(주)카스,16920,Dec-14,79778516,130907852,65290680,127855414
(주)카스,16920,Dec-15,76683763,129570571,62033990,126417282
(주)카스,16920,Dec-16,70181206,121662181,55342622,120099217
(주)카스,16920,Dec-17,66242781,116218525,53059871,118562088
(주)카스,16920,Dec-18,71910271,122741403,59615312,127522433
(주)카스,16920,Dec-19,70507312,129321340,54633953,130119299
(주)카이노스메드,284620,Dec-18,,,,
(주)카이노스메드,284620,Dec-19,,,,
(주)카카오,35720,Dec-17,1993096161,6349428455,632508485,4956877856
(주)카카오,35720,Dec-18,2858950415,7959542105,1261479760,6202838879
(주)카카오,35720,Dec-19,2829694454,8737255756,1014030589,6484360617
(주)카프로,6380,Dec-11,,,521357159,887539265
(주)카프로,6380,Dec-12,,,367148156,734636253
(주)카프로,6380,Dec-13,,,293654283,643433406
(주)카프로,6380,Dec-14,,,161367013,498408333
(주)카프로,6380,Dec-15,,,144157486,437356251
(주)카프로,6380,Dec-16,,,215630202,473850324
(주)카프로,6380,Dec-17,,,227888040,462168690
(주)카프로,6380,Dec-18,,,223397154,433099364
(주)카프로,6380,Dec-19,,,193673357,364396473
(주)캐리소프트,317530,Dec-19,9224095,21133741,8684751,21784622
(주)캐스텍코리아,71850,Dec-14,97090224,208916770,70101942,184624822
(주)캐스텍코리아,71850,Dec-15,109726317,229525463,80750331,203901458
(주)캐스텍코리아,71850,Dec-16,108133340,243371092,82939969,217766044
(주)캐스텍코리아,71850,Dec-17,120824976,261098687,98913021,238562123
(주)캐스텍코리아,71850,Dec-18,126052283,290374346,96642192,258107077
(주)캐스텍코리아,71850,Dec-19,122587413,292991021,101594598,259233643
(주)캠시스,50110,Dec-11,67540509,124662007,75713258,128586068
(주)캠시스,50110,Dec-12,85965799,158755302,97841440,160450806
(주)캠시스,50110,Dec-13,135692820,225439735,155108669,220680014
(주)캠시스,50110,Dec-14,128087898,243011788,121069711,217365315
(주)캠시스,50110,Dec-15,127151891,258329414,133774269,232832371
(주)캠시스,50110,Dec-16,128252945,255517072,168994441,246285543
(주)캠시스,50110,Dec-17,154261634,256174816,146057048,216896457
(주)캠시스,50110,Dec-18,200770124,323293107,121327471,233595526
(주)캠시스,50110,Dec-19,275018436,432593959,179010196,318210958
(주)컴투스,78340,Dec-11,50321739,75253802,48540177,77084061
(주)컴투스,78340,Dec-12,46215068,100424365,43290787,101153193
(주)컴투스,78340,Dec-13,64064366,118273996,61377774,119553679
(주)컴투스,78340,Dec-14,173825555,249689387,169144994,248982434
(주)컴투스,78340,Dec-15,507598524,582147905,500927088,579284560
(주)컴투스,78340,Dec-16,654308373,711986084,645119352,706449728
(주)컴투스,78340,Dec-17,768017610,838310852,757215511,830072450
(주)컴투스,78340,Dec-18,774006572,909300696,768667582,901686976
(주)컴투스,78340,Dec-19,765543167,1004978011,754393112,993733892
(주)컴투스홀딩스,63080,Dec-11,66564919,77893415,65593225,77557375
(주)컴투스홀딩스,63080,Dec-12,65421708,99383970,62952982,97041540
(주)컴투스홀딩스,63080,Dec-13,63705280,179245827,55779059,175060338
(주)컴투스홀딩스,63080,Dec-14,68622461,226440965,66811327,207446045
(주)컴투스홀딩스,63080,Dec-15,107616981,331942511,105730705,287623306
(주)컴투스홀딩스,63080,Dec-16,59505197,327582214,42733169,231075450
(주)컴투스홀딩스,63080,Dec-17,36433390,338029216,21453853,206670519
(주)컴투스홀딩스,63080,Dec-18,37777149,354106374,15099292,182377281
(주)컴투스홀딩스,63080,Dec-19,35522622,399323374,15077046,198900359
