회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원)
(주)모나미,5360,Dec-11,281896616,225767828,202213055,167696738
(주)모다이노칩,80420,Dec-10,53281227,36141912,53128211,36342504
(주)모다이노칩,80420,Dec-11,70310468,42061765,70019300,42355074
(주)모두투어네트워크,80160,Dec-10,121852989,0,117085648,0
(주)모두투어네트워크,80160,Dec-11,124989354,0,121045714,0
(주)모바일리더,100030,Dec-10,,,12594026,7622561
(주)모바일리더,100030,Dec-11,,,10024146,6948241
(주)모베이스,101330,Dec-10,113042348,98847038,92125456,80834275
(주)모베이스,101330,Dec-11,128747685,110506500,68760403,60722753
(주)모베이스전자,12860,Dec-10,428540569,379331717,316422148,297558415
(주)모베이스전자,12860,Dec-11,520053457,454798667,404442230,378253311
(주)모아텍,33200,Dec-10,169901450,144899484,143335372,120051086
(주)모아텍,33200,Dec-11,176287650,159804381,128334986,115835439
(주)모토닉,9680,Dec-10,297344093,248238155,271583120,242467245
(주)모토닉,9680,Dec-11,258237261,219331716,237739047,211203259
(주)모헨즈,6920,Dec-10,54987756,49425275,24577953,22742137
(주)모헨즈,6920,Dec-11,63884832,58447610,28234509,26395766
(주)무학,33920,Dec-10,168339320,95724644,159349824,87702457
(주)무학,33920,Dec-11,202496016,111621901,195680844,106001844
(주)미래아이앤지,7120,Dec-10,15474254,10865500,12627136,9215486
(주)미래아이앤지,7120,Dec-11,25733558,17379433,21542533,15127591
(주)미래컴퍼니,49950,Dec-10,93887333,75182844,88311533,70368765
(주)미래컴퍼니,49950,Dec-11,107942542,78337225,100821228,72558512
(주)미코,59090,Dec-10,125623169,74811939,71988936,43627374
(주)미코,59090,Dec-11,124257358,81105536,74623106,51378234
(주)바른손,18700,Mar-10,,,25152267,20275173
(주)바른손,18700,Mar-11,42575724,26316391,40954971,25065131
(주)바른손이앤에이,35620,Dec-10,9975792,0,9635256,0
(주)바른손이앤에이,35620,Dec-11,9990905,0,9590329,0
(주)바른전자,64520,Dec-10,184570313,164791355,184570313,164791355
(주)바른전자,64520,Dec-11,202628143,184466278,202628143,184466278
(주)바이넥스,53030,Dec-10,,,47243067,23994621
(주)바이넥스,53030,Dec-11,53457879,24652694,53123634,24472528
(주)바이오니아,64550,Dec-10,20970091,10262083,20102185,8895466
(주)바이오니아,64550,Dec-11,22764624,11301225,22317432,10116614
(주)바이오솔루션,86820,Dec-10,,,,
(주)바이오스마트,38460,Dec-10,32361410,21551426,29605501,19645584
(주)바이오스마트,38460,Dec-11,33702845,22748239,31488084,20778505
(주)바이오톡스텍,86040,Dec-10,18733549,12789732,18733549,12789732
(주)바이오톡스텍,86040,Dec-11,23087738,13890024,23432080,13994740
(주)바텍,43150,Dec-10,142641429,91061493,106193994,72777870
(주)바텍,43150,Dec-11,149625813,98491273,98689540,73103437
(주)방림,3610,Sep-10,208337824,186658519,195257200,182335897
(주)방림,3610,Sep-11,218985322,196474531,229956016,214002395
(주)백금티앤에이,46310,Dec-10,100670140,70532211,78800236,64633694
(주)백금티앤에이,46310,Dec-11,104522555,81770915,71533145,60536609
(주)백산,35150,Dec-10,151029307,129906199,124445662,109719687
(주)백산,35150,Dec-11,178131543,148694335,145778637,126078632
(주)버킷스튜디오,66410,Dec-10,,,19613093,14011005
(주)버킷스튜디오,66410,Dec-11,,,27515568,19809408
(주)베셀,177350,Dec-10,,,,
(주)베셀,177350,Dec-11,,,,
(주)벽산,7210,Dec-10,331044036,269778483,248916294,196192861
(주)벽산,7210,Dec-11,336793187,273137549,252815668,198340488
(주)보광산업,225530,Dec-10,,,,
(주)보광산업,225530,Dec-11,,,,
(주)보락,2760,Dec-10,,,23189664,18427984
(주)보락,2760,Dec-11,,,25276708,20913696
(주)보령,3850,Dec-10,,,300958914,179632669
(주)보령,3850,Dec-11,,,308005547,181638947
(주)부-스타,8470,Dec-10,,,58554868,46010902
(주)부-스타,8470,Dec-11,,,62438421,50191478
(주)부방,14470,Dec-10,350692024,254558065,329232090,248808348
(주)부방,14470,Dec-11,334669259,234477348,305639687,230397315
(주)뷰웍스,100120,Dec-10,30497130,15918529,30497130,15918529
(주)뷰웍스,100120,Dec-11,35629219,18660890,35285299,18306174
(주)브리지텍,64480,Dec-10,,,28600476,21810699
(주)브리지텍,64480,Dec-11,,,28105315,23434925
(주)브이티지엠피,18290,Dec-10,,,58868671,47036143
(주)브이티지엠피,18290,Dec-11,,,59105985,50201204
(주)블루베리엔에프티,44480,Dec-10,25660041,23814585,21865829,19396938
(주)블루베리엔에프티,44480,Dec-11,25969100,25786134,21939190,21178013
(주)블루콤,33560,Dec-10,82715072,63433324,65224617,49168644
(주)블루콤,33560,Dec-11,41216047,34417597,40152576,31657873
(주)비덴트,121800,Jun-10,,,17294471,8186009
(주)비덴트,121800,Jun-11,,,24009910,12360541
(주)비보존헬스케어,82800,Dec-10,55585300,49801922,39855917,35307484
(주)비보존헬스케어,82800,Dec-11,,,47382168,44489764
(주)비비안,2070,Dec-10,205116950,90139860,172587753,67405666
(주)비비안,2070,Dec-11,235214972,103556153,188072276,76131517
(주)비상교육,100220,Dec-10,117379557,65477076,97052415,49977202
(주)비상교육,100220,Dec-11,139386115,71778595,111834835,55389235
(주)비씨월드제약,200780,Dec-10,,,,
(주)비씨월드제약,200780,Dec-11,,,,
(주)비아트론,141000,Dec-10,,,21802865,11649149
(주)비아트론,141000,Dec-11,,,47131698,29208306
(주)비에이치,90460,Dec-10,103338694,88842143,111121463,100983815
(주)비에이치,90460,Dec-11,152887054,128434305,153385504,136115708
(주)비엔지티,32790,Dec-10,89287614,82675623,89287614,82675623
(주)비엔지티,32790,Dec-11,71404263,66640872,67694549,65160906
(주)비엘,142760,Dec-10,,,1605410,1441376
(주)비엘,142760,Dec-11,,,2163274,1603346
(주)비엘팜텍,65170,Dec-10,57249315,38522322,23052124,12036601
(주)비엘팜텍,65170,Dec-11,54136692,30156992,33377027,15245956
(주)비엠티,86670,Dec-10,43032913,30461058,40476754,28615764
(주)비엠티,86670,Dec-11,45479327,34027831,43838123,31808823
(주)비와이씨,1460,Dec-10,206402089,131731753,206463908,132171277
(주)비와이씨,1460,Dec-11,202084292,121100237,202084292,121580647
(주)비지에프,27410,Dec-10,,,,
(주)비지에프,27410,Dec-11,,,,
(주)비츠로셀,82920,Mar-10,,,43273526,29349338
(주)비츠로셀,82920,Mar-11,,,46015710,32907183
(주)비츠로시스,54220,Mar-10,,,156050551,138636291
(주)비츠로시스,54220,Mar-11,118523752,96992315,104506657,89546704
(주)비츠로테크,42370,Mar-10,,,63053357,52875914
(주)비츠로테크,42370,Mar-11,82087605,69879066,78219441,66817859
(주)비케이홀딩스,50090,Dec-10,62206864,55561792,58111479,50384116
(주)비케이홀딩스,50090,Dec-11,64570700,58933702,61852372,56881178
(주)비트컴퓨터,32850,Dec-10,31806072,25126263,31700933,25862309
(주)비트컴퓨터,32850,Dec-11,30736645,24020771,30557773,24801110
(주)빅솔론,93190,Dec-10,71096424,49302057,65249360,49857914
(주)빅솔론,93190,Dec-11,79281840,55666748,75914338,57857757
(주)빅텍,65450,Dec-10,,,42681484,35009055
(주)빅텍,65450,Dec-11,,,30868279,29677393
(주)빙그레,5180,Dec-10,685350740,464850248,684900709,464545114
(주)빙그레,5180,Dec-11,721329490,505037389,720634377,504621028
(주)사람인에이치알,143240,Dec-10,,,31362632,18288552
(주)사람인에이치알,143240,Dec-11,,,41938612,20841764
(주)사조대림,3960,Dec-10,308422357,240661571,308422357,240661571
(주)사조대림,3960,Dec-11,418702677,340367781,371465751,300407879
(주)사조오양,6090,Dec-10,,,126423097,104572923
(주)사조오양,6090,Dec-11,,,137322948,120122660
(주)삼기,122350,Jun-10,,,,
(주)삼기,122350,Dec-11,,,,
(주)삼보판지,23600,Dec-10,285204128,246098754,102209559,87597393
(주)삼보판지,23600,Dec-11,308995210,267778819,117711072,103558529
(주)삼성출판사,68290,Dec-10,74577019,35778381,58424750,32827758
(주)삼성출판사,68290,Dec-11,75033786,35780643,56384010,32124751
(주)삼양사,145990,Dec-11,260700499,237796994,250418148,229280378
(주)삼양홀딩스,70,Dec-10,1064389763,915541924,387485632,332444559
(주)삼양홀딩스,70,Dec-11,1180816171,1024816107,491319252,386848952
(주)삼에스코리아,60310,Mar-10,,,10231597,8320371
(주)삼에스코리아,60310,Mar-11,27394090,19540858,25029719,17650722
(주)삼원강재,23000,Dec-10,,,283318333,247586274
(주)삼원강재,23000,Dec-11,,,346997048,304446175
(주)삼익악기,2450,Dec-10,164256184,122836825,98912791,81816380
(주)삼익악기,2450,Dec-11,164701388,123037742,107185449,90472663
(주)삼일,32280,Dec-10,,,75466577,67199512
(주)삼일,32280,Dec-11,,,88262817,77386157
(주)삼일기업공사,2290,Dec-10,,,40098562,35810887
(주)삼일기업공사,2290,Dec-11,,,38666827,34864909
(주)삼일씨엔에스,4440,Dec-10,,,180986511,152931569
(주)삼일씨엔에스,4440,Dec-11,,,205678000,172171840
(주)삼진,32750,Dec-10,92610576,76770029,91310905,76828425
(주)삼진,32750,Dec-11,88289560,80834771,84947107,77126620
(주)삼진엘앤디,54090,Dec-10,213276426,177114953,89982610,76433791
(주)삼진엘앤디,54090,Dec-11,256603250,217602112,128142254,112554972
(주)삼천리,4690,Dec-10,2659052170,2430969001,2638360358,2409569237
(주)삼천리,4690,Dec-11,2998510382,2763043293,2941835049,2710889891
(주)삼표시멘트,38500,Dec-10,489405490,426451651,482280714,421390403
(주)삼표시멘트,38500,Dec-11,584534130,538870177,544473358,509816149
(주)삼화네트웍스,46390,Dec-10,26578516,22712242,24738603,21495364
(주)삼화네트웍스,46390,Dec-11,25839976,19479789,22622862,17087515
(주)상보,27580,Dec-10,,,150066881,131802529
(주)상보,27580,Dec-11,,,182043935,156188823
(주)상상인,38540,Dec-10,50648832,38964426,40050684,33205431
(주)상상인,38540,Dec-11,56869524,43250864,43789935,36428801
(주)상상인인더스트리,101000,Dec-10,31317892,30108837,31317892,30108837
(주)상상인인더스트리,101000,Dec-11,40353408,42354089,40339123,42354089
(주)상아프론테크,89980,Dec-10,98078932,79858261,97190078,79373657
(주)상아프론테크,89980,Dec-11,106413933,88231327,105314697,87609775
(주)상지카일룸,42940,Dec-10,309577286,297624275,81742347,72026726
(주)상지카일룸,42940,Dec-11,,,31834166,30534316
(주)새로닉스,42600,Dec-10,98102732,83192807,47544094,39583175
(주)새로닉스,42600,Dec-11,90606969,80504512,44311996,40526675
(주)새빗켐,107600,Dec-10,,,,
(주)새빗켐,107600,Dec-11,,,,
(주)서남,294630,Dec-10,,,,
(주)서남,294630,Dec-11,,,,
(주)서린바이오사이언스,38070,Dec-10,,,30472021,21510309
(주)서린바이오사이언스,38070,Dec-11,,,39464482,26883726
(주)서부티엔디,6730,Dec-10,31273877,14419904,31273877,14419904
(주)서부티엔디,6730,Dec-11,33369233,16560148,33369233,16560148
(주)서산,79650,Dec-10,42873410,35449981,24521612,21076610
(주)서산,79650,Dec-11,58717859,44756745,27988398,23495863
(주)서연,7860,Dec-10,1182344939,1044957760,578608534,530745515
(주)서연,7860,Dec-11,1372835026,1243539523,692472028,669681469
(주)서연탑메탈,19770,Dec-10,85718121,74473086,86118688,74909885
(주)서연탑메탈,19770,Dec-11,116465760,101338112,105328569,91025956
(주)서울리거,43710,Dec-10,13381555,11606156,13381555,11606156
(주)서울리거,43710,Dec-11,21012884,19112616,20343434,18453907
(주)서울옥션,63170,Dec-10,19883630,14065906,17991907,12713632
(주)서울옥션,63170,Dec-11,15090568,9848810,14540317,9461908
(주)서울제약,18680,Dec-10,,,40418940,16060657
(주)서울제약,18680,Dec-11,,,43820764,19016280
(주)서원,21050,Dec-10,614632811,575008956,354775469,328014601
(주)서원,21050,Dec-11,708759410,684776397,416520176,395022679
(주)서원인텍,93920,Dec-10,178791251,152057411,150941389,129083773
(주)서원인텍,93920,Dec-11,230107849,200621102,187323807,167111878
(주)서전기전,189860,Dec-10,,,,
(주)서전기전,189860,Dec-11,,,,
(주)서진시스템,178320,Dec-10,,,,
(주)서진시스템,178320,Dec-11,,,,
(주)서진오토모티브,122690,Dec-10,,,,
(주)서진오토모티브,122690,Dec-11,,,,
(주)서플러스글로벌,140070,Dec-10,,,,
(주)서플러스글로벌,140070,Dec-11,,,,
(주)서한,11370,Dec-10,,,139705921,126490500
(주)서한,11370,Dec-11,,,127602619,117578144
(주)서흥,8490,Dec-10,166870016,121557194,124860737,92666901
(주)서흥,8490,Dec-11,187868823,140158868,142896132,110002852
(주)서희건설,35890,Dec-10,1018175511,945603822,1030312923,958173195
(주)서희건설,35890,Dec-11,965801445,899629486,1002444725,931165023
(주)석경에이티,357550,Dec-11,,,,
(주)선광,3100,Dec-10,139707784,108955896,133293989,104389983
(주)선광,3100,Dec-11,132452156,103850443,125852494,99997335
(주)선앤엘,2820,Dec-10,314942681,292527194,236589554,216423443
(주)선앤엘,2820,Dec-11,338091633,307185154,256039068,227404063
(주)선익시스템,171090,Dec-10,,,,
(주)선익시스템,171090,Dec-11,,,33404022,26209760
(주)선진,136490,Dec-11,,,354714165,295915503
(주)성광벤드,14620,Dec-10,225535143,173167133,205442549,157538405
(주)성광벤드,14620,Dec-11,277025634,218883996,256197512,203261991
(주)성도이엔지,37350,Dec-10,492632525,406352648,179758799,164901377
(주)성도이엔지,37350,Dec-11,193539158,164619967,148943743,129849979
(주)성안,11300,Dec-10,253018234,214975862,71161075,60642079
(주)성안,11300,Dec-11,284963267,243633424,87227509,74649857
(주)성우하이텍,15750,Dec-10,2082372325,1744593728,770055719,671587354
(주)성우하이텍,15750,Dec-11,2583888854,2210895138,931749852,838346724
(주)성창오토텍,80470,Dec-10,44723536,36415261,44723536,36415261
(주)성창오토텍,80470,Dec-11,57684359,47462208,57684359,47462208
(주)세경하이테크,148150,Dec-11,,,,
(주)세동,53060,Dec-10,86242163,78074288,74743830,69429823
(주)세동,53060,Dec-11,92193830,87592534,80395179,77093109
(주)세보엠이씨,11560,Dec-10,233398891,219420250,230009222,217023390
(주)세보엠이씨,11560,Dec-11,306594861,289154641,303922700,287135095
(주)세아메카닉스,396300,Dec-10,,,,
(주)세아메카닉스,396300,Dec-11,,,,
(주)세아베스틸지주,1430,Dec-10,,,1867538671,1598177533
(주)세아베스틸지주,1430,Dec-11,,,2484734009,2109652347
(주)세아제강지주,3030,Dec-10,1810082580,1552972602,1542387299,1333204805
(주)세아제강지주,3030,Dec-11,2147387610,1870949135,1711721720,1521153349
(주)세아특수강,19440,Dec-10,570782723,503677176,527208271,464648378
(주)세아특수강,19440,Dec-11,691724494,626423629,635360871,574686923
(주)세아홀딩스,58650,Dec-10,3326245718,2806761484,22934514,0
(주)세아홀딩스,58650,Dec-11,4261987908,3668353782,43969745,0
(주)세우글로벌,13000,Dec-10,20176222,17028787,20176222,17028787
(주)세우글로벌,13000,Dec-11,30057172,26293275,30489453,26590877
(주)세운메디칼,100700,Dec-10,37467026,24487163,35025664,25054599
(주)세운메디칼,100700,Dec-11,44251629,30753779,40500217,30225119
(주)세원물산,24830,Dec-10,,,95474243,80076495
(주)세원물산,24830,Dec-11,,,96106612,82736909
(주)세원정공,21820,Jun-10,430699080,357186937,81408149,64261007
(주)세원정공,21820,Jun-11,268330471,214982965,65154315,56162937
(주)세이브존아이앤씨,67830,Dec-10,156919221,66788561,156919221,66788561
(주)세이브존아이앤씨,67830,Dec-11,167179125,68025079,167131125,68025079
(주)세중,39310,Dec-10,159785734,124934665,74625300,47726958
(주)세중,39310,Dec-11,187276683,144345506,80464611,49165166
(주)세진중공업,75580,Dec-10,,,,
(주)세진중공업,75580,Dec-11,,,,
(주)세진티에스,67770,Dec-10,58006827,51036022,23974021,19722818
(주)세진티에스,67770,Dec-11,83079715,76677912,46347064,42707773
(주)세코닉스,53450,Dec-10,89086697,61906267,89889659,68045962
(주)세코닉스,53450,Dec-11,85059543,63988243,85136629,67122346
(주)센트랄모텍,308170,Dec-10,,,,
(주)센트랄모텍,308170,Dec-11,,,,
(주)센트럴인사이트,12600,Dec-10,91982282,65954792,88998803,73126198
(주)센트럴인사이트,12600,Dec-11,114917457,79549079,97206299,77376049
(주)셀루메드,49180,Dec-10,40478422,14555456,34193408,18893554
(주)셀루메드,49180,Dec-11,35482579,18774012,26493382,15761984
(주)셀바스에이아이,108860,Dec-10,19375269,8218434,19342387,8218408
(주)셀바스에이아이,108860,Dec-11,17652068,6746509,13963832,5032935
(주)셀트리온,68270,Dec-10,180978908,39700762,180948490,39431036
(주)셀트리온,68270,Dec-11,279041704,52259806,278592584,50626240
(주)셀트리온제약,68760,Dec-10,41825109,13515778,40219109,12584015
(주)셀트리온제약,68760,Dec-11,46494422,14823302,42273147,12110968
(주)셀트리온헬스케어,91990,Dec-10,,,,
(주)셀트리온헬스케어,91990,Dec-11,,,,
(주)셀피글로벌,68940,Dec-10,,,35084595,26122630
(주)셀피글로벌,68940,Dec-11,,,39637262,27191902
(주)소룩스,290690,Dec-10,,,,
(주)소룩스,290690,Dec-11,,,,
(주)소프트센,32680,Sep-10,9842062,7183536,1910176,2036221
(주)소프트센,32680,Sep-11,,,5689400,6467572
(주)손오공,66910,Dec-10,75392088,66220636,72711650,64598109
(주)손오공,66910,Dec-11,74013199,53708648,71762923,52541944
(주)솔고바이오메디칼,43100,Dec-10,37909943,22506786,29313578,15719848
(주)솔고바이오메디칼,43100,Dec-11,36079319,24838967,28931569,16764801
(주)솔루에타,154040,Dec-10,,,,
(주)솔루에타,154040,Dec-11,41473755,29139028,41912438,29510843
(주)솔본,35610,Dec-10,126156647,67316447,3097090,893345
(주)솔본,35610,Dec-11,153949378,87759605,3462557,223573
(주)쇼박스,86980,Dec-10,28134224,22423884,27083789,21615607
(주)쇼박스,86980,Dec-11,50996286,49321593,48961054,47646717
(주)수산아이앤티,50960,Dec-10,,,10235189,0
(주)수산아이앤티,50960,Dec-11,,,11554597,0
(주)수산인더스트리,126720,Dec-10,,,32817088,24214919
(주)수산인더스트리,126720,Dec-11,,,42766618,32763487
(주)수산중공업,17550,Dec-10,109026140,73898461,98888411,69187439
(주)수산중공업,17550,Dec-11,126080018,84789597,117154538,80732081
(주)슈프리마에이치큐,94840,Dec-10,35312537,17828979,34210119,17529368
(주)슈프리마에이치큐,94840,Dec-11,43398228,22924124,41692158,22723669
(주)슈피겐코리아,192440,Dec-11,,,,
(주)스마트솔루션즈,136510,Dec-10,,,10700438,3931643
(주)스마트솔루션즈,136510,Dec-11,,,13264302,6204892
(주)스맥,99440,Dec-10,,,74600366,62605289
(주)스맥,99440,Dec-11,,,124316956,105773910
(주)스카이문스테크놀로지,33790,Dec-10,,,31956691,26762782
(주)스카이문스테크놀로지,33790,Dec-11,,,26331095,23581959
(주)스킨앤스킨,159910,Dec-11,,,16839055,8003889
(주)스타플렉스,115570,Dec-10,80472072,62507124,80472072,62507124
(주)스타플렉스,115570,Dec-11,208655295,201681794,87205882,70021826
(주)스페코,13810,Dec-10,64499421,51520674,56361459,44172083
(주)스페코,13810,Dec-11,66935430,56183327,51570535,40035196
(주)승일,49830,Dec-10,,,123610087,112214042
