회사명,거래소코드,회계년도,매출액(IFRS연결),매입채무(IFRS연결),매출액(IFRS개별),매입채무(IFRS개별)
새론오토모티브(주),75180,Dec-18,167560737,12199805,118720022,10290384
새론오토모티브(주),75180,Dec-19,152727148,13047243,121102993,10030064
샘표(주),7540,Dec-11,237923108,19363389,226284354,19250932
샘표(주),7540,Dec-12,239374422,15413127,227069149,14368933
샘표(주),7540,Dec-13,249813108,18457369,239157211,17840168
샘표(주),7540,Dec-14,250236685,21614557,236668609,20463426
샘표(주),7540,Dec-15,261353626,14382825,246646695,13974341
샘표(주),7540,Dec-16,20311154,721165,2779083,0
샘표(주),7540,Dec-17,274795118,16279723,6204961,0
샘표(주),7540,Dec-18,275861156,14357240,9584716,0
샘표(주),7540,Dec-19,281023046,14916622,15082219,0
샘표식품(주),248170,Dec-16,135065520,15010716,131196285,14802037
샘표식품(주),248170,Dec-17,274669189,16854267,267885199,16610127
샘표식품(주),248170,Dec-18,275613738,14796167,269105522,14550896
샘표식품(주),248170,Dec-19,280808644,15305350,272026469,15036759
서암기계공업(주),100660,Dec-11,,,46103490,7397135
서암기계공업(주),100660,Dec-12,,,40920759,3430543
서암기계공업(주),100660,Dec-13,,,31897899,4185079
서암기계공업(주),100660,Dec-14,,,32623272,5196390
서암기계공업(주),100660,Dec-15,,,34413171,4580664
서암기계공업(주),100660,Dec-16,,,31780020,5662539
서암기계공업(주),100660,Dec-17,,,40848028,8281006
서암기계공업(주),100660,Dec-18,,,42459109,5042854
서암기계공업(주),100660,Dec-19,,,38451030,4294558
서울도시가스(주),17390,Dec-11,1702310505,389771305,1688504781,389632949
서울도시가스(주),17390,Dec-12,1928279733,505662283,1885154496,496022463
서울도시가스(주),17390,Dec-13,2139658063,449919389,1885865900,443289571
서울도시가스(주),17390,Dec-14,2032868145,496391674,1826773812,473219303
서울도시가스(주),17390,Dec-15,1540271201,313346872,1533173469,313300347
서울도시가스(주),17390,Dec-16,1272040228,311990947,1265359733,311775493
서울도시가스(주),17390,Dec-17,1350420753,360498554,1343898038,360338339
서울도시가스(주),17390,Dec-18,1388970384,148810584,1382043300,148611897
서울도시가스(주),17390,Dec-19,1361002172,264748456,1352527720,264689161
서울반도체(주),46890,Dec-11,749801965,34789013,739476905,36277217
서울반도체(주),46890,Dec-12,858655037,71329307,855269714,64473686
서울반도체(주),46890,Dec-13,1032067688,116661567,974604411,72473147
서울반도체(주),46890,Dec-14,939312598,95493756,841790280,60749417
서울반도체(주),46890,Dec-15,1011224402,167613060,963648600,115108933
서울반도체(주),46890,Dec-16,953841046,167085095,892627548,92513429
서울반도체(주),46890,Dec-17,1110410474,203028677,1039810665,155690083
서울반도체(주),46890,Dec-18,1194179669,183031327,1134503757,119395203
서울반도체(주),46890,Dec-19,1129902382,230466718,976702742,173855459
서울식품공업(주),4410,Dec-11,36551352,3639745,36340419,3639745
서울식품공업(주),4410,Dec-12,39432971,5326425,38556823,5167714
서울식품공업(주),4410,Dec-13,43030502,3312704,41385743,3304896
서울식품공업(주),4410,Dec-14,43464819,2739291,41668723,2708686
서울식품공업(주),4410,Dec-15,49906800,3370999,47001209,3344369
서울식품공업(주),4410,Dec-16,,,43898321,2845298
서울식품공업(주),4410,Dec-17,,,56483181,4513152
서울식품공업(주),4410,Dec-18,,,70764347,4710374
서울식품공업(주),4410,Dec-19,,,62148306,3503626
서울전자통신(주),27040,Dec-11,176245708,14163891,13551735,1565249
서울전자통신(주),27040,Dec-12,114538539,10786275,11326718,2561813
서울전자통신(주),27040,Dec-13,169640240,4861971,18703058,1542940
서울전자통신(주),27040,Dec-14,44959014,2419677,23263640,1832336
서울전자통신(주),27040,Dec-15,46808106,4054143,22024579,1751324
서울전자통신(주),27040,Dec-16,89121783,10777470,63472126,7924122
서울전자통신(주),27040,Dec-17,91827962,9059912,62957787,4623342
서울전자통신(주),27040,Dec-18,84617869,17519550,59903532,6673491
서울전자통신(주),27040,Dec-19,65589252,7389503,38717411,4102694
서호전기(주),65710,Dec-11,22600338,3036134,21888198,3026379
서호전기(주),65710,Dec-12,26509191,2384130,25168666,2470104
서호전기(주),65710,Dec-13,27289068,1617126,26241490,1618104
서호전기(주),65710,Dec-14,34605634,3771682,34066244,3748671
서호전기(주),65710,Dec-15,52780844,5158785,51884472,5031639
서호전기(주),65710,Dec-16,59369554,4564636,58404177,4466508
서호전기(주),65710,Dec-17,44670866,2943629,43617806,2764356
서호전기(주),65710,Dec-18,31190680,1436417,30280041,1254698
서호전기(주),65710,Dec-19,64884056,7158752,64058562,6862735
선도전기(주),7610,Dec-11,67360469,12929448,64159266,12929448
선도전기(주),7610,Dec-12,57215359,10019980,54365399,10019980
선도전기(주),7610,Dec-13,110128539,25320854,108287011,25320854
선도전기(주),7610,Dec-14,90970556,18573431,88927844,18573431
선도전기(주),7610,Dec-15,93995672,19852306,90034499,19852306
선도전기(주),7610,Dec-16,93949806,21803555,93020438,21803555
선도전기(주),7610,Dec-17,108394118,18381452,106565980,18381452
선도전기(주),7610,Dec-18,83770850,13807781,82274211,13807781
선도전기(주),7610,Dec-19,89348990,14941883,88162759,14941883
성문전자(주),14910,Dec-11,74339067,3788372,62241804,3800058
성문전자(주),14910,Dec-12,54422921,3894957,42129352,2853707
성문전자(주),14910,Dec-13,54800152,4211469,40416719,2630196
성문전자(주),14910,Dec-14,53938521,4409946,36396816,2748380
성문전자(주),14910,Dec-15,48199756,4851635,33941143,2341237
성문전자(주),14910,Dec-16,45409077,5038875,30117580,1807625
성문전자(주),14910,Dec-17,46069106,4926542,28785476,1890068
성문전자(주),14910,Dec-18,41332762,3826306,24871502,1173468
성문전자(주),14910,Dec-19,35927661,4730317,18083090,1183501
성보화학(주),3080,Dec-11,,,41202632,8239943
성보화학(주),3080,Dec-12,,,45320184,8202783
성보화학(주),3080,Dec-13,,,49657475,7303607
성보화학(주),3080,Dec-14,,,54541843,9107103
성보화학(주),3080,Dec-15,,,56047134,11420341
성보화학(주),3080,Dec-16,,,58011681,3219188
성보화학(주),3080,Dec-17,,,58368809,13057836
성보화학(주),3080,Dec-18,,,49517681,11415710
성보화학(주),3080,Dec-19,,,41863998,9148184
성신양회(주),4980,Dec-11,485854401,61476204,467569894,57744466
성신양회(주),4980,Dec-12,546544826,63832327,521280255,61150437
성신양회(주),4980,Dec-13,608544957,66252550,583899300,62118720
성신양회(주),4980,Dec-14,613706077,66332338,595267493,60816347
성신양회(주),4980,Dec-15,678697759,73876598,650769293,69349716
성신양회(주),4980,Dec-16,686598737,83933141,653607912,77447943
성신양회(주),4980,Dec-17,647180228,76675301,615327599,70350774
성신양회(주),4980,Dec-18,688070396,79042014,616931967,50817685
성신양회(주),4980,Dec-19,707435741,76509652,528739216,45349544
성우전자(주),81580,Dec-11,90996160,14111628,76949140,13281545
성우전자(주),81580,Dec-12,103284252,11189563,79595599,7352740
성우전자(주),81580,Dec-13,147955180,13240391,102500588,11910670
성우전자(주),81580,Dec-14,155496902,12977063,102397407,10379456
성우전자(주),81580,Dec-15,166318816,10608210,105255153,6736376
성우전자(주),81580,Dec-16,172747327,8450029,90917219,4472061
성우전자(주),81580,Dec-17,183524222,7246270,65709109,3328482
성우전자(주),81580,Dec-18,158592174,5280941,51106858,1986019
성우전자(주),81580,Dec-19,118739390,4726540,37520219,1765647
성우테크론(주),45300,Dec-11,21286792,1257253,19397725,1293051
성우테크론(주),45300,Dec-12,21955311,1915130,20652093,1932256
성우테크론(주),45300,Dec-13,24575341,2143579,23351985,2172304
성우테크론(주),45300,Dec-14,23211829,2016411,22566640,2042337
성우테크론(주),45300,Dec-15,27812143,1570109,26044679,1556461
성우테크론(주),45300,Dec-16,29179541,2404947,28247940,2433220
성우테크론(주),45300,Dec-17,38160324,4063052,37223014,4113327
성우테크론(주),45300,Dec-18,39516946,1521133,38117718,1593222
성우테크론(주),45300,Dec-19,32959022,2645843,31784490,2742458
성창기업지주(주),180,Dec-11,148546751,16659041,13601926,0
성창기업지주(주),180,Dec-12,161245788,15794063,9811033,0
성창기업지주(주),180,Dec-13,150768568,19279944,7890424,0
성창기업지주(주),180,Dec-14,163451490,14426790,9067705,0
성창기업지주(주),180,Dec-15,177305114,16047598,8722598,0
성창기업지주(주),180,Dec-16,181373614,26544293,8310453,0
성창기업지주(주),180,Dec-17,178284387,20646479,8291306,0
성창기업지주(주),180,Dec-18,161073904,14455555,7975931,0
성창기업지주(주),180,Dec-19,151041607,12166178,5761619,0
성호전자(주),43260,Dec-11,132360728,13529226,109718770,15377530
성호전자(주),43260,Dec-12,106883145,13683292,85155137,21674870
성호전자(주),43260,Dec-13,86800280,9667496,62555169,14996337
성호전자(주),43260,Dec-14,83191420,9835111,58565302,17206993
성호전자(주),43260,Dec-15,80378015,8615486,59538142,14548884
성호전자(주),43260,Dec-16,87687299,11753532,65731443,20216176
성호전자(주),43260,Dec-17,92259444,10679156,64863161,12363196
성호전자(주),43260,Dec-18,91355590,9330808,65451988,11284827
성호전자(주),43260,Dec-19,99288438,9053994,67898101,5684641
세기상사(주),2420,Dec-11,6029083,38001,6029083,38001
세기상사(주),2420,Dec-12,6103971,44038,6103971,44038
세기상사(주),2420,Dec-13,5191682,59190,5191682,59190
세기상사(주),2420,Dec-14,5535295,45989,5535295,45989
세기상사(주),2420,Dec-15,5477134,54602,5477134,54602
세기상사(주),2420,Dec-16,5466215,55535,5466215,55535
세기상사(주),2420,Dec-17,,,5629906,50585
세기상사(주),2420,Dec-18,,,5182509,25896
세기상사(주),2420,Dec-19,,,5146683,14178
세명전기공업(주),17510,Dec-11,,,19424320,1251057
세명전기공업(주),17510,Dec-12,,,18666395,1726577
세명전기공업(주),17510,Dec-13,,,22852094,1755774
세명전기공업(주),17510,Dec-14,,,19729642,1639306
세명전기공업(주),17510,Dec-15,,,20084613,1244017
세명전기공업(주),17510,Dec-16,,,16636027,1499476
세명전기공업(주),17510,Dec-17,,,20871761,822717
세명전기공업(주),17510,Dec-18,,,19017116,1040543
세명전기공업(주),17510,Dec-19,,,18453516,1685376
세방(주),4360,Dec-11,764646218,66992749,584358431,64316063
세방(주),4360,Dec-12,717999370,58422270,572103304,52003001
세방(주),4360,Dec-13,646453571,63951635,526007052,58097529
세방(주),4360,Dec-14,665187719,63810334,567009184,57813214
세방(주),4360,Dec-15,665864126,52155948,563696715,46081179
세방(주),4360,Dec-16,649012217,52295559,557125402,48267960
세방(주),4360,Dec-17,666130126,62773031,570767359,59360055
세방(주),4360,Dec-18,651682250,63781588,563000756,60563700
세방(주),4360,Dec-19,723284022,67541060,570753164,56825694
세방전지(주),4490,Dec-11,,,953871595,54817202
세방전지(주),4490,Dec-12,,,846330248,55811641
세방전지(주),4490,Dec-13,,,918797329,67444501
세방전지(주),4490,Dec-14,,,955578136,53461026
세방전지(주),4490,Dec-15,956255739,45793591,956255739,45476222
세방전지(주),4490,Dec-16,959775757,57307275,958982089,61665919
세방전지(주),4490,Dec-17,1111084178,60674212,1108228132,63682883
세방전지(주),4490,Dec-18,1180886079,65868438,1165728777,72292824
세방전지(주),4490,Dec-19,1139007566,60141616,1129805365,65705125
세원이앤씨(주),91090,Dec-11,238731345,50701389,237196238,51254890
세원이앤씨(주),91090,Dec-12,285814306,43553990,285107113,43649967
세원이앤씨(주),91090,Dec-13,185381205,28557436,185262099,28585703
세원이앤씨(주),91090,Dec-14,202012101,48343660,201420146,48331043
세원이앤씨(주),91090,Dec-15,275282619,60135934,274627619,59911376
세원이앤씨(주),91090,Dec-16,222174097,26426941,221930919,26228411
세원이앤씨(주),91090,Dec-17,158138172,18423800,157832955,18615408
세원이앤씨(주),91090,Dec-18,133830066,17438651,133662140,17679868
세원이앤씨(주),91090,Dec-19,181937239,24962701,181902461,25033646
세종공업(주),33530,Dec-11,937716034,174286328,436724862,54698005
세종공업(주),33530,Dec-12,1017676960,199916303,461709027,60824368
세종공업(주),33530,Dec-13,1093718722,193080595,462827846,63299241
세종공업(주),33530,Dec-14,1116740824,256090270,450138772,71700877
세종공업(주),33530,Dec-15,1199065672,238146083,461830488,62114992
세종공업(주),33530,Dec-16,1154386863,277170263,432800292,52455062
세종공업(주),33530,Dec-17,1035914243,243567932,392039032,45050830
세종공업(주),33530,Dec-18,1099512616,215203712,388387082,51836294
세종공업(주),33530,Dec-19,1221703004,280293584,384180227,50998547
세종텔레콤(주),36630,Dec-11,316669606,29279306,316463698,29136218
세종텔레콤(주),36630,Dec-12,233028857,4697365,232747264,4695742
세종텔레콤(주),36630,Dec-13,131824118,4801993,131676900,4731969
세종텔레콤(주),36630,Dec-14,112779226,1249167,112769669,1220244
세종텔레콤(주),36630,Dec-15,157829434,2348156,157829663,2329157
세종텔레콤(주),36630,Dec-16,184113311,1940454,184108301,1923781
세종텔레콤(주),36630,Dec-17,161140611,2330997,161140535,2314292
세종텔레콤(주),36630,Dec-18,211221597,4619449,179586010,1952071
세종텔레콤(주),36630,Dec-19,269640868,5824327,226977558,5791369
세하(주),27970,Dec-11,,,187584156,19952620
세하(주),27970,Dec-12,,,171017820,16759369
세하(주),27970,Dec-13,,,173750482,18287115
세하(주),27970,Dec-14,,,151055420,12903650
세하(주),27970,Dec-15,,,147953493,13589843
세하(주),27970,Dec-16,,,159354400,13074154
세하(주),27970,Dec-17,,,164484704,12053000
세하(주),27970,Dec-18,,,177242604,10838577
세하(주),27970,Dec-19,,,177653879,10365877
소니드(주),60230,Dec-11,46940592,5398395,45700350,5366479
소니드(주),60230,Dec-12,55583649,6954261,55336592,6921655
소니드(주),60230,Dec-13,72119356,11267552,72119356,11267552
소니드(주),60230,Dec-14,77093269,10761776,77415043,10854519
소니드(주),60230,Dec-15,51241483,5382137,46533022,3530812
소니드(주),60230,Dec-16,46181471,6610921,45406835,6245515
소니드(주),60230,Dec-17,43605386,5745779,44893095,6962708
소니드(주),60230,Dec-18,33437512,2866632,25826175,1648033
소니드(주),60230,Dec-19,36946795,3275665,20699567,2439935
소프트캠프(주),258790,Dec-17,,,,
소프트캠프(주),258790,Dec-18,,,,
소프트캠프(주),258790,Dec-19,19738974,339305,18782084,356908
솔루스첨단소재(주),336370,Dec-19,69994768,37283342,44849479,10444392
솔브레인홀딩스(주),36830,Dec-11,481273343,25098885,458054993,24926170
솔브레인홀딩스(주),36830,Dec-12,663609836,24024551,585243055,20132092
솔브레인홀딩스(주),36830,Dec-13,635105676,17035961,528183039,13733097
솔브레인홀딩스(주),36830,Dec-14,538585350,14190139,467899038,11822045
솔브레인홀딩스(주),36830,Dec-15,627917401,20518696,529874274,16155822
솔브레인홀딩스(주),36830,Dec-16,722520542,37869602,598517720,32783578
솔브레인홀딩스(주),36830,Dec-17,775598356,39382644,644771254,36049313
솔브레인홀딩스(주),36830,Dec-18,963424734,49604728,801162569,44476580
솔브레인홀딩스(주),36830,Dec-19,1021271673,42072117,796523935,36641762
송원산업(주),4430,Dec-11,628972000,29257000,597492000,26645000
송원산업(주),4430,Dec-12,679637000,30551000,600967000,30369000
송원산업(주),4430,Dec-13,692164000,38856000,596635000,33483000
송원산업(주),4430,Dec-14,665498000,41453000,569720000,30459000
송원산업(주),4430,Dec-15,654421000,41726000,548661000,32479000
송원산업(주),4430,Dec-16,694326000,49254000,561119000,38300000
송원산업(주),4430,Dec-17,724853000,58762000,581987000,49524000
송원산업(주),4430,Dec-18,788738000,55467000,618101000,43884000
송원산업(주),4430,Dec-19,814340000,52176000,652416000,39548000
스튜디오드래곤(주),253450,Dec-17,286788568,6067885,255706889,5076502
스튜디오드래곤(주),253450,Dec-18,379606273,19574054,365165572,17961679
스튜디오드래곤(주),253450,Dec-19,468660678,18423573,442211935,11895059
시그네틱스(주),33170,Dec-11,,,276795744,24430473
시그네틱스(주),33170,Dec-12,,,309863259,27870194
시그네틱스(주),33170,Dec-13,,,274201080,21655263
시그네틱스(주),33170,Dec-14,,,234686956,20799042
시그네틱스(주),33170,Dec-15,209093609,14415912,209093609,14415912
시그네틱스(주),33170,Dec-16,215682537,30303822,215682537,30303822
시그네틱스(주),33170,Dec-17,265632653,23866635,265500005,23866635
시그네틱스(주),33170,Dec-18,250232556,20104811,250060816,20104811
시그네틱스(주),33170,Dec-19,218775440,16990822,218478833,16990822
신대양제지(주),16590,Dec-11,394569405,9853014,307310333,5051825
신대양제지(주),16590,Dec-12,361199678,8050760,262673128,3943819
신대양제지(주),16590,Dec-13,338016025,9680662,244855230,4167638
신대양제지(주),16590,Dec-14,327026155,7019853,231528708,3337945
신대양제지(주),16590,Dec-15,319572698,7783801,227669016,4227428
신대양제지(주),16590,Dec-16,252519997,7432195,220230483,5683451
