,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본율(개별),자산(*)(IFRS)(천원)(연결),자본(*)(IFRS)(천원)(연결),자본율(연결)
3290,(주)코세스,89890,13-Dec,"44,476","13,639",30.67,"44,476","13,639",30.67
3291,(주)코세스,89890,14-Dec,"41,946","4,986",11.89,"41,946","4,986",11.89
3292,(주)코세스,89890,15-Dec,"36,744","4,302",11.71,"36,744","4,302",11.71
3293,(주)코세스,89890,16-Dec,"27,340","4,286",15.68,"27,340","4,286",15.68
3294,(주)코세스,89890,17-Dec,"33,042","14,442",43.71,"33,042","14,442",43.71
3295,(주)코세스,89890,18-Dec,"58,280","21,034",36.09,"58,280","21,034",36.09
3296,(주)코세스,89890,19-Dec,"54,006","27,094",50.17,"54,006","27,094",50.17
3297,(주)코센,9730,11-Dec,"49,522","17,000",34.33,"49,522","17,000",34.33
3298,(주)코센,9730,12-Dec,"47,949","12,628",26.34,"47,949","12,628",26.34
3299,(주)코센,9730,13-Dec,"54,362","18,854",34.68,"54,362","18,854",34.68
3300,(주)코센,9730,14-Dec,"64,674","24,076",37.23,"64,057","23,666",36.95
3301,(주)코센,9730,15-Dec,"59,592","26,156",43.89,"58,922","24,518",41.61
3302,(주)코센,9730,16-Dec,"59,383","23,538",39.64,"60,001","23,751",39.58
3303,(주)코센,9730,17-Dec,"57,150","29,253",51.19,"57,162","29,260",51.19
3304,(주)코센,9730,18-Dec,"55,962","22,535",40.27,"55,577","22,145",39.85
3305,(주)코센,9730,19-Dec,"85,173","8,492",9.97,"84,206","3,206",3.81
3306,(주)코스나인,82660,11-Dec,"51,718","21,803",42.16,"55,915","21,334",38.15
3307,(주)코스나인,82660,12-Dec,"81,218","28,714",35.35,"113,927","32,355",28.4
3308,(주)코스나인,82660,13-Dec,"111,676","35,492",31.78,"183,178","41,973",22.91
3309,(주)코스나인,82660,14-Dec,"108,814","39,207",36.03,"179,680","53,074",29.54
3310,(주)코스나인,82660,15-Dec,"116,789","41,069",35.17,"193,477","59,865",30.94
3311,(주)코스나인,82660,16-Dec,"127,906","54,430",42.55,"197,250","69,297",35.13
3312,(주)코스나인,82660,17-Dec,"103,432","55,848",53.99,"181,361","61,310",33.81
3313,(주)코스나인,82660,18-Dec,"59,230","13,989",23.62,"79,382","13,600",17.13
3314,(주)코스나인,82660,19-Dec,"51,821","13,531",26.11,"51,821","13,531",26.11
3315,(주)코스온,69110,11-Dec,"8,920","6,999",78.46,"8,920","6,999",78.46
3316,(주)코스온,69110,12-Dec,"12,406","7,563",60.96,"12,406","7,563",60.96
3317,(주)코스온,69110,13-Dec,"23,090","10,166",44.03,"23,090","10,166",44.03
3318,(주)코스온,69110,14-Dec,"40,523","23,567",58.16,"40,523","23,567",58.16
3319,(주)코스온,69110,15-Dec,"73,978","50,660",68.48,"73,978","50,660",68.48
3320,(주)코스온,69110,16-Dec,"97,746","61,448",62.86,"101,838","61,315",60.21
3321,(주)코스온,69110,17-Dec,"130,244","71,392",54.81,"139,433","72,113",51.72
3322,(주)코스온,69110,18-Dec,"188,453","108,749",57.71,"221,447","112,401",50.76
3323,(주)코스온,69110,19-Dec,"199,015","108,236",54.39,"239,962","107,932",44.98
3324,(주)코썬바이오,204990,16-Dec,"50,535","44,768",88.59,"50,535","44,768",88.59
3325,(주)코썬바이오,204990,17-Dec,"120,440","116,098",96.39,"128,032","114,130",89.14
3326,(주)코썬바이오,204990,18-Dec,"70,687","64,971",91.91,"65,519","54,284",82.85
3327,(주)코썬바이오,204990,19-Dec,"10,593","4,881",46.08,"10,593","4,881",46.08
3328,(주)코아스,71950,11-Dec,"105,317","39,221",37.24,"105,317","39,221",37.24
3329,(주)코아스,71950,12-Dec,"103,283","42,235",40.89,"103,423","42,229",40.83
3330,(주)코아스,71950,13-Dec,"97,483","37,821",38.8,"98,570","37,878",38.43
3331,(주)코아스,71950,14-Dec,"100,115","40,593",40.55,"101,028","40,680",40.27
3332,(주)코아스,71950,15-Dec,"88,639","30,816",34.77,"89,438","30,798",34.44
3333,(주)코아스,71950,16-Dec,"77,108","24,696",32.03,"76,929","24,637",32.03
3334,(주)코아스,71950,17-Dec,"78,599","23,395",29.77,"79,070","23,664",29.93
3335,(주)코아스,71950,18-Dec,"77,054","22,945",29.78,"78,534","23,446",29.85
3336,(주)코아스,71950,19-Dec,"76,112","24,819",32.61,"77,314","25,320",32.75
3337,(주)코아시아,45970,11-Dec,"111,755","110,931",99.26,"230,067","100,131",43.52
3338,(주)코아시아,45970,12-Dec,"112,378","111,521",99.24,"238,164","102,289",42.95
3339,(주)코아시아,45970,13-Dec,"115,254","111,714",96.93,"272,680","100,092",36.71
3340,(주)코아시아,45970,14-Dec,"120,625","117,605",97.5,"242,015","86,078",35.57
3341,(주)코아시아,45970,15-Dec,"156,389","122,688",78.45,"351,680","126,172",35.88
3342,(주)코아시아,45970,16-Dec,"133,251","100,210",75.2,"325,516","142,679",43.83
3343,(주)코아시아,45970,17-Dec,"133,209","113,220",84.99,"331,115","150,815",45.55
3344,(주)코아시아,45970,18-Dec,"116,806","100,781",86.28,"327,477","138,567",42.31
3345,(주)코아시아,45970,19-Dec,"184,988","120,090",64.92,"326,299","142,348",43.63
3346,(주)코아시아옵틱스,196450,14-Dec,"89,124","78,880",88.51,"92,040","83,488",90.71
3347,(주)코아시아옵틱스,196450,15-Dec,"94,222","72,894",77.36,"99,856","74,972",75.08
3348,(주)코아시아옵틱스,196450,16-Dec,"66,168","35,380",53.47,"69,867","35,162",50.33
3349,(주)코아시아옵틱스,196450,17-Dec,"65,341","44,824",68.6,"68,339","45,786",67
3350,(주)코아시아옵틱스,196450,18-Dec,"57,201","38,963",68.12,"57,405","39,107",68.12
3351,(주)코아시아옵틱스,196450,19-Dec,"98,099","73,966",75.4,"114,275","75,560",66.12
3352,(주)코엔텍,29960,11-Dec,"68,790","59,967",87.17,"73,049","63,405",86.8
3353,(주)코엔텍,29960,12-Dec,"78,053","67,867",86.95,"83,765","72,880",87.01
3354,(주)코엔텍,29960,13-Dec,"85,855","75,545",87.99,"93,103","82,007",88.08
3355,(주)코엔텍,29960,14-Dec,"96,224","82,509",85.75,"104,499","90,119",86.24
3356,(주)코엔텍,29960,15-Dec,"120,354","87,902",73.04,"130,555","97,223",74.47
3357,(주)코엔텍,29960,16-Dec,"142,900","100,614",70.41,"153,917","110,624",71.87
3358,(주)코엔텍,29960,17-Dec,"160,299","113,844",71.02,"172,746","125,556",72.68
3359,(주)코엔텍,29960,18-Dec,"195,319","148,744",76.15,"196,343","148,686",75.73
3360,(주)코엔텍,29960,19-Dec,"198,229","152,806",77.09,"198,229","152,806",77.09
3361,(주)코오롱,2020,11-Dec,"998,424","611,167",61.21,"3,808,665","994,683",26.12
3362,(주)코오롱,2020,12-Dec,"1,055,339","616,247",58.39,"3,859,499","952,834",24.69
3363,(주)코오롱,2020,13-Dec,"1,134,536","625,433",55.13,"3,775,563","827,445",21.92
3364,(주)코오롱,2020,14-Dec,"1,066,497","516,023",48.38,"3,578,435","920,788",25.73
3365,(주)코오롱,2020,15-Dec,"1,085,224","512,952",47.27,"3,291,820","805,497",24.47
3366,(주)코오롱,2020,16-Dec,"1,120,302","515,420",46.01,"3,333,624","831,295",24.94
3367,(주)코오롱,2020,17-Dec,"1,247,050","512,040",41.06,"3,699,363","913,936",24.71
3368,(주)코오롱,2020,18-Dec,"1,277,775","499,112",39.06,"3,480,352","835,367",24
3369,(주)코오롱,2020,19-Dec,"1,272,530","500,344",39.32,"3,618,575","721,904",19.95
3370,(주)코원플레이,56000,11-Dec,"66,932","45,701",68.28,"83,607","46,326",55.41
3371,(주)코원플레이,56000,12-Dec,"57,309","33,441",58.35,"70,015","31,970",45.66
3372,(주)코원플레이,56000,13-Dec,"56,727","32,929",58.05,"69,714","30,779",44.15
3373,(주)코원플레이,56000,14-Dec,"56,426","32,162",57,"66,976","24,190",36.12
3374,(주)코원플레이,56000,15-Dec,"35,189","15,330",43.56,"37,467","17,507",46.73
3375,(주)코원플레이,56000,16-Dec,"43,232","19,451",44.99,"43,232","19,451",44.99
3376,(주)코원플레이,56000,17-Dec,"23,050","20,612",89.42,"22,126","19,714",89.1
3377,(주)코원플레이,56000,18-Dec,"22,369","20,088",89.8,"22,337","20,217",90.51
3378,(주)코원플레이,56000,19-Dec,"19,804","17,392",87.82,"21,161","17,372",82.09
3379,(주)코이즈,121850,12-Dec,"45,879","33,929",73.95,"45,899","32,084",69.9
3380,(주)코이즈,121850,13-Dec,"58,728","32,277",54.96,"59,114","30,266",51.2
3381,(주)코이즈,121850,14-Dec,"58,476","32,473",55.53,"57,528","29,709",51.64
3382,(주)코이즈,121850,15-Dec,"58,278","29,668",50.91,"58,007","27,340",47.13
3383,(주)코이즈,121850,16-Dec,"52,988","29,676",56.01,"54,924","29,803",54.26
3384,(주)코이즈,121850,17-Dec,"43,550","22,149",50.86,"45,676","22,540",49.35
3385,(주)코이즈,121850,18-Dec,"38,880","13,130",33.77,"46,448","15,513",33.4
3386,(주)코이즈,121850,19-Dec,"31,624","15,645",49.47,"41,097","18,231",44.36
3387,(주)콤텍시스템,31820,11-Dec,"113,023","46,940",41.53,"116,723","50,340",43.13
3388,(주)콤텍시스템,31820,12-Dec,"112,423","48,128",42.81,"119,691","55,109",46.04
3389,(주)콤텍시스템,31820,13-Dec,"113,626","49,809",43.84,"119,842","55,797",46.56
3390,(주)콤텍시스템,31820,14-Dec,"108,884","43,418",39.88,"116,861","51,028",43.67
3391,(주)콤텍시스템,31820,15-Dec,"100,685","47,252",46.93,"107,818","54,037",50.12
3392,(주)콤텍시스템,31820,16-Dec,"121,693","48,937",40.21,"130,290","57,117",43.84
3393,(주)콤텍시스템,31820,17-Dec,"97,952","50,034",51.08,"106,680","58,349",54.7
3394,(주)콤텍시스템,31820,18-Dec,"113,539","76,987",67.81,"113,539","76,987",67.81
3395,(주)콤텍시스템,31820,19-Dec,"161,498","94,887",58.75,"161,498","94,887",58.75
3396,(주)큐로,15590,11-Dec,"271,155","59,278",21.86,"279,383","61,195",21.9
3397,(주)큐로,15590,12-Dec,"250,865","68,105",27.15,"262,270","69,969",26.68
3398,(주)큐로,15590,13-Dec,"254,862","77,442",30.39,"262,833","79,952",30.42
3399,(주)큐로,15590,14-Dec,"279,364","73,059",26.15,"295,677","77,997",26.38
3400,(주)큐로,15590,15-Dec,"276,443","64,270",23.25,"276,443","64,270",23.25
3401,(주)큐로,15590,16-Dec,"235,945","56,656",24.01,"235,945","56,656",24.01
3402,(주)큐로,15590,17-Dec,"204,688","75,818",37.04,"204,688","75,818",37.04
3403,(주)큐로,15590,18-Dec,"197,266","69,601",35.28,"197,266","69,601",35.28
3404,(주)큐로,15590,19-Dec,"208,548","93,407",44.79,"217,020","97,779",45.06
3405,(주)큐로컴,40350,11-Dec,"73,522","60,891",82.82,"60,714","41,771",68.8
3406,(주)큐로컴,40350,12-Dec,"75,162","67,902",90.34,"57,672","40,961",71.02
3407,(주)큐로컴,40350,13-Dec,"87,424","80,502",92.08,"62,029","51,562",83.13
3408,(주)큐로컴,40350,14-Dec,"88,813","82,913",93.36,"61,414","50,188",81.72
3409,(주)큐로컴,40350,15-Dec,"125,410","120,066",95.74,"91,859","80,934",88.11
3410,(주)큐로컴,40350,16-Dec,"136,392","106,377",77.99,"110,468","75,144",68.02
3411,(주)큐로컴,40350,17-Dec,"112,523","74,806",66.48,"117,710","75,599",64.22
3412,(주)큐로컴,40350,18-Dec,"88,048","64,523",73.28,"94,050","60,700",64.54
3413,(주)큐로컴,40350,19-Dec,"86,436","47,583",55.05,"96,607","37,599",38.92
3414,(주)큐로홀딩스,51780,11-Dec,"73,421","33,252",45.29,"75,379","23,186",30.76
3415,(주)큐로홀딩스,51780,12-Dec,"78,744","32,171",40.86,"83,406","18,307",21.95
3416,(주)큐로홀딩스,51780,13-Dec,"74,208","34,484",46.47,"76,370","18,333",24.01
3417,(주)큐로홀딩스,51780,14-Dec,"76,905","35,973",46.78,"76,810","32,218",41.95
3418,(주)큐로홀딩스,51780,15-Dec,"67,182","43,997",65.49,"92,195","63,735",69.13
3419,(주)큐로홀딩스,51780,16-Dec,"69,016","53,452",77.45,"91,309","71,419",78.22
3420,(주)큐로홀딩스,51780,17-Dec,"42,641","20,696",48.54,"54,861","29,546",53.86
3421,(주)큐로홀딩스,51780,18-Dec,"44,602","16,315",36.58,"51,629","22,711",43.99
3422,(주)큐로홀딩스,51780,19-Dec,"41,169","21,903",53.2,"49,234","25,228",51.24
3423,(주)클라우드에어,36170,11-Dec,"62,819","48,093",76.56,"62,819","48,093",76.56
3424,(주)클라우드에어,36170,12-Dec,"96,881","58,430",60.31,"97,758","58,244",59.58
3425,(주)클라우드에어,36170,13-Dec,"92,634","54,778",59.13,"93,304","54,702",58.63
3426,(주)클라우드에어,36170,14-Dec,"94,866","57,300",60.4,"96,490","58,077",60.19
3427,(주)클라우드에어,36170,15-Dec,"75,224","62,197",82.68,"75,827","62,653",82.63
3428,(주)클라우드에어,36170,16-Dec,"69,968","64,727",92.51,"69,189","63,798",92.21
3429,(주)클라우드에어,36170,17-Dec,"97,432","71,297",73.18,"95,147","68,928",72.44
3430,(주)클라우드에어,36170,18-Dec,"113,738","78,067",68.64,"111,448","75,778",67.99
3431,(주)클라우드에어,36170,19-Dec,"101,413","87,764",86.54,"102,245","88,314",86.37
3432,(주)키다리스튜디오,20120,11-Dec,"10,070","5,331",52.94,"10,070","5,331",52.94
3433,(주)키다리스튜디오,20120,12-Dec,"27,561","14,831",53.81,"27,561","14,831",53.81
3434,(주)키다리스튜디오,20120,13-Dec,"28,015","15,076",53.81,"28,015","15,076",53.81
3435,(주)키다리스튜디오,20120,14-Dec,"34,950","20,595",58.93,"37,935","22,847",60.23
3436,(주)키다리스튜디오,20120,15-Dec,"43,289","31,938",73.78,"42,295","30,343",71.74
3437,(주)키다리스튜디오,20120,16-Dec,"21,420","16,781",78.34,"21,420","16,781",78.34
3438,(주)키다리스튜디오,20120,17-Dec,"19,273","17,097",88.71,"22,698","16,489",72.65
3439,(주)키다리스튜디오,20120,18-Dec,"18,703","16,569",88.59,"18,703","16,569",88.59
3440,(주)키다리스튜디오,20120,19-Dec,"39,356","20,659",52.49,"41,974","20,969",49.96
3441,(주)키이스트,54780,11-Dec,"22,040","14,318",64.96,"18,703","16,569",64.96
3442,(주)키이스트,54780,12-Dec,"35,143","23,808",67.75,"71,946","44,675",62.1
3443,(주)키이스트,54780,13-Dec,"41,728","27,170",65.11,"52,048","33,204",63.79
3444,(주)키이스트,54780,14-Dec,"61,362","49,007",79.87,"84,344","60,487",71.71
3445,(주)키이스트,54780,15-Dec,"69,607","56,819",81.63,"96,163","71,585",74.44
3446,(주)키이스트,54780,16-Dec,"66,537","54,596",82.05,"110,688","81,836",73.93
3447,(주)키이스트,54780,17-Dec,"61,184","53,621",87.64,"106,330","78,528",73.85
3448,(주)키이스트,54780,18-Dec,"59,856","54,109",90.4,"102,571","76,819",74.89
3449,(주)키이스트,54780,19-Dec,"70,754","44,200",62.47,"108,361","68,014",62.77
3450,(주)태웅,44490,11-Dec,"755,980","455,848",60.3,"755,980","455,848",60.3
3451,(주)태웅,44490,12-Dec,"664,287","463,905",69.84,"664,287","463,905",69.84
3452,(주)태웅,44490,13-Dec,"649,347","502,324",77.36,"649,347","502,324",77.36
3453,(주)태웅,44490,14-Dec,"764,085","574,958",75.25,"764,085","574,958",75.25
3454,(주)태웅,44490,15-Dec,"860,159","581,984",67.66,"860,159","581,984",67.66
3455,(주)태웅,44490,16-Dec,"976,861","634,263",64.93,"976,861","634,263",64.93
3456,(주)태웅,44490,17-Dec,"1,001,618","628,746",62.77,"1,001,618","628,746",62.77
3457,(주)태웅,44490,18-Dec,"1,030,653","602,971",58.5,"1,030,653","602,971",58.5
3458,(주)태웅,44490,19-Dec,"993,302","568,234",57.21,"993,302","568,234",57.21
3459,(주)테라젠이텍스,66700,11-Dec,"80,610","50,492",62.64,"100,165","56,159",56.07
3460,(주)테라젠이텍스,66700,12-Dec,"96,275","65,996",68.55,"113,824","71,772",63.06
3461,(주)테라젠이텍스,66700,13-Dec,"97,229","73,843",75.95,"120,960","79,666",65.86
3462,(주)테라젠이텍스,66700,14-Dec,"98,751","75,774",76.73,"125,691","81,996",65.24
3463,(주)테라젠이텍스,66700,15-Dec,"105,340","68,795",65.31,"137,926","75,900",55.03
3464,(주)테라젠이텍스,66700,16-Dec,"116,638","72,118",61.83,"140,956","79,021",56.06
3465,(주)테라젠이텍스,66700,17-Dec,"121,192","87,087",71.86,"145,421","93,649",64.4
3466,(주)테라젠이텍스,66700,18-Dec,"128,233","78,673",61.35,"174,678","89,786",51.4
3467,(주)테라젠이텍스,66700,19-Dec,"197,670","131,688",66.62,"241,498","145,326",60.18
3468,(주)텔콘알에프제약,200230,14-Dec,"48,601","44,169",90.88,"47,759","43,209",90.47
3469,(주)텔콘알에프제약,200230,15-Dec,"49,188","45,498",92.5,"48,155","43,992",91.35
3470,(주)텔콘알에프제약,200230,16-Dec,"89,791","62,152",69.22,"118,444","82,362",69.54
3471,(주)텔콘알에프제약,200230,17-Dec,"175,298","109,739",62.6,"209,642","135,121",64.45
3472,(주)텔콘알에프제약,200230,18-Dec,"178,135","152,446",85.58,"181,795","155,452",85.51
3473,(주)텔콘알에프제약,200230,19-Dec,"136,705","121,854",89.14,"129,487","113,125",87.36
3474,(주)토니모리,214420,15-Dec,"156,198","117,672",75.34,"155,576","117,018",75.22
3475,(주)토니모리,214420,16-Dec,"187,858","134,492",71.59,"181,862","127,101",69.89
3476,(주)토니모리,214420,17-Dec,"208,838","135,442",64.86,"199,662","114,181",57.19
3477,(주)토니모리,214420,18-Dec,"218,945","140,071",63.98,"204,183","105,523",51.68
3478,(주)토니모리,214420,19-Dec,"256,340","139,597",54.46,"240,877","98,578",40.92
3479,(주)토탈소프트뱅크,45340,11-Dec,"17,031","10,814",63.5,"17,031","10,814",63.5
3480,(주)토탈소프트뱅크,45340,12-Dec,"15,062","8,795",58.39,"15,062","8,795",58.39
3481,(주)토탈소프트뱅크,45340,13-Dec,"10,437","4,994",47.85,"10,437","4,994",47.85
3482,(주)토탈소프트뱅크,45340,14-Dec,"13,500","5,595",41.44,"13,500","5,595",41.44
3483,(주)토탈소프트뱅크,45340,15-Dec,"13,008","4,900",37.67,"13,008","4,900",37.67
3484,(주)토탈소프트뱅크,45340,16-Dec,"15,897","5,940",37.37,"15,897","5,940",37.37
3485,(주)토탈소프트뱅크,45340,17-Dec,"16,188","6,219",38.42,"16,188","6,219",38.42
3486,(주)토탈소프트뱅크,45340,18-Dec,"20,369","8,874",43.57,"20,369","8,874",43.57
3487,(주)토탈소프트뱅크,45340,19-Dec,"21,364","11,233",52.58,"21,364","11,233",52.58
3488,(주)투비소프트,79970,11-Dec,"21,793","16,612",76.23,"21,793","16,612",76.23
3489,(주)투비소프트,79970,12-Dec,"24,387","19,745",80.97,"24,691","19,739",79.94
3490,(주)투비소프트,79970,13-Dec,"33,225","23,200",69.83,"33,421","23,165",69.31
3491,(주)투비소프트,79970,14-Dec,"30,364","26,310",86.65,"32,901","26,891",81.73
3492,(주)투비소프트,79970,15-Dec,"33,271","29,023",87.23,"35,940","29,426",81.88
3493,(주)투비소프트,79970,16-Dec,"77,474","41,942",54.14,"78,728","41,610",52.85
3494,(주)투비소프트,79970,17-Dec,"90,223","49,789",55.18,"96,134","46,509",48.38
3495,(주)투비소프트,79970,18-Dec,"90,089","54,966",61.01,"105,752","59,706",56.46
3496,(주)투비소프트,79970,19-Dec,"81,042","50,897",62.8,"86,166","47,725",55.39
3497,(주)트루윈,105550,14-Dec,"53,103","31,607",59.52,"53,103","31,607",59.52
3498,(주)트루윈,105550,15-Dec,"74,855","32,580",43.52,"74,855","32,580",43.52
3499,(주)트루윈,105550,16-Dec,"77,623","21,031",27.09,"77,623","21,031",27.09
3500,(주)트루윈,105550,17-Dec,"60,392","17,343",28.72,"60,392","17,343",28.72
3501,(주)트루윈,105550,18-Dec,"52,399","22,024",42.03,"52,399","22,024",42.03
3502,(주)트루윈,105550,19-Dec,"56,243","24,836",44.16,"56,243","24,836",44.16
3503,(주)특수건설,26150,11-Dec,"128,235","78,335",61.09,"128,235","78,335",61.09
3504,(주)특수건설,26150,12-Dec,"146,271","78,738",53.83,"146,271","78,738",53.83
3505,(주)특수건설,26150,13-Dec,"150,322","73,046",48.59,"150,322","73,046",48.59
3506,(주)특수건설,26150,14-Dec,"138,833","74,091",53.37,"138,833","74,091",53.37
3507,(주)특수건설,26150,15-Dec,"125,364","71,620",57.13,"125,364","71,620",57.13
3508,(주)특수건설,26150,16-Dec,"117,968","64,002",54.25,"117,968","64,002",54.25
3509,(주)특수건설,26150,17-Dec,"115,920","65,179",56.23,"117,603","65,192",55.43
3510,(주)특수건설,26150,18-Dec,"143,586","85,316",59.42,"147,909","85,273",57.65
3511,(주)특수건설,26150,19-Dec,"169,619","86,509",51,"172,204","86,509",50.24
3512,(주)티사이언티픽,57680,11-Dec,"21,394","16,016",74.86,"21,394","16,016",74.86
3513,(주)티사이언티픽,57680,12-Dec,"20,447","12,979",63.48,"20,447","12,979",63.48
3514,(주)티사이언티픽,57680,13-Dec,"25,044","12,802",51.12,"24,491","11,388",46.5
3515,(주)티사이언티픽,57680,14-Dec,"22,605","12,938",57.24,"22,605","12,938",57.24
3516,(주)티사이언티픽,57680,15-Dec,"25,216","11,058",43.85,"25,219","11,058",43.85
3517,(주)티사이언티픽,57680,16-Dec,"22,955","7,743",33.73,"23,076","7,743",33.55
3518,(주)티사이언티픽,57680,17-Dec,"45,277","9,370",20.69,"45,277","9,370",20.69
