회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS)(천원),기계장치(IFRS)(천원),부가가치(IFRS)(백만원),[제조]자본(*)(IFRS),[제조]종업원수(IFRS),유형자산회전율(개별),순운전자본회전율(개별),운전자본회전률(개별),노동장비율(개별),기계장비율(개별),자본집약도(개별),총자본투자효율(개별),설비투자효율(개별),기계투자효율(개별),부가가치율(개별)
(주)다나와,119860,19-Dec,94545982,119918686,83668247,10686631,3804493,0,0,38761.1,108020633,282,0.788417428,1.295476686,2.590953371,13491.10993,0,383051890.1,35.88305208,1018.824322,#DIV/0!,40.99708859
(주)다날,64260,11-Dec,91499192,146371968,91734569,46350070,1911353,0,0,6545.08,85884407,135,0.625114175,2.016089062,4.032178123,14158.17037,0,636180792.6,7.620801294,342.4317748,#DIV/0!,7.153156063
(주)다날,64260,12-Dec,84924201,163416379,100933432,74014731,791031,0,0,-3246.43,87891373,95,0.51967986,3.154840235,6.309680471,8326.642105,0,925172347.4,-3.693684476,-410.404902,#DIV/0!,-3.82273835
(주)다날,64260,13-Dec,102697120,185060119,121974558,74860524,1363429,0,0,11151.07,107390935,111,0.55493923,2.179756461,4.359512921,12283.14414,0,967485900.9,10.38362316,817.869504,#DIV/0!,10.85821102
(주)다날,64260,14-Dec,92368119,181346082,132575713,82201728,1132191,0,0,12797.72,96189353,118,0.509347199,1.833647249,3.667294497,9594.838983,0,815164008.5,13.30471575,1130.349914,#DIV/0!,13.85512679
(주)다날,64260,15-Dec,106581454,280831634,241834561,114002170,1171261,0,0,10962.42,114838629,145,0.379520827,0.833759372,1.667518743,8077.662069,0,791990544.8,9.545934234,935.950228,#DIV/0!,10.2854855
(주)다날,64260,16-Dec,132304954,377190707,308349081,187232304,2160337,0,0,21766.95,150473490,152,0.350764087,1.092375122,2.184750243,14212.74342,0,989957171.1,14.46563777,1007.571967,#DIV/0!,16.45210504
(주)다날,64260,17-Dec,156323605,425811995,354025286,212527383,1636544,0,0,35043.09,180662765,160,0.367118838,1.104776832,2.209553664,10228.4,0,1129142281,19.39696318,2141.286149,#DIV/0!,22.41701757
(주)다날,64260,18-Dec,147311837,420268096,343327221,147179837,2875192,0,0,20049.47,170021963,174,0.350518725,0.751026264,1.502052528,16524.09195,0,977137718.4,11.79228239,697.3263003,#DIV/0!,13.61022333
(주)다날,64260,19-Dec,163395406,482001222,394493284,129434202,2221423,0,0,46888.28,205124367,200,0.338993759,0.616449,1.232898,11107.115,0,1025621835,22.8584642,2110.731725,#DIV/0!,28.69620459
(주)다보링크,340360,19-Dec,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
(주)다산네트웍스,39560,11-Dec,130647481,206706981,114003048,61247733,19306142,62561,2247332,22889.49,143987074,386,0.632041939,2.476479972,4.952959943,49853.83679,5822.103627,373023507.8,15.89690613,118.9461047,1018.518403,17.52003929
(주)다산네트웍스,39560,12-Dec,122696806,169877585,83589345,35082129,18914838,20000,2719421,10473,132628134,384,0.722266013,2.52945471,5.058909421,49205.30729,7081.825521,345385765.6,7.896514626,55.42783696,385.118744,8.535674515
(주)다산네트웍스,39560,13-Dec,130807735,199702691,109891084,60785179,18386027,112000,3041738,28577.46,136339558,405,0.65501238,2.663788296,5.327576592,45121.05432,7510.464198,336640884,20.96050509,156.3829363,939.510898,21.84691907
(주)다산네트웍스,39560,14-Dec,154856147,228282550,130295143,89144923,20386855,0,3520148,28954.47,137013484,447,0.678352975,3.76319123,7.526382459,45608.17673,7875.051454,306517861.3,21.1325697,142.0251922,822.5355866,18.69765622
(주)다산네트웍스,39560,15-Dec,59580717,252105756,40525119,54240259,22590359,929180,0,10589.34,137514062,116,0.236332236,-4.344156676,-8.688313353,186734.3017,0,1185466052,7.700550654,48.88625868,#DIV/0!,17.77309931
(주)다산네트웍스,39560,16-Dec,28309465,255134812,60418132,78730093,24871166,1414516,0,-6632.59,128613863,101,0.110958849,-1.545954854,-3.091909709,232244.0594,0,1273404584,-5.156979073,-28.27594733,#DIV/0!,-23.42887794
(주)다산네트웍스,39560,17-Dec,29756967,264207257,72294566,91968017,24449517,516024,0,10769.43,153988887,52,0.112627364,-1.512544342,-3.025088684,460259.4808,0,2961324750,6.993641041,44.99731819,#DIV/0!,36.19128925
(주)다산네트웍스,39560,18-Dec,36903448,235773847,50688094,65553218,24079385,0,0,-23979.42,148767510,44,0.156520532,-2.482552315,-4.96510463,547258.75,0,3381079773,-16.11872108,-99.58485235,#DIV/0!,-64.97880632
(주)다산네트웍스,39560,19-Dec,69909377,251398349,59451020,38206686,23785970,0,0,10689.1,173416515,49,0.278082085,3.29073046,6.58146092,485427.9592,0,3539112551,6.163830475,44.93867603,#DIV/0!,15.28993743
(주)다우기술,23590,11-Dec,167578702,581257334,125680961,113151833,85453939,21347783,26977,65630.37,421728294,411,0.288303807,13.3751289,26.7502578,155976.0487,65.63746959,1026102905,15.56224018,102.3776406,243282.6853,39.16390879
(주)다우기술,23590,12-Dec,200446345,652777396,198042296,152707262,124774684,447810,2157972,66930.81,452582692,474,0.307066921,4.421444682,8.842889365,262292.9831,4552.683544,954815805.9,14.78863668,53.83454747,3101.560632,33.39088573
(주)다우기술,23590,13-Dec,213102936,667637262,182097492,170722132,101685897,447810,2075815,44423.21,457287579,545,0.319189698,18.73373115,37.4674623,185757.9578,3808.834862,839059778,9.71450178,43.87993819,2140.037046,20.84589299
(주)다우기술,23590,14-Dec,238937492,663269644,192220286,185726323,103200516,447810,2053005,44010.63,457844197,592,0.360241863,36.79378709,73.58757418,173568.7601,3467.913851,773385467.9,9.612577879,42.83160192,2143.717624,18.41930692
(주)다우기술,23590,15-Dec,251318425,745863436,220300904,155298651,102701597,481951,2053005,65719.55,470701842,540,0.336949652,3.866303296,7.732606591,189295.6407,3801.861111,871670077.8,13.96203374,64.29248444,3201.139306,26.1499132
(주)다우기술,23590,16-Dec,214671851,703515982,143402939,97294856,80026094,533299,2044011,63147.71,487561751,464,0.305141399,4.655839867,9.311679733,171320.6789,4405.196121,1050779636,12.95173583,79.43828117,3089.401672,29.41592468
(주)다우기술,23590,17-Dec,181903766,705654329,106132775,188638896,76285826,533299,135444,60707.52,499852716,469,0.257780274,-2.204730556,-4.409461111,161519.2473,288.793177,1065784043,12.14508155,80.13926717,44821.12164,33.37342669
(주)다우기술,23590,18-Dec,192269486,753409272,142095348,71162330,92021428,13958970,135444,70933.39,514339482,503,0.255199256,2.710578112,5.421156224,155193.7535,269.2723658,1022543702,13.79116177,90.86748204,52371.00942,36.89269237
(주)다우기술,23590,19-Dec,221308508,784889266,174269105,75125731,93267106,14126742,135444,73125.74,537331285,492,0.28196144,2.232206743,4.464413487,160854.3984,275.2926829,1092136758,13.60906056,92.40005517,53989.64886,33.04244408
(주)다우데이타,32190,11-Dec,117225114,224151987,93619664,99392115,640257,271500,10726,11428.93,102300365,117,0.522971559,-20.30768455,-40.6153691,3151.769231,91.67521368,874362094,11.17193472,3099.312013,106553.5148,9.749557591
(주)다우데이타,32190,12-Dec,72482327,234846528,97943661,119585040,776008,481500,10726,11610.95,102722523,73,0.308636996,-3.349247153,-6.698494306,4034.356164,146.9315068,1407157849,11.30321731,3942.490527,108250.5128,16.01900833
(주)다우데이타,32190,13-Dec,92670772,239309228,78299464,118527012,11535917,481500,6773131,11258.03,110118181,123,0.387242785,-2.303664444,-4.607328888,89873.30894,55066.10569,895269764.2,10.22358878,101.8419153,166.216038,12.14841504
(주)다우데이타,32190,14-Dec,128466738,245031719,76981907,120910851,17279488,481500,6604920,26771.2,114079372,129,0.524286156,-2.924421265,-5.848842531,130216.9612,51200.93023,884336217.1,23.46716986,159.3714676,405.3220932,20.83901282
(주)다우데이타,32190,15-Dec,133416737,244160535,67495847,99948724,18902334,1181500,6848476,24877.2,132975854,123,0.546430393,-4.111091198,-8.222182397,144071.8211,55678.66667,1081104504,18.70805808,140.383912,363.2516198,18.64623627
(주)다우데이타,32190,16-Dec,107492139,271676479,94459295,104991769,14901366,43563,7302226,17073.84,152385310,126,0.395662294,-10.20578252,-20.41156503,117919.0714,57954.1746,1209407222,11.20438709,114.9149709,233.816921,15.88380337
(주)다우데이타,32190,17-Dec,151156995,276363963,109219370,106881102,6523962,393533,7429286,25361.69,156250300,139,0.546949007,64.64485465,129.2897093,44103.80576,53448.10072,1124102878,16.23145044,413.7017165,341.3745278,16.77837668
(주)다우데이타,32190,18-Dec,168144455,310392218,115473913,140489450,1961451,0,7785158,25022.86,160219192,166,0.541716078,-6.721600859,-13.44320172,11815.96988,46898.54217,965175855.4,15.61789177,1275.732098,321.4174972,14.88176342
(주)다우데이타,32190,19-Dec,193233235,385584559,163890877,160215988,1186606,19935,7887457,25651.1,165071885,166,0.501143603,52.5820603,105.1641206,7028.138554,47514.8012,994408945.8,15.53935123,2198.657548,325.2138173,13.27468331
(주)다원시스,68240,11-Dec,39573010,82802049,55599988,20839451,15919600,3568998,531798,14431.85,38749537,155,0.477923077,1.138446452,2.276892903,79681.30323,3430.954839,249997012.9,37.24392888,116.8513891,2713.784181,36.46892162
(주)다원시스,68240,12-Dec,47641777,83808765,50248118,30710795,22409951,9768669,765451,17298.54,43300181,159,0.568458168,2.438500761,4.877001522,79504.91824,4814.157233,272328182.4,39.9502718,136.8416589,2259.914743,36.30960281
(주)다원시스,68240,13-Dec,51369430,87954781,47610969,17703173,28313839,16014758,779316,15550.52,52511808,170,0.584043635,1.717593299,3.435186598,72347.53529,4584.211765,308892988.2,29.61337762,126.4364386,1995.406228,30.27193411
(주)다원시스,68240,14-Dec,52004631,120220020,64510428,29218146,42920250,6258558,1106616,16433.11,63131952,177,0.432578792,1.473541184,2.947082368,207128.2034,6252.067797,356677694.9,26.02978283,44.82365407,1484.987566,31.59932045
(주)다원시스,68240,15-Dec,65474634,192676931,111303197,27901661,54063475,0,1290216,21360.14,129175933,261,0.339815637,0.785053095,1.570106191,207139.751,4943.356322,494926946.4,16.53569632,39.50937301,1655.547598,32.62353479
(주)다원시스,68240,16-Dec,72591838,232029037,131123733,59249520,57057478,1700000,1791553,21824.44,136879448,278,0.312856696,1.009984457,2.019968914,199127.6187,6444.435252,492372115.1,15.94427821,39.42455615,1218.185563,30.06459211
(주)다원시스,68240,17-Dec,115527028,328624050,145060801,100887169,102503016,2159334,2758180,37972.68,173087923,347,0.351547697,2.615293848,5.230587695,289174.8761,7948.645533,498812458.2,21.93837637,37.84262172,1376.729583,32.86908757
(주)다원시스,68240,18-Dec,127384635,337404725,139568034,85981522,114845148,3175499,2923367,40266.08,198558094,422,0.377542534,2.377177208,4.754354417,264620.0213,6927.409953,470516810.4,20.27924382,36.0582131,1377.387102,31.60984054
(주)다원시스,68240,19-Dec,169525723,518845427,265245328,235674535,129400341,53936206,2982125,47312.92,216394571,510,0.326736469,5.732877133,11.46575427,147968.8922,5847.303922,424303080.4,21.86418993,62.69590183,1586.55053,27.90899172
(주)다이나믹디자인,145210,15-Dec,132222767,282676065,75933238,99798492,89227453,15489697,57823103,18968.6,174210380,150,0.467753671,-5.540388005,-11.08077601,491585.04,385487.3533,1161402533,10.88832939,25.72440637,32.80453489,14.34594089
(주)다이나믹디자인,145210,16-Dec,125808178,242209484,59940686,115825029,84893794,0,0,-14519.08,119692827,134,0.519418876,-2.251224068,-4.502448137,633535.7761,0,893230052.2,-12.13028413,-17.10264004,#DIV/0!,-11.54064881
(주)다이나믹디자인,145210,17-Dec,100374133,176546112,38673301,135423142,79205239,805153,59856270,-69885.38,32783415,526,0.568543435,-1.037460444,-2.074920888,149049.5932,113795.1901,62325884.03,-213.1729718,-89.13941753,-116.7553207,-69.62489031
(주)다이나믹디자인,145210,18-Dec,75650210,134387418,49974008,119561994,61397998,0,57124021,3552.59,7202780,536,0.562926285,-1.087115957,-2.174231914,114548.5037,106574.666,13438022.39,49.32248382,5.786165862,6.219082512,4.696074208
(주)다이나믹디자인,145210,19-Dec,59017636,121054302,33397349,95874987,58362639,3156296,54801560,25874.76,5658614,445,0.487530266,-0.944620154,-1.889240307,124059.1978,123149.573,12715986.52,457.2632097,46.86917951,47.21537124,43.84242026
(주)대교,19680,11-Dec,818473835,829834807,336609125,147362779,135390144,2583000,468000,286945.51,644656720,3171,0.986309357,4.324912223,8.649824446,41881.78619,147.5875118,203297609.6,44.51136568,216.0618031,61313.14316,35.05860514
(주)대교,19680,12-Dec,771528017,791840254,288015682,134403892,139419453,16865000,468000,270486.65,633034671,2668,0.974348062,5.022583338,10.04516668,45934.9524,175.4122939,237269366.9,42.72856802,220.707321,57796.29274,35.05856483
(주)대교,19680,13-Dec,756756065,823465031,275420338,137115077,134666322,2688000,468000,254438.34,661911114,2592,0.918989922,5.471636144,10.94327229,50917.5625,180.5555556,255366942.1,38.43995585,192.7879792,54367.16667,33.62223995
(주)대교,19680,14-Dec,744778608,820055213,314814104,141854599,130459342,2613000,468000,257264.67,659203511,2560,0.908205443,4.306086607,8.612173214,49939.97734,182.8125,257501371.5,39.02659281,201.2295901,54971.08333,34.54243546
(주)대교,19680,15-Dec,750317950,780715983,303126570,130818438,135507555,4175000,468000,249690.75,640414765,2470,0.961063903,4.354512705,8.70902541,53171.0749,189.4736842,259277232.8,38.98891213,190.1209871,53352.72436,33.27799235
(주)대교,19680,16-Dec,759844916,809958360,320582138,131363925,162100537,26179000,468000,246898.43,661096361,2469,0.93812837,4.015707071,8.031414143,55051.2503,189.5504253,267758752.9,37.34681426,181.647762,52756.07479,32.49326603
(주)대교,19680,17-Dec,756770280,822144545,300034319,124529848,185385767,774000,468000,245841.98,675117467,2534,0.920483247,4.311971517,8.623943033,72853.89384,184.6882399,266423625.5,36.414697,133.1670153,52530.33761,32.48568112
(주)대교,19680,18-Dec,705493709,797454116,258243614,130182358,183170640,1918000,468000,224788.58,642604406,2582,0.88468251,5.509033185,11.01806637,70198.54376,181.2548412,248878546.1,34.98086504,124.0194791,48031.74786,31.8625917
(주)대교,19680,19-Dec,700272153,880942323,237308862,151906789,172917088,1077000,468000,229307.63,634322832,2451,0.794912601,8.199709075,16.39941815,70110.19502,190.9424725,258801645,36.14998837,133.4424538,48997.35684,32.74550173
(주)대구백화점,6370,11-Mar,179162883,504984223,122331698,90681529,288071432,1761000,0,60727.78,380091349,418,0.35478907,5.660724371,11.32144874,684953.1866,0,909309447.4,15.97715396,21.21046711,#DIV/0!,33.89529069
(주)대구백화점,6370,12-Mar,173901618,497635407,111200697,67103521,301911953,49900,0,48475.87,395404096,422,0.349455878,3.94359988,7.887199761,715312.9218,0,936976530.8,12.25983,16.05894796,#DIV/0!,27.87545657
(주)대구백화점,6370,13-Mar,162019065,499634654,112269213,64462473,301525078,195100,0,39289.88,399379644,428,0.324275075,3.389042319,6.778084638,704042.0047,0,933130009.3,9.837727233,13.03882218,#DIV/0!,24.25015846
(주)대구백화점,6370,14-Mar,161636607,494531240,75679013,53255196,300275226,425600,0,39787.18,406272647,441,0.326848122,7.208255713,14.41651143,679931.1247,0,921253167.8,9.793221447,13.2690444,#DIV/0!,24.61520366
(주)대구백화점,6370,15-Mar,149405191,480518557,76110697,81493648,300065378,529957,0,33491.87,365213541,437,0.310924914,-27.75525748,-55.51051496,685435.746,0,835728926.8,9.170489656,11.18127195,#DIV/0!,22.41680478
(주)대구백화점,6370,16-Mar,149709697,479242326,68557625,77334157,311031244,208000,0,40863.71,369895685,433,0.312388303,-17.05795604,-34.11591207,717836.5912,0,854262552,11.04736056,13.14692861,#DIV/0!,27.29529938
(주)대구백화점,6370,17-Mar,130249331,464408617,38678980,72214038,307652299,212103,0,23292.28,362654346,378,0.280462778,-3.883975122,-7.767950245,813333.8519,0,959403031.7,6.422721872,7.576198657,#DIV/0!,17.88284041
(주)대구백화점,6370,18-Dec,106226540,457145121,67439683,107175700,266522376,175103,0,4817.43,324090382,264,0.232369406,-2.673306185,-5.346612369,1008891.186,0,1227615083,1.486446457,1.808702581,#DIV/0!,4.535053104
(주)대구백화점,6370,19-Dec,95646536,430164271,53259344,104610596,262834537,74400,0,5592.13,301144765,217,0.222348862,-1.862594042,-3.725188083,1210876.207,0,1387763894,1.856957401,2.12822617,#DIV/0!,5.84666234
(주)대덕,8060,11-Dec,655724203,512463968,198549019,120155415,223843602,26007394,498506818,126549.45,385342415,656,1.27955182,8.36451151,16.72902302,301579.5854,759918.9299,587412218,32.84077877,63.96677902,25.38570094,19.2991885
(주)대덕,8060,12-Dec,750970215,542695146,254034788,110415631,202491702,16210427,528642458,155394.78,426116053,664,1.383779126,5.228900035,10.45780007,280544.0889,796148.2801,641741043.7,36.46771317,83.41943118,29.39506232,20.69253572
(주)대덕,8060,13-Dec,737185692,518607793,252369035,81572385,195172527,31975969,527874058,143438.94,424473541,688,1.421470525,4.316160135,8.632320271,237204.2994,767258.8052,616967356.1,33.79219813,87.89336108,27.17294738,19.45764026
(주)대덕,8060,14-Dec,690941657,547317376,223062349,101848893,196135020,42250844,473909613,173033.59,437979565,1180,1.262414985,5.7002059,11.4004118,130410.3186,401618.3161,371169122.9,39.50722906,112.4440436,36.51193925,25.04315498
(주)대덕,8060,15-Dec,512596614,525406872,288629975,67033955,191290984,35711163,406933349,157505.96,456190050,1065,0.975618404,2.313203161,4.626406323,146084.339,382097.0413,428347464.8,34.52639092,101.2380391,38.70559156,30.72707773
(주)대덕,8060,16-Dec,490868073,557708967,267321711,86692554,171819847,30748078,423952854,153335.18,466850211,1125,0.880150943,2.717546166,5.435092331,125397.128,376846.9813,414977965.3,32.84462048,108.6930299,36.16797919,31.23755413
(주)대덕,8060,17-Dec,512147273,607099316,310297511,84065685,185424406,16548685,432803290,164611.48,520065874,1130,0.843597183,2.263816202,4.527632403,149447.5407,383011.7611,460235286.7,31.65204414,97.47492359,38.03378667,32.14143444
(주)대덕,8060,18-Dec,590731702,1122348046,505238316,130423465,464486845,37055137,541796955,415257.62,979977344,2348,0.526335573,1.576062689,3.152125378,182040.7615,230748.2773,417366841.6,42.37420615,97.15180513,76.64450975,70.29546892
(주)대덕,8060,19-Dec,1060557644,1185884791,506824007,137775734,430199305,9180674,563672272,344882.21,1037858702,2411,0.894317603,2.873764008,5.747528015,174624.0693,233791.9005,430468146.8,33.2301699,81.91613972,61.1848812,32.51895
(주)대동,490,11-Dec,503098278,469760509,214018268,181980898,204497258,2268248,112761282,76424.65,211881261,800,1.070967585,15.70348246,31.40696493,252786.2625,140951.6025,264851576.3,36.0695654,37.79114085,67.77561291,15.19079936
(주)대동,490,12-Dec,473786013,456743836,195798090,187150672,204387288,1292270,117964939,78831.81,212757014,807,1.037312331,54.78930393,109.5786079,251666.689,146177.1239,263639422.6,37.05250817,38.81523573,66.8264746,16.63869507
