,Unnamed: 0,구분,코드,산업명,2011년,2011년.mid,2012년,2012년.mid,2013년,2013년.mid,2014년,2014년.mid,2015년,2015년.mid,2016년,2016년.mid,2017년,2017년.mid,2018년,2018년.mid,2019년,2019년.mid,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율
98,98,영진약품(주),3520,  의료용 물질 및 의약품 제조업,60.11,41.73,64.86,41.84,63.6,43.25,63.49,44.93,61.92,48.21,63.11,52.51,64.7,52.32,67.04,54.69,63.82,57.6,-7.9,1.94,0.17,2.47,-1.92,-2.52,-3.62,4.8
99,99,올리패스(주),244460,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,0.0,52.32,0.0,54.69,63.78,57.6,,,,,,,,-inf
100,100,우진비앤지(주),18620,  의료용 물질 및 의약품 제조업,67.91,41.73,66.63,41.84,68.41,43.25,64.48,44.93,72.08,48.21,72.35,52.51,77.85,52.32,93.98,54.69,72.8,57.6,1.88,-2.67,5.74,-11.79,-0.37,-7.6,-20.72,22.54
101,101,이연제약(주),102460,  의료용 물질 및 의약품 제조업,36.3,41.73,41.12,41.84,42.12,43.25,43.43,44.93,41.5,48.21,42.29,52.51,42.46,52.32,44.29,54.69,43.55,57.6,-13.28,-2.43,-3.11,4.44,-1.9,-0.4,-4.31,1.67
102,102,일동제약(주),249420,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,51.68,52.51,50.92,52.32,49.42,54.69,55.17,57.6,,,,,-inf,1.47,2.95,-11.63
103,103,일동홀딩스(주),230,  의료용 물질 및 의약품 제조업,41.73,41.73,46.21,41.84,47.31,43.25,49.79,44.93,49.17,48.21,31.89,52.51,0.0,52.32,0.0,54.69,0.0,57.6,-10.74,-2.38,-5.24,1.25,35.14,100.0,,
104,104,일성신약(주),3120,  의료용 물질 및 의약품 제조업,64.13,41.73,72.44,41.84,66.43,43.25,66.07,44.93,64.11,48.21,62.96,52.51,60.85,52.32,63.35,54.69,62.48,57.6,-12.96,8.3,0.54,2.97,1.79,3.35,-4.11,1.37
105,105,일양약품(주),7570,  의료용 물질 및 의약품 제조업,57.76,41.73,59.71,41.84,61.2,43.25,58.94,44.93,68.43,48.21,65.6,52.51,62.9,52.32,66.12,54.69,63.03,57.6,-3.38,-2.5,3.69,-16.1,4.14,4.12,-5.12,4.67
106,106,제이더블유생명과학(주),234080,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,75.63,52.51,75.07,52.32,74.99,54.69,71.55,57.6,,,,,-inf,0.74,0.11,4.59
107,107,제이더블유중외제약(주),1060,  의료용 물질 및 의약품 제조업,65.66,41.73,67.52,41.84,63.35,43.25,63.35,44.93,63.02,48.21,62.92,52.51,62.49,52.32,63.32,54.69,68.43,57.6,-2.83,6.18,0.0,0.52,0.16,0.68,-1.33,-8.07
108,108,제일약품(주),271980,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,79.27,52.32,77.89,54.69,77.37,57.6,,,,,,-inf,1.74,0.67
109,109,제일파마홀딩스(주),2620,  의료용 물질 및 의약품 제조업,71.23,41.73,74.75,41.84,75.79,43.25,74.87,44.93,76.42,48.21,78.13,52.51,0.0,52.32,0.0,54.69,0.0,57.6,-4.94,-1.39,1.21,-2.07,-2.24,100.0,,
110,110,조아제약(주),34940,  의료용 물질 및 의약품 제조업,45.92,41.73,48.11,41.84,47.11,43.25,52.99,44.93,51.55,48.21,52.63,52.51,52.46,52.32,54.69,54.69,56.42,57.6,-4.77,2.08,-12.48,2.72,-2.1,0.32,-4.25,-3.16
111,111,진양제약(주),7370,  의료용 물질 및 의약품 제조업,43.23,41.73,41.07,41.84,40.18,43.25,38.09,44.93,44.41,48.21,52.17,52.51,47.3,52.32,44.97,54.69,49.18,57.6,5.0,2.17,5.2,-16.59,-17.47,9.33,4.93,-9.36
112,112,케이피엑스라이프사이언스(주),114450,  의료용 물질 및 의약품 제조업,88.34,41.73,88.45,41.84,98.51,43.25,98.42,44.93,82.88,48.21,82.94,52.51,89.09,52.32,99.78,54.69,91.94,57.6,-0.12,-11.37,0.09,15.79,-0.07,-7.41,-12.0,7.86
113,113,코아스템(주),166480,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,62.08,48.21,91.51,52.51,95.05,52.32,89.75,54.69,87.26,57.6,,,,-inf,-47.41,-3.87,5.58,2.77
114,114,코오롱생명과학(주),102940,  의료용 물질 및 의약품 제조업,71.28,41.73,67.51,41.84,68.94,43.25,74.67,44.93,78.63,48.21,69.3,52.51,75.74,52.32,91.91,54.69,82.79,57.6,5.29,-2.12,-8.31,-5.3,11.87,-9.29,-21.35,9.92
115,115,코오롱티슈진(주),950160,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,52.22,52.32,63.96,54.69,91.63,57.6,,,,,,-inf,-22.48,-43.26
116,116,테고사이언스(주),191420,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,19.51,44.93,19.37,48.21,18.83,52.51,20.47,52.32,23.83,54.69,25.83,57.6,,,-inf,0.72,2.79,-8.71,-16.41,-8.39
117,117,팜젠사이언스(주),4720,  의료용 물질 및 의약품 제조업,45.24,41.73,45.41,41.84,43.25,43.25,45.99,44.93,46.5,48.21,44.43,52.51,48.81,52.32,48.37,54.69,46.98,57.6,-0.38,4.76,-6.34,-1.11,4.45,-9.86,0.9,2.87
118,118,피씨엘(주),241820,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,63.53,52.32,65.6,54.69,68.95,57.6,,,,,,-inf,-3.26,-5.11
119,119,하나제약(주),293480,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,0.0,52.32,33.32,54.69,33.75,57.6,,,,,,,-inf,-1.29
120,120,한국유나이티드제약(주),33270,  의료용 물질 및 의약품 제조업,38.52,41.73,44.08,41.84,47.27,43.25,46.52,44.93,45.99,48.21,45.26,52.51,43.22,52.32,40.79,54.69,41.9,57.6,-14.43,-7.24,1.59,1.14,1.59,4.51,5.62,-2.72
121,121,한국유니온제약(주),80720,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,0.0,48.21,0.0,52.51,0.0,52.32,42.82,54.69,52.55,57.6,,,,,,,-inf,-22.72
122,122,한미약품(주),128940,  의료용 물질 및 의약품 제조업,50.55,41.73,48.11,41.84,49.15,43.25,51.37,44.93,32.17,48.21,55.43,52.51,49.17,52.32,53.96,54.69,50.76,57.6,4.83,-2.16,-4.52,37.38,-72.3,11.29,-9.74,5.93
123,123,한스바이오메드(주),42520,  의료용 물질 및 의약품 제조업,62.9,41.73,57.9,41.84,58.98,43.25,55.05,44.93,55.39,48.21,55.58,52.51,54.14,52.32,51.07,54.69,41.59,57.6,7.95,-1.87,6.66,-0.62,-0.34,2.59,5.67,18.56
124,124,한올바이오파마(주),9420,  의료용 물질 및 의약품 제조업,49.39,41.73,53.37,41.84,57.21,43.25,50.49,44.93,53.89,48.21,53.55,52.51,49.33,52.32,46.62,54.69,42.11,57.6,-8.06,-7.2,11.75,-6.73,0.63,7.88,5.49,9.67
125,125,현대약품(주),4310,  의료용 물질 및 의약품 제조업,59.79,41.73,61.52,41.84,62.26,43.25,61.49,44.93,61.51,48.21,60.73,52.51,52.5,52.32,53.77,54.69,52.7,57.6,-2.89,-1.2,1.24,-0.03,1.27,13.55,-2.42,1.99
126,126,화일약품(주),61250,  의료용 물질 및 의약품 제조업,81.86,41.73,82.54,41.84,82.93,43.25,85.22,44.93,90.75,48.21,86.76,52.51,85.23,52.32,85.11,54.69,86.68,57.6,-0.83,-0.47,-2.76,-6.49,4.4,1.76,0.14,-1.84
127,127,환인제약(주),16580,  의료용 물질 및 의약품 제조업,48.96,41.73,49.75,41.84,44.83,43.25,45.45,44.93,50.08,48.21,50.97,52.51,46.71,52.32,48.73,54.69,50.26,57.6,-1.61,9.89,-1.38,-10.19,-1.78,8.36,-4.32,-3.14
128,128,휴젤(주),145020,  의료용 물질 및 의약품 제조업,0.0,41.73,0.0,41.84,0.0,43.25,0.0,44.93,23.91,48.21,20.86,52.51,17.99,52.32,35.48,54.69,38.58,57.6,,,,-inf,12.76,13.76,-97.22,-8.74
129,129,(주)DB하이텍,990,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",82.94,78.63,83.4,79.75,81.92,81.65,75.89,81.58,65.54,81.36,62.49,82.3,62.7,81.2,67.83,81.97,63.57,81.8,-0.55,1.77,7.36,13.64,4.65,-0.34,-8.18,6.28
130,130,(주)골드퍼시픽,38530,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",59.06,78.63,69.92,79.75,117.48,81.65,166.74,81.58,136.85,81.36,84.65,82.3,39.53,81.2,25.24,81.97,70.91,81.8,-18.39,-68.02,-41.93,17.93,38.14,53.3,36.15,-180.94
131,131,(주)광무,29480,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",80.26,78.63,82.21,79.75,101.15,81.65,82.1,81.58,77.36,81.36,82.3,82.3,81.26,81.2,82.67,81.97,82.69,81.8,-2.43,-23.04,18.83,5.77,-6.39,1.26,-1.74,-0.02
132,132,(주)기가레인,49080,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,79.97,81.65,80.95,81.58,118.69,81.36,102.99,82.3,83.62,81.2,84.88,81.97,120.24,81.8,,-inf,-1.23,-46.62,13.23,18.81,-1.51,-41.66
133,133,(주)기산텔레콤,35460,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",88.08,78.63,76.27,79.75,78.58,81.65,77.25,81.58,81.65,81.36,78.65,82.3,79.34,81.2,84.57,81.97,74.69,81.8,13.41,-3.03,1.69,-5.7,3.67,-0.88,-6.59,11.68
134,134,(주)나무가,190510,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,88.69,81.36,94.74,82.3,97.68,81.2,94.52,81.97,93.57,81.8,,,,-inf,-6.82,-3.1,3.24,1.01
135,135,(주)네패스,33640,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",80.09,78.63,73.7,79.75,78.71,81.65,81.93,81.58,76.06,81.36,80.64,82.3,77.14,81.2,76.39,81.97,74.53,81.8,7.98,-6.8,-4.09,7.16,-6.02,4.34,0.97,2.43
136,136,(주)뉴인텍,12340,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",88.93,78.63,97.63,79.75,94.63,81.65,96.67,81.58,89.27,81.36,96.08,82.3,94.25,81.2,94.7,81.97,89.9,81.8,-9.78,3.07,-2.16,7.65,-7.63,1.9,-0.48,5.07
137,137,(주)뉴프렉스,85670,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",89.58,78.63,87.15,79.75,91.83,81.65,90.75,81.58,93.81,81.36,93.26,82.3,90.11,81.2,89.38,81.97,99.49,81.8,2.71,-5.37,1.18,-3.37,0.59,3.38,0.81,-11.31
138,138,(주)다산네트웍스,39560,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",65.25,78.63,58.74,79.75,64.16,81.65,68.77,81.58,72.82,81.36,71.34,82.3,62.2,81.2,67.26,81.97,71.47,81.8,9.98,-9.23,-7.19,-5.89,2.03,12.81,-8.14,-6.26
139,139,(주)대덕,8060,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.89,78.63,87.91,79.75,95.59,81.65,92.34,81.58,90.26,81.36,89.93,82.3,89.42,81.2,90.63,81.97,91.04,81.8,3.28,-8.74,3.4,2.25,0.37,0.57,-1.35,-0.45
140,140,(주)대성엘텍,25440,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",97.58,78.63,92.59,79.75,95.45,81.65,94.79,81.58,94.85,81.36,95.02,82.3,95.98,81.2,97.26,81.97,99.03,81.8,5.11,-3.09,0.69,-0.06,-0.18,-1.01,-1.33,-1.82
141,141,(주)더 미동,161570,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,83.14,81.65,83.92,81.58,89.23,81.36,96.41,82.3,90.97,81.2,95.73,81.97,95.51,81.8,,-inf,-0.94,-6.33,-8.05,5.64,-5.23,0.23
142,142,(주)동운아나텍,94170,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,60.87,81.36,70.05,82.3,75.33,81.2,78.14,81.97,71.83,81.8,,,,-inf,-15.08,-7.54,-3.73,8.08
143,143,(주)동일기연,32960,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",62.88,78.63,64.11,79.75,64.09,81.65,65.85,81.58,61.32,81.36,62.72,82.3,62.19,81.2,69.98,81.97,65.88,81.8,-1.96,0.03,-2.75,6.88,-2.28,0.85,-12.53,5.86
144,144,(주)드림어스컴퍼니,60570,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",95.35,78.63,78.64,79.75,78.97,81.65,65.73,81.58,62.71,81.36,72.5,82.3,79.7,81.2,76.07,81.97,84.76,81.8,17.52,-0.42,16.77,4.59,-15.61,-9.93,4.55,-11.42
145,145,(주)드림텍,192650,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,0.0,81.97,87.78,81.8,,,,,,,,-inf
146,146,(주)디스플레이테크,66670,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",93.65,78.63,90.8,79.75,92.38,81.65,93.68,81.58,93.23,81.36,89.11,82.3,85.04,81.2,85.44,81.97,75.01,81.8,3.04,-1.74,-1.41,0.48,4.42,4.57,-0.47,12.21
147,147,(주)디에스앤엘,141020,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,83.15,81.65,87.68,81.58,101.1,81.36,89.2,82.3,86.23,81.2,88.32,81.97,50.01,81.8,,-inf,-5.45,-15.31,11.77,3.33,-2.42,43.38
148,148,(주)디에이피,66900,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",97.58,78.63,86.44,79.75,86.68,81.65,93.36,81.58,91.03,81.36,93.85,82.3,93.83,81.2,92.77,81.97,95.76,81.8,11.42,-0.28,-7.71,2.5,-3.1,0.02,1.13,-3.22
149,149,(주)디지아이,43360,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",73.22,78.63,73.45,79.75,77.02,81.65,71.05,81.58,72.13,81.36,73.31,82.3,73.86,81.2,73.43,81.97,76.36,81.8,-0.31,-4.86,7.75,-1.52,-1.64,-0.75,0.58,-3.99
150,150,(주)디케이티,290550,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,90.8,81.97,90.79,81.8,,,,,,,-inf,0.01
151,151,(주)딜리,131180,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",64.68,78.63,66.93,79.75,67.69,81.65,68.42,81.58,62.86,81.36,66.04,82.3,72.74,81.2,74.33,81.97,71.1,81.8,-3.48,-1.14,-1.08,8.13,-5.06,-10.15,-2.19,4.35
152,152,(주)라닉스,317120,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,0.0,81.97,38.45,81.8,,,,,,,,-inf
153,153,(주)라이트론,69540,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",87.87,78.63,86.45,79.75,90.68,81.65,89.25,81.58,96.69,81.36,83.33,82.3,87.11,81.2,80.32,81.97,63.33,81.8,1.62,-4.89,1.58,-8.34,13.82,-4.54,7.79,21.15
154,154,(주)레드로버,60300,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",68.16,78.63,95.91,79.75,58.01,81.65,69.15,81.58,86.27,81.36,76.99,82.3,97.69,81.2,184.61,81.97,121.41,81.8,-40.71,39.52,-19.2,-24.76,10.76,-26.89,-88.98,34.23
155,155,(주)루멘스,38060,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.17,78.63,83.76,79.75,80.82,81.65,84.2,81.58,87.28,81.36,84.88,82.3,87.63,81.2,95.68,81.97,110.06,81.8,7.11,3.51,-4.18,-3.66,2.75,-3.24,-9.19,-15.03
156,156,(주)머큐리,100590,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,82.55,81.97,85.1,81.8,,,,,,,-inf,-3.09
157,157,(주)멜파스,96640,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",85.67,78.63,86.56,79.75,95.66,81.65,98.36,81.58,93.63,81.36,76.42,82.3,119.73,81.2,102.28,81.97,83.85,81.8,-1.04,-10.51,-2.82,4.81,18.38,-56.67,14.57,18.02
158,158,(주)모다이노칩,80420,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",60.49,78.63,56.09,79.75,63.12,81.65,62.13,81.58,70.66,81.36,38.92,82.3,28.21,81.2,32.86,81.97,34.55,81.8,7.27,-12.53,1.57,-13.73,44.92,27.52,-16.48,-5.14
159,159,(주)모베이스,101330,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",88.31,78.63,85.77,79.75,82.81,81.65,73.55,81.58,77.87,81.36,65.98,82.3,66.31,81.2,44.24,81.97,38.4,81.8,2.88,3.45,11.18,-5.87,15.27,-0.5,33.28,13.2
160,160,(주)모아텍,33200,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.26,78.63,95.19,79.75,96.97,81.65,97.11,81.58,84.24,81.36,83.62,82.3,0.0,81.2,83.14,81.97,83.39,81.8,-5.46,-1.87,-0.14,13.25,0.74,100.0,-inf,-0.3
161,161,(주)미래아이앤지,7120,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",70.22,78.63,79.75,79.75,79.67,81.65,86.62,81.58,65.68,81.36,69.71,82.3,66.43,81.2,76.18,81.97,72.09,81.8,-13.57,0.1,-8.72,24.17,-6.14,4.71,-14.68,5.37
162,162,(주)미코,59090,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",68.85,78.63,65.6,79.75,79.55,81.65,71.64,81.58,64.03,81.36,64.67,82.3,64.49,81.2,66.87,81.97,64.37,81.8,4.72,-21.27,9.94,10.62,-1.0,0.28,-3.69,3.74
163,163,(주)바른전자,64520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",91.04,78.63,88.01,79.75,90.97,81.65,90.75,81.58,91.38,81.36,92.67,82.3,104.29,81.2,109.8,81.97,113.74,81.8,3.33,-3.36,0.24,-0.69,-1.41,-12.54,-5.28,-3.59
164,164,(주)바이오스마트,38460,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",65.99,78.63,62.29,79.75,72.72,81.65,75.9,81.58,75.61,81.36,80.03,82.3,76.97,81.2,77.73,81.97,79.45,81.8,5.61,-16.74,-4.37,0.38,-5.85,3.82,-0.99,-2.21
165,165,(주)브이티지엠피,18290,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",84.93,78.63,87.66,79.75,83.1,81.65,85.53,81.58,109.95,81.36,99.04,82.3,105.02,81.2,76.31,81.97,75.8,81.8,-3.21,5.2,-2.92,-28.55,9.92,-6.04,27.34,0.67
166,166,(주)블루콤,33560,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.84,78.63,77.75,79.75,77.87,81.65,78.26,81.58,79.92,81.36,80.43,82.3,79.07,81.2,82.05,81.97,87.67,81.8,1.38,-0.15,-0.5,-2.12,-0.64,1.69,-3.77,-6.85
167,167,(주)비덴트,121800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,52.9,79.75,66.15,81.65,66.95,81.58,66.81,81.36,71.2,82.3,69.71,81.2,60.56,81.97,64.54,81.8,-inf,-25.05,-1.21,0.21,-6.57,2.09,13.13,-6.57
168,168,(주)비보존헬스케어,82800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",93.9,78.63,88.33,79.75,92.34,81.65,96.38,81.58,99.64,81.36,92.04,82.3,98.85,81.2,118.01,81.97,88.19,81.8,5.93,-4.54,-4.38,-3.38,7.63,-7.4,-19.38,25.27
169,169,(주)비에이치,90460,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",88.74,78.63,88.49,79.75,87.63,81.65,90.26,81.58,94.88,81.36,102.25,82.3,83.53,81.2,76.68,81.97,86.9,81.8,0.28,0.97,-3.0,-5.12,-7.77,18.31,8.2,-13.33
170,170,(주)비엔지티,32790,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",96.26,78.63,103.88,79.75,96.26,81.65,82.17,81.58,80.59,81.36,84.19,82.3,81.2,81.2,88.05,81.97,70.36,81.8,-7.92,7.34,14.64,1.92,-4.47,3.55,-8.44,20.09
171,171,(주)비케이홀딩스,50090,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",91.96,78.63,87.76,79.75,86.96,81.65,82.56,81.58,86.79,81.36,89.05,82.3,92.85,81.2,98.9,81.97,84.19,81.8,4.57,0.91,5.06,-5.12,-2.6,-4.27,-6.52,14.87
172,172,(주)빅솔론,93190,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",76.21,78.63,75.51,79.75,69.76,81.65,72.34,81.58,69.51,81.36,71.19,82.3,71.45,81.2,73.28,81.97,75.15,81.8,0.92,7.61,-3.7,3.91,-2.42,-0.37,-2.56,-2.55
173,173,(주)삼진,32750,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.79,78.63,87.08,79.75,89.48,81.65,89.84,81.58,90.09,81.36,87.49,82.3,86.66,81.2,88.78,81.97,87.0,81.8,4.09,-2.76,-0.4,-0.28,2.89,0.95,-2.45,2.0
174,174,(주)삼진엘앤디,54090,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",87.84,78.63,93.84,79.75,87.69,81.65,87.31,81.58,82.56,81.36,81.49,82.3,82.96,81.2,79.98,81.97,82.23,81.8,-6.83,6.55,0.43,5.44,1.3,-1.8,3.59,-2.81
175,175,(주)상보,27580,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",85.8,78.63,80.55,79.75,84.54,81.65,88.33,81.58,88.52,81.36,96.69,82.3,95.04,81.2,82.29,81.97,90.65,81.8,6.12,-4.95,-4.48,-0.22,-9.23,1.71,13.42,-10.16
176,176,(주)상상인,38540,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",83.19,78.63,83.7,79.75,85.49,81.65,86.66,81.58,88.12,81.36,94.57,82.3,91.69,81.2,65.16,81.97,40.95,81.8,-0.61,-2.14,-1.37,-1.68,-7.32,3.05,28.93,37.15
177,177,(주)상아프론테크,89980,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",83.19,78.63,81.36,79.75,78.7,81.65,79.92,81.58,75.8,81.36,74.83,82.3,75.38,81.2,77.21,81.97,79.17,81.8,2.2,3.27,-1.55,5.16,1.28,-0.73,-2.43,-2.54
178,178,(주)새로닉스,42600,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",91.46,78.63,90.87,79.75,93.66,81.65,88.42,81.58,88.65,81.36,89.53,82.3,84.2,81.2,86.33,81.97,87.98,81.8,0.65,-3.07,5.59,-0.26,-0.99,5.95,-2.53,-1.91
179,179,(주)서울리거,43710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",90.71,78.63,92.75,79.75,110.29,81.65,95.31,81.58,55.22,81.36,92.43,82.3,88.53,81.2,82.99,81.97,95.29,81.8,-2.25,-18.91,13.58,42.06,-67.39,4.22,6.26,-14.82
180,180,(주)서원인텍,93920,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",89.21,78.63,88.15,79.75,88.08,81.65,89.68,81.58,92.08,81.36,93.9,82.3,93.71,81.2,98.73,81.97,94.68,81.8,1.19,0.08,-1.82,-2.68,-1.98,0.2,-5.36,4.1
181,181,(주)서진시스템,178320,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,70.69,81.2,71.71,81.97,77.87,81.8,,,,,,-inf,-1.44,-8.59
182,182,(주)선익시스템,171090,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,74.13,81.2,80.84,81.97,73.53,81.8,,,,,,-inf,-9.05,9.04
183,183,(주)세경하이테크,148150,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,0.0,81.97,72.3,81.8,,,,,,,,-inf
184,184,(주)세진티에스,67770,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",92.15,78.63,102.93,79.75,103.55,81.65,88.46,81.58,107.12,81.36,90.69,82.3,100.03,81.2,98.51,81.97,83.15,81.8,-11.7,-0.6,14.57,-21.09,15.34,-10.3,1.52,15.59
185,185,(주)셀피글로벌,68940,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",68.6,78.63,75.31,79.75,85.27,81.65,87.05,81.58,81.01,81.36,74.6,82.3,77.31,81.2,80.6,81.97,76.77,81.8,-9.78,-13.23,-2.09,6.94,7.91,-3.63,-4.26,4.75
186,186,(주)소프트센,32680,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",113.68,78.63,81.8,79.75,86.45,81.65,88.0,81.58,90.14,81.36,87.39,82.3,90.39,81.2,89.1,81.97,91.48,81.8,28.04,-5.68,-1.79,-2.43,3.05,-3.43,1.43,-2.67
187,187,(주)솔루에타,154040,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,66.77,81.65,83.56,81.58,67.97,81.36,87.08,82.3,76.21,81.2,76.14,81.97,79.39,81.8,,-inf,-25.15,18.66,-28.12,12.48,0.09,-4.27
188,188,(주)슈프리마,236200,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,50.87,82.3,47.01,81.2,45.98,81.97,35.01,81.8,,,,,-inf,7.59,2.19,23.86
189,189,(주)슈프리마아이디,317770,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,78.63,0.0,79.75,0.0,81.65,0.0,81.58,0.0,81.36,0.0,82.3,0.0,81.2,0.0,81.97,61.1,81.8,,,,,,,,-inf
190,190,(주)슈프리마에이치큐,94840,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",54.5,78.63,52.34,79.75,49.56,81.65,52.2,81.58,68.66,81.36,69.42,82.3,69.98,81.2,67.58,81.97,61.85,81.8,3.96,5.31,-5.33,-31.53,-1.11,-0.81,3.43,8.48
