,회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),영업활동,투자활동,재무활동,영업활동(연결),투자활동(연결),재무활동(연결),기업수명
7225,(주)케이프,64820,2012/12,5063978.0,-8231703.0,15477080.0,4210134.0,-7256609.0,15477080.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7226,(주)케이프,64820,2013/12,-1681133.0,-20812011.0,21045226.0,-2955531.0,-10047845.0,11570726.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7227,(주)케이프,64820,2014/12,1918105.0,10718528.0,-28986882.0,-698439.0,21957211.0,-36798482.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7228,(주)케이프,64820,2015/12,1697736.0,-5068702.0,-667304.0,52188.0,-3198048.0,-667304.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7229,(주)케이프,64820,2016/12,2672337.0,-7872331.0,14925695.0,30121343.0,-87330210.0,75435939.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7230,(주)케이프,64820,2017/12,-1148841.0,-807567.0,-3466703.0,-88266499.0,-19125890.0,110905469.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7231,(주)케이프,64820,2018/12,-1123028.0,-2272451.0,6194801.0,-447103671.0,-7457634.0,567720749.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7232,(주)케이프,64820,2019/12,7927813.0,5394317.0,-4977804.0,251121264.0,-18158456.0,-282022809.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7233,(주)케이피에스,256940,2017/12,6480062.0,-12722810.0,4544265.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7234,(주)케이피에스,256940,2018/12,2414304.0,-2667354.0,-565782.0,2373370.0,-2623557.0,-565782.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7235,(주)케이피에스,256940,2019/12,-729572.0,894504.0,4103665.0,-731241.0,893480.0,4103665.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
7236,(주)케이피에프,24880,2011/12,-14922087.0,-13602475.0,22676987.0,-21301518.0,-8340140.0,30085271.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7237,(주)케이피에프,24880,2012/12,8054710.0,-70137991.0,62739642.0,-8385930.0,-65355887.0,81026032.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
7238,(주)케이피에프,24880,2013/12,11163286.0,-41308580.0,29984563.0,-1732785.0,-41786440.0,33144300.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
7239,(주)케이피에프,24880,2014/12,15760744.0,5249779.0,-14369878.0,2120233.0,-14939843.0,17853605.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7240,(주)케이피에프,24880,2015/12,10351958.0,-20594019.0,2458151.0,4341233.0,-10944487.0,-709488.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
7241,(주)케이피에프,24880,2016/12,18016256.0,6981675.0,-3288899.0,17815535.0,-1130738.0,4482307.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
7242,(주)케이피에프,24880,2017/12,-1044401.0,-17504080.0,1213954.0,-3125509.0,-35446718.0,21658485.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7243,(주)케이피에프,24880,2018/12,13919122.0,820600.0,-18725546.0,22727920.0,-981886.0,-21231879.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7244,(주)케이피에프,24880,2019/12,21469208.0,-7030310.0,4588762.0,35477037.0,-12861219.0,-3566244.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
7245,(주)케이피엠테크,42040,2011/12,-5083641.0,-11715881.0,15531647.0,-2412419.0,-11137984.0,12283217.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7246,(주)케이피엠테크,42040,2012/12,6072471.0,-7983362.0,1310674.0,8465009.0,-11761768.0,2647289.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7247,(주)케이피엠테크,42040,2013/12,-3272737.0,10997492.0,-8276434.0,-3153222.0,12179664.0,-9654622.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
7248,(주)케이피엠테크,42040,2014/12,10888230.0,-1774270.0,-4315568.0,10979919.0,-1855270.0,-4326116.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7249,(주)케이피엠테크,42040,2015/12,-5441633.0,1353294.0,-106387.0,-5714211.0,2270250.0,646.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
7250,(주)케이피엠테크,42040,2016/12,-5728077.0,-34478950.0,50879082.0,-5640136.0,-34566691.0,50879082.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7251,(주)케이피엠테크,42040,2017/12,-4002421.0,-41532896.0,43967575.0,-3975874.0,-40996051.0,43962575.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7252,(주)케이피엠테크,42040,2018/12,1401704.0,7513570.0,-2308712.0,-3199902.0,-10548804.0,18269413.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7253,(주)케이피엠테크,42040,2019/12,-7706322.0,2055565.0,-2299356.0,-13568641.0,15091571.0,568998.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0
7254,(주)케이피티유,54410,2011/12,2664812.0,790674.0,-1662204.0,2664812.0,790674.0,-1662204.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7255,(주)케이피티유,54410,2012/12,-157202.0,-5739841.0,4768317.0,-157202.0,-5739841.0,4768318.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7256,(주)케이피티유,54410,2013/12,1147288.0,-2044987.0,2257030.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7257,(주)케이피티유,54410,2014/12,762765.0,-4788715.0,1728302.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7258,(주)케이피티유,54410,2015/12,120580.0,4374227.0,-4670849.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7259,(주)케이피티유,54410,2016/12,3912818.0,1882729.0,-3356935.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7260,(주)케이피티유,54410,2017/12,1967315.0,-4734690.0,557456.0,1583737.0,-6587097.0,2818019.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7261,(주)케이피티유,54410,2018/12,-71806.0,1525851.0,-653000.0,481635.0,994029.0,-653000.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0
7262,(주)케이피티유,54410,2019/12,2484600.0,-587827.0,-2853000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7263,(주)케일럼,258610,2017/12,-7179522.0,-2489052.0,6826127.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7264,(주)케일럼,258610,2018/12,2652441.0,-11046744.0,9584522.0,2500124.0,-9027154.0,10083451.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7265,(주)케일럼,258610,2019/12,79466.0,93558.0,-1418882.0,-92568.0,-1257402.0,-1418882.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7266,(주)켐온,217600,2015/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
7267,(주)켐온,217600,2016/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
7268,(주)켐온,217600,2017/12,-1043113.0,-5279447.0,-35521.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
7269,(주)켐온,217600,2018/12,4969791.0,-3422142.0,0.0,,,,1.0,0.0,9.0,8.0,8.0,8.0,0.0
7270,(주)켐온,217600,2019/12,4528301.0,-6493660.0,628082.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7271,(주)켐트로닉스,89010,2011/12,18724254.0,-12561334.0,-4656074.0,20400595.0,-15370207.0,-5841395.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7272,(주)켐트로닉스,89010,2012/12,15075944.0,-12644613.0,1952231.0,11748707.0,-13934768.0,5255122.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7273,(주)켐트로닉스,89010,2013/12,21003847.0,-38407283.0,5754142.0,22163524.0,-42908732.0,10427419.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7274,(주)켐트로닉스,89010,2014/12,4401203.0,-17915214.0,15112458.0,6380986.0,-19385869.0,14770458.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7275,(주)켐트로닉스,89010,2015/12,-381116.0,-6312525.0,10649071.0,-1710340.0,-13238817.0,20248950.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7276,(주)켐트로닉스,89010,2016/12,19046984.0,-10702614.0,-12321948.0,26502291.0,-19320035.0,-10214045.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7277,(주)켐트로닉스,89010,2017/12,7522388.0,-13797346.0,9795230.0,13042953.0,-16218503.0,6147057.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7278,(주)켐트로닉스,89010,2018/12,154034.0,-9111739.0,7329044.0,1243458.0,-8368494.0,5944549.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7279,(주)켐트로닉스,89010,2019/12,24091574.0,-31741841.0,9358980.0,54453022.0,-46062773.0,13820238.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7280,(주)켐트로스,220260,2015/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
7281,(주)켐트로스,220260,2016/12,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,0.0
7282,(주)켐트로스,220260,2017/12,4175451.0,3533929.0,-401982.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7283,(주)켐트로스,220260,2018/12,4595864.0,-14446835.0,10079106.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7284,(주)켐트로스,220260,2019/12,4515914.0,587279.0,-2676306.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7285,(주)코다코,46070,2011/12,-4170212.0,-13333613.0,19454706.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7286,(주)코다코,46070,2012/12,10811610.0,-31534300.0,19024640.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7287,(주)코다코,46070,2013/12,29885458.0,-46387102.0,23420701.0,31425287.0,-48064460.0,23595701.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7288,(주)코다코,46070,2014/12,11285689.0,-37744302.0,20473143.0,10945023.0,-39252468.0,22393024.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7289,(주)코다코,46070,2015/12,17974130.0,-41154807.0,25954549.0,18991613.0,-43319746.0,27298716.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7290,(주)코다코,46070,2016/12,32905988.0,-43229362.0,6907879.0,35931582.0,-55745774.0,44351539.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7291,(주)코다코,46070,2017/12,6069578.0,-46383372.0,46581097.0,-3942758.0,-61125986.0,45964674.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
7292,(주)코다코,46070,2018/12,8018308.0,-22822158.0,8250436.0,17382457.0,-44730368.0,19049228.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7293,(주)코다코,46070,2019/12,26256610.0,5375468.0,-30724657.0,11032448.0,6811012.0,-16599497.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7294,(주)코데즈컴바인,47770,2011/12,-18950991.0,-8108861.0,28162904.0,-17887311.0,-8488724.0,27428897.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7295,(주)코데즈컴바인,47770,2012/12,-4334120.0,-3179733.0,6546361.0,-8023146.0,454978.0,6546361.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
7296,(주)코데즈컴바인,47770,2013/12,884340.0,958685.0,-3038367.0,-250500.0,1848766.0,-3038367.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7297,(주)코데즈컴바인,47770,2014/12,-3921328.0,23243026.0,-19517213.0,-3938648.0,23052605.0,-19318716.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
7298,(주)코데즈컴바인,47770,2015/12,-19964610.0,4273054.0,17756499.0,-20491869.0,4948396.0,17558002.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0
7299,(주)코데즈컴바인,47770,2016/12,1920001.0,1609621.0,-1450000.0,1920067.0,1609621.0,-1350000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7300,(주)코데즈컴바인,47770,2017/12,2605676.0,-864587.0,90000.0,2600159.0,-959138.0,90000.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7301,(주)코데즈컴바인,47770,2018/12,2761914.0,-4956825.0,0.0,2773997.0,-4785865.0,-833400.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0
7302,(주)코데즈컴바인,47770,2019/12,5009692.0,-1176179.0,-617581.0,5249132.0,-1182046.0,-737581.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7303,(주)코디,80530,2011/12,934523.0,-8232585.0,8423792.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7304,(주)코디,80530,2012/12,-1354900.0,-2598122.0,6131297.0,-866025.0,-6558453.0,9728594.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7305,(주)코디,80530,2013/12,3266669.0,-10438692.0,7394579.0,1163256.0,-7003155.0,6004298.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7306,(주)코디,80530,2014/12,1206781.0,5586484.0,-5530384.0,1509464.0,5391486.0,-5686462.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7307,(주)코디,80530,2015/12,-2189454.0,1930321.0,780000.0,65700.0,680377.0,3595025.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0
7308,(주)코디,80530,2016/12,-4892606.0,-12539976.0,17797657.0,-7477787.0,-12537688.0,17797657.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7309,(주)코디,80530,2017/12,-7014381.0,13947024.0,-12473080.0,-6762997.0,13865993.0,-12479980.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
7310,(주)코디,80530,2018/12,-5337895.0,-29696560.0,34240186.0,-4757769.0,-23115626.0,34231856.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7311,(주)코디,80530,2019/12,4011793.0,918751.0,-1783489.0,143087.0,-4194478.0,-155334.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7312,(주)코디엠,224060,2015/12,2213052.0,-979788.0,2556543.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7313,(주)코디엠,224060,2016/12,-7536510.0,-29701679.0,43654452.0,-7912553.0,-27447481.0,42842467.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7314,(주)코디엠,224060,2017/12,2519788.0,-212923.0,-47058.0,-715519.0,-454986.0,3657599.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
7315,(주)코디엠,224060,2018/12,-2861650.0,-34963843.0,39963321.0,1376342.0,-36485037.0,39970674.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
7316,(주)코디엠,224060,2019/12,1840723.0,-16072113.0,4270388.0,-2311185.0,-17700943.0,8230500.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
7317,(주)코렌텍,104540,2013/12,826036.0,-10744019.0,17359413.0,1043940.0,-10776871.0,17359413.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7318,(주)코렌텍,104540,2014/12,592276.0,-6541131.0,11398068.0,450702.0,-6483316.0,11398068.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7319,(주)코렌텍,104540,2015/12,2975622.0,-10611824.0,1706827.0,2544610.0,-9448905.0,1706827.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7320,(주)코렌텍,104540,2016/12,3346639.0,-16701588.0,23512635.0,2846527.0,-16213323.0,23512635.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7321,(주)코렌텍,104540,2017/12,6306699.0,-22383091.0,7620219.0,6327666.0,-22414007.0,7620219.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7322,(주)코렌텍,104540,2018/12,5991208.0,-4001638.0,-4619064.0,5258965.0,-3763388.0,-4619064.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7323,(주)코렌텍,104540,2019/12,4055125.0,-4415584.0,-3593589.0,3855231.0,-4384995.0,-3708391.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7324,(주)코리아나화장품,27050,2011/12,16262085.0,8901323.0,-24000000.0,16584697.0,8709955.0,-24056292.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7325,(주)코리아나화장품,27050,2012/12,1220169.0,7557523.0,-12000000.0,39541.0,9041762.0,-12007019.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7326,(주)코리아나화장품,27050,2013/12,1476398.0,-16870647.0,13839000.0,607777.0,-15861568.0,14339000.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7327,(주)코리아나화장품,27050,2014/12,1596875.0,-6593207.0,6994333.0,2424339.0,-3782318.0,5489914.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7328,(주)코리아나화장품,27050,2015/12,2697015.0,-6691204.0,2261529.0,3075295.0,-8166910.0,1190398.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7329,(주)코리아나화장품,27050,2016/12,5339069.0,-1819738.0,-5255425.0,6375479.0,-2694449.0,-5255425.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7330,(주)코리아나화장품,27050,2017/12,7056520.0,-2271542.0,-2348280.0,7446052.0,-2998538.0,-2348280.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7331,(주)코리아나화장품,27050,2018/12,2604931.0,-3657617.0,-414870.0,5087949.0,-4222634.0,-414870.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7332,(주)코리아나화장품,27050,2019/12,4387890.0,1832929.0,-5269634.0,6518828.0,1465010.0,-5534249.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7333,(주)코리아센터,290510,2019/12,9372574.0,-26803287.0,53607683.0,25540870.0,-30192618.0,52054166.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7334,(주)코리아써키트,7810,2011/12,2293393.0,-55182344.0,44173795.0,5079399.0,-77310883.0,59625341.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7335,(주)코리아써키트,7810,2012/12,75600063.0,-46753730.0,-10838009.0,88815883.0,-52609252.0,-16439627.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7336,(주)코리아써키트,7810,2013/12,54548526.0,-84033039.0,49490748.0,63726524.0,-90060852.0,46130278.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7337,(주)코리아써키트,7810,2014/12,52153968.0,-44580510.0,-16117471.0,69547386.0,-59389201.0,-15685409.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7338,(주)코리아써키트,7810,2015/12,48000058.0,-34071369.0,5410907.0,61607416.0,-32029040.0,-2765467.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
7339,(주)코리아써키트,7810,2016/12,12556882.0,-25965724.0,-1003185.0,14797334.0,-36942852.0,-480797.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7340,(주)코리아써키트,7810,2017/12,26628957.0,-48194753.0,1853029.0,34764902.0,-50793584.0,555014.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7341,(주)코리아써키트,7810,2018/12,11579904.0,-1791374.0,-10204099.0,10030345.0,-3070670.0,-10204099.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7342,(주)코리아써키트,7810,2019/12,44869825.0,-21233517.0,-31787024.0,47211164.0,-20690706.0,-31858961.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7343,(주)코리아에스이,101670,2011/12,3073582.0,4444647.0,-1699098.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7344,(주)코리아에스이,101670,2012/12,-1977716.0,-1136339.0,-1050000.0,,,,0.0,0.0,0.0,8.0,8.0,8.0,0.0
7345,(주)코리아에스이,101670,2013/12,2967661.0,1140434.0,-560000.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7346,(주)코리아에스이,101670,2014/12,725048.0,-2864647.0,-560000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7347,(주)코리아에스이,101670,2015/12,168015.0,-611755.0,-210000.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7348,(주)코리아에스이,101670,2016/12,1471548.0,2080212.0,-1567352.0,,,,1.0,1.0,0.0,8.0,8.0,8.0,0.0
7349,(주)코리아에스이,101670,2017/12,3790952.0,-1956785.0,-686000.0,3727039.0,-596577.0,-686000.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7350,(주)코리아에스이,101670,2018/12,453871.0,-1345053.0,-171500.0,-130544.0,-1483264.0,-171500.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
7351,(주)코리아에스이,101670,2019/12,664130.0,-723149.0,0.0,-799576.0,1281103.0,0.0,1.0,0.0,9.0,0.0,1.0,9.0,0.0
7352,(주)코맥스,36690,2011/12,12233728.0,-4111.0,-12100249.0,12693298.0,-461870.0,-12100249.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7353,(주)코맥스,36690,2012/12,11489283.0,-1181832.0,-12242631.0,11698881.0,-1123467.0,-12242631.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7354,(주)코맥스,36690,2013/12,10485973.0,-1395175.0,-10605831.0,7873997.0,-1587816.0,-8342661.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7355,(주)코맥스,36690,2014/12,9513321.0,-3336453.0,-5363814.0,11075032.0,-3467628.0,-7626984.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7356,(주)코맥스,36690,2015/12,6564032.0,-2014536.0,-3584532.0,7028362.0,-2189267.0,-3564532.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7357,(주)코맥스,36690,2016/12,11433458.0,-2168478.0,-2683089.0,11756695.0,-2240303.0,-2683089.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7358,(주)코맥스,36690,2017/12,5317878.0,-3063203.0,-2124163.0,5874281.0,-3466155.0,-2124163.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7359,(주)코맥스,36690,2018/12,902937.0,-2183476.0,-1142661.0,1173858.0,-2237832.0,-1142661.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7360,(주)코맥스,36690,2019/12,3062480.0,-2610182.0,-541114.0,3185250.0,-2714996.0,-541114.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7361,(주)코메론,49430,2011/12,7736916.0,-966157.0,-1726199.0,9308874.0,-2250849.0,-1740360.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7362,(주)코메론,49430,2012/12,5621608.0,-6946484.0,-978428.0,7601053.0,-7101787.0,1565622.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
7363,(주)코메론,49430,2013/12,5490303.0,-1949490.0,420699.0,7675022.0,-4873238.0,111236.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7364,(주)코메론,49430,2014/12,3477784.0,-8152770.0,1543223.0,7836313.0,-17113676.0,873188.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7365,(주)코메론,49430,2015/12,9879213.0,-5708768.0,-8141142.0,13920912.0,-8228400.0,-8308716.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7366,(주)코메론,49430,2016/12,13596165.0,-13313358.0,6972441.0,17271406.0,-13181419.0,6787275.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7367,(주)코메론,49430,2017/12,14883271.0,-5864456.0,-3140669.0,11667634.0,-6337620.0,-3311290.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7368,(주)코메론,49430,2018/12,8843197.0,929859.0,-11021572.0,12700817.0,-3861069.0,-9315187.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7369,(주)코메론,49430,2019/12,11882984.0,-6809728.0,-2823266.0,15639604.0,-5865603.0,-3077276.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
7370,(주)코미코,183300,2017/12,21878734.0,-8745582.0,4703156.0,26976922.0,-13149579.0,6927141.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7371,(주)코미코,183300,2018/12,18708252.0,-56370549.0,51104250.0,29807865.0,-78089565.0,81651146.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7372,(주)코미코,183300,2019/12,16969770.0,-21018947.0,1151096.0,38892285.0,-79952804.0,20289336.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7373,(주)코미팜,41960,2011/12,-2988838.0,-3006227.0,17047992.0,-3007577.0,-3006227.0,17047992.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7374,(주)코미팜,41960,2012/12,-5727907.0,-9222167.0,10400000.0,-5659864.0,-9222167.0,10400000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7375,(주)코미팜,41960,2013/12,5262054.0,-36666500.0,25556368.0,3934214.0,-35474619.0,25605515.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7376,(주)코미팜,41960,2014/12,-2496362.0,-12285369.0,19698548.0,-2535196.0,-12285369.0,19687129.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7377,(주)코미팜,41960,2015/12,-2639703.0,-8060788.0,14970467.0,-2920340.0,-6030863.0,15221062.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7378,(주)코미팜,41960,2016/12,1351368.0,-1188516.0,-228385.0,1208529.0,-6611494.0,18958961.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
7379,(주)코미팜,41960,2017/12,1610977.0,1618801.0,317260.0,235635.0,811493.0,317260.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7380,(주)코미팜,41960,2018/12,5029.0,-12869805.0,7451755.0,-2017715.0,-12345589.0,7172230.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
7381,(주)코미팜,41960,2019/12,6398539.0,-11545156.0,5360661.0,950793.0,-6563406.0,5360661.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
7382,(주)코세스,89890,2011/12,5697160.0,-9288211.0,4586025.0,,,,1.0,0.0,1.0,8.0,8.0,8.0,2.0
7383,(주)코세스,89890,2012/12,1322427.0,540381.0,577901.0,,,,1.0,1.0,1.0,8.0,8.0,8.0,0.0
7384,(주)코세스,89890,2013/12,-7925937.0,-3151633.0,10079606.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7385,(주)코세스,89890,2014/12,4145734.0,-1658428.0,-2471424.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7386,(주)코세스,89890,2015/12,372122.0,-56443.0,-1678510.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7387,(주)코세스,89890,2016/12,-1673050.0,-1388563.0,2758728.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7388,(주)코세스,89890,2017/12,11201413.0,-907656.0,-10666623.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7389,(주)코세스,89890,2018/12,-1007293.0,-19945463.0,21160351.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7390,(주)코세스,89890,2019/12,7681131.0,-281717.0,-7906609.0,,,,1.0,0.0,0.0,8.0,8.0,8.0,3.0
7391,(주)코센,9730,2011/12,-448533.0,-328636.0,951557.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
7392,(주)코센,9730,2012/12,-349802.0,-6393789.0,7057361.0,,,,0.0,0.0,1.0,8.0,8.0,8.0,1.0
