회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
(주)방림,003610,2015/09,125609417,112516212,161549573,142201767,섬유제품 제조업; 의복제외
(주)방림,003610,2016/09,115681153,102131413,150722738,130692656,섬유제품 제조업; 의복제외
(주)방림,003610,2017/09,107612566,94116908,148107534,128345033,섬유제품 제조업; 의복제외
(주)방림,003610,2018/09,100626040,91969172,141818424,123903289,섬유제품 제조업; 의복제외
(주)방림,003610,2019/09,87519588,79524517,131906971,112122831,섬유제품 제조업; 의복제외
(주)배럴,267790,2018/12,50099838,18819602,50068540,18662001,"의복, 의복 액세서리 및 모피제품 제조업"
(주)배럴,267790,2019/12,59440692,22629632,59946896,22480110,"의복, 의복 액세서리 및 모피제품 제조업"
(주)백금티앤에이,046310,2011/12,71533145,60536609,104522555,81770915,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2012/12,75299082,66322017,106041966,79725641,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2013/12,58695710,49285719,81099769,59522865,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2014/12,57872877,47472082,94309334,66333554,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2015/12,56288523,45963582,92584519,68029335,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2016/12,36744298,29545880,60216859,47143103,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2017/12,68146269,56463759,101998708,77991501,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2018/12,62247878,49204006,112217563,85597885,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백금티앤에이,046310,2019/12,54558064,42399645,155629903,114366701,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)백산,035150,2011/12,145778637,126078632,178131543,148694335,고무 및 플라스틱제품 제조업
(주)백산,035150,2012/12,161779184,135218236,185390651,147962438,고무 및 플라스틱제품 제조업
(주)백산,035150,2013/12,151700131,135770178,177231545,148659855,고무 및 플라스틱제품 제조업
(주)백산,035150,2014/12,145694279,127433230,169766437,142482321,고무 및 플라스틱제품 제조업
(주)백산,035150,2015/12,149316291,125457442,172072593,137292607,고무 및 플라스틱제품 제조업
(주)백산,035150,2016/12,174059704,138018487,200786094,155462655,고무 및 플라스틱제품 제조업
(주)백산,035150,2017/12,178689712,140433725,211371854,166861440,고무 및 플라스틱제품 제조업
(주)백산,035150,2018/12,191665660,155330483,323119368,262725220,고무 및 플라스틱제품 제조업
(주)백산,035150,2019/12,241436660,189923709,468882611,376665218,고무 및 플라스틱제품 제조업
(주)버킷스튜디오,066410,2011/12,27515568,19809408,,,우편 및 통신업
(주)버킷스튜디오,066410,2012/12,14084966,13463443,,,우편 및 통신업
(주)버킷스튜디오,066410,2013/12,15787540,10145677,,,우편 및 통신업
(주)버킷스튜디오,066410,2014/12,21663767,14233324,,,우편 및 통신업
(주)버킷스튜디오,066410,2015/12,26078568,17803618,,,우편 및 통신업
(주)버킷스튜디오,066410,2016/12,17961354,13419172,,,우편 및 통신업
(주)버킷스튜디오,066410,2017/12,16096172,10246550,,,우편 및 통신업
(주)버킷스튜디오,066410,2018/12,18445342,13330457,,,우편 및 통신업
(주)버킷스튜디오,066410,2019/12,17584675,11622225,,,우편 및 통신업
(주)베노홀딩스,206400,2014/12,,,,,전문직별 공사업
(주)베노홀딩스,206400,2015/12,20102639,0,20271602,0,전문직별 공사업
(주)베노홀딩스,206400,2016/12,20247733,0,20266910,0,전문직별 공사업
(주)베노홀딩스,206400,2017/12,18888947,0,18892219,0,전문직별 공사업
(주)베노홀딩스,206400,2018/12,15045022,0,15092291,0,전문직별 공사업
(주)베노홀딩스,206400,2019/12,16109554,0,15950474,0,전문직별 공사업
(주)베셀,177350,2015/12,52554919,35977852,52751850,35870590,기타 기계 및 장비 제조업
(주)베셀,177350,2016/12,43831409,34295154,44002936,33916904,기타 기계 및 장비 제조업
(주)베셀,177350,2017/12,80513243,58858062,80643961,57768351,기타 기계 및 장비 제조업
(주)베셀,177350,2018/12,75235199,58147555,75788384,56536962,기타 기계 및 장비 제조업
(주)베셀,177350,2019/12,40367749,36766884,42343768,36226605,기타 기계 및 장비 제조업
(주)베스파,299910,2018/12,124486560,0,124486560,0,출판업
(주)베스파,299910,2019/12,100123379,0,100572482,0,출판업
(주)벽산,007210,2011/12,252815668,198340488,336793187,273137549,비금속 광물제품 제조업
(주)벽산,007210,2012/12,244893406,196549806,318846473,260367552,비금속 광물제품 제조업
(주)벽산,007210,2013/12,266820648,211717983,399388963,320478555,비금속 광물제품 제조업
(주)벽산,007210,2014/12,285567518,224521604,428396771,337330435,비금속 광물제품 제조업
(주)벽산,007210,2015/12,293984781,225046071,442823058,341912198,비금속 광물제품 제조업
(주)벽산,007210,2016/12,294713122,229264260,443779912,346049246,비금속 광물제품 제조업
(주)벽산,007210,2017/12,250971159,198431121,414696624,331254195,비금속 광물제품 제조업
(주)벽산,007210,2018/12,267776172,220036971,432398854,357256427,비금속 광물제품 제조업
(주)벽산,007210,2019/12,261761390,229370245,433534084,370740121,비금속 광물제품 제조업
(주)보광산업,225530,2015/12,40267561,23128029,,,비금속 광물제품 제조업
(주)보광산업,225530,2016/12,47698115,31925044,,,비금속 광물제품 제조업
(주)보광산업,225530,2017/12,42039497,28812646,,,비금속 광물제품 제조업
(주)보광산업,225530,2018/12,37337946,29305065,,,비금속 광물제품 제조업
(주)보광산업,225530,2019/12,49767222,37469420,,,비금속 광물제품 제조업
(주)보라티알,250000,2017/12,41950240,24098281,42068055,23972394,도매 및 상품 중개업
(주)보라티알,250000,2018/12,39253402,24735209,42014603,25935329,도매 및 상품 중개업
(주)보라티알,250000,2019/12,42135809,31125485,46789495,31729299,도매 및 상품 중개업
(주)보락,002760,2011/12,25276708,20913696,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2012/12,31403501,25250769,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2013/12,30749426,25977910,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2014/12,31151277,26413458,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2015/12,31066714,25983459,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2016/12,35708601,29841099,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2017/12,33456069,27998595,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2018/12,33763267,28283326,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보락,002760,2019/12,36123805,31223307,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)보령,003850,2011/12,308005547,181638947,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2012/12,312075037,185733544,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2013/12,327278734,186354016,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2014/12,359490951,199322598,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2015/12,401350240,232362655,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2016/12,409140007,232534503,,,의료용 물질 및 의약품 제조업
(주)보령,003850,2017/12,422721052,254903781,422721052,254903781,의료용 물질 및 의약품 제조업
(주)보령,003850,2018/12,460401670,271787836,460401670,271787836,의료용 물질 및 의약품 제조업
(주)보령,003850,2019/12,524268670,301274026,524268670,301274026,의료용 물질 및 의약품 제조업
(주)본느,226340,2015/12,,,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)본느,226340,2016/12,,,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)본느,226340,2017/12,,,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)본느,226340,2018/12,24842430,16540598,29229682,17117317,화학물질 및 화학제품 제조업; 의약품 제외
(주)본느,226340,2019/12,32954152,22030986,47018567,28961949,화학물질 및 화학제품 제조업; 의약품 제외
(주)부-스타,008470,2011/12,62438421,50191478,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2012/12,67029100,54140846,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2013/12,68048277,55071814,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2014/12,72246416,59585480,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2015/12,77037504,62024635,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2016/12,86313556,68713264,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2017/12,78949525,64722310,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2018/12,81943315,67718105,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부-스타,008470,2019/12,96542723,80488557,,,금속가공제품 제조업; 기계 및 가구 제외
(주)부방,014470,2011/12,305639687,230397315,334669259,234477348,전문 서비스업
(주)부방,014470,2012/12,305740128,225959674,328982526,224422421,전문 서비스업
(주)부방,014470,2013/12,355624386,246067688,372055119,245098870,전문 서비스업
(주)부방,014470,2014/12,382206548,249615538,382206548,249615538,전문 서비스업
(주)부방,014470,2015/12,72220964,50628289,121967291,87812360,전문 서비스업
(주)부방,014470,2016/12,14619745,9063893,257006997,178057912,전문 서비스업
(주)부방,014470,2017/12,26323558,19631060,383330726,257086987,전문 서비스업
(주)부방,014470,2018/12,10113038,5716266,348599294,242424794,전문 서비스업
(주)부방,014470,2019/12,5610972,2117042,330262944,240135846,전문 서비스업
(주)뷰웍스,100120,2011/12,35285299,18306174,35629219,18660890,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2012/12,46753327,23191488,46820976,23116990,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2013/12,65819178,35400142,66501264,35436968,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2014/12,70249120,35968748,70811410,35915882,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2015/12,92745632,50908653,93438699,51068550,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2016/12,116465198,57569136,117303133,57081310,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2017/12,122607323,61728126,123460627,61377971,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2018/12,116568491,57170317,131403852,65890205,"의료, 정밀, 광학기기 및 시계 제조업"
(주)뷰웍스,100120,2019/12,125452626,59555761,136009901,64082745,"의료, 정밀, 광학기기 및 시계 제조업"
(주)브리지텍,064480,2011/12,28105315,23434925,,,출판업
(주)브리지텍,064480,2012/12,35449455,25894874,,,출판업
(주)브리지텍,064480,2013/12,42332466,32121244,,,출판업
(주)브리지텍,064480,2014/12,40183859,33253059,,,출판업
(주)브리지텍,064480,2015/12,52454026,42255327,,,출판업
(주)브리지텍,064480,2016/12,55214248,42825657,,,출판업
(주)브리지텍,064480,2017/12,30211608,30524643,,,출판업
(주)브리지텍,064480,2018/12,46502491,41573645,,,출판업
(주)브리지텍,064480,2019/12,35589607,35145640,,,출판업
(주)브이원텍,251630,2017/12,37985173,19269426,38720628,19288714,기타 기계 및 장비 제조업
(주)브이원텍,251630,2018/12,53788027,32901142,54628523,32933761,기타 기계 및 장비 제조업
(주)브이원텍,251630,2019/12,26109076,17108478,26780003,17167302,기타 기계 및 장비 제조업
(주)브이티지엠피,018290,2011/12,59105985,50201204,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2012/12,53969499,47308884,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2013/12,52606140,43714759,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2014/12,53824611,46036228,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2015/12,47026940,51707076,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2016/12,41141465,40744934,,,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2017/12,40265014,42286785,69859691,55919650,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2018/12,52279262,39894376,109469851,68785048,화학물질 및 화학제품 제조업; 의약품 제외
(주)브이티지엠피,018290,2019/12,64608809,48971086,112756600,71659631,화학물질 및 화학제품 제조업; 의약품 제외
(주)블루베리엔에프티,044480,2011/12,21939190,21178013,25969100,25786134,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2012/12,22070619,18072449,27282211,23560327,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2013/12,20677478,17178165,24702331,20976196,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2014/12,14699293,13279803,18261707,16700026,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2015/12,14269722,13135457,17443492,16334178,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2016/12,12830029,11263523,15334875,13988047,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2017/12,11902327,10519506,14931003,13438598,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2018/12,12878535,10654837,15350181,13445407,고무 및 플라스틱제품 제조업
(주)블루베리엔에프티,044480,2019/12,11521976,8727912,37484494,25990059,고무 및 플라스틱제품 제조업
(주)블루콤,033560,2011/12,40152576,31657873,41216047,34417597,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)블루콤,033560,2012/12,57478849,44687464,56774888,43381731,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)블루콤,033560,2013/12,80109459,62383093,85508234,62436450,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)블루콤,033560,2014/12,190464948,149055192,196513183,148300732,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
