회사명,거래소코드,회계년도,매출액(수익)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),통계청 한국표준산업분류 10차(소분류)
(주)경동인베스트,012320,2003/12,,,,,  기타 금융업
(주)경동인베스트,012320,2004/12,,,,,  기타 금융업
(주)경동인베스트,012320,2005/12,,,,,  기타 금융업
(주)경동인베스트,012320,2006/12,,,,,  기타 금융업
(주)경동인베스트,012320,2007/12,613592,539269,653835,575091,  기타 금융업
(주)경동인베스트,012320,2008/12,890354,799762,958668,860109,  기타 금융업
(주)경동인베스트,012320,2009/12,934033,848259,992419,904170,  기타 금융업
(주)경동인베스트,012320,2010/12,1289140,1187080,1360543,1254463,  기타 금융업
(주)경동인베스트,012320,2011/12,1806175,1697471,1847667,1739470,  기타 금융업
(주)경동인베스트,012320,2012/12,2403815,2292737,2502642,2381579,  기타 금융업
(주)경동인베스트,012320,2013/12,2664100,2552976,2788264,2659198,  기타 금융업
(주)경동인베스트,012320,2014/12,2399451,2293899,2603059,2470958,  기타 금융업
(주)경동인베스트,012320,2015/12,1352478,1263723,1604168,1520436,  기타 금융업
(주)경동인베스트,012320,2016/12,1021003,924419,1181903,1064804,  기타 금융업
(주)경동인베스트,012320,2017/12,612,0,195070,140725,  기타 금융업
(주)경동인베스트,012320,2018/12,7461,3636,228644,171130,  기타 금융업
(주)경동인베스트,012320,2019/12,8641,3929,271765,223338,  기타 금융업
(주)경동인베스트,012320,2020/12,7701,2597,310533,267702,  기타 금융업
(주)경방,000050,2000/12,,,,,  종합 소매업
(주)경방,000050,2001/12,,,,,  종합 소매업
(주)경방,000050,2002/12,,,,,  종합 소매업
(주)경방,000050,2003/12,,,,,  종합 소매업
(주)경방,000050,2004/12,,,,,  종합 소매업
(주)경방,000050,2005/12,,,,,  종합 소매업
(주)경방,000050,2006/12,,,,,  종합 소매업
(주)경방,000050,2007/12,152194,150723,186168,164254,  종합 소매업
(주)경방,000050,2008/12,154822,145391,159560,151740,  종합 소매업
(주)경방,000050,2009/12,177298,172063,197279,175283,  종합 소매업
(주)경방,000050,2010/12,277728,222076,339356,233167,  종합 소매업
(주)경방,000050,2011/12,275747,246411,348136,258814,  종합 소매업
(주)경방,000050,2012/12,265409,250600,333621,260837,  종합 소매업
(주)경방,000050,2013/12,264782,223419,347190,251468,  종합 소매업
(주)경방,000050,2014/12,256979,209068,329036,238358,  종합 소매업
(주)경방,000050,2015/12,307744,209467,357628,255869,  종합 소매업
(주)경방,000050,2016/12,313877,210096,377445,268353,  종합 소매업
(주)경방,000050,2017/12,288104,188372,360789,253442,  종합 소매업
(주)경방,000050,2018/12,279085,177815,351439,244043,  종합 소매업
(주)경방,000050,2019/12,253552,151563,343892,244396,  종합 소매업
(주)경방,000050,2020/12,226062,129917,329225,232399,  종합 소매업
(주)경보제약,214390,2015/12,178033,129475,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경보제약,214390,2016/12,186726,142623,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경보제약,214390,2017/12,191661,137039,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경보제약,214390,2018/12,201344,152082,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경보제약,214390,2019/12,191706,150990,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경보제약,214390,2020/12,215285,162820,,,  기초 의약물질 및 생물학적 제제 제조업
(주)경인양행,012610,2000/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2001/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2002/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2003/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2004/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2005/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2006/12,,,,,  기초 화학물질 제조업
(주)경인양행,012610,2007/12,93017,76925,135076,114364,  기초 화학물질 제조업
(주)경인양행,012610,2008/12,125462,100415,239874,171881,  기초 화학물질 제조업
(주)경인양행,012610,2009/12,129006,107173,267965,214466,  기초 화학물질 제조업
(주)경인양행,012610,2010/12,149008,129714,267601,227506,  기초 화학물질 제조업
(주)경인양행,012610,2011/12,128708,109832,233095,198819,  기초 화학물질 제조업
(주)경인양행,012610,2012/12,141304,120614,218605,190168,  기초 화학물질 제조업
(주)경인양행,012610,2013/12,183107,147884,260808,217483,  기초 화학물질 제조업
(주)경인양행,012610,2014/12,190395,153646,277181,228191,  기초 화학물질 제조업
(주)경인양행,012610,2015/12,175007,148386,263164,220123,  기초 화학물질 제조업
(주)경인양행,012610,2016/12,179268,150777,274874,228042,  기초 화학물질 제조업
(주)경인양행,012610,2017/12,193976,164846,299988,252842,  기초 화학물질 제조업
(주)경인양행,012610,2018/12,222659,169806,331102,255366,  기초 화학물질 제조업
(주)경인양행,012610,2019/12,245245,188266,358802,274054,  기초 화학물질 제조업
(주)경인양행,012610,2020/12,214380,173341,329312,260749,  기초 화학물질 제조업
(주)고려시멘트,198440,2014/12,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2015/12,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2016/12,,,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2017/12,87660,75975,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2018/12,85776,73108,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2019/12,70922,65599,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고려시멘트,198440,2020/12,70183,62038,,,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
(주)고바이오랩,348150,2020/12,4591,1949,4591,1949,  자연과학 및 공학 연구개발업
(주)고영테크놀러지,098460,2008/12,34350,13101,,,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2009/12,26915,11079,,,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2010/12,71208,29644,72957,30102,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2011/12,80201,34340,86131,36971,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2012/12,100791,46250,107842,46350,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2013/12,103934,48747,111903,49977,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2014/12,135532,61382,142840,60262,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2015/12,138555,56962,145904,56896,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2016/12,153255,61186,171794,63856,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2017/12,188935,73639,203369,71900,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2018/12,219818,88093,238209,89337,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2019/12,209481,81602,222057,80865,  특수 목적용 기계 제조업
(주)고영테크놀러지,098460,2020/12,157078,63321,179545,66422,  특수 목적용 기계 제조업
(주)골드앤에스,035290,2000/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2001/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2002/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2003/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2004/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2005/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2006/12,,,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2007/12,45662,32271,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2008/12,48321,33742,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2009/12,50994,37772,,,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2010/12,50487,36341,50487,35852,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2011/12,47523,33020,47523,32545,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2012/12,43889,31475,43889,31012,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2013/12,36608,26383,39549,28128,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2014/12,29429,21707,31287,23454,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2015/12,22198,15542,22198,15199,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2016/12,15893,9637,15893,9348,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2017/12,12802,8221,12802,8003,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2018/12,8680,4348,8680,4406,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2019/12,7643,6293,7643,6293,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드앤에스,035290,2020/12,4139,1043,4139,1043,"  서적, 잡지 및 기타 인쇄물 출판업"
(주)골드퍼시픽,038530,2000/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2001/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2002/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2003/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2004/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2005/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2006/12,,,,,  생활용품 도매업
(주)골드퍼시픽,038530,2007/12,7550,5353,,,  생활용품 도매업
(주)골드퍼시픽,038530,2008/12,10152,7275,,,  생활용품 도매업
(주)골드퍼시픽,038530,2009/12,8283,6066,,,  생활용품 도매업
(주)골드퍼시픽,038530,2010/12,10718,7712,,,  생활용품 도매업
(주)골드퍼시픽,038530,2011/12,11237,6637,,,  생활용품 도매업
(주)골드퍼시픽,038530,2012/12,10491,7335,,,  생활용품 도매업
(주)골드퍼시픽,038530,2013/12,6489,7623,7168,8242,  생활용품 도매업
(주)골드퍼시픽,038530,2014/12,4855,8095,16486,17958,  생활용품 도매업
(주)골드퍼시픽,038530,2015/12,6121,8378,18635,19680,  생활용품 도매업
(주)골드퍼시픽,038530,2016/12,9588,8116,,,  생활용품 도매업
(주)골드퍼시픽,038530,2017/12,5031,1989,,,  생활용품 도매업
(주)골드퍼시픽,038530,2018/12,5581,1409,5708,1409,  생활용품 도매업
(주)골드퍼시픽,038530,2019/12,11323,8029,,,  생활용품 도매업
(주)골드퍼시픽,038530,2020/12,14335,8875,,,  생활용품 도매업
(주)골프존,215000,2015/12,184085,60628,201560,80623,  소프트웨어 개발 및 공급업
(주)골프존,215000,2016/12,196865,75592,216964,87428,  소프트웨어 개발 및 공급업
(주)골프존,215000,2017/12,171859,61709,200105,69036,  소프트웨어 개발 및 공급업
(주)골프존,215000,2018/12,191571,77185,198705,77581,  소프트웨어 개발 및 공급업
(주)골프존,215000,2019/12,239052,96464,247018,93860,  소프트웨어 개발 및 공급업
(주)골프존,215000,2020/12,281031,114262,298524,111876,  소프트웨어 개발 및 공급업
(주)골프존뉴딘홀딩스,121440,2011/12,209788,101811,215794,100364,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2012/12,276342,119730,289629,131624,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2013/12,340005,153063,365126,186981,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2014/12,387066,171181,429590,219364,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2015/12,29389,7714,164536,109081,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2016/12,27652,513,243275,126201,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2017/12,23500,681,213757,112979,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2018/12,16100,630,223037,129202,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2019/12,26897,25361,228936,140610,  상품 중개업
(주)골프존뉴딘홀딩스,121440,2020/12,57481,4109,292026,175868,  상품 중개업
(주)광림,014200,2000/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2001/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2002/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2003/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2004/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2005/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2006/12,,,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2007/12,80604,70560,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2008/12,75005,64940,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2009/12,73150,63694,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2010/12,93435,77705,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2011/12,106495,89277,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2012/12,85323,74514,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2013/12,103442,89450,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2014/12,92554,79081,231446,175451,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2015/12,237223,178239,,,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2016/12,87303,75002,87303,75002,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2017/12,99421,84130,135192,131160,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2018/12,75493,62506,136595,122536,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2019/12,93241,78615,145864,134965,  자동차용 엔진 및 자동차 제조업
(주)광림,014200,2020/12,104253,86386,161220,137114,  자동차용 엔진 및 자동차 제조업
(주)광명전기,017040,2000/12,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2002/11,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2003/11,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2004/11,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2005/12,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2006/12,,,,,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2007/12,36387,31909,65945,57312,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2008/12,51124,46328,77349,68264,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2009/12,55112,49200,84159,72145,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2010/12,68250,61509,103513,89903,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2011/12,57968,51994,92383,81102,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2012/12,79318,70523,117217,102591,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2013/12,90344,76119,117853,98728,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2014/12,115801,100019,134778,114780,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2015/12,93000,83526,116317,98660,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2016/12,96931,87560,96943,87732,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
(주)광명전기,017040,2017/12,105083,95422,101561,92454,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
