,회사명,거래소코드,회계년도,이자보상배율,cashflow_매출액비율,cashflow_부채비율,당좌비율,매입채무회전율,매출액순이익률,매출액총이익률,매출액영업이익률,매출액증가율,매출원가대매출액비율,매출채권회전율,부채비율,순이익증가율,영업이익증가율,유동부채,유동비율,유동자산구성비율,유동자산증가율,유형자산증가율,유형자산회전율,자기자본구성비율,자본증가율,타인자본회전율,재고자산_유동자산비율,재고자산증가율,재고자산회전율,차입금의존도,총자본영업이익률,총자산순이익률,총자산증가율,총자산회전율,현금비율
1204,(주)서울제약,18680,2015,0.64,3.24159059,2.950329522,100.6176638,6.357011002,-1.750612191,48.9748952,1.50957413,0,51.0251048,7.573182489,146.5815518,0,-99.23947257,48.58469495,125.7326046,36.31333418,0,0,2.859897083,40.5545343,0,2.422617559,19.97488315,0,21.9230033,39.73201424,1.006969059,-0.947154974,0,1.748988492,39.26570026
1205,(주)서울제약,18680,2016,-0.95,-0.615702486,-0.460613054,202.1860355,6.019665844,-11.71206454,53.25532824,-5.586235899,0,46.74467176,7.729104321,138.2999078,0,-102.7172227,23.48350929,271.8141501,37.04529645,0,0,2.756929574,41.96392727,0,2.205233827,25.61607426,0,20.63426236,47.9130395,-2.889857987,-5.085068505,0,1.643896794,81.4833259
1206,(주)서울제약,18680,2017,-3.14,-4.445625072,-4.566658759,74.05981615,6.549002628,-31.06303155,50.58084111,-17.51797208,0,49.41915889,8.430489002,89.29805695,0,-108.0535746,55.62408203,129.2993707,33.92775482,0,0,2.550905221,52.82674403,0,2.125583866,42.72221455,0,16.23178095,13.91437972,-8.034550237,-15.05238847,0,1.575045792,24.0076573
1207,(주)서울제약,18680,2018,-3.37,-2.713766202,-2.96472442,87.23780033,5.888585705,-17.49901436,52.00219399,-11.26784453,0,47.99780601,9.043501754,131.5735799,0,-105.3334404,39.71926486,158.1461136,35.68941319,0,0,2.470221504,43.18281907,0,1.955726467,44.83721518,0,15.92329331,29.6337754,-8.098254912,-10.86188425,0,1.494441803,29.88596329
1208,(주)서울제약,18680,2019,2.58,1.631121676,2.073515654,59.20105733,5.675404394,-3.464996405,56.72662901,6.789521085,0,43.27337099,8.383807814,149.170457,0,-96.48594573,62.97985111,94.35110264,35.57417859,0,0,2.483499132,40.13316876,0,1.840839889,37.2545146,0,16.11156845,19.74880981,6.43743601,-2.636999327,0,1.48430068,28.67860353
1209,(주)서원,21050,2011,0.95,-3.779552571,-10.82754203,58.33627247,6.114430124,-0.668313243,3.383801705,1.250584737,-41.23250145,96.61619829,8.257704545,174.982686,-217.3004474,-99.37077312,81.8082868,111.0775827,57.82470776,-44.10044267,-52.88388528,2.752784202,36.36592596,-28.37377649,1.986049775,84.94075673,-31.94582994,17.61931071,52.37187471,3.134495818,-1.218314138,-35.53557686,1.641119652,5.825576977
1210,(주)서원,21050,2012,0.58,-3.286031924,-8.354417284,59.15700112,99.25065424,1.131922908,2.829725601,0.939167613,-55.98478181,97.1702744,60.79286451,212.3109876,0.478183621,-99.5282007,80.53391335,107.1380048,58.65534104,-55.5763299,-53.48999528,3.750165238,32.01936659,-26.94561791,2.470354492,100.8117929,-43.05415653,1.429609504,57.51348239,2.534719858,1.956349489,-43.72831416,0.71952507,2.674952194
1211,(주)서원,21050,2013,-0.32,-4.76354671,-23.30692907,43.12488726,118.8776417,-2.525159264,1.465784687,-0.525946284,-68.77253842,98.53421531,39.63721466,168.7299157,0,-100.2622834,86.50838139,94.61864813,51.39383177,-17.47835912,-7.824359055,4.096687983,37.21208327,-13.34979416,2.54371092,65.94927387,-14.29210643,1.343288855,55.83976206,-2.170991441,-7.757458744,-11.28084088,0.799032898,1.488653531
1212,(주)서원,21050,2014,0.83,-6.298070604,-10.97320973,36.05813304,73.11215145,-3.474106865,5.872400846,2.059802228,-21.95307767,94.12759915,58.71841222,190.6740733,0,-98.95938154,90.4064476,83.49373594,49.51521241,-20.3670849,-6.580428839,2.352646759,34.40279309,-11.54592693,2.050715979,71.34407583,-18.07661618,1.117701448,56.11873938,3.421474657,-3.970586634,-10.60515513,0.616968188,1.160040514
1213,(주)서원,21050,2015,-1.44,4.865982233,6.99294877,48.99321564,5.368776192,-22.11435943,1.843635396,-4.290690733,-18.85289333,98.1563646,0,267.3340686,0,-102.100287,94.45029909,76.99946766,52.92783859,-16.89369799,-8.348348821,36.10617573,27.223176,-14.47840312,1.932920536,43.76564285,-26.66497949,24.52325616,63.73232589,-8.24216591,-23.12902315,-11.03861474,0.907572857,5.380846066
1214,(주)서원,21050,2016,1.9,3.84120379,7.262676973,56.2877286,5.113992919,2.235745812,9.621251152,5.097874771,-17.0005793,90.37874885,0,141.5884312,-60.9942328,-97.38439242,89.20540686,92.92309144,48.58100158,-16.68353072,-7.61563961,41.39762844,41.39271053,-12.2139911,1.989929229,47.32013663,-32.74078682,2.520233973,54.19416146,6.8236433,2.477441689,-11.44507766,0.97274937,3.704175058
1215,(주)서원,21050,2017,2.22,2.521138261,5.442879278,36.56638159,8.06572392,0.762295801,10.225558,4.992830884,-21.45094777,89.774442,0,127.8428547,-252.6183703,-97.43966804,96.95705549,79.50255954,43.25153995,-27.48025938,-6.782697723,95.69070991,43.88989953,-16.76800519,2.614412722,74.47080173,-28.3091057,5.172540434,47.54708448,6.890097356,0.923414335,-16.76020025,1.443902201,6.443376468
1216,(주)서원,21050,2018,1.71,1.852579647,4.163346388,35.92799449,8.401801933,2.728907993,6.772802228,3.330595384,-20.9771655,93.22719777,0,109.0529546,-77.23410459,-98.3065005,90.57454848,85.90379607,40.58818769,-27.79058485,-5.907206813,52.80787906,47.83476998,-23.83667833,2.297636291,80.56633086,-29.63741962,5.28492703,45.62903637,4.081266683,3.199157909,-20.74927927,1.469041319,3.88046705
1217,(주)서원,21050,2019,1.67,0.98115719,2.21151015,33.55601925,10.39934987,1.215864039,6.783169667,3.092875774,-19.21568883,93.21683033,0,106.1810223,-50.6850242,-98.42927178,91.6647708,87.34071111,41.23038537,-28.88339269,-5.93641565,50.92593998,48.50106906,-24.8824367,1.793019676,86.59063635,-32.76154597,2.746882391,40.5677355,3.701090713,1.411346251,-21.80319638,1.120167677,1.589865043
1218,(주)서진오토모티브,122690,2011,,,,,8.425719651,,,8.425719651,,,175.4462013,,,175.4462013,,,,,,374.433505,,,1.997816034,,,112.2736162,,112.2736162,,,1.400183139,
1219,(주)서진오토모티브,122690,2012,1.57,,,51.82800993,12.58913088,0.49141086,5.80809605,1.153004771,-86.65229708,94.19190395,135.7652574,223.8045282,-95.86137375,-99.42015479,78.29453577,69.36789337,37.53841314,-79.29012954,-81.50002365,451.2192647,30.88282934,-52.640571,1.922797891,122.093014,-80.00368777,120.9791563,19.31736768,3.12333615,0.822203745,-74.13521345,1.280374664,1.313358711
1220,(주)서진오토모티브,122690,2013,1.92,1.968838224,5.010575509,58.09922328,11.7117112,0.571649887,6.355479967,1.39561676,-87.4536135,93.64452003,182.5793244,229.3720987,-31.04024926,-99.29728804,67.35034917,77.98499353,36.57671289,-80.27200704,-82.2867169,436.9812754,30.36079875,-52.4057049,2.05289205,129.2553336,-78.6745733,270.6595908,26.19635969,4.073374569,1.013121384,-75.38342594,1.336470914,1.995948834
1221,(주)서진오토모티브,122690,2014,2.3,3.683953407,8.924810212,49.98150871,11.89808171,0.82326118,5.817774535,1.56952691,-88.29103894,94.18222546,154.4814954,259.6367313,-33.26354346,-99.2090293,80.53567916,63.70284745,37.03814793,-78.59661235,-81.08885265,72.95695321,27.80583608,-52.9776456,2.13672262,100.6364071,-79.61406644,299.8870341,20.37659375,4.93616609,1.439874329,-73.94619491,1.273351933,2.02154099
1222,(주)서진오토모티브,122690,2015,1.83,4.341471148,9.573959034,57.26489207,19.06561112,0.446563528,5.356317666,1.180739125,-90.28505565,94.64368233,3.9513718,292.8537945,-46.43581905,-99.40612438,70.27661138,72.47228912,37.96668633,-77.69059315,-81.80945643,0.835255826,25.45476237,-53.28060474,1.080935413,94.05781425,-80.97849511,42.67284428,31.74489816,3.81267213,0.734104352,-74.35825979,0.313749155,2.617827849
1223,(주)서진오토모티브,122690,2016,1.29,4.38811465,9.327305703,44.71655338,22.47182629,0.315198945,5.395210922,0.956618752,-90.25448644,94.60478908,4.367850831,286.0920733,-32.49250771,-99.51939183,76.0728411,61.93057863,34.90998913,-81.1434676,-81.68239858,0.805782097,25.90055764,-54.00790692,1.189987646,147.4061035,-80.40072081,81.23853327,29.11313281,2.908660038,0.496452772,-75.27000459,0.303324793,1.788029972
1224,(주)서진오토모티브,122690,2017,-0.73,4.656297464,9.106444187,42.14102557,21.32682376,-1.433365258,3.988424278,-0.624620838,-90.42652156,96.01157572,4.060907444,323.9738761,0,-100.3113381,81.17178634,57.27211209,35.52378208,-81.37961269,-79.66040309,0.621696447,23.58635889,-54.64146056,0.977958638,141.885562,-78.22732495,62.46838823,31.6914577,-1.978812192,-2.142080961,-74.16730781,0.278019881,2.496995398
1225,(주)서진오토모티브,122690,2018,-0.83,4.090245006,7.529486162,37.31059651,25.54697137,-1.963634641,3.651569926,-0.967979581,-90.03988643,96.34843007,4.268533691,416.3078397,0,-100.4816586,79.07224199,51.76014054,33.0008685,-79.80944131,-80.25198972,0.390134368,19.36829006,-50.3485933,0.493823068,138.2659251,-76.62470373,306.7495968,37.38788667,-3.709085172,-2.914624232,-73.02436281,0.220614058,2.026282561
1226,(주)서진오토모티브,122690,2019,0.31,2.962246044,5.88316809,35.57154808,26.63965111,-1.176876888,4.567063362,0.368160423,-90.61861261,95.43293664,4.122779976,475.7832208,0,-99.81558031,83.46371379,49.07682549,33.84731983,-83.89612284,-80.74579538,0.310037479,17.36764747,-55.97940343,0.336651848,170.8821098,-76.78315583,287.1430775,32.35137177,1.739427595,-1.931395789,-74.74603861,0.172833525,2.149199211
1227,(주)서희건설,35890,2011,0.76,-1.856114794,-3.233619103,116.395234,39.96923825,-0.553256886,6.851507558,1.005840388,3.794080055,93.14849244,10.98860431,239.2114485,-251.3862712,-99.49453773,85.72557322,119.6917453,72.35791726,-0.317077144,-35.28247775,3.277479002,29.48013711,-1.478541658,1.850011444,2.762928285,0,13.83426916,16.57152552,2.095873492,-0.6797079,-0.703816619,1.187063711,12.29956048
1228,(주)서희건설,35890,2012,0.47,-5.761311085,-9.724384543,115.3640321,37.97942981,-1.829261425,7.637601185,0.780099551,-6.071644061,92.36239881,9.12009079,221.9818245,0,-99.60700912,78.90208537,119.0642544,64.76732168,-2.795120741,-64.14232918,3.073005121,31.0576537,1.650324733,2.320038873,3.197115695,0,13.15326959,23.22215953,1.46143077,-2.128642036,-9.958085988,1.189072273,12.35232478
1229,(주)서희건설,35890,2013,1.07,-1.105551873,-1.62079151,102.3422885,26.36972649,-7.909608397,10.30897199,2.264168926,-5.178661918,89.69102801,9.389767145,315.6116428,0,-98.85495263,71.15929329,105.6104556,57.06947182,-0.00229493,-10.7061049,3.206290137,24.06092363,6.37531082,1.556908001,3.094619822,0,8.488924159,23.88006893,5.238173444,-8.805789942,-16.84143159,0.994817409,13.70209615
1230,(주)서희건설,35890,2014,2.93,3.128733659,5.370296347,106.5689239,28.38467043,0.655923762,11.99576899,4.311084004,-2.786506492,88.00423101,8.881892028,295.3841875,-8.428606765,-97.79697078,70.16267118,109.7472842,57.52648564,-0.366927757,-7.262232982,2.813045005,25.29185616,5.832608237,1.55520254,2.906737615,0,8.345860846,22.79756066,10.92882295,0.841106459,-16.27444573,1.031240533,14.10500466
1231,(주)서희건설,35890,2015,3.07,4.300944693,8.705915741,114.5839194,7.444774065,1.435117048,11.56922825,3.287293856,-2.669390221,88.43077175,3.503939417,258.6801396,-72.05744461,-98.32888586,70.41277133,117.1901321,59.51113569,-1.859172907,-5.199073716,1.651283044,27.87999361,-0.131413345,2.161922501,2.266047983,0,1.478683981,16.93761593,8.606413747,2.095046573,-18.98391185,0.617564657,23.57052951
1232,(주)서희건설,35890,2016,8.36,7.727535764,15.43819485,116.6147839,9.90788274,2.655791162,13.9213164,7.66894336,-2.632544717,86.0786836,3.945673706,234.2881645,-55.8430009,-96.0126339,73.28841778,119.042749,61.14594234,-5.362912426,-4.451877802,2.064696838,29.91431065,-7.17814777,2.707436927,2.1569181,0,2.184806801,14.65066169,17.94780651,3.718594006,-18.68396898,0.736057339,36.37966031
1233,(주)서희건설,35890,2017,7.7,6.970162949,13.40221462,126.1628543,14.33811088,3.010641077,15.52592245,8.528560203,-2.335904578,84.47407755,4.563662933,199.3039182,21.23216043,-95.54577946,75.24774071,128.275028,64.27454596,-4.331109768,-1.011068345,1.725617642,33.41085562,-5.100964772,4.110104688,1.721142254,0,2.367866483,15.5530285,16.3416234,3.854748557,-17.51685153,0.757248844,18.06735096
1234,(주)서희건설,35890,2018,6.49,4.647691938,9.541209831,126.9888505,11.82780114,3.242222985,13.14282891,7.294416348,-2.488190962,86.85717109,3.731955482,186.548225,26.56795526,-96.21473534,78.01914378,127.961019,64.99385065,-2.99098503,-0.490006853,1.198477892,34.89813975,-1.202613305,2.880661045,0.783162218,0,1.794467018,12.93855799,13.96747126,4.333136715,-14.79336043,0.52758829,39.82268316
1235,(주)서희건설,35890,2019,11.26,6.134468105,13.10765676,139.842345,13.36119803,4.973116907,14.35776987,9.512028978,-2.091364363,85.64223013,3.161702252,147.4861205,3.533508991,-95.00649362,79.56316956,140.7378713,66.73034313,-2.944704394,-0.043428778,0.932992547,40.40630634,1.774306706,3.114387348,0.655613923,0,1.683557984,10.13783309,14.98795805,6.332528026,-11.60720541,0.457865029,36.08635907
1236,(주)선앤엘,2820,2011,2.31,1.465765791,2.227303948,99.54915406,5.130198387,1.755920413,9.141450419,2.921221656,-24.2693273,90.85854958,3.009764935,81.58800019,41.29181251,-98.51773911,80.22316872,129.4612658,46.66366046,-21.35268924,-14.67668758,18.57222232,55.06971821,0.467313402,2.621737799,29.37807586,-3.181808655,5.812421173,24.53837033,1.813774595,1.198833514,-12.2338576,1.216815124,31.22689437
1237,(주)선앤엘,2820,2012,-0.99,3.042679287,5.38751274,103.232325,7.344824849,-1.082029039,6.500200505,-1.306448647,-27.54717422,93.49979949,3.250022076,70.90911513,-117.5129965,-100.648985,69.39154246,139.1911722,40.07329687,-27.4990626,-14.54901962,18.64948067,58.51063001,2.14285043,2.764542787,35.6328407,-7.214871089,6.02641935,20.58856866,-0.82015615,-0.794891565,-15.08358844,1.191170022,17.35751425
1238,(주)선앤엘,2820,2013,1.01,0.404852605,0.641511585,103.6946397,7.3819985,0.617642876,8.991255317,1.111909632,-34.88018238,91.00874468,5.973269652,96.26150481,-78.22947799,-99.44093705,69.80382844,132.7280378,45.44220938,-35.51696622,-15.35654349,28.01905933,50.95242702,2.070167921,2.082191978,33.92264704,-15.82891686,5.702625769,27.97911699,0.848007531,0.480023528,-17.39426098,1.17896361,20.57436904
1239,(주)선앤엘,2820,2014,0.64,0.24858095,0.467118746,102.4189948,9.384358488,-0.361499688,8.901749657,0.515550165,-42.23572885,91.09825034,7.851741006,95.29923244,-132.9655917,-99.74155872,70.68612958,139.6782644,48.17834739,-37.58671081,-15.50531477,22.66335088,51.20347825,3.298533248,1.828847197,42.73940155,-13.81997381,7.081159969,24.04769226,0.461625499,-0.331479173,-18.3994392,1.33926788,23.14971402
1240,(주)선앤엘,2820,2015,2.74,3.530400681,6.697532229,99.27346222,8.246631265,0.904364214,10.44881898,2.09869447,-43.91154558,89.55118102,6.36979464,106.4844902,-33.76021874,-98.9395247,66.98042964,132.3512112,45.71668906,-42.59002644,-20.95799989,2.157772321,48.42978767,1.567825164,1.37054947,43.53320881,-29.89856815,4.817111718,27.8320754,2.119807344,0.884775531,-19.4132782,0.926770394,27.07165965
1241,(주)선앤엘,2820,2016,3.22,5.113136944,9.542426772,97.15243021,9.606448741,1.457444266,11.72940346,2.524220828,-43.51064995,88.27059654,5.947135386,104.5423886,-54.73451515,-98.72175674,70.22184352,128.07856,45.96822756,-42.53738887,-22.65054525,2.170187568,48.88962169,-1.084558751,1.405008513,42.02074828,-31.91011372,4.425070297,29.53777771,2.462414617,1.390184567,-20.54828465,0.911526414,28.4699487
1242,(주)선앤엘,2820,2017,0.43,2.8945213,5.183489029,75.53187056,10.98651786,-0.664886144,8.771404007,0.395646446,-47.61489347,91.22859599,5.322431375,128.5606828,0,-99.80230043,86.57494129,98.70471594,48.06586411,-48.00256393,-21.55742948,2.301976937,43.7520569,-1.348232723,1.460876043,45.6183711,-24.32443331,4.590349564,29.58024325,0.459759803,-0.669729397,-23.69223823,0.912119736,21.86022449
1243,(주)선앤엘,2820,2018,-1.08,2.498722282,3.820085538,77.0043396,11.0024519,-1.624163794,7.984724152,-1.261806797,-45.74686247,92.01527585,4.922549715,145.134802,0,-100.6323044,73.40065941,102.7897558,44.67004479,-42.70959977,-20.20711925,2.120119286,40.79388124,0.199521183,1.421396429,43.78672419,-22.92146094,4.226820785,38.33758248,-1.399875876,-1.470115698,-20.24658914,0.861378343,25.96520477
1244,(주)선앤엘,2820,2019,-2.47,4.656462697,6.497072205,75.98236284,9.294879903,-8.765529736,7.051193706,-4.11230045,-52.51970454,92.94880629,4.576965916,150.7153389,0,-102.0147245,70.16165467,98.17114478,41.40570917,-51.57210603,-21.82493717,1.858570726,39.88587234,0.989142908,1.212020013,46.67174339,-26.03818017,3.579671896,38.1804909,-4.323882275,-7.35218255,-21.78457832,0.757526768,24.92066044
1245,(주)성광벤드,14620,2011,22.95,-0.295444861,-0.638728893,104.6705602,10.15881031,8.878184176,20.98781877,11.12791966,-7.518481846,79.01218123,6.36700702,39.98844317,-16.80944455,-94.10822412,66.32267809,325.1168019,61.59476188,-8.087900255,-12.44119488,1.858198748,71.4344681,-6.156362769,1.591240105,73.77183687,-5.597878271,7.746712497,11.30138462,4.810149829,5.482852765,-7.020100264,0.983511651,4.850071996
1246,(주)성광벤드,14620,2012,26.14,7.861142978,21.28354878,157.5598149,4.234386019,14.76845584,29.23780567,20.28652565,-7.523569458,70.76219433,2.266163007,37.33716957,-4.846395728,-88.71173922,70.08052194,334.3865716,63.70880453,-6.415804421,-12.53471799,7.726609985,72.81350002,-5.96265544,2.922940777,56.50627009,-5.09553576,19.55368195,7.764388138,10.25362473,10.87043031,-6.254925157,1.10586661,54.11711584
1247,(주)성광벤드,14620,2013,60.45,17.00750951,69.90264459,164.4117873,4.280770228,17.03254946,31.3520383,22.38677175,-5.314332874,68.6479617,2.076743915,22.58518945,-1.443704247,-87.39577453,76.20351141,392.1944628,55.06329257,-7.3890565,-10.79589975,3.289251895,81.5759232,-5.273770096,1.874711103,62.71290567,-6.120436837,18.19078334,1.519032998,10.39053949,12.8978784,-6.614243796,0.90161779,36.61624807
1248,(주)성광벤드,14620,2014,94.05,21.65969239,62.39423212,286.042411,6.585912194,15.09792903,28.68344789,18.39334075,-7.052273409,71.31655211,6.434673859,22.4212485,-1.002914284,-89.87187979,48.84056764,614.7244529,54.98752592,-6.076142995,-13.29376703,3.151552649,81.68516596,-1.880218305,2.395457855,56.92716662,-4.616691682,10.96688418,7.741031174,5.939947037,7.965490557,-4.338850332,1.394541701,112.8539168
1249,(주)성광벤드,14620,2015,25.71,16.94121581,52.76150818,211.5237162,5.895444185,7.785818031,22.3399641,9.107553785,-4.861547533,77.6600359,5.271094552,17.23550467,-5.819291852,-95.22896062,72.16023389,467.8815632,49.63622131,-6.181764504,-14.83769368,2.796839712,85.29839187,-2.068110284,2.080611865,58.40142213,-4.661946756,10.54018568,1.268684752,2.444378076,3.5648538,-5.414064754,1.227324606,66.80066139
1250,(주)성광벤드,14620,2016,35.12,17.44091466,56.07321291,338.3310196,5.79587699,2.24652492,15.72472149,1.425210376,-5.739431941,84.27527851,4.897497476,13.46443252,-39.69119399,-99.2822803,67.77226629,635.1928483,51.08411997,-7.410482624,-15.77476,3.260588715,88.13334504,-2.451234459,2.052431072,50.47623322,-4.081239478,10.29764432,3.539339107,0.308477305,0.857088628,-6.21029698,1.219788355,138.0700454
1251,(주)성광벤드,14620,2017,-418.08,16.96658724,47.44776467,342.4265001,5.340451074,-11.19670502,3.803231579,-12.79044236,-8.410555326,96.19676842,4.845412948,11.57215599,0,-106.0108162,76.7127331,617.3691435,49.12141062,-8.221765057,-15.96459203,3.69193679,89.628097,-2.981550135,2.20905224,48.52409935,-6.288168276,13.06291636,3.802520723,-2.069622374,-3.247655496,-6.620191311,1.297912043,93.72506871
