,회사명,거래소코드,회계년도,이자보상배율,회사명_1,거래소코드_1,회계연도_1,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
7204,(주)케이티아이에스,58860,2018,40158.32,(주)케이티아이에스,58860,2018,450826031,0,,,정보서비스업
7205,(주)케이티아이에스,58860,2019,4.71,(주)케이티아이에스,58860,2019,451026613,0,,,정보서비스업
7206,(주)케이티알파,36030,2011,-221.04,(주)케이티알파,36030,2011,130723222,131162434,463031685,440368413,도매 및 상품 중개업
7207,(주)케이티알파,36030,2012,-69.58,(주)케이티알파,36030,2012,126939445,123734435,443430601,423194936,도매 및 상품 중개업
7208,(주)케이티알파,36030,2013,41.03,(주)케이티알파,36030,2013,130337273,119555406,579987227,550962186,도매 및 상품 중개업
7209,(주)케이티알파,36030,2014,1416.54,(주)케이티알파,36030,2014,136077573,120347587,,,도매 및 상품 중개업
7210,(주)케이티알파,36030,2015,11111111.11,(주)케이티알파,36030,2015,160544616,146252200,,,도매 및 상품 중개업
7211,(주)케이티알파,36030,2016,11111111.11,(주)케이티알파,36030,2016,198739475,182997486,,,도매 및 상품 중개업
7212,(주)케이티알파,36030,2017,533.46,(주)케이티알파,36030,2017,227631252,211561343,,,도매 및 상품 중개업
7213,(주)케이티알파,36030,2018,324.85,(주)케이티알파,36030,2018,278887617,260993505,,,도매 및 상품 중개업
7214,(주)케이티알파,36030,2019,26.04,(주)케이티알파,36030,2019,322320928,298193870,,,도매 및 상품 중개업
7215,(주)케이티앤지,33780,2011,261.47,(주)케이티앤지,33780,2011,2490830816,969495770,3722965820,1610132581,담배 제조업
7216,(주)케이티앤지,33780,2012,129.42,(주)케이티앤지,33780,2012,2616190249,982195176,3911818275,1685563031,담배 제조업
7217,(주)케이티앤지,33780,2013,96.85,(주)케이티앤지,33780,2013,2510632525,936248416,3782629860,1654684213,담배 제조업
7218,(주)케이티앤지,33780,2014,119.71,(주)케이티앤지,33780,2014,2763666783,1064011690,4101425018,1814251060,담배 제조업
7219,(주)케이티앤지,33780,2015,160.75,(주)케이티앤지,33780,2015,2821671433,945964035,4134035080,1604612111,담배 제조업
7220,(주)케이티앤지,33780,2016,232.85,(주)케이티앤지,33780,2016,2968174762,1048869895,4468855746,1774287261,담배 제조업
7221,(주)케이티앤지,33780,2017,168.03,(주)케이티앤지,33780,2017,3000087863,1095439764,4667193482,1905764652,담배 제조업
7222,(주)케이티앤지,33780,2018,180.18,(주)케이티앤지,33780,2018,2624616093,977356174,4471515592,1836031137,담배 제조업
7223,(주)케이티앤지,33780,2019,201.37,(주)케이티앤지,33780,2019,2942618858,1132135701,4963202297,2088576007,담배 제조업
7224,(주)케이프,64820,2011,3.52,(주)케이프,64820,2011,36596504,25438345,,,기타 운송장비 제조업
7225,(주)케이프,64820,2012,0.12,(주)케이프,64820,2012,25543690,18341834,25761770,18341834,기타 운송장비 제조업
7226,(주)케이프,64820,2013,-1.26,(주)케이프,64820,2013,17497020,15389211,18065990,15389211,기타 운송장비 제조업
7227,(주)케이프,64820,2014,-1.53,(주)케이프,64820,2014,21522026,19409806,22434042,19409806,기타 운송장비 제조업
7228,(주)케이프,64820,2015,-1.7,(주)케이프,64820,2015,18685951,16441746,19294891,16441746,기타 운송장비 제조업
7229,(주)케이프,64820,2016,1.3,(주)케이프,64820,2016,22656003,18675408,122114121,83432617,기타 운송장비 제조업
7230,(주)케이프,64820,2017,2.64,(주)케이프,64820,2017,22104069,17569493,230559392,145866424,기타 운송장비 제조업
7231,(주)케이프,64820,2018,2.13,(주)케이프,64820,2018,28790269,23360500,254635658,173341119,기타 운송장비 제조업
7232,(주)케이프,64820,2019,2.47,(주)케이프,64820,2019,39001401,29391616,351484046,264322021,기타 운송장비 제조업
7233,(주)케이피에스,256940,2017,21.31,(주)케이피에스,256940,2017,24042883,14801772,,,기타 기계 및 장비 제조업
7234,(주)케이피에스,256940,2018,298.07,(주)케이피에스,256940,2018,40627706,26651697,40627706,26636024,기타 기계 및 장비 제조업
7235,(주)케이피에스,256940,2019,-14.75,(주)케이피에스,256940,2019,14191010,10660272,14191010,10610291,기타 기계 및 장비 제조업
7236,(주)케이피에프,24880,2011,4.97,(주)케이피에프,24880,2011,247332110,212748149,281117065,243914290,금속가공제품 제조업; 기계 및 가구 제외
7237,(주)케이피에프,24880,2012,2.32,(주)케이피에프,24880,2012,277566720,236949752,308344030,269877622,금속가공제품 제조업; 기계 및 가구 제외
7238,(주)케이피에프,24880,2013,1.89,(주)케이피에프,24880,2013,283984138,240756915,340776901,295732962,금속가공제품 제조업; 기계 및 가구 제외
7239,(주)케이피에프,24880,2014,1.57,(주)케이피에프,24880,2014,279601598,240715399,313687726,273482658,금속가공제품 제조업; 기계 및 가구 제외
7240,(주)케이피에프,24880,2015,2.77,(주)케이피에프,24880,2015,279540742,235120709,329085096,282228439,금속가공제품 제조업; 기계 및 가구 제외
7241,(주)케이피에프,24880,2016,2.44,(주)케이피에프,24880,2016,268991913,232284813,340186800,294730073,금속가공제품 제조업; 기계 및 가구 제외
7242,(주)케이피에프,24880,2017,1.97,(주)케이피에프,24880,2017,274970804,237913543,365411324,316734616,금속가공제품 제조업; 기계 및 가구 제외
7243,(주)케이피에프,24880,2018,1.76,(주)케이피에프,24880,2018,269881295,236265420,375029991,326409031,금속가공제품 제조업; 기계 및 가구 제외
7244,(주)케이피에프,24880,2019,1.98,(주)케이피에프,24880,2019,274798671,235595291,376261557,326239166,금속가공제품 제조업; 기계 및 가구 제외
7245,(주)케이피엠테크,42040,2011,-0.98,(주)케이피엠테크,42040,2011,75930193,72089192,75514436,71965639,화학물질 및 화학제품 제조업; 의약품 제외
7246,(주)케이피엠테크,42040,2012,-2.39,(주)케이피엠테크,42040,2012,49027935,53290552,85417091,85544463,화학물질 및 화학제품 제조업; 의약품 제외
7247,(주)케이피엠테크,42040,2013,-2.12,(주)케이피엠테크,42040,2013,20917393,24213125,20869190,24205278,화학물질 및 화학제품 제조업; 의약품 제외
7248,(주)케이피엠테크,42040,2014,2.13,(주)케이피엠테크,42040,2014,39989666,32867722,39124781,32276278,화학물질 및 화학제품 제조업; 의약품 제외
7249,(주)케이피엠테크,42040,2015,-1.63,(주)케이피엠테크,42040,2015,49097899,45935244,48058393,45278834,화학물질 및 화학제품 제조업; 의약품 제외
7250,(주)케이피엠테크,42040,2016,-2.13,(주)케이피엠테크,42040,2016,22924013,22206602,21916246,21284356,화학물질 및 화학제품 제조업; 의약품 제외
7251,(주)케이피엠테크,42040,2017,-0.98,(주)케이피엠테크,42040,2017,29986004,27968421,29040534,27733312,화학물질 및 화학제품 제조업; 의약품 제외
7252,(주)케이피엠테크,42040,2018,-0.17,(주)케이피엠테크,42040,2018,31397318,26315821,29535233,24633697,화학물질 및 화학제품 제조업; 의약품 제외
7253,(주)케이피엠테크,42040,2019,-1.9,(주)케이피엠테크,42040,2019,17385217,16934847,17724886,18260862,화학물질 및 화학제품 제조업; 의약품 제외
7254,(주)케이피티유,54410,2011,1.45,(주)케이피티유,54410,2011,16000643,13188487,16000643,13188487,금속가공제품 제조업; 기계 및 가구 제외
7255,(주)케이피티유,54410,2012,1.3,(주)케이피티유,54410,2012,16988809,13635924,16988809,13635924,금속가공제품 제조업; 기계 및 가구 제외
7256,(주)케이피티유,54410,2013,1.56,(주)케이피티유,54410,2013,22047381,17825848,,,금속가공제품 제조업; 기계 및 가구 제외
7257,(주)케이피티유,54410,2014,0.98,(주)케이피티유,54410,2014,20172039,16180011,,,금속가공제품 제조업; 기계 및 가구 제외
7258,(주)케이피티유,54410,2015,1.81,(주)케이피티유,54410,2015,22419174,18612945,,,금속가공제품 제조업; 기계 및 가구 제외
7259,(주)케이피티유,54410,2016,0.99,(주)케이피티유,54410,2016,21301367,18144785,,,금속가공제품 제조업; 기계 및 가구 제외
7260,(주)케이피티유,54410,2017,3.18,(주)케이피티유,54410,2017,24860037,21618645,26423859,21653755,금속가공제품 제조업; 기계 및 가구 제외
7261,(주)케이피티유,54410,2018,2.08,(주)케이피티유,54410,2018,23757498,20236849,25144665,21094594,금속가공제품 제조업; 기계 및 가구 제외
7262,(주)케이피티유,54410,2019,0.78,(주)케이피티유,54410,2019,24269610,21221444,,,금속가공제품 제조업; 기계 및 가구 제외
7263,(주)케일럼,258610,2017,4.53,(주)케일럼,258610,2017,24015544,18191214,,,금속가공제품 제조업; 기계 및 가구 제외
7264,(주)케일럼,258610,2018,3.08,(주)케일럼,258610,2018,23521557,18404939,23521557,18404939,금속가공제품 제조업; 기계 및 가구 제외
7265,(주)케일럼,258610,2019,0.52,(주)케일럼,258610,2019,20471120,16995705,20471120,16995705,금속가공제품 제조업; 기계 및 가구 제외
7266,(주)켐온,217600,2015,-1.31,(주)켐온,217600,2015,,,,,연구개발업
7267,(주)켐온,217600,2016,-1.01,(주)켐온,217600,2016,,,,,연구개발업
7268,(주)켐온,217600,2017,-5.92,(주)켐온,217600,2017,15549166,12280198,,,연구개발업
7269,(주)켐온,217600,2018,36.26,(주)켐온,217600,2018,19450820,15437399,,,연구개발업
7270,(주)켐온,217600,2019,93.07,(주)켐온,217600,2019,20914334,16272936,,,연구개발업
7271,(주)켐트로닉스,89010,2011,4.37,(주)켐트로닉스,89010,2011,225962461,191641117,236418100,196711763,화학물질 및 화학제품 제조업; 의약품 제외
7272,(주)켐트로닉스,89010,2012,4.21,(주)켐트로닉스,89010,2012,232682725,195528588,249814454,208441706,화학물질 및 화학제품 제조업; 의약품 제외
7273,(주)켐트로닉스,89010,2013,9.21,(주)켐트로닉스,89010,2013,292718336,245364002,314826741,262782023,화학물질 및 화학제품 제조업; 의약품 제외
7274,(주)켐트로닉스,89010,2014,-1.19,(주)켐트로닉스,89010,2014,255967546,239041766,278686699,253301548,화학물질 및 화학제품 제조업; 의약품 제외
7275,(주)켐트로닉스,89010,2015,-1.12,(주)켐트로닉스,89010,2015,253978692,240365482,265622473,244148278,화학물질 및 화학제품 제조업; 의약품 제외
7276,(주)켐트로닉스,89010,2016,0.16,(주)켐트로닉스,89010,2016,210147887,194251420,246122176,224817062,화학물질 및 화학제품 제조업; 의약품 제외
7277,(주)켐트로닉스,89010,2017,-2.65,(주)켐트로닉스,89010,2017,220133828,208914234,292775238,279056757,화학물질 및 화학제품 제조업; 의약품 제외
7278,(주)켐트로닉스,89010,2018,1.81,(주)켐트로닉스,89010,2018,236207391,213059295,337353792,302637911,화학물질 및 화학제품 제조업; 의약품 제외
7279,(주)켐트로닉스,89010,2019,4.57,(주)켐트로닉스,89010,2019,247394020,213666502,403474312,334649172,화학물질 및 화학제품 제조업; 의약품 제외
7280,(주)켐트로스,220260,2015,-2.59,(주)켐트로스,220260,2015,,,,,화학물질 및 화학제품 제조업; 의약품 제외
7281,(주)켐트로스,220260,2016,7.18,(주)켐트로스,220260,2016,,,,,화학물질 및 화학제품 제조업; 의약품 제외
7282,(주)켐트로스,220260,2017,16.47,(주)켐트로스,220260,2017,43454513,34685593,,,화학물질 및 화학제품 제조업; 의약품 제외
7283,(주)켐트로스,220260,2018,5.32,(주)켐트로스,220260,2018,44434675,36829878,,,화학물질 및 화학제품 제조업; 의약품 제외
7284,(주)켐트로스,220260,2019,7,(주)켐트로스,220260,2019,43771231,37440974,,,화학물질 및 화학제품 제조업; 의약품 제외
7285,(주)코다코,46070,2011,1.66,(주)코다코,46070,2011,186944176,163765805,,,자동차 및 트레일러 제조업
7286,(주)코다코,46070,2012,1.38,(주)코다코,46070,2012,203596639,177223434,,,자동차 및 트레일러 제조업
7287,(주)코다코,46070,2013,1.63,(주)코다코,46070,2013,218178525,187039565,224973669,190097198,자동차 및 트레일러 제조업
7288,(주)코다코,46070,2014,1.95,(주)코다코,46070,2014,234407456,195965583,242111802,200458118,자동차 및 트레일러 제조업
7289,(주)코다코,46070,2015,1.95,(주)코다코,46070,2015,258851751,212510338,265056276,215489893,자동차 및 트레일러 제조업
7290,(주)코다코,46070,2016,2.4,(주)코다코,46070,2016,279122144,230274057,286354375,232985866,자동차 및 트레일러 제조업
7291,(주)코다코,46070,2017,0.6,(주)코다코,46070,2017,278087301,238339058,267845912,226135748,자동차 및 트레일러 제조업
7292,(주)코다코,46070,2018,-1.51,(주)코다코,46070,2018,251895555,239817588,258632562,243760086,자동차 및 트레일러 제조업
7293,(주)코다코,46070,2019,-0.78,(주)코다코,46070,2019,220350350,203137457,223364645,206561989,자동차 및 트레일러 제조업
7294,(주)코데즈컴바인,47770,2011,3.74,(주)코데즈컴바인,47770,2011,203046047,87016714,222266382,95383439,"의복, 의복 액세서리 및 모피제품 제조업"
7295,(주)코데즈컴바인,47770,2012,-2.35,(주)코데즈컴바인,47770,2012,189107083,95962211,199637681,98247690,"의복, 의복 액세서리 및 모피제품 제조업"
7296,(주)코데즈컴바인,47770,2013,-5.79,(주)코데즈컴바인,47770,2013,142737969,84014048,151340518,86167312,"의복, 의복 액세서리 및 모피제품 제조업"
7297,(주)코데즈컴바인,47770,2014,-17.85,(주)코데즈컴바인,47770,2014,96755819,67478509,103195043,69836830,"의복, 의복 액세서리 및 모피제품 제조업"
7298,(주)코데즈컴바인,47770,2015,-23.63,(주)코데즈컴바인,47770,2015,17260722,20212536,17642711,20530153,"의복, 의복 액세서리 및 모피제품 제조업"
7299,(주)코데즈컴바인,47770,2016,138.01,(주)코데즈컴바인,47770,2016,16337467,11311918,16337467,11311918,"의복, 의복 액세서리 및 모피제품 제조업"
7300,(주)코데즈컴바인,47770,2017,11111111.11,(주)코데즈컴바인,47770,2017,21234364,10849647,21234364,10849647,"의복, 의복 액세서리 및 모피제품 제조업"
7301,(주)코데즈컴바인,47770,2018,22.33,(주)코데즈컴바인,47770,2018,27947604,13430177,29343056,13803124,"의복, 의복 액세서리 및 모피제품 제조업"
7302,(주)코데즈컴바인,47770,2019,11.91,(주)코데즈컴바인,47770,2019,33826223,13559836,35815190,14080734,"의복, 의복 액세서리 및 모피제품 제조업"
7303,(주)코디,80530,2011,4.85,(주)코디,80530,2011,24952010,15442014,,,화학물질 및 화학제품 제조업; 의약품 제외
7304,(주)코디,80530,2012,-4.02,(주)코디,80530,2012,15916206,13572874,39147750,36669599,화학물질 및 화학제품 제조업; 의약품 제외
7305,(주)코디,80530,2013,0.6,(주)코디,80530,2013,18476452,11077247,43944030,35431564,화학물질 및 화학제품 제조업; 의약품 제외
7306,(주)코디,80530,2014,0.84,(주)코디,80530,2014,15624306,10793286,53717688,44997492,화학물질 및 화학제품 제조업; 의약품 제외
7307,(주)코디,80530,2015,-3.43,(주)코디,80530,2015,8189948,7275991,54946269,49619683,화학물질 및 화학제품 제조업; 의약품 제외
7308,(주)코디,80530,2016,-5.43,(주)코디,80530,2016,8005552,7430697,8087303,7430697,화학물질 및 화학제품 제조업; 의약품 제외
7309,(주)코디,80530,2017,-3.16,(주)코디,80530,2017,12025946,13126328,12264264,13126328,화학물질 및 화학제품 제조업; 의약품 제외
7310,(주)코디,80530,2018,-2.8,(주)코디,80530,2018,14460587,14627653,20265908,19081063,화학물질 및 화학제품 제조업; 의약품 제외
7311,(주)코디,80530,2019,0.01,(주)코디,80530,2019,27937167,20819891,49308692,41845204,화학물질 및 화학제품 제조업; 의약품 제외
7312,(주)코디엠,224060,2015,6.69,(주)코디엠,224060,2015,46652166,42322336,,,기타 기계 및 장비 제조업
