,회사명,거래소코드,회계년도,[제조]자본(*)(IFRS연결),[제조]당기순이익(손실)(IFRS연결),[제조]자본(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]자본(*)(IFRS연결2),[제조]자본(*)(IFRS2),자기자본순이익률(개별),자기자본순이익률(연결)
200,(주)경보제약,214390,2017/12,,,141509596.0,17963310.0,,129402340.0,0.13261364755814967,
201,(주)경보제약,214390,2018/12,,,149012165.0,13116049.0,,141509596.0,0.09029305725570072,
202,(주)경보제약,214390,2019/12,,,149163504.0,5285239.0,,149012165.0,0.035450504849877607,
204,(주)경인양행,12610,2011/12,176292506.0,2886360.0,158882273.0,2788642.0,176138097.0,157685148.0,0.017617997399675567,0.016379735331894546
205,(주)경인양행,12610,2012/12,174988685.0,2093491.0,162112825.0,4475441.0,176292506.0,158882273.0,0.027884793430708404,0.0119191750292147
206,(주)경인양행,12610,2013/12,189744314.0,10215710.0,178074513.0,12327177.0,174988685.0,162112825.0,0.07247287375522483,0.056017470467485724
207,(주)경인양행,12610,2014/12,198238667.0,10148247.0,186433506.0,9090269.0,189744314.0,178074513.0,0.049876921912107505,0.05231284616579612
208,(주)경인양행,12610,2015/12,201125304.0,3670895.0,185903130.0,107330.0,198238667.0,186433506.0,0.0005765212961745725,0.018383706426036112
209,(주)경인양행,12610,2016/12,208293196.0,6837522.0,191021720.0,3724987.0,201125304.0,185903130.0,0.019765144166005506,0.033401138443914964
210,(주)경인양행,12610,2017/12,210934933.0,4779249.0,190844102.0,531273.0,208293196.0,191021720.0,0.002782511392182147,0.022800230563727274
211,(주)경인양행,12610,2018/12,223759383.0,13801882.0,198237400.0,7419717.0,210934933.0,190844102.0,0.03813965434933476,0.06350155266350435
212,(주)경인양행,12610,2019/12,237433141.0,16372880.0,201086327.0,4797711.0,223759383.0,198237400.0,0.024029180715324738,0.07100236516409793
213,(주)고려시멘트,198440,2014/12,,,,,,,,
214,(주)고려시멘트,198440,2015/12,,,,,,,,
215,(주)고려시멘트,198440,2016/12,,,,,,,,
216,(주)고려시멘트,198440,2017/12,,,77394108.0,1003761.0,,,,
217,(주)고려시멘트,198440,2018/12,,,86510962.0,4645869.0,,77394108.0,0.056689753404211354,
218,(주)고려시멘트,198440,2019/12,,,88445378.0,3396444.0,,86510962.0,0.038826189436747476,
220,(주)고영테크놀러지,98460,2011/12,69622726.0,15634438.0,70382391.0,16580579.0,55153968.0,54992891.0,0.26449518175360914,0.2505986895277094
221,(주)고영테크놀러지,98460,2012/12,83401095.0,15221925.0,84090906.0,14836215.0,69622726.0,70382391.0,0.192087762585918,0.19894843692342515
222,(주)고영테크놀러지,98460,2013/12,98319609.0,13933294.0,100051693.0,14816762.0,83401095.0,84090906.0,0.16092704328562235,0.15334844839694214
223,(주)고영테크놀러지,98460,2014/12,115835240.0,22111066.0,118348519.0,22775832.0,98319609.0,100051693.0,0.20856968765213468,0.20649605743925975
224,(주)고영테크놀러지,98460,2015/12,131475647.0,23530903.0,133570714.0,23271756.0,115835240.0,118348519.0,0.1847556911226385,0.1902941134977208
225,(주)고영테크놀러지,98460,2016/12,157267580.0,29723733.0,157572806.0,28063238.0,131475647.0,133570714.0,0.19277940996248175,0.20588349939027314
226,(주)고영테크놀러지,98460,2017/12,161317171.0,26734105.0,164836232.0,28907302.0,157267580.0,157572806.0,0.1793206678033635,0.1678304119458624
227,(주)고영테크놀러지,98460,2018/12,225866639.0,42309672.0,229271175.0,42430216.0,161317171.0,164836232.0,0.215323108606279,0.21855083248444712
228,(주)고영테크놀러지,98460,2019/12,243668528.0,29559680.0,252020628.0,34702997.0,225866639.0,229271175.0,0.14420772090315445,0.12591039852825336
230,(주)골드앤에스,35290,2011/12,22436829.0,1002287.0,22637807.0,1101095.0,21631006.0,21707836.0,0.04965967006048373,0.0454883703726312
231,(주)골드앤에스,35290,2012/12,25517817.0,-6467495.0,26252682.0,-6036290.0,22436829.0,22637807.0,-0.24693105442246652,-0.2697338230794155
232,(주)골드앤에스,35290,2013/12,13127355.0,-16837473.0,9813150.0,-16378087.0,25517817.0,26252682.0,-0.9082328670526719,-0.8713881775451795
233,(주)골드앤에스,35290,2014/12,12082621.0,-9319175.0,9084260.0,-8058617.0,13127355.0,9813150.0,-0.8528805799313239,-0.7393243849180975
234,(주)골드앤에스,35290,2015/12,15160254.0,-9502547.0,14991660.0,-9396462.0,12082621.0,9084260.0,-0.7805692991171261,-0.6976170466589888
235,(주)골드앤에스,35290,2016/12,14268527.0,390367.0,14102143.0,388207.0,15160254.0,14991660.0,0.026686576519405182,0.026529607189642004
236,(주)골드앤에스,35290,2017/12,13346076.0,-7975875.0,13104737.0,-8062623.0,14268527.0,14102143.0,-0.5926900107619837,-0.5776563219105486
237,(주)골드앤에스,35290,2018/12,13779569.0,-4380399.0,13867013.0,-4045846.0,13346076.0,13104737.0,-0.3000061916634998,-0.3229710482460417
238,(주)골드앤에스,35290,2019/12,-5091573.0,-24883278.0,-5001092.0,-24883215.0,13779569.0,13867013.0,11111111.11,11111111.11
240,(주)골드퍼시픽,38530,2011/12,,,21829724.0,990336.0,,21073186.0,0.046166378923947114,
241,(주)골드퍼시픽,38530,2012/12,,,22928402.0,254546.0,,21829724.0,0.011374292122954387,
242,(주)골드퍼시픽,38530,2013/12,16190999.0,-9381353.0,17116411.0,-8455942.0,,22928402.0,-0.42232395990961424,
243,(주)골드퍼시픽,38530,2014/12,16567915.0,-7390326.0,16902289.0,-7306525.0,16190999.0,17116411.0,-0.4295593306034622,-0.45119481067046363
244,(주)골드퍼시픽,38530,2015/12,21193149.0,-10215946.0,20115559.0,-12525668.0,16567915.0,16902289.0,-0.6767366919870653,-0.5410835881107587
245,(주)골드퍼시픽,38530,2016/12,,,1889641.0,-23433498.0,21193149.0,20115559.0,-2.1298145892788978,
246,(주)골드퍼시픽,38530,2017/12,,,5364494.0,-965087.0,,1889641.0,-0.266079139690673,
247,(주)골드퍼시픽,38530,2018/12,20086698.0,-4471963.0,20086698.0,-4380343.0,,5364494.0,-0.34421515503085276,
248,(주)골드퍼시픽,38530,2019/12,,,21069318.0,-31603970.0,20086698.0,20086698.0,-1.5358128930652568,
249,(주)골프존,215000,2015/12,108853909.0,36533155.0,105063093.0,33262807.0,,,,
250,(주)골프존,215000,2016/12,120648626.0,36536248.0,115886579.0,35913366.0,108853909.0,105063093.0,0.32508186751234464,0.3183951584674217
251,(주)골프존,215000,2017/12,189381881.0,79392004.0,181394935.0,75544308.0,120648626.0,115886579.0,0.5082341446902077,0.5121560763050973
252,(주)골프존,215000,2018/12,194919561.0,20419449.0,197436844.0,21663391.0,189381881.0,181394935.0,0.11436944945423916,0.10626787603883099
253,(주)골프존,215000,2019/12,200042879.0,16213888.0,205529589.0,19704546.0,194919561.0,197436844.0,0.0977974559980285,0.08210344254506834
254,(주)골프존뉴딘홀딩스,121440,2011/12,348968757.0,46487063.0,348104397.0,47591974.0,,,,
255,(주)골프존뉴딘홀딩스,121440,2012/12,411636973.0,73354594.0,410999847.0,72099265.0,348968757.0,348104397.0,0.1899587983333683,0.19288467364031034
256,(주)골프존뉴딘홀딩스,121440,2013/12,424543916.0,2803470.0,427556455.0,4493226.0,411636973.0,410999847.0,0.010716575593751844,0.006705415148515789
257,(주)골프존뉴딘홀딩스,121440,2014/12,486385956.0,79234486.0,473636026.0,63571492.0,424543916.0,427556455.0,0.14108305015918127,0.17396396459375305
258,(주)골프존뉴딘홀딩스,121440,2015/12,551360423.0,871101274.0,551703320.0,890006593.0,486385956.0,473636026.0,1.736023486218581,1.678832692896344
259,(주)골프존뉴딘홀딩스,121440,2016/12,528087415.0,2876449.0,506841449.0,-20255655.0,551360423.0,551703320.0,-0.03827075735140684,0.0053294821643804155
260,(주)골프존뉴딘홀딩스,121440,2017/12,500912642.0,-21585123.0,480074463.0,-21778628.0,528087415.0,506841449.0,-0.04413471854124893,-0.041953589512774926
261,(주)골프존뉴딘홀딩스,121440,2018/12,485969871.0,-7527390.0,484480922.0,-7653686.0,500912642.0,480074463.0,-0.015869873558375294,-0.015254885765718295
262,(주)골프존뉴딘홀딩스,121440,2019/12,447197508.0,-34848135.0,450069457.0,-30341791.0,485969871.0,484480922.0,-0.06493345181126935,-0.07468785511414668
264,(주)광림,14200,2011/12,,,56677106.0,2583332.0,,55002116.0,0.04626343116895997,
265,(주)광림,14200,2012/12,,,63502275.0,586385.0,,56677106.0,0.00975849592701763,
266,(주)광림,14200,2013/12,,,64796802.0,1630750.0,,63502275.0,0.025421071423608138,
267,(주)광림,14200,2014/12,128970849.0,-237860.0,66259380.0,1137559.0,,64796802.0,0.017359867846600322,
268,(주)광림,14200,2015/12,,,80899308.0,9223597.0,128970849.0,66259380.0,0.12535579278880224,
269,(주)광림,14200,2016/12,113505965.0,-1896521.0,90221084.0,437352.0,,80899308.0,0.00511162924404708,
270,(주)광림,14200,2017/12,107690687.0,-23602051.0,176556237.0,86196134.0,113505965.0,90221084.0,0.6462028606996919,-0.21340332945003165
271,(주)광림,14200,2018/12,90075229.0,-28445678.0,120931215.0,-58294056.0,107690687.0,176556237.0,-0.3919093434569469,-0.28767017669515915
272,(주)광림,14200,2019/12,90772137.0,-14006972.0,60749234.0,-68290742.0,90075229.0,120931215.0,-0.7517676489229724,-0.1549037988200503
274,(주)광명전기,17040,2011/12,62936103.0,-1825104.0,56987613.0,-75153.0,60146533.0,52410098.0,-0.0013739409958952432,-0.029656563416467618
275,(주)광명전기,17040,2012/12,62992204.0,407617.0,55136666.0,-1564026.0,62936103.0,56987613.0,-0.027898079059219635,0.0064737946488870055
276,(주)광명전기,17040,2013/12,69847678.0,6473480.0,60793004.0,5301060.0,62992204.0,55136666.0,0.0914530335504276,0.09746289898089491
277,(주)광명전기,17040,2014/12,78696030.0,9107331.0,67539909.0,6978508.0,69847678.0,60793004.0,0.10875632504344385,0.12262156536445151
278,(주)광명전기,17040,2015/12,87829336.0,8891002.0,71275955.0,3442541.0,78696030.0,67539909.0,0.04959866834816516,0.10678255467698537
279,(주)광명전기,17040,2016/12,98063360.0,11593891.0,86335358.0,15612709.0,87829336.0,71275955.0,0.19811660346995524,0.12473745606443838
280,(주)광명전기,17040,2017/12,96648221.0,-2043260.0,85430878.0,-1349854.0,98063360.0,86335358.0,-0.01571733806869937,-0.020987554921039854
281,(주)광명전기,17040,2018/12,98748349.0,2718092.0,87989865.0,3182514.0,96648221.0,85430878.0,0.03670280665329637,0.02782128672985406
282,(주)광명전기,17040,2019/12,105398860.0,7118200.0,94186043.0,6470387.0,98748349.0,87989865.0,0.07103449705325471,0.06973595215793521
284,(주)광무,29480,2011/12,37831616.0,-50127229.0,49296267.0,-51537196.0,48998701.0,61613923.0,-0.9293500624243813,-1.1546020038139444
285,(주)광무,29480,2012/12,29507217.0,-10689029.0,36518143.0,-15113066.0,37831616.0,49296267.0,-0.3522267647123601,-0.3174699805088692
286,(주)광무,29480,2013/12,8786699.0,-28721377.0,11346800.0,-33154332.0,29507217.0,36518143.0,-1.3853283811494355,-1.5000490939605131
287,(주)광무,29480,2014/12,,,8505450.0,-859721.0,8786699.0,11346800.0,-0.08661194574922237,
288,(주)광무,29480,2015/12,,,7744452.0,-2727754.0,,8505450.0,-0.335725593914351,
289,(주)광무,29480,2016/12,,,8053231.0,95615.0,,7744452.0,0.012104939692738485,
290,(주)광무,29480,2017/12,,,13552175.0,-3352682.0,,8053231.0,-0.3103558433477251,
291,(주)광무,29480,2018/12,10729216.0,-5120760.0,9695091.0,-4875184.0,,13552175.0,-0.4194199868492063,
292,(주)광무,29480,2019/12,22844122.0,-6421201.0,22202195.0,-6275093.0,10729216.0,9695091.0,-0.39345623323564266,-0.38251787772785656
294,(주)광주신세계,37710,2011/12,,,310214632.0,52281979.0,,260459626.0,0.18322879739916356,
295,(주)광주신세계,37710,2012/12,,,361615843.0,53769536.0,,310214632.0,0.16006876139401088,
296,(주)광주신세계,37710,2013/12,,,408690826.0,48569715.0,,361615843.0,0.12610487992542616,
297,(주)광주신세계,37710,2014/12,,,448624926.0,42236355.0,,408690826.0,0.0985316201212176,
298,(주)광주신세계,37710,2015/12,,,491380796.0,45901413.0,,448624926.0,0.0976619863596958,
299,(주)광주신세계,37710,2016/12,,,534290186.0,45554028.0,,491380796.0,0.08882776016763629,
300,(주)광주신세계,37710,2017/12,,,579363832.0,47846191.0,,534290186.0,0.08592649104059534,
301,(주)광주신세계,37710,2018/12,,,620656716.0,45093180.0,,579363832.0,0.07515401311278214,
302,(주)광주신세계,37710,2019/12,,,661189861.0,47668959.0,,620656716.0,0.07437545156388868,
304,(주)구영테크,53270,2011/12,36633264.0,-647883.0,27962532.0,985788.0,36479261.0,26722489.0,0.03605330973540268,-0.01772290041959295
305,(주)구영테크,53270,2012/12,36686891.0,1633009.0,29302171.0,1250176.0,36633264.0,27962532.0,0.043663057154072725,0.04454461396051331
306,(주)구영테크,53270,2013/12,39023837.0,2179847.0,30762180.0,1137402.0,36686891.0,29302171.0,0.037872780811366795,0.05758356992684049
307,(주)구영테크,53270,2014/12,52212920.0,2236588.0,42200180.0,1326679.0,39023837.0,30762180.0,0.036366120832714295,0.04902822225476515
308,(주)구영테크,53270,2015/12,56401223.0,4158785.0,44066560.0,3196300.0,52212920.0,42200180.0,0.07410271907805951,0.07657906944954673
309,(주)구영테크,53270,2016/12,57780291.0,2542450.0,46429602.0,3920237.0,56401223.0,44066560.0,0.08663874607190523,0.04453347851036552
310,(주)구영테크,53270,2017/12,55811041.0,1357296.0,47102417.0,1239184.0,57780291.0,46429602.0,0.026497535565868625,0.023897879813575915
311,(주)구영테크,53270,2018/12,68827896.0,5920905.0,57861349.0,3912117.0,55811041.0,47102417.0,0.0745422377470717,0.09500891362704739
312,(주)구영테크,53270,2019/12,71704257.0,3387486.0,58668784.0,1558141.0,68827896.0,57861349.0,0.02674228476165903,0.0482094087037861
314,(주)국동,5320,2011/12,5829570.0,-7212195.0,2694312.0,-12930687.0,-3728293.0,15946127.0,-1.3873800933550975,-6.86458282273113
315,(주)국동,5320,2012/12,9422729.0,5142066.0,2775119.0,262553.0,5829570.0,2694312.0,0.09600742746366121,0.6742676628618414
316,(주)국동,5320,2013/12,15412210.0,4009323.0,5947778.0,2373991.0,9422729.0,2775119.0,0.5443125145235579,0.32287762011414645
317,(주)국동,5320,2014/12,28639367.0,8898694.0,14336568.0,4692501.0,15412210.0,5947778.0,0.46267215122439737,0.4040125056135902
318,(주)국동,5320,2015/12,31226110.0,5235608.0,22395455.0,5321778.0,28639367.0,14336568.0,0.28976231447965717,0.17491242907828164
319,(주)국동,5320,2016/12,51725723.0,6208749.0,40069999.0,4379974.0,31226110.0,22395455.0,0.140236681862586,0.1496952815979365
320,(주)국동,5320,2017/12,42630725.0,-8967738.0,38638770.0,-6593433.0,51725723.0,40069999.0,-0.1675399852842318,-0.19008214467759532
321,(주)국동,5320,2018/12,48475045.0,2111761.0,41762492.0,1351547.0,42630725.0,38638770.0,0.033620044421690795,0.04635844689090493
322,(주)국동,5320,2019/12,65481226.0,-4523376.0,54349558.0,-6989987.0,48475045.0,41762492.0,-0.14545495596025682,-0.07938792591765309
324,(주)국보,1140,2011/12,34466553.0,-37903.0,33874415.0,-176708.0,34910444.0,34416372.0,-0.0051751636717848925,-0.001092667646021058
325,(주)국보,1140,2012/12,33793391.0,-874559.0,31655538.0,-1916073.0,34466553.0,33874415.0,-0.058479303350026816,-0.025624369102910487
326,(주)국보,1140,2013/12,29768264.0,-3846673.0,27678685.0,-3766842.0,33793391.0,31655538.0,-0.1269702984060312,-0.12103753434362274
327,(주)국보,1140,2014/12,22620239.0,-6999514.0,20984752.0,-6633427.0,29768264.0,27678685.0,-0.27262468123655137,-0.26721565225866445
328,(주)국보,1140,2015/12,18409444.0,-4043773.0,17113465.0,-3679630.0,22620239.0,20984752.0,-0.1931654701846021,-0.19711451341215577
329,(주)국보,1140,2016/12,15275562.0,-4187272.0,13200649.0,-5034348.0,18409444.0,17113465.0,-0.3321454818042843,-0.24861340383908495
330,(주)국보,1140,2017/12,17848563.0,-2889794.0,16039171.0,-2761653.0,15275562.0,13200649.0,-0.18889671687445408,-0.17448273727985267
331,(주)국보,1140,2018/12,13412206.0,-3999572.0,11578143.0,-4038217.0,17848563.0,16039171.0,-0.29244096656177354,-0.2558844281789741
332,(주)국보,1140,2019/12,28604010.0,-6676274.0,12278837.0,-9851123.0,13412206.0,11578143.0,-0.8258482842337965,-0.31779511034501534
334,(주)국보디자인,66620,2011/12,48143562.0,6055732.0,48472432.0,6607794.0,43011116.0,42593318.0,0.14512138756887194,0.13286716892357406
335,(주)국보디자인,66620,2012/12,57564527.0,8281324.0,58283419.0,8631842.0,48143562.0,48472432.0,0.1617118297338101,0.15668288166670008
336,(주)국보디자인,66620,2013/12,65598063.0,10935895.0,64945696.0,9417821.0,57564527.0,58283419.0,0.1528505824293228,0.17758468703849115
337,(주)국보디자인,66620,2014/12,74350888.0,10942079.0,70452085.0,7901285.0,65598063.0,64945696.0,0.11671217861391688,0.1563724332596105
338,(주)국보디자인,66620,2015/12,83307386.0,10768050.0,75467148.0,6947669.0,74350888.0,70452085.0,0.0952262269635148,0.13659987169465015
339,(주)국보디자인,66620,2016/12,86928845.0,10738135.0,80282408.0,11905078.0,83307386.0,75467148.0,0.1528746316297685,0.12615569478861408
340,(주)국보디자인,66620,2017/12,99283826.0,13340935.0,94380512.0,14149734.0,86928845.0,80282408.0,0.16202333042411063,0.14328708060903117
341,(주)국보디자인,66620,2018/12,108600438.0,13872876.0,103598968.0,14098992.0,99283826.0,94380512.0,0.14242882141118868,0.13346730274880259
342,(주)국보디자인,66620,2019/12,123363884.0,15942956.0,112076012.0,9509021.0,108600438.0,103598968.0,0.08817917590626415,0.1374604151409112
344,(주)국순당,43650,2011/12,178114387.0,5264054.0,174045265.0,5640710.0,177068826.0,172746140.0,0.03253085237219187,0.029641344564333337
345,(주)국순당,43650,2012/12,191625826.0,6185532.0,186305726.0,5122888.0,178114387.0,174045265.0,0.028432767651248112,0.03345880043618626
346,(주)국순당,43650,2013/12,194567775.0,5742772.0,185985822.0,2346882.0,191625826.0,186305726.0,0.012607764063448467,0.029740378841750927
347,(주)국순당,43650,2014/12,196810690.0,3463226.0,186838479.0,1997559.0,194567775.0,185985822.0,0.010715819728714519,0.017697580780281306
348,(주)국순당,43650,2015/12,198167277.0,-3529405.0,186118215.0,-4854598.0,196810690.0,186838479.0,-0.02603303857042448,-0.017871401925566143
349,(주)국순당,43650,2016/12,194018641.0,-2760688.0,183188543.0,-2212642.0,198167277.0,186118215.0,-0.011982678096564916,-0.014078465713804646
350,(주)국순당,43650,2017/12,221539252.0,9687855.0,191745752.0,9847390.0,194018641.0,183188543.0,0.0525286170474216,0.0466257778431849
351,(주)국순당,43650,2018/12,215679919.0,-2977369.0,203499644.0,15171022.0,221539252.0,191745752.0,0.07676760895147783,-0.013619572047539516
352,(주)국순당,43650,2019/12,204958649.0,-8269903.0,196923842.0,571892.0,215679919.0,203499644.0,0.0028564358485206336,-0.039320707272852834
354,(주)국영지앤엠,6050,2011/12,,,32733005.0,-1752706.0,,34971030.0,-0.05177552563890764,
355,(주)국영지앤엠,6050,2012/12,,,45960267.0,4832440.0,,32733005.0,0.12281710690591185,
356,(주)국영지앤엠,6050,2013/12,,,46345349.0,953338.0,,45960267.0,0.020656121291688253,
357,(주)국영지앤엠,6050,2014/12,,,47240880.0,395531.0,,46345349.0,0.008452760715468084,
358,(주)국영지앤엠,6050,2015/12,,,48972537.0,-533927.0,,47240880.0,-0.011098805481568127,
359,(주)국영지앤엠,6050,2016/12,,,50558041.0,385503.0,,48972537.0,0.007746423415726572,
360,(주)국영지앤엠,6050,2017/12,,,52611544.0,1431624.0,,50558041.0,0.027752830449012663,
361,(주)국영지앤엠,6050,2018/12,,,51748308.0,-354808.0,,52611544.0,-0.006799703012227346,
362,(주)국영지앤엠,6050,2019/12,,,52826451.0,1089819.0,,51748308.0,0.02084286897567701,
363,(주)국전약품,307750,2018/12,,,,,,,,
364,(주)국전약품,307750,2019/12,,,,,,,,
366,(주)그래디언트,35080,2011/12,328872047.0,-12292479.0,334573662.0,-4906079.0,364058861.0,364537559.0,-0.014035188830133225,-0.03547966718782877
367,(주)그래디언트,35080,2012/12,396658401.0,12756395.0,411656935.0,15794035.0,328872047.0,334573662.0,0.04233017263965123,0.0351643271076061
368,(주)그래디언트,35080,2013/12,751939530.0,23780984.0,402332194.0,-9664900.0,396658401.0,411656935.0,-0.023747000188745763,0.041408718156571364
369,(주)그래디언트,35080,2014/12,900343355.0,31456346.0,420045194.0,625806.0,751939530.0,402332194.0,0.0015219435970192314,0.03807622324914417
