,회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,매출액총이익률,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가 대 매출액비율,금융비용부담률,금융비용 대 총비용비율,이자부담률,지급이자율,차입금평균이자율,매출액정상영업이익률,유동자산구성비율,재고자산 대 유동자산비율,당좌자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,순운전자본비율,차입금비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,타인자본회전률,매입채무회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,유형자산회전율,순운전자본회전률,운전자본회전률,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,이자보상배율
40,(주)강원에너지,114190,2019,-39.69,-29.68,-56.71,-78.15,-56.25,-50.47,-1763.05,-5132.09,-14.43,-83.78,-47.39,-94.77,114.43,3.74,4.02,11.0,9.51,53.96,0.39,53.75,37.32,62.68,242.2,99.04,98.65,11.8,0.0,178.77,167.94,145.99,75.15,-0.52,88.19,-4.53,-8.62,-3.78,0.57,1.19,1.08,4.48,81.54,0.84,0.85,128.45,1.53,239.3,3.38,0.48,0.01,79.53,17.25,515.01,-43.28,-275.98,-1326.94,-57.58,-8.38
41,(주)갤럭시아에스엠,11420,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,6.15,6.45,12.95,81.75,0.97,2.32,43.1,43.1,54.66,0.08,54.62,56.03,43.97,243.1,157.4,157.27,55.23,0.22,430.89,78.49,61.98,0.0,19.93,7.52,30.0,313.23,12.57,1.05,1.87,2.39,32.85,11.11,1.92,1.92,2342.1,7.62,47.88,63.45,1.17,0.0,7.13,0.0,1100.32,36.11,2183.53,4968.22,34.42,6.31
42,(주)갤럭시아에스엠,11420,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61,0.71,0.88,1.49,86.39,0.56,1.69,15.85,15.85,56.28,0.15,56.2,58.91,41.09,249.31,184.17,183.89,58.88,0.33,142.92,69.76,51.88,40.58,25.72,13.32,15.5,81.2,5.09,1.25,2.12,3.05,28.1,12.99,2.22,2.23,1468.49,19.66,18.56,16.25,1.44,0.0,6.1,0.0,1004.25,25.7,333.76,380.87,20.53,3.79
43,(주)갤럭시아에스엠,11420,2013,-14.42,-8.69,-19.61,237.05,-12.13,-15.64,0.0,-63.98,10.06,-3.74,-4.26,-7.07,89.94,0.31,0.85,8.89,9.99,52.87,0.63,52.54,57.11,42.89,219.07,147.37,146.43,23.83,1.98,127.16,75.11,62.83,89.94,16.99,20.58,22.7,82.85,7.89,1.14,1.96,2.71,26.27,13.89,2.08,2.09,566.87,19.33,18.88,14.33,1.3,0.0,5.16,0.0,683.18,12.06,146.82,168.88,9.78,1.9
44,(주)갤럭시아에스엠,11420,2014,20.29,-1.22,34.39,302.64,7.97,-5.49,0.0,0.0,8.36,-0.58,-0.62,-1.14,91.64,0.7,1.6,10.86,10.84,59.07,1.9,57.95,51.26,48.74,236.52,149.66,146.81,14.51,5.73,148.39,95.1,77.0,59.66,19.6,19.0,10.1,50.53,5.08,1.06,1.96,2.3,22.13,16.49,1.88,1.91,138.2,15.81,23.08,14.28,1.13,0.01,2.7,0.0,643.31,12.1,179.31,194.48,12.48,-0.88
45,(주)갤럭시아에스엠,11420,2015,51.71,-4.9,66.12,-97.78,114.34,42.35,0.0,0.0,10.35,2.98,3.27,5.11,89.65,0.24,0.73,26.76,12.75,64.68,0.03,64.66,72.41,27.59,361.09,263.29,263.23,130.53,0.04,158.1,38.09,33.92,65.28,40.11,2.77,6.28,86.36,1.91,1.1,1.71,3.05,23.61,15.46,1.76,1.77,240.27,15.36,23.76,20.96,1.18,0.0,4.61,0.0,722.54,15.59,368.5,445.56,17.14,5.69
46,(주)갤럭시아에스엠,11420,2016,-14.91,-10.91,-14.62,0.0,-9.84,-15.76,-183.84,-276.76,1.8,-2.97,-2.46,-3.3,98.2,-0.15,-0.48,47.13,22.01,64.9,0.0,64.9,76.73,23.27,325.57,304.3,304.3,155.01,0.0,147.38,30.32,27.79,0.0,43.57,0.94,4.62,149.54,1.19,0.83,1.11,3.23,14.61,24.98,1.28,1.28,9330.64,9.63,37.9,19.16,0.94,0.0,4.38,0.0,521.73,9.68,218.57,273.46,10.75,-18.76
47,(주)갤럭시아에스엠,11420,2017,-14.74,-85.93,-24.2,0.0,-9.71,-29.16,0.0,0.0,-0.41,-15.82,-10.9,-13.83,100.41,-0.03,-0.1,0.0,47.53,57.7,0.0,57.7,81.26,18.74,293.97,328.78,328.78,112.85,0.0,247.51,23.06,21.59,0.0,40.15,0.0,-45.97,0.0,-11.51,0.69,0.87,3.25,10.25,35.62,1.12,1.12,0.0,5.44,67.07,25.25,0.85,0.0,0.0,0.0,0.0,-0.32,-44.44,0.0,-0.43,-35.52
48,(주)갤럭시아에스엠,11420,2018,-33.27,-30.89,-50.43,0.0,-34.63,-40.83,0.0,0.0,-24.33,-72.54,-38.52,-47.79,124.33,-0.17,-0.46,0.0,0.0,42.86,0.0,42.86,79.61,20.39,192.18,213.65,213.65,121.27,0.0,204.31,25.62,25.2,0.0,22.8,0.0,-75.2,0.0,-23.12,0.53,0.66,2.74,9.44,38.67,1.03,1.03,0.0,4.07,89.63,71.66,0.76,0.0,0.0,0.0,0.0,-29.39,-3883.71,0.0,-44.29,-157.86
49,(주)갤럭시아에스엠,11420,2019,-15.07,103.49,-4.26,0.0,-17.65,30.25,0.0,0.0,6.25,-4.79,-4.47,-5.7,93.75,-0.33,-1.43,209.34,418.69,48.31,0.0,48.31,77.19,22.81,158.25,216.18,216.18,120.35,0.0,261.96,29.56,28.95,0.0,25.97,0.11,-14.79,-3910.94,-3.32,0.93,1.19,4.35,18.83,19.38,2.06,2.06,0.0,8.19,44.55,75.26,1.41,0.0,0.0,0.0,0.0,12.5,689.41,0.0,12.28,-8.95
50,(주)골드앤에스,35290,2011,3.62,-24.47,33.08,-6.66,3.75,-5.87,0.0,0.0,31.52,2.11,2.19,4.57,68.48,1.03,2.06,7.43,7.4,50.3,12.21,44.16,48.07,51.93,86.85,108.02,94.83,0.68,164.5,702.13,108.04,96.87,0.0,3.73,68.68,36.32,57.14,18.53,1.04,2.16,1.99,53.45,6.83,2.31,2.7,16.01,6.78,53.8,39.79,1.18,0.0,6.18,0.0,287.87,33.36,1514.88,0.0,32.76,1.13
51,(주)골드앤에스,35290,2012,11.3,-3.87,13.56,-7.75,14.17,-7.65,0.0,0.0,29.34,-14.74,-13.11,-26.93,70.66,1.68,2.9,7.54,7.73,51.32,9.92,46.23,49.12,50.88,71.5,128.81,116.04,15.05,44.33,1092.8,103.59,81.11,83.35,11.48,63.55,21.01,34.25,12.65,0.89,1.83,1.73,52.9,6.9,1.75,1.97,15.93,6.26,58.34,43.54,0.95,0.0,5.42,0.0,325.24,14.7,772.83,545420.85,17.4,-1.91
52,(주)골드앤에스,35290,2013,-0.98,2289.15,-40.76,18.51,-60.53,-9.89,0.0,0.0,28.88,-42.57,-32.57,-86.53,71.12,4.03,4.92,6.61,8.1,30.7,19.84,24.61,25.52,74.48,28.22,52.99,42.48,0.6,0.0,420.91,291.87,227.02,80.99,-27.23,195.51,2.97,4.43,2.88,0.77,2.05,1.22,44.21,8.26,1.86,2.16,13.69,6.81,53.63,3.22,0.85,0.0,7.11,0.0,302.71,2.67,5.83,496.25,3.48,-3.83
53,(주)골드앤에스,35290,2014,-9.55,-3.55,-4.56,-6.15,-12.14,-20.89,0.0,0.0,25.04,-29.79,-19.02,-90.29,74.96,6.92,5.95,9.39,8.94,32.39,19.51,26.07,25.97,74.03,146.14,60.18,48.43,1.37,0.0,576.01,285.09,207.3,79.83,-21.44,192.97,-1.73,-2.56,-1.91,0.64,2.48,0.86,30.48,11.98,2.03,2.52,10.3,6.26,58.3,1.35,0.73,0.0,6.79,0.0,390.33,8.62,17.61,2262.78,12.82,-1.41
54,(주)골드앤에스,35290,2015,-48.2,-98.55,1.94,-20.77,70.64,-29.05,0.0,0.0,31.53,-42.81,-26.91,-76.1,68.47,2.4,2.46,23.42,4.46,63.75,15.16,54.08,62.9,37.1,153.84,193.43,164.1,6.65,31.39,731.65,58.98,52.39,0.0,30.79,16.19,4.01,14.61,1.62,0.63,1.63,1.02,28.1,12.99,1.46,1.76,8.42,4.35,83.86,1.92,0.7,0.0,5.76,0.0,453.8,5.71,416.13,0.0,6.2,1.99
55,(주)골드앤에스,35290,2016,-22.53,-38.3,-43.63,-15.93,-5.88,-28.4,0.0,-64.85,41.19,2.46,1.83,2.65,58.81,0.89,2.11,8.8,7.65,46.38,22.62,35.89,76.42,23.58,142.4,235.98,182.61,13.2,39.25,1840.27,30.86,25.72,0.0,26.73,13.24,38.47,89.66,10.66,0.74,1.08,2.38,33.3,10.96,1.32,1.61,7.41,3.27,111.74,59.4,0.89,0.0,0.0,0.0,0.0,25.52,2333.26,0.0,29.98,2.42
56,(주)골드앤에스,35290,2017,-8.02,65.8,25.06,-46.01,-6.42,-19.45,-2141.05,-1018.76,37.49,-62.3,-44.5,-57.72,62.51,0.55,1.72,9.11,8.22,63.07,9.76,56.91,77.71,22.29,120.41,338.62,305.56,67.09,13.85,757.17,28.68,23.97,0.0,44.44,11.61,26.66,65.84,7.97,0.71,0.93,3.11,54.86,6.65,1.31,1.55,8.49,4.12,88.63,47.18,0.97,0.0,0.0,0.0,0.0,-24.99,-3780.33,0.0,-33.53,-26.15
57,(주)골드앤에스,35290,2018,147.31,3205.73,94.18,22.05,3.24,-32.19,0.0,0.0,49.25,-50.46,-14.69,-32.3,50.75,10.63,5.67,4.6,8.6,49.52,6.14,46.48,32.44,67.56,121.1,75.1,70.49,54.46,0.0,1409.65,208.23,203.22,0.0,-16.42,161.36,-4.84,-6.24,-15.99,0.29,0.64,0.53,56.24,6.49,0.54,0.59,7.39,5.94,61.45,1.51,0.28,0.0,174.48,100.01,696.27,-0.73,-2.93,-5.11,-3.59,-4.56
58,(주)골드앤에스,35290,2019,-62.1,-66.73,-81.41,-61.41,-136.92,-11.95,0.0,0.0,17.66,-325.58,-84.97,-572.47,82.34,61.86,18.96,27.08,24.27,24.29,12.74,21.2,0.0,131.63,-396.01,18.57,16.21,3.6,0.0,996.06,0.0,0.0,99.67,-106.52,0.0,-22.76,-26.71,-63.09,0.26,0.0,0.31,75.98,4.8,0.61,0.66,8.55,6.44,56.71,1.02,0.21,0.0,75.45,0.36,328.49,-99.2,-431.91,-89705.44,-208.92,-1.46
59,(주)골드퍼시픽,38530,2011,18.86,468.65,-12.71,62.34,3.59,4.84,184.76,232.34,40.94,8.81,3.92,4.62,59.06,-2.56,-7.49,4.19,8.38,54.98,26.79,40.25,79.46,20.54,195.3,609.29,446.04,0.66,32.05,0.0,25.85,11.36,0.0,45.96,13.32,14.46,28.07,7.26,0.44,0.52,2.92,0.0,0.0,0.69,0.87,3.44,8.87,41.17,1.9,0.61,0.08,170.68,110.48,465.65,16.14,44.04,68.03,39.46,14.16
60,(주)골드퍼시픽,38530,2012,8.69,-13.17,25.98,56.32,5.03,-6.64,-74.3,-57.89,30.08,2.43,0.89,1.14,69.92,0.33,0.55,8.92,9.16,63.73,33.25,42.54,76.78,23.22,197.82,531.28,354.65,1.7,40.95,1216.83,30.24,15.62,0.0,51.73,13.37,-20.15,-45.55,-13.32,0.37,0.47,1.67,58.2,6.27,0.61,0.88,2.02,3.56,102.46,1.12,0.52,0.0,124.91,73.48,426.59,16.6,56.71,96.39,47.26,2.66
61,(주)골드퍼시픽,38530,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.99,-130.88,-27.85,-57.94,114.99,3.84,1.57,4.49,4.49,49.6,38.51,30.5,48.06,51.94,125.97,155.04,95.34,0.83,108.47,0.0,108.06,66.56,48.76,17.61,74.43,-13.34,-19.37,-32.56,0.21,0.44,0.41,0.0,0.0,0.43,0.7,1.11,1.46,250.56,0.73,0.26,0.39,129.45,67.67,544.96,-12.74,-43.41,-108.13,-59.86,-11.34
62,(주)골드퍼시픽,38530,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.92,-44.83,-17.62,-48.56,108.92,5.93,3.85,7.68,7.68,56.96,32.07,38.7,39.5,60.5,89.29,133.18,90.47,0.62,128.71,0.0,153.19,108.29,60.5,14.19,105.66,-19.33,-28.02,-29.76,0.39,1.0,0.65,0.0,0.0,0.69,1.02,2.15,2.16,169.29,1.66,0.39,0.23,256.51,107.89,1451.65,3.71,15.69,61.02,9.43,-4.33
63,(주)골드퍼시픽,38530,2015,-31.89,-73.96,-40.13,-77.71,35.22,13.04,0.0,0.0,-5.61,-54.82,-28.97,-55.42,105.61,4.17,4.75,28.9,8.39,50.06,11.94,44.09,74.17,25.83,79.93,349.83,308.07,72.2,16.72,0.0,34.82,19.29,41.15,35.75,14.03,-71.42,-177.24,-28.28,0.53,0.99,1.14,0.0,0.0,0.98,1.29,3.98,2.95,123.91,2.98,0.62,0.14,57.34,18.95,611.02,-9.75,-108.01,-326.88,-14.96,-9.59
64,(주)골드퍼시픽,38530,2016,-59.55,-48.34,-61.98,-96.75,-90.61,56.63,0.0,0.0,15.35,-244.4,-121.36,-212.98,84.65,4.98,5.75,0.0,30.82,48.9,1.02,48.4,16.99,83.01,6.46,81.37,80.54,38.45,0.0,0.0,488.58,353.72,0.0,-11.2,0.0,-74.12,0.0,-71.37,0.5,0.87,1.15,81.3,4.49,0.97,1.07,10.88,3.37,108.29,4.9,0.63,0.0,13.89,0.0,115.85,-176.78,-1474.92,-56175787.89,-205.06,-17.43
65,(주)골드퍼시픽,38530,2017,138.88,-2.7,216.54,880.92,183.89,-47.52,0.0,0.0,60.47,-19.18,-5.12,-26.61,39.53,29.36,9.71,8.81,17.62,64.8,3.17,62.75,20.19,79.81,161.2,82.97,80.35,25.64,0.0,354.4,395.26,386.77,0.0,-13.3,320.79,-17.52,-21.58,-73.82,0.27,1.39,0.33,15.93,22.92,0.44,0.46,16.75,3.44,105.99,3.83,0.2,0.23,43.24,0.04,885.6,4.95,101.29,110687.89,26.11,0.62
66,(주)골드퍼시픽,38530,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32,-78.34,-11.82,-21.81,24.68,22.01,7.08,8.74,8.74,63.42,6.7,59.18,53.1,46.9,234.43,196.78,183.6,103.14,13.62,757.01,88.31,60.69,64.43,31.19,76.13,-20.45,-23.72,-63.54,0.15,0.28,0.32,42.12,8.66,0.24,0.26,3.55,5.56,65.59,60.31,0.16,0.0,3.21,0.0,1434.17,-3.93,-1572.43,-148834172.0,-26.07,-0.68
67,(주)골드퍼시픽,38530,2019,95.63,989.71,29.31,339.17,4.89,102.89,0.0,0.0,29.09,-279.11,-57.34,-153.58,70.91,26.35,8.64,7.92,12.04,39.01,12.47,34.14,28.88,71.12,124.45,56.4,49.36,12.59,0.0,224.09,246.22,239.48,97.07,-30.16,230.14,-5.37,-5.74,-24.59,0.21,0.55,0.33,13.52,26.99,0.45,0.49,5.2,4.9,74.52,22.82,0.2,0.0,16.23,0.0,1302.6,-34.62,-2778.35,-2525267510.0,-223.02,-0.89
68,(주)광림,14200,2011,-21.74,0.13,-30.6,-29.2,3.05,13.98,19.12,51.35,16.17,2.43,2.63,4.63,83.83,1.04,2.6,9.6,5.35,57.26,50.95,28.08,65.63,34.37,372.66,208.74,102.38,17.24,97.81,190.23,52.36,41.79,97.7,29.83,21.28,12.77,31.43,3.56,1.08,1.91,2.51,10.56,34.56,1.76,3.56,3.5,5.45,66.95,4.49,1.09,0.0,119.4,1.55,433.93,18.18,66.07,5088.71,14.74,4.55
69,(주)광림,14200,2012,3.95,0.49,8.27,10.83,12.04,-19.88,-77.3,-74.89,12.67,0.69,0.67,0.98,87.33,0.71,2.17,6.62,6.51,59.64,52.16,28.53,70.74,29.26,332.14,257.28,123.09,62.5,85.32,163.02,41.36,32.77,98.23,36.46,18.35,27.86,62.8,8.58,0.97,1.42,3.05,11.3,32.31,1.66,3.42,3.21,6.35,57.48,3.58,1.16,0.0,123.07,1.63,462.71,11.45,43.06,3247.56,12.05,1.71
70,(주)광림,14200,2013,13.17,0.3,24.21,-26.84,2.04,21.24,178.1,150.53,13.53,1.58,1.7,2.54,86.47,-0.07,-0.24,3.47,3.95,65.45,30.72,45.35,63.78,36.22,338.91,236.97,164.18,69.62,53.15,114.87,56.79,43.31,85.24,37.83,23.84,23.49,55.95,8.36,1.08,1.61,3.28,10.93,33.4,1.72,2.89,4.28,8.26,44.18,4.33,1.22,0.62,110.36,1.35,468.17,11.64,49.39,4037.23,11.43,6.18
71,(주)광림,14200,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,-0.1,-0.1,1.09,75.81,1.02,2.03,3.85,3.85,61.24,51.27,29.84,52.67,47.33,342.88,174.84,85.19,23.65,119.78,246.95,89.88,66.51,75.54,26.21,63.17,-5.47,-7.79,-2.74,0.95,1.79,2.0,15.23,23.96,1.54,3.17,3.01,6.17,59.18,4.08,0.98,0.0,109.33,1.04,554.31,13.94,60.16,509.15,14.75,0.7
72,(주)광림,14200,2015,21.66,3.07,6.95,-7.82,22.09,156.31,710.82,-30.56,24.86,3.89,6.92,12.54,75.14,1.0,3.98,7.3,7.97,39.38,37.41,24.65,55.28,44.72,423.13,105.95,66.32,33.25,665.87,116.87,80.89,67.23,93.82,2.21,51.84,-4.77,-7.45,-1.32,1.78,3.22,3.97,26.91,13.56,4.25,7.13,10.56,19.39,18.82,9.85,2.28,0.33,103.18,3.65,617.46,32.09,192.06,5427.15,19.8,0.43
73,(주)광림,14200,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,-2.17,-0.83,-1.92,85.91,0.63,0.47,1.95,1.95,38.38,30.1,26.83,49.44,50.56,407.4,83.29,58.22,27.45,0.0,60.78,102.28,93.21,99.45,-7.7,49.95,2.83,5.8,3.77,0.38,0.77,0.75,2.58,141.49,0.99,1.42,3.29,4.24,85.99,1.23,0.45,0.2,0.0,0.0,0.0,4.26,13.98,37.51,11.2,0.16
74,(주)광림,14200,2017,-9.38,-17.95,-11.28,-17.95,-5.23,54.85,0.0,-7301.04,2.98,-17.46,-10.79,-15.47,97.02,2.56,3.2,5.91,6.34,37.57,27.84,27.11,51.76,48.24,386.08,106.4,76.78,43.08,462.56,63.89,93.2,68.22,71.05,2.26,60.81,-5.96,-9.13,-4.42,0.62,1.22,1.25,5.13,71.16,1.63,2.29,5.6,8.29,44.04,2.09,0.78,0.11,0.0,0.0,0.0,4.75,17.01,46.04,7.31,-3.19
75,(주)광림,14200,2018,-9.73,1.64,-3.65,15.99,-17.97,1.04,0.0,0.0,10.29,-20.82,-14.37,-26.58,89.71,3.05,4.2,7.2,7.08,40.11,33.51,26.67,47.96,52.04,309.53,84.32,56.07,18.36,0.0,118.89,108.51,99.17,97.0,-7.46,70.2,-14.6,-22.57,-10.45,0.69,1.38,1.38,6.71,54.41,1.78,2.57,5.81,7.18,50.82,2.33,0.86,0.16,0.0,0.0,0.0,-31.28,-131.08,-440.82,-43.01,-0.23
76,(주)광림,14200,2019,34.43,1.96,52.04,9.89,1.97,6.79,0.0,0.0,7.47,-9.6,-6.36,-7.84,92.53,2.81,3.16,4.45,5.61,45.36,24.22,34.38,35.95,64.05,295.96,77.11,58.44,12.03,0.0,107.17,178.13,163.61,93.6,-13.46,118.21,-7.89,-11.9,-8.75,0.66,1.61,1.12,7.52,48.54,1.54,2.13,5.51,6.61,55.23,2.44,0.68,0.22,0.0,0.0,0.0,8.91,38.25,185.25,15.43,-2.3
77,(주)광무,29480,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,-96.85,-66.0,-131.02,81.64,6.54,8.88,18.92,18.92,49.48,29.61,34.83,49.81,50.19,60.55,111.42,78.43,17.65,288.83,300.73,100.75,89.15,0.0,5.07,62.76,22.2,35.63,16.35,0.68,1.37,1.36,17.87,20.43,1.38,1.96,4.65,5.94,61.43,2.85,0.73,0.0,109.68,31.4,564.71,-41.21,-180.22,-637.11,-60.47,-3.01
78,(주)광무,29480,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,-25.96,-19.16,-36.23,81.98,2.28,3.57,13.27,13.27,42.62,31.99,28.99,52.89,47.11,456.21,117.03,79.59,3.09,219.85,298.09,89.07,68.86,85.19,6.2,54.88,-22.1,-35.87,-14.11,0.74,1.4,1.57,11.93,30.59,1.73,2.55,5.41,4.0,91.19,3.3,0.93,0.0,93.54,18.81,455.78,5.14,22.99,112.26,6.96,-2.69
79,(주)광무,29480,2013,-36.57,-11.65,-39.8,-32.89,-70.22,-50.13,0.0,0.0,-10.17,-139.87,-63.0,-150.0,110.17,5.97,4.64,11.29,10.87,40.45,35.66,26.03,24.83,75.17,93.21,66.23,42.61,2.46,0.0,44.02,302.71,245.96,84.04,-20.62,171.09,-12.74,-22.55,-16.51,0.45,1.07,0.78,3.95,92.37,1.08,1.62,3.23,3.08,118.6,1.75,0.51,0.42,295.54,43.9,780.82,-54.24,-173.98,-1147.53,-93.46,-8.2
80,(주)광무,29480,2014,-3.56,-20.83,34.87,-7.5,-25.04,280.1,0.0,0.0,17.9,-2.24,-3.03,-8.66,82.1,2.77,5.76,10.81,9.48,34.01,2.43,33.18,30.53,69.47,90.23,64.28,62.72,11.64,0.0,168.05,227.58,173.31,83.65,-18.9,138.08,1.99,3.28,1.0,1.35,3.87,2.08,27.3,13.37,4.66,4.79,160.08,13.65,26.73,3.92,1.69,0.01,79.43,2.98,255.62,27.58,88.77,2368.02,20.01,1.12
81,(주)광무,29480,2015,-24.15,-6.34,-44.21,106.72,-8.95,-54.05,0.0,0.0,22.64,-15.46,-11.13,-33.57,77.36,3.2,3.45,10.31,8.03,25.02,9.02,22.76,36.65,63.35,68.67,81.54,74.18,17.8,0.0,189.54,172.88,83.72,45.67,-5.66,96.73,3.66,6.54,2.78,0.72,2.17,1.08,8.37,43.59,2.39,2.51,49.9,4.75,76.85,2.11,0.98,0.02,76.5,0.61,199.37,23.52,61.29,7710.75,28.16,-0.8
82,(주)광무,29480,2016,37.65,-0.68,124.99,49.82,3.99,49.76,0.0,0.0,17.7,0.36,0.38,1.21,82.3,2.22,3.41,4.67,6.14,40.89,6.0,38.43,27.68,72.32,71.41,89.49,84.11,40.45,0.0,139.61,261.22,165.04,61.03,-4.8,178.43,-0.94,-1.38,-0.75,1.05,3.35,1.54,10.3,35.43,3.08,3.31,44.39,6.63,55.04,3.27,1.43,0.02,73.21,0.21,264.45,24.16,87.28,30963.16,26.59,1.93
83,(주)광무,29480,2017,-0.48,-3.74,25.69,-73.58,68.28,-18.5,0.0,-84.58,18.74,-15.56,-11.55,-31.04,81.26,2.47,2.92,14.93,6.72,51.64,1.26,50.99,46.81,53.19,84.96,110.28,108.89,7.17,13.53,148.99,113.62,100.03,0.0,4.82,30.8,1.31,4.81,0.93,0.74,1.99,1.18,5.78,63.12,1.6,1.66,47.72,4.0,91.26,2.73,0.8,0.02,66.26,0.05,247.44,15.02,56.08,78322.63,20.18,0.32
84,(주)광무,29480,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,-22.19,-18.01,-51.67,77.01,1.25,1.64,5.1,5.1,60.85,3.3,58.84,37.74,62.26,58.59,115.45,111.64,14.82,24.68,144.96,164.99,139.68,86.98,8.14,76.58,-7.48,-16.12,-5.74,0.81,2.15,1.3,4.93,73.99,1.33,1.38,40.38,3.4,107.26,2.74,0.71,0.03,0.0,0.0,0.0,11.12,37.54,1040.59,13.7,-3.19
85,(주)광무,29480,2019,122.08,-53.29,127.19,-11.51,131.12,58.11,0.0,0.0,40.05,-17.6,-14.02,-38.68,59.95,1.9,2.39,4.31,6.42,62.26,1.29,61.45,36.18,63.82,364.84,108.76,107.36,47.55,15.97,142.57,176.39,158.2,92.34,5.02,105.46,-4.67,-7.8,-5.15,0.8,2.17,1.26,7.68,47.52,1.29,1.31,67.74,5.34,68.31,5.9,0.68,0.02,0.0,0.0,0.0,9.9,163.65,2536.37,17.14,-2.9
86,(주)국보,1140,2011,2.31,-3.12,11.94,4.11,-1.29,10.01,0.0,-32.93,7.01,-0.03,-0.04,-0.12,92.99,1.4,2.91,8.42,7.98,41.81,1.63,41.13,34.86,65.14,669.51,76.24,75.0,1.25,0.0,112.5,186.86,157.3,89.78,-13.03,79.47,1.82,4.29,0.9,1.34,3.77,2.07,5.35,68.17,3.34,3.4,197.43,4.54,80.31,3.39,1.42,0.01,197.11,3.35,507.37,15.01,39.17,2303.31,11.36,0.75
87,(주)국보,1140,2012,-0.38,2.23,-5.34,10.14,-2.01,-6.35,0.0,-21.4,7.82,-0.71,-0.89,-2.62,92.18,1.36,2.58,6.63,7.17,39.73,1.9,38.97,34.31,65.69,656.03,73.5,72.1,2.28,0.0,136.99,191.46,157.55,91.22,-14.33,95.54,-0.28,-0.56,-0.15,1.24,3.58,1.9,5.15,70.9,3.04,3.1,172.5,4.18,87.23,3.19,1.3,0.01,210.33,1.82,533.82,15.92,42.13,4893.37,12.82,0.64
88,(주)국보,1140,2013,-0.18,9.26,-4.38,0.64,-11.93,-4.31,0.0,-46.48,7.98,-3.29,-3.91,-12.14,92.02,1.18,2.07,6.16,6.23,38.06,2.0,37.3,30.28,69.72,577.78,67.35,66.0,1.05,0.0,134.39,230.27,186.64,85.41,-18.45,111.26,-0.59,-1.21,-0.34,1.19,3.68,1.76,5.81,62.85,3.06,3.12,156.97,4.28,85.3,2.89,1.26,0.01,243.64,0.21,548.64,8.36,19.43,22699.97,7.02,0.36
89,(주)국보,1140,2014,-7.44,-2.41,-15.36,-11.09,-23.9,-16.7,0.0,0.0,6.12,-7.18,-7.39,-26.58,93.88,1.42,2.03,5.6,5.57,34.8,2.1,34.07,24.86,75.14,439.67,57.27,56.06,1.15,0.0,134.87,302.32,244.49,85.33,-25.97,144.74,1.88,3.93,1.32,1.03,3.72,1.42,5.58,65.4,2.82,2.88,137.99,4.15,88.03,2.33,1.08,0.01,242.27,0.15,515.28,5.73,12.62,21026.87,5.34,-1.31
90,(주)국보,1140,2015,-8.7,-2.09,-15.5,-37.89,-18.54,-6.05,0.0,0.0,6.41,-4.41,-4.65,-19.61,93.59,1.32,1.82,5.23,5.03,32.21,1.54,31.71,22.16,77.84,358.17,51.02,50.23,0.83,0.0,138.47,351.32,284.93,88.15,-30.92,164.95,-0.83,-1.77,-0.59,1.05,4.47,1.38,6.55,55.74,3.14,3.19,169.91,4.8,76.1,2.24,1.1,0.01,219.62,0.07,435.64,9.83,20.2,61216.66,8.91,-1.55
91,(주)국보,1140,2016,-2.14,-1.9,-2.66,-8.83,-17.39,-4.68,0.0,0.0,8.86,-4.79,-5.09,-25.32,91.14,1.38,1.84,5.01,4.92,32.03,1.45,31.57,18.79,81.21,295.87,47.45,46.76,0.59,0.0,104.9,432.28,359.35,90.0,-35.48,191.68,-0.25,-0.56,-0.19,1.06,5.19,1.34,5.96,61.2,3.31,3.36,221.13,4.98,73.24,2.18,1.09,0.0,279.24,0.01,545.69,8.51,17.46,361142.99,7.93,0.14
