,회사명,거래소코드,회계년도,이자보상배율,,
24641,삼영엠텍(주),54540,Dec-08,5.11,,
24642,삼영엠텍(주),54540,Dec-09,8.76,,
24643,삼영엠텍(주),54540,Dec-10,4.71,,
24644,삼영엠텍(주),54540,Dec-11,5.2,,
24645,삼영엠텍(주),54540,Dec-12,2.6,,
24646,삼영엠텍(주),54540,Dec-13,2.61,,
24647,삼영엠텍(주),54540,Dec-14,1.4,,
24648,삼영엠텍(주),54540,Dec-15,2.7,,
24649,삼영엠텍(주),54540,Dec-16,2.45,,
24650,삼영엠텍(주),54540,Dec-17,0.54,,
24651,삼영엠텍(주),54540,Dec-18,0.93,,
24652,삼영엠텍(주),54540,Dec-19,3.85,,
24653,삼영이엔씨(주),65570,Dec-00,20.58,,
24654,삼영이엔씨(주),65570,Dec-01,12.61,,
24655,삼영이엔씨(주),65570,Dec-02,15.69,,
24656,삼영이엔씨(주),65570,Dec-03,8.6,,
24657,삼영이엔씨(주),65570,Dec-04,4.56,,
24658,삼영이엔씨(주),65570,Dec-05,11.08,,
24659,삼영이엔씨(주),65570,Dec-06,5.1,,
24660,삼영이엔씨(주),65570,Dec-07,3.06,,
24661,삼영이엔씨(주),65570,Dec-08,5.13,,
24662,삼영이엔씨(주),65570,Dec-09,15.36,,
24663,삼영이엔씨(주),65570,Dec-10,29.09,,
24664,삼영이엔씨(주),65570,Dec-11,36.13,,
24665,삼영이엔씨(주),65570,Dec-12,39.23,,
24666,삼영이엔씨(주),65570,Dec-13,78.71,,
24667,삼영이엔씨(주),65570,Dec-14,120.26,,
24668,삼영이엔씨(주),65570,Dec-15,32.47,,
24669,삼영이엔씨(주),65570,Dec-16,74.05,,
24670,삼영이엔씨(주),65570,Dec-17,63.57,,
24671,삼영이엔씨(주),65570,Dec-18,5.96,,
24672,삼영이엔씨(주),65570,Dec-19,-21.15,,
24673,삼영전자공업(주),5680,Dec-00,10.95,,
24674,삼영전자공업(주),5680,Dec-01,2.73,,
24675,삼영전자공업(주),5680,Dec-02,4.3,,
24676,삼영전자공업(주),5680,Dec-03,9.89,,
24677,삼영전자공업(주),5680,Dec-04,17.89,,
24678,삼영전자공업(주),5680,Dec-05,3.15,,
24679,삼영전자공업(주),5680,Dec-06,-15.83,,
24680,삼영전자공업(주),5680,Dec-07,-14.8,,
24681,삼영전자공업(주),5680,Dec-08,3.21,,
24682,삼영전자공업(주),5680,Dec-09,56.78,,
24683,삼영전자공업(주),5680,Dec-10,149.76,,
24684,삼영전자공업(주),5680,Dec-11,84.33,,
24685,삼영전자공업(주),5680,Dec-12,160.69,,
24686,삼영전자공업(주),5680,Dec-13,253.26,,
24687,삼영전자공업(주),5680,Dec-14,378.79,,
24688,삼영전자공업(주),5680,Dec-15,647.44,,
24689,삼영전자공업(주),5680,Dec-16,548.52,,
24690,삼영전자공업(주),5680,Dec-17,567.38,,
24691,삼영전자공업(주),5680,Dec-18,688,,
24692,삼영전자공업(주),5680,Dec-19,500.77,,
24693,삼영화학공업(주),3720,Dec-00,3.87,,
24694,삼영화학공업(주),3720,Dec-01,9.28,,
24695,삼영화학공업(주),3720,Dec-02,45.44,,
24696,삼영화학공업(주),3720,Dec-03,30.69,,
24697,삼영화학공업(주),3720,Dec-04,11.48,,
24698,삼영화학공업(주),3720,Dec-05,4.62,,
24699,삼영화학공업(주),3720,Dec-06,-5.44,,
24700,삼영화학공업(주),3720,Dec-07,-5.08,,
24701,삼영화학공업(주),3720,Dec-08,3.15,,
24702,삼영화학공업(주),3720,Dec-09,18.84,,
24703,삼영화학공업(주),3720,Dec-10,16.69,,
24704,삼영화학공업(주),3720,Dec-11,26.33,,
24705,삼영화학공업(주),3720,Dec-12,7.72,,
24706,삼영화학공업(주),3720,Dec-13,-9.99,,
24707,삼영화학공업(주),3720,Dec-14,-12.1,,
24708,삼영화학공업(주),3720,Dec-15,-10.63,,
24709,삼영화학공업(주),3720,Dec-16,-6.05,,
24710,삼영화학공업(주),3720,Dec-17,-11.76,,
24711,삼영화학공업(주),3720,Dec-18,-6.26,,
24712,삼영화학공업(주),3720,Dec-19,-1.13,,
24713,삼익티에이치케이(주),4380,Dec-00,4.56,,
24714,삼익티에이치케이(주),4380,Dec-01,1.25,,
24715,삼익티에이치케이(주),4380,Dec-02,8.65,,
24716,삼익티에이치케이(주),4380,Dec-03,13.41,,
24717,삼익티에이치케이(주),4380,Dec-04,9.03,,
24718,삼익티에이치케이(주),4380,Dec-05,12.09,,
24719,삼익티에이치케이(주),4380,Dec-06,9.17,,
24720,삼익티에이치케이(주),4380,Dec-07,4.32,,
24721,삼익티에이치케이(주),4380,Dec-08,5.24,,
24722,삼익티에이치케이(주),4380,Dec-09,2.85,,
24723,삼익티에이치케이(주),4380,Dec-10,10.08,,
24724,삼익티에이치케이(주),4380,Dec-11,8.61,,
24725,삼익티에이치케이(주),4380,Dec-12,1.79,,
24726,삼익티에이치케이(주),4380,Dec-13,11.53,,
24727,삼익티에이치케이(주),4380,Dec-14,15.35,,
24728,삼익티에이치케이(주),4380,Dec-15,31.48,,
24729,삼익티에이치케이(주),4380,Dec-16,30.12,,
24730,삼익티에이치케이(주),4380,Dec-17,32.62,,
24731,삼익티에이치케이(주),4380,Dec-18,24.9,,
24732,삼익티에이치케이(주),4380,Dec-19,2.8,,
24733,삼일제약(주),520,Dec-00,12.72,,
24734,삼일제약(주),520,Dec-01,17.4,,
24735,삼일제약(주),520,Dec-02,24.68,,
24736,삼일제약(주),520,Dec-03,18.04,,
24737,삼일제약(주),520,Dec-04,19.78,,
24738,삼일제약(주),520,Dec-05,36.63,,
24739,삼일제약(주),520,Dec-06,61.67,,
24740,삼일제약(주),520,Dec-07,55.21,,
24741,삼일제약(주),520,Dec-08,4.85,,
24742,삼일제약(주),520,Dec-09,-6.19,,
24743,삼일제약(주),520,Dec-10,1.95,,
24744,삼일제약(주),520,Dec-11,-3.56,,
24745,삼일제약(주),520,Dec-12,-0.84,,
24746,삼일제약(주),520,Dec-13,-1.46,,
24747,삼일제약(주),520,Dec-14,-6.24,,
24748,삼일제약(주),520,Dec-15,1.34,,
24749,삼일제약(주),520,Dec-16,3.53,,
24750,삼일제약(주),520,Dec-17,0.74,,
24751,삼일제약(주),520,Dec-18,-2.39,,
24752,삼일제약(주),520,Dec-19,1.24,,
24753,삼정펄프(주),9770,Dec-00,3.77,,
24754,삼정펄프(주),9770,Dec-01,24.14,,
24755,삼정펄프(주),9770,Dec-02,111.61,,
24756,삼정펄프(주),9770,Dec-03,186.07,,
24757,삼정펄프(주),9770,Dec-04,19.16,,
24758,삼정펄프(주),9770,Dec-05,79.23,,
24759,삼정펄프(주),9770,Dec-06,1668.09,,
24760,삼정펄프(주),9770,Dec-07,7079.06,,
24761,삼정펄프(주),9770,Dec-08,3374.42,,
24762,삼정펄프(주),9770,Dec-09,999999999,,
24763,삼정펄프(주),9770,Dec-10,145.48,,
24764,삼정펄프(주),9770,Dec-11,154.83,,
24765,삼정펄프(주),9770,Dec-12,187.85,,
24766,삼정펄프(주),9770,Dec-13,105.9,,
24767,삼정펄프(주),9770,Dec-14,74.6,,
24768,삼정펄프(주),9770,Dec-15,72.6,,
24769,삼정펄프(주),9770,Dec-16,105.1,,
24770,삼정펄프(주),9770,Dec-17,120.19,,
24771,삼정펄프(주),9770,Dec-18,-90,,
24772,삼정펄프(주),9770,Dec-19,80.75,,
24773,삼지전자(주),37460,Dec-00,14.14,,
24774,삼지전자(주),37460,Dec-01,-102.91,,
24775,삼지전자(주),37460,Dec-02,23.53,,
24776,삼지전자(주),37460,Dec-03,606.57,,
24777,삼지전자(주),37460,Dec-04,738.56,,
24778,삼지전자(주),37460,Dec-05,1241.59,,
24779,삼지전자(주),37460,Dec-06,3.69,,
24780,삼지전자(주),37460,Dec-07,22.5,,
24781,삼지전자(주),37460,Dec-08,1.79,,
24782,삼지전자(주),37460,Dec-09,1.06,,
24783,삼지전자(주),37460,Dec-10,2,,
24784,삼지전자(주),37460,Dec-11,0.4,,
24785,삼지전자(주),37460,Dec-12,1.84,,
24786,삼지전자(주),37460,Dec-13,4.69,,
24787,삼지전자(주),37460,Dec-14,-5.21,,
24788,삼지전자(주),37460,Dec-15,4.99,,
24789,삼지전자(주),37460,Dec-16,5.9,,
24790,삼지전자(주),37460,Dec-17,11.75,,
24791,삼지전자(주),37460,Dec-18,5.6,,
24792,삼지전자(주),37460,Dec-19,5.71,,
24793,삼진제약(주),5500,Dec-00,8.11,,
24794,삼진제약(주),5500,Dec-01,23.44,,
24795,삼진제약(주),5500,Dec-02,56.93,,
24796,삼진제약(주),5500,Dec-03,31.45,,
24797,삼진제약(주),5500,Dec-04,11.74,,
24798,삼진제약(주),5500,Dec-05,9.83,,
24799,삼진제약(주),5500,Dec-06,9.01,,
24800,삼진제약(주),5500,Dec-07,8.53,,
24801,삼진제약(주),5500,Dec-08,4.53,,
24802,삼진제약(주),5500,Dec-09,4.02,,
24803,삼진제약(주),5500,Dec-10,8.17,,
24804,삼진제약(주),5500,Dec-11,10.08,,
24805,삼진제약(주),5500,Dec-12,10,,
24806,삼진제약(주),5500,Dec-13,15.68,,
24807,삼진제약(주),5500,Dec-14,23.39,,
24808,삼진제약(주),5500,Dec-15,39.46,,
24809,삼진제약(주),5500,Dec-16,98.42,,
24810,삼진제약(주),5500,Dec-17,323.42,,
24811,삼진제약(주),5500,Dec-18,1706.8,,
24812,삼진제약(주),5500,Dec-19,1859.3,,
24813,삼천당제약(주),250,Dec-00,23,,
24814,삼천당제약(주),250,Dec-01,27.67,,
24815,삼천당제약(주),250,Dec-02,33.99,,
24816,삼천당제약(주),250,Dec-03,30.8,,
24817,삼천당제약(주),250,Dec-04,27.58,,
24818,삼천당제약(주),250,Dec-05,33.09,,
24819,삼천당제약(주),250,Dec-06,28.69,,
24820,삼천당제약(주),250,Dec-07,58.76,,
24821,삼천당제약(주),250,Dec-08,47,,
24822,삼천당제약(주),250,Dec-09,89.1,,
24823,삼천당제약(주),250,Dec-10,82.36,,
24824,삼천당제약(주),250,Dec-11,141.43,,
24825,삼천당제약(주),250,Dec-12,203.8,,
24826,삼천당제약(주),250,Dec-13,17.31,,
24827,삼천당제약(주),250,Dec-14,37.97,,
24828,삼천당제약(주),250,Dec-15,147.24,,
24829,삼천당제약(주),250,Dec-16,197.13,,
24830,삼천당제약(주),250,Dec-17,134.14,,
24831,삼천당제약(주),250,Dec-18,66.83,,
24832,삼천당제약(주),250,Dec-19,30.86,,
24833,삼천리자전거(주),24950,Dec-00,0.23,,
24834,삼천리자전거(주),24950,Dec-01,-1.93,,
24835,삼천리자전거(주),24950,Dec-02,6.65,,
24836,삼천리자전거(주),24950,Dec-03,4.72,,
24837,삼천리자전거(주),24950,Dec-04,1.71,,
24838,삼천리자전거(주),24950,Dec-05,3.62,,
24839,삼천리자전거(주),24950,Dec-06,5.61,,
24840,삼천리자전거(주),24950,Dec-07,9.59,,
24841,삼천리자전거(주),24950,Dec-08,4.08,,
24842,삼천리자전거(주),24950,Dec-09,7.31,,
24843,삼천리자전거(주),24950,Dec-10,19.02,,
24844,삼천리자전거(주),24950,Dec-11,5.19,,
24845,삼천리자전거(주),24950,Dec-12,19.5,,
24846,삼천리자전거(주),24950,Dec-13,15.42,,
24847,삼천리자전거(주),24950,Dec-14,22.41,,
24848,삼천리자전거(주),24950,Dec-15,27.99,,
24849,삼천리자전거(주),24950,Dec-16,3.78,,
24850,삼천리자전거(주),24950,Dec-17,0.14,,
24851,삼천리자전거(주),24950,Dec-18,-7.63,,
24852,삼천리자전거(주),24950,Dec-19,-3.51,,
24853,삼현철강(주),17480,Dec-00,5.61,,
24854,삼현철강(주),17480,Dec-01,7.35,,
24855,삼현철강(주),17480,Dec-02,13,,
24856,삼현철강(주),17480,Dec-03,5.07,,
24857,삼현철강(주),17480,Dec-04,29.46,,
24858,삼현철강(주),17480,Dec-05,18.12,,
24859,삼현철강(주),17480,Dec-06,29.08,,
24860,삼현철강(주),17480,Dec-07,28.63,,
24861,삼현철강(주),17480,Dec-08,24.49,,
24862,삼현철강(주),17480,Dec-09,20.93,,
24863,삼현철강(주),17480,Dec-10,94.14,,
24864,삼현철강(주),17480,Dec-11,53.07,,
24865,삼현철강(주),17480,Dec-12,23.2,,
24866,삼현철강(주),17480,Dec-13,12.39,,
24867,삼현철강(주),17480,Dec-14,22.76,,
24868,삼현철강(주),17480,Dec-15,79.27,,
24869,삼현철강(주),17480,Dec-16,999999999,,
24870,삼현철강(주),17480,Dec-17,999999999,,
24871,삼현철강(주),17480,Dec-18,999999999,,
24872,삼현철강(주),17480,Dec-19,1449.64,,
24873,삼호개발(주),10960,Dec-00,14.93,,
24874,삼호개발(주),10960,Dec-01,15.75,,
24875,삼호개발(주),10960,Dec-02,4.5,,
24876,삼호개발(주),10960,Dec-03,9.16,,
24877,삼호개발(주),10960,Dec-04,52.19,,
24878,삼호개발(주),10960,Dec-05,58.13,,
24879,삼호개발(주),10960,Dec-06,135.56,,
24880,삼호개발(주),10960,Dec-07,208.75,,
24881,삼호개발(주),10960,Dec-08,336.98,,
24882,삼호개발(주),10960,Dec-09,35.99,,
24883,삼호개발(주),10960,Dec-10,22.89,,
24884,삼호개발(주),10960,Dec-11,4.61,,
24885,삼호개발(주),10960,Dec-12,13.16,,
24886,삼호개발(주),10960,Dec-13,17.31,,
24887,삼호개발(주),10960,Dec-14,15.87,,
24888,삼호개발(주),10960,Dec-15,45.37,,
24889,삼호개발(주),10960,Dec-16,115.96,,
24890,삼호개발(주),10960,Dec-17,130.71,,
24891,삼호개발(주),10960,Dec-18,117.29,,
24892,삼호개발(주),10960,Dec-19,87.36,,
24893,삼화왕관(주),4450,Dec-00,1.81,,
24894,삼화왕관(주),4450,Dec-01,3.43,,
24895,삼화왕관(주),4450,Dec-02,11.79,,
24896,삼화왕관(주),4450,Dec-03,13.13,,
24897,삼화왕관(주),4450,Dec-04,806.03,,
24898,삼화왕관(주),4450,Dec-05,221.82,,
24899,삼화왕관(주),4450,Dec-06,628589.5,,
24900,삼화왕관(주),4450,Dec-07,999999999,,
24901,삼화왕관(주),4450,Dec-08,1435.11,,
24902,삼화왕관(주),4450,Dec-09,2229.4,,
24903,삼화왕관(주),4450,Dec-10,999999999,,
24904,삼화왕관(주),4450,Dec-11,161.91,,
24905,삼화왕관(주),4450,Dec-12,53.36,,
24906,삼화왕관(주),4450,Dec-13,36.16,,
24907,삼화왕관(주),4450,Dec-14,39.5,,
24908,삼화왕관(주),4450,Dec-15,63.13,,
24909,삼화왕관(주),4450,Dec-16,66.46,,
24910,삼화왕관(주),4450,Dec-17,54.3,,
24911,삼화왕관(주),4450,Dec-18,45.85,,
24912,삼화왕관(주),4450,Dec-19,18.96,,
24913,삼화전기(주),9470,Dec-00,4.59,,
24914,삼화전기(주),9470,Dec-01,-0.16,,
24915,삼화전기(주),9470,Dec-02,2.47,,
24916,삼화전기(주),9470,Dec-03,1.35,,
24917,삼화전기(주),9470,Dec-04,2.72,,
24918,삼화전기(주),9470,Dec-05,2.3,,
24919,삼화전기(주),9470,Dec-06,2.51,,
24920,삼화전기(주),9470,Dec-07,0.84,,
24921,삼화전기(주),9470,Dec-08,1.33,,
24922,삼화전기(주),9470,Dec-09,-1.71,,
24923,삼화전기(주),9470,Dec-10,0.52,,
24924,삼화전기(주),9470,Dec-11,-0.62,,
24925,삼화전기(주),9470,Dec-12,0.64,,
24926,삼화전기(주),9470,Dec-13,1.2,,
24927,삼화전기(주),9470,Dec-14,1.24,,
24928,삼화전기(주),9470,Dec-15,-2.32,,
24929,삼화전기(주),9470,Dec-16,2.74,,
24930,삼화전기(주),9470,Dec-17,7.09,,
24931,삼화전기(주),9470,Dec-18,8.36,,
24932,삼화전기(주),9470,Dec-19,5.84,,
24933,삼화전자공업(주),11230,Dec-00,14.17,,
24934,삼화전자공업(주),11230,Dec-01,4.6,,
24935,삼화전자공업(주),11230,Dec-02,-0.71,,
24936,삼화전자공업(주),11230,Dec-03,-13.72,,
24937,삼화전자공업(주),11230,Dec-04,-9.97,,
24938,삼화전자공업(주),11230,Dec-05,-8.79,,
24939,삼화전자공업(주),11230,Dec-06,-2.27,,
24940,삼화전자공업(주),11230,Dec-07,-0.54,,
24941,삼화전자공업(주),11230,Dec-08,-1.33,,
24942,삼화전자공업(주),11230,Dec-09,-1.91,,
24943,삼화전자공업(주),11230,Dec-10,1.1,,
24944,삼화전자공업(주),11230,Dec-11,-2.25,,
24945,삼화전자공업(주),11230,Dec-12,-1.84,,
24946,삼화전자공업(주),11230,Dec-13,-0.27,,
24947,삼화전자공업(주),11230,Dec-14,-1,,
24948,삼화전자공업(주),11230,Dec-15,-3.75,,
24949,삼화전자공업(주),11230,Dec-16,-0.03,,
24950,삼화전자공업(주),11230,Dec-17,-0.82,,
24951,삼화전자공업(주),11230,Dec-18,-3.08,,
24952,삼화전자공업(주),11230,Dec-19,-0.23,,
24953,삼화콘덴서공업(주),1820,Dec-00,2.94,,
24954,삼화콘덴서공업(주),1820,Dec-01,0.48,,
24955,삼화콘덴서공업(주),1820,Dec-02,0.78,,
24956,삼화콘덴서공업(주),1820,Dec-03,-0.51,,
24957,삼화콘덴서공업(주),1820,Dec-04,1.98,,
24958,삼화콘덴서공업(주),1820,Dec-05,0.8,,
24959,삼화콘덴서공업(주),1820,Dec-06,1.71,,
24960,삼화콘덴서공업(주),1820,Dec-07,2.45,,
24961,삼화콘덴서공업(주),1820,Dec-08,2.7,,
24962,삼화콘덴서공업(주),1820,Dec-09,12.11,,
24963,삼화콘덴서공업(주),1820,Dec-10,20.95,,
24964,삼화콘덴서공업(주),1820,Dec-11,6.7,,
24965,삼화콘덴서공업(주),1820,Dec-12,5.3,,
24966,삼화콘덴서공업(주),1820,Dec-13,4.86,,
24967,삼화콘덴서공업(주),1820,Dec-14,-4.66,,
24968,삼화콘덴서공업(주),1820,Dec-15,8.71,,
24969,삼화콘덴서공업(주),1820,Dec-16,23.41,,
24970,삼화콘덴서공업(주),1820,Dec-17,108.17,,
24971,삼화콘덴서공업(주),1820,Dec-18,105.59,,
24972,삼화콘덴서공업(주),1820,Dec-19,65,,
24973,삼화페인트공업(주),390,Dec-00,2.39,,
24974,삼화페인트공업(주),390,Dec-01,3.1,,
24975,삼화페인트공업(주),390,Dec-02,4.86,,
24976,삼화페인트공업(주),390,Dec-03,4.08,,
24977,삼화페인트공업(주),390,Dec-04,4.52,,
24978,삼화페인트공업(주),390,Dec-05,3.77,,
24979,삼화페인트공업(주),390,Dec-06,5.53,,
24980,삼화페인트공업(주),390,Dec-07,2.09,,
24981,삼화페인트공업(주),390,Dec-08,2.31,,
24982,삼화페인트공업(주),390,Dec-09,2.85,,
24983,삼화페인트공업(주),390,Dec-10,2.34,,
24984,삼화페인트공업(주),390,Dec-11,3.28,,
24985,삼화페인트공업(주),390,Dec-12,3.91,,
24986,삼화페인트공업(주),390,Dec-13,8.64,,
24987,삼화페인트공업(주),390,Dec-14,9.54,,
24988,삼화페인트공업(주),390,Dec-15,7.07,,
24989,삼화페인트공업(주),390,Dec-16,4.18,,
24990,삼화페인트공업(주),390,Dec-17,1.98,,
24991,삼화페인트공업(주),390,Dec-18,1.78,,
24992,삼화페인트공업(주),390,Dec-19,2.17,,
24993,상신브레이크(주),41650,Dec-00,11111111.11,,
24994,상신브레이크(주),41650,Dec-01,2.67,,
24995,상신브레이크(주),41650,Dec-02,5.61,,
24996,상신브레이크(주),41650,Dec-03,3.45,,
24997,상신브레이크(주),41650,Dec-04,4.19,,
24998,상신브레이크(주),41650,Dec-05,6.3,,
24999,상신브레이크(주),41650,Dec-06,2.05,,
25000,상신브레이크(주),41650,Dec-07,6.45,,
25001,상신브레이크(주),41650,Dec-08,6.06,,
25002,상신브레이크(주),41650,Dec-09,4.78,,
25003,상신브레이크(주),41650,Dec-10,8.13,,
25004,상신브레이크(주),41650,Dec-11,3.7,,
25005,상신브레이크(주),41650,Dec-12,999999999,,
25006,상신브레이크(주),41650,Dec-13,6.7,,
25007,상신브레이크(주),41650,Dec-14,7.27,,
25008,상신브레이크(주),41650,Dec-15,9.23,,
25009,상신브레이크(주),41650,Dec-16,8.21,,
25010,상신브레이크(주),41650,Dec-17,7.82,,
25011,상신브레이크(주),41650,Dec-18,3.32,,
25012,상신브레이크(주),41650,Dec-19,2.31,,
25013,상신이디피(주),91580,Dec-04,11111111.11,,
25014,상신이디피(주),91580,Dec-05,9.32,,
25015,상신이디피(주),91580,Dec-06,50.18,,
25016,상신이디피(주),91580,Dec-07,32.19,,
25017,상신이디피(주),91580,Dec-08,3.56,,
25018,상신이디피(주),91580,Dec-09,2.79,,
25019,상신이디피(주),91580,Dec-10,4.32,,
25020,상신이디피(주),91580,Dec-11,6.82,,
25021,상신이디피(주),91580,Dec-12,2.23,,
25022,상신이디피(주),91580,Dec-13,2.28,,
25023,상신이디피(주),91580,Dec-14,2.81,,
25024,상신이디피(주),91580,Dec-15,-0.74,,
25025,상신이디피(주),91580,Dec-16,-0.24,,
25026,상신이디피(주),91580,Dec-17,3.5,,
25027,상신이디피(주),91580,Dec-18,7.62,,
25028,상신이디피(주),91580,Dec-19,3.66,,
25029,상신전자(주),263810,Dec-09,11111111.11,,
25030,상신전자(주),263810,Dec-10,1.74,,
25031,상신전자(주),263810,Dec-11,2.78,,
25032,상신전자(주),263810,Dec-12,3.68,,
25033,상신전자(주),263810,Dec-13,8.66,,
25034,상신전자(주),263810,Dec-14,12.54,,
25035,상신전자(주),263810,Dec-15,10.53,,
25036,상신전자(주),263810,Dec-16,15.59,,
25037,상신전자(주),263810,Dec-17,13.7,,
25038,상신전자(주),263810,Dec-18,7.99,,
25039,상신전자(주),263810,Dec-19,7.68,,
25040,새론오토모티브(주),75180,Dec-00,8.04,,
25041,새론오토모티브(주),75180,Dec-01,8.77,,
25042,새론오토모티브(주),75180,Dec-02,13.23,,
25043,새론오토모티브(주),75180,Dec-03,11.52,,
25044,새론오토모티브(주),75180,Dec-04,17.48,,
25045,새론오토모티브(주),75180,Dec-05,22.33,,
25046,새론오토모티브(주),75180,Dec-06,69.62,,
25047,새론오토모티브(주),75180,Dec-07,76.54,,
25048,새론오토모티브(주),75180,Dec-08,41.52,,
25049,새론오토모티브(주),75180,Dec-09,59.98,,
25050,새론오토모티브(주),75180,Dec-10,171.68,,
25051,새론오토모티브(주),75180,Dec-11,166.09,,
25052,새론오토모티브(주),75180,Dec-12,92.91,,
25053,새론오토모티브(주),75180,Dec-13,322.32,,
25054,새론오토모티브(주),75180,Dec-14,847.19,,
25055,새론오토모티브(주),75180,Dec-15,10715.65,,
25056,새론오토모티브(주),75180,Dec-16,11247.92,,
25057,새론오토모티브(주),75180,Dec-17,6467.9,,
25058,새론오토모티브(주),75180,Dec-18,3577.07,,
25059,새론오토모티브(주),75180,Dec-19,-35.92,,
25060,샘표(주),7540,Jun-00,1.04,,
25061,샘표(주),7540,Jun-01,0.99,,
25062,샘표(주),7540,Jun-02,1.88,,
25063,샘표(주),7540,Jun-03,7.56,,
25064,샘표(주),7540,Jun-04,18.24,,
25065,샘표(주),7540,Dec-05,12218.65,,
25066,샘표(주),7540,Dec-06,2364.43,,
25067,샘표(주),7540,Dec-07,3694.33,,
25068,샘표(주),7540,Dec-08,55.43,,
25069,샘표(주),7540,Dec-09,26.58,,
25070,샘표(주),7540,Dec-10,-1.22,,
25071,샘표(주),7540,Dec-11,5.32,,
25072,샘표(주),7540,Dec-12,9.32,,
25073,샘표(주),7540,Dec-13,4.4,,
25074,샘표(주),7540,Dec-14,5.75,,
25075,샘표(주),7540,Dec-15,12.59,,
25076,샘표(주),7540,Dec-16,376,,
25077,샘표(주),7540,Dec-17,19.32,,
25078,샘표(주),7540,Dec-18,24.73,,
25079,샘표(주),7540,Dec-19,37.98,,
25080,샘표식품(주),248170,Dec-16,11111111.11,,
25081,샘표식품(주),248170,Dec-17,20.64,,
25082,샘표식품(주),248170,Dec-18,25.64,,
25083,샘표식품(주),248170,Dec-19,37.33,,
25084,서암기계공업(주),100660,Dec-00,1.02,,
25085,서암기계공업(주),100660,Dec-01,0.17,,
25086,서암기계공업(주),100660,Dec-02,0.28,,
25087,서암기계공업(주),100660,Dec-03,1.06,,
25088,서암기계공업(주),100660,Dec-04,3.94,,
25089,서암기계공업(주),100660,Dec-05,5.98,,
