,회사명,회계년도,[제조]영업이익증가율,[제조]재고자산증가율,[제조]자기자본증가율,[제조]매출액증가율,[제조]매출액총이익률,[제조]부가가치율,[제조]노동소득분배율,이자보상배율(이자비용),이자보상배율(이자비용)(IFRS연결),이자보상배율
194,(주)경방,2015/12,20.36,8.61,3.1,19.75,31.93,20.74,4.66,4.381926644842067,3.904996698521491,3.904996698521491
195,(주)경방,2016/12,10.22,-10.48,2.75,1.99,33.06,21.2,4.03,7.084840487489933,5.5373289303161854,5.5373289303161854
196,(주)경방,2017/12,-7.44,-33.22,3.0,-8.21,34.62,23.39,3.78,7.804896244096497,6.354559941364566,6.354559941364566
197,(주)경방,2018/12,-1.11,58.28,2.56,-3.13,36.29,23.62,3.75,7.967571039805925,5.130898941961643,5.130898941961643
198,(주)경방,2019/12,-0.01,-60.76,1.58,-9.15,40.22,24.47,3.34,6.991681521839571,3.588099495164326,3.588099495164326
199,(주)골드앤에스,2000/12,0.0,-48.31,145.13,60.57,36.4,6.75,205.37,-2.906344359121413,77777777.77,-2.906344359121413
200,(주)골드앤에스,2001/12,0.0,-30.48,-48.22,6.21,33.1,3.91,460.21,0.0629398697604894,77777777.77,0.0629398697604894
201,(주)골드앤에스,2002/12,0.0,12.49,9.86,3.82,12.49,35.26,53.36,-10.072191766096958,77777777.77,-10.072191766096958
202,(주)골드앤에스,2003/12,0.0,108.58,1.97,7.71,26.58,49.85,29.47,1464.7621621621622,77777777.77,1464.7621621621622
203,(주)골드앤에스,2004/12,205.17,-14.33,9.87,29.01,26.1,45.82,28.11,6.173455066664676,77777777.77,6.173455066664676
204,(주)골드앤에스,2005/12,-22.56,-35.23,9.27,15.66,28.5,42.58,30.06,10.711821032824586,77777777.77,10.711821032824586
205,(주)골드앤에스,2006/12,0.0,86.36,11.09,-3.18,22.64,39.07,30.91,-8.085710684425024,77777777.77,-8.085710684425024
206,(주)골드앤에스,2007/12,0.0,138.73,4.28,11.8,29.33,41.43,28.51,11.32747946060249,77777777.77,11.32747946060249
207,(주)골드앤에스,2008/12,-37.34,21.95,0.24,5.82,30.17,40.79,32.2,1.9893274879370688,77777777.77,1.9893274879370688
208,(주)골드앤에스,2009/12,1.72,13.28,2.17,5.53,25.93,35.83,28.97,1.932470101776448,77777777.77,1.932470101776448
209,(주)골드앤에스,2010/12,-68.51,-4.94,-27.85,-0.99,28.02,18.33,63.78,0.2885092651324338,77777777.77,0.2885092651324338
210,(주)골드앤에스,2011/12,406.06,-6.66,-0.68,-5.87,30.52,34.28,32.79,1.493000459708899,1.3737565482776521,1.3737565482776521
211,(주)골드앤에스,2012/12,0.0,-7.75,15.97,-7.65,28.28,20.08,69.27,-1.9511539023622984,-1.9067374975663467,-1.9067374975663467
212,(주)골드앤에스,2013/12,0.0,18.51,-62.62,-16.59,27.93,-1.13,0.0,-4.59697226094988,-3.8268126956323916,-3.8268126956323916
213,(주)골드앤에스,2014/12,0.0,-6.15,-7.43,-19.61,26.24,9.32,152.34,-1.7264926209386497,-1.407061721874396,-1.407061721874396
214,(주)골드앤에스,2015/12,0.0,-20.77,65.03,-24.57,29.98,-11.81,0.0,1.8857007405934336,1.989781166658838,1.989781166658838
215,(주)골드앤에스,2016/12,-63.31,-15.93,-5.93,-28.4,39.37,34.72,38.97,2.5027587757330507,2.419266524263666,2.419266524263666
216,(주)골드앤에스,2017/12,0.0,-46.01,-7.07,-19.45,35.79,-27.0,0.0,-27.461328372093025,-26.147319469414914,-26.147319469414914
217,(주)골드앤에스,2018/12,0.0,22.05,5.82,-32.19,49.91,10.16,354.23,-4.4570787255009305,-4.562467372751286,-4.562467372751286
218,(주)골드앤에스,2019/12,0.0,-61.41,0.0,-11.95,17.66,-204.7,0.0,-1.461213319123802,-1.461213319123802,-1.461213319123802
219,(주)골드퍼시픽,2000/12,-80.12,717.22,446.98,58.58,31.92,20.73,68.5,4.746233940869692,77777777.77,4.746233940869692
220,(주)골드퍼시픽,2001/12,0.0,4.84,-6.74,40.61,17.88,12.52,129.2,-83.87352497666292,77777777.77,-83.87352497666292
221,(주)골드퍼시픽,2002/12,0.0,384.77,-16.41,109.72,15.92,-4.45,0.0,-177.16339668914776,77777777.77,-177.16339668914776
222,(주)골드퍼시픽,2003/12,0.0,-16.88,-22.98,55.31,13.14,-8.12,0.0,-59.92652173577747,77777777.77,-59.92652173577747
223,(주)골드퍼시픽,2004/12,0.0,-88.83,-32.67,-10.09,7.21,-42.55,0.0,-23.64413243868699,-16.278115001049194,-16.278115001049194
224,(주)골드퍼시픽,2005/12,0.0,137.92,-36.31,-58.77,28.96,-66.8,0.0,-5.93007500326268,77777777.77,-5.93007500326268
225,(주)골드퍼시픽,2006/12,0.0,-71.0,-32.2,49.16,22.72,15.82,63.44,0.1305165655032878,77777777.77,0.1305165655032878
226,(주)골드퍼시픽,2007/12,0.0,29.63,50.8,-70.59,29.09,-75.45,0.0,-14.132336514067173,77777777.77,-14.132336514067173
227,(주)골드퍼시픽,2008/12,0.0,63.57,43.28,34.46,28.33,9.07,196.96,-8.01770747421772,77777777.77,-8.01770747421772
228,(주)골드퍼시픽,2009/12,0.0,-41.56,0.79,-18.41,26.77,23.88,65.53,-inf,77777777.77,11111111.11
229,(주)골드퍼시픽,2010/12,0.0,114.66,2.17,29.4,28.03,15.08,66.59,inf,77777777.77,11111111.11
230,(주)골드퍼시픽,2011/12,199.56,62.34,3.88,4.84,40.94,29.86,31.14,19.026306288565053,77777777.77,19.026306288565053
231,(주)골드퍼시픽,2012/12,-68.65,56.32,5.03,-6.64,30.08,36.27,29.23,2.65675334880576,77777777.77,2.65675334880576
232,(주)골드퍼시픽,2013/12,0.0,-6.26,-25.35,-38.15,-17.48,-64.47,0.0,-10.814515301330577,-11.34425447757056,-11.34425447757056
233,(주)골드퍼시픽,2014/12,0.0,-39.01,-1.25,-25.18,-66.74,-59.61,0.0,-6.818566060471894,-4.330426694051287,-4.330426694051287
234,(주)골드퍼시픽,2015/12,0.0,-52.79,19.01,26.08,-36.85,-124.45,0.0,-13.677688570322616,-9.59275788513302,-9.59275788513302
235,(주)골드퍼시픽,2016/12,0.0,-96.75,-90.61,56.63,15.35,-199.65,0.0,-17.429717816296407,77777777.77,-17.429717816296407
236,(주)골드퍼시픽,2017/12,0.0,880.92,183.89,-47.52,60.47,26.15,42.12,0.6182717631992994,77777777.77,0.6182717631992994
237,(주)골드퍼시픽,2018/12,0.0,48.23,274.44,10.92,74.76,-26.54,0.0,-0.38029321221827755,-0.6767558349409974,-0.6767558349409974
238,(주)골드퍼시픽,2019/12,0.0,339.17,4.89,102.89,29.09,-221.78,0.0,-0.8912658298090849,77777777.77,-0.8912658298090849
239,(주)광림,2000/12,0.0,-16.95,1.84,40.76,15.3,16.48,69.05,2.175950791945695,77777777.77,2.175950791945695
240,(주)광림,2001/12,0.0,7.33,-5.88,-5.59,12.51,11.23,97.34,-2.3476679705295567,77777777.77,-2.3476679705295567
241,(주)광림,2002/12,0.0,7.54,-2.0,17.47,15.38,8.4,90.12,5.392683761156279,77777777.77,5.392683761156279
242,(주)광림,2003/12,1.7,2.14,5.92,8.56,14.81,12.96,61.17,5.989294339622641,77777777.77,5.989294339622641
243,(주)광림,2004/12,34.95,1.22,4.84,6.33,17.62,8.01,48.42,8.025198119040036,77777777.77,8.025198119040036
244,(주)광림,2005/12,-6.79,8.61,1.01,-7.36,15.45,5.05,88.27,6.23575328602129,77777777.77,6.23575328602129
245,(주)광림,2006/12,-9.6,34.81,6.56,13.94,15.12,8.89,50.43,4.460631692389832,77777777.77,4.460631692389832
246,(주)광림,2007/12,-35.71,15.39,13.92,11.09,12.46,13.97,30.07,2.217100762454377,77777777.77,2.217100762454377
247,(주)광림,2008/12,-48.92,29.62,0.7,-6.95,13.42,8.59,43.51,0.5989931037410411,77777777.77,0.5989931037410411
248,(주)광림,2009/12,-38.88,-12.24,-2.3,-2.47,12.93,6.17,59.17,0.357340386802961,77777777.77,0.357340386802961
249,(주)광림,2010/12,632.32,37.26,27.54,27.73,16.76,8.83,38.55,1.906991307148614,77777777.77,1.906991307148614
250,(주)광림,2011/12,22.09,-29.2,-0.64,13.98,16.17,9.81,34.28,2.798433850400049,77777777.77,2.798433850400049
251,(주)광림,2012/12,-59.19,10.83,12.04,-19.88,12.67,7.86,63.83,1.7133519069985725,77777777.77,1.7133519069985725
252,(주)광림,2013/12,150.53,-26.84,2.04,21.24,13.53,7.68,63.62,6.184295120242821,77777777.77,6.184295120242821
253,(주)광림,2014/12,-42.29,14.48,2.26,-10.53,14.56,9.49,62.7,1.7922740887144963,0.6967911448017987,0.6967911448017987
254,(주)광림,2015/12,-30.56,-7.82,22.09,156.31,24.86,19.96,50.19,0.4335358208062659,77777777.77,0.4335358208062659
255,(주)광림,2016/12,-87.05,-0.63,11.52,-63.2,14.09,10.63,68.82,0.15508863420086566,0.15508863420086566,0.15508863420086566
256,(주)광림,2017/12,1241.39,-24.84,95.69,13.88,15.38,118.37,4.94,1.6394349742219263,-3.1940921863517184,-3.1940921863517184
257,(주)광림,2018/12,-4.39,18.73,-31.51,-24.07,17.2,-89.44,0.0,1.4459723700007023,-0.22926883126660946,-0.22926883126660946
258,(주)광림,2019/12,73.38,1.48,-49.77,23.51,15.69,-73.66,0.0,1.3727567944476293,-2.2978786926527097,-2.2978786926527097
259,(주)광무,2000/12,294.33,107.58,82.41,98.58,15.32,15.78,45.26,2.4767252825910635,77777777.77,2.4767252825910635
260,(주)광무,2001/12,-82.39,-28.01,-4.96,-23.33,16.46,14.12,62.68,0.4577323467164667,77777777.77,0.4577323467164667
261,(주)광무,2002/12,0.0,-25.81,-18.55,-23.5,14.52,5.84,159.98,-1.307981480601836,77777777.77,-1.307981480601836
262,(주)광무,2003/12,0.0,-14.22,27.09,1.26,18.79,16.3,44.63,1.4255846939124646,77777777.77,1.4255846939124646
263,(주)광무,2004/12,0.0,-35.17,-34.61,3.06,10.85,-9.07,0.0,-8.769877556236656,77777777.77,-8.769877556236656
264,(주)광무,2005/12,0.0,-52.66,-13.49,-21.41,21.52,15.17,48.5,0.7818646518107224,77777777.77,0.7818646518107224
265,(주)광무,2006/12,0.0,108.75,29.71,20.7,14.2,3.6,205.32,-1.8945922137856843,77777777.77,-1.8945922137856843
266,(주)광무,2007/12,0.0,8.15,39.68,46.85,14.83,10.86,44.02,4.595703731433668,4.06086916588853,4.06086916588853
267,(주)광무,2008/12,34.93,147.45,23.25,11.99,17.47,12.67,52.02,3.096150484171916,77777777.77,3.096150484171916
268,(주)광무,2009/12,78.78,25.24,54.71,23.49,25.97,12.72,46.9,3.3132800591798537,77777777.77,3.3132800591798537
269,(주)광무,2010/12,0.02,32.42,-11.29,-3.62,22.83,-8.47,0.0,1.123832432726789,77777777.77,1.123832432726789
270,(주)광무,2011/12,0.0,-24.41,8.77,-37.26,19.74,-71.59,0.0,-1.6654099176094177,-2.1331085558275253,-2.1331085558275253
271,(주)광무,2012/12,0.0,-50.38,-25.92,-19.76,17.79,-11.71,0.0,-2.612926660253645,-2.6885123604248604,-2.6885123604248604
272,(주)광무,2013/12,0.0,-95.49,-68.93,-74.99,-1.15,-266.28,0.0,-4.264303386877357,-8.195601536686082,-8.195601536686082
273,(주)광무,2014/12,0.0,-7.5,-25.04,280.1,17.9,13.16,61.17,1.1204756825568882,77777777.77,1.1204756825568882
274,(주)광무,2015/12,0.0,106.72,-8.95,-54.05,22.64,10.18,155.74,-0.8032751860695178,77777777.77,-0.8032751860695178
275,(주)광무,2016/12,0.0,49.82,3.99,49.76,17.7,13.54,52.89,1.9292346639075169,77777777.77,1.9292346639075169
276,(주)광무,2017/12,-84.58,-73.58,68.28,-18.5,18.74,3.3,368.24,0.32011583692984,77777777.77,0.32011583692984
277,(주)광무,2018/12,0.0,51.75,-28.46,-3.87,17.33,-5.19,0.0,-1.604449707984929,-3.1881575114489964,-3.1881575114489964
278,(주)광무,2019/12,0.0,68.56,129.0,21.91,17.31,-0.43,0.0,-2.357989449786325,-2.903344997634052,-2.903344997634052
279,(주)구영테크,2000/12,50.52,-7.64,63.56,43.15,13.73,29.17,40.58,2.211917520054403,77777777.77,2.211917520054403
280,(주)구영테크,2001/12,-24.88,2.41,4.54,2.78,13.21,27.92,46.37,1.3717208586291234,77777777.77,1.3717208586291234
281,(주)구영테크,2002/12,50.32,57.58,62.09,9.64,15.14,26.57,53.93,3.636819491212021,77777777.77,3.636819491212021
282,(주)구영테크,2003/12,40.79,15.68,30.82,15.23,16.77,28.33,51.17,5.676921790407031,77777777.77,5.676921790407031
283,(주)구영테크,2004/12,-24.05,109.82,1.15,-17.77,23.03,24.45,27.58,2.692513215836767,77777777.77,2.692513215836767
284,(주)구영테크,2005/12,-39.63,64.48,48.37,97.25,12.07,12.58,35.2,0.9175690403866528,77777777.77,0.9175690403866528
285,(주)구영테크,2006/12,152.57,-26.5,-5.8,4.38,15.78,12.11,41.62,1.3546495403215137,0.5782543734179502,0.5782543734179502
286,(주)구영테크,2007/12,39.08,31.64,0.96,14.69,16.9,19.12,29.52,1.2899036549465563,0.6197272650442421,0.6197272650442421
287,(주)구영테크,2008/12,-85.26,27.15,-1.55,-23.63,15.18,-2.93,0.0,0.15595952332801533,-0.5755217129334864,-0.5755217129334864
288,(주)구영테크,2009/12,882.5,-36.75,0.61,2.12,20.99,20.23,26.58,1.4102209123545535,1.3220375726799842,1.3220375726799842
289,(주)구영테크,2010/12,24.96,29.3,7.81,20.66,21.95,18.34,32.04,1.9670502098757674,1.1874431653655346,1.1874431653655346
290,(주)구영테크,2011/12,-27.94,20.03,27.27,2.88,18.59,19.38,32.19,1.2008001279857108,0.6913223263534789,0.6913223263534789
291,(주)구영테크,2012/12,9.46,34.86,4.79,4.68,18.33,17.67,30.77,1.2089952073261157,1.292269473008433,1.292269473008433
292,(주)구영테크,2013/12,-7.78,2.41,4.98,16.55,17.26,15.88,30.07,1.2621950874620893,1.38922311020329,1.38922311020329
293,(주)구영테크,2014/12,-37.66,6.59,37.18,1.99,17.12,14.87,36.65,1.0845592663697583,1.3786215176569188,1.3786215176569188
294,(주)구영테크,2015/12,26.86,-16.2,4.42,11.97,16.46,14.59,34.8,1.982160526620221,1.9743230583587883,1.9743230583587883
295,(주)구영테크,2016/12,16.56,15.3,5.36,-13.53,18.49,17.95,34.17,3.0648352450577985,1.6541184994518328,1.6541184994518328
296,(주)구영테크,2017/12,-26.47,4.07,1.45,-1.36,16.91,12.68,45.31,2.555684615475589,2.3701891041872116,2.3701891041872116
297,(주)구영테크,2018/12,-45.84,28.33,22.84,10.27,14.96,17.47,31.61,0.7344838529512752,1.4728714244210166,1.4728714244210166
298,(주)구영테크,2019/12,53.4,-7.53,1.4,13.68,14.34,14.09,33.62,1.1383373773987013,1.3278404292742665,1.3278404292742665
299,(주)국동,2000/12,-18.93,-4.8,2.91,-14.17,24.78,11.35,52.63,14.312831919852576,2.9542591715947895,2.9542591715947895
300,(주)국동,2001/12,12.38,20.33,4.99,10.11,23.09,8.56,57.12,10.601941643494925,1.853050070833289,1.853050070833289
301,(주)국동,2002/12,-35.38,45.19,-1.37,11.45,19.37,5.82,83.77,6.450203258344617,0.16973078713456108,0.16973078713456108
302,(주)국동,2003/12,11.26,64.74,-3.79,6.4,28.64,11.19,55.58,6.226169235256122,1.973681736250013,1.973681736250013
303,(주)국동,2004/12,-53.47,3.78,-6.37,-1.94,29.83,9.98,73.72,2.626165987245278,-0.29157358871477795,-0.29157358871477795
304,(주)국동,2005/12,-26.55,-13.64,-19.15,0.54,30.93,9.38,75.12,1.9174648938849959,1.8644175449620852,1.8644175449620852
305,(주)국동,2006/12,-18.7,-8.76,-1.86,-1.22,31.05,5.54,131.0,1.1152416728145276,0.6259713767808366,0.6259713767808366
306,(주)국동,2007/12,0.0,0.47,22.2,-18.9,32.17,4.08,185.18,-0.22727419653430578,-0.9125579714226704,-0.9125579714226704
307,(주)국동,2008/12,0.0,-27.17,-23.19,11.08,25.46,-3.63,0.0,-1.222939486673358,-0.10897958137661583,-0.10897958137661583
308,(주)국동,2009/12,0.0,-36.34,-63.4,-25.54,18.96,-3.88,0.0,1.5759798498546267,0.23063953446723767,0.23063953446723767
309,(주)국동,2010/12,20.43,58.89,2.86,11.37,15.54,4.84,76.81,2.4178510404740083,1.236796246238972,1.236796246238972
310,(주)국동,2011/12,0.0,-37.54,-77.51,-10.08,13.69,-2.11,0.0,-0.22724178067171608,0.1756228636842562,0.1756228636842562
311,(주)국동,2012/12,0.0,1.64,3.0,-8.56,17.2,5.31,75.26,1.4805630497193565,3.4189425472481565,3.4189425472481565
312,(주)국동,2013/12,88.57,22.67,114.33,4.58,17.82,8.58,45.99,3.660841791012835,3.6380030160705568,3.6380030160705568
313,(주)국동,2014/12,66.84,-17.57,141.04,23.14,18.93,9.26,42.82,5.870394405306731,5.319980290711998,5.319980290711998
314,(주)국동,2015/12,20.45,65.51,56.21,-13.09,19.31,13.81,35.77,4.228857024942323,4.077582007795416,4.077582007795416
315,(주)국동,2016/12,14.62,13.96,78.92,24.26,19.66,11.42,33.0,4.815455025953909,5.2512963529122265,5.2512963529122265
316,(주)국동,2017/12,0.0,-16.31,-3.57,2.15,14.18,-1.01,0.0,-1.2638055960195993,-2.2770112699077987,-2.2770112699077987
317,(주)국동,2018/12,0.0,-9.01,8.08,5.23,15.75,7.01,54.92,1.008444700695594,2.5315160836961113,2.5315160836961113
318,(주)국동,2019/12,0.0,-5.41,30.14,-15.08,14.56,-0.73,0.0,-6.668033580636387,-1.7784571237714641,-1.7784571237714641
319,(주)국보,2000/12,-31.25,66.39,78.39,8.75,11.25,89.97,21.39,0.7429787706415228,77777777.77,0.7429787706415228
320,(주)국보,2001/12,69.96,3.58,-0.55,27.28,9.97,79.41,14.33,0.9563819494911344,77777777.77,0.9563819494911344
321,(주)국보,2002/12,57.34,6.61,2.78,16.43,9.61,77.69,13.31,1.4353317630705542,77777777.77,1.4353317630705542
322,(주)국보,2003/12,-12.1,51.1,2.2,2.22,9.37,25.93,45.67,1.13126528700067,77777777.77,1.13126528700067
323,(주)국보,2004/12,7.75,12.25,2.27,7.36,8.66,9.66,30.56,0.9872828988036959,77777777.77,0.9872828988036959
324,(주)국보,2005/12,-20.79,24.9,-0.87,3.12,8.05,9.14,33.18,0.7738341022234583,77777777.77,0.7738341022234583
325,(주)국보,2006/12,0.0,-28.67,-2.68,-4.45,6.25,7.94,42.77,-0.23317642469331926,77777777.77,-0.23317642469331926
326,(주)국보,2007/12,0.0,-6.37,1.46,8.14,8.63,7.79,39.85,0.8887405110983038,77777777.77,0.8887405110983038
327,(주)국보,2008/12,-13.95,50.52,-2.87,14.91,7.52,7.22,39.59,0.6795716018751408,77777777.77,0.6795716018751408
328,(주)국보,2009/12,51.2,-1.48,2.32,-7.97,9.28,8.61,36.47,1.0994127154932385,77777777.77,1.0994127154932385
329,(주)국보,2010/12,-11.39,11.24,3.51,11.95,8.52,7.73,42.27,1.179174603610325,77777777.77,1.179174603610325
330,(주)국보,2011/12,-72.32,4.11,51.79,8.94,6.68,6.51,49.7,0.28907834509487956,0.3211075498807024,0.3211075498807024
331,(주)국보,2012/12,62.1,10.14,-6.55,-7.71,7.04,7.3,47.64,0.5075091213420597,0.638273382505303,0.638273382505303
332,(주)국보,2013/12,-39.5,0.64,-12.56,-0.17,7.11,1.46,246.46,0.3236023139581787,0.3585395664469702,0.3585395664469702
333,(주)국보,2014/12,0.0,-11.09,-24.18,-17.56,5.5,-1.45,0.0,-1.102325450515691,-1.3143175281399073,-1.3143175281399073
334,(주)국보,2015/12,0.0,-37.89,-18.45,-5.11,5.72,2.59,179.12,-1.4079480070549004,-1.5512924139781932,-1.5512924139781932
335,(주)국보,2016/12,0.0,-8.83,-22.86,-8.79,6.86,0.55,761.37,-0.3548438983930367,0.13912774968252248,0.13912774968252248
336,(주)국보,2017/12,0.0,7.62,21.5,-4.0,6.48,0.04,8345.96,-2.3589695859562974,-2.660418316441666,-2.660418316441666
337,(주)국보,2018/12,0.0,-12.53,-27.81,-10.36,4.22,6.23,75.34,-3.6743212021895144,-4.031029793170247,-4.031029793170247
338,(주)국보,2019/12,0.0,-4.47,6.05,-12.9,3.08,-5.77,0.0,-0.7361648631614284,-0.34994677579856176,-0.34994677579856176
339,(주)국순당,2000/12,0.0,0.0,0.0,0.0,50.78,34.19,21.2,1988.5691502023328,77777777.77,1988.5691502023328
340,(주)국순당,2001/12,83.73,-3.27,47.48,50.07,53.89,40.5,17.02,111.37156737184674,77777777.77,111.37156737184674
341,(주)국순당,2002/12,15.91,-17.87,31.61,18.62,59.84,39.88,19.68,66.04015286784987,77777777.77,66.04015286784987
342,(주)국순당,2003/12,6.16,85.45,46.19,12.36,59.24,38.62,21.03,147.3796958157102,148.32648697579324,148.32648697579324
343,(주)국순당,2004/12,-41.21,12.51,9.85,-15.87,55.99,31.92,21.93,inf,inf,11111111.11
344,(주)국순당,2005/12,0.2,8.37,13.73,-10.61,58.1,39.32,22.05,inf,inf,11111111.11
345,(주)국순당,2006/12,-78.26,5.18,-0.68,-24.04,57.32,29.53,40.86,inf,inf,11111111.11
346,(주)국순당,2007/12,-17.83,-4.09,-0.95,-17.38,55.49,30.99,42.53,inf,inf,11111111.11
347,(주)국순당,2008/12,-60.32,88.72,0.03,-12.61,53.87,27.57,41.98,inf,inf,11111111.11
348,(주)국순당,2009/12,175.58,-22.14,5.04,1.35,49.65,36.96,31.26,inf,inf,11111111.11
349,(주)국순당,2010/12,225.84,108.63,8.68,89.21,51.47,30.0,23.34,inf,77777777.77,11111111.11
350,(주)국순당,2011/12,-59.97,0.62,11.33,19.79,42.83,17.44,43.54,inf,167.21914207940927,167.21914207940927
351,(주)국순당,2012/12,19.86,-1.1,7.04,-7.35,44.76,17.61,47.58,inf,172.68987225719698,172.68987225719698
352,(주)국순당,2013/12,-82.52,-8.92,-0.17,-16.51,42.18,16.75,59.94,inf,9.211995526441923,9.211995526441923
353,(주)국순당,2014/12,-25.77,-12.45,0.46,-7.25,39.2,17.72,58.09,inf,9.167993832912593,9.167993832912593
354,(주)국순당,2015/12,0.0,-0.83,-0.39,-15.94,35.11,7.5,176.11,-inf,-334.8432317621109,-334.8432317621109
355,(주)국순당,2016/12,0.0,-7.2,-1.57,-8.71,40.08,11.13,125.99,-inf,-327.2520050441362,-327.2520050441362
356,(주)국순당,2017/12,0.0,-7.37,4.67,-12.19,38.53,8.06,182.63,-inf,-12.280419973211584,-12.280419973211584
357,(주)국순당,2018/12,0.0,7.17,6.13,-12.33,38.98,18.65,78.83,-inf,-7.851416794925916,-7.851416794925916
358,(주)국순당,2019/12,0.0,-3.7,-3.23,-8.8,35.82,19.3,83.6,-inf,-4.319827088794725,-4.319827088794725
359,(주)그래디언트,2000/12,0.0,-24.83,88.2,149.11,12.14,-37.51,0.0,-213.51890152185453,77777777.77,-213.51890152185453
360,(주)그래디언트,2001/12,0.0,5.05,-0.48,294.3,10.52,-1.72,0.0,-21.275885553647633,-23.189650846484728,-23.189650846484728
361,(주)그래디언트,2002/12,0.0,66.24,-31.55,38.87,12.71,-3.75,0.0,-3.21647295843391,77777777.77,-3.21647295843391
362,(주)그래디언트,2003/12,0.0,0.0,5.94,-69.32,0.0,-5.73,0.0,-6.783249395552413,77777777.77,-6.783249395552413
363,(주)그래디언트,2004/12,0.0,0.0,-16.22,87.62,0.0,7.44,156.19,-247.34934346924672,77777777.77,-247.34934346924672
364,(주)그래디언트,2005/12,0.0,0.0,33.57,21.01,0.0,18.45,53.01,8.427127533269324,34.690701107772995,34.690701107772995
365,(주)그래디언트,2006/12,0.0,0.0,89.24,12.74,99.34,45.5,27.89,-2.4406058566139346,-3.6876176371592058,-3.6876176371592058
366,(주)그래디언트,2007/12,0.0,0.0,53.56,-69.43,65.14,18.89,63.36,0.24850852127619208,-0.29693191047436573,-0.29693191047436573
367,(주)그래디언트,2008/12,1612.38,0.0,18.26,2.35,76.15,39.42,14.63,3.912844542983942,3.5611248479806803,3.5611248479806803
368,(주)그래디언트,2009/12,0.0,0.0,208.67,-69.87,85.04,3634.12,0.5,-17.18011263229777,-17.418235390547355,-17.418235390547355
369,(주)그래디언트,2010/12,0.0,0.0,-7.41,-13.28,1.54,-87.95,0.0,-inf,-823.4074633304573,-823.4074633304573
