,회사명,거래소코드,회계년도,이자보상배율,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),통계청 한국표준산업분류 10차(중분류)
732,(주)뉴로스,126870,2012,5.1,32366465.0,17497612.0,32115481.0,17457759.0,기타 기계 및 장비 제조업
733,(주)뉴로스,126870,2013,4.27,35216762.0,19523171.0,36927794.0,20949242.0,기타 기계 및 장비 제조업
734,(주)뉴로스,126870,2014,-0.05,31790311.0,17074347.0,34971149.0,19667861.0,기타 기계 및 장비 제조업
735,(주)뉴로스,126870,2015,0.61,36390862.0,24049106.0,42296650.0,29132443.0,기타 기계 및 장비 제조업
736,(주)뉴로스,126870,2016,1.49,42756080.0,26376099.0,44107101.0,27417266.0,기타 기계 및 장비 제조업
737,(주)뉴로스,126870,2017,0.89,42061542.0,28809215.0,44781756.0,30511936.0,기타 기계 및 장비 제조업
738,(주)뉴로스,126870,2018,0.47,44688477.0,30176916.0,51336070.0,34468898.0,기타 기계 및 장비 제조업
739,(주)뉴로스,126870,2019,-2.37,50941288.0,38300166.0,59337239.0,45389599.0,기타 기계 및 장비 제조업
740,(주)뉴보텍,60260,2011,-4.5,36470951.0,30203964.0,,,고무 및 플라스틱제품 제조업
741,(주)뉴보텍,60260,2012,1.06,34688451.0,25897011.0,,,고무 및 플라스틱제품 제조업
742,(주)뉴보텍,60260,2013,1.11,34890438.0,25793306.0,,,고무 및 플라스틱제품 제조업
743,(주)뉴보텍,60260,2014,-0.72,30747557.0,22101885.0,,,고무 및 플라스틱제품 제조업
744,(주)뉴보텍,60260,2015,6.79,35061346.0,24606540.0,,,고무 및 플라스틱제품 제조업
745,(주)뉴보텍,60260,2016,7.02,35898522.0,23950713.0,,,고무 및 플라스틱제품 제조업
746,(주)뉴보텍,60260,2017,-4.56,41019670.0,30467822.0,,,고무 및 플라스틱제품 제조업
747,(주)뉴보텍,60260,2018,0.82,39973362.0,29082417.0,,,고무 및 플라스틱제품 제조업
748,(주)뉴보텍,60260,2019,4.51,41769160.0,29856385.0,,,고무 및 플라스틱제품 제조업
749,(주)뉴인텍,12340,2011,0.99,54427792.0,48402472.0,58341797.0,51598791.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
750,(주)뉴인텍,12340,2012,-3.18,45639709.0,44559528.0,52010833.0,52729733.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
751,(주)뉴인텍,12340,2013,-1.14,50639549.0,47919267.0,55876597.0,52093612.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
752,(주)뉴인텍,12340,2014,-3.15,52305382.0,50565298.0,57446183.0,55654181.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
753,(주)뉴인텍,12340,2015,-0.66,46543660.0,41550251.0,50090372.0,44818938.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
754,(주)뉴인텍,12340,2016,-9.04,43567642.0,41859300.0,47895458.0,48731974.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
755,(주)뉴인텍,12340,2017,-1.93,43807312.0,41287461.0,50296811.0,46212803.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
756,(주)뉴인텍,12340,2018,-3.18,44914513.0,42533062.0,50073204.0,46773720.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
757,(주)뉴인텍,12340,2019,0.34,47630357.0,42821714.0,54414657.0,48274308.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
758,(주)뉴트리,270870,2018,22.73,86707331.0,21831066.0,87218814.0,21549426.0,식료품 제조업
759,(주)뉴트리,270870,2019,771.28,120304900.0,29322465.0,125146821.0,28564411.0,식료품 제조업
760,(주)뉴파워프라즈마,144960,2016,14.13,67392792.0,35019800.0,67407272.0,35073091.0,기타 기계 및 장비 제조업
761,(주)뉴파워프라즈마,144960,2017,135.62,104485987.0,52914387.0,104494422.0,52982744.0,기타 기계 및 장비 제조업
762,(주)뉴파워프라즈마,144960,2018,119.31,73443751.0,37926495.0,73411628.0,36539593.0,기타 기계 및 장비 제조업
763,(주)뉴파워프라즈마,144960,2019,33.39,60212977.0,35103747.0,60165999.0,32316082.0,기타 기계 및 장비 제조업
764,(주)뉴프렉스,85670,2011,0.81,66569237.0,59634480.0,69161654.0,61934274.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
765,(주)뉴프렉스,85670,2012,3.14,113761476.0,99141852.0,115200892.0,100590030.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
766,(주)뉴프렉스,85670,2013,0.97,136215982.0,125084584.0,135289597.0,123241092.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
767,(주)뉴프렉스,85670,2014,2.23,137736590.0,124999182.0,137800531.0,123199111.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
768,(주)뉴프렉스,85670,2015,-0.8,119119899.0,111746532.0,120624038.0,111409418.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
769,(주)뉴프렉스,85670,2016,0.53,144618199.0,134875387.0,145216489.0,134146461.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
770,(주)뉴프렉스,85670,2017,5.58,151335859.0,136374801.0,152715761.0,135492168.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
771,(주)뉴프렉스,85670,2018,5.58,195570294.0,174798060.0,195502399.0,172692307.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
772,(주)뉴프렉스,85670,2019,-3.81,137368762.0,136671058.0,128250921.0,124862126.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
773,(주)다나와,119860,2011,534.52,21094996.0,0.0,21167814.0,0.0,출판업
774,(주)다나와,119860,2012,444.5,24800827.0,0.0,25425297.0,0.0,출판업
775,(주)다나와,119860,2013,284.09,24976860.0,0.0,26571940.0,0.0,출판업
776,(주)다나와,119860,2014,257.4,25954791.0,0.0,35190274.0,7091145.0,출판업
777,(주)다나와,119860,2015,410.67,27140366.0,0.0,45480902.0,12921470.0,출판업
778,(주)다나와,119860,2016,1436.78,32392617.0,0.0,64407865.0,0.0,출판업
779,(주)다나와,119860,2017,188.63,42400067.0,0.0,107606286.0,0.0,출판업
780,(주)다나와,119860,2018,279.23,68011674.0,0.0,121359168.0,0.0,출판업
781,(주)다나와,119860,2019,161.11,94545982.0,0.0,202773825.0,0.0,출판업
782,(주)다날,64260,2011,-0.33,91499192.0,0.0,93496730.0,0.0,출판업
783,(주)다날,64260,2012,-0.31,84924201.0,0.0,101742236.0,0.0,출판업
784,(주)다날,64260,2013,0.79,102697120.0,0.0,118103847.0,0.0,출판업
785,(주)다날,64260,2014,1.06,92368119.0,0.0,98522996.0,0.0,출판업
786,(주)다날,64260,2015,0.3,106581454.0,0.0,112948116.0,0.0,출판업
787,(주)다날,64260,2016,1.74,132304954.0,0.0,133477893.0,0.0,출판업
788,(주)다날,64260,2017,6.12,156323605.0,0.0,172882038.0,0.0,출판업
789,(주)다날,64260,2018,1.85,147311837.0,0.0,209864332.0,0.0,출판업
790,(주)다날,64260,2019,1.85,163395406.0,0.0,191162051.0,0.0,출판업
791,(주)다보링크,340360,2019,11111111.11,,,,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
792,(주)다산네트웍스,39560,2011,-1.06,130647481.0,85245628.0,144096268.0,96416001.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
793,(주)다산네트웍스,39560,2012,1.56,122696806.0,72075434.0,136034007.0,84505178.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
794,(주)다산네트웍스,39560,2013,2.41,130807735.0,83932711.0,142676651.0,94362361.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
795,(주)다산네트웍스,39560,2014,0.98,154856147.0,106498856.0,163972551.0,114984264.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
796,(주)다산네트웍스,39560,2015,0.09,59580717.0,43388171.0,268186401.0,208301731.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
797,(주)다산네트웍스,39560,2016,-2.88,28309465.0,20194799.0,222842801.0,161705417.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
798,(주)다산네트웍스,39560,2017,0.01,29756967.0,18509140.0,307090231.0,202193627.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
799,(주)다산네트웍스,39560,2018,3.2,36903448.0,24819444.0,356932941.0,236032103.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
800,(주)다산네트웍스,39560,2019,-0.03,69909377.0,49964913.0,446586616.0,296929488.0,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
801,(주)다우기술,23590,2011,32.6,167578702.0,134073698.0,760690314.0,413897604.0,정보서비스업
802,(주)다우기술,23590,2012,20.52,200446345.0,160605360.0,759179929.0,491708894.0,정보서비스업
803,(주)다우기술,23590,2013,14.73,213102936.0,174544970.0,752246696.0,499335780.0,정보서비스업
804,(주)다우기술,23590,2014,22.7,238937492.0,200118684.0,782978984.0,473634464.0,정보서비스업
805,(주)다우기술,23590,2015,49.84,251318425.0,211871673.0,1049708558.0,576909961.0,정보서비스업
806,(주)다우기술,23590,2016,45.33,214671851.0,175753151.0,1153420151.0,673332959.0,정보서비스업
807,(주)다우기술,23590,2017,62.97,181903766.0,145484563.0,1351213661.0,763668691.0,정보서비스업
808,(주)다우기술,23590,2018,48.62,192269486.0,145113995.0,2210006672.0,1575493918.0,정보서비스업
809,(주)다우기술,23590,2019,89.36,221308508.0,166157002.0,2901833126.0,1998008740.0,정보서비스업
810,(주)다우데이타,32190,2011,22.2,117225114.0,101617636.0,896975499.0,529741603.0,도매 및 상품 중개업
811,(주)다우데이타,32190,2012,13.72,72482327.0,61803082.0,914936870.0,600814456.0,도매 및 상품 중개업
812,(주)다우데이타,32190,2013,11.33,92670772.0,77541918.0,974220018.0,646990289.0,도매 및 상품 중개업
813,(주)다우데이타,32190,2014,17.11,128466738.0,105812479.0,1037075936.0,644549123.0,도매 및 상품 중개업
814,(주)다우데이타,32190,2015,36.46,133416737.0,111738398.0,1307683757.0,759202715.0,도매 및 상품 중개업
815,(주)다우데이타,32190,2016,35.65,107492139.0,93701076.0,1378367701.0,826622500.0,도매 및 상품 중개업
816,(주)다우데이타,32190,2017,49.39,151156995.0,129780084.0,1614385776.0,934268361.0,도매 및 상품 중개업
817,(주)다우데이타,32190,2018,45.41,168144455.0,142210031.0,2525297692.0,1746635266.0,도매 및 상품 중개업
818,(주)다우데이타,32190,2019,62.94,193233235.0,164145383.0,3261975999.0,2196755647.0,도매 및 상품 중개업
819,(주)다원시스,68240,2011,3.68,39573010.0,25785293.0,,,전기장비 제조업
820,(주)다원시스,68240,2012,3.51,47641777.0,30213129.0,,,전기장비 제조업
821,(주)다원시스,68240,2013,7.05,51369430.0,32625520.0,,,전기장비 제조업
822,(주)다원시스,68240,2014,16.44,52004631.0,33866608.0,53005111.0,34370579.0,전기장비 제조업
823,(주)다원시스,68240,2015,7.13,65474634.0,43067425.0,67000805.0,44274428.0,전기장비 제조업
824,(주)다원시스,68240,2016,5.01,72591838.0,50223151.0,74193619.0,51216436.0,전기장비 제조업
825,(주)다원시스,68240,2017,2.55,115527028.0,77729542.0,111462046.0,75146302.0,전기장비 제조업
826,(주)다원시스,68240,2018,1.83,127384635.0,91559814.0,128747502.0,91913119.0,전기장비 제조업
827,(주)다원시스,68240,2019,1.89,169525723.0,131079954.0,175077026.0,136802026.0,전기장비 제조업
828,(주)다이나믹디자인,145210,2015,2.92,132222767.0,105371869.0,227815365.0,190169090.0,기타 기계 및 장비 제조업
829,(주)다이나믹디자인,145210,2016,-453.35,125808178.0,98478951.0,204284452.0,172296864.0,기타 기계 및 장비 제조업
830,(주)다이나믹디자인,145210,2017,-0.96,100374133.0,76609419.0,165349941.0,141570097.0,기타 기계 및 장비 제조업
831,(주)다이나믹디자인,145210,2018,-4.73,75650210.0,66010018.0,120810602.0,114463688.0,기타 기계 및 장비 제조업
832,(주)다이나믹디자인,145210,2019,-2.21,59017636.0,49730246.0,99404033.0,89743530.0,기타 기계 및 장비 제조업
833,(주)대교,19680,2011,52.86,818473835.0,666730605.0,932828729.0,766934624.0,교육 서비스업
834,(주)대교,19680,2012,36.69,771528017.0,638652572.0,869494014.0,718594396.0,교육 서비스업
835,(주)대교,19680,2013,30.71,756756065.0,624555855.0,839582029.0,688639185.0,교육 서비스업
836,(주)대교,19680,2014,17.32,744778608.0,617829899.0,810557124.0,659666469.0,교육 서비스업
837,(주)대교,19680,2015,25.48,750317950.0,616995012.0,813207845.0,648794372.0,교육 서비스업
838,(주)대교,19680,2016,31.09,759844916.0,624472208.0,820717373.0,654713697.0,교육 서비스업
839,(주)대교,19680,2017,31.54,756770280.0,620520578.0,812203104.0,651339590.0,교육 서비스업
840,(주)대교,19680,2018,13.18,705493709.0,595505438.0,763142133.0,626714041.0,교육 서비스업
841,(주)대교,19680,2019,5.67,700272153.0,590283335.0,761938686.0,621780549.0,교육 서비스업
842,(주)대구백화점,6370,2011,11111111.11,179162883.0,54506011.0,,,소매업; 자동차 제외
843,(주)대구백화점,6370,2012,11111111.11,173901618.0,55575285.0,,,소매업; 자동차 제외
844,(주)대구백화점,6370,2013,11111111.11,162019065.0,54943523.0,,,소매업; 자동차 제외
845,(주)대구백화점,6370,2014,11111111.11,161636607.0,58668776.0,171071933.0,64507767.0,소매업; 자동차 제외
846,(주)대구백화점,6370,2015,2.42,149405191.0,54457325.0,158152063.0,59019350.0,소매업; 자동차 제외
847,(주)대구백화점,6370,2016,0.98,149709697.0,53399598.0,158291381.0,56991564.0,소매업; 자동차 제외
848,(주)대구백화점,6370,2017,-9.26,130249331.0,46799844.0,137288048.0,49707227.0,소매업; 자동차 제외
849,(주)대구백화점,6370,2018,-3.05,106226540.0,39851338.0,119956329.0,38066943.0,소매업; 자동차 제외
850,(주)대구백화점,6370,2019,-2.12,95646536.0,36889943.0,101484471.0,0.0,소매업; 자동차 제외
851,(주)대덕,8060,2011,747.67,655724203.0,595984324.0,656457276.0,585581278.0,전문 서비스업
852,(주)대덕,8060,2012,701.38,750970215.0,660159888.0,751112577.0,660521039.0,전문 서비스업
853,(주)대덕,8060,2013,1447.51,737185692.0,704657175.0,737185692.0,702478805.0,전문 서비스업
854,(주)대덕,8060,2014,153319.46,690941657.0,637993917.0,,,전문 서비스업
855,(주)대덕,8060,2015,11111111.11,512596614.0,462676785.0,,,전문 서비스업
856,(주)대덕,8060,2016,11111111.11,490868073.0,441444822.0,,,전문 서비스업
857,(주)대덕,8060,2017,1308.77,512147273.0,457948061.0,,,전문 서비스업
858,(주)대덕,8060,2018,1479.16,590731702.0,535408623.0,592072102.0,536404616.0,전문 서비스업
859,(주)대덕,8060,2019,71.06,1060557644.0,965508008.0,1072245939.0,978270686.0,전문 서비스업
860,(주)대동,490,2011,2.44,503098278.0,394566033.0,619097327.0,484481947.0,기타 기계 및 장비 제조업
861,(주)대동,490,2012,0.1,473786013.0,371617003.0,563460079.0,440020407.0,기타 기계 및 장비 제조업
862,(주)대동,490,2013,1.04,509380485.0,398775451.0,614567090.0,479624426.0,기타 기계 및 장비 제조업
863,(주)대동,490,2014,1.01,505157734.0,414755642.0,603238442.0,490630455.0,기타 기계 및 장비 제조업
864,(주)대동,490,2015,0.81,462238438.0,365890413.0,583473475.0,452143421.0,기타 기계 및 장비 제조업
865,(주)대동,490,2016,-1.84,463775800.0,380653039.0,585413995.0,464168025.0,기타 기계 및 장비 제조업
866,(주)대동,490,2017,2.22,453491142.0,370768771.0,610103128.0,484103436.0,기타 기계 및 장비 제조업
867,(주)대동,490,2018,0.5,475866754.0,396570424.0,654760356.0,529711488.0,기타 기계 및 장비 제조업
868,(주)대동,490,2019,2.19,620447655.0,478535144.0,832931373.0,638150435.0,기타 기계 및 장비 제조업
869,(주)대동스틸,48470,2011,3.04,155434161.0,146967480.0,,,1차 금속 제조업
870,(주)대동스틸,48470,2012,-1.39,188596628.0,185574595.0,,,1차 금속 제조업
871,(주)대동스틸,48470,2013,3.27,130618849.0,124829903.0,,,1차 금속 제조업
872,(주)대동스틸,48470,2014,2.92,109642438.0,105453080.0,,,1차 금속 제조업
873,(주)대동스틸,48470,2015,-5.64,92348516.0,90585867.0,,,1차 금속 제조업
874,(주)대동스틸,48470,2016,510.41,68177746.0,60675075.0,,,1차 금속 제조업
875,(주)대동스틸,48470,2017,1421.75,90505698.0,81181770.0,,,1차 금속 제조업
876,(주)대동스틸,48470,2018,-14.84,101539496.0,98014563.0,,,1차 금속 제조업
877,(주)대동스틸,48470,2019,-16.84,113290547.0,109013952.0,,,1차 금속 제조업
878,(주)대륙제관,4780,2011,4.72,176869298.0,159183378.0,,,금속가공제품 제조업; 기계 및 가구 제외
879,(주)대륙제관,4780,2012,4.01,187942095.0,169464518.0,,,금속가공제품 제조업; 기계 및 가구 제외
880,(주)대륙제관,4780,2013,5.99,201134599.0,180419770.0,,,금속가공제품 제조업; 기계 및 가구 제외
881,(주)대륙제관,4780,2014,7.12,205331306.0,182424088.0,,,금속가공제품 제조업; 기계 및 가구 제외
882,(주)대륙제관,4780,2015,18.05,205100796.0,175339608.0,,,금속가공제품 제조업; 기계 및 가구 제외
883,(주)대륙제관,4780,2016,28.12,186222141.0,154536077.0,,,금속가공제품 제조업; 기계 및 가구 제외
884,(주)대륙제관,4780,2017,25.39,197112543.0,171125438.0,,,금속가공제품 제조업; 기계 및 가구 제외
885,(주)대륙제관,4780,2018,14.39,196346726.0,176938837.0,,,금속가공제품 제조업; 기계 및 가구 제외
886,(주)대륙제관,4780,2019,19.49,197284517.0,174650417.0,,,금속가공제품 제조업; 기계 및 가구 제외
887,(주)대림제지,17650,2011,4.02,78530514.0,71502238.0,,,"펄프, 종이 및 종이제품 제조업"
888,(주)대림제지,17650,2012,23.85,76851211.0,58257111.0,,,"펄프, 종이 및 종이제품 제조업"
889,(주)대림제지,17650,2013,35.98,61342989.0,53827185.0,,,"펄프, 종이 및 종이제품 제조업"
890,(주)대림제지,17650,2014,86.15,57374784.0,48887135.0,,,"펄프, 종이 및 종이제품 제조업"
891,(주)대림제지,17650,2015,-44.32,54737678.0,52457817.0,,,"펄프, 종이 및 종이제품 제조업"
892,(주)대림제지,17650,2016,239.14,67430955.0,56010092.0,,,"펄프, 종이 및 종이제품 제조업"
893,(주)대림제지,17650,2017,13.52,90533322.0,80630874.0,118019206.0,104251361.0,"펄프, 종이 및 종이제품 제조업"
